[typed-five-r2/b21_C] [gmean] 2026-07-20T19:28:59 out_dir=autoresearch/loop-260720-0945/typed_winner_round2_five/b21_C
[typed-five-r2/b21_C] [gmean] 2026-07-20T19:28:59 budgets=iscas99__b21:628
[typed-five-r2/b21_C] [gmean] 2026-07-20T19:28:59 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r2/b21_C] [gmean] 2026-07-20T19:28:59 [1/1] plan_start benchmark=iscas99__b21 budget=628 planner=greedy score=q_typed_residual_context
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=197 node=N3971 type=observe q_typed_residual_context=2.686107 sequence=429.247949
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=198 node=N940 type=observe q_typed_residual_context=2.735900 sequence=431.983850
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=199 node=N4670 type=observe q_typed_residual_context=4.390162 sequence=436.374012
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=200 node=N1974 type=observe q_typed_residual_context=2.802556 sequence=439.176568
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=201 node=N3965 type=observe q_typed_residual_context=5.023094 sequence=444.199662
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=202 node=N954 type=observe q_typed_residual_context=5.541904 sequence=449.741566
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=203 node=N4669 type=observe q_typed_residual_context=3.414764 sequence=453.156331
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=204 node=N3962 type=observe q_typed_residual_context=2.679676 sequence=455.836006
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=205 node=N958 type=observe q_typed_residual_context=3.269552 sequence=459.105558
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=206 node=N4665 type=observe q_typed_residual_context=2.537141 sequence=461.642699
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=207 node=N943 type=observe q_typed_residual_context=2.238267 sequence=463.880966
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=208 node=N1959 type=observe q_typed_residual_context=2.553097 sequence=466.434062
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=209 node=N3983 type=observe q_typed_residual_context=5.519313 sequence=471.953376
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=210 node=N946 type=observe q_typed_residual_context=6.080316 sequence=478.033691
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=211 node=N3947 type=observe q_typed_residual_context=3.681179 sequence=481.714871
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=212 node=N1951 type=observe q_typed_residual_context=3.275717 sequence=484.990587
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=213 node=N942 type=observe q_typed_residual_context=7.315533 sequence=492.306121
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=214 node=N3959 type=observe q_typed_residual_context=6.306137 sequence=498.612258
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=215 node=N944 type=observe q_typed_residual_context=5.862828 sequence=504.475086
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=216 node=N3944 type=observe q_typed_residual_context=4.389211 sequence=508.864297
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=217 node=N945 type=observe q_typed_residual_context=4.222835 sequence=513.087132
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=218 node=N1952 type=observe q_typed_residual_context=2.956231 sequence=516.043363
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=219 node=N941 type=observe q_typed_residual_context=8.198114 sequence=524.241477
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=220 node=N3932 type=observe q_typed_residual_context=6.521378 sequence=530.762855
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=221 node=N3371 type=observe q_typed_residual_context=5.087649 sequence=535.850504
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=222 node=N939 type=observe q_typed_residual_context=2.542042 sequence=538.392546
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=223 node=N3989 type=observe q_typed_residual_context=4.400548 sequence=542.793094
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=224 node=N948 type=observe q_typed_residual_context=5.156129 sequence=547.949223
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=225 node=N3974 type=observe q_typed_residual_context=7.477117 sequence=555.426340
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=226 node=N955 type=observe q_typed_residual_context=7.306485 sequence=562.732825
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=227 node=N956 type=observe q_typed_residual_context=5.330690 sequence=568.063515
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=228 node=N3938 type=observe q_typed_residual_context=3.747993 sequence=571.811508
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=229 node=N4652 type=observe q_typed_residual_context=3.299946 sequence=575.111454
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=230 node=N3980 type=observe q_typed_residual_context=4.089590 sequence=579.201044
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=231 node=N947 type=observe q_typed_residual_context=5.132870 sequence=584.333913
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=232 node=N957 type=observe q_typed_residual_context=3.044582 sequence=587.378496
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=233 node=N3906 type=observe q_typed_residual_context=3.324067 sequence=590.702562
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=234 node=N3909 type=observe q_typed_residual_context=2.498397 sequence=593.200959
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=235 node=N12831 type=observe q_typed_residual_context=4.083528 sequence=597.284487
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=236 node=N4494 type=observe q_typed_residual_context=1.868152 sequence=599.152638
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=237 node=N3921 type=observe q_typed_residual_context=2.932420 sequence=602.085059
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=238 node=N3924 type=observe q_typed_residual_context=3.620351 sequence=605.705410
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=239 node=N3915 type=observe q_typed_residual_context=3.927577 sequence=609.632987
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=240 node=N3927 type=observe q_typed_residual_context=4.444546 sequence=614.077533
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=241 node=N3978 type=observe q_typed_residual_context=4.909727 sequence=618.987260
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=242 node=N11090 type=observe q_typed_residual_context=6.053791 sequence=625.041052
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=243 node=N12832 type=observe q_typed_residual_context=3.017627 sequence=628.058679
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=244 node=N3999 type=observe q_typed_residual_context=2.397525 sequence=630.456204
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=245 node=N921 type=observe q_typed_residual_context=3.609319 sequence=634.065524
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=246 node=N3993 type=observe q_typed_residual_context=2.497722 sequence=636.563246
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=247 node=N1422 type=observe q_typed_residual_context=4.469241 sequence=641.032487
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=248 node=N3918 type=observe q_typed_residual_context=2.738017 sequence=643.770505
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=249 node=N15961 type=observe q_typed_residual_context=7.404961 sequence=651.175466
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=250 node=N3400 type=observe q_typed_residual_context=6.163536 sequence=657.339001
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=251 node=N926 type=observe q_typed_residual_context=5.724678 sequence=663.063679
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=252 node=N12859 type=observe q_typed_residual_context=3.823240 sequence=666.886920
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=253 node=N2274 type=observe q_typed_residual_context=2.231717 sequence=669.118637
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=254 node=N15952 type=observe q_typed_residual_context=2.705686 sequence=671.824323
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=255 node=N959 type=observe q_typed_residual_context=2.270052 sequence=674.094375
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=256 node=N2426 type=observe q_typed_residual_context=2.202864 sequence=676.297239
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=257 node=N15959 type=observe q_typed_residual_context=2.166562 sequence=678.463801
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=258 node=N3340 type=observe q_typed_residual_context=3.092901 sequence=681.556702
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=259 node=N3336 type=observe q_typed_residual_context=4.232420 sequence=685.789122
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=260 node=N15954 type=observe q_typed_residual_context=1.636651 sequence=687.425773
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=261 node=N3338 type=observe q_typed_residual_context=1.908862 sequence=689.334635
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=262 node=N2521 type=observe q_typed_residual_context=3.760853 sequence=693.095487
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=263 node=N15946 type=observe q_typed_residual_context=4.134181 sequence=697.229669
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=264 node=N3403 type=observe q_typed_residual_context=4.016683 sequence=701.246351
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=265 node=N12709 type=observe q_typed_residual_context=6.570777 sequence=707.817128
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=266 node=N3997 type=observe q_typed_residual_context=5.748311 sequence=713.565439
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=267 node=N12826 type=observe q_typed_residual_context=2.096544 sequence=715.661984
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=268 node=N15944 type=observe q_typed_residual_context=4.439807 sequence=720.101790
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=269 node=N12813 type=observe q_typed_residual_context=1.737600 sequence=721.839390
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=270 node=N12830 type=observe q_typed_residual_context=4.086385 sequence=725.925775
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=271 node=N3344 type=observe q_typed_residual_context=3.222500 sequence=729.148276
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=272 node=N3342 type=observe q_typed_residual_context=4.671598 sequence=733.819874
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=273 node=N15951 type=observe q_typed_residual_context=4.787494 sequence=738.607368
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=274 node=N12823 type=observe q_typed_residual_context=3.375755 sequence=741.983123
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=275 node=N11036 type=observe q_typed_residual_context=2.606285 sequence=744.589408
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=276 node=N3406 type=observe q_typed_residual_context=5.972120 sequence=750.561528
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=277 node=N14903 type=observe q_typed_residual_context=7.187342 sequence=757.748869
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=278 node=N10977 type=control1 q_typed_residual_context=4.266502 sequence=762.015371
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=279 node=N3409 type=observe q_typed_residual_context=5.230282 sequence=767.245654
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=280 node=N1423 type=observe q_typed_residual_context=6.841703 sequence=774.087357
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=281 node=N10978 type=control1 q_typed_residual_context=6.304120 sequence=780.391477
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=282 node=N10982 type=control1 q_typed_residual_context=1.274465 sequence=781.665942
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=283 node=N4102 type=control1 q_typed_residual_context=1.551516 sequence=783.217458
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=284 node=N15874 type=control1 q_typed_residual_context=3.621229 sequence=786.838687
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=285 node=N15953 type=observe q_typed_residual_context=0.605312 sequence=787.443999
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=286 node=N7264 type=control0 q_typed_residual_context=1.039156 sequence=788.483155
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=287 node=N4104 type=control1 q_typed_residual_context=1.223798 sequence=789.706953
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=288 node=N10979 type=control1 q_typed_residual_context=5.190003 sequence=794.896956
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=289 node=N10981 type=control1 q_typed_residual_context=4.799856 sequence=799.696812
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=290 node=N15870 type=observe q_typed_residual_context=3.390078 sequence=803.086890
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=291 node=N14982 type=observe q_typed_residual_context=2.395091 sequence=805.481982
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=292 node=N1227 type=observe q_typed_residual_context=1.310085 sequence=806.792066
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=293 node=N1418 type=observe q_typed_residual_context=2.206487 sequence=808.998553
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=294 node=N1419 type=observe q_typed_residual_context=1.695502 sequence=810.694055
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=295 node=N14646 type=observe q_typed_residual_context=1.011971 sequence=811.706025
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=296 node=N1420 type=observe q_typed_residual_context=1.521037 sequence=813.227062
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=297 node=N1406 type=observe q_typed_residual_context=1.872669 sequence=815.099731
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=298 node=N11044 type=observe q_typed_residual_context=1.609019 sequence=816.708750
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=299 node=N14898 type=observe q_typed_residual_context=0.937785 sequence=817.646535
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=300 node=N12786 type=observe q_typed_residual_context=1.934562 sequence=819.581097
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=301 node=N1421 type=observe q_typed_residual_context=1.725952 sequence=821.307049
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=302 node=N1403 type=observe q_typed_residual_context=1.844096 sequence=823.151145
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=303 node=N15943 type=observe q_typed_residual_context=1.927112 sequence=825.078257
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=304 node=N1425 type=observe q_typed_residual_context=1.403003 sequence=826.481260
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=305 node=N14612 type=observe q_typed_residual_context=3.560223 sequence=830.041483
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=306 node=N1402 type=observe q_typed_residual_context=1.132041 sequence=831.173523
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=307 node=N1424 type=observe q_typed_residual_context=1.776937 sequence=832.950460
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=308 node=N11050 type=observe q_typed_residual_context=3.372660 sequence=836.323121
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=309 node=N11042 type=observe q_typed_residual_context=1.229395 sequence=837.552516
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=310 node=N11033 type=observe q_typed_residual_context=7.440383 sequence=844.992899
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=311 node=N1427 type=observe q_typed_residual_context=7.144432 sequence=852.137331
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=312 node=N11046 type=observe q_typed_residual_context=6.989099 sequence=859.126430
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=313 node=N1426 type=observe q_typed_residual_context=7.052605 sequence=866.179035
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=314 node=N11045 type=observe q_typed_residual_context=6.987781 sequence=873.166817
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=315 node=N11040 type=observe q_typed_residual_context=6.820370 sequence=879.987186
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=316 node=N828 type=control1 q_typed_residual_context=7.037898 sequence=887.025085
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=317 node=N11024 type=observe q_typed_residual_context=7.471246 sequence=894.496331
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=318 node=N14900 type=observe q_typed_residual_context=7.212585 sequence=901.708916
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=319 node=N1417 type=observe q_typed_residual_context=6.759710 sequence=908.468626
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=320 node=N11032 type=observe q_typed_residual_context=7.175992 sequence=915.644618
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=321 node=N14614 type=observe q_typed_residual_context=7.105247 sequence=922.749865
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=322 node=N11027 type=observe q_typed_residual_context=7.337717 sequence=930.087582
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=323 node=N3366 type=observe q_typed_residual_context=2.618527 sequence=932.706109
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=324 node=N11039 type=observe q_typed_residual_context=2.058837 sequence=934.764946
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=325 node=N11043 type=observe q_typed_residual_context=7.447507 sequence=942.212453
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=326 node=N4011 type=observe q_typed_residual_context=7.245621 sequence=949.458074
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=327 node=N11026 type=observe q_typed_residual_context=6.907595 sequence=956.365670
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=328 node=N1428 type=observe q_typed_residual_context=7.073633 sequence=963.439303
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=329 node=N11047 type=observe q_typed_residual_context=7.069473 sequence=970.508776
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=330 node=N12777 type=observe q_typed_residual_context=6.859684 sequence=977.368460
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=331 node=N11041 type=observe q_typed_residual_context=7.295379 sequence=984.663839
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=332 node=N11034 type=observe q_typed_residual_context=7.354844 sequence=992.018683
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=333 node=N11048 type=observe q_typed_residual_context=7.745526 sequence=999.764209
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=334 node=N12772 type=observe q_typed_residual_context=7.297337 sequence=1007.061546
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=335 node=N11038 type=observe q_typed_residual_context=6.797947 sequence=1013.859493
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=336 node=N4014 type=observe q_typed_residual_context=7.250111 sequence=1021.109604
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=337 node=N11025 type=observe q_typed_residual_context=6.867993 sequence=1027.977598
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=338 node=N4017 type=observe q_typed_residual_context=7.413082 sequence=1035.390679
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=339 node=N11051 type=observe q_typed_residual_context=6.483333 sequence=1041.874012
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=340 node=N4016 type=observe q_typed_residual_context=7.529271 sequence=1049.403283
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=341 node=N11049 type=observe q_typed_residual_context=6.430624 sequence=1055.833907
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=342 node=N4020 type=observe q_typed_residual_context=7.346036 sequence=1063.179942
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=343 node=N12873 type=observe q_typed_residual_context=5.824744 sequence=1069.004687
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=344 node=N12517 type=observe q_typed_residual_context=5.405135 sequence=1074.409822
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=345 node=N11029 type=observe q_typed_residual_context=4.017568 sequence=1078.427390
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=346 node=N12779 type=observe q_typed_residual_context=5.879094 sequence=1084.306484
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=347 node=N12752 type=observe q_typed_residual_context=4.336613 sequence=1088.643096
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=348 node=N12761 type=observe q_typed_residual_context=4.162947 sequence=1092.806043
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=349 node=N12817 type=observe q_typed_residual_context=6.752919 sequence=1099.558963
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=350 node=N12875 type=observe q_typed_residual_context=4.962658 sequence=1104.521621
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=351 node=N12840 type=observe q_typed_residual_context=4.163522 sequence=1108.685143
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=352 node=N14902 type=observe q_typed_residual_context=2.781214 sequence=1111.466357
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=353 node=N12602 type=observe q_typed_residual_context=4.444225 sequence=1115.910583
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=354 node=N12596 type=observe q_typed_residual_context=3.110205 sequence=1119.020788
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=355 node=N11035 type=observe q_typed_residual_context=2.205823 sequence=1121.226611
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=356 node=N12516 type=observe q_typed_residual_context=3.800834 sequence=1125.027445
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=357 node=N12518 type=observe q_typed_residual_context=5.525653 sequence=1130.553098
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=358 node=N15044 type=observe q_typed_residual_context=4.532567 sequence=1135.085665
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=359 node=N12736 type=observe q_typed_residual_context=4.520542 sequence=1139.606206
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=360 node=N12584 type=observe q_typed_residual_context=1.363867 sequence=1140.970073
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=361 node=N14629 type=observe q_typed_residual_context=1.826596 sequence=1142.796670
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=362 node=N12588 type=observe q_typed_residual_context=5.904682 sequence=1148.701352
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=363 node=N1814 type=control1 q_typed_residual_context=1.184933 sequence=1149.886285
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=364 node=N12734 type=observe q_typed_residual_context=7.982873 sequence=1157.869158
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=365 node=N12748 type=observe q_typed_residual_context=6.820939 sequence=1164.690097
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=366 node=N12597 type=observe q_typed_residual_context=3.298724 sequence=1167.988821
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=367 node=N12592 type=observe q_typed_residual_context=3.775359 sequence=1171.764179
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=368 node=N12735 type=observe q_typed_residual_context=2.781774 sequence=1174.545953
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=369 node=N12733 type=observe q_typed_residual_context=2.717716 sequence=1177.263669
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=370 node=N12732 type=observe q_typed_residual_context=2.770644 sequence=1180.034313
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=371 node=N12672 type=observe q_typed_residual_context=2.836732 sequence=1182.871045
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=372 node=N12648 type=observe q_typed_residual_context=2.657213 sequence=1185.528258
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=373 node=N12549 type=observe q_typed_residual_context=2.884848 sequence=1188.413106
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=374 node=N12546 type=observe q_typed_residual_context=2.440310 sequence=1190.853416
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=375 node=N12545 type=observe q_typed_residual_context=2.530593 sequence=1193.384009
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=376 node=N12903 type=observe q_typed_residual_context=2.088011 sequence=1195.472020
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=377 node=N12621 type=observe q_typed_residual_context=4.019851 sequence=1199.491871
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=378 node=N12656 type=observe q_typed_residual_context=2.287982 sequence=1201.779853
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=379 node=N12651 type=observe q_typed_residual_context=2.232300 sequence=1204.012153
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=380 node=N12552 type=observe q_typed_residual_context=2.294665 sequence=1206.306818
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=381 node=N12675 type=observe q_typed_residual_context=2.120589 sequence=1208.427408
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=382 node=N12659 type=observe q_typed_residual_context=2.222855 sequence=1210.650263
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=383 node=N12548 type=observe q_typed_residual_context=2.162740 sequence=1212.813003
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=384 node=N14896 type=observe q_typed_residual_context=2.202435 sequence=1215.015438
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=385 node=N8905 type=control0 q_typed_residual_context=6.874013 sequence=1221.889452
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=386 node=N11028 type=observe q_typed_residual_context=3.025670 sequence=1224.915122
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=387 node=N11037 type=observe q_typed_residual_context=1.587311 sequence=1226.502433
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=388 node=N12618 type=observe q_typed_residual_context=1.197767 sequence=1227.700200
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=389 node=N15810 type=control1 q_typed_residual_context=1.235977 sequence=1228.936177
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=390 node=N12663 type=observe q_typed_residual_context=1.694224 sequence=1230.630400
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=391 node=N1411 type=observe q_typed_residual_context=6.670130 sequence=1237.300530
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=392 node=N1413 type=observe q_typed_residual_context=2.002882 sequence=1239.303412
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=393 node=N14989 type=observe q_typed_residual_context=6.571021 sequence=1245.874433
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=394 node=N1412 type=observe q_typed_residual_context=6.406894 sequence=1252.281327
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=395 node=N15004 type=observe q_typed_residual_context=6.549701 sequence=1258.831028
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=396 node=N14965 type=observe q_typed_residual_context=2.949346 sequence=1261.780374
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=397 node=N1738 type=observe q_typed_residual_context=2.182936 sequence=1263.963309
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=398 node=N8811 type=control0 q_typed_residual_context=6.186455 sequence=1270.149765
[typed-five-r2/b21_C] [plan iscas99__b21] [plan] step=399 node=N5008 type=control1 q_typed_residual_context=4.368103 sequence=1274.517868
