[b15-r6-adaptive/incumbent/c64/range/0.001] [gmean] 2026-07-21T10:48:23 out_dir=autoresearch/loop-260720-0945/model_training_round6_adaptive/b15_selection/incumbent/c64_range_m0p001
[b15-r6-adaptive/incumbent/c64/range/0.001] [gmean] 2026-07-21T10:48:23 budgets=iscas99__b15_1:278
[b15-r6-adaptive/incumbent/c64/range/0.001] [gmean] 2026-07-21T10:48:23 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-adaptive/incumbent/c64/range/0.001] [gmean] 2026-07-21T10:48:23 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=161 node=N3180 type=control1 q_typed_residual_context=3.752823 sequence=344.087823
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=162 node=N2652 type=control1 q_typed_residual_context=2.240620 sequence=346.328442
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=163 node=N2102 type=observe q_typed_residual_context=2.052164 sequence=348.380606
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=164 node=N2952 type=control1 q_typed_residual_context=2.018574 sequence=350.399181
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=165 node=N3467 type=control1 q_typed_residual_context=1.589758 sequence=351.988939
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=166 node=N2894 type=control1 q_typed_residual_context=1.362776 sequence=353.351715
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=167 node=N2721 type=control1 q_typed_residual_context=1.107959 sequence=354.459674
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=168 node=N6534 type=observe q_typed_residual_context=0.996813 sequence=355.456488
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=169 node=N4489 type=observe q_typed_residual_context=1.269076 sequence=356.725563
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=170 node=N7453 type=observe q_typed_residual_context=1.167974 sequence=357.893538
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=171 node=N578 type=observe q_typed_residual_context=1.164298 sequence=359.057835
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=172 node=N7500 type=observe q_typed_residual_context=1.537942 sequence=360.595778
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=173 node=N5617 type=observe q_typed_residual_context=1.053819 sequence=361.649596
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=174 node=N7401 type=observe q_typed_residual_context=1.453207 sequence=363.102803
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=175 node=N5738 type=observe q_typed_residual_context=0.936669 sequence=364.039473
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=176 node=N2106 type=observe q_typed_residual_context=1.102803 sequence=365.142276
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=177 node=N2779 type=control1 q_typed_residual_context=1.049730 sequence=366.192006
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=178 node=N2149 type=observe q_typed_residual_context=1.719058 sequence=367.911064
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=179 node=N2008 type=observe q_typed_residual_context=0.694197 sequence=368.605261
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=180 node=N5740 type=observe q_typed_residual_context=1.241526 sequence=369.846787
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=181 node=N7436 type=observe q_typed_residual_context=1.144795 sequence=370.991582
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=182 node=N7614 type=observe q_typed_residual_context=1.348726 sequence=372.340308
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=183 node=N5879 type=observe q_typed_residual_context=1.629016 sequence=373.969324
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=184 node=N6674 type=observe q_typed_residual_context=1.267331 sequence=375.236656
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=185 node=N7681 type=observe q_typed_residual_context=0.929473 sequence=376.166129
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=186 node=N712 type=observe q_typed_residual_context=1.304351 sequence=377.470480
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=187 node=N1949 type=observe q_typed_residual_context=0.551165 sequence=378.021644
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=188 node=N5873 type=observe q_typed_residual_context=1.196578 sequence=379.218222
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=189 node=N5356 type=observe q_typed_residual_context=0.992998 sequence=380.211220
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=190 node=N714 type=observe q_typed_residual_context=1.252887 sequence=381.464107
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=191 node=N5877 type=observe q_typed_residual_context=0.556277 sequence=382.020385
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=192 node=N763 type=observe q_typed_residual_context=0.306207 sequence=382.326592
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=193 node=N725 type=observe q_typed_residual_context=1.319276 sequence=383.645868
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=194 node=N679 type=observe q_typed_residual_context=1.406864 sequence=385.052732
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=195 node=N8790 type=control1 q_typed_residual_context=1.139995 sequence=386.192727
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=196 node=N3067 type=control1 q_typed_residual_context=0.815499 sequence=387.008226
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=197 node=N4521 type=observe q_typed_residual_context=0.952499 sequence=387.960725
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=198 node=N7439 type=observe q_typed_residual_context=1.426029 sequence=389.386755
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=199 node=N5473 type=observe q_typed_residual_context=1.394533 sequence=390.781288
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=200 node=N715 type=observe q_typed_residual_context=1.682345 sequence=392.463633
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=201 node=N7550 type=observe q_typed_residual_context=1.645087 sequence=394.108720
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=202 node=N6573 type=observe q_typed_residual_context=0.991485 sequence=395.100205
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=203 node=N5422 type=observe q_typed_residual_context=1.298886 sequence=396.399091
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=204 node=N703 type=observe q_typed_residual_context=1.733591 sequence=398.132682
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=205 node=N5725 type=observe q_typed_residual_context=0.961969 sequence=399.094651
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=206 node=N8789 type=control1 q_typed_residual_context=2.011986 sequence=401.106637
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=207 node=N706 type=observe q_typed_residual_context=1.791109 sequence=402.897745
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=208 node=N8240 type=control1 q_typed_residual_context=1.731125 sequence=404.628871
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=209 node=N8239 type=control1 q_typed_residual_context=1.838051 sequence=406.466922
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=210 node=N8607 type=control1 q_typed_residual_context=2.416961 sequence=408.883884
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=211 node=N5456 type=observe q_typed_residual_context=1.757268 sequence=410.641152
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=212 node=N7432 type=observe q_typed_residual_context=3.126686 sequence=413.767838
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=213 node=N6581 type=observe q_typed_residual_context=2.849267 sequence=416.617106
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=214 node=N705 type=observe q_typed_residual_context=1.425639 sequence=418.042745
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=215 node=N3009 type=control1 q_typed_residual_context=1.223078 sequence=419.265822
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=216 node=N652 type=control1 q_typed_residual_context=1.382900 sequence=420.648722
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=217 node=N8238 type=control1 q_typed_residual_context=1.893714 sequence=422.542437
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=218 node=N8606 type=control1 q_typed_residual_context=2.330154 sequence=424.872590
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=219 node=N8237 type=control1 q_typed_residual_context=2.756285 sequence=427.628875
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=220 node=N4529 type=observe q_typed_residual_context=2.025027 sequence=429.653902
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=221 node=N734 type=observe q_typed_residual_context=2.236281 sequence=431.890184
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=222 node=N902 type=control1 q_typed_residual_context=1.921835 sequence=433.812019
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=223 node=N2837 type=control1 q_typed_residual_context=3.113511 sequence=436.925530
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=224 node=N8605 type=control1 q_typed_residual_context=2.555637 sequence=439.481167
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=225 node=N8236 type=control1 q_typed_residual_context=4.223705 sequence=443.704872
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=226 node=N515 type=control1 q_typed_residual_context=4.683738 sequence=448.388610
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=227 node=N5439 type=observe q_typed_residual_context=3.103208 sequence=451.491817
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=228 node=N7382 type=observe q_typed_residual_context=1.806541 sequence=453.298358
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=229 node=N2151 type=observe q_typed_residual_context=1.989766 sequence=455.288125
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=230 node=N6660 type=observe q_typed_residual_context=2.345982 sequence=457.634106
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=231 node=N719 type=observe q_typed_residual_context=2.297751 sequence=459.931858
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=232 node=N5202 type=observe q_typed_residual_context=3.491548 sequence=463.423406
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=233 node=N1874 type=observe q_typed_residual_context=1.519958 sequence=464.943364
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=234 node=N7380 type=observe q_typed_residual_context=4.819460 sequence=469.762824
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=235 node=N4497 type=observe q_typed_residual_context=2.001588 sequence=471.764412
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=236 node=N5390 type=observe q_typed_residual_context=3.462925 sequence=475.227337
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=237 node=N5334 type=observe q_typed_residual_context=6.793014 sequence=482.020351
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=238 node=N7855 type=control0 q_typed_residual_context=5.829374 sequence=487.849725
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=239 node=N8235 type=control1 q_typed_residual_context=7.051631 sequence=494.901356
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=240 node=N7542 type=control0 q_typed_residual_context=5.894265 sequence=500.795621
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=241 node=N8234 type=control1 q_typed_residual_context=7.158464 sequence=507.954084
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=242 node=N6682 type=observe q_typed_residual_context=6.372942 sequence=514.327027
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=243 node=N5373 type=observe q_typed_residual_context=5.301666 sequence=519.628693
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=244 node=N708 type=observe q_typed_residual_context=6.395717 sequence=526.024410
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=245 node=N699 type=observe q_typed_residual_context=6.125335 sequence=532.149744
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=246 node=N1688 type=observe q_typed_residual_context=5.840807 sequence=537.990551
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=247 node=N4505 type=observe q_typed_residual_context=5.441702 sequence=543.432254
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=248 node=N4460 type=control0 q_typed_residual_context=1.883213 sequence=545.315466
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=249 node=N2181 type=observe q_typed_residual_context=2.472564 sequence=547.788030
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=250 node=N6658 type=observe q_typed_residual_context=3.115970 sequence=550.904000
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=251 node=N7381 type=observe q_typed_residual_context=3.402464 sequence=554.306464
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=252 node=N1351 type=observe q_typed_residual_context=5.125784 sequence=559.432248
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=253 node=N2159 type=observe q_typed_residual_context=2.084689 sequence=561.516937
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=254 node=N729 type=observe q_typed_residual_context=1.884129 sequence=563.401066
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=255 node=N686 type=observe q_typed_residual_context=5.052291 sequence=568.453357
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=256 node=N531 type=observe q_typed_residual_context=2.713618 sequence=571.166975
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=257 node=N6656 type=observe q_typed_residual_context=3.317836 sequence=574.484811
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=258 node=N6593 type=control1 q_typed_residual_context=1.938646 sequence=576.423457
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=259 node=N8233 type=control1 q_typed_residual_context=2.336098 sequence=578.759555
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=260 node=N4513 type=observe q_typed_residual_context=2.606095 sequence=581.365650
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=261 node=N8783 type=control1 q_typed_residual_context=3.809581 sequence=585.175232
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=262 node=N4421 type=control0 q_typed_residual_context=5.786593 sequence=590.961825
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=263 node=N8608 type=control1 q_typed_residual_context=5.379324 sequence=596.341149
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=264 node=N537 type=observe q_typed_residual_context=7.156880 sequence=603.498029
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=265 node=N1598 type=observe q_typed_residual_context=6.629136 sequence=610.127165
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=266 node=N541 type=observe q_typed_residual_context=5.285797 sequence=615.412961
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=267 node=N543 type=observe q_typed_residual_context=6.168640 sequence=621.581601
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=268 node=N1854 type=observe q_typed_residual_context=5.328947 sequence=626.910549
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=269 node=N545 type=observe q_typed_residual_context=4.998523 sequence=631.909071
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=270 node=N539 type=observe q_typed_residual_context=5.664291 sequence=637.573363
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=271 node=N7422 type=observe q_typed_residual_context=5.730000 sequence=643.303363
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=272 node=N535 type=observe q_typed_residual_context=2.320072 sequence=645.623435
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=273 node=N684 type=observe q_typed_residual_context=4.145526 sequence=649.768961
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=274 node=N2243 type=observe q_typed_residual_context=6.626781 sequence=656.395743
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=275 node=N898 type=observe q_typed_residual_context=7.086051 sequence=663.481793
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=276 node=N695 type=observe q_typed_residual_context=5.866888 sequence=669.348681
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=277 node=N2271 type=observe q_typed_residual_context=6.032239 sequence=675.380920
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] [plan] step=278 node=N689 type=observe q_typed_residual_context=5.758336 sequence=681.139255
[b15-r6-adaptive/incumbent/c64/range/0.001] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6_adaptive/b15_selection/incumbent/c64_range_m0p001/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-adaptive/incumbent/c64/range/0.001] [gmean] 2026-07-21T10:51:28 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=185.506 plan_csv=autoresearch/loop-260720-0945/model_training_round6_adaptive/b15_selection/incumbent/c64_range_m0p001/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-adaptive/incumbent/c64/range/0.001] [gmean] 2026-07-21T10:51:28 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r6-adaptive/incumbent/c64/range/0.001] [eval iscas99__b15_1] {
[b15-r6-adaptive/incumbent/c64/range/0.001] [eval iscas99__b15_1]   "records": 2,
[b15-r6-adaptive/incumbent/c64/range/0.001] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6_adaptive/b15_selection/incumbent/c64_range_m0p001/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r6-adaptive/incumbent/c64/range/0.001] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6_adaptive/b15_selection/incumbent/c64_range_m0p001/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r6-adaptive/incumbent/c64/range/0.001] [eval iscas99__b15_1] }
[b15-r6-adaptive/incumbent/c64/range/0.001] [gmean] 2026-07-21T10:51:35 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12392000000000014 plan_sec=185.506 eval_sec=6.25 total_sec=191.768
[b15-r6-adaptive/incumbent/c64/range/0.001] [gmean] 2026-07-21T10:51:35 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12392000000000014 positives=1 negatives=0 elapsed=191.768
