[b15-r6-adaptive/cone_toplist/c64/range/0.001] [gmean] 2026-07-21T10:51:53 out_dir=autoresearch/loop-260720-0945/model_training_round6_adaptive/b15_selection/cone_toplist/c64_range_m0p001
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [gmean] 2026-07-21T10:51:53 budgets=iscas99__b15_1:278
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [gmean] 2026-07-21T10:51:53 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [gmean] 2026-07-21T10:51:53 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=157 node=N5627 type=observe q_typed_residual_context=1.280152 sequence=375.704873
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=158 node=N7465 type=observe q_typed_residual_context=1.138532 sequence=376.843405
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=159 node=N3410 type=control1 q_typed_residual_context=0.344839 sequence=377.188243
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=160 node=N5028 type=observe q_typed_residual_context=1.709755 sequence=378.897999
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=161 node=N2102 type=observe q_typed_residual_context=2.212102 sequence=381.110101
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=162 node=N7624 type=observe q_typed_residual_context=4.660762 sequence=385.770863
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=163 node=N6948 type=observe q_typed_residual_context=1.306655 sequence=387.077518
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=164 node=N4529 type=observe q_typed_residual_context=1.012055 sequence=388.089573
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=165 node=N5617 type=observe q_typed_residual_context=1.856952 sequence=389.946526
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=166 node=N6531 type=observe q_typed_residual_context=2.217057 sequence=392.163582
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=167 node=N1987 type=observe q_typed_residual_context=1.259119 sequence=393.422702
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=168 node=N712 type=observe q_typed_residual_context=5.548631 sequence=398.971333
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=169 node=N7385 type=observe q_typed_residual_context=3.677969 sequence=402.649302
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=170 node=N7614 type=observe q_typed_residual_context=5.053786 sequence=407.703088
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=171 node=N723 type=observe q_typed_residual_context=2.350215 sequence=410.053303
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=172 node=N5877 type=observe q_typed_residual_context=4.934240 sequence=414.987543
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=173 node=N715 type=observe q_typed_residual_context=2.179505 sequence=417.167048
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=174 node=N7436 type=observe q_typed_residual_context=4.660784 sequence=421.827833
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=175 node=N725 type=observe q_typed_residual_context=1.975318 sequence=423.803150
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=176 node=N4521 type=observe q_typed_residual_context=5.023578 sequence=428.826728
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=177 node=N5077 type=observe q_typed_residual_context=2.650647 sequence=431.477375
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=178 node=N6674 type=observe q_typed_residual_context=2.646144 sequence=434.123519
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=179 node=N5873 type=observe q_typed_residual_context=3.763939 sequence=437.887458
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=180 node=N5356 type=observe q_typed_residual_context=4.395143 sequence=442.282601
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=181 node=N714 type=observe q_typed_residual_context=3.560004 sequence=445.842605
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=182 node=N771 type=observe q_typed_residual_context=2.017201 sequence=447.859807
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=183 node=N7405 type=observe q_typed_residual_context=1.516406 sequence=449.376213
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=184 node=N5473 type=observe q_typed_residual_context=3.812839 sequence=453.189051
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=185 node=N705 type=observe q_typed_residual_context=2.812701 sequence=456.001752
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=186 node=N2779 type=control1 q_typed_residual_context=2.368349 sequence=458.370101
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=187 node=N3180 type=control1 q_typed_residual_context=2.473645 sequence=460.843746
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=188 node=N2894 type=control1 q_typed_residual_context=1.873733 sequence=462.717479
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=189 node=N2652 type=control1 q_typed_residual_context=1.429373 sequence=464.146852
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=190 node=N3009 type=control1 q_typed_residual_context=1.370507 sequence=465.517359
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=191 node=N1598 type=observe q_typed_residual_context=1.281684 sequence=466.799044
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=192 node=N1951 type=observe q_typed_residual_context=2.614457 sequence=469.413501
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=193 node=N2721 type=control1 q_typed_residual_context=5.777905 sequence=475.191406
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=194 node=N2952 type=control1 q_typed_residual_context=5.027927 sequence=480.219333
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=195 node=N5879 type=observe q_typed_residual_context=0.597409 sequence=480.816742
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=196 node=N5740 type=observe q_typed_residual_context=2.519200 sequence=483.335942
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=197 node=N6688 type=observe q_typed_residual_context=0.695948 sequence=484.031890
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=198 node=N6685 type=observe q_typed_residual_context=2.096058 sequence=486.127948
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=199 node=N706 type=observe q_typed_residual_context=4.645209 sequence=490.773158
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=200 node=N4513 type=observe q_typed_residual_context=1.593182 sequence=492.366340
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=201 node=N7550 type=observe q_typed_residual_context=1.888637 sequence=494.254977
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=202 node=N7873 type=control1 q_typed_residual_context=4.401583 sequence=498.656560
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=203 node=N8240 type=control1 q_typed_residual_context=5.214748 sequence=503.871308
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=204 node=N2181 type=observe q_typed_residual_context=2.498809 sequence=506.370117
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=205 node=N8790 type=control1 q_typed_residual_context=5.100844 sequence=511.470961
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=206 node=N8239 type=control1 q_typed_residual_context=5.276179 sequence=516.747140
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=207 node=N8607 type=control1 q_typed_residual_context=5.833443 sequence=522.580582
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=208 node=N8789 type=control1 q_typed_residual_context=6.151347 sequence=528.731930
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=209 node=N652 type=control1 q_typed_residual_context=6.338778 sequence=535.070708
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=210 node=N8238 type=control1 q_typed_residual_context=5.397245 sequence=540.467953
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=211 node=N703 type=observe q_typed_residual_context=5.902377 sequence=546.370330
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=212 node=N7401 type=observe q_typed_residual_context=1.574012 sequence=547.944342
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=213 node=N7500 type=observe q_typed_residual_context=1.524704 sequence=549.469046
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=214 node=N578 type=observe q_typed_residual_context=0.788185 sequence=550.257231
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=215 node=N7453 type=observe q_typed_residual_context=0.604131 sequence=550.861362
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=216 node=N1688 type=observe q_typed_residual_context=0.624733 sequence=551.486095
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=217 node=N719 type=observe q_typed_residual_context=2.110494 sequence=553.596589
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=218 node=N679 type=observe q_typed_residual_context=2.048100 sequence=555.644689
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=219 node=N6581 type=observe q_typed_residual_context=2.740350 sequence=558.385040
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=220 node=N734 type=observe q_typed_residual_context=2.920019 sequence=561.305059
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=221 node=N4497 type=observe q_typed_residual_context=2.107551 sequence=563.412610
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=222 node=N2151 type=observe q_typed_residual_context=1.818091 sequence=565.230700
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=223 node=N1874 type=observe q_typed_residual_context=2.788598 sequence=568.019298
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=224 node=N8606 type=control1 q_typed_residual_context=2.524096 sequence=570.543394
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=225 node=N8237 type=control1 q_typed_residual_context=2.803654 sequence=573.347048
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=226 node=N7439 type=observe q_typed_residual_context=2.030410 sequence=575.377458
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=227 node=N902 type=control1 q_typed_residual_context=1.622103 sequence=576.999561
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=228 node=N1351 type=observe q_typed_residual_context=3.737561 sequence=580.737121
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=229 node=N8605 type=control1 q_typed_residual_context=6.000133 sequence=586.737254
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=230 node=N5456 type=observe q_typed_residual_context=1.526848 sequence=588.264102
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=231 node=N6660 type=observe q_typed_residual_context=2.198403 sequence=590.462505
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=232 node=N8236 type=control1 q_typed_residual_context=2.289680 sequence=592.752185
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=233 node=N708 type=observe q_typed_residual_context=2.908906 sequence=595.661091
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=234 node=N5202 type=observe q_typed_residual_context=5.690965 sequence=601.352057
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=235 node=N7380 type=observe q_typed_residual_context=4.216500 sequence=605.568556
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=236 node=N4505 type=observe q_typed_residual_context=4.250368 sequence=609.818925
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=237 node=N5439 type=observe q_typed_residual_context=1.217471 sequence=611.036395
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=238 node=N6932 type=observe q_typed_residual_context=3.865326 sequence=614.901721
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=239 node=N4460 type=control0 q_typed_residual_context=1.685545 sequence=616.587266
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=240 node=N4421 type=control0 q_typed_residual_context=2.912540 sequence=619.499807
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=241 node=N5334 type=observe q_typed_residual_context=3.315797 sequence=622.815604
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=242 node=N4367 type=control0 q_typed_residual_context=6.748737 sequence=629.564341
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=243 node=N5422 type=observe q_typed_residual_context=3.966673 sequence=633.531014
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=244 node=N6656 type=observe q_typed_residual_context=6.962812 sequence=640.493826
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=245 node=N2159 type=observe q_typed_residual_context=5.914556 sequence=646.408382
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=246 node=N699 type=observe q_typed_residual_context=5.390778 sequence=651.799160
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=247 node=N729 type=observe q_typed_residual_context=2.933799 sequence=654.732959
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=248 node=N6658 type=observe q_typed_residual_context=0.304102 sequence=655.037062
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=249 node=N531 type=observe q_typed_residual_context=0.409479 sequence=655.446540
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=250 node=N533 type=observe q_typed_residual_context=0.886559 sequence=656.333099
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=251 node=N535 type=observe q_typed_residual_context=0.896477 sequence=657.229577
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=252 node=N537 type=observe q_typed_residual_context=0.805668 sequence=658.035244
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=253 node=N539 type=observe q_typed_residual_context=0.720763 sequence=658.756007
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=254 node=N541 type=observe q_typed_residual_context=0.691168 sequence=659.447175
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=255 node=N543 type=observe q_typed_residual_context=0.734455 sequence=660.181630
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=256 node=N545 type=observe q_typed_residual_context=0.920381 sequence=661.102011
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=257 node=N7381 type=observe q_typed_residual_context=1.950465 sequence=663.052476
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=258 node=N4537 type=observe q_typed_residual_context=1.968923 sequence=665.021399
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=259 node=N4532 type=control0 q_typed_residual_context=3.817638 sequence=668.839037
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=260 node=N5390 type=observe q_typed_residual_context=6.282214 sequence=675.121251
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=261 node=N898 type=observe q_typed_residual_context=6.083686 sequence=681.204937
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=262 node=N686 type=observe q_typed_residual_context=4.186206 sequence=685.391143
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=263 node=N684 type=observe q_typed_residual_context=2.769545 sequence=688.160688
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=264 node=N7433 type=observe q_typed_residual_context=2.514678 sequence=690.675366
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=265 node=N4489 type=observe q_typed_residual_context=5.391208 sequence=696.066575
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=266 node=N2243 type=observe q_typed_residual_context=5.643758 sequence=701.710333
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=267 node=N7463 type=observe q_typed_residual_context=5.283972 sequence=706.994304
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=268 node=N5373 type=observe q_typed_residual_context=3.536976 sequence=710.531280
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=269 node=N6532 type=observe q_typed_residual_context=6.198661 sequence=716.729942
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=270 node=N695 type=observe q_typed_residual_context=5.254631 sequence=721.984573
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=271 node=N696 type=observe q_typed_residual_context=5.813997 sequence=727.798569
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=272 node=N2271 type=observe q_typed_residual_context=3.934954 sequence=731.733523
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=273 node=N689 type=observe q_typed_residual_context=4.610211 sequence=736.343734
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=274 node=N5000 type=observe q_typed_residual_context=2.913609 sequence=739.257343
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=275 node=N6666 type=observe q_typed_residual_context=0.574745 sequence=739.832088
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=276 node=N4469 type=control0 q_typed_residual_context=3.064695 sequence=742.896783
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=277 node=N4544 type=observe q_typed_residual_context=5.338693 sequence=748.235476
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] [plan] step=278 node=N4442 type=control0 q_typed_residual_context=2.591573 sequence=750.827049
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6_adaptive/b15_selection/cone_toplist/c64_range_m0p001/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [gmean] 2026-07-21T10:55:24 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=210.955 plan_csv=autoresearch/loop-260720-0945/model_training_round6_adaptive/b15_selection/cone_toplist/c64_range_m0p001/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [gmean] 2026-07-21T10:55:24 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [eval iscas99__b15_1] {
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [eval iscas99__b15_1]   "records": 2,
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6_adaptive/b15_selection/cone_toplist/c64_range_m0p001/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6_adaptive/b15_selection/cone_toplist/c64_range_m0p001/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [eval iscas99__b15_1] }
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [gmean] 2026-07-21T10:55:31 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12597000000000014 plan_sec=210.955 eval_sec=7.119 total_sec=218.083
[b15-r6-adaptive/cone_toplist/c64/range/0.001] [gmean] 2026-07-21T10:55:31 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12597000000000014 positives=1 negatives=0 elapsed=218.084
