deep_node	deep_gate	deep_is_output	status	source_net	source_gate	source_is_output	source_candidate_count	inverted_candidate_count	synthetic_branch	safe_insertable	signature
N26757	NOT	False	functional_ambiguous			False	13	0	False	False	fa97ca9e1b715c49
N26758	NOT	False	functional_ambiguous			False	9	0	False	False	b3926e0b59790e42
N26759	NOT	False	functional_ambiguous			False	4	0	False	False	281ab8bce493b7c8
N26760	NOT	False	functional_ambiguous			False	9	0	False	False	47271a88d9f1e449
N26761	NOT	False	functional_ambiguous			False	2	0	False	False	e1fd9df2fbc09335
N26762	NOT	False	functional_ambiguous			False	9	0	False	False	b3926e0b59790e42
N26763	NOT	False	functional_ambiguous			False	4	0	False	False	4f539bf16f53ccab
N26764	NOT	False	functional_ambiguous			False	4	0	False	False	10cd4ebe89a83ed4
N26765	NOT	False	functional_ambiguous			False	4	4	False	False	bed0066240d2046f
N26766	NOT	False	functional_ambiguous			False	9	0	False	False	0bf5ba7ad06e205b
N26767	NOT	False	functional_ambiguous			False	13	0	False	False	3dd89d9b1f3369e3
N26768	NOT	False	functional_ambiguous			False	4	0	False	False	3a5b966af46efe20
N26769	NOT	False	functional_ambiguous			False	9	0	False	False	094627b93e8e7c51
N26770	NOT	False	functional_ambiguous			False	4	0	False	False	9896228b47d281a0
N26771	NOT	False	functional_ambiguous			False	5	0	False	False	b25356289572e533
N26772	NOT	False	functional_ambiguous			False	9	0	False	False	0bf5ba7ad06e205b
N26773	NOT	False	functional_ambiguous			False	4	0	False	False	1595cef9cdc8209a
N26774	NOT	False	functional_ambiguous			False	4	0	False	False	c80a7eb1ce0de06b
N26775	NOT	False	functional_ambiguous			False	4	4	False	False	5b8cc90306698351
N26776	NOT	False	functional_ambiguous			False	5	0	False	False	97c089ffb91b8c2e
N26777	NOT	False	functional_ambiguous			False	4	0	False	False	7f7d158a2b9b4ee9
N26778	NOT	False	functional_ambiguous			False	5	0	False	False	9ce185f7d50059f5
N26779	NOT	False	functional_ambiguous			False	4	4	False	False	4de837b782fbeab0
N26780	NOT	False	functional_ambiguous			False	5	0	False	False	56746b4daa5fdfe9
N26781	NOT	False	functional_ambiguous			False	4	0	False	False	6b46185b4064a30a
N26782	NOT	False	functional_ambiguous			False	5	0	False	False	51c18dbefb248e23
N26783	NOT	False	functional_ambiguous			False	4	4	False	False	abe9d4f4d4acf270
N26784	NOT	False	functional_ambiguous			False	5	0	False	False	564ec9662e4fe478
N26785	NOT	False	functional_ambiguous			False	13	0	False	False	33ad5dd30129a4b6
N26786	NOT	False	functional_ambiguous			False	4	5	False	False	870823a04f38fac2
N26787	NOT	False	functional_ambiguous			False	4	0	False	False	1c220de52214796b
N26788	NOT	False	functional_ambiguous			False	4	0	False	False	e7da1203aae2fc75
N26789	NOT	False	functional_ambiguous			False	4	0	False	False	13ed25088ac47e53
N26790	NOT	False	functional_ambiguous			False	4	0	False	False	f07205cc817e4e00
N26791	NOT	False	functional_ambiguous			False	4	4	False	False	baaf28de9eb792f2
N26792	NOT	False	functional_ambiguous			False	5	0	False	False	45cd1bd017b3efd6
N26793	NOT	False	functional_ambiguous			False	13	0	False	False	902fdb415f461e51
N26794	NOT	False	functional_ambiguous			False	9	0	False	False	8de56dd0978f782e
N26795	NOT	False	functional_ambiguous			False	4	5	False	False	12038b0bddb640c0
N26796	NOT	False	functional_ambiguous			False	4	0	False	False	9dedbfb840b04536
N26797	NOT	False	functional_ambiguous			False	4	0	False	False	d982166e933b4997
N26798	NOT	False	functional_ambiguous			False	4	0	False	False	b5db204fc354b778
N26799	NOT	False	functional_ambiguous			False	4	0	False	False	84c1fa56612a7328
N26800	NOT	False	functional_ambiguous			False	4	0	False	False	3c4a3ad37b6af470
N26801	NOT	False	functional_ambiguous			False	5	0	False	False	38632017cd62f81d
N26802	NOT	False	functional_ambiguous			False	4	0	False	False	fb7a4d6d45f55ff0
N26803	NOT	False	functional_ambiguous			False	5	0	False	False	bfe7bbe2e5ccc5a1
N26804	NOT	False	functional_ambiguous			False	9	0	False	False	8de56dd0978f782e
N26805	NOT	False	functional_ambiguous			False	4	0	False	False	97588d859575c40c
N26806	NOT	False	functional_ambiguous			False	4	0	False	False	70751c9bbd98bdf8
N26807	NOT	False	functional_ambiguous			False	4	4	False	False	4d1c78b4d7ecbf5c
N26808	NOT	False	functional_ambiguous			False	5	0	False	False	c6d2c932104c3447
N26809	NOT	False	functional_ambiguous			False	4	0	False	False	ad38f99e965e474c
N26810	NOT	False	functional_ambiguous			False	5	0	False	False	d7f22bc6d3177d19
N26811	NOT	False	functional_ambiguous			False	4	4	False	False	4ada717259599522
N26812	NOT	False	functional_ambiguous			False	5	0	False	False	c2dd22f1a02ea1a6
N26813	NOT	False	functional_ambiguous			False	4	0	False	False	59050601574ddd7c
N26814	NOT	False	functional_ambiguous			False	5	0	False	False	a0038b0fdb5b5d92
N26815	NOT	False	functional_ambiguous			False	4	4	False	False	224704014ff553ee
N26816	NOT	False	functional_ambiguous			False	13	0	False	False	221d4d7d62fb0183
N26817	NOT	False	functional_ambiguous			False	4	0	False	False	aa3e1b1dbf1b5071
N26818	NOT	False	functional_ambiguous			False	4	9	False	False	470da3998bbdacf8
N26819	NOT	False	functional_ambiguous			False	5	0	False	False	50786cecc5bdff07
N26820	NOT	False	functional_ambiguous			False	4	0	False	False	d1c85a85ce8393aa
N26821	NOT	False	functional_ambiguous			False	4	4	False	False	ef7544cdda0f3a14
N26822	NOT	False	functional_ambiguous			False	5	0	False	False	87e9d47e1cc19265
N26823	NOT	False	functional_ambiguous			False	5	0	False	False	e774a0a0186ab56f
N26824	NOT	False	functional_ambiguous			False	4	4	False	False	6ddcd1520a7e934d
N26825	NOT	False	functional_ambiguous			False	4	0	False	False	807e5676d2dad009
N26826	NOT	False	functional_ambiguous			False	4	4	False	False	a302ef12160cae9e
N26827	NOT	False	functional_ambiguous			False	4	0	False	False	a8f23f5d187cf851
N26828	NOT	False	functional_ambiguous			False	4	4	False	False	df1d51dda5892794
N26829	NOT	False	functional_ambiguous			False	13	0	False	False	221d4d7d62fb0183
N26830	NOT	False	functional_ambiguous			False	4	0	False	False	dc1cfe0df7ff2fcb
N26831	NOT	False	functional_ambiguous			False	4	0	False	False	b5727ecb1708b063
N26832	NOT	False	functional_ambiguous			False	4	0	False	False	65676d80561e9446
N26833	NOT	False	functional_ambiguous			False	9	4	False	False	3242a53f6a8a0f71
N26834	NOT	False	functional_ambiguous			False	4	0	False	False	d4cdf6e0ee71d5fc
N26835	NOT	False	functional_ambiguous			False	13	0	False	False	221d4d7d62fb0183
N26836	NOT	False	functional_ambiguous			False	4	0	False	False	c59c94ba4b424b29
N26837	NOT	False	functional_ambiguous			False	4	4	False	False	8951aa8ec52b1258
N26838	NOT	False	functional_ambiguous			False	4	0	False	False	c68c2cbf1f2e1839
N26839	NOT	False	functional_ambiguous			False	4	0	False	False	f66f61a4835bf6a2
N26840	NOT	False	functional_ambiguous			False	4	0	False	False	a73bb892ab93f513
N26841	NOT	False	functional_ambiguous			False	4	0	False	False	0c5c8b15d87f8f83
N26842	NOT	False	functional_ambiguous			False	13	0	False	False	902fdb415f461e51
N26843	NOT	False	functional_ambiguous			False	4	0	False	False	c6091231b6ec207c
N26844	NOT	False	functional_ambiguous			False	4	0	False	False	d0d5988c558450cc
N26845	NOT	False	functional_ambiguous			False	4	0	False	False	e7e2984246727061
N26846	NOT	False	functional_ambiguous			False	5	0	False	False	a52a3c1494572fd5
N26847	NOT	False	functional_ambiguous			False	4	0	False	False	904795d710eb9dc6
N26848	NOT	False	functional_ambiguous			False	9	0	False	False	84f18be348b44469
N26849	NOT	False	functional_ambiguous			False	8	9	False	False	f8f1c1e1f692fc7c
N26850	NOT	False	functional_ambiguous			False	13	0	False	False	902fdb415f461e51
N26851	NOT	False	functional_ambiguous			False	13	0	False	False	33ad5dd30129a4b6
N26852	NOT	False	functional_ambiguous			False	4	0	False	False	e8318b69e48e6f32
N26853	NOT	False	functional_ambiguous			False	4	0	False	False	a3df1dc1eb8e6092
N26854	NOT	False	functional_ambiguous			False	4	0	False	False	582d0b99c157f157
N26855	NOT	False	functional_ambiguous			False	5	0	False	False	8ba931fd2e189f00
N26856	NOT	False	functional_ambiguous			False	4	0	False	False	0ff10d3477cff417
N26857	NOT	False	functional_ambiguous			False	13	0	False	False	33ad5dd30129a4b6
N26858	NOT	False	functional_ambiguous			False	4	0	False	False	3a9e9f9eb7a402dd
N26859	NOT	False	functional_ambiguous			False	4	4	False	False	aee01737daab236f
N26860	NOT	False	functional_ambiguous			False	13	0	False	False	3dd89d9b1f3369e3
N26861	NOT	False	functional_ambiguous			False	4	0	False	False	ef0221c6b4a721fc
N26862	NOT	False	functional_ambiguous			False	4	0	False	False	7cd857574d229b78
N26863	NOT	False	functional_ambiguous			False	4	0	False	False	a1e22ba4e754ddd6
N26864	NOT	False	functional_ambiguous			False	9	0	False	False	094627b93e8e7c51
N26865	NOT	False	functional_ambiguous			False	4	0	False	False	3159442ed7277733
N26866	NOT	False	functional_ambiguous			False	13	0	False	False	3dd89d9b1f3369e3
N26867	NOT	False	functional_ambiguous			False	13	0	False	False	fa97ca9e1b715c49
N26868	NOT	False	functional_ambiguous			False	4	0	False	False	9640b638bee2056d
N26869	NOT	False	functional_ambiguous			False	4	0	False	False	ed784a9fe8e74bf5
N26870	NOT	False	functional_ambiguous			False	4	0	False	False	5bb7a0d480bd8ed0
N26871	NOT	False	functional_ambiguous			False	9	0	False	False	47271a88d9f1e449
N26872	NOT	False	functional_ambiguous			False	4	0	False	False	43939e106c2f22ae
N26873	NOT	False	functional_ambiguous			False	9	8	False	False	f462069c464e75d8
N26874	NOT	False	functional_ambiguous			False	5	8	False	False	ed8e26ee7cefb841
N26875	NOT	False	functional_ambiguous			False	5	8	False	False	9c0e1e881d77d5a9
N26876	NOT	False	functional_ambiguous			False	9	8	False	False	6925b1e84b261367
N26877	NOT	False	functional_ambiguous			False	5	8	False	False	c7c87240bf49fa35
N26878	NOT	False	functional_ambiguous			False	9	8	False	False	427102ec9926308c
N26879	NOT	False	functional_ambiguous			False	9	8	False	False	1bf319039fdd17b3
N26880	NOT	False	functional_ambiguous			False	9	8	False	False	f85ea6df5726d7c2
N26881	NOT	False	functional_ambiguous			False	9	8	False	False	24aed9c7a799c17b
N26882	NOT	False	functional_ambiguous			False	5	8	False	False	2bfd41fbdee75ce7
N26883	NOT	False	functional_ambiguous			False	9	8	False	False	b0e7ad96ecbc6988
N26884	NOT	False	functional_ambiguous			False	5	8	False	False	68c4446d5daaebb9
N26885	NOT	False	functional_ambiguous			False	5	0	False	False	3c339b1fdb355266
N26886	NOT	False	functional_ambiguous			False	4	0	False	False	65cc2fb3e6093516
N26887	NOT	False	functional_ambiguous			False	4	0	False	False	d8c56dfe627f9c32
N26888	NOT	False	functional_ambiguous			False	4	0	False	False	e07ae3c025d8e73f
N26889	NOT	False	functional_ambiguous			False	4	0	False	False	23a73b877065cfcf
N26890	NOT	False	functional_ambiguous			False	4	0	False	False	070bf61953027429
N26891	NOT	False	functional_ambiguous			False	4	0	False	False	c979d172b8952b3a
N26892	NOT	False	functional_ambiguous			False	12	5	False	False	f815aa4ebd1e7df4
N26893	NOT	False	functional_ambiguous			False	13	0	False	False	7b11f1dca11e42a3
N26894	NOT	False	functional_ambiguous			False	8	9	False	False	38bc6aa0f3025719
N26895	NOT	False	functional_ambiguous			False	4	0	False	False	372eb4ba68810748
N26896	NOT	False	functional_ambiguous			False	4	0	False	False	6b419ab6a281e404
N26897	NOT	False	functional_ambiguous			False	12	1	False	False	a0c67b59b0dc3137
N26898	NOT	False	functional_ambiguous			False	17	0	False	False	eb8945c533c9afaa
N26899	NOT	False	functional_ambiguous			False	8	5	False	False	1db7ee88bc020569
N26900	NOT	False	functional_ambiguous			False	4	0	False	False	6f1c76b39987df37
N26901	NOT	False	functional_ambiguous			False	4	0	False	False	b3d89c751fdae67b
N26902	NOT	False	functional_ambiguous			False	14	4	False	False	3c74e6df9147c6cc
N26903	NOT	False	functional_ambiguous			False	13	0	False	False	beae9732f5fe83ef
N26904	NOT	False	functional_ambiguous			False	13	0	False	False	fd56269f152b7fb4
N26905	NOT	False	functional_ambiguous			False	20	1	False	False	b6be0e69b291d68a
N26906	NOT	False	functional_ambiguous			False	8	5	False	False	07cbf4e2773c04f6
N26907	NOT	False	functional_ambiguous			False	4	0	False	False	cc854f18c271c448
N26908	NOT	False	functional_ambiguous			False	4	0	False	False	22ecf78b2fb1eb45
N26909	NOT	False	functional_ambiguous			False	21	0	False	False	5f291348dd90f059
N26910	NOT	False	functional_ambiguous			False	12	1	False	False	a8a2aafd765dfd70
N26911	NOT	False	functional_ambiguous			False	13	4	False	False	2ce103178d097192
N26912	NOT	False	functional_ambiguous			False	13	0	False	False	c552274b30c2cba1
N26913	NOT	False	functional_ambiguous			False	8	9	False	False	643fc5249144848d
N26914	NOT	False	functional_ambiguous			False	4	0	False	False	fe6979ae09f68e5e
N26915	NOT	False	functional_ambiguous			False	4	0	False	False	f3b3f36ce8a1e03f
N26916	NOT	False	functional_ambiguous			False	13	0	False	False	47c3d195aa59ad62
N26917	NOT	False	functional_ambiguous			False	17	0	False	False	dc3ef9812db4275b
N26918	NOT	False	functional_ambiguous			False	8	5	False	False	cdc68fe29b07b3cd
N26919	NOT	False	functional_ambiguous			False	4	0	False	False	74030f4089e92978
N26920	NOT	False	functional_ambiguous			False	4	0	False	False	c09c9edf2785222f
N26921	NOT	False	functional_ambiguous			False	13	4	False	False	69f602110aeea5b9
N26922	NOT	False	functional_ambiguous			False	13	0	False	False	4d98b70a709ed5ae
N26923	NOT	False	functional_ambiguous			False	16	1	False	False	17b721c75ef7906d
N26924	NOT	False	functional_ambiguous			False	18	0	False	False	c061c0b504d5f478
N26925	NOT	False	functional_ambiguous			False	16	1	False	False	17b721c75ef7906d
N26926	NOT	False	functional_ambiguous			False	18	0	False	False	c061c0b504d5f478
N26927	NOT	False	functional_ambiguous			False	8	9	False	False	91212216b0a48714
N26928	NOT	False	functional_ambiguous			False	4	0	False	False	b91798eb5597b7c8
N26929	NOT	False	functional_ambiguous			False	4	0	False	False	5d7e9e2b7b1ef4ad
N26930	NOT	False	functional_ambiguous			False	16	1	False	False	4a4dae479aeef4d2
N26931	NOT	False	functional_ambiguous			False	17	0	False	False	b5b39156c77465d3
N26932	NOT	False	functional_ambiguous			False	16	1	False	False	4a4dae479aeef4d2
N26933	NOT	False	functional_ambiguous			False	17	0	False	False	b5b39156c77465d3
N26934	NOT	False	functional_ambiguous			False	8	9	False	False	0f11ea6143d248f3
N26935	NOT	False	functional_ambiguous			False	4	0	False	False	abbf692b79dd1012
N26936	NOT	False	functional_ambiguous			False	4	0	False	False	5fd8835f064de119
N26937	NOT	False	functional_ambiguous			False	16	0	False	False	a79b4a14cf104bdf
N26938	NOT	False	functional_ambiguous			False	21	0	False	False	3624a1517e26f743
N26939	NOT	False	functional_ambiguous			False	16	0	False	False	a79b4a14cf104bdf
N26940	NOT	False	functional_ambiguous			False	21	0	False	False	3624a1517e26f743
N26941	NOT	False	functional_ambiguous			False	8	5	False	False	30d82f60291ffec6
N26942	NOT	False	functional_ambiguous			False	4	0	False	False	7e5ab880197516e0
N26943	NOT	False	functional_ambiguous			False	4	0	False	False	2f75f8001d17d0f2
N26944	NOT	False	functional_ambiguous			False	12	4	False	False	5bde1cdb16db7800
N26945	NOT	False	functional_ambiguous			False	13	0	False	False	2b60910d673b45c7
N26946	NOT	False	functional_ambiguous			False	13	0	False	False	a75df8e07538243f
N26947	NOT	False	functional_ambiguous			False	13	0	False	False	59bade5a1d0929f7
N26948	NOT	False	functional_ambiguous			False	8	9	False	False	9f73ac5e4d60682f
N26949	NOT	False	functional_ambiguous			False	4	0	False	False	6dea7c820297f3f8
N26950	NOT	False	functional_ambiguous			False	4	0	False	False	dc3491e0bd819052
N26951	NOT	False	functional_ambiguous			False	13	0	False	False	80471d5d579d66d4
N26952	NOT	False	functional_ambiguous			False	13	0	False	False	3cdf71feb2a3413a
N26953	NOT	False	functional_ambiguous			False	8	9	False	False	75e03051c50c5cd6
N26954	NOT	False	functional_ambiguous			False	4	0	False	False	cc3fb0267c01a071
N26955	NOT	False	functional_ambiguous			False	4	0	False	False	6b675a24bd4f7c6f
N26956	NOT	False	functional_ambiguous			False	17	0	False	False	743b7ed67bed7960
N26957	NOT	False	functional_ambiguous			False	25	0	False	False	d351f216d3aabcad
N26958	NOT	False	functional_ambiguous			False	17	0	False	False	743b7ed67bed7960
N26959	NOT	False	functional_ambiguous			False	25	0	False	False	d351f216d3aabcad
N26960	NOT	False	functional_ambiguous			False	8	5	False	False	4d4e552bfd3412b7
N26961	NOT	False	functional_ambiguous			False	4	0	False	False	6d0776920feb9dec
N26962	NOT	False	functional_ambiguous			False	4	0	False	False	84dab35a2311f1c2
N26963	NOT	False	functional_ambiguous			False	25	0	False	False	fe3083605a925721
N26964	NOT	False	functional_ambiguous			False	17	0	False	False	56681dbd666e2f6e
N26965	NOT	False	functional_ambiguous			False	25	0	False	False	fe3083605a925721
N26966	NOT	False	functional_ambiguous			False	17	0	False	False	56681dbd666e2f6e
N26967	NOT	False	functional_ambiguous			False	8	9	False	False	9d91cb41aa10cbf3
N26968	NOT	False	functional_ambiguous			False	4	0	False	False	b3d8212882455c51
N26969	NOT	False	functional_ambiguous			False	4	0	False	False	9e8f0c96db360943
N26970	NOT	False	functional_ambiguous			False	16	5	False	False	fc1248a9cac45717
N26971	NOT	False	functional_ambiguous			False	17	0	False	False	732ecbd78ebfe4c5
N26972	NOT	False	functional_ambiguous			False	16	5	False	False	fc1248a9cac45717
N26973	NOT	False	functional_ambiguous			False	17	0	False	False	732ecbd78ebfe4c5
N26974	NOT	False	functional_ambiguous			False	8	9	False	False	969c5cac05ac38ab
N26975	NOT	False	functional_ambiguous			False	12	1	False	False	a0b4003eac1f4f20
N26976	NOT	False	functional_ambiguous			False	13	0	False	False	8d13eb76d2c60e20
N26977	NOT	False	functional_ambiguous			False	4	0	False	False	d54b9195cba19779
N26978	NOT	False	functional_ambiguous			False	4	0	False	False	2d9adff18809946f
N26979	NOT	False	functional_ambiguous			False	13	0	False	False	b1a9712db86b09f1
N26980	NOT	False	functional_ambiguous			False	13	0	False	False	dff85441fa47d12e
N26981	NOT	False	functional_ambiguous			False	8	9	False	False	22079073ba34224c
N26982	NOT	False	functional_ambiguous			False	4	0	False	False	254e71c707fbad5d
N26983	NOT	False	functional_ambiguous			False	4	0	False	False	95509e0cc8ab343f
N26984	NOT	False	functional_ambiguous			False	13	0	False	False	6c3b512f0d5438ff
N26985	NOT	False	functional_ambiguous			False	8	1	False	False	fea76b6bb007e883
N26986	NOT	False	functional_ambiguous			False	8	9	False	False	781bbda1e0d6b5d8
N26987	NOT	False	functional_ambiguous			False	4	0	False	False	c92b857e5322b6d0
N26988	NOT	False	functional_ambiguous			False	4	0	False	False	320da52058c7a193
N26989	NOT	False	functional_ambiguous			False	13	0	False	False	17dd8fe5ebd37115
N26990	NOT	False	functional_ambiguous			False	12	1	False	False	d38ab91654ad7520
N26991	NOT	False	functional_ambiguous			False	13	0	False	False	1477678bcc733499
N26992	NOT	False	functional_ambiguous			False	21	0	False	False	ce32a8e0b16e83f5
N26993	NOT	False	functional_ambiguous			False	8	5	False	False	42c287fa0ec230a4
N26994	NOT	False	functional_ambiguous			False	4	0	False	False	b313a727e23ce540
N26995	NOT	False	functional_ambiguous			False	4	0	False	False	2d94d356a24f5ce6
N26996	NOT	False	functional_ambiguous			False	25	0	False	False	85b3ca79cbd97931
N26997	NOT	False	functional_ambiguous			False	17	0	False	False	24a0be4638c09abc
N26998	NOT	False	functional_ambiguous			False	25	0	False	False	85b3ca79cbd97931
N26999	NOT	False	functional_ambiguous			False	17	0	False	False	24a0be4638c09abc
N27000	NOT	False	functional_ambiguous			False	8	9	False	False	ea1207e79aedc1ac
N27001	NOT	False	functional_ambiguous			False	4	0	False	False	60062c81d3e822d9
N27002	NOT	False	functional_ambiguous			False	4	0	False	False	58e4ec6917552581
N27003	NOT	False	functional_ambiguous			False	17	4	False	False	309164f5acd8f6a6
N27004	NOT	False	functional_ambiguous			False	17	0	False	False	dc3dcb8322331455
N27005	NOT	False	functional_ambiguous			False	17	4	False	False	309164f5acd8f6a6
N27006	NOT	False	functional_ambiguous			False	17	0	False	False	dc3dcb8322331455
N27007	NOT	False	functional_ambiguous			False	8	9	False	False	d9dcdb54071b5d15
N27008	NOT	False	functional_ambiguous			False	4	0	False	False	c2cc8ddc35a349e4
N27009	NOT	False	functional_ambiguous			False	4	0	False	False	60cf60a1fe28d882
N27010	NOT	False	functional_ambiguous			False	14	0	False	False	9e19513bbcb663b7
N27011	NOT	False	functional_ambiguous			False	13	0	False	False	aae56cf4e7683dfe
N27012	NOT	False	functional_ambiguous			False	13	0	False	False	197c10d76145ad14
N27013	NOT	False	functional_ambiguous			False	12	1	False	False	bdd2cebe8e009708
N27014	NOT	False	functional_ambiguous			False	8	9	False	False	fcb5f4bdee7f7828
N27015	NOT	False	functional_ambiguous			False	4	0	False	False	16c0b3d67cc44b9a
N27016	NOT	False	functional_ambiguous			False	4	0	False	False	7713883b461dd689
N27017	NOT	False	functional_ambiguous			False	13	0	False	False	7c26098784ceeefb
N27018	NOT	False	functional_ambiguous			False	20	1	False	False	356bc5d9af5ab772
N27019	NOT	False	functional_ambiguous			False	8	5	False	False	ca851c86fa532b31
N27020	NOT	False	functional_ambiguous			False	4	0	False	False	0feede5eacb5192a
N27021	NOT	False	functional_ambiguous			False	4	0	False	False	76ad8841882713e7
N27022	NOT	False	functional_ambiguous			False	21	0	False	False	3a580324d75bfa56
N27023	NOT	False	functional_ambiguous			False	13	0	False	False	cf49592ba42fe159
N27024	NOT	False	functional_ambiguous			False	9	0	False	False	dc8bbedf7bdbd5ce
N27025	NOT	False	functional_ambiguous			False	9	5	False	False	a432baf91b54a137
N27026	AND	False	functional_unique	P3_R1297_U6	AND	False	1	2	False	True	b793290def428bd8
N27027	NOT	False	functional_ambiguous			False	5	2	False	False	2badbc779c367b6b
N27028	AND	False	functional_ambiguous			False	4	0	False	False	d198a4a2a7fb8211
N27029	AND	False	functional_ambiguous			False	4	0	False	False	6cb114d29f1de1b1
N27030	AND	False	functional_ambiguous			False	4	0	False	False	48a4783f330ec268
N27031	AND	False	functional_ambiguous			False	4	0	False	False	8bb012f6984da4c1
N27032	AND	False	functional_ambiguous			False	4	0	False	False	2d355a1b49ac2748
N27033	AND	False	functional_ambiguous			False	4	0	False	False	9a9093ae7e903741
N27034	AND	False	functional_ambiguous			False	4	0	False	False	78c9df2aecd1962b
N27035	AND	False	functional_ambiguous			False	4	0	False	False	10c4ba6d202b1052
N27036	AND	False	functional_ambiguous			False	4	0	False	False	9a6698677a7954de
N27037	AND	False	functional_ambiguous			False	4	0	False	False	7a23fdb6db50dc8f
N27038	AND	False	functional_ambiguous			False	4	0	False	False	5555d57d6b19280a
N27039	AND	False	functional_ambiguous			False	4	0	False	False	83be1b8d883d6279
N27040	AND	False	functional_ambiguous			False	4	0	False	False	69676a326f3c9bb0
N27041	AND	False	functional_ambiguous			False	4	0	False	False	57da16b70988d226
N27042	AND	False	functional_ambiguous			False	4	0	False	False	32946e67efd08b1c
N27043	NOT	False	functional_ambiguous			False	11	1	False	False	56a458babebe27ce
N27044	NOT	False	functional_ambiguous			False	11	2	False	False	a98f3144a1fea290
N27045	NOT	False	functional_ambiguous			False	11	2	False	False	3969d3fd2c10fb21
N27046	NOT	False	functional_ambiguous			False	5	4	False	False	c0f57681fdec6222
N27047	NOT	False	functional_ambiguous			False	11	1	False	False	80f3d6f599921639
N27048	NOT	False	functional_ambiguous			False	11	1	False	False	9e717bb6d0a45411
N27049	NOT	False	functional_ambiguous			False	11	2	False	False	fda71e9b9c34a5c6
N27050	NOT	False	functional_ambiguous			False	11	2	False	False	8df7fe2783e89741
N27051	NOT	False	functional_ambiguous			False	11	1	False	False	e8bb49fb0eace2de
N27052	NOT	False	functional_ambiguous			False	11	2	False	False	cc06a3999b783001
N27053	NOT	False	functional_ambiguous			False	11	2	False	False	9dd92d58b6cdf788
N27054	NOT	False	functional_ambiguous			False	11	2	False	False	3177a7cbe8fdcbd2
N27055	NOT	False	functional_ambiguous			False	5	4	False	False	1d7e4ca900879de6
N27056	NOT	False	functional_ambiguous			False	11	1	False	False	dd6ec6bfe30454bd
N27057	NOT	False	functional_ambiguous			False	11	2	False	False	ad770422449ab290
N27058	NOT	False	functional_ambiguous			False	5	4	False	False	64ab99c5a68e6066
N27059	NOT	False	functional_ambiguous			False	11	1	False	False	567684e88ba64dc8
N27060	NOT	False	functional_ambiguous			False	11	1	False	False	8d53fa5b0a0401c6
N27061	NOT	False	functional_ambiguous			False	11	2	False	False	c92f410a096021f3
N27062	NOT	False	functional_ambiguous			False	11	2	False	False	697c9913c8f7a41c
N27063	NOT	False	functional_ambiguous			False	11	1	False	False	c94030e1d5859c5d
N27064	NOT	False	functional_ambiguous			False	4	4	False	False	1504ec748abeccd9
N27065	NOT	False	functional_ambiguous			False	4	4	False	False	98f5e57e27be0ad2
N27066	NOT	False	functional_ambiguous			False	4	4	False	False	1057cec273436624
N27067	NOT	False	functional_ambiguous			False	5	4	False	False	f4832526338db85f
N27068	NOT	False	functional_ambiguous			False	4	4	False	False	e56535a6a824dec7
N27069	NOT	False	functional_ambiguous			False	4	4	False	False	ed1ad194ecde793f
N27070	NOT	False	functional_ambiguous			False	11	1	False	False	8fc55ef5bffc0148
N27071	NOT	False	functional_ambiguous			False	11	2	False	False	9700b5232dc73efa
N27072	NOT	False	functional_ambiguous			False	11	2	False	False	9e2324702aa12d12
N27073	NOT	False	functional_ambiguous			False	11	1	False	False	93077d05e4e38272
N27074	NOT	False	functional_ambiguous			False	11	1	False	False	eb13b3c493b16027
N27075	NOT	False	functional_ambiguous			False	11	2	False	False	9a33927b49c8bc79
N27076	NOT	False	functional_ambiguous			False	11	1	False	False	276230d9373ff3e8
N27077	NOT	False	functional_ambiguous			False	11	2	False	False	2f330d5c46f7b349
N27078	NOT	False	functional_ambiguous			False	11	1	False	False	f36388adc6bdfbc1
N27079	NOT	False	functional_ambiguous			False	11	2	False	False	96c84725d06d90ec
N27080	NOT	False	functional_ambiguous			False	11	1	False	False	a8abbb7e664e02ef
N27081	NOT	False	functional_ambiguous			False	11	2	False	False	3563fc74627cc115
N27082	NOT	False	functional_ambiguous			False	11	2	False	False	196d0b08e0efa349
N27083	NOT	False	functional_ambiguous			False	5	4	False	False	4671219c7769a14b
N27084	NOT	False	functional_ambiguous			False	11	1	False	False	2b4d8a2b600b2f64
N27085	NOT	False	functional_ambiguous			False	5	4	False	False	a1b50b6f6dc946c3
N27086	NOT	False	functional_ambiguous			False	11	1	False	False	a23a96b54f3cc165
N27087	NOT	False	functional_ambiguous			False	11	2	False	False	ee615f488d44606c
N27088	NOT	False	functional_ambiguous			False	11	1	False	False	cba13d8051b76f44
N27089	NOT	False	functional_ambiguous			False	11	2	False	False	95a60faebd0c2fd0
N27090	NOT	False	functional_ambiguous			False	11	1	False	False	605daf957f195a88
N27091	NOT	False	functional_ambiguous			False	11	2	False	False	e72354e6292cfcb6
N27092	NOT	False	functional_ambiguous			False	5	4	False	False	704fd71558fd8493
N27093	NOT	False	functional_ambiguous			False	11	1	False	False	401d71a041dcac80
N27094	NOT	False	functional_ambiguous			False	11	2	False	False	f16fbafa7b8e43d8
N27095	NOT	False	functional_ambiguous			False	11	1	False	False	395d7e9efe3d566e
N27096	NOT	False	functional_ambiguous			False	11	2	False	False	fb72c3e6ce654617
N27097	NOT	False	functional_ambiguous			False	11	1	False	False	e0397ce5a74f953a
N27098	NOT	False	functional_ambiguous			False	11	2	False	False	54f4892483b0dc2f
