step,node,type,q_pred,q_pred_mean,q_pred_std,q_pred_lcb,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,score_pred_mean,score_pred_std,score_pred_lcb,reward_pred,reward_pred_mean,reward_pred_std,reward_pred_lcb,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,return_pred_mean,return_pred_std,return_pred_lcb,guarded_reward,guarded_reward_mean,guarded_reward_std,guarded_reward_lcb,guarded_reward_context,hard_reduction_total_pred,hard_reduction_total_pred_mean,hard_reduction_total_pred_std,hard_reduction_total_pred_lcb,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,derived_hard_reduction_hybrid_pred_mean,derived_hard_reduction_hybrid_pred_std,derived_hard_reduction_hybrid_pred_lcb,hybrid_pred,hybrid_pred_mean,hybrid_pred_std,hybrid_pred_lcb,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_mean,bounded_residual_hybrid_pred_std,bounded_residual_hybrid_pred_lcb,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
205,N1304,observe,0.4909619092941284,0.4909619092941284,1.3684428930282593,-0.535370260477066,4.692191839963198,2.934906811424298,2.802803130671382,3.7544126992300155,0.4909619092941284,0.4909619092941284,1.3684428930282593,-0.535370260477066,-0.11519858986139297,-0.11519858986139297,0.5056162476539612,-0.49441077560186386,4.032315190881491,2.241022253036499,-0.0011519858986139297,-0.4216529130935669,-0.11237523704767227,-0.11237523704767227,0.2251424938440323,-0.2812321074306965,-0.3958630859851837,-0.3958630859851837,0.25927045941352844,-0.59031593054533,3.940126818716526,-0.06238749623298645,-0.06238749623298645,0.0727180689573288,-0.11692604795098305,-0.10836005955934525,-0.10988083481788635,108992.9609375,40877.0625,68115.8984375,109445.9375,41206.578125,68239.359375,-0.004156016744673252,-0.008061137981712818,-0.0018125127535313368,-0.09415849298238754,-0.09415849298238754,0.7318497896194458,-0.6430458351969719,-6.4663238525390625,-6.4663238525390625,7.425229072570801,-12.035245656967163,6.809434261918067,-6.295642852783203,-6.295642852783203,7.307309627532959,-11.776125073432922,6.809434261918067,3.7008571982383724,2.434681270148576,-0.535370260477066,-40.08992420695722,-40.08992420695722,greedy,-0.535370260477066,0.0,hard_fault_cluster
206,N3329,observe,0.8445579409599304,0.8445579409599304,1.569796085357666,-0.3327891230583191,6.209080141782761,5.062069034576416,3.703742781281471,4.927444193065167,0.8445579409599304,0.8445579409599304,1.569796085357666,-0.3327891230583191,-0.02542073465883732,-0.02542073465883732,0.4653642773628235,-0.37444394268095493,5.01734374165535,4.334623765945434,-0.0002542073465883732,-0.4137757122516632,-0.1108725294470787,-0.1108725294470787,0.2262355387210846,-0.28054918348789215,-0.3047231137752533,-0.3047231137752533,0.281674861907959,-0.5159792602062225,4.59372016787529,-0.04049402475357056,-0.04049402475357056,0.06289735436439514,-0.08766704052686691,-0.07860048860311508,-0.06690715253353119,109445.96875,41206.65234375,68239.3203125,109353.625,41202.44140625,68151.1875,0.000843738263938576,0.00010219072282779962,0.0012915253173559904,0.36914685368537903,0.36914685368537903,0.376123309135437,0.08705437183380127,-4.185695648193359,-4.185695648193359,6.270325660705566,-8.888439893722534,7.152238495349884,-4.083476543426514,-4.083476543426514,6.281343936920166,-8.794484496116638,7.152238495349884,4.71632764339447,4.936607125997543,-0.3327891230583191,-40.42271333001554,-40.42271333001554,greedy,-0.3327891230583191,0.0,hard_fault_cluster
207,N5248,observe,0.7449131011962891,0.7449131011962891,1.311007022857666,-0.23834216594696045,4.93573100566864,3.8359340667724604,3.3189858555793768,4.080292426347732,0.7449131011962891,0.7449131011962891,1.311007022857666,-0.23834216594696045,-0.07536959648132324,-0.07536959648132324,0.45854565501213074,-0.4192788377404213,3.9087967778742314,2.2071963608264924,-0.0007536959648132324,-0.41808685660362244,-0.11038682609796524,-0.11038682609796524,0.21969959139823914,-0.2751615196466446,-0.3614298105239868,-0.3614298105239868,0.16809740662574768,-0.4875028654932976,3.6077838084101677,-0.048241645097732544,-0.048241645097732544,0.07832767814397812,-0.10698740370571613,-0.0701538473367691,-0.05240585654973984,109353.609375,41202.4296875,68151.1796875,109082.375,40944.3359375,68138.0390625,0.002480342285707593,0.006264042109251022,0.00019281581626273692,-0.7081287503242493,-0.7081287503242493,0.9340839982032776,-1.4086917489767075,-5.009920597076416,-5.009920597076416,7.8377180099487305,-10.888209104537964,6.793076412081719,-4.870604038238525,-4.870604038238525,7.831873416900635,-10.744509100914001,6.793076412081719,3.6448533177375797,2.8740612857788803,-0.23834216594696045,-40.6610554959625,-40.6610554959625,greedy,-0.23834216594696045,0.0,hard_fault_cluster
208,N4363,observe,0.8507582545280457,0.8507582545280457,1.5641274452209473,-0.3223373293876648,6.1826499700546265,4.812263178825378,3.9595789527893066,5.039707463979721,0.8507582545280457,0.8507582545280457,1.5641274452209473,-0.3223373293876648,-0.013272305019199848,-0.013272305019199848,0.4506712853908539,-0.35127576906234026,4.867364255189895,3.351664924621582,-0.0001327230501919985,-0.42006510496139526,-0.10429356247186661,-0.10429356247186661,0.2216356247663498,-0.27052028104662895,-0.29244866967201233,-0.29244866967201233,0.2613290548324585,-0.4884454607963562,4.551943790912628,-0.03715414181351662,-0.03715414181351662,0.06364782899618149,-0.08489001356065273,-0.07321644574403763,-0.051471538841724396,109082.4921875,40944.453125,68138.0390625,109180.046875,41051.84375,68128.203125,-0.0008943203138187528,-0.0026228369679301977,0.00014435310731641948,0.7545650601387024,0.7545650601387024,0.7434306144714355,0.19699209928512573,-3.832980155944824,-3.832980155944824,6.306633949279785,-8.562955617904663,7.1385317087173465,-3.744805335998535,-3.744805335998535,6.347127437591553,-8.5051509141922,7.1385317087173465,4.61660680770874,3.9791447272896763,-0.3223373293876648,-40.983392825350165,-40.983392825350165,greedy,-0.3223373293876648,0.0,hard_fault_cluster
209,N5250,observe,0.7330387234687805,0.7330387234687805,1.3319909572601318,-0.26595449447631836,4.900346985459327,3.7757617712020872,3.4452615767717356,4.094510620981454,0.7330387234687805,0.7330387234687805,1.3319909572601318,-0.26595449447631836,-0.06481722742319107,-0.06481722742319107,0.45002421736717224,-0.40233539044857025,3.9542775052785872,3.830918478965759,-0.0006481722742319108,-0.43014997243881226,-0.10398159176111221,-0.10398159176111221,0.21559731662273407,-0.26567957922816277,-0.3500409424304962,-0.3500409424304962,0.15646325051784515,-0.4673883803188801,3.647388921380043,-0.04659845307469368,-0.04659845307469368,0.07863179594278336,-0.1055723000317812,-0.06849980354309082,-0.04260619729757309,109179.84375,41051.6484375,68128.1953125,109058.9609375,40930.5859375,68128.375,0.001107189804315567,0.0029490289743989706,-2.637490979395807e-06,-0.7556467056274414,-0.7556467056274414,0.8526236414909363,-1.3951144367456436,-4.828644275665283,-4.828644275665283,7.860671043395996,-10.72414755821228,6.784046548604965,-4.70204496383667,-4.70204496383667,7.860589504241943,-10.597487092018127,6.784046548604965,3.615906202793121,3.52483045130968,-0.26595449447631836,-41.249347319826484,-41.249347319826484,greedy,-0.26595449447631836,0.0,hard_fault_cluster
210,N3391,observe,0.8424155116081238,0.8424155116081238,1.5764620304107666,-0.33993101119995117,6.520090931653976,5.693799734115601,4.082677746415138,5.2279794594645494,0.8424155116081238,0.8424155116081238,1.5764620304107666,-0.33993101119995117,0.0014905730495229363,0.0014905730495229363,0.43460366129875183,-0.32446217292454094,5.366324113607407,4.342088198661804,1.4905730495229363e-05,-0.4418433606624603,-0.0993034839630127,-0.0993034839630127,0.2173820585012436,-0.2623400278389454,-0.27770939469337463,-0.27770939469337463,0.24418362975120544,-0.4608471170067787,4.903085314035415,-0.036452289670705795,-0.036452289670705795,0.06398981809616089,-0.08444465324282646,-0.07001256197690964,-0.04603085666894913,109058.9765625,40930.59375,68128.3828125,109166.0859375,41044.4453125,68121.640625,-0.000982123427093029,-0.002781576244160533,9.89629770629108e-05,0.7509140372276306,0.7509140372276306,0.7612356543540955,0.17998729646205902,-3.743042230606079,-3.743042230606079,6.335498809814453,-8.494666337966919,7.198950810432434,-3.669682264328003,-3.669682264328003,6.3803510665893555,-8.45494556427002,7.198950810432434,4.794990003108978,5.140007166266441,-0.33993101119995117,-41.589278331026435,-41.589278331026435,greedy,-0.33993101119995117,0.0,hard_fault_cluster
211,N4390,observe,0.8973758816719055,0.8973758816719055,1.601179838180542,-0.303508996963501,5.913710981607437,4.357160878181457,3.774938680529594,4.738347162306309,0.8973758816719055,0.8973758816719055,1.601179838180542,-0.303508996963501,0.00035893917083740234,0.00035893917083740234,0.46035680174827576,-0.3449086621403694,4.818045275211334,3.0040074348449703,3.5893917083740234e-06,-0.439698189496994,-0.10124269127845764,-0.10124269127845764,0.22044207155704498,-0.2665742449462414,-0.2789613604545593,-0.2789613604545593,0.2889922857284546,-0.49570557475090027,4.423568397760391,-0.03459552302956581,-0.03459552302956581,0.06090687960386276,-0.08027568273246288,-0.07240858674049377,-0.05146288126707077,109166.203125,41044.59375,68121.609375,109038.625,40922.0,68116.625,0.001168659538961947,0.002986842766404152,7.316877599805593e-05,-0.019241241738200188,-0.019241241738200188,0.1338547319173813,-0.11963229067623615,-3.5604355335235596,-3.5604355335235596,6.022787094116211,-8.077525854110718,7.208179202079773,-3.4847729206085205,-3.4847729206085205,6.0702104568481445,-8.037430763244629,7.208179202079773,4.907311809062958,4.113450209647417,-0.303508996963501,-41.892787327989936,-41.892787327989936,greedy,-0.303508996963501,0.0,hard_fault_cluster
212,N5249,observe,0.7452242970466614,0.7452242970466614,1.3208085298538208,-0.24538210034370422,4.978513824939728,3.9102822065353395,3.4336419701576233,4.1656604033708575,0.7452242970466614,0.7452242970466614,1.3208085298538208,-0.24538210034370422,-0.06311199814081192,-0.06311199814081192,0.4523423910140991,-0.40236879140138626,3.823621373325586,3.7593973159790037,-0.0006311199814081192,-0.44569820165634155,-0.10139834135770798,-0.10139834135770798,0.2149525135755539,-0.2626127265393734,-0.3487917482852936,-0.3487917482852936,0.16094152629375458,-0.4694978930056095,3.5033526250720026,-0.045618075877428055,-0.045618075877428055,0.0782432034611702,-0.1043004784733057,-0.06743374466896057,-0.041883520781993866,109038.453125,40921.796875,68116.65625,109019.5078125,40901.7421875,68117.765625,0.00017374890740029514,0.0004900734638795257,-1.6286398022202775e-05,-0.7137560248374939,-0.7137560248374939,0.7002005577087402,-1.238906443119049,-4.726318359375,-4.726318359375,7.819962024688721,-10.59128987789154,6.734437338709831,-4.602935314178467,-4.602935314178467,7.821237564086914,-10.468863487243652,6.734437338709831,3.4114963218569754,3.412746152803302,-0.24538210034370422,-42.13816942833364,-42.13816942833364,greedy,-0.24538210034370422,0.0,hard_fault_cluster
213,N1191,observe,0.5272343754768372,0.5272343754768372,1.3976200819015503,-0.5209806859493256,5.209341716766358,3.933107018470764,3.140550723075867,4.1738524961471555,0.5272343754768372,0.5272343754768372,1.3976200819015503,-0.5209806859493256,-0.0908677950501442,-0.0908677950501442,0.45680174231529236,-0.43346910178661346,4.223795303702355,1.972723007202148,-0.000908677950501442,-0.44214528799057007,-0.10315541177988052,-0.10315541177988052,0.21551521122455597,-0.2647918201982975,-0.3682979643344879,-0.3682979643344879,0.1759720742702484,-0.5002770200371742,3.990075704455376,-0.052364200353622437,-0.052364200353622437,0.0765913650393486,-0.10980772413313389,-0.08126179873943329,-0.06446236371994019,109022.9375,40903.40625,68119.53125,109273.859375,41124.80859375,68149.046875,-0.002301551168784499,-0.0054128095507621765,-0.00043329165782779455,0.31142738461494446,0.31142738461494446,0.45022740960121155,-0.026243172585964203,-5.430442810058594,-5.430442810058594,7.694548606872559,-11.201354265213013,6.900029529333114,-5.284925937652588,-5.284925937652588,7.6658854484558105,-11.034340023994446,6.900029529333114,3.940753293037414,3.054152984768152,-0.5209806859493256,-42.659150114282966,-42.659150114282966,greedy,-0.5209806859493256,0.0,hard_fault_cluster
214,N3772,observe,0.8144122958183289,0.8144122958183289,1.5526562929153442,-0.3500799238681793,6.269961586594582,5.724583148956299,4.007550691068173,5.109540671259165,0.8144122958183289,0.8144122958183289,1.5526562929153442,-0.3500799238681793,-0.01778534986078739,-0.01778534986078739,0.45306581258773804,-0.3575847093015909,4.800258272588253,4.2176224231719965,-0.0001778534986078739,-0.44701048731803894,-0.10188759118318558,-0.10188759118318558,0.21953816711902618,-0.2665412165224552,-0.2971290946006775,-0.2971290946006775,0.2583896517753601,-0.49092133343219757,4.485453391075134,-0.03807850182056427,-0.03807850182056427,0.0637185350060463,-0.08586740307509899,-0.07417240738868713,-0.054638154804706573,109270.4296875,41123.015625,68147.4140625,109090.75,40975.8515625,68114.8984375,0.001644357806071639,0.003578630043193698,0.00047713660751469433,0.5626453757286072,0.5626453757286072,0.777857780456543,-0.02074795961380005,-3.927523374557495,-3.927523374557495,6.330475330352783,-8.675379872322083,7.167888240814209,-3.837768316268921,-3.837768316268921,6.3584208488464355,-8.606583952903748,7.167888240814209,4.722544598579406,5.083879412412642,-0.3500799238681793,-43.009230038151145,-43.009230038151145,greedy,-0.3500799238681793,0.0,hard_fault_cluster
215,N2071,observe,0.5568224787712097,0.5568224787712097,1.4585243463516235,-0.5370707809925079,4.442514123767614,3.1443541467189786,2.6192855504900217,3.563570921085775,0.5568224787712097,0.5568224787712097,1.4585243463516235,-0.5370707809925079,-0.09528084844350815,-0.09528084844350815,0.4610077142715454,-0.4410366341471672,3.4115992392227055,1.4595294356346131,-0.0009528084844350814,-0.4421617388725281,-0.1070985198020935,-0.1070985198020935,0.21938534080982208,-0.27163752540946007,-0.37592872977256775,-0.37592872977256775,0.18282046914100647,-0.5130440816283226,3.2444263761490584,-0.053123850375413895,-0.053123850375413895,0.07693670690059662,-0.11082638055086136,-0.08053993433713913,-0.06479000300168991,109090.390625,40975.484375,68114.90625,109176.453125,41049.328125,68127.125,-0.0007889100234024227,-0.0018021446885541081,-0.00017938436940312386,-0.9359703063964844,-0.9359703063964844,0.7740569710731506,-1.5165130347013474,-5.514764785766602,-5.514764785766602,7.724911212921143,-11.308448195457458,6.664978908747435,-5.362979412078857,-5.362979412078857,7.699354648590088,-11.137495398521423,6.664978908747435,3.233171531558037,2.240889899283648,-0.5370707809925079,-43.54630081914365,-43.54630081914365,greedy,-0.5370707809925079,0.0,hard_fault_cluster
216,N3436,observe,0.7942522168159485,0.7942522168159485,1.597074270248413,-0.40355348587036133,6.236120241880417,5.638517665863037,4.263764435052872,5.233711361587048,0.7942522168159485,0.7942522168159485,1.597074270248413,-0.40355348587036133,-0.025712868198752403,-0.025712868198752403,0.4639587998390198,-0.37368196807801723,4.741648828387261,3.8867507696151735,-0.00025712868198752404,-0.4389553368091583,-0.10741859674453735,-0.10741859674453735,0.22267721593379974,-0.27442650869488716,-0.3059522807598114,-0.3059522807598114,0.27255094051361084,-0.5103654861450195,4.470228576660157,-0.04205558821558952,-0.04205558821558952,0.06340393424034119,-0.08960853889584541,-0.07977306842803955,-0.06825260818004608,109176.671875,41049.63671875,68127.0390625,109212.09375,41083.31640625,68128.78125,-0.00032444545649923384,-0.0008204624755308032,-2.557262996560894e-05,0.6014677882194519,0.6014677882194519,0.799365222454071,0.0019438713788986206,-4.338690280914307,-4.338690280914307,6.33558464050293,-9.090378761291504,7.175207698345185,-4.238841533660889,-4.238841533660889,6.335821628570557,-8.990707755088806,7.175207698345185,4.7464197993278505,4.801999076455831,-0.40355348587036133,-43.949854305014014,-43.949854305014014,greedy,-0.40355348587036133,0.0,hard_fault_cluster
217,N4399,observe,0.8757758140563965,0.8757758140563965,1.6119719743728638,-0.33320316672325134,5.759822878241539,4.708257627487182,3.9805177751183507,4.7638619874417785,0.8757758140563965,0.8757758140563965,1.6119719743728638,-0.33320316672325134,-0.011906643398106098,-0.011906643398106098,0.4728579819202423,-0.36655012983828783,4.629698007404804,2.8236015915870665,-0.00011906643398106098,-0.4424706995487213,-0.10620779544115067,-0.10620779544115067,0.22427280247211456,-0.2744123972952366,-0.29217204451560974,-0.29217204451560974,0.3016895651817322,-0.5184392184019089,4.331449897289276,-0.03909335285425186,-0.03909335285425186,0.06064409762620926,-0.0845764260739088,-0.07856180518865585,-0.06770689785480499,109212.265625,41083.49609375,68128.7734375,109035.0625,40916.92578125,68118.1328125,0.0016225569415837526,0.004054433666169643,0.0001561840035719797,0.05586065724492073,0.05586065724492073,0.17489653825759888,-0.07531174644827843,-4.027449131011963,-4.027449131011963,6.051746368408203,-8.566258907318115,7.171099290847778,-3.938863754272461,-3.938863754272461,6.057409286499023,-8.481920719146729,7.171099290847778,4.834314906597137,4.10236771658063,-0.33320316672325134,-44.283057471737266,-44.283057471737266,greedy,-0.33320316672325134,0.0,hard_fault_cluster
218,N5246,observe,0.7444130778312683,0.7444130778312683,1.3033027648925781,-0.23306399583816528,4.852609738707542,3.8488368034362788,3.5676277250051496,4.179440256208181,0.7444130778312683,0.7444130778312683,1.3033027648925781,-0.23306399583816528,-0.0746355652809143,-0.0746355652809143,0.4625544250011444,-0.4215513840317726,3.6209989826381204,2.001008042693138,-0.0007463556528091431,-0.4442283511161804,-0.10541746765375137,-0.10541746765375137,0.21694445610046387,-0.2681258097290993,-0.36041951179504395,-0.36041951179504395,0.1742076575756073,-0.4910752549767494,3.4339681431651115,-0.04731287434697151,-0.04731287434697151,0.07779306918382645,-0.10565767623484135,-0.06810703128576279,-0.05190197378396988,109034.875,40916.72265625,68118.15625,109036.1796875,40920.5078125,68115.671875,-1.1965781595790759e-05,-9.250878065358847e-05,3.647155244834721e-05,-0.7108631134033203,-0.7108631134033203,0.7092034816741943,-1.242765724658966,-4.911341190338135,-4.911341190338135,7.783879280090332,-10.749250650405884,6.714940029978752,-4.776301383972168,-4.776301383972168,7.778281211853027,-10.610012292861938,6.714940029978752,3.302334134280682,2.58835116263479,-0.23306399583816528,-44.51612146757543,-44.51612146757543,greedy,-0.23306399583816528,0.0,hard_fault_cluster
219,N14341,observe,0.8245579600334167,0.8245579600334167,1.553556203842163,-0.34060919284820557,6.433803308010101,5.772858905792236,4.3017889857292175,5.341423253417015,0.8245579600334167,0.8245579600334167,1.553556203842163,-0.34060919284820557,-0.027703166007995605,-0.027703166007995605,0.46862125396728516,-0.3791691064834595,5.0478317803144455,3.2900863647460934,-0.00027703166007995604,-0.4501328468322754,-0.10353920608758926,-0.10353920608758926,0.22055034339427948,-0.2689519636332989,-0.3060290813446045,-0.3060290813446045,0.27654680609703064,-0.5134391859173775,4.763737634420394,-0.04081004485487938,-0.04081004485487938,0.06297522038221359,-0.08804146014153957,-0.07676661014556885,-0.06484346091747284,109036.21875,40920.546875,68115.671875,108961.453125,40851.19140625,68110.265625,0.0006856953259557486,0.001694881240837276,7.936866313684732e-05,0.9060065746307373,0.9060065746307373,0.7568764090538025,0.33834926784038544,-4.212246417999268,-4.212246417999268,6.284975528717041,-8.925978064537048,7.249957163333892,-4.113814830780029,-4.113814830780029,6.290911674499512,-8.831998586654663,7.249957163333892,4.975856614112854,4.5016639831662175,-0.34060919284820557,-44.856730660423636,-44.856730660423636,greedy,-0.34060919284820557,0.0,hard_fault_cluster
220,N14380,observe,0.8771622776985168,0.8771622776985168,1.5774824619293213,-0.3059495687484741,5.928235641121864,5.363770151138305,4.027322681844234,4.870719993263483,0.8771622776985168,0.8771622776985168,1.5774824619293213,-0.3059495687484741,-0.017907023429870605,-0.017907023429870605,0.4755651354789734,-0.37458087503910065,4.720601551234722,3.521558618545532,-0.00017907023429870607,-0.4535769522190094,-0.10348570346832275,-0.10348570346832275,0.22255544364452362,-0.27040228620171547,-0.2959915101528168,-0.2959915101528168,0.3007430136203766,-0.5215487703680992,4.415535514354706,-0.03943115845322609,-0.03943115845322609,0.06086786091327667,-0.0850820541381836,-0.07819250971078873,-0.06729616224765778,108961.46875,40851.203125,68110.265625,108949.28125,40843.98046875,68105.3046875,0.00011185146286152303,0.00017680400924291462,7.28368540876545e-05,-0.0157677810639143,-0.0157677810639143,0.08254922926425934,-0.0776797030121088,-4.064508438110352,-4.064508438110352,6.077088356018066,-8.622324705123901,7.2340438127517706,-3.973464012145996,-3.973464012145996,6.080509662628174,-8.533846259117126,7.2340438127517706,4.999343705177307,4.934702928513289,-0.3059495687484741,-45.16268022917211,-45.16268022917211,greedy,-0.3059495687484741,0.0,hard_fault_cluster
221,N14381,observe,0.8954736590385437,0.8954736590385437,1.565024971961975,-0.2782950699329376,5.745970690250396,5.271785068511963,3.82342548251152,4.698173106312751,0.8954736590385437,0.8954736590385437,1.565024971961975,-0.2782950699329376,-0.019060054793953896,-0.019060054793953896,0.47882428765296936,-0.3781782705336809,4.542846170663833,3.398046231269836,-0.00019060054793953895,-0.4546949565410614,-0.10326824337244034,-0.10326824337244034,0.2246977686882019,-0.27179156988859177,-0.29692694544792175,-0.29692694544792175,0.30803537368774414,-0.5279534757137299,4.25915931224823,-0.03916317969560623,-0.03916317969560623,0.06067153066396713,-0.08466682769358158,-0.07882421463727951,-0.0686573013663292,108949.265625,40843.953125,68105.3125,108935.375,40835.21875,68100.15625,0.00012749627057928592,0.00021384743740782142,7.57099551265128e-05,0.0203578881919384,0.0203578881919384,0.025840599089860916,0.0009774388745427132,-4.038646221160889,-4.038646221160889,6.061127185821533,-8.584491610527039,7.174483728408813,-3.9468994140625,-3.9468994140625,6.0616936683654785,-8.493169665336609,7.174483728408813,4.825501394271851,4.796468004882335,-0.2782950699329376,-45.44097529910505,-45.44097529910505,greedy,-0.2782950699329376,0.0,hard_fault_cluster
222,N3553,observe,0.9040770530700684,0.9040770530700684,1.5494996309280396,-0.2580476701259613,5.498158445954323,5.223017263412475,3.5646576461195947,4.4927319826185705,0.9040770530700684,0.9040770530700684,1.5494996309280396,-0.2580476701259613,-0.01743190549314022,-0.01743190549314022,0.4737456738948822,-0.3727411609143019,4.2062430778145785,3.258505344390869,-0.0001743190549314022,-0.4469043016433716,-0.10422635078430176,-0.10422635078430176,0.22666972875595093,-0.27422864735126495,-0.29484450817108154,-0.29484450817108154,0.30533766746520996,-0.523847758769989,3.985213755369186,-0.03883359953761101,-0.03883359953761101,0.060753412544727325,-0.0843986589461565,-0.08044736832380295,-0.06936296820640564,108935.25,40835.09765625,68100.15625,109108.796875,41001.578125,68107.21875,-0.0015931195812299848,-0.0040768967010080814,-0.00010370754171162844,0.0016648148884996772,0.0016648148884996772,0.11740066111087799,-0.08638568094465882,-4.005018711090088,-4.005018711090088,6.067625045776367,-8.555737495422363,7.046904199123382,-3.9137747287750244,-3.9137747287750244,6.069520473480225,-8.465915083885193,7.046904199123382,4.475804543495178,4.548896540999412,-0.2580476701259613,-45.69902296923101,-45.69902296923101,greedy,-0.2580476701259613,0.0,hard_fault_cluster
223,N4396,observe,0.922877311706543,0.922877311706543,1.5399162769317627,-0.23205989599227905,5.409092816710473,5.167228269577026,3.5357362261414527,4.429940680116416,0.922877311706543,0.922877311706543,1.5399162769317627,-0.23205989599227905,-0.019607016816735268,-0.019607016816735268,0.4759385585784912,-0.3765609357506037,4.142471603453159,2.5304199934005736,-0.00019607016816735267,-0.44915252923965454,-0.10325208306312561,-0.10325208306312561,0.2295195609331131,-0.27539175376296043,-0.29643896222114563,-0.29643896222114563,0.31064528226852417,-0.5294229239225388,3.920353093147278,-0.0378628671169281,-0.0378628671169281,0.06034902483224869,-0.08312463574111462,-0.07906146347522736,-0.06813369691371918,109108.9296875,41001.7265625,68107.203125,108965.3515625,40869.7421875,68095.609375,0.0013159154914319515,0.003218995640054345,0.00017022795509546995,0.11426044255495071,0.11426044255495071,0.061375364661216736,0.06822891905903816,-3.9091460704803467,-3.9091460704803467,6.021352291107178,-8.42516028881073,6.997463240623474,-3.8170013427734375,-3.8170013427734375,6.027526378631592,-8.337646126747131,6.997463240623474,4.298653411865234,3.9696726450324062,-0.23205989599227905,-45.93108286522329,-45.93108286522329,greedy,-0.23205989599227905,0.0,hard_fault_cluster
224,N5247,observe,0.7877534031867981,0.7877534031867981,1.2105928659439087,-0.12019124627113342,4.79013237953186,4.877598142623901,3.504967367649078,4.123199524879455,0.7877534031867981,0.7877534031867981,1.2105928659439087,-0.12019124627113342,-0.08801969140768051,-0.08801969140768051,0.4656231999397278,-0.43723709136247635,3.4801317307353017,1.962174552679062,-0.0008801969140768051,-0.4443145990371704,-0.10252716392278671,-0.10252716392278671,0.22174043953418732,-0.2688324935734272,-0.37070751190185547,-0.37070751190185547,0.17772944271564484,-0.5040045939385891,3.239287253022194,-0.04710490629076958,-0.04710490629076958,0.07811903953552246,-0.10569418594241142,-0.06878381222486496,-0.05220157653093338,108965.1953125,40869.5390625,68095.65625,108967.140625,40871.40234375,68095.7421875,-1.7852604287327267e-05,-4.5590953959617764e-05,-1.2620114375749836e-06,-0.6043081879615784,-0.6043081879615784,0.5325431823730469,-1.0037155747413635,-4.901037216186523,-4.901037216186523,7.816503047943115,-10.76341450214386,6.6709684002399445,-4.758127212524414,-4.758127212524414,7.8108439445495605,-10.616260170936584,6.6709684002399445,3.182360747456551,3.0585245561599734,-0.12019124627113342,-46.05127411149442,-46.05127411149442,greedy,-0.12019124627113342,0.0,hard_fault_cluster
225,N3723,observe,1.364355444908142,1.364355444908142,2.0713887214660645,-0.18918609619140625,7.2425431370735165,5.999999999999999,4.545043963193893,5.773495357632637,1.364355444908142,1.364355444908142,2.0713887214660645,-0.18918609619140625,0.10948801040649414,0.10948801040649414,0.5395114421844482,-0.29514557123184204,6.178860048055649,4.9024995803833,0.0010948801040649415,-0.44660282135009766,-0.0905526652932167,-0.0905526652932167,0.23993907868862152,-0.27050697430968285,-0.24822120368480682,-0.24822120368480682,0.3683030903339386,-0.5244485214352608,5.178626928329468,-0.018178582191467285,-0.018178582191467285,0.038808051496744156,-0.0472846208140254,-0.07648323476314545,-0.06407594680786133,108967.203125,40871.375,68095.828125,108903.75,40809.046875,68094.703125,0.0005823139799758792,0.0015249823918566108,1.652083665248938e-05,1.8516710996627808,1.8516710996627808,2.111405372619629,0.2681170701980591,-1.7989228963851929,-1.7989228963851929,3.9484472274780273,-4.760258316993713,7.456055278778076,-1.8131242990493774,-1.8131242990493774,3.887807846069336,-4.728980183601379,7.456055278778076,5.90124979019165,5.90736000597477,-0.18918609619140625,-46.24046020768583,-46.24046020768583,greedy,-0.18918609619140625,0.0,hard_fault_cluster
