[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:16:04 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist_sa/epoch_012/q_typed_residual_context/alpha_0p20_decay_16
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:16:04 budgets=iscas99__b15_1:278
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:16:04 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:16:04 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=134 node=N2102 type=observe q_typed_residual_context=2.886732 sequence=441.854832
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=135 node=N636 type=control1 q_typed_residual_context=1.258379 sequence=443.113211
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=136 node=N3295 type=control1 q_typed_residual_context=1.557447 sequence=444.670658
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=137 node=N3467 type=control1 q_typed_residual_context=1.166644 sequence=445.837303
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=138 node=N7856 type=control1 q_typed_residual_context=1.462504 sequence=447.299807
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=139 node=N630 type=control1 q_typed_residual_context=1.164212 sequence=448.464019
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=140 node=N642 type=control1 q_typed_residual_context=1.153675 sequence=449.617694
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=141 node=N649 type=control1 q_typed_residual_context=0.972408 sequence=450.590102
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=142 node=N7454 type=observe q_typed_residual_context=0.634399 sequence=451.224500
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=143 node=N7679 type=observe q_typed_residual_context=0.521083 sequence=451.745584
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=144 node=N694 type=observe q_typed_residual_context=6.053625 sequence=457.799208
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=145 node=N6533 type=observe q_typed_residual_context=1.327928 sequence=459.127136
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=146 node=N2106 type=observe q_typed_residual_context=2.264308 sequence=461.391444
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=147 node=N7402 type=observe q_typed_residual_context=2.789469 sequence=464.180913
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=148 node=N2149 type=observe q_typed_residual_context=2.680070 sequence=466.860983
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=149 node=N7614 type=observe q_typed_residual_context=4.830486 sequence=471.691470
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=150 node=N5740 type=observe q_typed_residual_context=1.994525 sequence=473.685994
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=151 node=N7424 type=control1 q_typed_residual_context=2.805104 sequence=476.491099
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=152 node=N5878 type=observe q_typed_residual_context=1.680424 sequence=478.171523
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=153 node=N712 type=observe q_typed_residual_context=2.680597 sequence=480.852120
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=154 node=N5874 type=observe q_typed_residual_context=2.203586 sequence=483.055706
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=155 node=N5603 type=observe q_typed_residual_context=2.799023 sequence=485.854729
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=156 node=N7385 type=observe q_typed_residual_context=1.965162 sequence=487.819891
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=157 node=N6531 type=observe q_typed_residual_context=3.295766 sequence=491.115658
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=158 node=N723 type=observe q_typed_residual_context=4.384622 sequence=495.500279
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=159 node=N703 type=observe q_typed_residual_context=4.002922 sequence=499.503201
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=160 node=N725 type=observe q_typed_residual_context=3.842482 sequence=503.345682
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=161 node=N714 type=observe q_typed_residual_context=3.669460 sequence=507.015143
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=162 node=N647 type=control1 q_typed_residual_context=2.880360 sequence=509.895503
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=163 node=N1586 type=control1 q_typed_residual_context=5.676153 sequence=515.571656
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=164 node=N1607 type=control1 q_typed_residual_context=3.787656 sequence=519.359312
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=165 node=N7627 type=observe q_typed_residual_context=3.458935 sequence=522.818247
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=166 node=N7436 type=observe q_typed_residual_context=2.453285 sequence=525.271533
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=167 node=N5473 type=observe q_typed_residual_context=2.875605 sequence=528.147137
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=168 node=N705 type=observe q_typed_residual_context=3.083782 sequence=531.230919
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=169 node=N3525 type=control1 q_typed_residual_context=1.897049 sequence=533.127968
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=170 node=N2652 type=control1 q_typed_residual_context=2.353593 sequence=535.481561
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=171 node=N2721 type=control1 q_typed_residual_context=2.181754 sequence=537.663315
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=172 node=N2894 type=control1 q_typed_residual_context=1.732865 sequence=539.396180
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=173 node=N2952 type=control1 q_typed_residual_context=1.546159 sequence=540.942338
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=174 node=N2779 type=control1 q_typed_residual_context=1.347263 sequence=542.289601
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=175 node=N771 type=observe q_typed_residual_context=0.738225 sequence=543.027826
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=176 node=N2072 type=observe q_typed_residual_context=1.103045 sequence=544.130872
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=177 node=N6673 type=observe q_typed_residual_context=1.744446 sequence=545.875317
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=178 node=N7442 type=control0 q_typed_residual_context=1.370719 sequence=547.246036
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=179 node=N5356 type=observe q_typed_residual_context=2.108356 sequence=549.354392
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=180 node=N706 type=observe q_typed_residual_context=5.143615 sequence=554.498007
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=181 node=N5456 type=observe q_typed_residual_context=3.171767 sequence=557.669773
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=182 node=N679 type=observe q_typed_residual_context=3.766154 sequence=561.435927
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=183 node=N1688 type=observe q_typed_residual_context=1.202729 sequence=562.638656
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=184 node=N6682 type=observe q_typed_residual_context=3.231631 sequence=565.870287
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=185 node=N715 type=observe q_typed_residual_context=1.725099 sequence=567.595386
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=186 node=N1879 type=observe q_typed_residual_context=0.876371 sequence=568.471757
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=187 node=N7439 type=observe q_typed_residual_context=3.270808 sequence=571.742566
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=188 node=N5439 type=observe q_typed_residual_context=7.033665 sequence=578.776230
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=189 node=N5422 type=observe q_typed_residual_context=1.619185 sequence=580.395416
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=190 node=N7405 type=observe q_typed_residual_context=0.861575 sequence=581.256991
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=191 node=N2580 type=control1 q_typed_residual_context=1.155535 sequence=582.412526
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=192 node=N1599 type=observe q_typed_residual_context=0.739872 sequence=583.152398
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=193 node=N5334 type=observe q_typed_residual_context=6.645108 sequence=589.797506
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=194 node=N5390 type=observe q_typed_residual_context=0.767557 sequence=590.565063
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=195 node=N6685 type=observe q_typed_residual_context=6.067904 sequence=596.632967
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=196 node=N708 type=observe q_typed_residual_context=1.265146 sequence=597.898112
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=197 node=N1987 type=observe q_typed_residual_context=1.129872 sequence=599.027985
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=198 node=N719 type=observe q_typed_residual_context=5.613151 sequence=604.641136
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=199 node=N699 type=observe q_typed_residual_context=0.983951 sequence=605.625088
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=200 node=N6678 type=observe q_typed_residual_context=2.367067 sequence=607.992154
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=201 node=N7380 type=observe q_typed_residual_context=0.707728 sequence=608.699882
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=202 node=N1598 type=observe q_typed_residual_context=1.962711 sequence=610.662593
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=203 node=N734 type=observe q_typed_residual_context=0.914271 sequence=611.576864
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=204 node=N759 type=observe q_typed_residual_context=2.557228 sequence=614.134092
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=205 node=N686 type=observe q_typed_residual_context=1.116248 sequence=615.250340
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=206 node=N758 type=observe q_typed_residual_context=0.670997 sequence=615.921336
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=207 node=N7404 type=observe q_typed_residual_context=4.680402 sequence=620.601739
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=208 node=N689 type=observe q_typed_residual_context=1.316864 sequence=621.918602
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=209 node=N763 type=observe q_typed_residual_context=1.802296 sequence=623.720898
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=210 node=N684 type=observe q_typed_residual_context=0.589951 sequence=624.310849
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=211 node=N2243 type=observe q_typed_residual_context=3.248018 sequence=627.558867
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=212 node=N7383 type=observe q_typed_residual_context=6.637676 sequence=634.196542
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=213 node=N729 type=observe q_typed_residual_context=1.459020 sequence=635.655562
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=214 node=N765 type=observe q_typed_residual_context=1.962085 sequence=637.617647
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=215 node=N695 type=observe q_typed_residual_context=1.213751 sequence=638.831398
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=216 node=N2271 type=observe q_typed_residual_context=4.479279 sequence=643.310677
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=217 node=N2159 type=observe q_typed_residual_context=1.321259 sequence=644.631936
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=218 node=N1351 type=observe q_typed_residual_context=1.167089 sequence=645.799025
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=219 node=N697 type=observe q_typed_residual_context=1.113186 sequence=646.912211
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=220 node=N7381 type=observe q_typed_residual_context=0.888897 sequence=647.801109
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=221 node=N2259 type=observe q_typed_residual_context=2.448965 sequence=650.250073
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=222 node=N680 type=observe q_typed_residual_context=2.407292 sequence=652.657365
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=223 node=N2267 type=observe q_typed_residual_context=3.139165 sequence=655.796530
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=224 node=N2216 type=observe q_typed_residual_context=3.376115 sequence=659.172645
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=225 node=N2263 type=observe q_typed_residual_context=3.911973 sequence=663.084619
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=226 node=N696 type=observe q_typed_residual_context=2.931341 sequence=666.015960
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=227 node=N5160 type=observe q_typed_residual_context=5.462570 sequence=671.478529
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=228 node=N6581 type=observe q_typed_residual_context=2.366281 sequence=673.844811
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=229 node=N7444 type=observe q_typed_residual_context=5.470579 sequence=679.315389
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=230 node=N2251 type=observe q_typed_residual_context=5.441269 sequence=684.756658
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=231 node=N2247 type=observe q_typed_residual_context=4.963295 sequence=689.719953
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=232 node=N2218 type=observe q_typed_residual_context=5.420290 sequence=695.140243
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=233 node=N6660 type=observe q_typed_residual_context=4.717144 sequence=699.857387
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=234 node=N7391 type=observe q_typed_residual_context=5.725516 sequence=705.582904
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=235 node=N3009 type=control1 q_typed_residual_context=5.900257 sequence=711.483160
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=236 node=N2183 type=observe q_typed_residual_context=5.463864 sequence=716.947024
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=237 node=N1352 type=observe q_typed_residual_context=2.486335 sequence=719.433359
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=238 node=N2185 type=observe q_typed_residual_context=5.616363 sequence=725.049722
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=239 node=N7452 type=observe q_typed_residual_context=3.553502 sequence=728.603224
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=240 node=N5111 type=observe q_typed_residual_context=5.690658 sequence=734.293882
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=241 node=N6656 type=observe q_typed_residual_context=3.282346 sequence=737.576228
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=242 node=N732 type=observe q_typed_residual_context=2.921621 sequence=740.497849
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=243 node=N2255 type=observe q_typed_residual_context=3.389689 sequence=743.887538
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=244 node=N7440 type=observe q_typed_residual_context=2.650397 sequence=746.537935
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=245 node=N2203 type=observe q_typed_residual_context=5.828244 sequence=752.366178
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=246 node=N3067 type=control1 q_typed_residual_context=5.831566 sequence=758.197744
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=247 node=N8790 type=control1 q_typed_residual_context=5.921702 sequence=764.119446
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=248 node=N8240 type=control1 q_typed_residual_context=5.870404 sequence=769.989850
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=249 node=N8789 type=control1 q_typed_residual_context=5.873090 sequence=775.862940
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=250 node=N8239 type=control1 q_typed_residual_context=5.956345 sequence=781.819286
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=251 node=N2837 type=control1 q_typed_residual_context=5.974617 sequence=787.793903
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=252 node=N8607 type=control1 q_typed_residual_context=6.032245 sequence=793.826148
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=253 node=N2205 type=observe q_typed_residual_context=6.271339 sequence=800.097487
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=254 node=N6658 type=observe q_typed_residual_context=5.912498 sequence=806.009985
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=255 node=N717 type=observe q_typed_residual_context=5.595075 sequence=811.605060
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=256 node=N2201 type=observe q_typed_residual_context=5.797265 sequence=817.402325
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=257 node=N733 type=observe q_typed_residual_context=6.058281 sequence=823.460606
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=258 node=N652 type=control1 q_typed_residual_context=6.100073 sequence=829.560679
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=259 node=N2226 type=observe q_typed_residual_context=5.862966 sequence=835.423645
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=260 node=N4928 type=observe q_typed_residual_context=5.971772 sequence=841.395417
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=261 node=N735 type=observe q_typed_residual_context=5.826844 sequence=847.222261
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=262 node=N5094 type=observe q_typed_residual_context=5.607262 sequence=852.829523
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=263 node=N8238 type=control1 q_typed_residual_context=4.357685 sequence=857.187208
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=264 node=N5735 type=observe q_typed_residual_context=6.550083 sequence=863.737292
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=265 node=N4900 type=observe q_typed_residual_context=2.266899 sequence=866.004190
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=266 node=N2151 type=observe q_typed_residual_context=2.279487 sequence=868.283678
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=267 node=N6562 type=observe q_typed_residual_context=3.210316 sequence=871.493994
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=268 node=N1348 type=observe q_typed_residual_context=5.963244 sequence=877.457238
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=269 node=N2212 type=observe q_typed_residual_context=4.562743 sequence=882.019980
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=270 node=N1347 type=observe q_typed_residual_context=4.141269 sequence=886.161250
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=271 node=N6537 type=observe q_typed_residual_context=4.605603 sequence=890.766853
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=272 node=N2214 type=observe q_typed_residual_context=3.863222 sequence=894.630075
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=273 node=N2220 type=observe q_typed_residual_context=4.365693 sequence=898.995768
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=274 node=N6679 type=observe q_typed_residual_context=2.525909 sequence=901.521677
