[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:06:39 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist/epoch_012/q_typed_residual_context/alpha_0p20_decay_16
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:06:39 budgets=iscas99__b15_1:278
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:06:39 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:06:39 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=138 node=N7856 type=control1 q_typed_residual_context=1.462504 sequence=447.323723
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=139 node=N630 type=control1 q_typed_residual_context=1.164211 sequence=448.487934
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=140 node=N642 type=control1 q_typed_residual_context=1.153669 sequence=449.641603
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=141 node=N649 type=control1 q_typed_residual_context=0.972421 sequence=450.614024
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=142 node=N7454 type=observe q_typed_residual_context=0.634400 sequence=451.248424
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=143 node=N7679 type=observe q_typed_residual_context=0.521086 sequence=451.769511
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=144 node=N694 type=observe q_typed_residual_context=6.053630 sequence=457.823140
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=145 node=N6533 type=observe q_typed_residual_context=1.327928 sequence=459.151069
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=146 node=N2106 type=observe q_typed_residual_context=2.264310 sequence=461.415379
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=147 node=N7402 type=observe q_typed_residual_context=2.789464 sequence=464.204842
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=148 node=N2149 type=observe q_typed_residual_context=2.680070 sequence=466.884913
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=149 node=N7614 type=observe q_typed_residual_context=4.830486 sequence=471.715399
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=150 node=N5740 type=observe q_typed_residual_context=1.994523 sequence=473.709922
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=151 node=N7424 type=control1 q_typed_residual_context=2.805102 sequence=476.515024
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=152 node=N5878 type=observe q_typed_residual_context=1.680423 sequence=478.195447
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=153 node=N712 type=observe q_typed_residual_context=2.680598 sequence=480.876045
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=154 node=N5874 type=observe q_typed_residual_context=2.203590 sequence=483.079635
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=155 node=N5603 type=observe q_typed_residual_context=2.799024 sequence=485.878659
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=156 node=N7385 type=observe q_typed_residual_context=1.965163 sequence=487.843822
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=157 node=N6531 type=observe q_typed_residual_context=3.295767 sequence=491.139589
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=158 node=N723 type=observe q_typed_residual_context=4.384625 sequence=495.524214
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=159 node=N703 type=observe q_typed_residual_context=4.002929 sequence=499.527143
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=160 node=N725 type=observe q_typed_residual_context=3.842480 sequence=503.369623
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=161 node=N714 type=observe q_typed_residual_context=3.669465 sequence=507.039088
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=162 node=N647 type=control1 q_typed_residual_context=2.880355 sequence=509.919443
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=163 node=N1586 type=control1 q_typed_residual_context=5.676156 sequence=515.595599
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=164 node=N1607 type=control1 q_typed_residual_context=3.787667 sequence=519.383265
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=165 node=N7627 type=observe q_typed_residual_context=3.458934 sequence=522.842200
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=166 node=N7436 type=observe q_typed_residual_context=2.453297 sequence=525.295497
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=167 node=N5473 type=observe q_typed_residual_context=2.875597 sequence=528.171094
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=168 node=N705 type=observe q_typed_residual_context=3.083782 sequence=531.254876
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=169 node=N3525 type=control1 q_typed_residual_context=1.897038 sequence=533.151914
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=170 node=N2652 type=control1 q_typed_residual_context=2.353595 sequence=535.505509
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=171 node=N2721 type=control1 q_typed_residual_context=2.181758 sequence=537.687267
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=172 node=N2894 type=control1 q_typed_residual_context=1.732870 sequence=539.420137
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=173 node=N2952 type=control1 q_typed_residual_context=1.546159 sequence=540.966296
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=174 node=N2779 type=control1 q_typed_residual_context=1.347270 sequence=542.313566
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=175 node=N771 type=observe q_typed_residual_context=0.738227 sequence=543.051794
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=176 node=N2072 type=observe q_typed_residual_context=1.103042 sequence=544.154836
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=177 node=N6673 type=observe q_typed_residual_context=1.744450 sequence=545.899286
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=178 node=N7442 type=control0 q_typed_residual_context=1.370721 sequence=547.270007
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=179 node=N5356 type=observe q_typed_residual_context=2.108342 sequence=549.378348
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=180 node=N706 type=observe q_typed_residual_context=5.143625 sequence=554.521974
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=181 node=N5456 type=observe q_typed_residual_context=3.171775 sequence=557.693749
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=182 node=N679 type=observe q_typed_residual_context=3.766129 sequence=561.459878
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=183 node=N1688 type=observe q_typed_residual_context=1.202736 sequence=562.662614
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=184 node=N6682 type=observe q_typed_residual_context=3.231625 sequence=565.894239
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=185 node=N715 type=observe q_typed_residual_context=1.725107 sequence=567.619347
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=186 node=N1879 type=observe q_typed_residual_context=0.876369 sequence=568.495716
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=187 node=N7439 type=observe q_typed_residual_context=3.270781 sequence=571.766497
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=188 node=N5439 type=observe q_typed_residual_context=7.033658 sequence=578.800156
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=189 node=N5422 type=observe q_typed_residual_context=1.619157 sequence=580.419312
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=190 node=N7405 type=observe q_typed_residual_context=0.861569 sequence=581.280881
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=191 node=N2580 type=control1 q_typed_residual_context=1.155503 sequence=582.436385
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=192 node=N1599 type=observe q_typed_residual_context=0.739861 sequence=583.176245
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=193 node=N5334 type=observe q_typed_residual_context=6.645102 sequence=589.821348
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=194 node=N5390 type=observe q_typed_residual_context=0.767551 sequence=590.588898
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=195 node=N6685 type=observe q_typed_residual_context=6.067891 sequence=596.656790
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=196 node=N708 type=observe q_typed_residual_context=1.265126 sequence=597.921916
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=197 node=N1987 type=observe q_typed_residual_context=1.129857 sequence=599.051773
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=198 node=N719 type=observe q_typed_residual_context=5.613115 sequence=604.664888
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=199 node=N699 type=observe q_typed_residual_context=0.983952 sequence=605.648840
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=200 node=N6678 type=observe q_typed_residual_context=2.367074 sequence=608.015914
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=201 node=N7380 type=observe q_typed_residual_context=0.707710 sequence=608.723624
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=202 node=N1598 type=observe q_typed_residual_context=1.962714 sequence=610.686338
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=203 node=N734 type=observe q_typed_residual_context=0.914266 sequence=611.600604
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=204 node=N759 type=observe q_typed_residual_context=2.557226 sequence=614.157830
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=205 node=N686 type=observe q_typed_residual_context=1.116229 sequence=615.274059
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=206 node=N758 type=observe q_typed_residual_context=0.671002 sequence=615.945061
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=207 node=N7404 type=observe q_typed_residual_context=4.680406 sequence=620.625467
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=208 node=N689 type=observe q_typed_residual_context=1.316866 sequence=621.942333
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=209 node=N763 type=observe q_typed_residual_context=1.802297 sequence=623.744630
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=210 node=N684 type=observe q_typed_residual_context=0.589951 sequence=624.334581
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=211 node=N2243 type=observe q_typed_residual_context=3.248013 sequence=627.582594
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=212 node=N7383 type=observe q_typed_residual_context=6.637682 sequence=634.220276
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=213 node=N729 type=observe q_typed_residual_context=1.459019 sequence=635.679295
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=214 node=N765 type=observe q_typed_residual_context=1.962091 sequence=637.641385
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=215 node=N695 type=observe q_typed_residual_context=1.213753 sequence=638.855139
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=216 node=N2271 type=observe q_typed_residual_context=4.479305 sequence=643.334444
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=217 node=N2159 type=observe q_typed_residual_context=1.321235 sequence=644.655678
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=218 node=N1351 type=observe q_typed_residual_context=1.167089 sequence=645.822768
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=219 node=N697 type=observe q_typed_residual_context=1.113173 sequence=646.935941
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=220 node=N7381 type=observe q_typed_residual_context=0.888888 sequence=647.824829
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=221 node=N2259 type=observe q_typed_residual_context=2.448962 sequence=650.273791
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=222 node=N680 type=observe q_typed_residual_context=2.407272 sequence=652.681063
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=223 node=N2267 type=observe q_typed_residual_context=3.139160 sequence=655.820223
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=224 node=N2216 type=observe q_typed_residual_context=3.376123 sequence=659.196346
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=225 node=N2263 type=observe q_typed_residual_context=3.911985 sequence=663.108331
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=226 node=N696 type=observe q_typed_residual_context=2.931363 sequence=666.039693
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=227 node=N5160 type=observe q_typed_residual_context=5.462570 sequence=671.502264
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=228 node=N6581 type=observe q_typed_residual_context=2.366295 sequence=673.868558
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=229 node=N7444 type=observe q_typed_residual_context=5.470577 sequence=679.339135
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=230 node=N2251 type=observe q_typed_residual_context=5.441281 sequence=684.780415
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=231 node=N2247 type=observe q_typed_residual_context=4.963314 sequence=689.743729
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=232 node=N2218 type=observe q_typed_residual_context=5.420308 sequence=695.164036
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=233 node=N6660 type=observe q_typed_residual_context=4.717131 sequence=699.881167
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=234 node=N7391 type=observe q_typed_residual_context=5.725516 sequence=705.606683
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=235 node=N3009 type=control1 q_typed_residual_context=5.900267 sequence=711.506950
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=236 node=N2183 type=observe q_typed_residual_context=5.463861 sequence=716.970811
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=237 node=N1352 type=observe q_typed_residual_context=2.486340 sequence=719.457151
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=238 node=N2185 type=observe q_typed_residual_context=5.616364 sequence=725.073515
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=239 node=N7452 type=observe q_typed_residual_context=3.553497 sequence=728.627011
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=240 node=N5111 type=observe q_typed_residual_context=5.690656 sequence=734.317668
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=241 node=N6656 type=observe q_typed_residual_context=3.282346 sequence=737.600014
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=242 node=N732 type=observe q_typed_residual_context=2.921623 sequence=740.521637
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=243 node=N2255 type=observe q_typed_residual_context=3.389701 sequence=743.911338
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=244 node=N7440 type=observe q_typed_residual_context=2.650396 sequence=746.561734
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=245 node=N2203 type=observe q_typed_residual_context=5.828248 sequence=752.389982
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=246 node=N3067 type=control1 q_typed_residual_context=5.831582 sequence=758.221564
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=247 node=N8790 type=control1 q_typed_residual_context=5.921704 sequence=764.143268
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=248 node=N8240 type=control1 q_typed_residual_context=5.870405 sequence=770.013672
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=249 node=N8789 type=control1 q_typed_residual_context=5.873089 sequence=775.886762
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=250 node=N8239 type=control1 q_typed_residual_context=5.956349 sequence=781.843111
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=251 node=N2837 type=control1 q_typed_residual_context=5.974616 sequence=787.817727
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=252 node=N8607 type=control1 q_typed_residual_context=6.032245 sequence=793.849972
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=253 node=N2205 type=observe q_typed_residual_context=6.271340 sequence=800.121312
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=254 node=N6658 type=observe q_typed_residual_context=5.912451 sequence=806.033763
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=255 node=N717 type=observe q_typed_residual_context=5.595082 sequence=811.628845
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=256 node=N2201 type=observe q_typed_residual_context=5.797262 sequence=817.426107
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=257 node=N733 type=observe q_typed_residual_context=6.058278 sequence=823.484385
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=258 node=N652 type=control1 q_typed_residual_context=6.100078 sequence=829.584463
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=259 node=N2226 type=observe q_typed_residual_context=5.862969 sequence=835.447432
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=260 node=N4928 type=observe q_typed_residual_context=5.971773 sequence=841.419205
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=261 node=N735 type=observe q_typed_residual_context=5.826841 sequence=847.246047
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=262 node=N5094 type=observe q_typed_residual_context=5.607267 sequence=852.853313
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=263 node=N8238 type=control1 q_typed_residual_context=4.357688 sequence=857.211001
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=264 node=N5735 type=observe q_typed_residual_context=6.550092 sequence=863.761093
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=265 node=N4900 type=observe q_typed_residual_context=2.266902 sequence=866.027995
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=266 node=N2151 type=observe q_typed_residual_context=2.279443 sequence=868.307439
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=267 node=N6562 type=observe q_typed_residual_context=3.210328 sequence=871.517767
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=268 node=N1348 type=observe q_typed_residual_context=5.963240 sequence=877.481007
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=269 node=N2212 type=observe q_typed_residual_context=4.562747 sequence=882.043754
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=270 node=N1347 type=observe q_typed_residual_context=4.141272 sequence=886.185026
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=271 node=N6537 type=observe q_typed_residual_context=4.605590 sequence=890.790616
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=272 node=N2214 type=observe q_typed_residual_context=3.863224 sequence=894.653840
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=273 node=N2220 type=observe q_typed_residual_context=4.365696 sequence=899.019536
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=274 node=N6679 type=observe q_typed_residual_context=2.525907 sequence=901.545443
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=275 node=N8470 type=observe q_typed_residual_context=7.193579 sequence=908.739022
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=276 node=N4758 type=observe q_typed_residual_context=2.330073 sequence=911.069095
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=277 node=N2207 type=observe q_typed_residual_context=5.309177 sequence=916.378272
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=278 node=N2222 type=observe q_typed_residual_context=6.395121 sequence=922.773392
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist/epoch_012/q_typed_residual_context/alpha_0p20_decay_16/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round6/cone_toplist/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:09:23 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=163.768 plan_csv=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist/epoch_012/q_typed_residual_context/alpha_0p20_decay_16/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
