[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:12:59 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist_sa/epoch_012/q_typed_residual_context/alpha_0p02_decay_16
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:12:59 budgets=iscas99__b15_1:278
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:12:59 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:12:59 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=134 node=N616 type=control1 q_typed_residual_context=0.945983 sequence=309.695636
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=135 node=N5740 type=observe q_typed_residual_context=0.707399 sequence=310.403034
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=136 node=N7401 type=observe q_typed_residual_context=1.150751 sequence=311.553786
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=137 node=N2149 type=observe q_typed_residual_context=1.875385 sequence=313.429171
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=138 node=N636 type=control1 q_typed_residual_context=0.764334 sequence=314.193504
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=139 node=N5878 type=observe q_typed_residual_context=0.850362 sequence=315.043866
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=140 node=N4520 type=control0 q_typed_residual_context=1.904363 sequence=316.948230
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=141 node=N7614 type=observe q_typed_residual_context=1.352815 sequence=318.301045
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=142 node=N3681 type=control0 q_typed_residual_context=3.821676 sequence=322.122721
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=143 node=N7421 type=control1 q_typed_residual_context=1.439942 sequence=323.562663
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=144 node=N2106 type=observe q_typed_residual_context=0.845707 sequence=324.408371
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=145 node=N2102 type=observe q_typed_residual_context=1.114030 sequence=325.522401
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=146 node=N712 type=observe q_typed_residual_context=1.260010 sequence=326.782411
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=147 node=N3295 type=control1 q_typed_residual_context=0.898353 sequence=327.680765
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=148 node=N7424 type=control1 q_typed_residual_context=0.789916 sequence=328.470681
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=149 node=N630 type=control1 q_typed_residual_context=0.814722 sequence=329.285404
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=150 node=N642 type=control1 q_typed_residual_context=0.750768 sequence=330.036172
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=151 node=N5874 type=observe q_typed_residual_context=0.979818 sequence=331.015990
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=152 node=N649 type=control1 q_typed_residual_context=1.370735 sequence=332.386724
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=153 node=N7385 type=observe q_typed_residual_context=0.759859 sequence=333.146583
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=154 node=N6531 type=observe q_typed_residual_context=0.804536 sequence=333.951119
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=155 node=N714 type=observe q_typed_residual_context=1.120955 sequence=335.072074
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=156 node=N723 type=observe q_typed_residual_context=1.375294 sequence=336.447368
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=157 node=N3525 type=control1 q_typed_residual_context=1.010806 sequence=337.458174
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=158 node=N3410 type=control1 q_typed_residual_context=0.893311 sequence=338.351485
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=159 node=N1607 type=control1 q_typed_residual_context=1.004779 sequence=339.356264
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=160 node=N647 type=control1 q_typed_residual_context=0.924713 sequence=340.280977
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=161 node=N7627 type=observe q_typed_residual_context=0.880465 sequence=341.161443
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=162 node=N715 type=observe q_typed_residual_context=2.183769 sequence=343.345212
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=163 node=N1586 type=control1 q_typed_residual_context=3.737173 sequence=347.082385
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=164 node=N3180 type=control1 q_typed_residual_context=1.043153 sequence=348.125538
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=165 node=N3467 type=control1 q_typed_residual_context=0.946592 sequence=349.072131
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=166 node=N2652 type=control1 q_typed_residual_context=0.849333 sequence=349.921464
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=167 node=N7436 type=observe q_typed_residual_context=0.856450 sequence=350.777914
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=168 node=N5473 type=observe q_typed_residual_context=1.844842 sequence=352.622755
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=169 node=N703 type=observe q_typed_residual_context=1.689788 sequence=354.312543
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=170 node=N2721 type=control1 q_typed_residual_context=1.975965 sequence=356.288508
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=171 node=N6678 type=observe q_typed_residual_context=1.949928 sequence=358.238436
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=172 node=N2580 type=control1 q_typed_residual_context=1.034574 sequence=359.273010
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=173 node=N2894 type=control1 q_typed_residual_context=0.793743 sequence=360.066753
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=174 node=N2072 type=observe q_typed_residual_context=1.598489 sequence=361.665242
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=175 node=N725 type=observe q_typed_residual_context=1.396938 sequence=363.062180
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=176 node=N705 type=observe q_typed_residual_context=2.021810 sequence=365.083990
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=177 node=N2952 type=control1 q_typed_residual_context=1.899974 sequence=366.983965
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=178 node=N7405 type=observe q_typed_residual_context=2.010395 sequence=368.994360
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=179 node=N5422 type=observe q_typed_residual_context=1.970179 sequence=370.964539
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=180 node=N706 type=observe q_typed_residual_context=3.858566 sequence=374.823105
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=181 node=N2779 type=control1 q_typed_residual_context=1.681828 sequence=376.504933
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=182 node=N6538 type=observe q_typed_residual_context=2.528254 sequence=379.033188
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=183 node=N7873 type=control1 q_typed_residual_context=5.997370 sequence=385.030558
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=184 node=N1879 type=observe q_typed_residual_context=2.858442 sequence=387.889000
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=185 node=N679 type=observe q_typed_residual_context=7.074178 sequence=394.963177
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=186 node=N5456 type=observe q_typed_residual_context=6.598284 sequence=401.561461
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=187 node=N7414 type=control1 q_typed_residual_context=5.979108 sequence=407.540569
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=188 node=N1987 type=observe q_typed_residual_context=3.268659 sequence=410.809228
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=189 node=N7589 type=control1 q_typed_residual_context=4.493390 sequence=415.302618
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=190 node=N6581 type=observe q_typed_residual_context=6.823557 sequence=422.126175
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=191 node=N5439 type=observe q_typed_residual_context=2.803285 sequence=424.929460
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=192 node=N7439 type=observe q_typed_residual_context=4.604666 sequence=429.534126
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=193 node=N5334 type=observe q_typed_residual_context=2.669599 sequence=432.203725
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=194 node=N5390 type=observe q_typed_residual_context=6.568640 sequence=438.772365
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=195 node=N6685 type=observe q_typed_residual_context=0.321918 sequence=439.094283
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=196 node=N699 type=observe q_typed_residual_context=2.913557 sequence=442.007840
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=197 node=N5202 type=observe q_typed_residual_context=3.723498 sequence=445.731338
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=198 node=N719 type=observe q_typed_residual_context=1.452355 sequence=447.183693
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=199 node=N7382 type=observe q_typed_residual_context=6.048749 sequence=453.232442
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=200 node=N1598 type=observe q_typed_residual_context=4.014630 sequence=457.247073
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=201 node=N5373 type=observe q_typed_residual_context=3.870312 sequence=461.117385
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=202 node=N6660 type=observe q_typed_residual_context=1.303927 sequence=462.421312
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=203 node=N708 type=observe q_typed_residual_context=1.213949 sequence=463.635261
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=204 node=N2151 type=observe q_typed_residual_context=7.224143 sequence=470.859403
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=205 node=N734 type=observe q_typed_residual_context=2.806742 sequence=473.666146
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=206 node=N7383 type=observe q_typed_residual_context=5.360752 sequence=479.026897
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=207 node=N765 type=observe q_typed_residual_context=2.276712 sequence=481.303609
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=208 node=N684 type=observe q_typed_residual_context=5.225594 sequence=486.529203
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=209 node=N1351 type=observe q_typed_residual_context=1.556559 sequence=488.085761
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=210 node=N7380 type=observe q_typed_residual_context=3.983112 sequence=492.068873
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=211 node=N686 type=observe q_typed_residual_context=2.667443 sequence=494.736316
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=212 node=N729 type=observe q_typed_residual_context=3.191528 sequence=497.927844
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=213 node=N6658 type=observe q_typed_residual_context=1.676247 sequence=499.604091
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=214 node=N689 type=observe q_typed_residual_context=2.108140 sequence=501.712232
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=215 node=N5735 type=observe q_typed_residual_context=3.290465 sequence=505.002697
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=216 node=N2243 type=observe q_typed_residual_context=2.506138 sequence=507.508834
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=217 node=N8790 type=control1 q_typed_residual_context=4.277741 sequence=511.786576
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=218 node=N6656 type=observe q_typed_residual_context=2.743124 sequence=514.529700
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=219 node=N5094 type=observe q_typed_residual_context=1.949548 sequence=516.479248
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=220 node=N2159 type=observe q_typed_residual_context=1.818173 sequence=518.297421
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=221 node=N6682 type=observe q_typed_residual_context=0.626142 sequence=518.923563
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=222 node=N8240 type=control1 q_typed_residual_context=4.553389 sequence=523.476951
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=223 node=N7433 type=observe q_typed_residual_context=6.655744 sequence=530.132695
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=224 node=N2271 type=observe q_typed_residual_context=6.428931 sequence=536.561626
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=225 node=N8789 type=control1 q_typed_residual_context=6.800286 sequence=543.361912
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=226 node=N2267 type=observe q_typed_residual_context=6.008958 sequence=549.370871
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=227 node=N5111 type=observe q_typed_residual_context=5.334116 sequence=554.704987
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=228 node=N2259 type=observe q_typed_residual_context=5.758112 sequence=560.463100
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=229 node=N5160 type=observe q_typed_residual_context=7.014369 sequence=567.477468
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=230 node=N7447 type=observe q_typed_residual_context=4.378449 sequence=571.855917
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=231 node=N2263 type=observe q_typed_residual_context=3.362164 sequence=575.218081
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=232 node=N695 type=observe q_typed_residual_context=6.499267 sequence=581.717348
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=233 node=N8239 type=control1 q_typed_residual_context=7.034162 sequence=588.751510
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=234 node=N7443 type=observe q_typed_residual_context=6.005663 sequence=594.757173
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=235 node=N8607 type=control1 q_typed_residual_context=2.352352 sequence=597.109525
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=236 node=N2251 type=observe q_typed_residual_context=7.007729 sequence=604.117254
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=237 node=N696 type=observe q_typed_residual_context=6.259722 sequence=610.376975
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=238 node=N6537 type=observe q_typed_residual_context=3.830841 sequence=614.207817
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=239 node=N1688 type=observe q_typed_residual_context=0.328687 sequence=614.536504
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=240 node=N764 type=observe q_typed_residual_context=2.929821 sequence=617.466325
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=241 node=N2247 type=observe q_typed_residual_context=7.260123 sequence=624.726448
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=242 node=N680 type=observe q_typed_residual_context=7.241358 sequence=631.967806
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=243 node=N697 type=observe q_typed_residual_context=4.411133 sequence=636.378939
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=244 node=N7452 type=observe q_typed_residual_context=5.495371 sequence=641.874310
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=245 node=N1352 type=observe q_typed_residual_context=2.644058 sequence=644.518368
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=246 node=N7444 type=observe q_typed_residual_context=3.309288 sequence=647.827656
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=247 node=N628 type=control1 q_typed_residual_context=0.768821 sequence=648.596478
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=248 node=N652 type=control1 q_typed_residual_context=6.464492 sequence=655.060970
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=249 node=N8238 type=control1 q_typed_residual_context=6.861599 sequence=661.922568
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=250 node=N8606 type=control1 q_typed_residual_context=7.338005 sequence=669.260574
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=251 node=N6680 type=observe q_typed_residual_context=5.950653 sequence=675.211227
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=252 node=N2216 type=observe q_typed_residual_context=3.350643 sequence=678.561870
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=253 node=N2255 type=observe q_typed_residual_context=5.188652 sequence=683.750522
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=254 node=N732 type=observe q_typed_residual_context=6.048960 sequence=689.799482
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=255 node=N2218 type=observe q_typed_residual_context=6.051143 sequence=695.850625
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=256 node=N753 type=observe q_typed_residual_context=5.746517 sequence=701.597143
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=257 node=N2185 type=observe q_typed_residual_context=2.595306 sequence=704.192449
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=258 node=N7440 type=observe q_typed_residual_context=4.633034 sequence=708.825483
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=259 node=N733 type=observe q_typed_residual_context=3.707095 sequence=712.532579
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=260 node=N2203 type=observe q_typed_residual_context=5.305839 sequence=717.838418
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=261 node=N8237 type=control1 q_typed_residual_context=6.036711 sequence=723.875129
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=262 node=N4900 type=observe q_typed_residual_context=6.097078 sequence=729.972208
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=263 node=N902 type=control1 q_typed_residual_context=6.645816 sequence=736.618024
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=264 node=N717 type=observe q_typed_residual_context=6.056978 sequence=742.675002
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=265 node=N2205 type=observe q_typed_residual_context=6.052111 sequence=748.727113
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=266 node=N8605 type=control1 q_typed_residual_context=6.744516 sequence=755.471629
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=267 node=N6562 type=observe q_typed_residual_context=5.973895 sequence=761.445524
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=268 node=N8236 type=control1 q_typed_residual_context=6.498170 sequence=767.943694
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=269 node=N735 type=observe q_typed_residual_context=6.424742 sequence=774.368436
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=270 node=N2226 type=observe q_typed_residual_context=6.045614 sequence=780.414050
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=271 node=N515 type=control1 q_typed_residual_context=7.075258 sequence=787.489308
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=272 node=N2201 type=observe q_typed_residual_context=6.037250 sequence=793.526558
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=273 node=N6659 type=observe q_typed_residual_context=5.503179 sequence=799.029737
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=274 node=N2212 type=observe q_typed_residual_context=3.445282 sequence=802.475020
