[b15-round3/long32_marginal/decay_0] [gmean] 2026-07-20T21:09:54 out_dir=autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_marginal/decay_0
[b15-round3/long32_marginal/decay_0] [gmean] 2026-07-20T21:09:54 budgets=iscas99__b15_1:278
[b15-round3/long32_marginal/decay_0] [gmean] 2026-07-20T21:09:54 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round3/long32_marginal/decay_0] [gmean] 2026-07-20T21:09:54 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=177 node=N7454 type=observe q_typed_residual_context=0.675475 sequence=594.959515
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=178 node=N7873 type=control1 q_typed_residual_context=0.893089 sequence=595.852604
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=179 node=N2837 type=control1 q_typed_residual_context=1.002141 sequence=596.854745
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=180 node=N3009 type=control1 q_typed_residual_context=1.150412 sequence=598.005157
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=181 node=N7589 type=control1 q_typed_residual_context=1.025157 sequence=599.030313
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=182 node=N3067 type=control1 q_typed_residual_context=1.281589 sequence=600.311902
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=183 node=N6682 type=observe q_typed_residual_context=0.715068 sequence=601.026971
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=184 node=N8790 type=control1 q_typed_residual_context=1.442507 sequence=602.469478
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=185 node=N5473 type=observe q_typed_residual_context=1.569893 sequence=604.039370
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=186 node=N705 type=observe q_typed_residual_context=3.284891 sequence=607.324261
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=187 node=N5422 type=observe q_typed_residual_context=2.082243 sequence=609.406504
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=188 node=N706 type=observe q_typed_residual_context=3.150091 sequence=612.556595
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=189 node=N7405 type=observe q_typed_residual_context=1.520485 sequence=614.077080
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=190 node=N8240 type=control1 q_typed_residual_context=2.397791 sequence=616.474871
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=191 node=N1987 type=observe q_typed_residual_context=0.818614 sequence=617.293485
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=192 node=N8789 type=control1 q_typed_residual_context=3.501666 sequence=620.795151
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=193 node=N8239 type=control1 q_typed_residual_context=3.199480 sequence=623.994631
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=194 node=N6673 type=observe q_typed_residual_context=2.596286 sequence=626.590918
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=195 node=N8607 type=control1 q_typed_residual_context=2.806695 sequence=629.397612
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=196 node=N679 type=observe q_typed_residual_context=5.106758 sequence=634.504370
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=197 node=N5456 type=observe q_typed_residual_context=2.228132 sequence=636.732502
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=198 node=N5439 type=observe q_typed_residual_context=2.096259 sequence=638.828760
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=199 node=N2151 type=observe q_typed_residual_context=3.039044 sequence=641.867804
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=200 node=N7439 type=observe q_typed_residual_context=2.423463 sequence=644.291267
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=201 node=N759 type=observe q_typed_residual_context=2.851749 sequence=647.143016
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=202 node=N2072 type=observe q_typed_residual_context=0.666805 sequence=647.809821
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=203 node=N5202 type=observe q_typed_residual_context=6.729919 sequence=654.539741
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=204 node=N5390 type=observe q_typed_residual_context=1.456133 sequence=655.995874
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=205 node=N5373 type=observe q_typed_residual_context=0.800539 sequence=656.796413
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=206 node=N1688 type=observe q_typed_residual_context=0.790151 sequence=657.586564
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=207 node=N1599 type=observe q_typed_residual_context=0.757751 sequence=658.344315
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=208 node=N708 type=observe q_typed_residual_context=6.616636 sequence=664.960951
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=209 node=N6685 type=observe q_typed_residual_context=0.780270 sequence=665.741221
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=210 node=N1598 type=observe q_typed_residual_context=0.577913 sequence=666.319134
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=211 node=N5334 type=observe q_typed_residual_context=6.673663 sequence=672.992797
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=212 node=N734 type=observe q_typed_residual_context=0.582458 sequence=673.575256
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=213 node=N2008 type=observe q_typed_residual_context=0.818995 sequence=674.394251
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=214 node=N6678 type=observe q_typed_residual_context=0.566563 sequence=674.960814
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=215 node=N719 type=observe q_typed_residual_context=5.945751 sequence=680.906565
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=216 node=N771 type=observe q_typed_residual_context=0.654500 sequence=681.561065
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=217 node=N699 type=observe q_typed_residual_context=1.234536 sequence=682.795602
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=218 node=N7447 type=observe q_typed_residual_context=1.229432 sequence=684.025034
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=219 node=N7442 type=control0 q_typed_residual_context=0.883608 sequence=684.908642
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=220 node=N1351 type=observe q_typed_residual_context=5.727916 sequence=690.636559
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=221 node=N689 type=observe q_typed_residual_context=1.175965 sequence=691.812524
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=222 node=N7433 type=observe q_typed_residual_context=1.720355 sequence=693.532879
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=223 node=N5735 type=observe q_typed_residual_context=6.889866 sequence=700.422745
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=224 node=N6581 type=observe q_typed_residual_context=5.091975 sequence=705.514721
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=225 node=N684 type=observe q_typed_residual_context=1.685141 sequence=707.199862
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=226 node=N2271 type=observe q_typed_residual_context=3.017760 sequence=710.217622
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=227 node=N7383 type=observe q_typed_residual_context=2.280639 sequence=712.498260
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=228 node=N652 type=control1 q_typed_residual_context=1.671257 sequence=714.169517
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=229 node=N8238 type=control1 q_typed_residual_context=2.152476 sequence=716.321993
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=230 node=N729 type=observe q_typed_residual_context=2.488782 sequence=718.810775
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=231 node=N8606 type=control1 q_typed_residual_context=2.912493 sequence=721.723268
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=232 node=N8237 type=control1 q_typed_residual_context=2.783132 sequence=724.506400
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=233 node=N5160 type=observe q_typed_residual_context=2.717019 sequence=727.223419
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=234 node=N6660 type=observe q_typed_residual_context=2.938251 sequence=730.161669
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=235 node=N695 type=observe q_typed_residual_context=3.154866 sequence=733.316536
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=236 node=N2259 type=observe q_typed_residual_context=4.621604 sequence=737.938140
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=237 node=N696 type=observe q_typed_residual_context=2.917280 sequence=740.855420
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=238 node=N902 type=control1 q_typed_residual_context=2.831513 sequence=743.686933
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=239 node=N2267 type=observe q_typed_residual_context=3.329534 sequence=747.016467
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=240 node=N8605 type=control1 q_typed_residual_context=2.822636 sequence=749.839103
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=241 node=N5111 type=observe q_typed_residual_context=2.080145 sequence=751.919248
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=242 node=N8236 type=control1 q_typed_residual_context=2.833439 sequence=754.752687
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=243 node=N6656 type=observe q_typed_residual_context=2.306539 sequence=757.059226
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=244 node=N7444 type=observe q_typed_residual_context=1.941255 sequence=759.000481
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=245 node=N2243 type=observe q_typed_residual_context=4.178681 sequence=763.179161
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=246 node=N2159 type=observe q_typed_residual_context=7.242662 sequence=770.421824
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=247 node=N2263 type=observe q_typed_residual_context=4.628926 sequence=775.050750
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=248 node=N7380 type=observe q_typed_residual_context=6.838562 sequence=781.889311
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=249 node=N686 type=observe q_typed_residual_context=3.078159 sequence=784.967470
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=250 node=N2251 type=observe q_typed_residual_context=3.595577 sequence=788.563047
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=251 node=N515 type=control1 q_typed_residual_context=2.351799 sequence=790.914846
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=252 node=N697 type=observe q_typed_residual_context=3.307848 sequence=794.222694
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=253 node=N7473 type=control0 q_typed_residual_context=1.528417 sequence=795.751111
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=254 node=N5094 type=observe q_typed_residual_context=3.752449 sequence=799.503561
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=255 node=N6658 type=observe q_typed_residual_context=2.108328 sequence=801.611888
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=256 node=N2247 type=observe q_typed_residual_context=2.994076 sequence=804.605964
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=257 node=N7440 type=observe q_typed_residual_context=3.479339 sequence=808.085303
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=258 node=N680 type=observe q_typed_residual_context=3.346481 sequence=811.431783
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=259 node=N1352 type=observe q_typed_residual_context=7.324092 sequence=818.755876
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=260 node=N7452 type=observe q_typed_residual_context=3.938760 sequence=822.694636
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=261 node=N6537 type=observe q_typed_residual_context=1.632041 sequence=824.326677
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=262 node=N6736 type=control1 q_typed_residual_context=0.878812 sequence=825.205489
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=263 node=N6657 type=observe q_typed_residual_context=1.659369 sequence=826.864858
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=264 node=N2216 type=observe q_typed_residual_context=6.113662 sequence=832.978520
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=265 node=N2255 type=observe q_typed_residual_context=6.271183 sequence=839.249703
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=266 node=N4900 type=observe q_typed_residual_context=2.354111 sequence=841.603814
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=267 node=N2218 type=observe q_typed_residual_context=5.266495 sequence=846.870309
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=268 node=N6684 type=observe q_typed_residual_context=2.771229 sequence=849.641537
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=269 node=N4460 type=control0 q_typed_residual_context=6.067134 sequence=855.708671
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=270 node=N6730 type=control1 q_typed_residual_context=7.112144 sequence=862.820815
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=271 node=N8235 type=control1 q_typed_residual_context=7.066126 sequence=869.886941
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=272 node=N717 type=observe q_typed_residual_context=5.903593 sequence=875.790534
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=273 node=N2205 type=observe q_typed_residual_context=5.642425 sequence=881.432959
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=274 node=N6659 type=observe q_typed_residual_context=5.963917 sequence=887.396876
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=275 node=N758 type=observe q_typed_residual_context=3.245458 sequence=890.642334
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=276 node=N5726 type=control1 q_typed_residual_context=5.650271 sequence=896.292605
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=277 node=N2185 type=observe q_typed_residual_context=4.033898 sequence=900.326502
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] [plan] step=278 node=N8234 type=control1 q_typed_residual_context=4.769216 sequence=905.095718
[b15-round3/long32_marginal/decay_0] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_marginal/decay_0/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round3/long32_marginal/decay_0] [gmean] 2026-07-20T21:12:59 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=184.876 plan_csv=autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_marginal/decay_0/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round3/long32_marginal/decay_0] [gmean] 2026-07-20T21:12:59 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-round3/long32_marginal/decay_0] [eval iscas99__b15_1] {
[b15-round3/long32_marginal/decay_0] [eval iscas99__b15_1]   "records": 2,
[b15-round3/long32_marginal/decay_0] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_marginal/decay_0/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-round3/long32_marginal/decay_0] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_marginal/decay_0/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-round3/long32_marginal/decay_0] [eval iscas99__b15_1] }
[b15-round3/long32_marginal/decay_0] [gmean] 2026-07-20T21:13:07 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12150000000000005 plan_sec=184.876 eval_sec=8.41 total_sec=193.296
[b15-round3/long32_marginal/decay_0] [gmean] 2026-07-20T21:13:07 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12150000000000005 positives=1 negatives=0 elapsed=193.297
