[b15-round3/long32_marginal/decay_64] [gmean] 2026-07-20T21:09:54 out_dir=autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_marginal/decay_64
[b15-round3/long32_marginal/decay_64] [gmean] 2026-07-20T21:09:54 budgets=iscas99__b15_1:278
[b15-round3/long32_marginal/decay_64] [gmean] 2026-07-20T21:09:54 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round3/long32_marginal/decay_64] [gmean] 2026-07-20T21:09:54 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=177 node=N765 type=observe q_typed_residual_context=1.578990 sequence=466.052611
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=178 node=N7437 type=observe q_typed_residual_context=2.398812 sequence=468.451423
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=179 node=N705 type=observe q_typed_residual_context=2.893541 sequence=471.344963
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=180 node=N719 type=observe q_typed_residual_context=3.746627 sequence=475.091590
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=181 node=N1987 type=observe q_typed_residual_context=3.248666 sequence=478.340257
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=182 node=N764 type=observe q_typed_residual_context=3.559632 sequence=481.899889
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=183 node=N706 type=observe q_typed_residual_context=3.635523 sequence=485.535413
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=184 node=N734 type=observe q_typed_residual_context=4.139283 sequence=489.674695
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=185 node=N679 type=observe q_typed_residual_context=4.464557 sequence=494.139253
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=186 node=N752 type=observe q_typed_residual_context=2.446287 sequence=496.585540
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=187 node=N7414 type=control1 q_typed_residual_context=6.098992 sequence=502.684532
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=188 node=N7382 type=observe q_typed_residual_context=2.698250 sequence=505.382782
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=189 node=N703 type=observe q_typed_residual_context=2.610542 sequence=507.993324
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=190 node=N1351 type=observe q_typed_residual_context=2.816773 sequence=510.810097
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=191 node=N2837 type=control1 q_typed_residual_context=0.921709 sequence=511.731806
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=192 node=N3009 type=control1 q_typed_residual_context=0.826885 sequence=512.558691
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=193 node=N5473 type=observe q_typed_residual_context=0.847710 sequence=513.406401
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=194 node=N5456 type=observe q_typed_residual_context=2.126901 sequence=515.533302
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=195 node=N7380 type=observe q_typed_residual_context=5.012462 sequence=520.545764
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=196 node=N708 type=observe q_typed_residual_context=3.364937 sequence=523.910701
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=197 node=N5390 type=observe q_typed_residual_context=2.859871 sequence=526.770572
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=198 node=N699 type=observe q_typed_residual_context=4.353457 sequence=531.124029
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=199 node=N754 type=observe q_typed_residual_context=4.715093 sequence=535.839122
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=200 node=N7589 type=control1 q_typed_residual_context=4.669604 sequence=540.508726
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=201 node=N3067 type=control1 q_typed_residual_context=6.431374 sequence=546.940100
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=202 node=N8790 type=control1 q_typed_residual_context=2.278704 sequence=549.218805
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=203 node=N8240 type=control1 q_typed_residual_context=3.884448 sequence=553.103253
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=204 node=N8789 type=control1 q_typed_residual_context=4.638546 sequence=557.741799
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=205 node=N756 type=observe q_typed_residual_context=5.829776 sequence=563.571576
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=206 node=N8239 type=control1 q_typed_residual_context=5.405843 sequence=568.977419
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=207 node=N2151 type=observe q_typed_residual_context=6.526080 sequence=575.503499
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=208 node=N8607 type=control1 q_typed_residual_context=6.671676 sequence=582.175175
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=209 node=N7873 type=control1 q_typed_residual_context=7.008232 sequence=589.183406
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=210 node=N729 type=observe q_typed_residual_context=6.550333 sequence=595.733739
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=211 node=N652 type=control1 q_typed_residual_context=7.134066 sequence=602.867806
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=212 node=N759 type=observe q_typed_residual_context=5.979031 sequence=608.846837
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=213 node=N8238 type=control1 q_typed_residual_context=1.637640 sequence=610.484477
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=214 node=N5334 type=observe q_typed_residual_context=5.929540 sequence=616.414017
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=215 node=N5439 type=observe q_typed_residual_context=6.883809 sequence=623.297826
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=216 node=N5422 type=observe q_typed_residual_context=4.564659 sequence=627.862485
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=217 node=N2159 type=observe q_typed_residual_context=3.493041 sequence=631.355526
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=218 node=N5373 type=observe q_typed_residual_context=5.334753 sequence=636.690279
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=219 node=N7447 type=observe q_typed_residual_context=3.780056 sequence=640.470335
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=220 node=N689 type=observe q_typed_residual_context=1.554650 sequence=642.024985
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=221 node=N684 type=observe q_typed_residual_context=4.356638 sequence=646.381623
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=222 node=N8606 type=control1 q_typed_residual_context=7.676971 sequence=654.058594
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=223 node=N4900 type=observe q_typed_residual_context=6.982941 sequence=661.041536
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=224 node=N8237 type=control1 q_typed_residual_context=7.307292 sequence=668.348828
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=225 node=N5160 type=observe q_typed_residual_context=7.321988 sequence=675.670816
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=226 node=N902 type=control1 q_typed_residual_context=7.220653 sequence=682.891468
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=227 node=N2259 type=observe q_typed_residual_context=7.083369 sequence=689.974837
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=228 node=N8605 type=control1 q_typed_residual_context=7.217944 sequence=697.192781
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=229 node=N5735 type=observe q_typed_residual_context=6.485159 sequence=703.677940
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=230 node=N8236 type=control1 q_typed_residual_context=6.977923 sequence=710.655863
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=231 node=N7444 type=observe q_typed_residual_context=5.271934 sequence=715.927796
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=232 node=N2271 type=observe q_typed_residual_context=2.657951 sequence=718.585747
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=233 node=N5094 type=observe q_typed_residual_context=7.315811 sequence=725.901558
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=234 node=N686 type=observe q_typed_residual_context=7.091276 sequence=732.992835
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=235 node=N7443 type=observe q_typed_residual_context=3.273344 sequence=736.266179
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=236 node=N2267 type=observe q_typed_residual_context=3.970364 sequence=740.236542
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=237 node=N6673 type=observe q_typed_residual_context=7.080332 sequence=747.316875
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=238 node=N5111 type=observe q_typed_residual_context=6.724472 sequence=754.041347
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=239 node=N2251 type=observe q_typed_residual_context=4.948875 sequence=758.990222
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=240 node=N7439 type=observe q_typed_residual_context=2.945735 sequence=761.935957
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=241 node=N2263 type=observe q_typed_residual_context=3.547186 sequence=765.483142
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=242 node=N515 type=control1 q_typed_residual_context=7.159499 sequence=772.642641
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=243 node=N695 type=observe q_typed_residual_context=6.956887 sequence=779.599528
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=244 node=N7432 type=observe q_typed_residual_context=5.825043 sequence=785.424571
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=245 node=N2247 type=observe q_typed_residual_context=3.221993 sequence=788.646564
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=246 node=N697 type=observe q_typed_residual_context=7.078723 sequence=795.725286
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=247 node=N6581 type=observe q_typed_residual_context=7.191256 sequence=802.916543
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=248 node=N696 type=observe q_typed_residual_context=2.932836 sequence=805.849378
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=249 node=N1352 type=observe q_typed_residual_context=2.239898 sequence=808.089276
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=250 node=N6660 type=observe q_typed_residual_context=2.014568 sequence=810.103844
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=251 node=N680 type=observe q_typed_residual_context=2.637353 sequence=812.741197
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=252 node=N732 type=observe q_typed_residual_context=2.903453 sequence=815.644650
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=253 node=N2216 type=observe q_typed_residual_context=3.306850 sequence=818.951500
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=254 node=N2255 type=observe q_typed_residual_context=3.471722 sequence=822.423222
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=255 node=N6537 type=observe q_typed_residual_context=2.252475 sequence=824.675697
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=256 node=N7452 type=observe q_typed_residual_context=1.630897 sequence=826.306594
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=257 node=N7440 type=observe q_typed_residual_context=1.389304 sequence=827.695898
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=258 node=N6658 type=observe q_typed_residual_context=3.789438 sequence=831.485336
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=259 node=N2218 type=observe q_typed_residual_context=6.376627 sequence=837.861963
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=260 node=N717 type=observe q_typed_residual_context=6.905146 sequence=844.767109
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=261 node=N2183 type=observe q_typed_residual_context=6.438197 sequence=851.205306
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=262 node=N6656 type=observe q_typed_residual_context=6.353466 sequence=857.558772
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=263 node=N733 type=observe q_typed_residual_context=6.375231 sequence=863.934002
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=264 node=N6736 type=control1 q_typed_residual_context=4.971720 sequence=868.905723
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=265 node=N758 type=observe q_typed_residual_context=1.081838 sequence=869.987561
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=266 node=N2185 type=observe q_typed_residual_context=5.910325 sequence=875.897885
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=267 node=N735 type=observe q_typed_residual_context=7.056158 sequence=882.954043
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=268 node=N7425 type=observe q_typed_residual_context=3.892596 sequence=886.846639
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=269 node=N2205 type=observe q_typed_residual_context=3.562576 sequence=890.409215
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=270 node=N2201 type=observe q_typed_residual_context=7.094914 sequence=897.504130
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=271 node=N2226 type=observe q_typed_residual_context=7.033016 sequence=904.537146
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=272 node=N1348 type=observe q_typed_residual_context=6.902334 sequence=911.439480
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=273 node=N2203 type=observe q_typed_residual_context=6.005334 sequence=917.444813
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=274 node=N1347 type=observe q_typed_residual_context=4.808264 sequence=922.253078
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=275 node=N2212 type=observe q_typed_residual_context=4.182730 sequence=926.435808
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=276 node=N7694 type=control0 q_typed_residual_context=0.688338 sequence=927.124146
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=277 node=N4460 type=control0 q_typed_residual_context=0.828338 sequence=927.952485
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] [plan] step=278 node=N2243 type=observe q_typed_residual_context=2.555884 sequence=930.508369
[b15-round3/long32_marginal/decay_64] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_marginal/decay_64/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round3/long32_marginal/decay_64] [gmean] 2026-07-20T21:12:48 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=173.836 plan_csv=autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_marginal/decay_64/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round3/long32_marginal/decay_64] [gmean] 2026-07-20T21:12:48 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-round3/long32_marginal/decay_64] [eval iscas99__b15_1] {
[b15-round3/long32_marginal/decay_64] [eval iscas99__b15_1]   "records": 2,
[b15-round3/long32_marginal/decay_64] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_marginal/decay_64/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-round3/long32_marginal/decay_64] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_marginal/decay_64/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-round3/long32_marginal/decay_64] [eval iscas99__b15_1] }
[b15-round3/long32_marginal/decay_64] [gmean] 2026-07-20T21:12:54 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12180999999999997 plan_sec=173.836 eval_sec=6.663 total_sec=180.512
[b15-round3/long32_marginal/decay_64] [gmean] 2026-07-20T21:12:54 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12180999999999997 positives=1 negatives=0 elapsed=180.513
