[b15-round3/long32_balanced/decay_0] [gmean] 2026-07-20T21:06:31 out_dir=autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_balanced/decay_0
[b15-round3/long32_balanced/decay_0] [gmean] 2026-07-20T21:06:31 budgets=iscas99__b15_1:278
[b15-round3/long32_balanced/decay_0] [gmean] 2026-07-20T21:06:31 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round3/long32_balanced/decay_0] [gmean] 2026-07-20T21:06:31 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=177 node=N7439 type=observe q_typed_residual_context=4.103728 sequence=560.416864
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=178 node=N5439 type=observe q_typed_residual_context=1.601127 sequence=562.017991
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=179 node=N705 type=observe q_typed_residual_context=5.345581 sequence=567.363572
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=180 node=N5422 type=observe q_typed_residual_context=6.081604 sequence=573.445176
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=181 node=N1598 type=observe q_typed_residual_context=5.778512 sequence=579.223688
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=182 node=N7404 type=observe q_typed_residual_context=6.215874 sequence=585.439562
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=183 node=N6685 type=observe q_typed_residual_context=5.666963 sequence=591.106525
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=184 node=N5390 type=observe q_typed_residual_context=5.901597 sequence=597.008122
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=185 node=N5334 type=observe q_typed_residual_context=6.783360 sequence=603.791482
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=186 node=N2151 type=observe q_typed_residual_context=6.685463 sequence=610.476945
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=187 node=N719 type=observe q_typed_residual_context=2.241908 sequence=612.718854
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=188 node=N7382 type=observe q_typed_residual_context=6.174348 sequence=618.893202
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=189 node=N5373 type=observe q_typed_residual_context=2.504966 sequence=621.398168
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=190 node=N1987 type=observe q_typed_residual_context=2.404367 sequence=623.802534
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=191 node=N6581 type=observe q_typed_residual_context=6.375946 sequence=630.178480
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=192 node=N699 type=observe q_typed_residual_context=4.672019 sequence=634.850499
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=193 node=N734 type=observe q_typed_residual_context=4.824202 sequence=639.674702
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=194 node=N708 type=observe q_typed_residual_context=4.814994 sequence=644.489696
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=195 node=N7380 type=observe q_typed_residual_context=2.800442 sequence=647.290138
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=196 node=N1688 type=observe q_typed_residual_context=1.165908 sequence=648.456046
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=197 node=N6660 type=observe q_typed_residual_context=3.886767 sequence=652.342812
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=198 node=N684 type=observe q_typed_residual_context=3.770451 sequence=656.113263
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=199 node=N1351 type=observe q_typed_residual_context=3.256503 sequence=659.369766
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=200 node=N686 type=observe q_typed_residual_context=1.822376 sequence=661.192142
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=201 node=N729 type=observe q_typed_residual_context=2.456313 sequence=663.648455
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=202 node=N2652 type=control1 q_typed_residual_context=1.770387 sequence=665.418842
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=203 node=N7381 type=observe q_typed_residual_context=1.948023 sequence=667.366865
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=204 node=N6658 type=observe q_typed_residual_context=1.059076 sequence=668.425941
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=205 node=N689 type=observe q_typed_residual_context=2.207593 sequence=670.633534
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=206 node=N2721 type=control1 q_typed_residual_context=2.010297 sequence=672.643831
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=207 node=N2159 type=observe q_typed_residual_context=1.109987 sequence=673.753818
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=208 node=N2072 type=observe q_typed_residual_context=0.799559 sequence=674.553376
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=209 node=N2271 type=observe q_typed_residual_context=3.134097 sequence=677.687473
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=210 node=N6656 type=observe q_typed_residual_context=3.930509 sequence=681.617982
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=211 node=N5160 type=observe q_typed_residual_context=1.517822 sequence=683.135804
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=212 node=N2259 type=observe q_typed_residual_context=3.026604 sequence=686.162408
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=213 node=N5735 type=observe q_typed_residual_context=1.919119 sequence=688.081527
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=214 node=N7443 type=observe q_typed_residual_context=1.596615 sequence=689.678142
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=215 node=N2267 type=observe q_typed_residual_context=4.361434 sequence=694.039576
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=216 node=N2894 type=control1 q_typed_residual_context=7.132820 sequence=701.172397
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=217 node=N5111 type=observe q_typed_residual_context=1.922413 sequence=703.094809
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=218 node=N2952 type=control1 q_typed_residual_context=3.561395 sequence=706.656204
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=219 node=N2243 type=observe q_typed_residual_context=2.288967 sequence=708.945171
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=220 node=N5094 type=observe q_typed_residual_context=7.264111 sequence=716.209282
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=221 node=N6682 type=observe q_typed_residual_context=2.057762 sequence=718.267043
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=222 node=N756 type=observe q_typed_residual_context=6.769510 sequence=725.036553
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=223 node=N2263 type=observe q_typed_residual_context=7.139850 sequence=732.176403
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=224 node=N695 type=observe q_typed_residual_context=6.942737 sequence=739.119140
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=225 node=N7391 type=observe q_typed_residual_context=0.828848 sequence=739.947988
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=226 node=N2251 type=observe q_typed_residual_context=5.908030 sequence=745.856019
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=227 node=N2779 type=control1 q_typed_residual_context=6.820282 sequence=752.676301
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=228 node=N697 type=observe q_typed_residual_context=2.325967 sequence=755.002267
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=229 node=N7444 type=observe q_typed_residual_context=3.240556 sequence=758.242823
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=230 node=N2247 type=observe q_typed_residual_context=5.791745 sequence=764.034568
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=231 node=N696 type=observe q_typed_residual_context=6.936761 sequence=770.971329
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=232 node=N6537 type=observe q_typed_residual_context=1.252360 sequence=772.223690
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=233 node=N1352 type=observe q_typed_residual_context=1.431357 sequence=773.655046
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=234 node=N680 type=observe q_typed_residual_context=2.244658 sequence=775.899705
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=235 node=N7452 type=observe q_typed_residual_context=2.282719 sequence=778.182424
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=236 node=N764 type=observe q_typed_residual_context=0.522140 sequence=778.704564
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=237 node=N2216 type=observe q_typed_residual_context=3.275598 sequence=781.980162
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=238 node=N732 type=observe q_typed_residual_context=4.007600 sequence=785.987762
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=239 node=N7440 type=observe q_typed_residual_context=2.171780 sequence=788.159542
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=240 node=N7473 type=control0 q_typed_residual_context=3.904425 sequence=792.063967
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=241 node=N2837 type=control1 q_typed_residual_context=7.182756 sequence=799.246723
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=242 node=N3009 type=control1 q_typed_residual_context=1.506116 sequence=800.752839
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=243 node=N7589 type=control1 q_typed_residual_context=1.336942 sequence=802.089782
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=244 node=N3067 type=control1 q_typed_residual_context=1.965755 sequence=804.055537
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=245 node=N2218 type=observe q_typed_residual_context=2.227942 sequence=806.283479
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=246 node=N6684 type=observe q_typed_residual_context=1.250107 sequence=807.533586
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=247 node=N2255 type=observe q_typed_residual_context=3.345340 sequence=810.878925
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=248 node=N2183 type=observe q_typed_residual_context=4.262994 sequence=815.141919
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=249 node=N8790 type=control1 q_typed_residual_context=2.688994 sequence=817.830913
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=250 node=N8240 type=control1 q_typed_residual_context=2.373748 sequence=820.204661
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=251 node=N717 type=observe q_typed_residual_context=3.643765 sequence=823.848427
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=252 node=N4900 type=observe q_typed_residual_context=1.370485 sequence=825.218911
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=253 node=N8789 type=control1 q_typed_residual_context=2.496587 sequence=827.715498
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=254 node=N7855 type=control0 q_typed_residual_context=1.812054 sequence=829.527552
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=255 node=N2185 type=observe q_typed_residual_context=5.201874 sequence=834.729426
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=256 node=N733 type=observe q_typed_residual_context=4.599681 sequence=839.329107
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=257 node=N8607 type=control1 q_typed_residual_context=2.748873 sequence=842.077980
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=258 node=N8239 type=control1 q_typed_residual_context=2.320847 sequence=844.398827
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=259 node=N6659 type=observe q_typed_residual_context=0.634444 sequence=845.033271
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=260 node=N2205 type=observe q_typed_residual_context=4.959782 sequence=849.993053
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=261 node=N735 type=observe q_typed_residual_context=6.489323 sequence=856.482376
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=262 node=N2203 type=observe q_typed_residual_context=4.984225 sequence=861.466601
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=263 node=N2201 type=observe q_typed_residual_context=4.348596 sequence=865.815197
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=264 node=N6562 type=observe q_typed_residual_context=2.450901 sequence=868.266098
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=265 node=N2226 type=observe q_typed_residual_context=3.463689 sequence=871.729787
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=266 node=N1348 type=observe q_typed_residual_context=6.900483 sequence=878.630270
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=267 node=N2212 type=observe q_typed_residual_context=4.912794 sequence=883.543063
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=268 node=N2214 type=observe q_typed_residual_context=5.609702 sequence=889.152765
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=269 node=N1347 type=observe q_typed_residual_context=4.468227 sequence=893.620992
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=270 node=N6657 type=observe q_typed_residual_context=1.059721 sequence=894.680713
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=271 node=N2220 type=observe q_typed_residual_context=4.984420 sequence=899.665134
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=272 node=N2222 type=observe q_typed_residual_context=5.953500 sequence=905.618633
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=273 node=N8470 type=observe q_typed_residual_context=4.182745 sequence=909.801378
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=274 node=N4766 type=observe q_typed_residual_context=2.789790 sequence=912.591168
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=275 node=N6561 type=observe q_typed_residual_context=3.766229 sequence=916.357397
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=276 node=N730 type=observe q_typed_residual_context=3.555652 sequence=919.913049
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=277 node=N652 type=control1 q_typed_residual_context=7.188604 sequence=927.101653
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] [plan] step=278 node=N2209 type=observe q_typed_residual_context=7.022924 sequence=934.124576
[b15-round3/long32_balanced/decay_0] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_balanced/decay_0/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round3/long32_balanced/decay_0] [gmean] 2026-07-20T21:09:47 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=195.05 plan_csv=autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_balanced/decay_0/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round3/long32_balanced/decay_0] [gmean] 2026-07-20T21:09:47 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-round3/long32_balanced/decay_0] [eval iscas99__b15_1] {
[b15-round3/long32_balanced/decay_0] [eval iscas99__b15_1]   "records": 2,
[b15-round3/long32_balanced/decay_0] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_balanced/decay_0/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-round3/long32_balanced/decay_0] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round3/b15_selection/long32_balanced/decay_0/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-round3/long32_balanced/decay_0] [eval iscas99__b15_1] }
[b15-round3/long32_balanced/decay_0] [gmean] 2026-07-20T21:09:54 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12180999999999997 plan_sec=195.05 eval_sec=7.201 total_sec=202.263
[b15-round3/long32_balanced/decay_0] [gmean] 2026-07-20T21:09:54 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12180999999999997 positives=1 negatives=0 elapsed=202.264
