deep_node	deep_gate	deep_is_output	status	source_net	source_gate	source_is_output	source_candidate_count	inverted_candidate_count	synthetic_branch	safe_insertable	signature
N45361	BUFF	False	functional_unique	P1_U3490	NAND	False	1	2	True	False	f6037b6473cc808f
__buf_split_4599	BUFF	False	functional_unique	P1_U3490	NAND	False	1	2	True	False	f6037b6473cc808f
N45362	BUFF	False	functional_unique	P1_U3490	NAND	False	1	2	True	False	f6037b6473cc808f
__buf_split_4600	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45671	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4601	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45672	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4602	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45673	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4603	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45674	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4604	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45675	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4605	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45676	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4606	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45677	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4607	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45678	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4608	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45679	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4609	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45680	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4610	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45681	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4611	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45682	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4612	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45683	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4613	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45684	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4614	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45685	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4615	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45686	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4616	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
N45687	BUFF	False	functional_unique	P1_U3505	NAND	False	1	2	True	False	bfa96d25b9b2a36b
__buf_split_4617	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
N47485	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
__buf_split_4618	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
N47486	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
__buf_split_4619	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
N47487	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
__buf_split_4620	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
N47488	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
__buf_split_4621	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
N47489	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
__buf_split_4622	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
N47490	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
__buf_split_4623	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
N47491	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
__buf_split_4624	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
N47492	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
__buf_split_4625	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
N47493	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
__buf_split_4626	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
N47494	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
__buf_split_4627	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
N47495	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
__buf_split_4628	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
N47496	BUFF	False	functional_unique	P1_U5690	NOT	False	1	1	True	False	d88ee169425f8243
__buf_split_4629	BUFF	False	functional_ambiguous			False	2	1	True	False	c6326754a5ebc156
N47511	BUFF	False	functional_ambiguous			False	2	1	True	False	c6326754a5ebc156
__buf_split_4630	BUFF	False	functional_ambiguous			False	2	1	True	False	c6326754a5ebc156
N47512	BUFF	False	functional_ambiguous			False	2	1	True	False	c6326754a5ebc156
__buf_split_4631	BUFF	False	functional_ambiguous			False	2	1	True	False	c6326754a5ebc156
N47513	BUFF	False	functional_ambiguous			False	2	1	True	False	c6326754a5ebc156
__buf_split_4632	BUFF	False	functional_ambiguous			False	2	1	True	False	c6326754a5ebc156
N47514	BUFF	False	functional_ambiguous			False	2	1	True	False	c6326754a5ebc156
__buf_split_4633	BUFF	False	functional_unique	P1_U5708	NOT	False	1	1	True	False	dc453b8f78b2e5c5
N47515	BUFF	False	functional_unique	P1_U5708	NOT	False	1	1	True	False	dc453b8f78b2e5c5
__buf_split_4634	BUFF	False	functional_unique	P1_U5708	NOT	False	1	1	True	False	dc453b8f78b2e5c5
N47516	BUFF	False	functional_unique	P1_U5708	NOT	False	1	1	True	False	dc453b8f78b2e5c5
__buf_split_4635	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
N50820	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
__buf_split_4636	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
N50821	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
__buf_split_4637	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
N50822	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
__buf_split_4638	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
N50823	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
__buf_split_4639	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
N50824	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
__buf_split_4640	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
N50825	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
__buf_split_4641	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
N50826	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
__buf_split_4642	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
N50827	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
__buf_split_4643	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
N50828	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
__buf_split_4644	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
N50829	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
__buf_split_4645	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
N50830	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
__buf_split_4646	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
N50831	BUFF	False	functional_unique	P2_U3409	NAND	False	1	3	True	False	276b354331e23269
__buf_split_4647	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
N50990	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
__buf_split_4648	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
N50991	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
__buf_split_4649	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
N50992	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
__buf_split_4650	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
N50993	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
__buf_split_4651	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
N50994	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
__buf_split_4652	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
N50995	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
__buf_split_4653	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
N50996	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
__buf_split_4654	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
N50997	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
__buf_split_4655	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
N50998	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
__buf_split_4656	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
N50999	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
__buf_split_4657	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
N51000	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
__buf_split_4658	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
N51001	BUFF	False	functional_unique	P2_U3418	NAND	False	1	3	True	False	f59a403d6634bc52
__buf_split_4659	BUFF	False	functional_unique	R140_U10	NAND	False	1	0	True	False	13525edaf80ada89
N53350	BUFF	False	functional_unique	R140_U10	NAND	False	1	0	True	False	13525edaf80ada89
__buf_split_4660	BUFF	False	functional_unique	R140_U10	NAND	False	1	0	True	False	13525edaf80ada89
N53351	BUFF	False	functional_unique	R140_U10	NAND	False	1	0	True	False	13525edaf80ada89
__buf_split_4661	BUFF	False	functional_unique	R140_U80	NAND	False	1	1	True	False	5f4411c47b222479
N53486	BUFF	False	functional_unique	R140_U80	NAND	False	1	1	True	False	5f4411c47b222479
__buf_split_4662	BUFF	False	functional_unique	R140_U80	NAND	False	1	1	True	False	5f4411c47b222479
N53487	BUFF	False	functional_unique	R140_U80	NAND	False	1	1	True	False	5f4411c47b222479
__buf_split_4663	BUFF	False	functional_unique	R140_U82	NAND	False	1	1	True	False	6379b479f29295df
N53490	BUFF	False	functional_unique	R140_U82	NAND	False	1	1	True	False	6379b479f29295df
__buf_split_4664	BUFF	False	functional_unique	R140_U82	NAND	False	1	1	True	False	6379b479f29295df
N53491	BUFF	False	functional_unique	R140_U82	NAND	False	1	1	True	False	6379b479f29295df
__buf_split_4665	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
N54019	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
__buf_split_4666	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
N54020	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
__buf_split_4667	BUFF	False	functional_ambiguous			False	3	0	True	False	1a579a8642f1c160
N54079	BUFF	False	functional_ambiguous			False	3	0	True	False	1a579a8642f1c160
__buf_split_4668	BUFF	False	functional_ambiguous			False	3	0	True	False	1a579a8642f1c160
N54080	BUFF	False	functional_ambiguous			False	3	0	True	False	1a579a8642f1c160
__buf_split_4669	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
N54765	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
__buf_split_4670	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
N54766	BUFF	False	functional_ambiguous			False	3	1	True	False	c14161bef115af9c
__buf_split_4671	BUFF	False	functional_unique	P2_SUB_594_U10	AND	False	1	0	True	False	54ec6c83a2ea7436
N57601	BUFF	False	functional_unique	P2_SUB_594_U10	AND	False	1	0	True	False	54ec6c83a2ea7436
__buf_split_4672	BUFF	False	functional_unique	P2_SUB_594_U10	AND	False	1	0	True	False	54ec6c83a2ea7436
N57602	BUFF	False	functional_unique	P2_SUB_594_U10	AND	False	1	0	True	False	54ec6c83a2ea7436
__buf_split_4673	BUFF	False	functional_ambiguous			False	2	0	True	False	0660b45f10fea041
N57603	BUFF	False	functional_ambiguous			False	2	0	True	False	0660b45f10fea041
__buf_split_4674	BUFF	False	functional_ambiguous			False	2	0	True	False	0660b45f10fea041
N57604	BUFF	False	functional_ambiguous			False	2	0	True	False	0660b45f10fea041
__buf_split_4675	BUFF	False	functional_ambiguous			False	2	0	True	False	f510e20ff3047121
N57609	BUFF	False	functional_ambiguous			False	2	0	True	False	f510e20ff3047121
__buf_split_4676	BUFF	False	functional_ambiguous			False	2	0	True	False	f510e20ff3047121
N57610	BUFF	False	functional_ambiguous			False	2	0	True	False	f510e20ff3047121
__buf_split_4677	BUFF	False	functional_ambiguous			False	3	1	True	False	2448f0cc613b7bfc
N58385	BUFF	False	functional_ambiguous			False	3	1	True	False	2448f0cc613b7bfc
__buf_split_4678	BUFF	False	functional_ambiguous			False	3	1	True	False	2448f0cc613b7bfc
N58386	BUFF	False	functional_ambiguous			False	3	1	True	False	2448f0cc613b7bfc
__buf_split_4679	BUFF	False	functional_ambiguous			False	3	1	True	False	2448f0cc613b7bfc
N58596	BUFF	False	functional_ambiguous			False	3	1	True	False	2448f0cc613b7bfc
__buf_split_4680	BUFF	False	functional_ambiguous			False	3	1	True	False	2448f0cc613b7bfc
N58597	BUFF	False	functional_ambiguous			False	3	1	True	False	2448f0cc613b7bfc
__buf_split_4681	BUFF	False	functional_ambiguous			False	3	1	True	False	2448f0cc613b7bfc
N61274	BUFF	False	functional_ambiguous			False	3	1	True	False	2448f0cc613b7bfc
__buf_split_4682	BUFF	False	functional_ambiguous			False	3	1	True	False	2448f0cc613b7bfc
N61275	BUFF	False	functional_ambiguous			False	3	1	True	False	2448f0cc613b7bfc
N651	NOT	False	functional_unique	U154	NAND	False	1	0	False	True	c4a7887da0e9f8dd
N714	NOT	False	functional_unique	U217	NAND	False	1	0	False	True	6c03c59d67b0e859
N829	AND	False	functional_unique	P1_U3019	AND	False	1	0	False	True	cf49273a852988e6
N830	AND	False	functional_unique	P1_U3020	AND	False	1	0	False	True	bab3cb960a4437f2
N858	AND	False	functional_unique	P1_U3048	AND	False	1	0	False	True	08e17c51ebfda5a4
N1165	NOT	True	functional_unique	P1_U3355	NAND	True	1	0	False	False	24ad3b0d2b0c2480
N1172	NOT	False	functional_unique	P1_U3362	NAND	False	1	1	False	True	79b1469622a9c0da
N1175	NOT	False	functional_unique	P1_U3365	NAND	False	1	1	False	True	abf87e771c18834e
N1183	NOT	False	functional_unique	P1_U3373	NAND	False	1	1	False	True	d7e51be06382a54b
N1297	NOT	False	functional_unique	P1_U3487	NAND	False	1	2	False	True	ace2b590b6ac2f25
N1303	NOT	False	functional_unique	P1_U3493	NAND	False	1	2	False	True	14645d24a9e4fccf
N1813	NOT	False	functional_unique	P1_U4003	NOT	False	1	1	False	True	4bc5a6b114039ad8
N3176	NOT	False	functional_unique	P1_U5366	NAND	False	1	0	False	True	5151453ffc35452d
N4329	NOT	True	functional_unique	P2_U3295	NAND	True	1	0	False	False	7787039f9d97c009
N4446	NOT	False	functional_unique	P2_U3412	NAND	False	1	3	False	True	09863aba53ab40c1
N7143	NOT	False	functional_unique	ADD_1068_U67	NAND	False	1	1	False	True	44f5e249fe5bfec9
N7658	NOT	False	functional_unique	R140_U294	NOT	False	1	1	False	True	d67b5b7047a13186
N7665	NOT	False	functional_unique	R140_U301	NOT	False	1	1	False	True	9fe1f6e8f0e8a061
N7730	NOT	False	functional_unique	R140_U366	NAND	False	1	0	False	True	80f661d06e76257c
N8055	NOT	False	functional_unique	P1_ADD_95_U152	NAND	False	1	0	False	True	83ce2cea3394caee
N8060	AND	False	functional_unique	P1_R1105_U7	AND	False	1	0	False	True	26123db4c821cd52
N8095	NOT	False	functional_ambiguous			False	2	1	False	False	0c1f9a1092abb0c0
N8108	NOT	False	functional_ambiguous			False	2	1	False	False	81c74a4439260070
N8111	NOT	False	functional_ambiguous			False	2	1	False	False	374f063f29927da1
N8117	NOT	False	functional_ambiguous			False	2	1	False	False	852b54be49cace87
N8168	NOT	False	functional_unique	P1_R1105_U115	NAND	False	1	0	False	True	b5e16b53e69ffb25
N8181	NOT	False	functional_unique	P1_R1105_U128	NAND	False	1	0	False	True	edb7a44a41bfbc23
N8234	NOT	False	functional_unique	P1_R1105_U181	OR	False	1	0	False	True	42fb4b3034e266d1
N8274	NOT	False	functional_unique	P1_R1105_U221	NAND	False	1	1	False	True	1228ef810c0319c0
N8290	NOT	False	functional_unique	P1_R1105_U237	NAND	False	1	0	False	True	f94eccbdaba3d696
N8294	NOT	False	functional_unique	P1_R1105_U241	NAND	False	1	1	False	True	486d2330d1623551
N8308	NOT	False	functional_unique	P1_R1105_U255	NAND	False	1	0	False	True	e9b03624a6783d97
N8326	NOT	False	functional_unique	P1_R1105_U273	NAND	False	1	0	False	True	965e29dc5c09c0ce
N8367	AND	False	functional_ambiguous			False	2	0	False	False	9ac255baea8c112c
N9270	AND	False	functional_unique	P1_R1162_U7	AND	False	1	0	False	True	23df1272e24ec4f9
N9305	NOT	False	functional_ambiguous			False	2	1	False	False	419b1937fd7f724c
N9318	NOT	False	functional_ambiguous			False	2	1	False	False	81c74a4439260070
N9321	NOT	False	functional_ambiguous			False	2	1	False	False	374f063f29927da1
N9327	NOT	False	functional_ambiguous			False	2	1	False	False	852b54be49cace87
N9378	NOT	False	functional_unique	P1_R1162_U115	NAND	False	1	0	False	True	cb5dad92058875fb
N9391	NOT	False	functional_unique	P1_R1162_U128	NAND	False	1	0	False	True	6077ade8460d3514
N9444	NOT	False	functional_unique	P1_R1162_U181	OR	False	1	0	False	True	5bfdc275e87213c0
N9484	NOT	False	functional_unique	P1_R1162_U221	NAND	False	1	1	False	True	4484593d56118b8e
N9500	NOT	False	functional_unique	P1_R1162_U237	NAND	False	1	0	False	True	542d9677d733ce03
N9504	NOT	False	functional_unique	P1_R1162_U241	NAND	False	1	1	False	True	6e9f710fb9bfc20f
N9518	NOT	False	functional_unique	P1_R1162_U255	NAND	False	1	0	False	True	0eb9321693a65533
N9536	NOT	False	functional_unique	P1_R1162_U273	NAND	False	1	0	False	True	d9e1957ebae0967e
N14173	NOT	False	functional_ambiguous			False	230	71	False	False	e9175db65a978909
N14178	NOT	False	functional_ambiguous			False	230	71	False	False	e9175db65a978909
N14212	NOT	False	functional_ambiguous			False	230	71	False	False	e9175db65a978909
N14254	NOT	False	functional_ambiguous			False	230	71	False	False	e9175db65a978909
N14258	NOT	False	functional_ambiguous			False	230	71	False	False	e9175db65a978909
N14286	NOT	False	functional_ambiguous			False	230	71	False	False	e9175db65a978909
N14288	NOT	False	functional_ambiguous			False	230	71	False	False	e9175db65a978909
N14484	NOT	False	functional_unique	P2_SUB_605_U7	NAND	False	1	2	False	True	c325643ece0a660f
N14582	NOT	False	functional_ambiguous			False	2	1	False	False	e2f5ca8e6cd3f89e
N14583	NOT	False	functional_unique	P2_SUB_605_U106	NAND	False	1	1	False	True	a36151bdd60d0ea0
N15092	NOT	False	functional_ambiguous			False	3	1	False	False	2af9587eefbee72f
N15098	NOT	False	functional_ambiguous			False	3	1	False	False	791e02c090b1d4a8
N15124	NOT	False	functional_unique	P2_R1212_U55	NAND	False	1	0	False	True	47fd0e0c663b1d04
N15140	NOT	False	functional_unique	P2_R1212_U71	NAND	False	1	1	False	True	b7bcadd053cee965
N15194	NOT	False	functional_ambiguous			False	2	0	False	False	86fe27a080a2c482
N15266	NOT	False	functional_ambiguous			False	2	0	False	False	86fe27a080a2c482
N15363	NOT	False	functional_ambiguous			False	3	1	False	False	2af9587eefbee72f
N15369	NOT	False	functional_ambiguous			False	3	1	False	False	791e02c090b1d4a8
N15395	NOT	False	functional_unique	P2_R1209_U55	NAND	False	1	0	False	True	7355b0ba520ff3fc
N15411	NOT	False	functional_unique	P2_R1209_U71	NAND	False	1	1	False	True	099223c13ec07cad
N15465	NOT	False	functional_ambiguous			False	2	0	False	False	577c2fd6924c3528
N15537	NOT	False	functional_ambiguous			False	2	0	False	False	577c2fd6924c3528
N19426	NOT	False	functional_ambiguous			False	3	1	False	False	2af9587eefbee72f
N19452	NOT	False	functional_ambiguous			False	3	1	False	False	791e02c090b1d4a8
N21033	AND	False	unmapped			False	0	0	False	False	f71cf02745f7e9a6
N21055	AND	False	unmapped			False	0	0	False	False	4e67e1f5106d7d33
N21509	AND	False	unmapped			False	0	0	False	False	48c98399b4509f9d
N21517	AND	False	unmapped			False	0	0	False	False	684315702d7ac62d
N21521	AND	False	unmapped			False	0	0	False	False	f85ea383431141f9
N22033	AND	False	unmapped			False	0	0	False	False	93c9efbe863782a0
N22424	AND	False	unmapped			False	0	0	False	False	b81c3fd3d719c34c
N23221	AND	False	inverted_unique			False	0	1	False	False	6696d33062267b48
N23284	AND	False	inverted_unique			False	0	1	False	False	c578dd0caa89d8b6
N23488	AND	False	functional_unique	P1_U4001	NOT	False	1	1	False	True	d850aa8f8e3d77b6
N23491	AND	False	functional_unique	P1_U4002	NOT	False	1	1	False	True	03044721d608bac9
N23713	AND	False	functional_unique	P1_U3971	NOT	False	1	1	False	True	e25771273450378f
N23769	AND	False	inverted_unique			False	0	1	False	False	ab1d877f07957b5d
N23819	AND	False	inverted_unique			False	0	1	False	False	eccd97b406613633
N23820	AND	False	inverted_unique			False	0	1	False	False	82f2b4ed7c6f85db
N23852	AND	False	inverted_unique			False	0	1	False	False	bf81cbc7b593dbd9
N23855	AND	False	inverted_unique			False	0	1	False	False	63000fff07cc93b3
N23869	AND	False	inverted_unique			False	0	1	False	False	a3441a943eee9186
N23872	AND	False	inverted_unique			False	0	1	False	False	dcbc4c82d3992232
N23875	AND	False	inverted_unique			False	0	1	False	False	fa1d18821daacb85
N23876	AND	False	inverted_unique			False	0	1	False	False	fe74e7fa5d89e4ac
N23890	AND	False	inverted_unique			False	0	1	False	False	15cd1c39d75d1432
N23893	AND	False	inverted_unique			False	0	1	False	False	783607f0a3017175
N23907	AND	False	inverted_unique			False	0	1	False	False	13eda233b14a409e
N23910	AND	False	inverted_unique			False	0	1	False	False	436292c0faee61f8
N23924	AND	False	inverted_unique			False	0	1	False	False	322e2492945759e5
N23927	AND	False	inverted_unique			False	0	1	False	False	235e0dd0e3fe87f4
N23941	AND	False	inverted_unique			False	0	1	False	False	a0bc1de57b40610d
N23944	AND	False	inverted_unique			False	0	1	False	False	7781b63699b5e5a0
N23958	AND	False	inverted_unique			False	0	1	False	False	03d084aeded2fe56
N23961	AND	False	inverted_unique			False	0	1	False	False	aee1991fa5591dce
N23975	AND	False	inverted_unique			False	0	1	False	False	6cd529e963783727
N23978	AND	False	inverted_unique			False	0	1	False	False	e0659610143dc797
N23992	AND	False	inverted_unique			False	0	1	False	False	d07d10a776294c1b
N24009	AND	False	inverted_unique			False	0	1	False	False	9107468d24adc7d0
N24026	AND	False	inverted_unique			False	0	1	False	False	1dc8307ad6b986a9
N24043	AND	False	inverted_unique			False	0	1	False	False	54d8fe5c2a2e9777
N24060	AND	False	inverted_unique			False	0	1	False	False	c5642989bb285af4
N24077	AND	False	inverted_unique			False	0	1	False	False	371d93f14b9cda0c
N24094	AND	False	inverted_unique			False	0	1	False	False	e0d111acd3732dde
N24111	AND	False	inverted_unique			False	0	1	False	False	da37ab7169cf958d
N24128	AND	False	inverted_unique			False	0	1	False	False	cd8ec21da3aa01ae
N24145	AND	False	inverted_unique			False	0	1	False	False	8e8b55204d0c195f
N24162	AND	False	inverted_unique			False	0	1	False	False	04f8cd7a64069f4b
N24179	AND	False	inverted_unique			False	0	1	False	False	52fb86c473a2efac
N24196	AND	False	inverted_unique			False	0	1	False	False	e29f55d5a8cc2673
N24213	AND	False	inverted_unique			False	0	1	False	False	c9dc1e7909fd4132
N24230	AND	False	inverted_unique			False	0	1	False	False	3389419766dd757b
N24247	AND	False	inverted_unique			False	0	1	False	False	3dc3df89659c4713
N24264	AND	False	inverted_unique			False	0	1	False	False	de978642db9d33a8
N24281	AND	False	inverted_unique			False	0	1	False	False	f428496841252d70
N24298	AND	False	inverted_unique			False	0	1	False	False	8824475725872ddf
N24315	AND	False	inverted_unique			False	0	1	False	False	0a71edc37cbe76ca
N24333	AND	False	inverted_unique			False	0	1	False	False	ef1c6aa7e4d2685c
N24349	AND	False	inverted_unique			False	0	1	False	False	a2486ad31c4a1fdb
N24366	AND	False	inverted_unique			False	0	1	False	False	9da9c77ec8686c81
N24955	AND	False	inverted_unique			False	0	1	False	False	d1975ee87647fe8b
N25375	AND	False	inverted_unique			False	0	1	False	False	bf5a9227d76f1dfc
N25897	AND	False	functional_ambiguous			False	3	1	False	False	7de1e93265fde5c5
N25903	AND	False	functional_ambiguous			False	3	1	False	False	3f2441f090bda2e6
N25915	AND	False	functional_ambiguous			False	3	1	False	False	3e7b861cf5fe5da3
