[typed-five-r3/b21_C] [gmean] 2026-07-21T00:08:11 out_dir=autoresearch/loop-260720-0945/typed_winner_round4_five/b21_C
[typed-five-r3/b21_C] [gmean] 2026-07-21T00:08:11 budgets=iscas99__b21:628
[typed-five-r3/b21_C] [gmean] 2026-07-21T00:08:11 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r3/b21_C] [gmean] 2026-07-21T00:08:11 [1/1] plan_start benchmark=iscas99__b21 budget=628 planner=greedy score=q_typed_residual_context
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=197 node=N1954 type=observe q_typed_residual_context=1.819120 sequence=478.778423
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=198 node=N1730 type=observe q_typed_residual_context=3.392615 sequence=482.171038
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=199 node=N4102 type=control1 q_typed_residual_context=6.579034 sequence=488.750072
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=200 node=N3953 type=observe q_typed_residual_context=2.589198 sequence=491.339271
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=201 node=N4674 type=observe q_typed_residual_context=4.433746 sequence=495.773017
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=202 node=N10979 type=control1 q_typed_residual_context=6.257859 sequence=502.030876
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=203 node=N1728 type=observe q_typed_residual_context=6.677628 sequence=508.708503
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=204 node=N15874 type=control1 q_typed_residual_context=6.338522 sequence=515.047025
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=205 node=N4104 type=control1 q_typed_residual_context=7.070745 sequence=522.117770
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=206 node=N10981 type=control1 q_typed_residual_context=5.582370 sequence=527.700140
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=207 node=N1959 type=observe q_typed_residual_context=3.158883 sequence=530.859024
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=208 node=N4672 type=observe q_typed_residual_context=6.150505 sequence=537.009529
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=209 node=N3959 type=observe q_typed_residual_context=4.019746 sequence=541.029274
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=210 node=N1726 type=observe q_typed_residual_context=4.522429 sequence=545.551703
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=211 node=N4676 type=observe q_typed_residual_context=3.719741 sequence=549.271444
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=212 node=N1743 type=observe q_typed_residual_context=3.688089 sequence=552.959533
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=213 node=N1968 type=observe q_typed_residual_context=0.946306 sequence=553.905840
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=214 node=N3965 type=observe q_typed_residual_context=3.938211 sequence=557.844051
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=215 node=N1744 type=observe q_typed_residual_context=4.431232 sequence=562.275283
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=216 node=N4668 type=observe q_typed_residual_context=2.985637 sequence=565.260920
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=217 node=N3962 type=observe q_typed_residual_context=3.453830 sequence=568.714749
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=218 node=N15813 type=control1 q_typed_residual_context=1.565557 sequence=570.280306
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=219 node=N15814 type=control1 q_typed_residual_context=2.472229 sequence=572.752536
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=220 node=N8811 type=control0 q_typed_residual_context=4.419623 sequence=577.172159
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=221 node=N8967 type=control1 q_typed_residual_context=2.028286 sequence=579.200444
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=222 node=N8966 type=control1 q_typed_residual_context=2.788348 sequence=581.988793
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=223 node=N15864 type=control0 q_typed_residual_context=3.082173 sequence=585.070966
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=224 node=N1814 type=control1 q_typed_residual_context=1.749034 sequence=586.820000
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=225 node=N830 type=control1 q_typed_residual_context=1.169855 sequence=587.989855
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=226 node=N5008 type=control1 q_typed_residual_context=1.898032 sequence=589.887887
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=227 node=N829 type=control1 q_typed_residual_context=1.502902 sequence=591.390789
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=228 node=N1973 type=observe q_typed_residual_context=4.789538 sequence=596.180327
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=229 node=N828 type=control1 q_typed_residual_context=1.059052 sequence=597.239379
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=230 node=N10393 type=control1 q_typed_residual_context=2.355741 sequence=599.595120
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=231 node=N1745 type=observe q_typed_residual_context=1.677194 sequence=601.272314
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=232 node=N4677 type=observe q_typed_residual_context=1.753277 sequence=603.025591
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=233 node=N1746 type=observe q_typed_residual_context=1.712800 sequence=604.738391
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=234 node=N3971 type=observe q_typed_residual_context=1.387038 sequence=606.125429
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=235 node=N1731 type=observe q_typed_residual_context=2.361823 sequence=608.487252
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=236 node=N3938 type=observe q_typed_residual_context=3.085495 sequence=611.572747
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=237 node=N4652 type=observe q_typed_residual_context=5.668062 sequence=617.240809
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=238 node=N1732 type=observe q_typed_residual_context=2.754635 sequence=619.995444
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=239 node=N1966 type=observe q_typed_residual_context=0.890132 sequence=620.885576
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=240 node=N3956 type=observe q_typed_residual_context=3.664969 sequence=624.550545
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=241 node=N1742 type=observe q_typed_residual_context=4.789394 sequence=629.339939
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=242 node=N1747 type=observe q_typed_residual_context=3.383859 sequence=632.723798
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=243 node=N3968 type=observe q_typed_residual_context=3.034066 sequence=635.757864
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=244 node=N1951 type=observe q_typed_residual_context=1.508837 sequence=637.266701
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=245 node=N1751 type=observe q_typed_residual_context=5.407375 sequence=642.674077
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=246 node=N3974 type=observe q_typed_residual_context=3.042051 sequence=645.716128
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=247 node=N1753 type=observe q_typed_residual_context=3.313935 sequence=649.030063
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=248 node=N4494 type=observe q_typed_residual_context=1.688030 sequence=650.718093
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=249 node=N3941 type=observe q_typed_residual_context=2.280136 sequence=652.998229
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=250 node=N1752 type=observe q_typed_residual_context=4.984349 sequence=657.982578
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=251 node=N1749 type=observe q_typed_residual_context=2.729897 sequence=660.712475
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=252 node=N3989 type=observe q_typed_residual_context=2.593130 sequence=663.305605
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=253 node=N12787 type=observe q_typed_residual_context=3.524728 sequence=666.830333
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=254 node=N3983 type=observe q_typed_residual_context=3.973044 sequence=670.803377
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=255 node=N3980 type=observe q_typed_residual_context=4.940339 sequence=675.743716
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=256 node=N12798 type=observe q_typed_residual_context=2.550467 sequence=678.294183
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=257 node=N4000 type=observe q_typed_residual_context=3.893707 sequence=682.187890
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=258 node=N912 type=observe q_typed_residual_context=3.620720 sequence=685.808611
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=259 node=N12709 type=observe q_typed_residual_context=7.299620 sequence=693.108231
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=260 node=N1750 type=observe q_typed_residual_context=3.311530 sequence=696.419760
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=261 node=N3916 type=observe q_typed_residual_context=1.949443 sequence=698.369203
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=262 node=N3912 type=observe q_typed_residual_context=4.854912 sequence=703.224116
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=263 node=N12781 type=observe q_typed_residual_context=7.470666 sequence=710.694781
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=264 node=N3909 type=observe q_typed_residual_context=4.422873 sequence=715.117654
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=265 node=N11090 type=observe q_typed_residual_context=7.812709 sequence=722.930364
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=266 node=N3927 type=observe q_typed_residual_context=4.231115 sequence=727.161478
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=267 node=N3993 type=observe q_typed_residual_context=4.354568 sequence=731.516046
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=268 node=N3925 type=observe q_typed_residual_context=2.559574 sequence=734.075620
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=269 node=N12782 type=observe q_typed_residual_context=2.826496 sequence=736.902116
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=270 node=N3921 type=observe q_typed_residual_context=7.513079 sequence=744.415195
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=271 node=N3978 type=observe q_typed_residual_context=7.324276 sequence=751.739471
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=272 node=N12834 type=observe q_typed_residual_context=4.639350 sequence=756.378821
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=273 node=N15961 type=observe q_typed_residual_context=3.233123 sequence=759.611944
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=274 node=N3918 type=observe q_typed_residual_context=5.435130 sequence=765.047074
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=275 node=N15959 type=observe q_typed_residual_context=1.980893 sequence=767.027967
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=276 node=N12859 type=observe q_typed_residual_context=2.374862 sequence=769.402830
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=277 node=N2502 type=observe q_typed_residual_context=3.708840 sequence=773.111670
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=278 node=N12797 type=observe q_typed_residual_context=6.461528 sequence=779.573198
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=279 node=N2407 type=observe q_typed_residual_context=2.946165 sequence=782.519363
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=280 node=N15870 type=observe q_typed_residual_context=1.791149 sequence=784.310511
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=281 node=N959 type=observe q_typed_residual_context=2.646544 sequence=786.957055
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=282 node=N2539 type=observe q_typed_residual_context=5.119838 sequence=792.076893
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=283 node=N921 type=observe q_typed_residual_context=5.158351 sequence=797.235244
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=284 node=N2445 type=observe q_typed_residual_context=3.205331 sequence=800.440575
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=285 node=N846 type=observe q_typed_residual_context=1.993811 sequence=802.434387
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=286 node=N15944 type=observe q_typed_residual_context=1.206134 sequence=803.640520
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=287 node=N3400 type=observe q_typed_residual_context=6.828830 sequence=810.469350
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=288 node=N3336 type=observe q_typed_residual_context=5.072457 sequence=815.541808
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=289 node=N3996 type=observe q_typed_residual_context=1.144075 sequence=816.685883
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=290 node=N15947 type=observe q_typed_residual_context=0.856193 sequence=817.542077
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=291 node=N14400 type=control1 q_typed_residual_context=3.746400 sequence=821.288477
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=292 node=N3340 type=observe q_typed_residual_context=3.251286 sequence=824.539763
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=293 node=N3338 type=observe q_typed_residual_context=0.849476 sequence=825.389239
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=294 node=N1227 type=observe q_typed_residual_context=1.065264 sequence=826.454503
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=295 node=N15869 type=observe q_typed_residual_context=0.665612 sequence=827.120115
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=296 node=N1422 type=observe q_typed_residual_context=1.245551 sequence=828.365666
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=297 node=N11036 type=observe q_typed_residual_context=1.188121 sequence=829.553786
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=298 node=N3403 type=observe q_typed_residual_context=1.042256 sequence=830.596042
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=299 node=N14903 type=observe q_typed_residual_context=1.075730 sequence=831.671773
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=300 node=N15952 type=observe q_typed_residual_context=1.405606 sequence=833.077378
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=301 node=N11082 type=control1 q_typed_residual_context=1.267501 sequence=834.344879
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=302 node=N3409 type=observe q_typed_residual_context=1.163378 sequence=835.508257
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=303 node=N11085 type=control1 q_typed_residual_context=6.660828 sequence=842.169084
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=304 node=N3342 type=observe q_typed_residual_context=7.305149 sequence=849.474234
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=305 node=N3344 type=observe q_typed_residual_context=7.109266 sequence=856.583500
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=306 node=N15950 type=observe q_typed_residual_context=5.840077 sequence=862.423577
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=307 node=N12823 type=observe q_typed_residual_context=4.064002 sequence=866.487579
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=308 node=N12813 type=observe q_typed_residual_context=2.489381 sequence=868.976960
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=309 node=N3406 type=observe q_typed_residual_context=6.389309 sequence=875.366269
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=310 node=N3491 type=observe q_typed_residual_context=4.394580 sequence=879.760850
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=311 node=N14646 type=observe q_typed_residual_context=6.236151 sequence=885.997001
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=312 node=N12839 type=observe q_typed_residual_context=2.703616 sequence=888.700616
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=313 node=N12836 type=observe q_typed_residual_context=3.859007 sequence=892.559623
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=314 node=N11044 type=observe q_typed_residual_context=2.327192 sequence=894.886815
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=315 node=N12777 type=observe q_typed_residual_context=2.047014 sequence=896.933829
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=316 node=N12821 type=observe q_typed_residual_context=2.795916 sequence=899.729745
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=317 node=N12790 type=observe q_typed_residual_context=2.030551 sequence=901.760296
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=318 node=N12857 type=observe q_typed_residual_context=1.849082 sequence=903.609378
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=319 node=N15953 type=observe q_typed_residual_context=2.142751 sequence=905.752129
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=320 node=N12796 type=observe q_typed_residual_context=1.752304 sequence=907.504433
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=321 node=N14898 type=observe q_typed_residual_context=2.945048 sequence=910.449481
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=322 node=N4160 type=observe q_typed_residual_context=3.591587 sequence=914.041068
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=323 node=N11050 type=observe q_typed_residual_context=1.198510 sequence=915.239578
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=324 node=N15945 type=observe q_typed_residual_context=7.119200 sequence=922.358778
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=325 node=N11042 type=observe q_typed_residual_context=7.110916 sequence=929.469695
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=326 node=N11033 type=observe q_typed_residual_context=6.257354 sequence=935.727048
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=327 node=N11046 type=observe q_typed_residual_context=2.580542 sequence=938.307591
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=328 node=N14612 type=observe q_typed_residual_context=7.455510 sequence=945.763101
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=329 node=N11040 type=observe q_typed_residual_context=7.411063 sequence=953.174164
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=330 node=N11045 type=observe q_typed_residual_context=6.943723 sequence=960.117887
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=331 node=N11024 type=observe q_typed_residual_context=6.959660 sequence=967.077547
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=332 node=N12786 type=observe q_typed_residual_context=7.044009 sequence=974.121557
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=333 node=N14900 type=observe q_typed_residual_context=7.158427 sequence=981.279983
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=334 node=N15943 type=observe q_typed_residual_context=6.757055 sequence=988.037038
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=335 node=N14614 type=observe q_typed_residual_context=7.203402 sequence=995.240440
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=336 node=N1423 type=observe q_typed_residual_context=6.917515 sequence=1002.157955
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=337 node=N11027 type=observe q_typed_residual_context=6.616504 sequence=1008.774460
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=338 node=N11026 type=observe q_typed_residual_context=8.026506 sequence=1016.800966
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=339 node=N11039 type=observe q_typed_residual_context=7.221711 sequence=1024.022677
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=340 node=N11043 type=observe q_typed_residual_context=6.750154 sequence=1030.772830
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=341 node=N11032 type=observe q_typed_residual_context=6.422032 sequence=1037.194862
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=342 node=N11041 type=observe q_typed_residual_context=7.167957 sequence=1044.362819
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=343 node=N12872 type=observe q_typed_residual_context=7.291477 sequence=1051.654296
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=344 node=N11038 type=observe q_typed_residual_context=6.214549 sequence=1057.868845
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=345 node=N11047 type=observe q_typed_residual_context=7.102237 sequence=1064.971082
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=346 node=N14902 type=observe q_typed_residual_context=6.952133 sequence=1071.923215
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=347 node=N11025 type=observe q_typed_residual_context=7.198478 sequence=1079.121693
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=348 node=N11048 type=observe q_typed_residual_context=6.551583 sequence=1085.673276
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=349 node=N11034 type=observe q_typed_residual_context=6.643177 sequence=1092.316453
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=350 node=N1418 type=observe q_typed_residual_context=6.515189 sequence=1098.831642
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=351 node=N1419 type=observe q_typed_residual_context=6.300638 sequence=1105.132280
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=352 node=N1420 type=observe q_typed_residual_context=5.572060 sequence=1110.704340
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=353 node=N1421 type=observe q_typed_residual_context=4.698660 sequence=1115.403000
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=354 node=N11051 type=observe q_typed_residual_context=3.575088 sequence=1118.978088
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=355 node=N11049 type=observe q_typed_residual_context=4.603253 sequence=1123.581341
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=356 node=N1424 type=observe q_typed_residual_context=6.898657 sequence=1130.479999
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=357 node=N1425 type=observe q_typed_residual_context=4.893585 sequence=1135.373584
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=358 node=N11029 type=observe q_typed_residual_context=4.295352 sequence=1139.668936
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=359 node=N1426 type=observe q_typed_residual_context=3.838610 sequence=1143.507545
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=360 node=N12772 type=observe q_typed_residual_context=2.531481 sequence=1146.039026
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=361 node=N1427 type=observe q_typed_residual_context=6.156413 sequence=1152.195439
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=362 node=N4011 type=observe q_typed_residual_context=5.742781 sequence=1157.938220
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=363 node=N4013 type=observe q_typed_residual_context=3.945449 sequence=1161.883669
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=364 node=N4015 type=observe q_typed_residual_context=2.560014 sequence=1164.443683
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=365 node=N4017 type=observe q_typed_residual_context=2.517392 sequence=1166.961074
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=366 node=N1406 type=observe q_typed_residual_context=2.080881 sequence=1169.041955
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=367 node=N4019 type=observe q_typed_residual_context=2.349676 sequence=1171.391631
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=368 node=N4021 type=observe q_typed_residual_context=2.304231 sequence=1173.695862
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=369 node=N4024 type=observe q_typed_residual_context=3.085650 sequence=1176.781512
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=370 node=N4073 type=observe q_typed_residual_context=2.120884 sequence=1178.902396
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=371 node=N12784 type=observe q_typed_residual_context=3.402215 sequence=1182.304611
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=372 node=N4052 type=observe q_typed_residual_context=2.579174 sequence=1184.883785
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=373 node=N12728 type=observe q_typed_residual_context=2.920482 sequence=1187.804267
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=374 node=N12752 type=observe q_typed_residual_context=3.005572 sequence=1190.809838
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=375 node=N12903 type=observe q_typed_residual_context=2.414559 sequence=1193.224397
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=376 node=N12761 type=observe q_typed_residual_context=3.204802 sequence=1196.429199
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=377 node=N12740 type=observe q_typed_residual_context=3.259029 sequence=1199.688228
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=378 node=N12727 type=observe q_typed_residual_context=3.381787 sequence=1203.070015
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=379 node=N12731 type=observe q_typed_residual_context=3.040619 sequence=1206.110634
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=380 node=N12730 type=observe q_typed_residual_context=2.371635 sequence=1208.482269
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=381 node=N12743 type=observe q_typed_residual_context=2.375786 sequence=1210.858056
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=382 node=N14896 type=observe q_typed_residual_context=2.779151 sequence=1213.637207
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=383 node=N15044 type=observe q_typed_residual_context=4.805237 sequence=1218.442444
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=384 node=N11028 type=observe q_typed_residual_context=6.136127 sequence=1224.578572
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=385 node=N12744 type=observe q_typed_residual_context=7.210353 sequence=1231.788925
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=386 node=N14899 type=observe q_typed_residual_context=3.602294 sequence=1235.391219
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=387 node=N11035 type=observe q_typed_residual_context=3.535334 sequence=1238.926553
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=388 node=N12745 type=observe q_typed_residual_context=1.078598 sequence=1240.005151
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=389 node=N12759 type=observe q_typed_residual_context=4.662444 sequence=1244.667595
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=390 node=N12779 type=observe q_typed_residual_context=4.325869 sequence=1248.993464
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=391 node=N11037 type=observe q_typed_residual_context=4.099558 sequence=1253.093023
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=392 node=N12874 type=observe q_typed_residual_context=1.423953 sequence=1254.516976
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=393 node=N12763 type=observe q_typed_residual_context=0.843451 sequence=1255.360427
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=394 node=N12817 type=observe q_typed_residual_context=0.918087 sequence=1256.278514
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=395 node=N12517 type=observe q_typed_residual_context=5.772972 sequence=1262.051486
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=396 node=N12760 type=observe q_typed_residual_context=3.120243 sequence=1265.171729
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=397 node=N12602 type=observe q_typed_residual_context=3.249783 sequence=1268.421512
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=398 node=N1713 type=observe q_typed_residual_context=2.563803 sequence=1270.985315
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=399 node=N12751 type=observe q_typed_residual_context=2.034008 sequence=1273.019323
