deep_node	original_net	original_gate	original_order
N7590	R140_U226	OR	7068
N7591	R140_U227	NAND	7069
N7592	R140_U228	NAND	7070
N7593	R140_U229	NOT	7071
N7594	R140_U230	OR	7072
N7595	R140_U231	NAND	7073
N7596	R140_U232	NAND	7074
N7597	R140_U233	NOT	7075
N7598	R140_U234	OR	7076
N7599	R140_U235	NAND	7077
N7600	R140_U236	NAND	7078
N7601	R140_U237	NOT	7079
N7602	R140_U238	OR	7080
N7603	R140_U239	NAND	7081
N7604	R140_U240	NAND	7082
N7605	R140_U241	NOT	7083
N7606	R140_U242	OR	7084
N7607	R140_U243	NAND	7085
N7608	R140_U244	NAND	7086
N7609	R140_U245	NOT	7087
N7610	R140_U246	OR	7088
N7611	R140_U247	NAND	7089
N7612	R140_U248	NAND	7090
N7613	R140_U249	NOT	7091
N7614	R140_U250	OR	7092
N7615	R140_U251	NAND	7093
N7616	R140_U252	NAND	7094
N7617	R140_U253	NOT	7095
N7618	R140_U254	OR	7096
N7619	R140_U255	NAND	7097
N7620	R140_U256	NAND	7098
N7621	R140_U257	NOT	7099
N7622	R140_U258	OR	7100
N7623	R140_U259	NAND	7101
N7624	R140_U260	NAND	7102
N7625	R140_U261	NOT	7103
N7626	R140_U262	OR	7104
N7627	R140_U263	NAND	7105
N7628	R140_U264	NAND	7106
N7629	R140_U265	NOT	7107
N7630	R140_U266	OR	7108
N7631	R140_U267	NAND	7109
N7632	R140_U268	NAND	7110
N7633	R140_U269	NOT	7111
N7634	R140_U270	OR	7112
N7635	R140_U271	NAND	7113
N7636	R140_U272	NAND	7114
N7637	R140_U273	NOT	7115
N7638	R140_U274	OR	7116
N7639	R140_U275	NAND	7117
N7640	R140_U276	NAND	7118
N7641	R140_U277	NOT	7119
N7642	R140_U278	OR	7120
N7643	R140_U279	NAND	7121
N7644	R140_U280	NAND	7122
N7645	R140_U281	NOT	7123
N7646	R140_U282	NAND	7124
N7647	R140_U283	OR	7125
N7648	R140_U284	NAND	7126
N7649	R140_U285	NAND	7127
N7650	R140_U286	NAND	7128
N7651	R140_U287	NAND	7129
N7652	R140_U288	NAND	7130
N7653	R140_U289	NOT	7131
N7654	R140_U290	NAND	7132
N7655	R140_U291	NAND	7133
N7656	R140_U292	NAND	7134
N7657	R140_U293	NAND	7135
N7658	R140_U294	NOT	7136
N7659	R140_U295	NAND	7137
N7660	R140_U296	NAND	7138
N7661	R140_U297	NAND	7139
N7662	R140_U298	NOT	7140
N7663	R140_U299	NAND	7141
N7664	R140_U300	NAND	7142
N7665	R140_U301	NOT	7143
N7666	R140_U302	NAND	7144
N7667	R140_U303	NAND	7145
N7668	R140_U304	NAND	7146
N7669	R140_U305	NAND	7147
N7670	R140_U306	NAND	7148
N7671	R140_U307	NAND	7149
N7672	R140_U308	NOT	7150
N7673	R140_U309	NAND	7151
N7674	R140_U310	NOT	7152
N7675	R140_U311	NAND	7153
N7676	R140_U312	NOT	7154
N7677	R140_U313	NAND	7155
N7678	R140_U314	NOT	7156
N7679	R140_U315	NAND	7157
N7680	R140_U316	NOT	7158
N7681	R140_U317	NAND	7159
N7682	R140_U318	NOT	7160
N7683	R140_U319	NAND	7161
N7684	R140_U320	NOT	7162
N7685	R140_U321	NAND	7163
N7686	R140_U322	NOT	7164
N7687	R140_U323	NAND	7165
N7688	R140_U324	NAND	7166
N7689	R140_U325	NAND	7167
N7690	R140_U326	NAND	7168
N7691	R140_U327	NAND	7169
N7692	R140_U328	NAND	7170
N7693	R140_U329	NAND	7171
N7694	R140_U330	NAND	7172
N7695	R140_U331	NAND	7173
N7696	R140_U332	NAND	7174
N7697	R140_U333	NAND	7175
N7698	R140_U334	NAND	7176
N7699	R140_U335	NAND	7177
N7700	R140_U336	NAND	7178
N7701	R140_U337	NAND	7179
N7702	R140_U338	NAND	7180
N7703	R140_U339	NAND	7181
N7704	R140_U340	NAND	7182
N7705	R140_U341	NAND	7183
N7706	R140_U342	NAND	7184
N7707	R140_U343	NAND	7185
N7708	R140_U344	NAND	7186
N7709	R140_U345	NAND	7187
N7710	R140_U346	NAND	7188
N7711	R140_U347	NAND	7189
N7712	R140_U348	NAND	7190
N7713	R140_U349	NAND	7191
N7714	R140_U350	NAND	7192
N7715	R140_U351	NAND	7193
N7716	R140_U352	NAND	7194
N7717	R140_U353	NAND	7195
N7718	R140_U354	NAND	7196
N7719	R140_U355	NAND	7197
N7720	R140_U356	NAND	7198
N7721	R140_U357	NAND	7199
N7722	R140_U358	NAND	7200
N7723	R140_U359	NAND	7201
N7724	R140_U360	NAND	7202
N7725	R140_U361	NAND	7203
N7726	R140_U362	NAND	7204
N7727	R140_U363	NAND	7205
N7728	R140_U364	NAND	7206
N7729	R140_U365	NAND	7207
N7730	R140_U366	NAND	7208
N7731	R140_U367	NAND	7209
N7732	R140_U368	NAND	7210
N7733	R140_U369	NAND	7211
N7734	R140_U370	NAND	7212
N7735	R140_U371	NAND	7213
N7736	R140_U372	NAND	7214
N7737	R140_U373	NAND	7215
N7738	R140_U374	NAND	7216
N7739	R140_U375	NAND	7217
N7740	R140_U376	NAND	7218
N7741	R140_U377	NAND	7219
N7742	R140_U378	NAND	7220
N7743	R140_U379	NAND	7221
N7744	R140_U380	NAND	7222
N7745	R140_U381	NAND	7223
N7746	R140_U382	NAND	7224
N7747	R140_U383	NAND	7225
N7748	R140_U384	NAND	7226
N7749	R140_U385	NAND	7227
N7750	R140_U386	NAND	7228
N7751	R140_U387	NAND	7229
N7752	R140_U388	NAND	7230
N7753	R140_U389	NAND	7231
N7754	R140_U390	NAND	7232
N7755	R140_U391	NAND	7233
N7756	R140_U392	NAND	7234
N7757	R140_U393	NAND	7235
N7758	R140_U394	NAND	7236
N7759	R140_U395	NAND	7237
N7760	R140_U396	NAND	7238
N7761	R140_U397	NAND	7239
N7762	R140_U398	NAND	7240
N7763	R140_U399	NAND	7241
N7764	R140_U400	NAND	7242
N7765	R140_U401	NAND	7243
N7766	R140_U402	NAND	7244
N7767	R140_U403	NAND	7245
N7768	R140_U404	NAND	7246
N7769	R140_U405	NAND	7247
N7770	R140_U406	NAND	7248
N7771	R140_U407	NAND	7249
N7772	R140_U408	NAND	7250
N7773	R140_U409	NAND	7251
N7774	R140_U410	NAND	7252
N7775	R140_U411	NAND	7253
N7776	R140_U412	NAND	7254
N7777	R140_U413	NAND	7255
N7778	R140_U414	NAND	7256
N7779	R140_U415	NAND	7257
N7780	R140_U416	NAND	7258
N7781	R140_U417	NAND	7259
N7782	R140_U418	NAND	7260
N7783	R140_U419	NAND	7261
N7784	R140_U420	NAND	7262
N7785	R140_U421	NAND	7263
N7786	R140_U422	NAND	7264
N7787	R140_U423	NAND	7265
N7788	R140_U424	NAND	7266
N7789	R140_U425	NAND	7267
N7790	R140_U426	NAND	7268
N7791	R140_U427	NAND	7269
N7792	R140_U428	NAND	7270
N7793	R140_U429	NAND	7271
N7794	R140_U430	NAND	7272
N7795	R140_U431	NAND	7273
N7796	R140_U432	NAND	7274
N7797	R140_U433	NAND	7275
N7798	R140_U434	NAND	7276
N7799	R140_U435	NAND	7277
N7800	R140_U436	NAND	7278
N7801	R140_U437	NAND	7279
N7802	R140_U438	NAND	7280
N7803	R140_U439	NAND	7281
N7804	R140_U440	NAND	7282
N7805	R140_U441	NAND	7283
N7806	R140_U442	NAND	7284
N7807	R140_U443	NAND	7285
N7808	R140_U444	NAND	7286
N7809	R140_U445	NAND	7287
N7810	R140_U446	NAND	7288
N7811	R140_U447	NAND	7289
N7812	R140_U448	NAND	7290
N7813	R140_U449	NAND	7291
N7814	R140_U450	NAND	7292
N7815	R140_U451	NAND	7293
N7816	R140_U452	NAND	7294
N7817	R140_U453	NAND	7295
N7818	R140_U454	NAND	7296
N7819	R140_U455	NAND	7297
N7820	R140_U456	NAND	7298
N7821	R140_U457	NAND	7299
N7822	R140_U458	NAND	7300
N7823	R140_U459	NAND	7301
N7824	R140_U460	NAND	7302
N7825	R140_U461	NAND	7303
N7826	R140_U462	NAND	7304
N7827	R140_U463	NAND	7305
N7828	R140_U464	NAND	7306
N7829	R140_U465	NAND	7307
N7830	R140_U466	NAND	7308
N7831	R140_U467	NAND	7309
N7832	R140_U468	NAND	7310
N7833	R140_U469	NAND	7311
N7834	R140_U470	NAND	7312
N7835	R140_U471	NAND	7313
N7836	R140_U472	NAND	7314
N7837	R140_U473	NAND	7315
N7838	R140_U474	NAND	7316
N7839	R140_U475	NAND	7317
N7840	R140_U476	NAND	7318
N7841	R140_U477	NAND	7319
N7842	R140_U478	NAND	7320
N7843	R140_U479	NAND	7321
N7844	R140_U480	NAND	7322
N7845	R140_U481	NAND	7323
N7846	R140_U482	NAND	7324
N7847	R140_U483	NAND	7325
N7848	R140_U484	NAND	7326
N7849	R140_U485	NAND	7327
N7850	R140_U486	NAND	7328
N7851	R140_U487	NAND	7329
N7852	R140_U488	NAND	7330
N7853	R140_U489	NAND	7331
N7854	R140_U490	NAND	7332
N7855	R140_U491	NAND	7333
N7856	R140_U492	NAND	7334
N7857	R140_U493	NAND	7335
N7858	R140_U494	NAND	7336
N7859	R140_U495	NAND	7337
N7860	R140_U496	NAND	7338
N7861	R140_U497	NAND	7339
N7862	R140_U498	NAND	7340
N7863	R140_U499	NAND	7341
N7864	R140_U500	NAND	7342
N7865	R140_U501	NAND	7343
N7866	R140_U502	NAND	7344
N7867	R140_U503	NAND	7345
N7868	R140_U504	NAND	7346
N7869	R140_U505	NAND	7347
N7870	R140_U506	NAND	7348
N7871	R140_U507	NAND	7349
N7872	R140_U508	NAND	7350
N7873	R140_U509	NAND	7351
N7874	R140_U510	NAND	7352
N7875	R140_U511	NAND	7353
N7876	R140_U512	NAND	7354
N7877	R140_U513	NAND	7355
N7878	R140_U514	NAND	7356
N7879	R140_U515	NAND	7357
N7880	R140_U516	NAND	7358
N7881	R140_U517	NAND	7359
N7882	R140_U518	NAND	7360
N7883	R140_U519	NAND	7361
N7884	R140_U520	NAND	7362
N7885	R140_U521	NAND	7363
N7886	R140_U522	NAND	7364
N7887	R140_U523	NAND	7365
N7888	R140_U524	NAND	7366
N7889	R140_U525	NAND	7367
N7890	R140_U526	NAND	7368
N7891	R140_U527	NAND	7369
N7892	R140_U528	NAND	7370
N7893	R140_U529	NAND	7371
N7894	R140_U530	NAND	7372
N7895	R140_U531	NAND	7373
N7896	R140_U532	NAND	7374
N7897	R140_U533	NAND	7375
N7898	R140_U534	NAND	7376
N7899	R140_U535	NAND	7377
N7900	R140_U536	NAND	7378
N7901	R140_U537	NAND	7379
N7902	R140_U538	NAND	7380
N7903	R140_U539	NAND	7381
N7904	R140_U540	NAND	7382
N7905	R140_U541	NAND	7383
N7906	LT_1075_19_U6	NOT	7384
N7907	P1_ADD_95_U4	NOT	7385
N7908	P1_ADD_95_U5	AND	7386
N7909	P1_ADD_95_U6	NOT	7387
N7910	P1_ADD_95_U7	NAND	7388
N7911	P1_ADD_95_U8	NOT	7389
N7912	P1_ADD_95_U9	NAND	7390
N7913	P1_ADD_95_U10	NOT	7391
N7914	P1_ADD_95_U11	NAND	7392
N7915	P1_ADD_95_U12	NOT	7393
N7916	P1_ADD_95_U13	NAND	7394
N7917	P1_ADD_95_U14	NOT	7395
N7918	P1_ADD_95_U15	NOT	7396
N7919	P1_ADD_95_U16	NAND	7397
N7920	P1_ADD_95_U17	NAND	7398
N7921	P1_ADD_95_U18	NOT	7399
N7922	P1_ADD_95_U19	NAND	7400
N7923	P1_ADD_95_U20	NOT	7401
N7924	P1_ADD_95_U21	NAND	7402
N7925	P1_ADD_95_U22	NOT	7403
N7926	P1_ADD_95_U23	NAND	7404
N7927	P1_ADD_95_U24	NOT	7405
N7928	P1_ADD_95_U25	NAND	7406
N7929	P1_ADD_95_U26	NOT	7407
N7930	P1_ADD_95_U27	NAND	7408
N7931	P1_ADD_95_U28	NOT	7409
N7932	P1_ADD_95_U29	NAND	7410
N7933	P1_ADD_95_U30	NOT	7411
N7934	P1_ADD_95_U31	NAND	7412
N7935	P1_ADD_95_U32	NOT	7413
N7936	P1_ADD_95_U33	NAND	7414
N7937	P1_ADD_95_U34	NOT	7415
N7938	P1_ADD_95_U35	NAND	7416
N7939	P1_ADD_95_U36	NOT	7417
N7940	P1_ADD_95_U37	NAND	7418
N7941	P1_ADD_95_U38	NOT	7419
N7942	P1_ADD_95_U39	NAND	7420
N7943	P1_ADD_95_U40	NOT	7421
N7944	P1_ADD_95_U41	NAND	7422
N7945	P1_ADD_95_U42	NOT	7423
N7946	P1_ADD_95_U43	NAND	7424
N7947	P1_ADD_95_U44	NOT	7425
N7948	P1_ADD_95_U45	NAND	7426
N7949	P1_ADD_95_U46	NOT	7427
N7950	P1_ADD_95_U47	NAND	7428
N7951	P1_ADD_95_U48	NOT	7429
N7952	P1_ADD_95_U49	NAND	7430
N7953	P1_ADD_95_U50	NOT	7431
N7954	P1_ADD_95_U51	NAND	7432
N7955	P1_ADD_95_U52	NOT	7433
N7956	P1_ADD_95_U53	NOT	7434
N7957	P1_ADD_95_U54	NAND	7435
N7958	P1_ADD_95_U55	NAND	7436
N7959	P1_ADD_95_U56	NAND	7437
N7960	P1_ADD_95_U57	NAND	7438
N7961	P1_ADD_95_U58	NAND	7439
N7962	P1_ADD_95_U59	NAND	7440
N7963	P1_ADD_95_U60	NAND	7441
N7964	P1_ADD_95_U61	NAND	7442
N7965	P1_ADD_95_U62	NAND	7443
N7966	P1_ADD_95_U63	NAND	7444
N7967	P1_ADD_95_U64	NAND	7445
N7968	P1_ADD_95_U65	NAND	7446
N7969	P1_ADD_95_U66	NAND	7447
N7970	P1_ADD_95_U67	NAND	7448
N7971	P1_ADD_95_U68	NAND	7449
N7972	P1_ADD_95_U69	NAND	7450
N7973	P1_ADD_95_U70	NAND	7451
N7974	P1_ADD_95_U71	NAND	7452
N7975	P1_ADD_95_U72	NAND	7453
N7976	P1_ADD_95_U73	NAND	7454
N7977	P1_ADD_95_U74	NAND	7455
N7978	P1_ADD_95_U75	NAND	7456
N7979	P1_ADD_95_U76	NAND	7457
N7980	P1_ADD_95_U77	NAND	7458
N7981	P1_ADD_95_U78	NAND	7459
N7982	P1_ADD_95_U79	NAND	7460
N7983	P1_ADD_95_U80	NOT	7461
N7984	P1_ADD_95_U81	NOT	7462
N7985	P1_ADD_95_U82	NOT	7463
N7986	P1_ADD_95_U83	NOT	7464
N7987	P1_ADD_95_U84	NOT	7465
N7988	P1_ADD_95_U85	NOT	7466
N7989	P1_ADD_95_U86	NOT	7467
N7990	P1_ADD_95_U87	NOT	7468
N7991	P1_ADD_95_U88	NOT	7469
N7992	P1_ADD_95_U89	NOT	7470
N7993	P1_ADD_95_U90	NOT	7471
N7994	P1_ADD_95_U91	NOT	7472
N7995	P1_ADD_95_U92	NOT	7473
N7996	P1_ADD_95_U93	NOT	7474
N7997	P1_ADD_95_U94	NOT	7475
N7998	P1_ADD_95_U95	NOT	7476
N7999	P1_ADD_95_U96	NOT	7477
N8000	P1_ADD_95_U97	NOT	7478
N8001	P1_ADD_95_U98	NOT	7479
N8002	P1_ADD_95_U99	NOT	7480
N8003	P1_ADD_95_U100	NOT	7481
N8004	P1_ADD_95_U101	NOT	7482
N8005	P1_ADD_95_U102	NOT	7483
N8006	P1_ADD_95_U103	NOT	7484
N8007	P1_ADD_95_U104	NAND	7485
N8008	P1_ADD_95_U105	NAND	7486
N8009	P1_ADD_95_U106	NAND	7487
N8010	P1_ADD_95_U107	NAND	7488
N8011	P1_ADD_95_U108	NAND	7489
N8012	P1_ADD_95_U109	NAND	7490
N8013	P1_ADD_95_U110	NAND	7491
N8014	P1_ADD_95_U111	NAND	7492
N8015	P1_ADD_95_U112	NAND	7493
N8016	P1_ADD_95_U113	NAND	7494
N8017	P1_ADD_95_U114	NAND	7495
N8018	P1_ADD_95_U115	NAND	7496
N8019	P1_ADD_95_U116	NAND	7497
N8020	P1_ADD_95_U117	NAND	7498
N8021	P1_ADD_95_U118	NAND	7499
N8022	P1_ADD_95_U119	NAND	7500
N8023	P1_ADD_95_U120	NAND	7501
N8024	P1_ADD_95_U121	NAND	7502
N8025	P1_ADD_95_U122	NAND	7503
N8026	P1_ADD_95_U123	NAND	7504
N8027	P1_ADD_95_U124	NAND	7505
N8028	P1_ADD_95_U125	NAND	7506
N8029	P1_ADD_95_U126	NAND	7507
N8030	P1_ADD_95_U127	NAND	7508
N8031	P1_ADD_95_U128	NAND	7509
N8032	P1_ADD_95_U129	NAND	7510
N8033	P1_ADD_95_U130	NAND	7511
N8034	P1_ADD_95_U131	NAND	7512
N8035	P1_ADD_95_U132	NAND	7513
N8036	P1_ADD_95_U133	NAND	7514
N8037	P1_ADD_95_U134	NAND	7515
N8038	P1_ADD_95_U135	NAND	7516
N8039	P1_ADD_95_U136	NAND	7517
N8040	P1_ADD_95_U137	NAND	7518
N8041	P1_ADD_95_U138	NAND	7519
N8042	P1_ADD_95_U139	NAND	7520
N8043	P1_ADD_95_U140	NAND	7521
N8044	P1_ADD_95_U141	NAND	7522
N8045	P1_ADD_95_U142	NAND	7523
N8046	P1_ADD_95_U143	NAND	7524
N8047	P1_ADD_95_U144	NAND	7525
N8048	P1_ADD_95_U145	NAND	7526
N8049	P1_ADD_95_U146	NAND	7527
N8050	P1_ADD_95_U147	NAND	7528
N8051	P1_ADD_95_U148	NAND	7529
N8052	P1_ADD_95_U149	NAND	7530
N8053	P1_ADD_95_U150	NAND	7531
N8054	P1_ADD_95_U151	NAND	7532
N8055	P1_ADD_95_U152	NAND	7533
N8056	P1_ADD_95_U153	NAND	7534
N8057	P1_R1105_U4	AND	7535
N8058	P1_R1105_U5	AND	7536
N8059	P1_R1105_U6	AND	7537
N8060	P1_R1105_U7	AND	7538
N8061	P1_R1105_U8	AND	7539
N8062	P1_R1105_U9	AND	7540
N8063	P1_R1105_U10	AND	7541
N8064	P1_R1105_U11	AND	7542
N8065	P1_R1105_U12	AND	7543
N8066	P1_R1105_U13	AND	7544
N8067	P1_R1105_U14	AND	7545
N8068	P1_R1105_U15	AND	7546
N8069	P1_R1105_U16	AND	7547
N8070	P1_R1105_U17	NOT	7548
N8071	P1_R1105_U18	NOT	7549
N8072	P1_R1105_U19	NOT	7550
N8073	P1_R1105_U20	NAND	7551
N8074	P1_R1105_U21	NOT	7552
N8075	P1_R1105_U22	NOT	7553
N8076	P1_R1105_U23	NOT	7554
N8077	P1_R1105_U24	NOT	7555
N8078	P1_R1105_U25	NOT	7556
N8079	P1_R1105_U26	NOT	7557
N8080	P1_R1105_U27	NOT	7558
N8081	P1_R1105_U28	NOT	7559
N8082	P1_R1105_U29	NAND	7560
N8083	P1_R1105_U30	NOT	7561
N8084	P1_R1105_U31	NOT	7562
N8085	P1_R1105_U32	NAND	7563
N8086	P1_R1105_U33	NOT	7564
N8087	P1_R1105_U34	NOT	7565
N8088	P1_R1105_U35	NOT	7566
N8089	P1_R1105_U36	NOT	7567
N8090	P1_R1105_U37	NOT	7568
N8091	P1_R1105_U38	NAND	7569
N8092	P1_R1105_U39	NAND	7570
N8093	P1_R1105_U40	NAND	7571
N8094	P1_R1105_U41	NAND	7572
N8095	P1_R1105_U42	NAND	7573
N8096	P1_R1105_U43	NAND	7574
N8097	P1_R1105_U44	NOT	7575
N8098	P1_R1105_U45	NOT	7576
N8099	P1_R1105_U46	NOT	7577
N8100	P1_R1105_U47	NAND	7578
N8101	P1_R1105_U48	NOT	7579
N8102	P1_R1105_U49	NAND	7580
N8103	P1_R1105_U50	NOT	7581
N8104	P1_R1105_U51	NOT	7582
N8105	P1_R1105_U52	NOT	7583
N8106	P1_R1105_U53	NOT	7584
N8107	P1_R1105_U54	NOT	7585
N8108	P1_R1105_U55	NOT	7586
N8109	P1_R1105_U56	NAND	7587
N8110	P1_R1105_U57	NOT	7588
N8111	P1_R1105_U58	NOT	7589
N8112	P1_R1105_U59	NOT	7590
N8113	P1_R1105_U60	NOT	7591
N8114	P1_R1105_U61	NOT	7592
N8115	P1_R1105_U62	NOT	7593
N8116	P1_R1105_U63	NOT	7594
N8117	P1_R1105_U64	NOT	7595
N8118	P1_R1105_U65	NAND	7596
N8119	P1_R1105_U66	NAND	7597
N8120	P1_R1105_U67	NAND	7598
N8121	P1_R1105_U68	NAND	7599
N8122	P1_R1105_U69	NAND	7600
N8123	P1_R1105_U70	NAND	7601
N8124	P1_R1105_U71	NAND	7602
N8125	P1_R1105_U72	NAND	7603
N8126	P1_R1105_U73	NAND	7604
N8127	P1_R1105_U74	NAND	7605
N8128	P1_R1105_U75	NAND	7606
N8129	P1_R1105_U76	NAND	7607
N8130	P1_R1105_U77	NAND	7608
N8131	P1_R1105_U78	NAND	7609
N8132	P1_R1105_U79	NAND	7610
N8133	P1_R1105_U80	NAND	7611
N8134	P1_R1105_U81	NAND	7612
N8135	P1_R1105_U82	NAND	7613
N8136	P1_R1105_U83	NAND	7614
N8137	P1_R1105_U84	NOT	7615
N8138	P1_R1105_U85	NOT	7616
N8139	P1_R1105_U86	NAND	7617
N8140	P1_R1105_U87	NAND	7618
N8141	P1_R1105_U88	NAND	7619
N8142	P1_R1105_U89	NOT	7620
N8143	P1_R1105_U90	NAND	7621
N8144	P1_R1105_U91	NAND	7622
N8145	P1_R1105_U92	NOT	7623
N8146	P1_R1105_U93	NOT	7624
N8147	P1_R1105_U94	OR	7625
N8148	P1_R1105_U95	OR	7626
N8149	P1_R1105_U96	OR	7627
N8150	P1_R1105_U97	OR	7628
N8151	P1_R1105_U98	NOT	7629
N8152	P1_R1105_U99	OR	7630
N8153	P1_R1105_U100	NOT	7631
N8154	P1_R1105_U101	NOT	7632
N8155	P1_R1105_U102	NAND	7633
N8156	P1_R1105_U103	NAND	7634
N8157	P1_R1105_U104	NAND	7635
N8158	P1_R1105_U105	NAND	7636
N8159	P1_R1105_U106	NAND	7637
N8160	P1_R1105_U107	NAND	7638
N8161	P1_R1105_U108	NAND	7639
N8162	P1_R1105_U109	NAND	7640
N8163	P1_R1105_U110	NAND	7641
N8164	P1_R1105_U111	NOT	7642
N8165	P1_R1105_U112	OR	7643
N8166	P1_R1105_U113	OR	7644
N8167	P1_R1105_U114	NOT	7645
N8168	P1_R1105_U115	NAND	7646
N8169	P1_R1105_U116	NAND	7647
N8170	P1_R1105_U117	NAND	7648
N8171	P1_R1105_U118	NAND	7649
N8172	P1_R1105_U119	NOT	7650
N8173	P1_R1105_U120	OR	7651
N8174	P1_R1105_U121	NAND	7652
N8175	P1_R1105_U122	NOT	7653
N8176	P1_R1105_U123	OR	7654
N8177	P1_R1105_U124	OR	7655
N8178	P1_R1105_U125	NAND	7656
N8179	P1_R1105_U126	NAND	7657
N8180	P1_R1105_U127	NAND	7658
N8181	P1_R1105_U128	NAND	7659
N8182	P1_R1105_U129	NAND	7660
N8183	P1_R1105_U130	OR	7661
N8184	P1_R1105_U131	NAND	7662
N8185	P1_R1105_U132	NAND	7663
N8186	P1_R1105_U133	NOT	7664
N8187	P1_R1105_U134	NAND	7665
N8188	P1_R1105_U135	NAND	7666
N8189	P1_R1105_U136	NAND	7667
N8190	P1_R1105_U137	NOT	7668
N8191	P1_R1105_U138	OR	7669
N8192	P1_R1105_U139	NAND	7670
N8193	P1_R1105_U140	NAND	7671
N8194	P1_R1105_U141	NAND	7672
N8195	P1_R1105_U142	NAND	7673
N8196	P1_R1105_U143	NAND	7674
N8197	P1_R1105_U144	OR	7675
N8198	P1_R1105_U145	NAND	7676
N8199	P1_R1105_U146	NOT	7677
N8200	P1_R1105_U147	NAND	7678
N8201	P1_R1105_U148	NAND	7679
N8202	P1_R1105_U149	NAND	7680
N8203	P1_R1105_U150	NAND	7681
N8204	P1_R1105_U151	NAND	7682
N8205	P1_R1105_U152	OR	7683
N8206	P1_R1105_U153	NOT	7684
N8207	P1_R1105_U154	OR	7685
N8208	P1_R1105_U155	OR	7686
N8209	P1_R1105_U156	NAND	7687
N8210	P1_R1105_U157	NAND	7688
N8211	P1_R1105_U158	NAND	7689
N8212	P1_R1105_U159	OR	7690
N8213	P1_R1105_U160	NAND	7691
N8214	P1_R1105_U161	NAND	7692
N8215	P1_R1105_U162	NOT	7693
N8216	P1_R1105_U163	OR	7694
N8217	P1_R1105_U164	OR	7695
N8218	P1_R1105_U165	NAND	7696
N8219	P1_R1105_U166	NAND	7697
N8220	P1_R1105_U167	NAND	7698
N8221	P1_R1105_U168	OR	7699
N8222	P1_R1105_U169	OR	7700
N8223	P1_R1105_U170	NAND	7701
N8224	P1_R1105_U171	NAND	7702
N8225	P1_R1105_U172	NOT	7703
N8226	P1_R1105_U173	OR	7704
N8227	P1_R1105_U174	NAND	7705
N8228	P1_R1105_U175	NAND	7706
N8229	P1_R1105_U176	NOT	7707
N8230	P1_R1105_U177	OR	7708
N8231	P1_R1105_U178	NAND	7709
N8232	P1_R1105_U179	NAND	7710
N8233	P1_R1105_U180	NOT	7711
N8234	P1_R1105_U181	OR	7712
N8235	P1_R1105_U182	OR	7713
N8236	P1_R1105_U183	NOT	7714
N8237	P1_R1105_U184	NAND	7715
N8238	P1_R1105_U185	NAND	7716
N8239	P1_R1105_U186	NAND	7717
N8240	P1_R1105_U187	NAND	7718
N8241	P1_R1105_U188	NOT	7719
N8242	P1_R1105_U189	OR	7720
N8243	P1_R1105_U190	NAND	7721
N8244	P1_R1105_U191	NAND	7722
N8245	P1_R1105_U192	NAND	7723
N8246	P1_R1105_U193	NAND	7724
N8247	P1_R1105_U194	NAND	7725
N8248	P1_R1105_U195	OR	7726
N8249	P1_R1105_U196	NAND	7727
N8250	P1_R1105_U197	OR	7728
N8251	P1_R1105_U198	NAND	7729
N8252	P1_R1105_U199	NAND	7730
N8253	P1_R1105_U200	NAND	7731
N8254	P1_R1105_U201	NAND	7732
N8255	P1_R1105_U202	NAND	7733
N8256	P1_R1105_U203	OR	7734
N8257	P1_R1105_U204	NAND	7735
N8258	P1_R1105_U205	NOT	7736
N8259	P1_R1105_U206	OR	7737
N8260	P1_R1105_U207	NAND	7738
N8261	P1_R1105_U208	NAND	7739
N8262	P1_R1105_U209	NAND	7740
N8263	P1_R1105_U210	NAND	7741
N8264	P1_R1105_U211	NAND	7742
N8265	P1_R1105_U212	OR	7743
N8266	P1_R1105_U213	OR	7744
N8267	P1_R1105_U214	NAND	7745
N8268	P1_R1105_U215	NAND	7746
N8269	P1_R1105_U216	NAND	7747
N8270	P1_R1105_U217	NAND	7748
N8271	P1_R1105_U218	NAND	7749
N8272	P1_R1105_U219	NAND	7750
N8273	P1_R1105_U220	NAND	7751
N8274	P1_R1105_U221	NAND	7752
N8275	P1_R1105_U222	NAND	7753
N8276	P1_R1105_U223	NAND	7754
N8277	P1_R1105_U224	NAND	7755
N8278	P1_R1105_U225	NAND	7756
N8279	P1_R1105_U226	NAND	7757
N8280	P1_R1105_U227	NAND	7758
N8281	P1_R1105_U228	NAND	7759
N8282	P1_R1105_U229	NAND	7760
N8283	P1_R1105_U230	NAND	7761
N8284	P1_R1105_U231	NAND	7762
N8285	P1_R1105_U232	NAND	7763
N8286	P1_R1105_U233	NAND	7764
N8287	P1_R1105_U234	NAND	7765
N8288	P1_R1105_U235	NAND	7766
N8289	P1_R1105_U236	NAND	7767
N8290	P1_R1105_U237	NAND	7768
N8291	P1_R1105_U238	NAND	7769
N8292	P1_R1105_U239	NAND	7770
N8293	P1_R1105_U240	NAND	7771
N8294	P1_R1105_U241	NAND	7772
N8295	P1_R1105_U242	NAND	7773
N8296	P1_R1105_U243	NAND	7774
N8297	P1_R1105_U244	NAND	7775
N8298	P1_R1105_U245	NAND	7776
N8299	P1_R1105_U246	NAND	7777
N8300	P1_R1105_U247	NAND	7778
N8301	P1_R1105_U248	NAND	7779
N8302	P1_R1105_U249	NAND	7780
N8303	P1_R1105_U250	NAND	7781
