[b15-moe-decay/d64/a0.05] [gmean] 2026-07-21T15:31:40 out_dir=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_64/alpha_0p05
[b15-moe-decay/d64/a0.05] [gmean] 2026-07-21T15:31:40 budgets=iscas99__b15_1:278
[b15-moe-decay/d64/a0.05] [gmean] 2026-07-21T15:31:40 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-moe-decay/d64/a0.05] [gmean] 2026-07-21T15:31:40 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=177 node=N7500 type=observe q_typed_reliable_context=0.610511 sequence=319.412416
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=178 node=N4529 type=observe q_typed_reliable_context=0.819774 sequence=320.232190
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=179 node=N712 type=observe q_typed_reliable_context=1.767432 sequence=321.999621
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=180 node=N7442 type=control0 q_typed_reliable_context=1.129622 sequence=323.129243
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=181 node=N6682 type=observe q_typed_reliable_context=0.987575 sequence=324.116818
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=182 node=N725 type=observe q_typed_reliable_context=1.586446 sequence=325.703264
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=183 node=N578 type=observe q_typed_reliable_context=0.491462 sequence=326.194726
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=184 node=N715 type=observe q_typed_reliable_context=1.262795 sequence=327.457520
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=185 node=N5873 type=observe q_typed_reliable_context=0.919840 sequence=328.377361
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=186 node=N5740 type=observe q_typed_reliable_context=1.326774 sequence=329.704134
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=187 node=N703 type=observe q_typed_reliable_context=2.108694 sequence=331.812828
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=188 node=N1987 type=observe q_typed_reliable_context=1.129532 sequence=332.942360
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=189 node=N7401 type=observe q_typed_reliable_context=0.831826 sequence=333.774186
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=190 node=N6673 type=observe q_typed_reliable_context=1.444811 sequence=335.218997
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=191 node=N7855 type=control0 q_typed_reliable_context=1.048725 sequence=336.267722
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=192 node=N5473 type=observe q_typed_reliable_context=0.951730 sequence=337.219452
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=193 node=N706 type=observe q_typed_reliable_context=1.686711 sequence=338.906162
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=194 node=N7542 type=control0 q_typed_reliable_context=1.172737 sequence=340.078900
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=195 node=N5879 type=observe q_typed_reliable_context=1.128355 sequence=341.207255
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=196 node=N6573 type=observe q_typed_reliable_context=1.105624 sequence=342.312879
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=197 node=N7405 type=observe q_typed_reliable_context=1.372347 sequence=343.685225
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=198 node=N3009 type=control1 q_typed_reliable_context=2.536639 sequence=346.221865
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=199 node=N4497 type=observe q_typed_reliable_context=1.349082 sequence=347.570947
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=200 node=N705 type=observe q_typed_reliable_context=2.076720 sequence=349.647667
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=201 node=N7550 type=observe q_typed_reliable_context=2.679497 sequence=352.327164
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=202 node=N5422 type=observe q_typed_reliable_context=1.922965 sequence=354.250129
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=203 node=N8790 type=control1 q_typed_reliable_context=2.360388 sequence=356.610517
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=204 node=N8240 type=control1 q_typed_reliable_context=4.268549 sequence=360.879066
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=205 node=N8789 type=control1 q_typed_reliable_context=5.226307 sequence=366.105373
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=206 node=N6667 type=observe q_typed_reliable_context=5.535749 sequence=371.641122
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=207 node=N679 type=observe q_typed_reliable_context=6.088072 sequence=377.729194
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=208 node=N8239 type=control1 q_typed_reliable_context=6.776792 sequence=384.505986
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=209 node=N8607 type=control1 q_typed_reliable_context=6.569491 sequence=391.075477
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=210 node=N719 type=observe q_typed_reliable_context=6.657613 sequence=397.733090
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=211 node=N5456 type=observe q_typed_reliable_context=6.509590 sequence=404.242680
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=212 node=N2151 type=observe q_typed_reliable_context=6.540437 sequence=410.783118
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=213 node=N7439 type=observe q_typed_reliable_context=5.996105 sequence=416.779223
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=214 node=N4537 type=observe q_typed_reliable_context=3.532732 sequence=420.311955
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=215 node=N5439 type=observe q_typed_reliable_context=2.237792 sequence=422.549746
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=216 node=N6581 type=observe q_typed_reliable_context=4.202370 sequence=426.752116
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=217 node=N2159 type=observe q_typed_reliable_context=5.785588 sequence=432.537704
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=218 node=N5202 type=observe q_typed_reliable_context=5.065559 sequence=437.603263
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=219 node=N5390 type=observe q_typed_reliable_context=5.991993 sequence=443.595257
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=220 node=N1874 type=observe q_typed_reliable_context=5.314082 sequence=448.909339
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=221 node=N7380 type=observe q_typed_reliable_context=6.446249 sequence=455.355589
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=222 node=N4505 type=observe q_typed_reliable_context=5.514040 sequence=460.869629
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=223 node=N4460 type=control0 q_typed_reliable_context=4.602168 sequence=465.471797
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=224 node=N5373 type=observe q_typed_reliable_context=4.501187 sequence=469.972984
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=225 node=N5334 type=observe q_typed_reliable_context=5.837057 sequence=475.810041
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=226 node=N6660 type=observe q_typed_reliable_context=6.089113 sequence=481.899154
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=227 node=N2181 type=observe q_typed_reliable_context=3.396137 sequence=485.295291
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=228 node=N734 type=observe q_typed_reliable_context=5.019111 sequence=490.314402
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=229 node=N652 type=control1 q_typed_reliable_context=5.212625 sequence=495.527026
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=230 node=N699 type=observe q_typed_reliable_context=5.823352 sequence=501.350378
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=231 node=N6932 type=observe q_typed_reliable_context=4.148780 sequence=505.499158
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=232 node=N8238 type=control1 q_typed_reliable_context=6.749290 sequence=512.248447
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=233 node=N8606 type=control1 q_typed_reliable_context=6.695481 sequence=518.943928
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=234 node=N7383 type=observe q_typed_reliable_context=6.225793 sequence=525.169722
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=235 node=N4421 type=control0 q_typed_reliable_context=2.312294 sequence=527.482015
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=236 node=N8237 type=control1 q_typed_reliable_context=7.108659 sequence=534.590674
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=237 node=N708 type=observe q_typed_reliable_context=6.834658 sequence=541.425332
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=238 node=N4513 type=observe q_typed_reliable_context=5.824367 sequence=547.249698
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=239 node=N4367 type=control0 q_typed_reliable_context=2.892260 sequence=550.141958
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=240 node=N902 type=control1 q_typed_reliable_context=6.036123 sequence=556.178081
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=241 node=N6658 type=observe q_typed_reliable_context=7.104199 sequence=563.282279
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=242 node=N1351 type=observe q_typed_reliable_context=3.106567 sequence=566.388847
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=243 node=N1951 type=observe q_typed_reliable_context=2.477023 sequence=568.865870
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=244 node=N686 type=observe q_typed_reliable_context=5.473245 sequence=574.339115
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=245 node=N765 type=observe q_typed_reliable_context=2.402385 sequence=576.741500
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=246 node=N729 type=observe q_typed_reliable_context=5.497636 sequence=582.239136
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=247 node=N7381 type=observe q_typed_reliable_context=6.191545 sequence=588.430681
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=248 node=N8605 type=control1 q_typed_reliable_context=3.795683 sequence=592.226364
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=249 node=N8236 type=control1 q_typed_reliable_context=4.283475 sequence=596.509839
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=250 node=N515 type=control1 q_typed_reliable_context=6.424038 sequence=602.933876
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=251 node=N7512 type=observe q_typed_reliable_context=5.524931 sequence=608.458808
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=252 node=N1688 type=observe q_typed_reliable_context=5.993910 sequence=614.452718
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=253 node=N4532 type=control0 q_typed_reliable_context=4.119782 sequence=618.572500
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=254 node=N764 type=observe q_typed_reliable_context=4.709210 sequence=623.281710
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=255 node=N763 type=observe q_typed_reliable_context=5.490617 sequence=628.772327
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=256 node=N545 type=observe q_typed_reliable_context=6.047175 sequence=634.819502
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=257 node=N2894 type=control1 q_typed_reliable_context=2.169091 sequence=636.988593
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=258 node=N684 type=observe q_typed_reliable_context=1.187360 sequence=638.175953
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=259 node=N543 type=observe q_typed_reliable_context=5.555754 sequence=643.731707
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=260 node=N2779 type=control1 q_typed_reliable_context=6.671569 sequence=650.403275
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=261 node=N4544 type=observe q_typed_reliable_context=1.163779 sequence=651.567055
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=262 node=N1854 type=observe q_typed_reliable_context=0.978685 sequence=652.545740
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=263 node=N6688 type=observe q_typed_reliable_context=0.805122 sequence=653.350862
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=264 node=N2652 type=control1 q_typed_reliable_context=7.533733 sequence=660.884595
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=265 node=N898 type=observe q_typed_reliable_context=1.279122 sequence=662.163717
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=266 node=N541 type=observe q_typed_reliable_context=5.648215 sequence=667.811932
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=267 node=N8235 type=control1 q_typed_reliable_context=1.317324 sequence=669.129256
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=268 node=N539 type=observe q_typed_reliable_context=5.611598 sequence=674.740855
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=269 node=N696 type=observe q_typed_reliable_context=2.333678 sequence=677.074533
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=270 node=N7463 type=observe q_typed_reliable_context=1.518321 sequence=678.592853
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=271 node=N537 type=observe q_typed_reliable_context=5.453253 sequence=684.046107
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=272 node=N5726 type=control1 q_typed_reliable_context=1.360371 sequence=685.406478
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=273 node=N2271 type=observe q_typed_reliable_context=1.730789 sequence=687.137267
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=274 node=N7433 type=observe q_typed_reliable_context=5.905342 sequence=693.042609
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=275 node=N2259 type=observe q_typed_reliable_context=2.061599 sequence=695.104208
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=276 node=N8234 type=control1 q_typed_reliable_context=2.210106 sequence=697.314314
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=277 node=N689 type=observe q_typed_reliable_context=1.573141 sequence=698.887454
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=278 node=N4572 type=observe q_typed_reliable_context=2.952616 sequence=701.840070
[b15-moe-decay/d64/a0.05] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_64/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-moe-decay/d64/a0.05] [gmean] 2026-07-21T15:35:39 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=238.525 plan_csv=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_64/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-moe-decay/d64/a0.05] [gmean] 2026-07-21T15:35:39 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-moe-decay/d64/a0.05] [eval iscas99__b15_1] {
[b15-moe-decay/d64/a0.05] [eval iscas99__b15_1]   "records": 2,
[b15-moe-decay/d64/a0.05] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_64/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-moe-decay/d64/a0.05] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_64/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-moe-decay/d64/a0.05] [eval iscas99__b15_1] }
[b15-moe-decay/d64/a0.05] [gmean] 2026-07-21T15:35:45 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12568000000000001 plan_sec=238.525 eval_sec=6.563 total_sec=245.102
[b15-moe-decay/d64/a0.05] [gmean] 2026-07-21T15:35:45 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12568000000000001 positives=1 negatives=0 elapsed=245.103
