[b15-moe-decay/d128/a0.10] [gmean] 2026-07-21T15:35:46 out_dir=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_128/alpha_0p10
[b15-moe-decay/d128/a0.10] [gmean] 2026-07-21T15:35:46 budgets=iscas99__b15_1:278
[b15-moe-decay/d128/a0.10] [gmean] 2026-07-21T15:35:46 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-moe-decay/d128/a0.10] [gmean] 2026-07-21T15:35:46 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=177 node=N3067 type=control1 q_typed_reliable_context=1.638397 sequence=384.539273
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=178 node=N7465 type=observe q_typed_reliable_context=0.806144 sequence=385.345416
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=179 node=N5356 type=observe q_typed_reliable_context=1.498625 sequence=386.844041
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=180 node=N1879 type=observe q_typed_reliable_context=1.289341 sequence=388.133382
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=181 node=N712 type=observe q_typed_reliable_context=1.737930 sequence=389.871312
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=182 node=N8790 type=control1 q_typed_reliable_context=1.449937 sequence=391.321249
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=183 node=N7551 type=observe q_typed_reliable_context=2.951490 sequence=394.272739
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=184 node=N8240 type=control1 q_typed_reliable_context=2.327986 sequence=396.600725
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=185 node=N8789 type=control1 q_typed_reliable_context=4.137638 sequence=400.738363
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=186 node=N5873 type=observe q_typed_reliable_context=1.541852 sequence=402.280215
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=187 node=N7624 type=observe q_typed_reliable_context=1.331716 sequence=403.611930
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=188 node=N8239 type=control1 q_typed_reliable_context=1.930285 sequence=405.542215
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=189 node=N4460 type=control0 q_typed_reliable_context=6.085019 sequence=411.627234
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=190 node=N8607 type=control1 q_typed_reliable_context=5.970696 sequence=417.597931
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=191 node=N4529 type=observe q_typed_reliable_context=0.863974 sequence=418.461905
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=192 node=N723 type=observe q_typed_reliable_context=1.869903 sequence=420.331808
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=193 node=N715 type=observe q_typed_reliable_context=3.848430 sequence=424.180238
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=194 node=N6948 type=observe q_typed_reliable_context=5.468318 sequence=429.648556
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=195 node=N7436 type=observe q_typed_reliable_context=1.244136 sequence=430.892692
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=196 node=N725 type=observe q_typed_reliable_context=1.845330 sequence=432.738022
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=197 node=N703 type=observe q_typed_reliable_context=3.357703 sequence=436.095726
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=198 node=N5617 type=observe q_typed_reliable_context=3.162588 sequence=439.258314
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=199 node=N5879 type=observe q_typed_reliable_context=2.664900 sequence=441.923214
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=200 node=N5877 type=observe q_typed_reliable_context=2.881260 sequence=444.804473
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=201 node=N4421 type=control0 q_typed_reliable_context=1.880725 sequence=446.685198
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=202 node=N6673 type=observe q_typed_reliable_context=6.369996 sequence=453.055194
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=203 node=N7405 type=observe q_typed_reliable_context=2.824184 sequence=455.879378
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=204 node=N4521 type=observe q_typed_reliable_context=1.466206 sequence=457.345584
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=205 node=N5473 type=observe q_typed_reliable_context=1.267089 sequence=458.612673
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=206 node=N6573 type=observe q_typed_reliable_context=2.178241 sequence=460.790914
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=207 node=N2151 type=observe q_typed_reliable_context=2.183916 sequence=462.974830
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=208 node=N5422 type=observe q_typed_reliable_context=2.696045 sequence=465.670875
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=209 node=N5725 type=observe q_typed_reliable_context=2.759515 sequence=468.430390
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=210 node=N679 type=observe q_typed_reliable_context=4.160765 sequence=472.591155
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=211 node=N6667 type=observe q_typed_reliable_context=6.181459 sequence=478.772614
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=212 node=N706 type=observe q_typed_reliable_context=4.426240 sequence=483.198854
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=213 node=N719 type=observe q_typed_reliable_context=2.178221 sequence=485.377075
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=214 node=N705 type=observe q_typed_reliable_context=2.264918 sequence=487.641993
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=215 node=N652 type=control1 q_typed_reliable_context=2.056198 sequence=489.698191
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=216 node=N8238 type=control1 q_typed_reliable_context=2.293272 sequence=491.991464
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=217 node=N8606 type=control1 q_typed_reliable_context=2.223023 sequence=494.214487
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=218 node=N4505 type=observe q_typed_reliable_context=2.334992 sequence=496.549479
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=219 node=N8237 type=control1 q_typed_reliable_context=4.799010 sequence=501.348488
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=220 node=N7439 type=observe q_typed_reliable_context=2.558548 sequence=503.907036
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=221 node=N734 type=observe q_typed_reliable_context=3.878328 sequence=507.785364
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=222 node=N902 type=control1 q_typed_reliable_context=6.453027 sequence=514.238391
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=223 node=N5456 type=observe q_typed_reliable_context=5.361167 sequence=519.599558
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=224 node=N8605 type=control1 q_typed_reliable_context=6.931094 sequence=526.530652
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=225 node=N2181 type=observe q_typed_reliable_context=1.628414 sequence=528.159066
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=226 node=N8236 type=control1 q_typed_reliable_context=3.517265 sequence=531.676331
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=227 node=N6581 type=observe q_typed_reliable_context=6.440997 sequence=538.117328
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=228 node=N699 type=observe q_typed_reliable_context=5.667274 sequence=543.784603
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=229 node=N5334 type=observe q_typed_reliable_context=3.360673 sequence=547.145276
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=230 node=N5439 type=observe q_typed_reliable_context=2.125690 sequence=549.270966
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=231 node=N1874 type=observe q_typed_reliable_context=1.497938 sequence=550.768904
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=232 node=N7404 type=observe q_typed_reliable_context=2.295295 sequence=553.064199
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=233 node=N4513 type=observe q_typed_reliable_context=1.887016 sequence=554.951215
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=234 node=N5390 type=observe q_typed_reliable_context=3.176056 sequence=558.127271
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=235 node=N6660 type=observe q_typed_reliable_context=3.680940 sequence=561.808211
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=236 node=N2159 type=observe q_typed_reliable_context=2.702826 sequence=564.511037
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=237 node=N5373 type=observe q_typed_reliable_context=1.867165 sequence=566.378202
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=238 node=N708 type=observe q_typed_reliable_context=2.266643 sequence=568.644845
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=239 node=N7380 type=observe q_typed_reliable_context=2.678877 sequence=571.323722
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=240 node=N4497 type=observe q_typed_reliable_context=2.399332 sequence=573.723054
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=241 node=N515 type=control1 q_typed_reliable_context=2.760428 sequence=576.483483
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=242 node=N1951 type=observe q_typed_reliable_context=1.353378 sequence=577.836860
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=243 node=N1598 type=observe q_typed_reliable_context=1.190771 sequence=579.027631
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=244 node=N3467 type=control1 q_typed_reliable_context=1.034351 sequence=580.061983
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=245 node=N2652 type=control1 q_typed_reliable_context=0.890659 sequence=580.952642
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=246 node=N3009 type=control1 q_typed_reliable_context=0.371617 sequence=581.324259
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=247 node=N1688 type=observe q_typed_reliable_context=0.525020 sequence=581.849279
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=248 node=N8235 type=control1 q_typed_reliable_context=1.362845 sequence=583.212124
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=249 node=N6658 type=observe q_typed_reliable_context=0.930009 sequence=584.142133
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=250 node=N684 type=observe q_typed_reliable_context=1.219994 sequence=585.362126
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=251 node=N729 type=observe q_typed_reliable_context=1.359051 sequence=586.721177
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=252 node=N7383 type=observe q_typed_reliable_context=1.700268 sequence=588.421444
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=253 node=N531 type=observe q_typed_reliable_context=1.296736 sequence=589.718180
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=254 node=N533 type=observe q_typed_reliable_context=1.116624 sequence=590.834804
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=255 node=N535 type=observe q_typed_reliable_context=0.864798 sequence=591.699602
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=256 node=N537 type=observe q_typed_reliable_context=0.703123 sequence=592.402725
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=257 node=N539 type=observe q_typed_reliable_context=0.477173 sequence=592.879898
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=258 node=N541 type=observe q_typed_reliable_context=0.333345 sequence=593.213243
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=259 node=N543 type=observe q_typed_reliable_context=0.854865 sequence=594.068108
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=260 node=N8234 type=control1 q_typed_reliable_context=1.506108 sequence=595.574216
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=261 node=N545 type=observe q_typed_reliable_context=1.457256 sequence=597.031472
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=262 node=N1351 type=observe q_typed_reliable_context=1.379444 sequence=598.410916
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=263 node=N686 type=observe q_typed_reliable_context=1.873858 sequence=600.284775
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=264 node=N689 type=observe q_typed_reliable_context=3.461424 sequence=603.746199
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=265 node=N898 type=observe q_typed_reliable_context=3.228879 sequence=606.975078
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=266 node=N6656 type=observe q_typed_reliable_context=1.803542 sequence=608.778620
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=267 node=N4537 type=observe q_typed_reliable_context=1.319384 sequence=610.098004
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=268 node=N695 type=observe q_typed_reliable_context=4.896709 sequence=614.994713
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=269 node=N2243 type=observe q_typed_reliable_context=6.618129 sequence=621.612842
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=270 node=N7381 type=observe q_typed_reliable_context=4.700748 sequence=626.313590
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=271 node=N7463 type=observe q_typed_reliable_context=1.830156 sequence=628.143746
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=272 node=N696 type=observe q_typed_reliable_context=3.592412 sequence=631.736158
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=273 node=N2271 type=observe q_typed_reliable_context=6.249213 sequence=637.985370
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=274 node=N8783 type=control1 q_typed_reliable_context=5.017470 sequence=643.002840
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=275 node=N8233 type=control1 q_typed_reliable_context=2.811976 sequence=645.814817
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=276 node=N4469 type=control0 q_typed_reliable_context=0.990617 sequence=646.805434
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=277 node=N7720 type=control0 q_typed_reliable_context=2.891697 sequence=649.697131
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=278 node=N8608 type=control1 q_typed_reliable_context=4.363300 sequence=654.060431
[b15-moe-decay/d128/a0.10] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_128/alpha_0p10/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-moe-decay/d128/a0.10] [gmean] 2026-07-21T15:39:25 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=219.07 plan_csv=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_128/alpha_0p10/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-moe-decay/d128/a0.10] [gmean] 2026-07-21T15:39:25 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-moe-decay/d128/a0.10] [eval iscas99__b15_1] {
[b15-moe-decay/d128/a0.10] [eval iscas99__b15_1]   "records": 2,
[b15-moe-decay/d128/a0.10] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_128/alpha_0p10/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-moe-decay/d128/a0.10] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_128/alpha_0p10/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-moe-decay/d128/a0.10] [eval iscas99__b15_1] }
[b15-moe-decay/d128/a0.10] [gmean] 2026-07-21T15:39:31 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12490000000000012 plan_sec=219.07 eval_sec=5.99 total_sec=225.069
[b15-moe-decay/d128/a0.10] [gmean] 2026-07-21T15:39:31 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12490000000000012 positives=1 negatives=0 elapsed=225.069
