[b15-moe-decay/d32/a0.05] [gmean] 2026-07-21T15:31:40 out_dir=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_32/alpha_0p05
[b15-moe-decay/d32/a0.05] [gmean] 2026-07-21T15:31:40 budgets=iscas99__b15_1:278
[b15-moe-decay/d32/a0.05] [gmean] 2026-07-21T15:31:40 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-moe-decay/d32/a0.05] [gmean] 2026-07-21T15:31:40 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=177 node=N5873 type=observe q_typed_reliable_context=4.155861 sequence=274.252238
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=178 node=N5473 type=observe q_typed_reliable_context=1.818147 sequence=276.070385
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=179 node=N715 type=observe q_typed_reliable_context=2.310656 sequence=278.381040
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=180 node=N7405 type=observe q_typed_reliable_context=1.539304 sequence=279.920344
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=181 node=N1607 type=control1 q_typed_reliable_context=1.894813 sequence=281.815157
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=182 node=N723 type=observe q_typed_reliable_context=2.342178 sequence=284.157335
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=183 node=N703 type=observe q_typed_reliable_context=4.434165 sequence=288.591500
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=184 node=N647 type=control1 q_typed_reliable_context=5.560700 sequence=294.152200
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=185 node=N2181 type=observe q_typed_reliable_context=2.755016 sequence=296.907217
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=186 node=N5879 type=observe q_typed_reliable_context=2.173173 sequence=299.080390
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=187 node=N725 type=observe q_typed_reliable_context=2.716585 sequence=301.796975
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=188 node=N2894 type=control1 q_typed_reliable_context=2.632632 sequence=304.429606
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=189 node=N6581 type=observe q_typed_reliable_context=3.742841 sequence=308.172447
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=190 node=N7436 type=observe q_typed_reliable_context=5.990153 sequence=314.162600
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=191 node=N5725 type=observe q_typed_reliable_context=2.129880 sequence=316.292480
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=192 node=N679 type=observe q_typed_reliable_context=2.362361 sequence=318.654841
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=193 node=N7550 type=observe q_typed_reliable_context=3.897390 sequence=322.552232
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=194 node=N4537 type=observe q_typed_reliable_context=4.640155 sequence=327.192386
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=195 node=N705 type=observe q_typed_reliable_context=3.805796 sequence=330.998182
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=196 node=N2779 type=control1 q_typed_reliable_context=4.234126 sequence=335.232309
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=197 node=N2652 type=control1 q_typed_reliable_context=3.706500 sequence=338.938809
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=198 node=N7855 type=control0 q_typed_reliable_context=0.926819 sequence=339.865628
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=199 node=N5456 type=observe q_typed_reliable_context=3.304717 sequence=343.170345
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=200 node=N706 type=observe q_typed_reliable_context=5.548654 sequence=348.718999
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=201 node=N5422 type=observe q_typed_reliable_context=5.154659 sequence=353.873658
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=202 node=N6660 type=observe q_typed_reliable_context=5.458644 sequence=359.332302
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=203 node=N5439 type=observe q_typed_reliable_context=5.717094 sequence=365.049396
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=204 node=N758 type=observe q_typed_reliable_context=6.547686 sequence=371.597082
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=205 node=N2151 type=observe q_typed_reliable_context=5.452115 sequence=377.049196
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=206 node=N4513 type=observe q_typed_reliable_context=3.629315 sequence=380.678511
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=207 node=N7404 type=observe q_typed_reliable_context=1.751246 sequence=382.429758
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=208 node=N6688 type=observe q_typed_reliable_context=6.438347 sequence=388.868104
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=209 node=N1874 type=observe q_typed_reliable_context=4.615948 sequence=393.484052
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=210 node=N7542 type=control0 q_typed_reliable_context=6.889458 sequence=400.373511
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=211 node=N5334 type=observe q_typed_reliable_context=1.766277 sequence=402.139787
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=212 node=N7445 type=control0 q_typed_reliable_context=7.043893 sequence=409.183680
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=213 node=N719 type=observe q_typed_reliable_context=6.897487 sequence=416.081167
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=214 node=N3009 type=control1 q_typed_reliable_context=6.171968 sequence=422.253134
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=215 node=N7439 type=observe q_typed_reliable_context=3.052762 sequence=425.305896
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=216 node=N734 type=observe q_typed_reliable_context=4.870824 sequence=430.176720
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=217 node=N699 type=observe q_typed_reliable_context=6.682436 sequence=436.859156
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=218 node=N4497 type=observe q_typed_reliable_context=4.541763 sequence=441.400919
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=219 node=N5390 type=observe q_typed_reliable_context=3.260115 sequence=444.661034
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=220 node=N708 type=observe q_typed_reliable_context=4.913420 sequence=449.574454
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=221 node=N6932 type=observe q_typed_reliable_context=5.827978 sequence=455.402432
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=222 node=N6682 type=observe q_typed_reliable_context=1.079123 sequence=456.481556
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=223 node=N5373 type=observe q_typed_reliable_context=2.547659 sequence=459.029215
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=224 node=N8790 type=control1 q_typed_reliable_context=2.982028 sequence=462.011242
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=225 node=N2159 type=observe q_typed_reliable_context=4.546216 sequence=466.557459
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=226 node=N7382 type=observe q_typed_reliable_context=5.838163 sequence=472.395621
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=227 node=N8240 type=control1 q_typed_reliable_context=5.979144 sequence=478.374765
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=228 node=N4460 type=control0 q_typed_reliable_context=5.312104 sequence=483.686869
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=229 node=N4505 type=observe q_typed_reliable_context=5.730000 sequence=489.416869
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=230 node=N8789 type=control1 q_typed_reliable_context=6.375121 sequence=495.791991
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=231 node=N6658 type=observe q_typed_reliable_context=6.663593 sequence=502.455584
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=232 node=N1351 type=observe q_typed_reliable_context=3.981409 sequence=506.436993
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=233 node=N686 type=observe q_typed_reliable_context=5.181700 sequence=511.618693
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=234 node=N1951 type=observe q_typed_reliable_context=3.844157 sequence=515.462850
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=235 node=N4421 type=control0 q_typed_reliable_context=4.565150 sequence=520.028000
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=236 node=N8239 type=control1 q_typed_reliable_context=6.712324 sequence=526.740324
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=237 node=N4367 type=control0 q_typed_reliable_context=5.402976 sequence=532.143300
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=238 node=N8607 type=control1 q_typed_reliable_context=6.004874 sequence=538.148173
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=239 node=N6678 type=observe q_typed_reliable_context=5.697628 sequence=543.845801
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=240 node=N4359 type=control0 q_typed_reliable_context=3.784657 sequence=547.630458
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=241 node=N4532 type=control0 q_typed_reliable_context=3.738745 sequence=551.369203
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=242 node=N4442 type=control0 q_typed_reliable_context=4.232619 sequence=555.601823
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=243 node=N1854 type=observe q_typed_reliable_context=3.420897 sequence=559.022720
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=244 node=N1688 type=observe q_typed_reliable_context=3.251250 sequence=562.273969
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=245 node=N541 type=observe q_typed_reliable_context=4.226909 sequence=566.500879
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=246 node=N543 type=observe q_typed_reliable_context=4.834873 sequence=571.335751
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=247 node=N765 type=observe q_typed_reliable_context=5.183706 sequence=576.519457
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=248 node=N7380 type=observe q_typed_reliable_context=3.831476 sequence=580.350933
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=249 node=N684 type=observe q_typed_reliable_context=4.762329 sequence=585.113262
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=250 node=N729 type=observe q_typed_reliable_context=6.444928 sequence=591.558190
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=251 node=N898 type=observe q_typed_reliable_context=4.366986 sequence=595.925176
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=252 node=N689 type=observe q_typed_reliable_context=4.269052 sequence=600.194228
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=253 node=N4489 type=observe q_typed_reliable_context=2.141941 sequence=602.336169
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=254 node=N695 type=observe q_typed_reliable_context=5.271405 sequence=607.607573
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=255 node=N2243 type=observe q_typed_reliable_context=5.186518 sequence=612.794092
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=256 node=N7802 type=observe q_typed_reliable_context=3.752395 sequence=616.546486
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=257 node=N7463 type=observe q_typed_reliable_context=4.841714 sequence=621.388200
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=258 node=N4469 type=control0 q_typed_reliable_context=4.926898 sequence=626.315098
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=259 node=N7720 type=control0 q_typed_reliable_context=4.190572 sequence=630.505670
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=260 node=N7381 type=observe q_typed_reliable_context=4.828569 sequence=635.334239
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=261 node=N652 type=control1 q_typed_reliable_context=5.316363 sequence=640.650603
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=262 node=N8606 type=control1 q_typed_reliable_context=5.890135 sequence=646.540738
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=263 node=N8238 type=control1 q_typed_reliable_context=6.174008 sequence=652.714746
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=264 node=N8237 type=control1 q_typed_reliable_context=6.712504 sequence=659.427250
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=265 node=N8605 type=control1 q_typed_reliable_context=7.046770 sequence=666.474020
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=266 node=N4436 type=control0 q_typed_reliable_context=4.261757 sequence=670.735777
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=267 node=N8236 type=control1 q_typed_reliable_context=7.014230 sequence=677.750007
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=268 node=N902 type=control1 q_typed_reliable_context=6.968349 sequence=684.718355
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=269 node=N4338 type=control0 q_typed_reliable_context=5.795793 sequence=690.514148
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=270 node=N515 type=control1 q_typed_reliable_context=5.730000 sequence=696.244148
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=271 node=N5665 type=control0 q_typed_reliable_context=6.523794 sequence=702.767943
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=272 node=N5671 type=control0 q_typed_reliable_context=5.730000 sequence=708.497943
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=273 node=N756 type=observe q_typed_reliable_context=2.288312 sequence=710.786255
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=274 node=N697 type=observe q_typed_reliable_context=4.209902 sequence=714.996157
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=275 node=N2271 type=observe q_typed_reliable_context=5.516791 sequence=720.512948
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=276 node=N5000 type=observe q_typed_reliable_context=6.661715 sequence=727.174663
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=277 node=N4551 type=observe q_typed_reliable_context=5.730000 sequence=732.904663
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=278 node=N696 type=observe q_typed_reliable_context=6.515325 sequence=739.419988
[b15-moe-decay/d32/a0.05] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_32/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-moe-decay/d32/a0.05] [gmean] 2026-07-21T15:35:20 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=219.361 plan_csv=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_32/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-moe-decay/d32/a0.05] [gmean] 2026-07-21T15:35:20 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-moe-decay/d32/a0.05] [eval iscas99__b15_1] {
[b15-moe-decay/d32/a0.05] [eval iscas99__b15_1]   "records": 2,
[b15-moe-decay/d32/a0.05] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_32/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-moe-decay/d32/a0.05] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_32/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-moe-decay/d32/a0.05] [eval iscas99__b15_1] }
[b15-moe-decay/d32/a0.05] [gmean] 2026-07-21T15:35:26 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.1254400000000001 plan_sec=219.361 eval_sec=6.533 total_sec=225.908
[b15-moe-decay/d32/a0.05] [gmean] 2026-07-21T15:35:26 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.1254400000000001 positives=1 negatives=0 elapsed=225.908
