[b15-moe-decay/d0/a0.02] [gmean] 2026-07-21T15:35:46 out_dir=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_0/alpha_0p02
[b15-moe-decay/d0/a0.02] [gmean] 2026-07-21T15:35:46 budgets=iscas99__b15_1:278
[b15-moe-decay/d0/a0.02] [gmean] 2026-07-21T15:35:46 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-moe-decay/d0/a0.02] [gmean] 2026-07-21T15:35:46 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=177 node=N679 type=observe q_typed_reliable_context=5.764020 sequence=270.272333
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=178 node=N5873 type=observe q_typed_reliable_context=6.616834 sequence=276.889167
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=179 node=N4544 type=observe q_typed_reliable_context=2.276888 sequence=279.166055
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=180 node=N5356 type=observe q_typed_reliable_context=4.181062 sequence=283.347117
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=181 node=N3467 type=control1 q_typed_reliable_context=3.138929 sequence=286.486046
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=182 node=N7401 type=observe q_typed_reliable_context=0.555115 sequence=287.041161
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=183 node=N703 type=observe q_typed_reliable_context=1.099840 sequence=288.141001
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=184 node=N723 type=observe q_typed_reliable_context=2.379366 sequence=290.520367
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=185 node=N705 type=observe q_typed_reliable_context=4.401978 sequence=294.922345
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=186 node=N2894 type=control1 q_typed_reliable_context=2.565740 sequence=297.488084
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=187 node=N2652 type=control1 q_typed_reliable_context=1.134493 sequence=298.622577
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=188 node=N2779 type=control1 q_typed_reliable_context=1.097808 sequence=299.720386
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=189 node=N7542 type=control0 q_typed_reliable_context=1.185330 sequence=300.905716
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=190 node=N2181 type=observe q_typed_reliable_context=3.834832 sequence=304.740548
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=191 node=N6673 type=observe q_typed_reliable_context=4.851739 sequence=309.592288
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=192 node=N5879 type=observe q_typed_reliable_context=2.004660 sequence=311.596948
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=193 node=N4521 type=observe q_typed_reliable_context=2.509168 sequence=314.106116
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=194 node=N5473 type=observe q_typed_reliable_context=2.243715 sequence=316.349831
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=195 node=N5725 type=observe q_typed_reliable_context=3.080308 sequence=319.430139
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=196 node=N7550 type=observe q_typed_reliable_context=2.203356 sequence=321.633495
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=197 node=N714 type=observe q_typed_reliable_context=5.082130 sequence=326.715625
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=198 node=N715 type=observe q_typed_reliable_context=4.984973 sequence=331.700598
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=199 node=N5390 type=observe q_typed_reliable_context=4.264658 sequence=335.965256
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=200 node=N7405 type=observe q_typed_reliable_context=1.985332 sequence=337.950588
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=201 node=N6667 type=observe q_typed_reliable_context=3.251198 sequence=341.201786
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=202 node=N706 type=observe q_typed_reliable_context=6.070147 sequence=347.271933
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=203 node=N719 type=observe q_typed_reliable_context=4.915722 sequence=352.187655
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=204 node=N5456 type=observe q_typed_reliable_context=5.175673 sequence=357.363328
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=205 node=N4489 type=observe q_typed_reliable_context=4.929717 sequence=362.293046
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=206 node=N2151 type=observe q_typed_reliable_context=4.895448 sequence=367.188493
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=207 node=N7439 type=observe q_typed_reliable_context=3.515754 sequence=370.704247
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=208 node=N5422 type=observe q_typed_reliable_context=2.447396 sequence=373.151643
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=209 node=N1874 type=observe q_typed_reliable_context=2.855890 sequence=376.007534
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=210 node=N5202 type=observe q_typed_reliable_context=5.175312 sequence=381.182846
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=211 node=N6581 type=observe q_typed_reliable_context=4.346383 sequence=385.529229
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=212 node=N734 type=observe q_typed_reliable_context=5.372433 sequence=390.901663
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=213 node=N5334 type=observe q_typed_reliable_context=5.358697 sequence=396.260359
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=214 node=N7382 type=observe q_typed_reliable_context=3.251097 sequence=399.511456
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=215 node=N4497 type=observe q_typed_reliable_context=3.674347 sequence=403.185803
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=216 node=N5439 type=observe q_typed_reliable_context=3.302995 sequence=406.488798
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=217 node=N6660 type=observe q_typed_reliable_context=4.517095 sequence=411.005893
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=218 node=N759 type=observe q_typed_reliable_context=6.626777 sequence=417.632669
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=219 node=N699 type=observe q_typed_reliable_context=5.995092 sequence=423.627761
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=220 node=N2159 type=observe q_typed_reliable_context=6.179962 sequence=429.807723
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=221 node=N764 type=observe q_typed_reliable_context=6.412699 sequence=436.220422
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=222 node=N7380 type=observe q_typed_reliable_context=7.130215 sequence=443.350637
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=223 node=N708 type=observe q_typed_reliable_context=2.663323 sequence=446.013960
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=224 node=N5373 type=observe q_typed_reliable_context=6.375653 sequence=452.389612
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=225 node=N1351 type=observe q_typed_reliable_context=5.869219 sequence=458.258831
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=226 node=N753 type=observe q_typed_reliable_context=6.197529 sequence=464.456360
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=227 node=N6932 type=observe q_typed_reliable_context=3.366511 sequence=467.822871
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=228 node=N4551 type=observe q_typed_reliable_context=4.074787 sequence=471.897658
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=229 node=N689 type=observe q_typed_reliable_context=3.906379 sequence=475.804037
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=230 node=N7381 type=observe q_typed_reliable_context=5.487558 sequence=481.291595
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=231 node=N729 type=observe q_typed_reliable_context=5.988270 sequence=487.279865
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=232 node=N3009 type=control1 q_typed_reliable_context=3.743988 sequence=491.023853
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=233 node=N7855 type=control0 q_typed_reliable_context=2.516260 sequence=493.540113
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=234 node=N8790 type=control1 q_typed_reliable_context=3.020284 sequence=496.560397
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=235 node=N8240 type=control1 q_typed_reliable_context=3.380293 sequence=499.940691
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=236 node=N6688 type=observe q_typed_reliable_context=1.599553 sequence=501.540244
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=237 node=N4460 type=control0 q_typed_reliable_context=1.640952 sequence=503.181196
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=238 node=N8789 type=control1 q_typed_reliable_context=3.358785 sequence=506.539981
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=239 node=N4367 type=control0 q_typed_reliable_context=2.559518 sequence=509.099499
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=240 node=N763 type=observe q_typed_reliable_context=3.015855 sequence=512.115354
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=241 node=N8239 type=control1 q_typed_reliable_context=2.297106 sequence=514.412460
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=242 node=N1951 type=observe q_typed_reliable_context=1.434502 sequence=515.846962
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=243 node=N686 type=observe q_typed_reliable_context=2.519188 sequence=518.366151
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=244 node=N4505 type=observe q_typed_reliable_context=3.367799 sequence=521.733950
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=245 node=N684 type=observe q_typed_reliable_context=5.563867 sequence=527.297817
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=246 node=N8607 type=control1 q_typed_reliable_context=3.335658 sequence=530.633474
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=247 node=N2243 type=observe q_typed_reliable_context=6.739206 sequence=537.372680
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=248 node=N898 type=observe q_typed_reliable_context=6.818061 sequence=544.190741
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=249 node=N545 type=observe q_typed_reliable_context=2.731638 sequence=546.922378
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=250 node=N7433 type=observe q_typed_reliable_context=1.333804 sequence=548.256183
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=251 node=N4421 type=control0 q_typed_reliable_context=1.414697 sequence=549.670880
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=252 node=N4532 type=control0 q_typed_reliable_context=2.429882 sequence=552.100762
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=253 node=N4442 type=control0 q_typed_reliable_context=3.311985 sequence=555.412747
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=254 node=N696 type=observe q_typed_reliable_context=5.366573 sequence=560.779320
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=255 node=N2271 type=observe q_typed_reliable_context=5.575869 sequence=566.355190
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=256 node=N7802 type=observe q_typed_reliable_context=6.134009 sequence=572.489199
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=257 node=N7463 type=observe q_typed_reliable_context=3.574233 sequence=576.063431
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=258 node=N4513 type=observe q_typed_reliable_context=2.749368 sequence=578.812799
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=259 node=N695 type=observe q_typed_reliable_context=1.351340 sequence=580.164139
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=260 node=N2259 type=observe q_typed_reliable_context=3.646031 sequence=583.810170
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=261 node=N543 type=observe q_typed_reliable_context=5.316075 sequence=589.126245
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=262 node=N5000 type=observe q_typed_reliable_context=5.249918 sequence=594.376163
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=263 node=N7409 type=observe q_typed_reliable_context=5.994970 sequence=600.371133
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=264 node=N6666 type=observe q_typed_reliable_context=2.935786 sequence=603.306919
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=265 node=N4469 type=control0 q_typed_reliable_context=5.130833 sequence=608.437751
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=266 node=N7720 type=control0 q_typed_reliable_context=5.995455 sequence=614.433207
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=267 node=N652 type=control1 q_typed_reliable_context=6.019900 sequence=620.453107
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=268 node=N8238 type=control1 q_typed_reliable_context=7.215564 sequence=627.668671
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=269 node=N8606 type=control1 q_typed_reliable_context=7.201392 sequence=634.870063
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=270 node=N8237 type=control1 q_typed_reliable_context=7.221763 sequence=642.091826
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=271 node=N902 type=control1 q_typed_reliable_context=6.324341 sequence=648.416167
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=272 node=N8605 type=control1 q_typed_reliable_context=4.925933 sequence=653.342100
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=273 node=N8236 type=control1 q_typed_reliable_context=4.914354 sequence=658.256454
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=274 node=N515 type=control1 q_typed_reliable_context=4.874024 sequence=663.130478
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=275 node=N6682 type=observe q_typed_reliable_context=2.351811 sequence=665.482290
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=276 node=N2267 type=observe q_typed_reliable_context=1.636552 sequence=667.118841
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=277 node=N680 type=observe q_typed_reliable_context=2.596458 sequence=669.715299
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] [plan] step=278 node=N697 type=observe q_typed_reliable_context=2.972857 sequence=672.688156
[b15-moe-decay/d0/a0.02] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_0/alpha_0p02/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-moe-decay/d0/a0.02] [gmean] 2026-07-21T15:39:17 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=211.648 plan_csv=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_0/alpha_0p02/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-moe-decay/d0/a0.02] [gmean] 2026-07-21T15:39:17 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-moe-decay/d0/a0.02] [eval iscas99__b15_1] {
[b15-moe-decay/d0/a0.02] [eval iscas99__b15_1]   "records": 2,
[b15-moe-decay/d0/a0.02] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_0/alpha_0p02/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-moe-decay/d0/a0.02] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_0/alpha_0p02/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-moe-decay/d0/a0.02] [eval iscas99__b15_1] }
[b15-moe-decay/d0/a0.02] [gmean] 2026-07-21T15:39:24 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12602000000000002 plan_sec=211.648 eval_sec=7.222 total_sec=218.884
[b15-moe-decay/d0/a0.02] [gmean] 2026-07-21T15:39:24 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12602000000000002 positives=1 negatives=0 elapsed=218.885
