[b15-moe-decay/d32/a0.10] [gmean] 2026-07-21T15:31:40 out_dir=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_32/alpha_0p10
[b15-moe-decay/d32/a0.10] [gmean] 2026-07-21T15:31:40 budgets=iscas99__b15_1:278
[b15-moe-decay/d32/a0.10] [gmean] 2026-07-21T15:31:40 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-moe-decay/d32/a0.10] [gmean] 2026-07-21T15:31:40 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=177 node=N4529 type=observe q_typed_reliable_context=0.819799 sequence=319.811300
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=178 node=N7442 type=control0 q_typed_reliable_context=1.413276 sequence=321.224577
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=179 node=N714 type=observe q_typed_reliable_context=2.194845 sequence=323.419422
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=180 node=N6685 type=observe q_typed_reliable_context=1.234740 sequence=324.654161
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=181 node=N2894 type=control1 q_typed_reliable_context=1.249424 sequence=325.903585
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=182 node=N7500 type=observe q_typed_reliable_context=0.816022 sequence=326.719607
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=183 node=N2779 type=control1 q_typed_reliable_context=0.707867 sequence=327.427474
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=184 node=N2652 type=control1 q_typed_reliable_context=0.701332 sequence=328.128806
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=185 node=N725 type=observe q_typed_reliable_context=1.705755 sequence=329.834560
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=186 node=N578 type=observe q_typed_reliable_context=0.898798 sequence=330.733358
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=187 node=N703 type=observe q_typed_reliable_context=1.613552 sequence=332.346910
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=188 node=N5873 type=observe q_typed_reliable_context=1.490467 sequence=333.837377
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=189 node=N5473 type=observe q_typed_reliable_context=1.480557 sequence=335.317934
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=190 node=N715 type=observe q_typed_reliable_context=2.871219 sequence=338.189153
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=191 node=N7855 type=control0 q_typed_reliable_context=2.130287 sequence=340.319440
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=192 node=N8790 type=control1 q_typed_reliable_context=3.271564 sequence=343.591004
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=193 node=N8240 type=control1 q_typed_reliable_context=3.954949 sequence=347.545954
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=194 node=N8789 type=control1 q_typed_reliable_context=4.519009 sequence=352.064962
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=195 node=N8239 type=control1 q_typed_reliable_context=5.162748 sequence=357.227711
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=196 node=N7542 type=control0 q_typed_reliable_context=3.021280 sequence=360.248990
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=197 node=N8607 type=control1 q_typed_reliable_context=2.633360 sequence=362.882351
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=198 node=N7405 type=observe q_typed_reliable_context=3.928580 sequence=366.810930
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=199 node=N2837 type=control1 q_typed_reliable_context=0.669136 sequence=367.480066
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=200 node=N3009 type=control1 q_typed_reliable_context=0.765960 sequence=368.246027
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=201 node=N5879 type=observe q_typed_reliable_context=2.770164 sequence=371.016191
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=202 node=N6673 type=observe q_typed_reliable_context=2.032841 sequence=373.049031
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=203 node=N8238 type=control1 q_typed_reliable_context=3.348591 sequence=376.397623
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=204 node=N8606 type=control1 q_typed_reliable_context=6.538685 sequence=382.936307
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=205 node=N8237 type=control1 q_typed_reliable_context=7.326619 sequence=390.262926
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=206 node=N652 type=control1 q_typed_reliable_context=7.088560 sequence=397.351486
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=207 node=N8605 type=control1 q_typed_reliable_context=7.173168 sequence=404.524654
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=208 node=N8236 type=control1 q_typed_reliable_context=7.129872 sequence=411.654525
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=209 node=N5740 type=observe q_typed_reliable_context=6.071004 sequence=417.725530
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=210 node=N515 type=control1 q_typed_reliable_context=7.043809 sequence=424.769339
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=211 node=N679 type=observe q_typed_reliable_context=6.610054 sequence=431.379393
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=212 node=N902 type=control1 q_typed_reliable_context=7.076500 sequence=438.455892
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=213 node=N1987 type=observe q_typed_reliable_context=6.569065 sequence=445.024957
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=214 node=N6573 type=observe q_typed_reliable_context=5.240196 sequence=450.265154
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=215 node=N7401 type=observe q_typed_reliable_context=1.255107 sequence=451.520261
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=216 node=N4497 type=observe q_typed_reliable_context=4.962721 sequence=456.482982
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=217 node=N7550 type=observe q_typed_reliable_context=3.117642 sequence=459.600624
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=218 node=N5422 type=observe q_typed_reliable_context=5.795150 sequence=465.395774
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=219 node=N705 type=observe q_typed_reliable_context=5.472964 sequence=470.868738
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=220 node=N6667 type=observe q_typed_reliable_context=6.440789 sequence=477.309527
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=221 node=N706 type=observe q_typed_reliable_context=5.880815 sequence=483.190341
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=222 node=N719 type=observe q_typed_reliable_context=6.098886 sequence=489.289227
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=223 node=N4513 type=observe q_typed_reliable_context=4.859120 sequence=494.148346
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=224 node=N2151 type=observe q_typed_reliable_context=4.326588 sequence=498.474934
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=225 node=N5456 type=observe q_typed_reliable_context=6.342604 sequence=504.817539
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=226 node=N7439 type=observe q_typed_reliable_context=5.127257 sequence=509.944796
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=227 node=N4460 type=control0 q_typed_reliable_context=2.525209 sequence=512.470004
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=228 node=N5439 type=observe q_typed_reliable_context=4.134084 sequence=516.604089
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=229 node=N6581 type=observe q_typed_reliable_context=6.071538 sequence=522.675626
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=230 node=N2159 type=observe q_typed_reliable_context=6.270657 sequence=528.946284
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=231 node=N5334 type=observe q_typed_reliable_context=3.692819 sequence=532.639102
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=232 node=N5390 type=observe q_typed_reliable_context=2.861093 sequence=535.500196
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=233 node=N1874 type=observe q_typed_reliable_context=5.041786 sequence=540.541982
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=234 node=N7380 type=observe q_typed_reliable_context=5.525352 sequence=546.067333
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=235 node=N4489 type=observe q_typed_reliable_context=5.262779 sequence=551.330112
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=236 node=N5373 type=observe q_typed_reliable_context=5.780354 sequence=557.110466
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=237 node=N5202 type=observe q_typed_reliable_context=5.321587 sequence=562.432053
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=238 node=N6660 type=observe q_typed_reliable_context=6.126219 sequence=568.558272
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=239 node=N734 type=observe q_typed_reliable_context=5.076828 sequence=573.635101
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=240 node=N2181 type=observe q_typed_reliable_context=4.170096 sequence=577.805197
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=241 node=N5726 type=control1 q_typed_reliable_context=5.341792 sequence=583.146988
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=242 node=N708 type=observe q_typed_reliable_context=4.387719 sequence=587.534707
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=243 node=N6932 type=observe q_typed_reliable_context=3.465251 sequence=590.999958
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=244 node=N8235 type=control1 q_typed_reliable_context=5.022207 sequence=596.022165
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=245 node=N7383 type=observe q_typed_reliable_context=6.362265 sequence=602.384430
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=246 node=N699 type=observe q_typed_reliable_context=4.953056 sequence=607.337487
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=247 node=N4505 type=observe q_typed_reliable_context=5.240386 sequence=612.577872
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=248 node=N4421 type=control0 q_typed_reliable_context=2.791261 sequence=615.369134
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=249 node=N4367 type=control0 q_typed_reliable_context=4.609436 sequence=619.978570
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=250 node=N765 type=observe q_typed_reliable_context=3.197060 sequence=623.175630
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=251 node=N1351 type=observe q_typed_reliable_context=5.406345 sequence=628.581975
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=252 node=N684 type=observe q_typed_reliable_context=5.830432 sequence=634.412407
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=253 node=N7381 type=observe q_typed_reliable_context=6.487559 sequence=640.899967
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=254 node=N729 type=observe q_typed_reliable_context=4.298311 sequence=645.198278
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=255 node=N8234 type=control1 q_typed_reliable_context=4.755859 sequence=649.954137
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=256 node=N1951 type=observe q_typed_reliable_context=1.542048 sequence=651.496185
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=257 node=N4532 type=control0 q_typed_reliable_context=5.515015 sequence=657.011200
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=258 node=N6682 type=observe q_typed_reliable_context=4.405834 sequence=661.417034
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=259 node=N8783 type=control1 q_typed_reliable_context=5.624821 sequence=667.041855
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=260 node=N686 type=observe q_typed_reliable_context=6.421072 sequence=673.462927
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=261 node=N1598 type=observe q_typed_reliable_context=3.169682 sequence=676.632609
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=262 node=N4442 type=control0 q_typed_reliable_context=5.416206 sequence=682.048815
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=263 node=N8233 type=control1 q_typed_reliable_context=5.941045 sequence=687.989860
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=264 node=N754 type=observe q_typed_reliable_context=5.304956 sequence=693.294816
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=265 node=N753 type=observe q_typed_reliable_context=4.918456 sequence=698.213272
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=266 node=N545 type=observe q_typed_reliable_context=5.987961 sequence=704.201232
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=267 node=N3067 type=control1 q_typed_reliable_context=1.017071 sequence=705.218303
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=268 node=N1854 type=observe q_typed_reliable_context=0.906534 sequence=706.124837
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=269 node=N4537 type=observe q_typed_reliable_context=6.304482 sequence=712.429319
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=270 node=N689 type=observe q_typed_reliable_context=6.172342 sequence=718.601661
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=271 node=N1688 type=observe q_typed_reliable_context=0.792478 sequence=719.394140
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=272 node=N2243 type=observe q_typed_reliable_context=0.688904 sequence=720.083043
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=273 node=N543 type=observe q_typed_reliable_context=6.024409 sequence=726.107453
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=274 node=N7433 type=observe q_typed_reliable_context=7.180782 sequence=733.288235
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=275 node=N6688 type=observe q_typed_reliable_context=0.768545 sequence=734.056780
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=276 node=N898 type=observe q_typed_reliable_context=0.923000 sequence=734.979780
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=277 node=N541 type=observe q_typed_reliable_context=6.169659 sequence=741.149439
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=278 node=N696 type=observe q_typed_reliable_context=7.186377 sequence=748.335815
[b15-moe-decay/d32/a0.10] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_32/alpha_0p10/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-moe-decay/d32/a0.10] [gmean] 2026-07-21T15:35:23 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=223.017 plan_csv=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_32/alpha_0p10/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-moe-decay/d32/a0.10] [gmean] 2026-07-21T15:35:23 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-moe-decay/d32/a0.10] [eval iscas99__b15_1] {
[b15-moe-decay/d32/a0.10] [eval iscas99__b15_1]   "records": 2,
[b15-moe-decay/d32/a0.10] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_32/alpha_0p10/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-moe-decay/d32/a0.10] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_32/alpha_0p10/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-moe-decay/d32/a0.10] [eval iscas99__b15_1] }
[b15-moe-decay/d32/a0.10] [gmean] 2026-07-21T15:35:30 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12625000000000008 plan_sec=223.017 eval_sec=6.367 total_sec=229.395
[b15-moe-decay/d32/a0.10] [gmean] 2026-07-21T15:35:30 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12625000000000008 positives=1 negatives=0 elapsed=229.396
