[b15-moe-decay/d0/a0.05] [gmean] 2026-07-21T15:35:46 out_dir=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_0/alpha_0p05
[b15-moe-decay/d0/a0.05] [gmean] 2026-07-21T15:35:46 budgets=iscas99__b15_1:278
[b15-moe-decay/d0/a0.05] [gmean] 2026-07-21T15:35:46 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-moe-decay/d0/a0.05] [gmean] 2026-07-21T15:35:46 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=177 node=N712 type=observe q_typed_reliable_context=1.505580 sequence=351.780941
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=178 node=N5740 type=observe q_typed_reliable_context=2.038271 sequence=353.819212
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=179 node=N765 type=observe q_typed_reliable_context=1.441297 sequence=355.260509
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=180 node=N7401 type=observe q_typed_reliable_context=1.078562 sequence=356.339071
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=181 node=N2580 type=control1 q_typed_reliable_context=1.031727 sequence=357.370797
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=182 node=N705 type=observe q_typed_reliable_context=1.700768 sequence=359.071565
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=183 node=N5873 type=observe q_typed_reliable_context=1.476936 sequence=360.548502
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=184 node=N7873 type=control1 q_typed_reliable_context=1.430934 sequence=361.979435
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=185 node=N2837 type=control1 q_typed_reliable_context=1.051406 sequence=363.030842
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=186 node=N2106 type=observe q_typed_reliable_context=1.089842 sequence=364.120683
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=187 node=N8790 type=control1 q_typed_reliable_context=1.469995 sequence=365.590678
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=188 node=N8240 type=control1 q_typed_reliable_context=1.710438 sequence=367.301116
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=189 node=N7589 type=control1 q_typed_reliable_context=1.539494 sequence=368.840610
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=190 node=N3067 type=control1 q_typed_reliable_context=1.797285 sequence=370.637895
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=191 node=N8239 type=control1 q_typed_reliable_context=1.448920 sequence=372.086815
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=192 node=N8789 type=control1 q_typed_reliable_context=1.528831 sequence=373.615647
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=193 node=N8607 type=control1 q_typed_reliable_context=0.936510 sequence=374.552157
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=194 node=N5879 type=observe q_typed_reliable_context=1.127983 sequence=375.680140
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=195 node=N4529 type=observe q_typed_reliable_context=1.163820 sequence=376.843960
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=196 node=N7613 type=observe q_typed_reliable_context=1.365683 sequence=378.209643
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=197 node=N3009 type=control1 q_typed_reliable_context=0.347855 sequence=378.557499
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=198 node=N703 type=observe q_typed_reliable_context=2.339248 sequence=380.896747
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=199 node=N8238 type=control1 q_typed_reliable_context=2.524051 sequence=383.420798
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=200 node=N8606 type=control1 q_typed_reliable_context=1.852927 sequence=385.273724
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=201 node=N8237 type=control1 q_typed_reliable_context=1.871257 sequence=387.144982
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=202 node=N902 type=control1 q_typed_reliable_context=1.956456 sequence=389.101438
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=203 node=N8605 type=control1 q_typed_reliable_context=1.679134 sequence=390.780572
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=204 node=N725 type=observe q_typed_reliable_context=1.611230 sequence=392.391803
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=205 node=N714 type=observe q_typed_reliable_context=2.077379 sequence=394.469181
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=206 node=N652 type=control1 q_typed_reliable_context=2.216889 sequence=396.686071
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=207 node=N8236 type=control1 q_typed_reliable_context=2.356122 sequence=399.042192
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=208 node=N515 type=control1 q_typed_reliable_context=2.314179 sequence=401.356372
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=209 node=N7436 type=observe q_typed_reliable_context=1.466230 sequence=402.822601
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=210 node=N5877 type=observe q_typed_reliable_context=1.448593 sequence=404.271195
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=211 node=N4460 type=control0 q_typed_reliable_context=1.356502 sequence=405.627697
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=212 node=N4421 type=control0 q_typed_reliable_context=1.110908 sequence=406.738605
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=213 node=N4367 type=control0 q_typed_reliable_context=0.907158 sequence=407.645763
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=214 node=N1949 type=observe q_typed_reliable_context=2.124139 sequence=409.769902
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=215 node=N6667 type=observe q_typed_reliable_context=3.433908 sequence=413.203810
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=216 node=N7405 type=observe q_typed_reliable_context=3.144836 sequence=416.348645
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=217 node=N715 type=observe q_typed_reliable_context=3.015548 sequence=419.364193
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=218 node=N6573 type=observe q_typed_reliable_context=3.048010 sequence=422.412204
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=219 node=N4532 type=control0 q_typed_reliable_context=2.575847 sequence=424.988051
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=220 node=N4497 type=observe q_typed_reliable_context=3.849046 sequence=428.837097
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=221 node=N719 type=observe q_typed_reliable_context=3.867043 sequence=432.704140
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=222 node=N5725 type=observe q_typed_reliable_context=4.441309 sequence=437.145450
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=223 node=N706 type=observe q_typed_reliable_context=1.228421 sequence=438.373871
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=224 node=N4442 type=control0 q_typed_reliable_context=0.936356 sequence=439.310227
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=225 node=N5473 type=observe q_typed_reliable_context=6.219169 sequence=445.529396
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=226 node=N5422 type=observe q_typed_reliable_context=5.935621 sequence=451.465017
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=227 node=N679 type=observe q_typed_reliable_context=5.900494 sequence=457.365511
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=228 node=N6581 type=observe q_typed_reliable_context=6.420260 sequence=463.785771
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=229 node=N8235 type=control1 q_typed_reliable_context=3.947664 sequence=467.733435
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=230 node=N4513 type=observe q_typed_reliable_context=3.359389 sequence=471.092824
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=231 node=N2151 type=observe q_typed_reliable_context=5.501859 sequence=476.594683
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=232 node=N7439 type=observe q_typed_reliable_context=4.937237 sequence=481.531920
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=233 node=N734 type=observe q_typed_reliable_context=4.937176 sequence=486.469096
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=234 node=N5456 type=observe q_typed_reliable_context=5.755217 sequence=492.224313
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=235 node=N5202 type=observe q_typed_reliable_context=5.371563 sequence=497.595876
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=236 node=N6673 type=observe q_typed_reliable_context=5.332416 sequence=502.928292
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=237 node=N5334 type=observe q_typed_reliable_context=5.795874 sequence=508.724165
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=238 node=N5439 type=observe q_typed_reliable_context=5.037736 sequence=513.761901
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=239 node=N1874 type=observe q_typed_reliable_context=5.955519 sequence=519.717421
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=240 node=N2181 type=observe q_typed_reliable_context=2.599800 sequence=522.317220
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=241 node=N7383 type=observe q_typed_reliable_context=4.944634 sequence=527.261855
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=242 node=N7720 type=control0 q_typed_reliable_context=0.806134 sequence=528.067989
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=243 node=N8234 type=control1 q_typed_reliable_context=1.505384 sequence=529.573373
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=244 node=N4489 type=observe q_typed_reliable_context=1.224449 sequence=530.797822
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=245 node=N6660 type=observe q_typed_reliable_context=1.154300 sequence=531.952122
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=246 node=N699 type=observe q_typed_reliable_context=1.529509 sequence=533.481631
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=247 node=N1351 type=observe q_typed_reliable_context=1.677089 sequence=535.158721
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=248 node=N708 type=observe q_typed_reliable_context=2.235477 sequence=537.394198
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=249 node=N7380 type=observe q_typed_reliable_context=1.703935 sequence=539.098132
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=250 node=N6593 type=control1 q_typed_reliable_context=1.551892 sequence=540.650024
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=251 node=N8783 type=control1 q_typed_reliable_context=2.093439 sequence=542.743463
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=252 node=N8233 type=control1 q_typed_reliable_context=2.654719 sequence=545.398182
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=253 node=N6734 type=control1 q_typed_reliable_context=2.456338 sequence=547.854520
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=254 node=N8608 type=control1 q_typed_reliable_context=1.838811 sequence=549.693331
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=255 node=N2159 type=observe q_typed_reliable_context=2.550078 sequence=552.243409
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=256 node=N5390 type=observe q_typed_reliable_context=1.344774 sequence=553.588183
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=257 node=N5373 type=observe q_typed_reliable_context=1.769307 sequence=555.357490
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=258 node=N4505 type=observe q_typed_reliable_context=1.289232 sequence=556.646722
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=259 node=N6658 type=observe q_typed_reliable_context=0.963274 sequence=557.609996
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=260 node=N686 type=observe q_typed_reliable_context=1.145022 sequence=558.755018
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=261 node=N729 type=observe q_typed_reliable_context=1.422937 sequence=560.177955
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=262 node=N7381 type=observe q_typed_reliable_context=1.773266 sequence=561.951221
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=263 node=N1688 type=observe q_typed_reliable_context=1.241751 sequence=563.192972
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=264 node=N4469 type=control0 q_typed_reliable_context=1.365758 sequence=564.558730
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=265 node=N6688 type=observe q_typed_reliable_context=1.986693 sequence=566.545423
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=266 node=N6685 type=observe q_typed_reliable_context=1.595001 sequence=568.140424
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=267 node=N689 type=observe q_typed_reliable_context=2.503580 sequence=570.644004
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=268 node=N1598 type=observe q_typed_reliable_context=1.530232 sequence=572.174236
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=269 node=N5665 type=control0 q_typed_reliable_context=1.645066 sequence=573.819302
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=270 node=N752 type=observe q_typed_reliable_context=2.663906 sequence=576.483208
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=271 node=N4544 type=observe q_typed_reliable_context=2.935677 sequence=579.418884
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=272 node=N5671 type=control0 q_typed_reliable_context=4.434995 sequence=583.853879
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=273 node=N4436 type=control0 q_typed_reliable_context=2.967669 sequence=586.821548
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=274 node=N756 type=observe q_typed_reliable_context=2.991521 sequence=589.813069
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=275 node=N684 type=observe q_typed_reliable_context=3.337328 sequence=593.150397
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=276 node=N2243 type=observe q_typed_reliable_context=5.001001 sequence=598.151398
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=277 node=N7433 type=observe q_typed_reliable_context=3.266786 sequence=601.418184
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=278 node=N898 type=observe q_typed_reliable_context=2.284457 sequence=603.702640
[b15-moe-decay/d0/a0.05] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_0/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-moe-decay/d0/a0.05] [gmean] 2026-07-21T15:39:15 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=209.822 plan_csv=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_0/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-moe-decay/d0/a0.05] [gmean] 2026-07-21T15:39:15 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-moe-decay/d0/a0.05] [eval iscas99__b15_1] {
[b15-moe-decay/d0/a0.05] [eval iscas99__b15_1]   "records": 2,
[b15-moe-decay/d0/a0.05] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_0/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-moe-decay/d0/a0.05] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_0/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-moe-decay/d0/a0.05] [eval iscas99__b15_1] }
[b15-moe-decay/d0/a0.05] [gmean] 2026-07-21T15:39:22 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.1234400000000001 plan_sec=209.822 eval_sec=6.989 total_sec=216.824
[b15-moe-decay/d0/a0.05] [gmean] 2026-07-21T15:39:22 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.1234400000000001 positives=1 negatives=0 elapsed=216.824
