[b15-round2/typed_balanced/alpha_0p35] [gmean] 2026-07-20T18:54:08 out_dir=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p35
[b15-round2/typed_balanced/alpha_0p35] [gmean] 2026-07-20T18:54:08 budgets=iscas99__b15_1:278
[b15-round2/typed_balanced/alpha_0p35] [gmean] 2026-07-20T18:54:08 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round2/typed_balanced/alpha_0p35] [gmean] 2026-07-20T18:54:08 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=170 node=N636 type=control1 q_typed_residual_context=7.204843 sequence=623.541998
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=171 node=N5390 type=observe q_typed_residual_context=5.699001 sequence=629.240999
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=172 node=N1688 type=observe q_typed_residual_context=4.048431 sequence=633.289431
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=173 node=N2151 type=observe q_typed_residual_context=7.651637 sequence=640.941067
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=174 node=N6581 type=observe q_typed_residual_context=5.495969 sequence=646.437037
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=175 node=N5373 type=observe q_typed_residual_context=2.501861 sequence=648.938897
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=176 node=N7439 type=observe q_typed_residual_context=3.322271 sequence=652.261168
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=177 node=N699 type=observe q_typed_residual_context=6.532083 sequence=658.793251
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=178 node=N719 type=observe q_typed_residual_context=6.518841 sequence=665.312092
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=179 node=N5334 type=observe q_typed_residual_context=6.476861 sequence=671.788952
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=180 node=N6660 type=observe q_typed_residual_context=7.481105 sequence=679.270057
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=181 node=N734 type=observe q_typed_residual_context=6.299845 sequence=685.569903
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=182 node=N708 type=observe q_typed_residual_context=6.412664 sequence=691.982566
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=183 node=N7380 type=observe q_typed_residual_context=7.581625 sequence=699.564192
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=184 node=N6678 type=observe q_typed_residual_context=2.636603 sequence=702.200795
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=185 node=N686 type=observe q_typed_residual_context=7.220645 sequence=709.421439
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=186 node=N7383 type=observe q_typed_residual_context=4.990543 sequence=714.411982
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=187 node=N1351 type=observe q_typed_residual_context=2.510415 sequence=716.922398
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=188 node=N684 type=observe q_typed_residual_context=2.656440 sequence=719.578838
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=189 node=N729 type=observe q_typed_residual_context=4.793555 sequence=724.372393
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=190 node=N6682 type=observe q_typed_residual_context=2.446713 sequence=726.819106
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=191 node=N2159 type=observe q_typed_residual_context=6.641523 sequence=733.460629
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=192 node=N689 type=observe q_typed_residual_context=3.199126 sequence=736.659755
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=193 node=N2271 type=observe q_typed_residual_context=6.313862 sequence=742.973617
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=194 node=N7381 type=observe q_typed_residual_context=6.913405 sequence=749.887022
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=195 node=N6658 type=observe q_typed_residual_context=2.466337 sequence=752.353359
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=196 node=N7454 type=observe q_typed_residual_context=1.773895 sequence=754.127254
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=197 node=N771 type=observe q_typed_residual_context=0.968636 sequence=755.095890
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=198 node=N5160 type=observe q_typed_residual_context=2.637214 sequence=757.733104
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=199 node=N2263 type=observe q_typed_residual_context=3.461020 sequence=761.194124
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=200 node=N695 type=observe q_typed_residual_context=4.938150 sequence=766.132274
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=201 node=N2267 type=observe q_typed_residual_context=6.405292 sequence=772.537567
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=202 node=N5111 type=observe q_typed_residual_context=6.246957 sequence=778.784524
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=203 node=N6656 type=observe q_typed_residual_context=6.625508 sequence=785.410032
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=204 node=N3295 type=control1 q_typed_residual_context=2.076597 sequence=787.486629
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=205 node=N3467 type=control1 q_typed_residual_context=2.492698 sequence=789.979326
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=206 node=N2259 type=observe q_typed_residual_context=3.062831 sequence=793.042157
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=207 node=N5735 type=observe q_typed_residual_context=4.132009 sequence=797.174166
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=208 node=N630 type=control1 q_typed_residual_context=4.306481 sequence=801.480647
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=209 node=N7443 type=observe q_typed_residual_context=1.574449 sequence=803.055096
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=210 node=N5094 type=observe q_typed_residual_context=7.127291 sequence=810.182387
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=211 node=N2251 type=observe q_typed_residual_context=5.918979 sequence=816.101366
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=212 node=N642 type=control1 q_typed_residual_context=5.840730 sequence=821.942096
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=213 node=N2247 type=observe q_typed_residual_context=6.810972 sequence=828.753067
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=214 node=N696 type=observe q_typed_residual_context=7.090347 sequence=835.843414
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=215 node=N7433 type=observe q_typed_residual_context=2.311593 sequence=838.155007
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=216 node=N6537 type=observe q_typed_residual_context=5.693336 sequence=843.848343
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=217 node=N2243 type=observe q_typed_residual_context=1.818900 sequence=845.667243
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=218 node=N6680 type=observe q_typed_residual_context=0.886015 sequence=846.553258
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=219 node=N680 type=observe q_typed_residual_context=5.317006 sequence=851.870265
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=220 node=N697 type=observe q_typed_residual_context=5.308244 sequence=857.178509
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=221 node=N7452 type=observe q_typed_residual_context=5.487093 sequence=862.665602
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=222 node=N1352 type=observe q_typed_residual_context=3.329732 sequence=865.995334
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=223 node=N7444 type=observe q_typed_residual_context=1.768287 sequence=867.763621
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=224 node=N6684 type=observe q_typed_residual_context=4.014616 sequence=871.778237
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=225 node=N2218 type=observe q_typed_residual_context=6.333354 sequence=878.111591
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=226 node=N2255 type=observe q_typed_residual_context=5.207724 sequence=883.319316
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=227 node=N649 type=control1 q_typed_residual_context=7.591676 sequence=890.910992
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=228 node=N732 type=observe q_typed_residual_context=6.281010 sequence=897.192002
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=229 node=N2216 type=observe q_typed_residual_context=6.921395 sequence=904.113397
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=230 node=N3525 type=control1 q_typed_residual_context=5.037745 sequence=909.151142
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=231 node=N4900 type=observe q_typed_residual_context=3.376282 sequence=912.527424
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=232 node=N6562 type=observe q_typed_residual_context=5.848236 sequence=918.375659
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=233 node=N2185 type=observe q_typed_residual_context=6.569586 sequence=924.945245
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=234 node=N6657 type=observe q_typed_residual_context=3.542615 sequence=928.487860
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=235 node=N717 type=observe q_typed_residual_context=6.452419 sequence=934.940279
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=236 node=N2205 type=observe q_typed_residual_context=6.505070 sequence=941.445349
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=237 node=N735 type=observe q_typed_residual_context=6.887936 sequence=948.333285
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=238 node=N2203 type=observe q_typed_residual_context=6.742504 sequence=955.075790
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=239 node=N7440 type=observe q_typed_residual_context=6.265203 sequence=961.340993
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=240 node=N733 type=observe q_typed_residual_context=6.309430 sequence=967.650423
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=241 node=N2201 type=observe q_typed_residual_context=7.158553 sequence=974.808976
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=242 node=N2226 type=observe q_typed_residual_context=7.290908 sequence=982.099884
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=243 node=N759 type=observe q_typed_residual_context=2.027511 sequence=984.127395
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=244 node=N2214 type=observe q_typed_residual_context=7.224374 sequence=991.351769
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=245 node=N1347 type=observe q_typed_residual_context=7.566284 sequence=998.918053
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=246 node=N2212 type=observe q_typed_residual_context=7.132820 sequence=1006.050873
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=247 node=N2220 type=observe q_typed_residual_context=7.321835 sequence=1013.372708
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=248 node=N1348 type=observe q_typed_residual_context=6.471361 sequence=1019.844068
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=249 node=N8470 type=observe q_typed_residual_context=3.804496 sequence=1023.648565
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=250 node=N6561 type=observe q_typed_residual_context=4.071606 sequence=1027.720171
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=251 node=N2207 type=observe q_typed_residual_context=7.337610 sequence=1035.057781
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=252 node=N4758 type=observe q_typed_residual_context=5.938640 sequence=1040.996421
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=253 node=N6679 type=observe q_typed_residual_context=3.958896 sequence=1044.955317
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=254 node=N4766 type=observe q_typed_residual_context=7.239506 sequence=1052.194823
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=255 node=N6659 type=observe q_typed_residual_context=3.845047 sequence=1056.039870
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=256 node=N685 type=observe q_typed_residual_context=7.035719 sequence=1063.075589
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=257 node=N4774 type=observe q_typed_residual_context=7.386448 sequence=1070.462037
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=258 node=N730 type=observe q_typed_residual_context=4.746566 sequence=1075.208603
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=259 node=N756 type=observe q_typed_residual_context=5.223319 sequence=1080.431922
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=260 node=N690 type=observe q_typed_residual_context=6.792482 sequence=1087.224404
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=261 node=N4798 type=observe q_typed_residual_context=5.691503 sequence=1092.915907
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=262 node=N4790 type=observe q_typed_residual_context=6.513598 sequence=1099.429505
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=263 node=N6564 type=observe q_typed_residual_context=3.322361 sequence=1102.751866
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=264 node=N727 type=observe q_typed_residual_context=6.414746 sequence=1109.166612
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=265 node=N728 type=observe q_typed_residual_context=6.437363 sequence=1115.603975
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=266 node=N681 type=observe q_typed_residual_context=7.193565 sequence=1122.797540
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=267 node=N5034 type=observe q_typed_residual_context=5.438402 sequence=1128.235942
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=268 node=N4821 type=observe q_typed_residual_context=6.819730 sequence=1135.055672
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=269 node=N4829 type=observe q_typed_residual_context=6.526894 sequence=1141.582566
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=270 node=N6566 type=observe q_typed_residual_context=3.322237 sequence=1144.904802
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=271 node=N7397 type=observe q_typed_residual_context=6.518949 sequence=1151.423751
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=272 node=N2175 type=observe q_typed_residual_context=7.286140 sequence=1158.709891
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=273 node=N4837 type=observe q_typed_residual_context=4.676500 sequence=1163.386391
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=274 node=N6670 type=observe q_typed_residual_context=3.412878 sequence=1166.799269
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=275 node=N764 type=observe q_typed_residual_context=5.925276 sequence=1172.724545
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=276 node=N7518 type=observe q_typed_residual_context=7.021403 sequence=1179.745948
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=277 node=N2211 type=observe q_typed_residual_context=3.131756 sequence=1182.877704
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] [plan] step=278 node=N5879 type=observe q_typed_residual_context=5.933978 sequence=1188.811682
[b15-round2/typed_balanced/alpha_0p35] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p35/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round2/typed_balanced/alpha_0p35] [gmean] 2026-07-20T18:57:12 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=183.871 plan_csv=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p35/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round2/typed_balanced/alpha_0p35] [gmean] 2026-07-20T18:57:12 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-round2/typed_balanced/alpha_0p35] [eval iscas99__b15_1] {
[b15-round2/typed_balanced/alpha_0p35] [eval iscas99__b15_1]   "records": 2,
[b15-round2/typed_balanced/alpha_0p35] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p35/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-round2/typed_balanced/alpha_0p35] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p35/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-round2/typed_balanced/alpha_0p35] [eval iscas99__b15_1] }
[b15-round2/typed_balanced/alpha_0p35] [gmean] 2026-07-20T18:57:19 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12185000000000001 plan_sec=183.871 eval_sec=7.383 total_sec=191.268
[b15-round2/typed_balanced/alpha_0p35] [gmean] 2026-07-20T18:57:19 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12185000000000001 positives=1 negatives=0 elapsed=191.269
