[b15-round2/typed_rank/alpha_0p05] [gmean] 2026-07-20T19:00:33 out_dir=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_rank/alpha_0p05
[b15-round2/typed_rank/alpha_0p05] [gmean] 2026-07-20T19:00:33 budgets=iscas99__b15_1:278
[b15-round2/typed_rank/alpha_0p05] [gmean] 2026-07-20T19:00:33 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round2/typed_rank/alpha_0p05] [gmean] 2026-07-20T19:00:33 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=172 node=N2894 type=control1 q_typed_residual_context=1.062540 sequence=367.712292
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=173 node=N2952 type=control1 q_typed_residual_context=0.964606 sequence=368.676898
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=174 node=N2779 type=control1 q_typed_residual_context=0.941589 sequence=369.618487
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=175 node=N6678 type=observe q_typed_residual_context=0.904342 sequence=370.522829
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=176 node=N725 type=observe q_typed_residual_context=1.830615 sequence=372.353444
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=177 node=N7414 type=control1 q_typed_residual_context=1.225676 sequence=373.579120
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=178 node=N7873 type=control1 q_typed_residual_context=0.957061 sequence=374.536181
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=179 node=N2837 type=control1 q_typed_residual_context=0.958381 sequence=375.494562
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=180 node=N3009 type=control1 q_typed_residual_context=0.952451 sequence=376.447013
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=181 node=N7589 type=control1 q_typed_residual_context=0.858639 sequence=377.305652
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=182 node=N3067 type=control1 q_typed_residual_context=0.971261 sequence=378.276913
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=183 node=N7436 type=observe q_typed_residual_context=1.024430 sequence=379.301343
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=184 node=N705 type=observe q_typed_residual_context=3.058708 sequence=382.360051
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=185 node=N8790 type=control1 q_typed_residual_context=2.864524 sequence=385.224575
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=186 node=N5422 type=observe q_typed_residual_context=2.616873 sequence=387.841448
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=187 node=N706 type=observe q_typed_residual_context=5.911920 sequence=393.753368
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=188 node=N8240 type=control1 q_typed_residual_context=6.520650 sequence=400.274019
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=189 node=N6685 type=observe q_typed_residual_context=0.936912 sequence=401.210931
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=190 node=N8789 type=control1 q_typed_residual_context=5.603160 sequence=406.814090
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=191 node=N679 type=observe q_typed_residual_context=6.395439 sequence=413.209530
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=192 node=N8239 type=control1 q_typed_residual_context=6.375650 sequence=419.585180
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=193 node=N8607 type=control1 q_typed_residual_context=6.222257 sequence=425.807437
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=194 node=N5456 type=observe q_typed_residual_context=5.175102 sequence=430.982539
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=195 node=N2072 type=observe q_typed_residual_context=5.952886 sequence=436.935425
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=196 node=N5439 type=observe q_typed_residual_context=2.082167 sequence=439.017592
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=197 node=N1987 type=observe q_typed_residual_context=1.668734 sequence=440.686326
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=198 node=N7439 type=observe q_typed_residual_context=2.824011 sequence=443.510337
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=199 node=N5202 type=observe q_typed_residual_context=1.878891 sequence=445.389228
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=200 node=N6682 type=observe q_typed_residual_context=0.943623 sequence=446.332852
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=201 node=N5390 type=observe q_typed_residual_context=4.164104 sequence=450.496955
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=202 node=N6538 type=observe q_typed_residual_context=2.614499 sequence=453.111455
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=203 node=N652 type=control1 q_typed_residual_context=4.881340 sequence=457.992794
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=204 node=N8238 type=control1 q_typed_residual_context=4.832928 sequence=462.825723
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=205 node=N5334 type=observe q_typed_residual_context=7.037635 sequence=469.863357
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=206 node=N8606 type=control1 q_typed_residual_context=6.582198 sequence=476.445555
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=207 node=N8237 type=control1 q_typed_residual_context=6.189017 sequence=482.634572
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=208 node=N5373 type=observe q_typed_residual_context=6.273449 sequence=488.908021
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=209 node=N699 type=observe q_typed_residual_context=6.081832 sequence=494.989853
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=210 node=N7382 type=observe q_typed_residual_context=6.503014 sequence=501.492867
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=211 node=N902 type=control1 q_typed_residual_context=4.069638 sequence=505.562506
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=212 node=N8605 type=control1 q_typed_residual_context=4.224137 sequence=509.786642
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=213 node=N8236 type=control1 q_typed_residual_context=4.686710 sequence=514.473353
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=214 node=N6668 type=observe q_typed_residual_context=1.468282 sequence=515.941635
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=215 node=N719 type=observe q_typed_residual_context=1.415380 sequence=517.357015
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=216 node=N708 type=observe q_typed_residual_context=5.324636 sequence=522.681651
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=217 node=N734 type=observe q_typed_residual_context=4.764796 sequence=527.446447
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=218 node=N515 type=control1 q_typed_residual_context=4.168568 sequence=531.615015
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=219 node=N2159 type=observe q_typed_residual_context=0.448156 sequence=532.063171
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=220 node=N7380 type=observe q_typed_residual_context=1.425751 sequence=533.488922
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=221 node=N2151 type=observe q_typed_residual_context=0.981824 sequence=534.470746
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=222 node=N6736 type=control1 q_typed_residual_context=0.494826 sequence=534.965572
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=223 node=N6660 type=observe q_typed_residual_context=1.189219 sequence=536.154792
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=224 node=N1351 type=observe q_typed_residual_context=0.766318 sequence=536.921109
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=225 node=N5726 type=control1 q_typed_residual_context=0.265218 sequence=537.186328
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=226 node=N7383 type=observe q_typed_residual_context=1.674719 sequence=538.861047
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=227 node=N686 type=observe q_typed_residual_context=1.799629 sequence=540.660676
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=228 node=N729 type=observe q_typed_residual_context=2.256616 sequence=542.917292
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=229 node=N6658 type=observe q_typed_residual_context=1.405803 sequence=544.323095
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=230 node=N684 type=observe q_typed_residual_context=1.981565 sequence=546.304660
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=231 node=N689 type=observe q_typed_residual_context=3.079512 sequence=549.384172
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=232 node=N6730 type=control1 q_typed_residual_context=2.166656 sequence=551.550828
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=233 node=N8235 type=control1 q_typed_residual_context=2.516420 sequence=554.067248
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=234 node=N2243 type=observe q_typed_residual_context=1.507681 sequence=555.574928
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=235 node=N7696 type=control0 q_typed_residual_context=0.037232 sequence=555.612160
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=236 node=N1879 type=observe q_typed_residual_context=0.176631 sequence=555.788791
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=237 node=N5735 type=observe q_typed_residual_context=5.147117 sequence=560.935907
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=238 node=N6656 type=observe q_typed_residual_context=7.143913 sequence=568.079820
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=239 node=N7433 type=observe q_typed_residual_context=4.719803 sequence=572.799623
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=240 node=N2271 type=observe q_typed_residual_context=5.507144 sequence=578.306766
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=241 node=N5094 type=observe q_typed_residual_context=5.833543 sequence=584.140309
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=242 node=N2259 type=observe q_typed_residual_context=4.948433 sequence=589.088743
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=243 node=N5160 type=observe q_typed_residual_context=5.908120 sequence=594.996862
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=244 node=N7447 type=observe q_typed_residual_context=3.205032 sequence=598.201894
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=245 node=N5111 type=observe q_typed_residual_context=3.621843 sequence=601.823738
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=246 node=N2267 type=observe q_typed_residual_context=4.704372 sequence=606.528110
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=247 node=N7694 type=control0 q_typed_residual_context=0.051737 sequence=606.579847
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=248 node=N4460 type=control0 q_typed_residual_context=0.144064 sequence=606.723912
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=249 node=N1598 type=observe q_typed_residual_context=2.427497 sequence=609.151409
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=250 node=N6657 type=observe q_typed_residual_context=0.543073 sequence=609.694481
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=251 node=N2263 type=observe q_typed_residual_context=7.215084 sequence=616.909566
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=252 node=N695 type=observe q_typed_residual_context=7.250156 sequence=624.159722
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=253 node=N7443 type=observe q_typed_residual_context=6.073964 sequence=630.233686
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=254 node=N2251 type=observe q_typed_residual_context=6.888825 sequence=637.122510
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=255 node=N8234 type=control1 q_typed_residual_context=6.801824 sequence=643.924334
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=256 node=N696 type=observe q_typed_residual_context=6.007951 sequence=649.932285
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=257 node=N6537 type=observe q_typed_residual_context=1.083892 sequence=651.016177
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=258 node=N4421 type=control0 q_typed_residual_context=1.104627 sequence=652.120804
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=259 node=N758 type=observe q_typed_residual_context=5.997360 sequence=658.118164
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=260 node=N2247 type=observe q_typed_residual_context=6.200816 sequence=664.318981
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=261 node=N697 type=observe q_typed_residual_context=5.206778 sequence=669.525758
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=262 node=N1352 type=observe q_typed_residual_context=6.509229 sequence=676.034987
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=263 node=N7444 type=observe q_typed_residual_context=5.643804 sequence=681.678792
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=264 node=N7452 type=observe q_typed_residual_context=6.734490 sequence=688.413282
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=265 node=N680 type=observe q_typed_residual_context=6.224175 sequence=694.637456
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=266 node=N6593 type=control1 q_typed_residual_context=0.762156 sequence=695.399612
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=267 node=N4359 type=control0 q_typed_residual_context=1.677695 sequence=697.077307
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=268 node=N8783 type=control1 q_typed_residual_context=7.346045 sequence=704.423353
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=269 node=N4367 type=control0 q_typed_residual_context=2.449958 sequence=706.873310
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=270 node=N8233 type=control1 q_typed_residual_context=7.233320 sequence=714.106631
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=271 node=N6743 type=control1 q_typed_residual_context=6.506801 sequence=720.613431
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=272 node=N4532 type=control0 q_typed_residual_context=5.721127 sequence=726.334558
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=273 node=N8608 type=control1 q_typed_residual_context=6.981714 sequence=733.316272
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=274 node=N1688 type=observe q_typed_residual_context=5.725843 sequence=739.042114
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=275 node=N1599 type=observe q_typed_residual_context=1.628836 sequence=740.670951
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=276 node=N732 type=observe q_typed_residual_context=5.507089 sequence=746.178040
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=277 node=N2216 type=observe q_typed_residual_context=7.257172 sequence=753.435212
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=278 node=N2218 type=observe q_typed_residual_context=5.478805 sequence=758.914017
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_rank/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round2/typed_rank/alpha_0p05] [gmean] 2026-07-20T19:03:28 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=175.115 plan_csv=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_rank/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round2/typed_rank/alpha_0p05] [gmean] 2026-07-20T19:03:28 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-round2/typed_rank/alpha_0p05] [eval iscas99__b15_1] {
[b15-round2/typed_rank/alpha_0p05] [eval iscas99__b15_1]   "records": 2,
[b15-round2/typed_rank/alpha_0p05] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_rank/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-round2/typed_rank/alpha_0p05] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_rank/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-round2/typed_rank/alpha_0p05] [eval iscas99__b15_1] }
[b15-round2/typed_rank/alpha_0p05] [gmean] 2026-07-20T19:03:35 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.11914000000000002 plan_sec=175.115 eval_sec=6.758 total_sec=181.887
[b15-round2/typed_rank/alpha_0p05] [gmean] 2026-07-20T19:03:35 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.11914000000000002 positives=1 negatives=0 elapsed=181.888
