[b15-round2/typed_balanced/alpha_0p50] [gmean] 2026-07-20T18:54:08 out_dir=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p50
[b15-round2/typed_balanced/alpha_0p50] [gmean] 2026-07-20T18:54:08 budgets=iscas99__b15_1:278
[b15-round2/typed_balanced/alpha_0p50] [gmean] 2026-07-20T18:54:08 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round2/typed_balanced/alpha_0p50] [gmean] 2026-07-20T18:54:08 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=170 node=N725 type=observe q_typed_residual_context=3.804639 sequence=558.639557
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=171 node=N705 type=observe q_typed_residual_context=3.354701 sequence=561.994258
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=172 node=N578 type=observe q_typed_residual_context=1.605646 sequence=563.599904
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=173 node=N7454 type=observe q_typed_residual_context=1.246617 sequence=564.846521
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=174 node=N2721 type=control1 q_typed_residual_context=2.435468 sequence=567.281990
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=175 node=N2894 type=control1 q_typed_residual_context=2.301018 sequence=569.583008
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=176 node=N2952 type=control1 q_typed_residual_context=2.640095 sequence=572.223103
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=177 node=N2779 type=control1 q_typed_residual_context=1.883447 sequence=574.106551
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=178 node=N1598 type=observe q_typed_residual_context=1.314946 sequence=575.421497
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=179 node=N6685 type=observe q_typed_residual_context=1.092305 sequence=576.513802
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=180 node=N5456 type=observe q_typed_residual_context=1.777078 sequence=578.290880
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=181 node=N706 type=observe q_typed_residual_context=2.890178 sequence=581.181058
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=182 node=N5439 type=observe q_typed_residual_context=1.794884 sequence=582.975942
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=183 node=N679 type=observe q_typed_residual_context=3.028864 sequence=586.004806
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=184 node=N7436 type=observe q_typed_residual_context=1.904719 sequence=587.909525
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=185 node=N7441 type=control0 q_typed_residual_context=2.075192 sequence=589.984717
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=186 node=N7873 type=control1 q_typed_residual_context=2.177379 sequence=592.162096
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=187 node=N5875 type=observe q_typed_residual_context=2.022554 sequence=594.184650
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=188 node=N7442 type=control0 q_typed_residual_context=1.700759 sequence=595.885410
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=189 node=N2837 type=control1 q_typed_residual_context=1.617567 sequence=597.502976
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=190 node=N5422 type=observe q_typed_residual_context=1.674454 sequence=599.177430
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=191 node=N703 type=observe q_typed_residual_context=2.702085 sequence=601.879514
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=192 node=N7696 type=control0 q_typed_residual_context=1.999780 sequence=603.879295
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=193 node=N3009 type=control1 q_typed_residual_context=2.352556 sequence=606.231851
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=194 node=N7473 type=control0 q_typed_residual_context=2.165777 sequence=608.397628
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=195 node=N7589 type=control1 q_typed_residual_context=2.469015 sequence=610.866643
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=196 node=N3067 type=control1 q_typed_residual_context=3.859691 sequence=614.726333
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=197 node=N8790 type=control1 q_typed_residual_context=2.187007 sequence=616.913340
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=198 node=N8240 type=control1 q_typed_residual_context=3.108364 sequence=620.021704
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=199 node=N8789 type=control1 q_typed_residual_context=2.423948 sequence=622.445651
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=200 node=N8239 type=control1 q_typed_residual_context=2.578431 sequence=625.024082
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=201 node=N8607 type=control1 q_typed_residual_context=2.716705 sequence=627.740787
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=202 node=N6678 type=observe q_typed_residual_context=1.278098 sequence=629.018885
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=203 node=N5390 type=observe q_typed_residual_context=2.473810 sequence=631.492695
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=204 node=N7439 type=observe q_typed_residual_context=4.853395 sequence=636.346090
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=205 node=N5202 type=observe q_typed_residual_context=3.283629 sequence=639.629719
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=206 node=N5373 type=observe q_typed_residual_context=6.932853 sequence=646.562572
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=207 node=N2151 type=observe q_typed_residual_context=6.547775 sequence=653.110347
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=208 node=N6538 type=observe q_typed_residual_context=1.611768 sequence=654.722115
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=209 node=N6581 type=observe q_typed_residual_context=5.495450 sequence=660.217565
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=210 node=N719 type=observe q_typed_residual_context=4.637688 sequence=664.855253
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=211 node=N699 type=observe q_typed_residual_context=5.498491 sequence=670.353744
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=212 node=N652 type=control1 q_typed_residual_context=4.011797 sequence=674.365542
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=213 node=N8238 type=control1 q_typed_residual_context=2.557391 sequence=676.922932
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=214 node=N8606 type=control1 q_typed_residual_context=2.381850 sequence=679.304783
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=215 node=N8237 type=control1 q_typed_residual_context=2.044767 sequence=681.349550
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=216 node=N902 type=control1 q_typed_residual_context=3.287049 sequence=684.636599
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=217 node=N8605 type=control1 q_typed_residual_context=1.793030 sequence=686.429630
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=218 node=N5334 type=observe q_typed_residual_context=1.797082 sequence=688.226712
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=219 node=N7380 type=observe q_typed_residual_context=1.742051 sequence=689.968763
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=220 node=N752 type=observe q_typed_residual_context=1.251893 sequence=691.220656
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=221 node=N734 type=observe q_typed_residual_context=3.953932 sequence=695.174589
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=222 node=N708 type=observe q_typed_residual_context=5.171206 sequence=700.345794
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=223 node=N1349 type=observe q_typed_residual_context=3.219030 sequence=703.564824
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=224 node=N6660 type=observe q_typed_residual_context=2.743260 sequence=706.308084
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=225 node=N1351 type=observe q_typed_residual_context=3.791662 sequence=710.099747
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=226 node=N7381 type=observe q_typed_residual_context=3.699012 sequence=713.798759
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=227 node=N686 type=observe q_typed_residual_context=3.727508 sequence=717.526267
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=228 node=N689 type=observe q_typed_residual_context=1.822889 sequence=719.349156
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=229 node=N729 type=observe q_typed_residual_context=3.349877 sequence=722.699033
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=230 node=N515 type=control1 q_typed_residual_context=3.130274 sequence=725.829307
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=231 node=N7472 type=control0 q_typed_residual_context=1.581368 sequence=727.410674
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=232 node=N4460 type=control0 q_typed_residual_context=4.912531 sequence=732.323205
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=233 node=N684 type=observe q_typed_residual_context=3.746593 sequence=736.069798
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=234 node=N6656 type=observe q_typed_residual_context=3.206491 sequence=739.276289
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=235 node=N5726 type=control1 q_typed_residual_context=2.608160 sequence=741.884448
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=236 node=N6736 type=control1 q_typed_residual_context=4.998392 sequence=746.882841
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=237 node=N7870 type=control1 q_typed_residual_context=1.202568 sequence=748.085409
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=238 node=N7433 type=observe q_typed_residual_context=1.326519 sequence=749.411928
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=239 node=N6734 type=control1 q_typed_residual_context=3.521306 sequence=752.933233
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=240 node=N5735 type=observe q_typed_residual_context=3.856559 sequence=756.789793
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=241 node=N6730 type=control1 q_typed_residual_context=5.620699 sequence=762.410492
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=242 node=N7413 type=control1 q_typed_residual_context=4.330695 sequence=766.741187
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=243 node=N8235 type=control1 q_typed_residual_context=3.714683 sequence=770.455870
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=244 node=N8236 type=control1 q_typed_residual_context=2.504377 sequence=772.960247
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=245 node=N6593 type=control1 q_typed_residual_context=2.503316 sequence=775.463563
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=246 node=N8608 type=control1 q_typed_residual_context=2.623019 sequence=778.086581
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=247 node=N2271 type=observe q_typed_residual_context=3.734166 sequence=781.820747
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=248 node=N6743 type=control1 q_typed_residual_context=2.158093 sequence=783.978840
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=249 node=N5094 type=observe q_typed_residual_context=6.698557 sequence=790.677396
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=250 node=N6741 type=control1 q_typed_residual_context=2.634549 sequence=793.311945
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=251 node=N2358 type=control1 q_typed_residual_context=5.433554 sequence=798.745499
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=252 node=N6594 type=control1 q_typed_residual_context=1.527618 sequence=800.273117
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=253 node=N1688 type=observe q_typed_residual_context=3.160339 sequence=803.433456
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=254 node=N4421 type=control0 q_typed_residual_context=5.782668 sequence=809.216123
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=255 node=N1879 type=observe q_typed_residual_context=3.590347 sequence=812.806471
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=256 node=N6739 type=control1 q_typed_residual_context=2.756794 sequence=815.563265
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=257 node=N1987 type=observe q_typed_residual_context=2.991523 sequence=818.554787
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=258 node=N2259 type=observe q_typed_residual_context=7.087708 sequence=825.642496
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=259 node=N6532 type=observe q_typed_residual_context=6.102729 sequence=831.745225
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=260 node=N695 type=observe q_typed_residual_context=1.001707 sequence=832.746931
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=261 node=N2267 type=observe q_typed_residual_context=5.757546 sequence=838.504477
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=262 node=N7444 type=observe q_typed_residual_context=4.297838 sequence=842.802315
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=263 node=N696 type=observe q_typed_residual_context=4.187711 sequence=846.990026
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=264 node=N2263 type=observe q_typed_residual_context=1.063686 sequence=848.053712
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=265 node=N697 type=observe q_typed_residual_context=7.256697 sequence=855.310409
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=266 node=N4359 type=control0 q_typed_residual_context=2.278350 sequence=857.588758
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=267 node=N4367 type=control0 q_typed_residual_context=7.663318 sequence=865.252077
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=268 node=N771 type=observe q_typed_residual_context=7.236002 sequence=872.488078
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=269 node=N4532 type=control0 q_typed_residual_context=7.554179 sequence=880.042257
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=270 node=N5160 type=observe q_typed_residual_context=7.203298 sequence=887.245555
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=271 node=N6658 type=observe q_typed_residual_context=6.323245 sequence=893.568799
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=272 node=N2251 type=observe q_typed_residual_context=2.681945 sequence=896.250744
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=273 node=N2247 type=observe q_typed_residual_context=6.807112 sequence=903.057855
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=274 node=N5111 type=observe q_typed_residual_context=4.657598 sequence=907.715453
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=275 node=N2159 type=observe q_typed_residual_context=2.019671 sequence=909.735125
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=276 node=N6680 type=observe q_typed_residual_context=1.367769 sequence=911.102893
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=277 node=N1352 type=observe q_typed_residual_context=6.404187 sequence=917.507080
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] [plan] step=278 node=N680 type=observe q_typed_residual_context=4.758574 sequence=922.265654
[b15-round2/typed_balanced/alpha_0p50] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p50/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round2/typed_balanced/alpha_0p50] [gmean] 2026-07-20T18:57:05 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=177.53 plan_csv=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p50/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round2/typed_balanced/alpha_0p50] [gmean] 2026-07-20T18:57:05 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-round2/typed_balanced/alpha_0p50] [eval iscas99__b15_1] {
[b15-round2/typed_balanced/alpha_0p50] [eval iscas99__b15_1]   "records": 2,
[b15-round2/typed_balanced/alpha_0p50] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p50/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-round2/typed_balanced/alpha_0p50] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p50/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-round2/typed_balanced/alpha_0p50] [eval iscas99__b15_1] }
[b15-round2/typed_balanced/alpha_0p50] [gmean] 2026-07-20T18:57:12 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.11490000000000011 plan_sec=177.53 eval_sec=6.617 total_sec=184.162
[b15-round2/typed_balanced/alpha_0p50] [gmean] 2026-07-20T18:57:12 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.11490000000000011 positives=1 negatives=0 elapsed=184.163
