[b15-round2/typed_balanced/alpha_0p20] [gmean] 2026-07-20T18:54:08 out_dir=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p20
[b15-round2/typed_balanced/alpha_0p20] [gmean] 2026-07-20T18:54:08 budgets=iscas99__b15_1:278
[b15-round2/typed_balanced/alpha_0p20] [gmean] 2026-07-20T18:54:08 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round2/typed_balanced/alpha_0p20] [gmean] 2026-07-20T18:54:08 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=170 node=N771 type=observe q_typed_residual_context=1.316265 sequence=487.555277
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=171 node=N6538 type=observe q_typed_residual_context=6.224146 sequence=493.779423
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=172 node=N6668 type=observe q_typed_residual_context=6.303610 sequence=500.083033
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=173 node=N5473 type=observe q_typed_residual_context=1.657268 sequence=501.740301
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=174 node=N703 type=observe q_typed_residual_context=6.391414 sequence=508.131715
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=175 node=N5456 type=observe q_typed_residual_context=6.463021 sequence=514.594736
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=176 node=N705 type=observe q_typed_residual_context=6.561560 sequence=521.156296
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=177 node=N2652 type=control1 q_typed_residual_context=6.605768 sequence=527.762063
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=178 node=N7436 type=observe q_typed_residual_context=1.700921 sequence=529.462984
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=179 node=N2721 type=control1 q_typed_residual_context=1.454639 sequence=530.917623
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=180 node=N2894 type=control1 q_typed_residual_context=2.157043 sequence=533.074666
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=181 node=N2952 type=control1 q_typed_residual_context=1.587187 sequence=534.661852
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=182 node=N2779 type=control1 q_typed_residual_context=1.333039 sequence=535.994891
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=183 node=N2072 type=observe q_typed_residual_context=0.765547 sequence=536.760438
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=184 node=N5422 type=observe q_typed_residual_context=1.201849 sequence=537.962287
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=185 node=N706 type=observe q_typed_residual_context=6.099722 sequence=544.062009
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=186 node=N6660 type=observe q_typed_residual_context=3.406235 sequence=547.468244
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=187 node=N679 type=observe q_typed_residual_context=2.356655 sequence=549.824899
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=188 node=N5439 type=observe q_typed_residual_context=1.682016 sequence=551.506915
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=189 node=N7439 type=observe q_typed_residual_context=1.531349 sequence=553.038264
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=190 node=N752 type=observe q_typed_residual_context=3.741871 sequence=556.780136
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=191 node=N5390 type=observe q_typed_residual_context=1.579935 sequence=558.360071
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=192 node=N699 type=observe q_typed_residual_context=1.140815 sequence=559.500886
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=193 node=N5373 type=observe q_typed_residual_context=6.689033 sequence=566.189919
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=194 node=N5202 type=observe q_typed_residual_context=4.020749 sequence=570.210668
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=195 node=N1879 type=observe q_typed_residual_context=3.840106 sequence=574.050774
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=196 node=N765 type=observe q_typed_residual_context=7.065738 sequence=581.116512
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=197 node=N1688 type=observe q_typed_residual_context=0.655552 sequence=581.772064
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=198 node=N719 type=observe q_typed_residual_context=6.806353 sequence=588.578417
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=199 node=N1987 type=observe q_typed_residual_context=0.837747 sequence=589.416164
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=200 node=N5334 type=observe q_typed_residual_context=3.587989 sequence=593.004154
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=201 node=N6678 type=observe q_typed_residual_context=0.790063 sequence=593.794217
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=202 node=N734 type=observe q_typed_residual_context=5.015593 sequence=598.809810
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=203 node=N1598 type=observe q_typed_residual_context=0.832179 sequence=599.641989
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=204 node=N7381 type=observe q_typed_residual_context=2.649813 sequence=602.291801
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=205 node=N758 type=observe q_typed_residual_context=3.138401 sequence=605.430203
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=206 node=N2837 type=control1 q_typed_residual_context=1.876418 sequence=607.306621
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=207 node=N764 type=observe q_typed_residual_context=0.988637 sequence=608.295258
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=208 node=N689 type=observe q_typed_residual_context=1.448150 sequence=609.743408
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=209 node=N753 type=observe q_typed_residual_context=3.739092 sequence=613.482500
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=210 node=N684 type=observe q_typed_residual_context=1.095303 sequence=614.577803
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=211 node=N7443 type=observe q_typed_residual_context=4.934683 sequence=619.512486
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=212 node=N729 type=observe q_typed_residual_context=1.165239 sequence=620.677726
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=213 node=N1351 type=observe q_typed_residual_context=2.387631 sequence=623.065356
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=214 node=N3009 type=control1 q_typed_residual_context=1.080693 sequence=624.146049
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=215 node=N5160 type=observe q_typed_residual_context=1.117920 sequence=625.263969
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=216 node=N686 type=observe q_typed_residual_context=1.243029 sequence=626.506998
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=217 node=N695 type=observe q_typed_residual_context=1.530702 sequence=628.037701
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=218 node=N2271 type=observe q_typed_residual_context=2.061151 sequence=630.098852
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=219 node=N7383 type=observe q_typed_residual_context=1.875746 sequence=631.974598
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=220 node=N696 type=observe q_typed_residual_context=1.444630 sequence=633.419228
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=221 node=N2259 type=observe q_typed_residual_context=1.956254 sequence=635.375482
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=222 node=N697 type=observe q_typed_residual_context=2.316102 sequence=637.691583
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=223 node=N2267 type=observe q_typed_residual_context=2.736725 sequence=640.428308
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=224 node=N7380 type=observe q_typed_residual_context=1.910607 sequence=642.338915
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=225 node=N7382 type=observe q_typed_residual_context=1.652689 sequence=643.991604
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=226 node=N2263 type=observe q_typed_residual_context=2.279212 sequence=646.270816
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=227 node=N680 type=observe q_typed_residual_context=2.440954 sequence=648.711770
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=228 node=N2243 type=observe q_typed_residual_context=2.782667 sequence=651.494437
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=229 node=N5111 type=observe q_typed_residual_context=1.833304 sequence=653.327741
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=230 node=N7433 type=observe q_typed_residual_context=2.048977 sequence=655.376718
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=231 node=N5094 type=observe q_typed_residual_context=1.730077 sequence=657.106796
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=232 node=N6656 type=observe q_typed_residual_context=2.409205 sequence=659.516001
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=233 node=N2247 type=observe q_typed_residual_context=2.845263 sequence=662.361264
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=234 node=N2251 type=observe q_typed_residual_context=3.901256 sequence=666.262521
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=235 node=N2216 type=observe q_typed_residual_context=3.799919 sequence=670.062440
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=236 node=N5735 type=observe q_typed_residual_context=2.346383 sequence=672.408823
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=237 node=N6532 type=observe q_typed_residual_context=2.606678 sequence=675.015501
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=238 node=N732 type=observe q_typed_residual_context=3.091530 sequence=678.107030
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=239 node=N2218 type=observe q_typed_residual_context=3.460008 sequence=681.567038
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=240 node=N7452 type=observe q_typed_residual_context=3.219540 sequence=684.786578
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=241 node=N6658 type=observe q_typed_residual_context=1.325766 sequence=686.112344
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=242 node=N2255 type=observe q_typed_residual_context=2.330647 sequence=688.442991
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=243 node=N2185 type=observe q_typed_residual_context=4.057243 sequence=692.500234
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=244 node=N6537 type=observe q_typed_residual_context=2.298452 sequence=694.798686
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=245 node=N2203 type=observe q_typed_residual_context=2.650410 sequence=697.449096
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=246 node=N717 type=observe q_typed_residual_context=4.032075 sequence=701.481171
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=247 node=N2151 type=observe q_typed_residual_context=2.447505 sequence=703.928676
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=248 node=N4900 type=observe q_typed_residual_context=1.450343 sequence=705.379019
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=249 node=N1352 type=observe q_typed_residual_context=4.619655 sequence=709.998674
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=250 node=N7444 type=observe q_typed_residual_context=2.408132 sequence=712.406806
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=251 node=N2205 type=observe q_typed_residual_context=3.305237 sequence=715.712043
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=252 node=N2159 type=observe q_typed_residual_context=7.312932 sequence=723.024975
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=253 node=N733 type=observe q_typed_residual_context=4.902007 sequence=727.926982
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=254 node=N735 type=observe q_typed_residual_context=4.919736 sequence=732.846718
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=255 node=N2201 type=observe q_typed_residual_context=5.201504 sequence=738.048222
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=256 node=N2226 type=observe q_typed_residual_context=6.630920 sequence=744.679142
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=257 node=N2212 type=observe q_typed_residual_context=6.615813 sequence=751.294955
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=258 node=N1348 type=observe q_typed_residual_context=5.422275 sequence=756.717230
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=259 node=N2214 type=observe q_typed_residual_context=3.379635 sequence=760.096865
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=260 node=N7440 type=observe q_typed_residual_context=2.576386 sequence=762.673251
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=261 node=N2220 type=observe q_typed_residual_context=2.940093 sequence=765.613343
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=262 node=N1347 type=observe q_typed_residual_context=7.284495 sequence=772.897838
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=263 node=N8470 type=observe q_typed_residual_context=4.222594 sequence=777.120432
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=264 node=N6582 type=observe q_typed_residual_context=3.141954 sequence=780.262386
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=265 node=N2222 type=observe q_typed_residual_context=2.983433 sequence=783.245819
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=266 node=N8790 type=control1 q_typed_residual_context=7.561311 sequence=790.807130
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=267 node=N2207 type=observe q_typed_residual_context=7.308954 sequence=798.116085
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=268 node=N6562 type=observe q_typed_residual_context=6.195886 sequence=804.311971
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=269 node=N8240 type=control1 q_typed_residual_context=3.955483 sequence=808.267454
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=270 node=N4766 type=observe q_typed_residual_context=7.282741 sequence=815.550195
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=271 node=N4758 type=observe q_typed_residual_context=7.243430 sequence=822.793626
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=272 node=N730 type=observe q_typed_residual_context=7.198434 sequence=829.992060
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=273 node=N2209 type=observe q_typed_residual_context=6.972902 sequence=836.964961
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=274 node=N4774 type=observe q_typed_residual_context=7.064599 sequence=844.029560
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=275 node=N685 type=observe q_typed_residual_context=5.826158 sequence=849.855718
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=276 node=N4790 type=observe q_typed_residual_context=7.413948 sequence=857.269665
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=277 node=N4798 type=observe q_typed_residual_context=3.467794 sequence=860.737459
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] [plan] step=278 node=N6962 type=observe q_typed_residual_context=3.111990 sequence=863.849450
[b15-round2/typed_balanced/alpha_0p20] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p20/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round2/typed_balanced/alpha_0p20] [gmean] 2026-07-20T18:56:57 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=169.717 plan_csv=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p20/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round2/typed_balanced/alpha_0p20] [gmean] 2026-07-20T18:56:57 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-round2/typed_balanced/alpha_0p20] [eval iscas99__b15_1] {
[b15-round2/typed_balanced/alpha_0p20] [eval iscas99__b15_1]   "records": 2,
[b15-round2/typed_balanced/alpha_0p20] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p20/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-round2/typed_balanced/alpha_0p20] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p20/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-round2/typed_balanced/alpha_0p20] [eval iscas99__b15_1] }
[b15-round2/typed_balanced/alpha_0p20] [gmean] 2026-07-20T18:57:04 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12195000000000011 plan_sec=169.717 eval_sec=6.348 total_sec=176.073
[b15-round2/typed_balanced/alpha_0p20] [gmean] 2026-07-20T18:57:04 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12195000000000011 positives=1 negatives=0 elapsed=176.074
