[b15-round2/typed_rank/alpha_0p35] [gmean] 2026-07-20T19:00:33 out_dir=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_rank/alpha_0p35
[b15-round2/typed_rank/alpha_0p35] [gmean] 2026-07-20T19:00:33 budgets=iscas99__b15_1:278
[b15-round2/typed_rank/alpha_0p35] [gmean] 2026-07-20T19:00:33 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round2/typed_rank/alpha_0p35] [gmean] 2026-07-20T19:00:33 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=172 node=N725 type=observe q_typed_residual_context=2.386643 sequence=571.770716
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=173 node=N703 type=observe q_typed_residual_context=2.247352 sequence=574.018067
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=174 node=N1879 type=observe q_typed_residual_context=1.104835 sequence=575.122902
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=175 node=N1598 type=observe q_typed_residual_context=1.154317 sequence=576.277219
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=176 node=N2652 type=control1 q_typed_residual_context=2.203705 sequence=578.480924
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=177 node=N1688 type=observe q_typed_residual_context=1.074619 sequence=579.555544
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=178 node=N2721 type=control1 q_typed_residual_context=1.559179 sequence=581.114723
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=179 node=N6668 type=observe q_typed_residual_context=1.414411 sequence=582.529134
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=180 node=N5439 type=observe q_typed_residual_context=1.486864 sequence=584.015998
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=181 node=N7436 type=observe q_typed_residual_context=2.638395 sequence=586.654392
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=182 node=N7413 type=control1 q_typed_residual_context=1.622993 sequence=588.277386
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=183 node=N2106 type=observe q_typed_residual_context=0.981662 sequence=589.259047
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=184 node=N679 type=observe q_typed_residual_context=1.352889 sequence=590.611936
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=185 node=N6678 type=observe q_typed_residual_context=0.897486 sequence=591.509423
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=186 node=N763 type=observe q_typed_residual_context=0.924251 sequence=592.433674
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=187 node=N5334 type=observe q_typed_residual_context=3.341121 sequence=595.774795
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=188 node=N7590 type=control1 q_typed_residual_context=1.540563 sequence=597.315358
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=189 node=N705 type=observe q_typed_residual_context=1.236703 sequence=598.552060
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=190 node=N2075 type=observe q_typed_residual_context=0.809751 sequence=599.361812
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=191 node=N7870 type=control1 q_typed_residual_context=1.465081 sequence=600.826892
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=192 node=N719 type=observe q_typed_residual_context=1.353519 sequence=602.180412
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=193 node=N7439 type=observe q_typed_residual_context=1.266373 sequence=603.446785
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=194 node=N5390 type=observe q_typed_residual_context=7.515613 sequence=610.962398
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=195 node=N5422 type=observe q_typed_residual_context=1.139239 sequence=612.101637
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=196 node=N771 type=observe q_typed_residual_context=1.098995 sequence=613.200632
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=197 node=N7441 type=control0 q_typed_residual_context=1.503269 sequence=614.703901
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=198 node=N765 type=observe q_typed_residual_context=1.039058 sequence=615.742960
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=199 node=N7442 type=control0 q_typed_residual_context=1.388525 sequence=617.131484
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=200 node=N699 type=observe q_typed_residual_context=1.058163 sequence=618.189647
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=201 node=N708 type=observe q_typed_residual_context=4.602405 sequence=622.792052
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=202 node=N706 type=observe q_typed_residual_context=3.033974 sequence=625.826027
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=203 node=N1351 type=observe q_typed_residual_context=2.825398 sequence=628.651425
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=204 node=N7404 type=observe q_typed_residual_context=2.270397 sequence=630.921822
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=205 node=N684 type=observe q_typed_residual_context=1.985610 sequence=632.907432
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=206 node=N7696 type=control0 q_typed_residual_context=1.724973 sequence=634.632405
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=207 node=N8052 type=control0 q_typed_residual_context=2.649384 sequence=637.281788
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=208 node=N5456 type=observe q_typed_residual_context=4.182640 sequence=641.464428
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=209 node=N7380 type=observe q_typed_residual_context=5.206721 sequence=646.671149
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=210 node=N686 type=observe q_typed_residual_context=2.724852 sequence=649.396001
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=211 node=N2952 type=control1 q_typed_residual_context=2.043690 sequence=651.439691
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=212 node=N2894 type=control1 q_typed_residual_context=1.733677 sequence=653.173369
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=213 node=N3009 type=control1 q_typed_residual_context=1.780765 sequence=654.954134
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=214 node=N2837 type=control1 q_typed_residual_context=1.853740 sequence=656.807874
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=215 node=N3067 type=control1 q_typed_residual_context=2.031814 sequence=658.839688
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=216 node=N8790 type=control1 q_typed_residual_context=2.325813 sequence=661.165501
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=217 node=N8240 type=control1 q_typed_residual_context=3.675471 sequence=664.840971
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=218 node=N8789 type=control1 q_typed_residual_context=4.057618 sequence=668.898589
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=219 node=N8239 type=control1 q_typed_residual_context=3.743546 sequence=672.642135
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=220 node=N8607 type=control1 q_typed_residual_context=3.744339 sequence=676.386474
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=221 node=N7512 type=control1 q_typed_residual_context=3.440097 sequence=679.826571
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=222 node=N2779 type=control1 q_typed_residual_context=3.312738 sequence=683.139309
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=223 node=N652 type=control1 q_typed_residual_context=2.843341 sequence=685.982651
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=224 node=N8238 type=control1 q_typed_residual_context=3.758200 sequence=689.740851
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=225 node=N8606 type=control1 q_typed_residual_context=4.045080 sequence=693.785931
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=226 node=N8237 type=control1 q_typed_residual_context=4.059939 sequence=697.845870
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=227 node=N5373 type=observe q_typed_residual_context=2.899126 sequence=700.744996
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=228 node=N7855 type=control0 q_typed_residual_context=2.406517 sequence=703.151513
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=229 node=N902 type=control1 q_typed_residual_context=4.549949 sequence=707.701461
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=230 node=N8605 type=control1 q_typed_residual_context=3.214162 sequence=710.915624
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=231 node=N8236 type=control1 q_typed_residual_context=3.599740 sequence=714.515364
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=232 node=N7589 type=control1 q_typed_residual_context=2.333786 sequence=716.849150
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=233 node=N6660 type=observe q_typed_residual_context=2.686025 sequence=719.535175
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=234 node=N515 type=control1 q_typed_residual_context=2.427756 sequence=721.962931
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=235 node=N5160 type=observe q_typed_residual_context=1.998947 sequence=723.961878
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=236 node=N5726 type=control1 q_typed_residual_context=2.653868 sequence=726.615746
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=237 node=N6736 type=control1 q_typed_residual_context=1.968429 sequence=728.584175
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=238 node=N5735 type=observe q_typed_residual_context=2.664132 sequence=731.248307
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=239 node=N8235 type=control1 q_typed_residual_context=4.360798 sequence=735.609104
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=240 node=N6730 type=control1 q_typed_residual_context=4.438442 sequence=740.047546
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=241 node=N6734 type=control1 q_typed_residual_context=5.106052 sequence=745.153599
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=242 node=N8234 type=control1 q_typed_residual_context=6.643987 sequence=751.797586
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=243 node=N6593 type=control1 q_typed_residual_context=6.519643 sequence=758.317229
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=244 node=N8783 type=control1 q_typed_residual_context=3.299202 sequence=761.616431
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=245 node=N8233 type=control1 q_typed_residual_context=1.583878 sequence=763.200309
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=246 node=N8038 type=control0 q_typed_residual_context=1.492609 sequence=764.692919
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=247 node=N7472 type=control0 q_typed_residual_context=3.013562 sequence=767.706481
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=248 node=N4460 type=control0 q_typed_residual_context=6.567435 sequence=774.273916
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=249 node=N7700 type=control0 q_typed_residual_context=1.198444 sequence=775.472360
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=250 node=N4421 type=control0 q_typed_residual_context=5.453675 sequence=780.926035
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=251 node=N2271 type=observe q_typed_residual_context=4.150225 sequence=785.076261
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=252 node=N7381 type=observe q_typed_residual_context=5.651425 sequence=790.727686
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=253 node=N8608 type=control1 q_typed_residual_context=5.916836 sequence=796.644522
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=254 node=N8040 type=control0 q_typed_residual_context=1.036709 sequence=797.681231
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=255 node=N8046 type=control0 q_typed_residual_context=1.031809 sequence=798.713040
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=256 node=N4532 type=control0 q_typed_residual_context=5.855528 sequence=804.568568
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=257 node=N4442 type=control0 q_typed_residual_context=6.244875 sequence=810.813443
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=258 node=N6956 type=control0 q_typed_residual_context=1.965669 sequence=812.779112
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=259 node=N4469 type=control0 q_typed_residual_context=4.406575 sequence=817.185686
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=260 node=N4436 type=control0 q_typed_residual_context=2.064397 sequence=819.250084
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=261 node=N2358 type=control1 q_typed_residual_context=2.443241 sequence=821.693325
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=262 node=N689 type=observe q_typed_residual_context=1.590456 sequence=823.283780
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=263 node=N6656 type=observe q_typed_residual_context=2.959402 sequence=826.243183
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=264 node=N754 type=observe q_typed_residual_context=0.781984 sequence=827.025167
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=265 node=N2259 type=observe q_typed_residual_context=1.858082 sequence=828.883248
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=266 node=N696 type=observe q_typed_residual_context=1.856222 sequence=830.739470
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=267 node=N2159 type=observe q_typed_residual_context=1.837476 sequence=832.576947
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=268 node=N729 type=observe q_typed_residual_context=1.426508 sequence=834.003455
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=269 node=N6685 type=observe q_typed_residual_context=1.176485 sequence=835.179940
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=270 node=N734 type=observe q_typed_residual_context=2.563755 sequence=837.743695
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=271 node=N695 type=observe q_typed_residual_context=3.984570 sequence=841.728265
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=272 node=N2251 type=observe q_typed_residual_context=3.218209 sequence=844.946474
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=273 node=N697 type=observe q_typed_residual_context=2.907317 sequence=847.853791
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=274 node=N2243 type=observe q_typed_residual_context=1.726886 sequence=849.580678
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=275 node=N6537 type=observe q_typed_residual_context=1.239425 sequence=850.820103
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=276 node=N2267 type=observe q_typed_residual_context=2.438214 sequence=853.258317
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=277 node=N6658 type=observe q_typed_residual_context=3.161010 sequence=856.419327
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] [plan] step=278 node=N680 type=observe q_typed_residual_context=3.747919 sequence=860.167247
[b15-round2/typed_rank/alpha_0p35] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_rank/alpha_0p35/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round2/typed_rank/alpha_0p35] [gmean] 2026-07-20T19:03:20 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=166.834 plan_csv=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_rank/alpha_0p35/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round2/typed_rank/alpha_0p35] [gmean] 2026-07-20T19:03:20 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-round2/typed_rank/alpha_0p35] [eval iscas99__b15_1] {
[b15-round2/typed_rank/alpha_0p35] [eval iscas99__b15_1]   "records": 2,
[b15-round2/typed_rank/alpha_0p35] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_rank/alpha_0p35/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-round2/typed_rank/alpha_0p35] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_rank/alpha_0p35/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-round2/typed_rank/alpha_0p35] [eval iscas99__b15_1] }
[b15-round2/typed_rank/alpha_0p35] [gmean] 2026-07-20T19:03:27 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.11342000000000008 plan_sec=166.834 eval_sec=7.742 total_sec=174.588
[b15-round2/typed_rank/alpha_0p35] [gmean] 2026-07-20T19:03:27 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.11342000000000008 positives=1 negatives=0 elapsed=174.589
