[b15-round2/typed_balanced/alpha_0p10] [gmean] 2026-07-20T18:54:08 out_dir=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p10
[b15-round2/typed_balanced/alpha_0p10] [gmean] 2026-07-20T18:54:08 budgets=iscas99__b15_1:278
[b15-round2/typed_balanced/alpha_0p10] [gmean] 2026-07-20T18:54:08 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round2/typed_balanced/alpha_0p10] [gmean] 2026-07-20T18:54:08 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=170 node=N7405 type=observe q_typed_residual_context=0.834908 sequence=408.439205
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=171 node=N753 type=observe q_typed_residual_context=6.794517 sequence=415.233721
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=172 node=N5473 type=observe q_typed_residual_context=1.199353 sequence=416.433074
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=173 node=N706 type=observe q_typed_residual_context=1.561544 sequence=417.994618
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=174 node=N5456 type=observe q_typed_residual_context=6.348685 sequence=424.343303
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=175 node=N679 type=observe q_typed_residual_context=5.587686 sequence=429.930990
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=176 node=N5422 type=observe q_typed_residual_context=2.683940 sequence=432.614929
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=177 node=N703 type=observe q_typed_residual_context=3.853010 sequence=436.467940
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=178 node=N6668 type=observe q_typed_residual_context=1.534987 sequence=438.002927
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=179 node=N705 type=observe q_typed_residual_context=2.048100 sequence=440.051027
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=180 node=N5439 type=observe q_typed_residual_context=2.281699 sequence=442.332726
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=181 node=N7439 type=observe q_typed_residual_context=4.611662 sequence=446.944388
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=182 node=N759 type=observe q_typed_residual_context=2.323978 sequence=449.268366
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=183 node=N5202 type=observe q_typed_residual_context=1.270749 sequence=450.539115
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=184 node=N5390 type=observe q_typed_residual_context=6.529047 sequence=457.068162
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=185 node=N5373 type=observe q_typed_residual_context=6.636375 sequence=463.704537
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=186 node=N5334 type=observe q_typed_residual_context=6.570052 sequence=470.274589
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=187 node=N2652 type=control1 q_typed_residual_context=5.388462 sequence=475.663051
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=188 node=N2721 type=control1 q_typed_residual_context=3.919944 sequence=479.582995
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=189 node=N2894 type=control1 q_typed_residual_context=1.949301 sequence=481.532296
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=190 node=N2952 type=control1 q_typed_residual_context=1.116501 sequence=482.648797
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=191 node=N7382 type=observe q_typed_residual_context=0.806411 sequence=483.455209
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=192 node=N2779 type=control1 q_typed_residual_context=1.584457 sequence=485.039665
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=193 node=N2151 type=observe q_typed_residual_context=1.343650 sequence=486.383315
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=194 node=N1987 type=observe q_typed_residual_context=0.424085 sequence=486.807401
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=195 node=N719 type=observe q_typed_residual_context=1.746749 sequence=488.554150
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=196 node=N6660 type=observe q_typed_residual_context=3.116566 sequence=491.670716
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=197 node=N734 type=observe q_typed_residual_context=2.268639 sequence=493.939355
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=198 node=N699 type=observe q_typed_residual_context=2.309889 sequence=496.249244
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=199 node=N7380 type=observe q_typed_residual_context=1.707013 sequence=497.956257
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=200 node=N1879 type=observe q_typed_residual_context=0.517032 sequence=498.473289
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=201 node=N756 type=observe q_typed_residual_context=1.571026 sequence=500.044314
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=202 node=N689 type=observe q_typed_residual_context=1.901325 sequence=501.945640
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=203 node=N1351 type=observe q_typed_residual_context=1.508193 sequence=503.453832
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=204 node=N7383 type=observe q_typed_residual_context=1.628023 sequence=505.081855
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=205 node=N686 type=observe q_typed_residual_context=1.848756 sequence=506.930611
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=206 node=N729 type=observe q_typed_residual_context=2.851785 sequence=509.782396
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=207 node=N6658 type=observe q_typed_residual_context=1.745189 sequence=511.527585
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=208 node=N684 type=observe q_typed_residual_context=1.748726 sequence=513.276311
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=209 node=N2159 type=observe q_typed_residual_context=1.526518 sequence=514.802829
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=210 node=N2271 type=observe q_typed_residual_context=1.756764 sequence=516.559593
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=211 node=N7381 type=observe q_typed_residual_context=2.706304 sequence=519.265897
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=212 node=N5735 type=observe q_typed_residual_context=1.710068 sequence=520.975965
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=213 node=N763 type=observe q_typed_residual_context=0.273370 sequence=521.249335
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=214 node=N2259 type=observe q_typed_residual_context=6.901985 sequence=528.151320
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=215 node=N5160 type=observe q_typed_residual_context=6.923018 sequence=535.074339
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=216 node=N2267 type=observe q_typed_residual_context=7.026778 sequence=542.101116
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=217 node=N5111 type=observe q_typed_residual_context=6.999951 sequence=549.101067
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=218 node=N7433 type=observe q_typed_residual_context=7.176332 sequence=556.277399
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=219 node=N2243 type=observe q_typed_residual_context=6.162425 sequence=562.439824
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=220 node=N6656 type=observe q_typed_residual_context=6.942218 sequence=569.382041
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=221 node=N695 type=observe q_typed_residual_context=4.494162 sequence=573.876203
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=222 node=N2263 type=observe q_typed_residual_context=5.197106 sequence=579.073309
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=223 node=N5094 type=observe q_typed_residual_context=2.724747 sequence=581.798056
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=224 node=N2837 type=control1 q_typed_residual_context=4.126276 sequence=585.924332
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=225 node=N6537 type=observe q_typed_residual_context=3.365006 sequence=589.289338
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=226 node=N7443 type=observe q_typed_residual_context=2.443721 sequence=591.733059
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=227 node=N3009 type=control1 q_typed_residual_context=1.588514 sequence=593.321573
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=228 node=N6532 type=observe q_typed_residual_context=6.089512 sequence=599.411085
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=229 node=N2247 type=observe q_typed_residual_context=5.364501 sequence=604.775586
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=230 node=N697 type=observe q_typed_residual_context=6.848876 sequence=611.624462
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=231 node=N2251 type=observe q_typed_residual_context=5.897970 sequence=617.522432
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=232 node=N680 type=observe q_typed_residual_context=6.033574 sequence=623.556006
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=233 node=N696 type=observe q_typed_residual_context=5.093524 sequence=628.649530
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=234 node=N6678 type=observe q_typed_residual_context=0.374385 sequence=629.023916
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=235 node=N1352 type=observe q_typed_residual_context=4.192850 sequence=633.216765
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=236 node=N732 type=observe q_typed_residual_context=6.988454 sequence=640.205220
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=237 node=N7452 type=observe q_typed_residual_context=7.006516 sequence=647.211736
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=238 node=N2216 type=observe q_typed_residual_context=4.289843 sequence=651.501579
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=239 node=N7444 type=observe q_typed_residual_context=2.715480 sequence=654.217059
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=240 node=N608 type=control1 q_typed_residual_context=1.051907 sequence=655.268966
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=241 node=N7589 type=control1 q_typed_residual_context=5.430318 sequence=660.699284
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=242 node=N3067 type=control1 q_typed_residual_context=3.299702 sequence=663.998986
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=243 node=N8790 type=control1 q_typed_residual_context=6.983952 sequence=670.982938
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=244 node=N8240 type=control1 q_typed_residual_context=5.495344 sequence=676.478282
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=245 node=N8789 type=control1 q_typed_residual_context=3.871791 sequence=680.350073
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=246 node=N8239 type=control1 q_typed_residual_context=5.367165 sequence=685.717238
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=247 node=N8607 type=control1 q_typed_residual_context=6.714789 sequence=692.432027
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=248 node=N6659 type=observe q_typed_residual_context=4.600712 sequence=697.032739
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=249 node=N2218 type=observe q_typed_residual_context=5.339944 sequence=702.372682
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=250 node=N2255 type=observe q_typed_residual_context=7.046045 sequence=709.418728
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=251 node=N2185 type=observe q_typed_residual_context=7.153045 sequence=716.571773
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=252 node=N4900 type=observe q_typed_residual_context=6.973847 sequence=723.545620
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=253 node=N733 type=observe q_typed_residual_context=6.948487 sequence=730.494107
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=254 node=N2203 type=observe q_typed_residual_context=7.022345 sequence=737.516452
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=255 node=N717 type=observe q_typed_residual_context=7.088339 sequence=744.604792
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=256 node=N7855 type=control0 q_typed_residual_context=5.721218 sequence=750.326010
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=257 node=N2205 type=observe q_typed_residual_context=7.124002 sequence=757.450012
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=258 node=N7440 type=observe q_typed_residual_context=5.383909 sequence=762.833921
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=259 node=N626 type=control1 q_typed_residual_context=1.201063 sequence=764.034984
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=260 node=N652 type=control1 q_typed_residual_context=6.004389 sequence=770.039373
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=261 node=N8238 type=control1 q_typed_residual_context=7.348903 sequence=777.388276
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=262 node=N8606 type=control1 q_typed_residual_context=7.347439 sequence=784.735715
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=263 node=N8237 type=control1 q_typed_residual_context=5.588394 sequence=790.324109
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=264 node=N6562 type=observe q_typed_residual_context=5.563930 sequence=795.888039
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=265 node=N735 type=observe q_typed_residual_context=3.450999 sequence=799.339039
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=266 node=N902 type=control1 q_typed_residual_context=7.442121 sequence=806.781159
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=267 node=N2201 type=observe q_typed_residual_context=6.970479 sequence=813.751638
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=268 node=N2226 type=observe q_typed_residual_context=7.126918 sequence=820.878556
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=269 node=N8605 type=control1 q_typed_residual_context=7.156075 sequence=828.034630
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=270 node=N2212 type=observe q_typed_residual_context=5.127737 sequence=833.162367
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=271 node=N8236 type=control1 q_typed_residual_context=4.758947 sequence=837.921314
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=272 node=N1348 type=observe q_typed_residual_context=3.196234 sequence=841.117548
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=273 node=N2214 type=observe q_typed_residual_context=2.856429 sequence=843.973977
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=274 node=N515 type=control1 q_typed_residual_context=4.229289 sequence=848.203266
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=275 node=N2220 type=observe q_typed_residual_context=5.029537 sequence=853.232803
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=276 node=N6680 type=observe q_typed_residual_context=1.659567 sequence=854.892370
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=277 node=N1347 type=observe q_typed_residual_context=4.580546 sequence=859.472915
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] [plan] step=278 node=N6685 type=observe q_typed_residual_context=3.869998 sequence=863.342913
[b15-round2/typed_balanced/alpha_0p10] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p10/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round2/typed_balanced/alpha_0p10] [gmean] 2026-07-20T18:57:10 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=182.642 plan_csv=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p10/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round2/typed_balanced/alpha_0p10] [gmean] 2026-07-20T18:57:10 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-round2/typed_balanced/alpha_0p10] [eval iscas99__b15_1] {
[b15-round2/typed_balanced/alpha_0p10] [eval iscas99__b15_1]   "records": 2,
[b15-round2/typed_balanced/alpha_0p10] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p10/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-round2/typed_balanced/alpha_0p10] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_balanced/alpha_0p10/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-round2/typed_balanced/alpha_0p10] [eval iscas99__b15_1] }
[b15-round2/typed_balanced/alpha_0p10] [gmean] 2026-07-20T18:57:17 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.1224900000000001 plan_sec=182.642 eval_sec=6.504 total_sec=189.161
[b15-round2/typed_balanced/alpha_0p10] [gmean] 2026-07-20T18:57:17 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.1224900000000001 positives=1 negatives=0 elapsed=189.162
