deep_node	original_net	original_kind	original_gate	original_order	deep_gate	boundary_exact	local_truth_exact	global_signature_exact	deep_is_sink	paper_candidate_legal
N1951	U3819	GATE	AND	1466	AND	True	True	True	False	True
N1952	U3820	GATE	AND	1467	AND	True	True	True	False	True
N1953	U3821	GATE	AND	1468	AND	True	True	True	False	True
N1954	U3822	GATE	AND	1469	AND	True	True	True	False	True
N1955	U3823	GATE	AND	1470	AND	True	True	True	False	True
N1956	U3824	GATE	AND	1471	AND	True	True	True	False	True
N1957	U3825	GATE	AND	1472	AND	True	True	True	False	True
N1958	U3826	GATE	AND	1473	AND	True	True	True	False	True
N1959	U3827	GATE	AND	1474	AND	True	True	True	False	True
N1960	U3828	GATE	AND	1475	AND	True	True	True	False	True
N1961	U3829	GATE	AND	1476	AND	True	True	True	False	True
N1962	U3830	GATE	AND	1477	AND	True	True	True	False	True
N1963	U3831	GATE	AND	1478	AND	True	True	True	False	True
N1964	U3832	GATE	AND	1479	AND	True	True	True	False	True
N1965	U3833	GATE	AND	1480	AND	True	True	True	False	True
N1966	U3834	GATE	AND	1481	AND	True	True	True	False	True
N1967	U3835	GATE	AND	1482	AND	True	True	True	False	True
N1968	U3836	GATE	AND	1483	AND	True	True	True	False	True
N1969	U3837	GATE	AND	1484	AND	True	True	True	False	True
N1970	U3838	GATE	AND	1485	AND	True	True	True	False	True
N1971	U3839	GATE	AND	1486	AND	True	True	True	False	True
N1972	U3840	GATE	AND	1487	AND	True	True	True	False	True
N1973	U3841	GATE	AND	1488	AND	True	True	True	False	True
N1974	U3842	GATE	AND	1489	AND	True	True	True	False	True
N1975	U3843	GATE	AND	1490	AND	True	True	True	False	True
N1976	U3844	GATE	AND	1491	AND	True	True	True	False	True
N1977	U3845	GATE	AND	1492	AND	True	True	True	False	True
N1978	U3846	GATE	AND	1493	AND	True	True	True	False	True
N1979	U3847	GATE	AND	1494	AND	True	True	True	False	True
N1980	U3848	GATE	AND	1495	AND	True	True	True	False	True
N1981	U3849	GATE	AND	1496	AND	True	True	True	False	True
N1982	U3850	GATE	AND	1497	AND	True	True	True	False	True
N1983	U3851	GATE	AND	1498	AND	True	True	True	False	True
N1984	U3852	GATE	AND	1499	AND	True	True	True	False	True
N1985	U3853	GATE	AND	1500	AND	True	True	True	False	True
N1986	U3854	GATE	AND	1501	AND	True	True	True	False	True
N1987	U3855	GATE	AND	1502	AND	True	True	True	False	True
N1988	U3856	GATE	AND	1503	AND	True	True	True	False	True
N1989	U3857	GATE	AND	1504	AND	True	True	True	False	True
N1990	U3858	GATE	AND	1505	AND	True	True	True	False	True
N1991	U3859	GATE	AND	1506	AND	True	True	True	False	True
N1992	U3860	GATE	AND	1507	AND	True	True	True	False	True
N1993	U3861	GATE	AND	1508	AND	True	True	True	False	True
N1994	U3862	GATE	AND	1509	AND	True	True	True	False	True
N1995	U3863	GATE	AND	1510	AND	True	True	True	False	True
N1996	U3864	GATE	AND	1511	AND	True	True	True	False	True
N1997	U3865	GATE	AND	1512	AND	True	True	True	False	True
N1998	U3866	GATE	AND	1513	AND	True	True	True	False	True
N1999	U3867	GATE	AND	1514	AND	True	True	True	False	True
N2000	U3868	GATE	AND	1515	AND	True	True	True	False	True
N2001	U3869	GATE	AND	1516	AND	True	True	True	False	True
N2002	U3870	GATE	AND	1517	AND	True	True	True	False	True
N2003	U3871	GATE	AND	1518	AND	True	True	True	False	True
N2004	U3872	GATE	AND	1519	AND	True	True	True	False	True
N2005	U3873	GATE	AND	1520	AND	True	True	True	False	True
N2006	U3874	GATE	AND	1521	AND	True	True	True	False	True
N2007	U3875	GATE	AND	1522	AND	True	True	True	False	True
N2008	U3876	GATE	NOR	1523	AND	True	True	True	False	True
N2009	U3877	GATE	AND	1524	AND	True	True	True	False	True
N2010	U3878	GATE	AND	1525	AND	True	True	True	False	True
N2011	U3879	GATE	AND	1526	AND	True	True	True	False	True
N2012	U3880	GATE	AND	1527	AND	True	True	True	False	True
N2013	U3881	GATE	AND	1528	AND	True	True	True	False	True
N2014	U3882	GATE	AND	1529	AND	True	True	True	False	True
N2015	U3883	GATE	AND	1530	AND	True	True	True	False	True
N2016	U3884	GATE	AND	1531	AND	True	True	True	False	True
N2017	U3885	GATE	AND	1532	AND	True	True	True	False	True
N2018	U3886	GATE	AND	1533	AND	True	True	True	False	True
N2019	U3887	GATE	AND	1534	AND	True	True	True	False	True
N2020	U3888	GATE	AND	1535	AND	True	True	True	False	True
N2021	U3889	GATE	AND	1536	AND	True	True	True	False	True
N2022	U3890	GATE	AND	1537	AND	True	True	True	False	True
N2023	U3891	GATE	AND	1538	AND	True	True	True	False	True
N2024	U3892	GATE	AND	1539	AND	True	True	True	False	True
N2025	U3893	GATE	AND	1540	AND	True	True	True	False	True
N2026	U3894	GATE	AND	1541	AND	True	True	True	False	True
N2027	U3895	GATE	AND	1542	AND	True	True	True	False	True
N2028	U3896	GATE	AND	1543	AND	True	True	True	False	True
N2029	U3897	GATE	AND	1544	AND	True	True	True	False	True
N2030	U3898	GATE	AND	1545	AND	True	True	True	False	True
N2031	U3899	GATE	AND	1546	AND	True	True	True	False	True
N2032	U3900	GATE	AND	1547	AND	True	True	True	False	True
N2033	U3901	GATE	AND	1548	AND	True	True	True	False	True
N2034	U3902	GATE	AND	1549	AND	True	True	True	False	True
N2035	U3903	GATE	AND	1550	AND	True	True	True	False	True
N2036	U3904	GATE	AND	1551	AND	True	True	True	False	True
N2037	U3905	GATE	AND	1552	AND	True	True	True	False	True
N2038	U3906	GATE	AND	1553	AND	True	True	True	False	True
N2039	U3907	GATE	AND	1554	AND	True	True	True	False	True
N2040	U3908	GATE	AND	1555	AND	True	True	True	False	True
N2041	U3909	GATE	AND	1556	AND	True	True	True	False	True
N2042	U3910	GATE	AND	1557	AND	True	True	True	False	True
N2043	U3911	GATE	AND	1558	AND	True	True	True	False	True
N2044	U3912	GATE	AND	1559	AND	True	True	True	False	True
N2045	U3913	GATE	AND	1560	AND	True	True	True	False	True
N2046	U3914	GATE	AND	1561	AND	True	True	True	False	True
N2047	U3915	GATE	AND	1562	AND	True	True	True	False	True
N2048	U3916	GATE	AND	1563	AND	True	True	True	False	True
N2049	U3917	GATE	AND	1564	AND	True	True	True	False	True
N2050	U3918	GATE	AND	1565	AND	True	True	True	False	True
N2051	U3919	GATE	AND	1566	AND	True	True	True	False	True
N2052	U3920	GATE	AND	1567	AND	True	True	True	False	True
N2053	U3921	GATE	AND	1568	AND	True	True	True	False	True
N2054	U3922	GATE	AND	1569	AND	True	True	True	False	True
N2055	U3923	GATE	AND	1570	AND	True	True	True	False	True
N2056	U3924	GATE	AND	1571	AND	True	True	True	False	True
N2057	U3925	GATE	AND	1572	AND	True	True	True	False	True
N2058	U3926	GATE	AND	1573	AND	True	True	True	False	True
N2059	U3927	GATE	AND	1574	AND	True	True	True	False	True
N2060	U3928	GATE	AND	1575	AND	True	True	True	False	True
N2061	U3929	GATE	AND	1576	AND	True	True	True	False	True
N2062	U3930	GATE	AND	1577	AND	True	True	True	False	True
N2063	U3931	GATE	AND	1578	AND	True	True	True	False	True
N2064	U3932	GATE	AND	1579	AND	True	True	True	False	True
N2065	U3933	GATE	AND	1580	AND	True	True	True	False	True
N2066	U3934	GATE	AND	1581	AND	True	True	True	False	True
N2067	U3935	GATE	AND	1582	AND	True	True	True	False	True
N2068	U3936	GATE	AND	1583	AND	True	True	True	False	True
N2069	U3937	GATE	AND	1584	AND	True	True	True	False	True
N2070	U3938	GATE	NOR	1585	NOT	True	True	True	False	True
N2071	U3939	GATE	NOR	1586	NOT	True	True	True	False	True
N2072	U3940	GATE	AND	1587	AND	True	True	True	False	True
N2073	U3941	GATE	NOR	1588	NOT	True	True	True	False	True
N2074	U3942	GATE	NOR	1589	NOT	True	True	True	False	True
N2075	U3943	GATE	AND	1590	AND	True	True	True	False	True
N2076	U3944	GATE	NOR	1591	NOT	True	True	True	False	True
N2077	U3945	GATE	NOR	1592	NOT	True	True	True	False	True
N2078	U3946	GATE	AND	1593	AND	True	True	True	False	True
N2079	U3947	GATE	NOR	1594	AND	True	True	True	False	True
N2080	U3948	GATE	NOR	1595	AND	True	True	True	False	True
N2081	U3949	GATE	NOR	1596	AND	True	True	True	False	True
N2082	U3950	GATE	AND	1597	AND	True	True	True	False	True
N2083	U3951	GATE	NOR	1598	NOT	True	True	True	False	True
N2084	U3952	GATE	AND	1599	AND	True	True	True	False	True
N2085	U3953	GATE	AND	1600	AND	True	True	True	False	True
N2086	U3954	GATE	NOR	1601	AND	True	True	True	False	True
N2087	U3955	GATE	AND	1602	AND	True	True	True	False	True
N2088	U3956	GATE	AND	1603	AND	True	True	True	False	True
N2089	U3957	GATE	AND	1604	AND	True	True	True	False	True
N2090	U3958	GATE	AND	1605	AND	True	True	True	False	True
N2091	U3959	GATE	AND	1606	AND	True	True	True	False	True
N2092	U3960	GATE	AND	1607	AND	True	True	True	False	True
N2093	U3961	GATE	AND	1608	AND	True	True	True	False	True
N2094	U3962	GATE	AND	1609	AND	True	True	True	False	True
N2095	U3963	GATE	AND	1610	AND	True	True	True	False	True
N2096	U3964	GATE	AND	1611	AND	True	True	True	False	True
N2097	U3965	GATE	AND	1612	AND	True	True	True	False	True
N2098	U3966	GATE	AND	1613	AND	True	True	True	False	True
N2099	U3967	GATE	AND	1614	AND	True	True	True	False	True
N2100	U3968	GATE	AND	1615	AND	True	True	True	False	True
N2101	U3969	GATE	AND	1616	AND	True	True	True	False	True
N2102	U3970	GATE	AND	1617	AND	True	True	True	False	True
N2103	U3971	GATE	AND	1618	AND	True	True	True	False	True
N2104	U3972	GATE	AND	1619	AND	True	True	True	False	True
N2105	U3973	GATE	AND	1620	AND	True	True	True	False	True
N2106	U3974	GATE	AND	1621	AND	True	True	True	False	True
N2107	U3975	GATE	AND	1622	AND	True	True	True	False	True
N2108	U3976	GATE	AND	1623	AND	True	True	True	False	True
N2109	U3977	GATE	AND	1624	AND	True	True	True	False	True
N2110	U3978	GATE	AND	1625	AND	True	True	True	False	True
N2111	U3979	GATE	AND	1626	AND	True	True	True	False	True
N2112	U3980	GATE	AND	1627	AND	True	True	True	False	True
N2113	U3981	GATE	AND	1628	AND	True	True	True	False	True
N2114	U3982	GATE	AND	1629	AND	True	True	True	False	True
N2115	U3983	GATE	AND	1630	AND	True	True	True	False	True
N2116	U3984	GATE	AND	1631	AND	True	True	True	False	True
N2117	U3985	GATE	AND	1632	AND	True	True	True	False	True
N2118	U3986	GATE	AND	1633	AND	True	True	True	False	True
N2119	U3987	GATE	AND	1634	AND	True	True	True	False	True
N2120	U3988	GATE	AND	1635	AND	True	True	True	False	True
N2121	U3989	GATE	AND	1636	AND	True	True	True	False	True
N2122	U3990	GATE	AND	1637	AND	True	True	True	False	True
N2123	U3991	GATE	AND	1638	AND	True	True	True	False	True
N2124	U3992	GATE	AND	1639	AND	True	True	True	False	True
N2125	U3993	GATE	AND	1640	AND	True	True	True	False	True
N2126	U3994	GATE	AND	1641	AND	True	True	True	False	True
N2127	U3995	GATE	AND	1642	AND	True	True	True	False	True
N2128	U3996	GATE	AND	1643	AND	True	True	True	False	True
N2129	U3997	GATE	AND	1644	AND	True	True	True	False	True
N2130	U3998	GATE	AND	1645	AND	True	True	True	False	True
N2131	U3999	GATE	AND	1646	AND	True	True	True	False	True
N2132	U4000	GATE	AND	1647	AND	True	True	True	False	True
N2133	U4001	GATE	AND	1648	AND	True	True	True	False	True
N2134	U4002	GATE	AND	1649	AND	True	True	True	False	True
N2135	U4003	GATE	AND	1650	AND	True	True	True	False	True
N2136	U4004	GATE	AND	1651	AND	True	True	True	False	True
N2137	U4005	GATE	AND	1652	AND	True	True	True	False	True
N2138	U4006	GATE	AND	1653	AND	True	True	True	False	True
N2139	U4007	GATE	AND	1654	AND	True	True	True	False	True
N2140	U4008	GATE	AND	1655	AND	True	True	True	False	True
N2141	U4009	GATE	AND	1656	AND	True	True	True	False	True
N2142	U4010	GATE	AND	1657	AND	True	True	True	False	True
N2143	U4011	GATE	AND	1658	AND	True	True	True	False	True
N2144	U4012	GATE	AND	1659	AND	True	True	True	False	True
N2145	U4013	GATE	AND	1660	AND	True	True	True	False	True
N2146	U4014	GATE	AND	1661	AND	True	True	True	False	True
N2147	U4015	GATE	AND	1662	AND	True	True	True	False	True
N2148	U4016	GATE	AND	1663	AND	True	True	True	False	True
N2149	U4017	GATE	AND	1664	AND	True	True	True	False	True
N2150	U4018	GATE	AND	1665	AND	True	True	True	False	True
N2151	U4019	GATE	AND	1666	AND	True	True	True	False	True
N2152	U4020	GATE	AND	1667	AND	True	True	True	False	True
N2153	U4021	GATE	AND	1668	AND	True	True	True	False	True
N2154	U4022	GATE	AND	1669	AND	True	True	True	False	True
N2155	U4023	GATE	AND	1670	AND	True	True	True	False	True
N2156	U4024	GATE	AND	1671	AND	True	True	True	False	True
N2157	U4025	GATE	AND	1672	AND	True	True	True	False	True
N2158	U4026	GATE	AND	1673	AND	True	True	True	False	True
N2159	U4027	GATE	AND	1674	AND	True	True	True	False	True
N2160	U4028	GATE	AND	1675	AND	True	True	True	False	True
N2161	U4029	GATE	AND	1676	AND	True	True	True	False	True
N2162	U4030	GATE	AND	1677	AND	True	True	True	False	True
N2163	U4031	GATE	AND	1678	AND	True	True	True	False	True
N2164	U4032	GATE	AND	1679	AND	True	True	True	False	True
N2165	U4033	GATE	AND	1680	AND	True	True	True	False	True
N2166	U4034	GATE	AND	1681	AND	True	True	True	False	True
N2167	U4035	GATE	AND	1682	AND	True	True	True	False	True
N2168	U4036	GATE	AND	1683	AND	True	True	True	False	True
N2169	U4037	GATE	AND	1684	AND	True	True	True	False	True
N2170	U4038	GATE	AND	1685	AND	True	True	True	False	True
N2171	U4039	GATE	AND	1686	AND	True	True	True	False	True
N2172	U4040	GATE	AND	1687	AND	True	True	True	False	True
N2173	U4041	GATE	AND	1688	AND	True	True	True	False	True
N2174	U4042	GATE	AND	1689	AND	True	True	True	False	True
N2175	U4043	GATE	AND	1690	AND	True	True	True	False	True
N2176	U4044	GATE	AND	1691	AND	True	True	True	False	True
N2177	U4045	GATE	AND	1692	AND	True	True	True	False	True
N2178	U4046	GATE	AND	1693	AND	True	True	True	False	True
N2179	U4047	GATE	AND	1694	AND	True	True	True	False	True
N2180	U4048	GATE	AND	1695	AND	True	True	True	False	True
N2181	U4049	GATE	AND	1696	AND	True	True	True	False	True
N2182	U4050	GATE	AND	1697	AND	True	True	True	False	True
N2183	U4051	GATE	AND	1698	AND	True	True	True	False	True
N2184	U4052	GATE	AND	1699	AND	True	True	True	False	True
N2185	U4053	GATE	AND	1700	AND	True	True	True	False	True
N2186	U4054	GATE	AND	1701	AND	True	True	True	False	True
N2187	U4055	GATE	AND	1702	AND	True	True	True	False	True
N2188	U4056	GATE	AND	1703	AND	True	True	True	False	True
N2189	U4057	GATE	AND	1704	AND	True	True	True	False	True
N2190	U4058	GATE	AND	1705	AND	True	True	True	False	True
N2191	U4059	GATE	AND	1706	AND	True	True	True	False	True
N2192	U4060	GATE	AND	1707	AND	True	True	True	False	True
N2193	U4061	GATE	AND	1708	AND	True	True	True	False	True
N2194	U4062	GATE	AND	1709	AND	True	True	True	False	True
N2195	U4063	GATE	AND	1710	AND	True	True	True	False	True
N2196	U4064	GATE	AND	1711	AND	True	True	True	False	True
N2197	U4065	GATE	AND	1712	AND	True	True	True	False	True
N2198	U4066	GATE	AND	1713	AND	True	True	True	False	True
N2199	U4067	GATE	AND	1714	AND	True	True	True	False	True
N2200	U4068	GATE	AND	1715	AND	True	True	True	False	True
N2201	U4069	GATE	AND	1716	AND	True	True	True	False	True
N2202	U4070	GATE	AND	1717	AND	True	True	True	False	True
N2203	U4071	GATE	AND	1718	AND	True	True	True	False	True
N2204	U4072	GATE	AND	1719	AND	True	True	True	False	True
N2205	U4073	GATE	AND	1720	AND	True	True	True	False	True
N2206	U4074	GATE	AND	1721	AND	True	True	True	False	True
N2207	U4075	GATE	AND	1722	AND	True	True	True	False	True
N2208	U4076	GATE	AND	1723	AND	True	True	True	False	True
N2209	U4077	GATE	AND	1724	AND	True	True	True	False	True
N2210	U4078	GATE	AND	1725	AND	True	True	True	False	True
N2211	U4079	GATE	AND	1726	AND	True	True	True	False	True
N2212	U4080	GATE	AND	1727	AND	True	True	True	False	True
N2213	U4081	GATE	AND	1728	AND	True	True	True	False	True
N2214	U4082	GATE	AND	1729	AND	True	True	True	False	True
N2215	U4083	GATE	AND	1730	AND	True	True	True	False	True
N2216	U4084	GATE	AND	1731	AND	True	True	True	False	True
N2217	U4085	GATE	AND	1732	AND	True	True	True	False	True
N2218	U4086	GATE	AND	1733	AND	True	True	True	False	True
N2219	U4087	GATE	AND	1734	AND	True	True	True	False	True
N2220	U4088	GATE	AND	1735	AND	True	True	True	False	True
N2221	U4089	GATE	AND	1736	AND	True	True	True	False	True
N2222	U4090	GATE	AND	1737	AND	True	True	True	False	True
N2223	U4091	GATE	AND	1738	AND	True	True	True	False	True
N2224	U4092	GATE	AND	1739	AND	True	True	True	False	True
N2225	U4093	GATE	AND	1740	AND	True	True	True	False	True
N2226	U4094	GATE	AND	1741	AND	True	True	True	False	True
N2227	U4095	GATE	AND	1742	AND	True	True	True	False	True
N2228	U4096	GATE	AND	1743	AND	True	True	True	False	True
N2229	U4097	GATE	AND	1744	AND	True	True	True	False	True
N2230	U4098	GATE	AND	1745	AND	True	True	True	False	True
N2231	U4099	GATE	AND	1746	AND	True	True	True	False	True
N2232	U4100	GATE	AND	1747	AND	True	True	True	False	True
N2233	U4101	GATE	AND	1748	AND	True	True	True	False	True
N2234	U4102	GATE	AND	1749	AND	True	True	True	False	True
N2235	U4103	GATE	AND	1750	AND	True	True	True	False	True
N2236	U4104	GATE	AND	1751	AND	True	True	True	False	True
N2237	U4105	GATE	AND	1752	AND	True	True	True	False	True
N2238	U4106	GATE	AND	1753	AND	True	True	True	False	True
N2239	U4107	GATE	AND	1754	AND	True	True	True	False	True
N2240	U4108	GATE	AND	1755	AND	True	True	True	False	True
N2241	U4109	GATE	AND	1756	AND	True	True	True	False	True
N2242	U4110	GATE	AND	1757	AND	True	True	True	False	True
N2243	U4111	GATE	AND	1758	AND	True	True	True	False	True
N2244	U4112	GATE	AND	1759	AND	True	True	True	False	True
N2245	U4113	GATE	AND	1760	AND	True	True	True	False	True
N2246	U4114	GATE	AND	1761	AND	True	True	True	False	True
N2247	U4115	GATE	AND	1762	AND	True	True	True	False	True
N2248	U4116	GATE	AND	1763	AND	True	True	True	False	True
N2249	U4117	GATE	AND	1764	AND	True	True	True	False	True
N2250	U4118	GATE	AND	1765	AND	True	True	True	False	True
N2251	U4119	GATE	AND	1766	AND	True	True	True	False	True
N2252	U4120	GATE	AND	1767	AND	True	True	True	False	True
N2253	U4121	GATE	AND	1768	AND	True	True	True	False	True
N2254	U4122	GATE	AND	1769	AND	True	True	True	False	True
N2255	U4123	GATE	AND	1770	AND	True	True	True	False	True
N2256	U4124	GATE	AND	1771	AND	True	True	True	False	True
N2257	U4125	GATE	AND	1772	AND	True	True	True	False	True
N2258	U4126	GATE	AND	1773	AND	True	True	True	False	True
N2259	U4127	GATE	AND	1774	AND	True	True	True	False	True
N2260	U4128	GATE	AND	1775	AND	True	True	True	False	True
N2261	U4129	GATE	AND	1776	AND	True	True	True	False	True
N2262	U4130	GATE	AND	1777	AND	True	True	True	False	True
N2263	U4131	GATE	AND	1778	AND	True	True	True	False	True
N2264	U4132	GATE	AND	1779	AND	True	True	True	False	True
N2265	U4133	GATE	AND	1780	AND	True	True	True	False	True
N2266	U4134	GATE	AND	1781	AND	True	True	True	False	True
N2267	U4135	GATE	AND	1782	AND	True	True	True	False	True
N2268	U4136	GATE	AND	1783	AND	True	True	True	False	True
N2269	U4137	GATE	AND	1784	AND	True	True	True	False	True
N2270	U4138	GATE	AND	1785	AND	True	True	True	False	True
N2271	U4139	GATE	AND	1786	AND	True	True	True	False	True
N2272	U4140	GATE	AND	1787	AND	True	True	True	False	True
N2273	U4141	GATE	AND	1788	AND	True	True	True	False	True
N2274	U4142	GATE	AND	1789	AND	True	True	True	False	True
N2275	U4143	GATE	AND	1790	AND	True	True	True	False	True
N2276	U4144	GATE	AND	1791	AND	True	True	True	False	True
N2277	U4145	GATE	AND	1792	AND	True	True	True	False	True
N2278	U4146	GATE	AND	1793	AND	True	True	True	False	True
N2279	U4147	GATE	AND	1794	AND	True	True	True	False	True
N2280	U4148	GATE	AND	1795	AND	True	True	True	False	True
N2281	U4149	GATE	AND	1796	AND	True	True	True	False	True
N2282	U4150	GATE	AND	1797	AND	True	True	True	False	True
N2283	U4151	GATE	AND	1798	AND	True	True	True	False	True
N2284	U4152	GATE	AND	1799	AND	True	True	True	False	True
N2285	U4153	GATE	AND	1800	AND	True	True	True	False	True
N2286	U4154	GATE	AND	1801	AND	True	True	True	False	True
N2287	U4155	GATE	AND	1802	AND	True	True	True	False	True
N2288	U4156	GATE	AND	1803	AND	True	True	True	False	True
N2289	U4157	GATE	AND	1804	AND	True	True	True	False	True
N2290	U4158	GATE	AND	1805	AND	True	True	True	False	True
N2291	U4159	GATE	NAND	1806	NOT	True	True	True	False	True
N2292	U4160	GATE	NAND	1807	NOT	True	True	True	False	True
N2293	U4161	GATE	NAND	1808	NOT	True	True	True	False	True
N2294	U4162	GATE	NOT	1809	NOT	True	True	True	False	True
N2295	U4163	GATE	AND	1810	AND	True	True	True	False	True
N2296	U4164	GATE	AND	1811	AND	True	True	True	False	True
N2297	U4165	GATE	NAND	1812	NOT	True	True	True	False	True
N2298	U4166	GATE	NAND	1813	NOT	True	True	True	False	True
N2299	U4167	GATE	NOT	1814	NOT	True	True	True	False	True
N2300	U4168	GATE	NAND	1815	NOT	True	True	True	False	True
N2301	U4169	GATE	NAND	1816	NOT	True	True	True	False	True
N2302	U4170	GATE	NAND	1817	NOT	True	True	True	False	True
N2303	U4171	GATE	NAND	1818	NOT	True	True	True	False	True
N2304	U4172	GATE	NOT	1819	NOT	True	True	True	False	True
N2305	U4173	GATE	NAND	1820	NOT	True	True	True	False	True
N2306	U4174	GATE	NOT	1821	NOT	True	True	True	False	True
N2307	U4175	GATE	NOT	1822	NOT	True	True	True	False	True
N2308	U4176	GATE	NOT	1823	NOT	True	True	True	False	True
N2309	U4177	GATE	NOT	1824	NOT	True	True	True	False	True
N2310	U4178	GATE	NOT	1825	NOT	True	True	True	False	True
N2311	U4179	GATE	NOT	1826	NOT	True	True	True	False	True
N2312	U4180	GATE	NOT	1827	NOT	True	True	True	False	True
N2313	U4181	GATE	NOT	1828	NOT	True	True	True	False	True
N2314	U4182	GATE	NOT	1829	NOT	True	True	True	False	True
N2315	U4183	GATE	NAND	1830	NOT	True	True	True	False	True
N2316	U4184	GATE	NAND	1831	NOT	True	True	True	False	True
N2317	U4185	GATE	NOT	1832	NOT	True	True	True	False	True
N2318	U4186	GATE	NOT	1833	NOT	True	True	True	False	True
N2319	U4187	GATE	NOT	1834	NOT	True	True	True	False	True
N2320	U4188	GATE	NOT	1835	NOT	True	True	True	False	True
N2321	U4189	GATE	NOT	1836	NOT	True	True	True	False	True
N2322	U4190	GATE	NOT	1837	NOT	True	True	True	False	True
N2323	U4191	GATE	NOT	1838	NOT	True	True	True	False	True
N2324	U4192	GATE	NOT	1839	NOT	True	True	True	False	True
N2325	U4193	GATE	NAND	1840	NOT	True	True	True	False	True
N2326	U4194	GATE	NOT	1841	NOT	True	True	True	False	True
N2327	U4195	GATE	NOT	1842	NOT	True	True	True	False	True
N2328	U4196	GATE	NOT	1843	NOT	True	True	True	False	True
N2329	U4197	GATE	NOT	1844	NOT	True	True	True	False	True
N2330	U4198	GATE	NOT	1845	NOT	True	True	True	False	True
N2331	U4199	GATE	NOT	1846	NOT	True	True	True	False	True
N2332	U4200	GATE	NOT	1847	NOT	True	True	True	False	True
N2333	U4201	GATE	NOT	1848	NOT	True	True	True	False	True
N2334	U4202	GATE	NOT	1849	NOT	True	True	True	False	True
N2335	U4203	GATE	NOT	1850	NOT	True	True	True	False	True
N2336	U4204	GATE	NOT	1851	NOT	True	True	True	False	True
N2337	U4205	GATE	NAND	1852	NOT	True	True	True	False	True
N2338	U4206	GATE	NOT	1853	NOT	True	True	True	False	True
N2339	U4207	GATE	NAND	1854	NOT	True	True	True	False	True
N2340	U4208	GATE	NOT	1855	NOT	True	True	True	False	True
N2341	U4209	GATE	NOT	1856	NOT	True	True	True	False	True
N2342	U4210	GATE	NOT	1857	NOT	True	True	True	False	True
N2343	U4211	GATE	NOT	1858	NOT	True	True	True	False	True
N2344	U4212	GATE	NOT	1859	NOT	True	True	True	False	True
N2345	U4213	GATE	NOT	1860	NOT	True	True	True	False	True
N2346	U4214	GATE	NOT	1861	NOT	True	True	True	False	True
N2347	U4215	GATE	NAND	1862	NOT	True	True	True	False	True
N2348	U4216	GATE	NAND	1863	NOT	True	True	True	False	True
N2349	U4217	GATE	NAND	1864	NOT	True	True	True	False	True
N2350	U4218	GATE	NAND	1865	NOT	True	True	True	False	True
N2351	U4219	GATE	NOT	1866	NOT	True	True	True	False	True
N2352	U4220	GATE	NOT	1867	NOT	True	True	True	False	True
N2353	U4221	GATE	NOT	1868	NOT	True	True	True	False	True
N2354	U4222	GATE	NOT	1869	NOT	True	True	True	False	True
N2355	U4223	GATE	NOT	1870	NOT	True	True	True	False	True
N2356	U4224	GATE	NOT	1871	NOT	True	True	True	False	True
N2357	U4225	GATE	NOT	1872	NOT	True	True	True	False	True
N2358	U4226	GATE	NOT	1873	NOT	True	True	True	False	True
N2359	U4227	GATE	NAND	1874	NOT	True	True	True	False	True
N2360	U4228	GATE	NAND	1875	NOT	True	True	True	False	True
N2361	U4229	GATE	NAND	1876	NOT	True	True	True	False	True
N2362	U4230	GATE	NAND	1877	NOT	True	True	True	False	True
N2363	U4231	GATE	NAND	1878	NOT	True	True	True	False	True
N2364	U4232	GATE	NAND	1879	NOT	True	True	True	False	True
N2365	U4233	GATE	NAND	1880	NOT	True	True	True	False	True
N2366	U4234	GATE	NAND	1881	NOT	True	True	True	False	True
N2367	U4235	GATE	NOT	1882	NOT	True	True	True	False	True
N2368	U4236	GATE	NAND	1883	NOT	True	True	True	False	True
N2369	U4237	GATE	NOT	1884	NOT	True	True	True	False	True
N2370	U4238	GATE	NOT	1885	NOT	True	True	True	False	True
N2371	U4239	GATE	NOT	1886	NOT	True	True	True	False	True
N2372	U4240	GATE	NOT	1887	NOT	True	True	True	False	True
N2373	U4241	GATE	NOT	1888	NOT	True	True	True	False	True
N2374	U4242	GATE	NOT	1889	NOT	True	True	True	False	True
N2375	U4243	GATE	NOT	1890	NOT	True	True	True	False	True
N2376	U4244	GATE	NOT	1891	NOT	True	True	True	False	True
N2377	U4245	GATE	NOT	1892	NOT	True	True	True	False	True
N2378	U4246	GATE	NOT	1893	NOT	True	True	True	False	True
N2379	U4247	GATE	NOT	1894	NOT	True	True	True	False	True
N2380	U4248	GATE	NOT	1895	NOT	True	True	True	False	True
N2381	U4249	GATE	NOT	1896	NOT	True	True	True	False	True
N2382	U4250	GATE	NOT	1897	NOT	True	True	True	False	True
N2383	U4251	GATE	NAND	1898	NOT	True	True	True	False	True
N2384	U4252	GATE	NOT	1899	NOT	True	True	True	False	True
N2385	U4253	GATE	NOT	1900	NOT	True	True	True	False	True
N2386	U4254	GATE	NOT	1901	NOT	True	True	True	False	True
N2387	U4255	GATE	NAND	1902	NOT	True	True	True	False	True
N2388	U4256	GATE	NAND	1903	NOT	True	True	True	False	True
N2389	U4257	GATE	NAND	1904	NOT	True	True	True	False	True
N2390	U4258	GATE	NAND	1905	NOT	True	True	True	False	True
N2391	U4259	GATE	NAND	1906	NOT	True	True	True	False	True
N2392	U4260	GATE	NAND	1907	NOT	True	True	True	False	True
