[typed-five-r3/b22_C] [gmean] 2026-07-21T11:09:27 out_dir=autoresearch/loop-260720-0945/typed_winner_round6_adaptive_five/b22_C
[typed-five-r3/b22_C] [gmean] 2026-07-21T11:09:27 budgets=iscas99__b22:915
[typed-five-r3/b22_C] [gmean] 2026-07-21T11:09:27 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r3/b22_C] [gmean] 2026-07-21T11:09:27 [1/1] plan_start benchmark=iscas99__b22 budget=915 planner=greedy score=q_typed_reliable_context
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=194 node=N14357 type=observe q_typed_reliable_context=4.027618 sequence=472.490232
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=195 node=N1995 type=observe q_typed_reliable_context=3.511083 sequence=476.001315
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=196 node=N2035 type=observe q_typed_reliable_context=5.911720 sequence=481.913036
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=197 node=N7033 type=observe q_typed_reliable_context=5.497611 sequence=487.410647
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=198 node=N14356 type=observe q_typed_reliable_context=3.874641 sequence=491.285288
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=199 node=N5242 type=observe q_typed_reliable_context=4.106997 sequence=495.392285
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=200 node=N14361 type=observe q_typed_reliable_context=2.931318 sequence=498.323603
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=201 node=N14364 type=observe q_typed_reliable_context=2.997987 sequence=501.321590
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=202 node=N6001 type=observe q_typed_reliable_context=3.574828 sequence=504.896418
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=203 node=N2920 type=observe q_typed_reliable_context=3.333960 sequence=508.230378
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=204 node=N5906 type=observe q_typed_reliable_context=2.378839 sequence=510.609217
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=205 node=N2037 type=observe q_typed_reliable_context=4.656464 sequence=515.265681
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=206 node=N8329 type=control1 q_typed_reliable_context=2.906668 sequence=518.172349
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=207 node=N14454 type=observe q_typed_reliable_context=3.161219 sequence=521.333568
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=208 node=N14352 type=observe q_typed_reliable_context=1.749567 sequence=523.083135
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=209 node=N3857 type=observe q_typed_reliable_context=0.642417 sequence=523.725552
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=210 node=N18557 type=observe q_typed_reliable_context=0.762112 sequence=524.487663
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=211 node=N24048 type=control1 q_typed_reliable_context=0.711471 sequence=525.199134
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=212 node=N1572 type=control0 q_typed_reliable_context=0.561077 sequence=525.760211
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=213 node=N4453 type=control1 q_typed_reliable_context=3.122600 sequence=528.882812
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=214 node=N12940 type=control0 q_typed_reliable_context=0.545019 sequence=529.427830
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=215 node=N7598 type=control1 q_typed_reliable_context=2.585750 sequence=532.013580
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=216 node=N8333 type=control1 q_typed_reliable_context=1.726830 sequence=533.740410
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=217 node=N13005 type=control1 q_typed_reliable_context=1.244953 sequence=534.985364
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=218 node=N18523 type=control0 q_typed_reliable_context=1.323704 sequence=536.309068
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=219 node=N21464 type=control1 q_typed_reliable_context=2.657909 sequence=538.966977
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=220 node=N13022 type=control0 q_typed_reliable_context=2.569348 sequence=541.536324
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=221 node=N4546 type=observe q_typed_reliable_context=2.594954 sequence=544.131279
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=222 node=N18522 type=control1 q_typed_reliable_context=3.131247 sequence=547.262526
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=223 node=N18560 type=control0 q_typed_reliable_context=1.379631 sequence=548.642157
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=224 node=N4523 type=observe q_typed_reliable_context=3.000189 sequence=551.642345
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=225 node=N2032 type=control1 q_typed_reliable_context=1.963421 sequence=553.605766
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=226 node=N7595 type=control1 q_typed_reliable_context=3.376050 sequence=556.981816
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=227 node=N15007 type=control1 q_typed_reliable_context=2.787022 sequence=559.768838
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=228 node=N14348 type=observe q_typed_reliable_context=1.089975 sequence=560.858813
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=229 node=N7599 type=control1 q_typed_reliable_context=2.139282 sequence=562.998095
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=230 node=N15003 type=control1 q_typed_reliable_context=1.748812 sequence=564.746906
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=231 node=N15004 type=control1 q_typed_reliable_context=3.233485 sequence=567.980391
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=232 node=N15006 type=control1 q_typed_reliable_context=3.260530 sequence=571.240921
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=233 node=N15005 type=control1 q_typed_reliable_context=2.986000 sequence=574.226921
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=234 node=N15002 type=control1 q_typed_reliable_context=2.659146 sequence=576.886067
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=235 node=N21458 type=control1 q_typed_reliable_context=2.759145 sequence=579.645212
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=236 node=N3873 type=control0 q_typed_reliable_context=2.380925 sequence=582.026137
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=237 node=N18592 type=control0 q_typed_reliable_context=2.422949 sequence=584.449086
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=238 node=N18553 type=control0 q_typed_reliable_context=3.613074 sequence=588.062159
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=239 node=N13053 type=control0 q_typed_reliable_context=6.894546 sequence=594.956705
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=240 node=N18580 type=control0 q_typed_reliable_context=6.898740 sequence=601.855445
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=241 node=N13055 type=control0 q_typed_reliable_context=6.476240 sequence=608.331685
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=242 node=N5266 type=observe q_typed_reliable_context=5.828222 sequence=614.159907
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=243 node=N18518 type=control0 q_typed_reliable_context=5.784433 sequence=619.944340
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=244 node=N13002 type=control1 q_typed_reliable_context=1.289751 sequence=621.234091
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=245 node=N12939 type=control0 q_typed_reliable_context=1.717615 sequence=622.951706
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=246 node=N13024 type=control0 q_typed_reliable_context=1.653615 sequence=624.605321
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=247 node=N19368 type=control0 q_typed_reliable_context=1.439268 sequence=626.044589
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=248 node=N19339 type=control0 q_typed_reliable_context=1.255723 sequence=627.300312
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=249 node=N19310 type=control1 q_typed_reliable_context=1.002116 sequence=628.302428
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=250 node=N14461 type=observe q_typed_reliable_context=1.409340 sequence=629.711768
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=251 node=N19247 type=control0 q_typed_reliable_context=0.956726 sequence=630.668493
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=252 node=N19248 type=control0 q_typed_reliable_context=1.153670 sequence=631.822163
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=253 node=N19313 type=control1 q_typed_reliable_context=3.973834 sequence=635.795997
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=254 node=N19314 type=control1 q_typed_reliable_context=1.555431 sequence=637.351428
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=255 node=N19315 type=control1 q_typed_reliable_context=1.398624 sequence=638.750053
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=256 node=N19252 type=control0 q_typed_reliable_context=1.437496 sequence=640.187548
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=257 node=N19317 type=control1 q_typed_reliable_context=2.217153 sequence=642.404702
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=258 node=N19318 type=control1 q_typed_reliable_context=2.661804 sequence=645.066506
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=259 node=N4461 type=control1 q_typed_reliable_context=2.552934 sequence=647.619439
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=260 node=N4463 type=control1 q_typed_reliable_context=3.334687 sequence=650.954126
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=261 node=N8331 type=control1 q_typed_reliable_context=3.484358 sequence=654.438485
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=262 node=N13006 type=control1 q_typed_reliable_context=1.502224 sequence=655.940708
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=263 node=N13007 type=control1 q_typed_reliable_context=1.121095 sequence=657.061803
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=264 node=N13008 type=control1 q_typed_reliable_context=1.210733 sequence=658.272536
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=265 node=N26415 type=control1 q_typed_reliable_context=1.514254 sequence=659.786790
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=266 node=N14333 type=control1 q_typed_reliable_context=2.050431 sequence=661.837221
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=267 node=N14349 type=observe q_typed_reliable_context=1.452083 sequence=663.289303
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=268 node=N19301 type=control1 q_typed_reliable_context=1.967757 sequence=665.257060
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=269 node=N14345 type=observe q_typed_reliable_context=2.350418 sequence=667.607478
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=270 node=N14353 type=observe q_typed_reliable_context=1.993534 sequence=669.601012
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=271 node=N14344 type=observe q_typed_reliable_context=1.730799 sequence=671.331811
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=272 node=N14341 type=observe q_typed_reliable_context=1.412540 sequence=672.744351
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=273 node=N12999 type=control1 q_typed_reliable_context=1.204521 sequence=673.948872
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=274 node=N5523 type=observe q_typed_reliable_context=1.592228 sequence=675.541100
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=275 node=N2039 type=observe q_typed_reliable_context=1.584874 sequence=677.125974
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=276 node=N12936 type=control0 q_typed_reliable_context=1.621300 sequence=678.747274
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=277 node=N12937 type=control0 q_typed_reliable_context=1.545801 sequence=680.293075
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=278 node=N19244 type=control0 q_typed_reliable_context=1.710725 sequence=682.003800
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=279 node=N19245 type=control0 q_typed_reliable_context=2.484004 sequence=684.487803
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=280 node=N12990 type=control1 q_typed_reliable_context=2.308352 sequence=686.796155
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=281 node=N12934 type=control0 q_typed_reliable_context=3.423975 sequence=690.220130
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=282 node=N9543 type=control0 q_typed_reliable_context=2.906097 sequence=693.126227
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=283 node=N12965 type=control0 q_typed_reliable_context=2.620429 sequence=695.746656
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=284 node=N12847 type=control0 q_typed_reliable_context=2.446689 sequence=698.193345
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=285 node=N12933 type=control0 q_typed_reliable_context=2.070111 sequence=700.263456
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=286 node=N26417 type=control1 q_typed_reliable_context=1.959363 sequence=702.222819
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=287 node=N2152 type=control0 q_typed_reliable_context=1.726029 sequence=703.948848
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=288 node=N1520 type=control0 q_typed_reliable_context=1.471788 sequence=705.420636
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=289 node=N14492 type=observe q_typed_reliable_context=1.629581 sequence=707.050217
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=290 node=N1517 type=control0 q_typed_reliable_context=2.208387 sequence=709.258604
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=291 node=N1515 type=control0 q_typed_reliable_context=2.008323 sequence=711.266926
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=292 node=N1576 type=control0 q_typed_reliable_context=1.713800 sequence=712.980727
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=293 node=N7501 type=observe q_typed_reliable_context=2.046966 sequence=715.027693
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=294 node=N14466 type=observe q_typed_reliable_context=2.613554 sequence=717.641247
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=295 node=N6976 type=control0 q_typed_reliable_context=2.231645 sequence=719.872892
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=296 node=N19238 type=control0 q_typed_reliable_context=1.216584 sequence=721.089476
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=297 node=N5214 type=observe q_typed_reliable_context=0.896158 sequence=721.985634
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=298 node=N24189 type=control0 q_typed_reliable_context=3.039236 sequence=725.024870
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=299 node=N3494 type=control0 q_typed_reliable_context=2.971106 sequence=727.995975
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=300 node=N14380 type=observe q_typed_reliable_context=2.371382 sequence=730.367357
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=301 node=N5246 type=observe q_typed_reliable_context=2.470180 sequence=732.837537
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=302 node=N2059 type=observe q_typed_reliable_context=3.997052 sequence=736.834589
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=303 node=N15115 type=observe q_typed_reliable_context=3.462775 sequence=740.297364
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=304 node=N1273 type=observe q_typed_reliable_context=1.881312 sequence=742.178676
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=305 node=N1272 type=observe q_typed_reliable_context=1.901527 sequence=744.080203
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=306 node=N3329 type=observe q_typed_reliable_context=0.997008 sequence=745.077211
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=307 node=N1992 type=observe q_typed_reliable_context=1.303631 sequence=746.380843
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=308 node=N8325 type=control1 q_typed_reliable_context=0.907292 sequence=747.288135
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=309 node=N24119 type=control1 q_typed_reliable_context=2.025295 sequence=749.313430
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=310 node=N5533 type=observe q_typed_reliable_context=0.919159 sequence=750.232589
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=311 node=N18403 type=observe q_typed_reliable_context=0.723157 sequence=750.955746
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=312 node=N18425 type=observe q_typed_reliable_context=1.096758 sequence=752.052504
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=313 node=N18401 type=observe q_typed_reliable_context=1.051646 sequence=753.104151
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=314 node=N18399 type=observe q_typed_reliable_context=0.940295 sequence=754.044445
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=315 node=N18405 type=observe q_typed_reliable_context=0.821651 sequence=754.866096
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=316 node=N18413 type=observe q_typed_reliable_context=0.695107 sequence=755.561204
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=317 node=N18424 type=observe q_typed_reliable_context=0.825862 sequence=756.387065
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=318 node=N18414 type=observe q_typed_reliable_context=0.755666 sequence=757.142731
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=319 node=N18410 type=observe q_typed_reliable_context=0.839725 sequence=757.982456
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=320 node=N18415 type=observe q_typed_reliable_context=0.775824 sequence=758.758280
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=321 node=N18571 type=control0 q_typed_reliable_context=0.808926 sequence=759.567206
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=322 node=N2168 type=observe q_typed_reliable_context=0.817451 sequence=760.384657
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=323 node=N18572 type=control0 q_typed_reliable_context=2.315352 sequence=762.700009
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=324 node=N18409 type=observe q_typed_reliable_context=0.402037 sequence=763.102046
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=325 node=N18546 type=observe q_typed_reliable_context=0.825414 sequence=763.927459
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=326 node=N18581 type=control0 q_typed_reliable_context=1.253458 sequence=765.180918
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=327 node=N18402 type=observe q_typed_reliable_context=0.650781 sequence=765.831699
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=328 node=N18406 type=observe q_typed_reliable_context=0.683226 sequence=766.514925
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=329 node=N6020 type=observe q_typed_reliable_context=0.701379 sequence=767.216304
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=330 node=N18411 type=observe q_typed_reliable_context=0.840476 sequence=768.056779
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=331 node=N5830 type=observe q_typed_reliable_context=0.853679 sequence=768.910458
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=332 node=N2047 type=observe q_typed_reliable_context=1.310976 sequence=770.221435
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=333 node=N18550 type=observe q_typed_reliable_context=1.117387 sequence=771.338822
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=334 node=N18408 type=observe q_typed_reliable_context=1.661753 sequence=773.000575
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=335 node=N7546 type=observe q_typed_reliable_context=1.397629 sequence=774.398204
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=336 node=N24124 type=control1 q_typed_reliable_context=1.014725 sequence=775.412929
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=337 node=N18554 type=observe q_typed_reliable_context=0.858946 sequence=776.271875
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=338 node=N14502 type=observe q_typed_reliable_context=0.870194 sequence=777.142069
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=339 node=N5247 type=observe q_typed_reliable_context=1.591497 sequence=778.733566
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=340 node=N15072 type=observe q_typed_reliable_context=1.381966 sequence=780.115533
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=341 node=N7564 type=observe q_typed_reliable_context=1.190033 sequence=781.305566
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=342 node=N2043 type=observe q_typed_reliable_context=1.695212 sequence=783.000777
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=343 node=N14381 type=observe q_typed_reliable_context=1.423967 sequence=784.424744
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=344 node=N5982 type=observe q_typed_reliable_context=1.085460 sequence=785.510204
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=345 node=N14384 type=observe q_typed_reliable_context=0.957762 sequence=786.467966
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=346 node=N5518 type=observe q_typed_reliable_context=0.957404 sequence=787.425370
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=347 node=N18531 type=observe q_typed_reliable_context=1.563245 sequence=788.988615
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=348 node=N7552 type=observe q_typed_reliable_context=1.211713 sequence=790.200328
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=349 node=N14385 type=observe q_typed_reliable_context=0.994626 sequence=791.194954
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=350 node=N5248 type=observe q_typed_reliable_context=1.431629 sequence=792.626582
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=351 node=N4348 type=observe q_typed_reliable_context=1.077551 sequence=793.704134
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=352 node=N2071 type=observe q_typed_reliable_context=1.553726 sequence=795.257860
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=353 node=N7537 type=observe q_typed_reliable_context=1.287228 sequence=796.545088
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=354 node=N18404 type=observe q_typed_reliable_context=1.315554 sequence=797.860642
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=355 node=N18400 type=observe q_typed_reliable_context=1.203187 sequence=799.063828
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=356 node=N18549 type=observe q_typed_reliable_context=0.992879 sequence=800.056707
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=357 node=N18547 type=observe q_typed_reliable_context=0.917882 sequence=800.974589
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=358 node=N18548 type=observe q_typed_reliable_context=0.877072 sequence=801.851661
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=359 node=N7528 type=observe q_typed_reliable_context=0.818740 sequence=802.670401
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=360 node=N18542 type=observe q_typed_reliable_context=0.943834 sequence=803.614235
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=361 node=N18380 type=observe q_typed_reliable_context=0.916000 sequence=804.530235
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=362 node=N18528 type=observe q_typed_reliable_context=0.884692 sequence=805.414927
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=363 node=N14388 type=observe q_typed_reliable_context=0.905886 sequence=806.320813
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=364 node=N18543 type=observe q_typed_reliable_context=0.829429 sequence=807.150242
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=365 node=N18551 type=observe q_typed_reliable_context=0.902357 sequence=808.052599
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=366 node=N18530 type=observe q_typed_reliable_context=0.892163 sequence=808.944763
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=367 node=N21350 type=control1 q_typed_reliable_context=0.772478 sequence=809.717240
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=368 node=N24132 type=control1 q_typed_reliable_context=0.750973 sequence=810.468214
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=369 node=N15109 type=control1 q_typed_reliable_context=0.763425 sequence=811.231639
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=370 node=N8477 type=control1 q_typed_reliable_context=1.119586 sequence=812.351224
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=371 node=N3539 type=control0 q_typed_reliable_context=0.743017 sequence=813.094242
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=372 node=N8476 type=control1 q_typed_reliable_context=0.957466 sequence=814.051708
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=373 node=N19346 type=control0 q_typed_reliable_context=0.828515 sequence=814.880223
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=374 node=N19343 type=control0 q_typed_reliable_context=0.863786 sequence=815.744008
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=375 node=N7475 type=control0 q_typed_reliable_context=1.084542 sequence=816.828550
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=376 node=N24207 type=control0 q_typed_reliable_context=1.185848 sequence=818.014398
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=377 node=N2109 type=observe q_typed_reliable_context=1.534998 sequence=819.549396
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=378 node=N14523 type=control0 q_typed_reliable_context=1.456890 sequence=821.006285
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=379 node=N5249 type=observe q_typed_reliable_context=2.195096 sequence=823.201382
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=380 node=N2073 type=observe q_typed_reliable_context=1.924556 sequence=825.125938
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=381 node=N3404 type=control0 q_typed_reliable_context=1.185757 sequence=826.311695
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=382 node=N5391 type=control1 q_typed_reliable_context=1.989867 sequence=828.301563
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=383 node=N21468 type=control1 q_typed_reliable_context=1.841001 sequence=830.142563
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=384 node=N6838 type=control0 q_typed_reliable_context=1.686119 sequence=831.828682
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=385 node=N4456 type=control1 q_typed_reliable_context=1.694979 sequence=833.523661
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=386 node=N18587 type=control0 q_typed_reliable_context=1.562498 sequence=835.086159
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=387 node=N13057 type=control0 q_typed_reliable_context=1.168641 sequence=836.254800
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=388 node=N18552 type=observe q_typed_reliable_context=1.178172 sequence=837.432971
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=389 node=N13035 type=control0 q_typed_reliable_context=2.438632 sequence=839.871604
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=390 node=N5390 type=control1 q_typed_reliable_context=2.632108 sequence=842.503711
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=391 node=N13032 type=control0 q_typed_reliable_context=2.082372 sequence=844.586084
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=392 node=N13028 type=control0 q_typed_reliable_context=2.066220 sequence=846.652304
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=393 node=N7243 type=observe q_typed_reliable_context=1.529641 sequence=848.181944
