[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:09:59 out_dir=autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_cql_sa/epoch_012/old2_new1
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:09:59 budgets=iscas99__b15_1:278
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:09:59 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:09:59 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=151 node=N3525 type=control1 q_typed_residual_context=5.969379 sequence=425.338717
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=152 node=N630 type=control1 q_typed_residual_context=3.144902 sequence=428.483618
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=153 node=N6534 type=observe q_typed_residual_context=3.718691 sequence=432.202309
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=154 node=N1607 type=control1 q_typed_residual_context=5.979586 sequence=438.181895
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=155 node=N647 type=control1 q_typed_residual_context=6.065602 sequence=444.247497
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=156 node=N7679 type=observe q_typed_residual_context=4.573519 sequence=448.821016
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=157 node=N1586 type=control1 q_typed_residual_context=1.884931 sequence=450.705946
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=158 node=N2149 type=observe q_typed_residual_context=4.173752 sequence=454.879698
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=159 node=N7385 type=observe q_typed_residual_context=2.257072 sequence=457.136770
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=160 node=N5356 type=observe q_typed_residual_context=2.983157 sequence=460.119927
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=161 node=N712 type=observe q_typed_residual_context=4.354742 sequence=464.474669
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=162 node=N5878 type=observe q_typed_residual_context=2.830829 sequence=467.305498
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=163 node=N5876 type=observe q_typed_residual_context=1.691551 sequence=468.997048
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=164 node=N725 type=observe q_typed_residual_context=1.975169 sequence=470.972217
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=165 node=N714 type=observe q_typed_residual_context=3.041132 sequence=474.013348
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=166 node=N5874 type=observe q_typed_residual_context=2.834867 sequence=476.848216
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=167 node=N7436 type=observe q_typed_residual_context=1.270124 sequence=478.118339
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=168 node=N7627 type=observe q_typed_residual_context=3.858320 sequence=481.976659
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=169 node=N723 type=observe q_typed_residual_context=4.996177 sequence=486.972836
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=170 node=N715 type=observe q_typed_residual_context=6.843950 sequence=493.816786
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=171 node=N1987 type=observe q_typed_residual_context=5.425571 sequence=499.242357
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=172 node=N2072 type=observe q_typed_residual_context=6.096109 sequence=505.338466
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=173 node=N6673 type=observe q_typed_residual_context=1.421940 sequence=506.760406
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=174 node=N5473 type=observe q_typed_residual_context=6.956454 sequence=513.716860
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=175 node=N2151 type=observe q_typed_residual_context=7.668685 sequence=521.385545
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=176 node=N5456 type=observe q_typed_residual_context=1.432777 sequence=522.818321
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=177 node=N5866 type=observe q_typed_residual_context=6.800861 sequence=529.619182
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=178 node=N705 type=observe q_typed_residual_context=2.621236 sequence=532.240418
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=179 node=N7442 type=control0 q_typed_residual_context=6.370366 sequence=538.610784
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=180 node=N7405 type=observe q_typed_residual_context=4.651164 sequence=543.261948
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=181 node=N1598 type=observe q_typed_residual_context=5.237547 sequence=548.499494
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=182 node=N5422 type=observe q_typed_residual_context=6.045111 sequence=554.544605
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=183 node=N703 type=observe q_typed_residual_context=6.289133 sequence=560.833739
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=184 node=N6682 type=observe q_typed_residual_context=5.055806 sequence=565.889544
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=185 node=N5439 type=observe q_typed_residual_context=5.975354 sequence=571.864898
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=186 node=N5202 type=observe q_typed_residual_context=6.603239 sequence=578.468137
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=187 node=N2652 type=control1 q_typed_residual_context=6.394137 sequence=584.862274
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=188 node=N679 type=observe q_typed_residual_context=2.457417 sequence=587.319691
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=189 node=N7439 type=observe q_typed_residual_context=3.368162 sequence=590.687852
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=190 node=N5390 type=observe q_typed_residual_context=2.926241 sequence=593.614093
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=191 node=N2721 type=control1 q_typed_residual_context=7.039938 sequence=600.654031
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=192 node=N2894 type=control1 q_typed_residual_context=1.928276 sequence=602.582308
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=193 node=N6668 type=observe q_typed_residual_context=0.957951 sequence=603.540259
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=194 node=N5334 type=observe q_typed_residual_context=0.939599 sequence=604.479858
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=195 node=N719 type=observe q_typed_residual_context=3.080223 sequence=607.560080
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=196 node=N7473 type=control0 q_typed_residual_context=2.102599 sequence=609.662679
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=197 node=N2952 type=control1 q_typed_residual_context=4.904593 sequence=614.567272
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=198 node=N7380 type=observe q_typed_residual_context=1.436979 sequence=616.004250
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=199 node=N2779 type=control1 q_typed_residual_context=1.664549 sequence=617.668800
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=200 node=N5373 type=observe q_typed_residual_context=0.779684 sequence=618.448484
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=201 node=N6660 type=observe q_typed_residual_context=2.156850 sequence=620.605334
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=202 node=N708 type=observe q_typed_residual_context=2.509074 sequence=623.114408
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=203 node=N734 type=observe q_typed_residual_context=2.460310 sequence=625.574719
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=204 node=N7873 type=control1 q_typed_residual_context=1.295408 sequence=626.870127
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=205 node=N699 type=observe q_typed_residual_context=2.205733 sequence=629.075860
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=206 node=N2837 type=control1 q_typed_residual_context=1.469470 sequence=630.545330
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=207 node=N7383 type=observe q_typed_residual_context=1.397590 sequence=631.942920
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=208 node=N3009 type=control1 q_typed_residual_context=1.305959 sequence=633.248879
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=209 node=N2159 type=observe q_typed_residual_context=0.954575 sequence=634.203454
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=210 node=N7589 type=control1 q_typed_residual_context=0.948466 sequence=635.151920
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=211 node=N6658 type=observe q_typed_residual_context=1.078696 sequence=636.230616
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=212 node=N1351 type=observe q_typed_residual_context=1.597081 sequence=637.827698
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=213 node=N1879 type=observe q_typed_residual_context=0.857007 sequence=638.684704
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=214 node=N686 type=observe q_typed_residual_context=2.225962 sequence=640.910666
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=215 node=N729 type=observe q_typed_residual_context=2.422958 sequence=643.333624
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=216 node=N7381 type=observe q_typed_residual_context=2.815631 sequence=646.149255
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=217 node=N684 type=observe q_typed_residual_context=2.636578 sequence=648.785833
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=218 node=N6656 type=observe q_typed_residual_context=2.074499 sequence=650.860333
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=219 node=N689 type=observe q_typed_residual_context=3.020463 sequence=653.880795
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=220 node=N8790 type=control1 q_typed_residual_context=2.271527 sequence=656.152322
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=221 node=N3067 type=control1 q_typed_residual_context=1.928562 sequence=658.080884
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=222 node=N8240 type=control1 q_typed_residual_context=2.007401 sequence=660.088285
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=223 node=N8789 type=control1 q_typed_residual_context=1.949202 sequence=662.037487
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=224 node=N8239 type=control1 q_typed_residual_context=2.116267 sequence=664.153754
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=225 node=N4460 type=control0 q_typed_residual_context=1.222846 sequence=665.376600
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=226 node=N8607 type=control1 q_typed_residual_context=4.133800 sequence=669.510400
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=227 node=N2243 type=observe q_typed_residual_context=3.179999 sequence=672.690398
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=228 node=N5735 type=observe q_typed_residual_context=1.621594 sequence=674.311992
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=229 node=N7433 type=observe q_typed_residual_context=2.480559 sequence=676.792552
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=230 node=N2271 type=observe q_typed_residual_context=2.475997 sequence=679.268548
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=231 node=N5094 type=observe q_typed_residual_context=2.456081 sequence=681.724629
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=232 node=N1688 type=observe q_typed_residual_context=1.186075 sequence=682.910704
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=233 node=N6659 type=observe q_typed_residual_context=1.867725 sequence=684.778429
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=234 node=N2259 type=observe q_typed_residual_context=5.725920 sequence=690.504349
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=235 node=N5160 type=observe q_typed_residual_context=4.055923 sequence=694.560271
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=236 node=N5111 type=observe q_typed_residual_context=2.856431 sequence=697.416703
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=237 node=N6537 type=observe q_typed_residual_context=2.444543 sequence=699.861246
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=238 node=N2267 type=observe q_typed_residual_context=2.050133 sequence=701.911379
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=239 node=N6685 type=observe q_typed_residual_context=2.158781 sequence=704.070160
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=240 node=N2263 type=observe q_typed_residual_context=5.141820 sequence=709.211980
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=241 node=N695 type=observe q_typed_residual_context=4.533878 sequence=713.745858
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=242 node=N4900 type=observe q_typed_residual_context=2.254113 sequence=715.999971
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=243 node=N2251 type=observe q_typed_residual_context=4.332286 sequence=720.332258
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=244 node=N696 type=observe q_typed_residual_context=4.031702 sequence=724.363960
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=245 node=N6657 type=observe q_typed_residual_context=0.857153 sequence=725.221113
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=246 node=N7444 type=observe q_typed_residual_context=2.660198 sequence=727.881311
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=247 node=N697 type=observe q_typed_residual_context=2.883107 sequence=730.764418
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=248 node=N2247 type=observe q_typed_residual_context=7.170163 sequence=737.934581
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=249 node=N7452 type=observe q_typed_residual_context=6.937773 sequence=744.872354
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=250 node=N1352 type=observe q_typed_residual_context=2.741401 sequence=747.613754
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=251 node=N680 type=observe q_typed_residual_context=2.821988 sequence=750.435743
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=252 node=N6680 type=observe q_typed_residual_context=0.934228 sequence=751.369970
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=253 node=N732 type=observe q_typed_residual_context=5.202745 sequence=756.572716
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=254 node=N2216 type=observe q_typed_residual_context=6.159337 sequence=762.732053
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=255 node=N7440 type=observe q_typed_residual_context=1.956232 sequence=764.688285
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=256 node=N2218 type=observe q_typed_residual_context=4.829652 sequence=769.517937
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=257 node=N4421 type=control0 q_typed_residual_context=6.932862 sequence=776.450800
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=258 node=N4359 type=control0 q_typed_residual_context=6.929242 sequence=783.380042
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=259 node=N4367 type=control0 q_typed_residual_context=7.019063 sequence=790.399105
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=260 node=N6684 type=observe q_typed_residual_context=4.824276 sequence=795.223381
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=261 node=N2255 type=observe q_typed_residual_context=6.736024 sequence=801.959405
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=262 node=N2185 type=observe q_typed_residual_context=6.858733 sequence=808.818138
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=263 node=N717 type=observe q_typed_residual_context=6.490837 sequence=815.308975
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=264 node=N2203 type=observe q_typed_residual_context=4.923003 sequence=820.231978
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=265 node=N733 type=observe q_typed_residual_context=4.017056 sequence=824.249034
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=266 node=N2205 type=observe q_typed_residual_context=3.991247 sequence=828.240282
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=267 node=N6562 type=observe q_typed_residual_context=2.608164 sequence=830.848446
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=268 node=N735 type=observe q_typed_residual_context=4.502163 sequence=835.350609
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=269 node=N2201 type=observe q_typed_residual_context=6.990745 sequence=842.341354
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=270 node=N2226 type=observe q_typed_residual_context=6.987612 sequence=849.328966
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=271 node=N652 type=control1 q_typed_residual_context=4.930003 sequence=854.258969
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=272 node=N4532 type=control0 q_typed_residual_context=1.029474 sequence=855.288444
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=273 node=N2212 type=observe q_typed_residual_context=7.091456 sequence=862.379899
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=274 node=N8238 type=control1 q_typed_residual_context=5.532067 sequence=867.911967
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=275 node=N6679 type=observe q_typed_residual_context=1.331459 sequence=869.243425
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=276 node=N6956 type=control0 q_typed_residual_context=6.329724 sequence=875.573150
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=277 node=N1348 type=observe q_typed_residual_context=7.211091 sequence=882.784241
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=278 node=N8606 type=control1 q_typed_residual_context=2.654481 sequence=885.438722
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_cql_sa/epoch_012/old2_new1/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:15:33 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=333.98 plan_csv=autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_cql_sa/epoch_012/old2_new1/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:15:33 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [eval iscas99__b15_1] {
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [eval iscas99__b15_1]   "records": 2,
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_cql_sa/epoch_012/old2_new1/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_cql_sa/epoch_012/old2_new1/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [eval iscas99__b15_1] }
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:15:40 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12157000000000018 plan_sec=333.98 eval_sec=6.96 total_sec=340.962
[b15-anchor/prefix_cql_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:15:40 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12157000000000018 positives=1 negatives=0 elapsed=340.962
