[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:27:41 out_dir=autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_toplist_sa/epoch_012/old3_new1
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:27:41 budgets=iscas99__b15_1:278
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:27:41 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:27:41 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=149 node=N1586 type=control1 q_typed_residual_context=3.118822 sequence=426.350576
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=150 node=N578 type=observe q_typed_residual_context=1.169867 sequence=427.520444
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=151 node=N2106 type=observe q_typed_residual_context=1.363192 sequence=428.883636
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=152 node=N6531 type=observe q_typed_residual_context=1.944320 sequence=430.827956
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=153 node=N7402 type=observe q_typed_residual_context=2.078912 sequence=432.906868
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=154 node=N2149 type=observe q_typed_residual_context=2.254884 sequence=435.161752
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=155 node=N7627 type=observe q_typed_residual_context=2.341278 sequence=437.503031
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=156 node=N5878 type=observe q_typed_residual_context=1.616430 sequence=439.119460
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=157 node=N722 type=observe q_typed_residual_context=1.722567 sequence=440.842027
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=158 node=N6538 type=observe q_typed_residual_context=0.747559 sequence=441.589587
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=159 node=N712 type=observe q_typed_residual_context=2.089557 sequence=443.679143
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=160 node=N5874 type=observe q_typed_residual_context=2.463722 sequence=446.142866
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=161 node=N7385 type=observe q_typed_residual_context=3.525139 sequence=449.668005
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=162 node=N5740 type=observe q_typed_residual_context=2.173934 sequence=451.841939
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=163 node=N2652 type=control1 q_typed_residual_context=1.610666 sequence=453.452605
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=164 node=N1987 type=observe q_typed_residual_context=0.938041 sequence=454.390646
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=165 node=N6674 type=observe q_typed_residual_context=0.805537 sequence=455.196182
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=166 node=N714 type=observe q_typed_residual_context=1.847546 sequence=457.043728
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=167 node=N5473 type=observe q_typed_residual_context=6.055012 sequence=463.098740
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=168 node=N703 type=observe q_typed_residual_context=2.076775 sequence=465.175516
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=169 node=N7436 type=observe q_typed_residual_context=4.415461 sequence=469.590977
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=170 node=N723 type=observe q_typed_residual_context=3.968721 sequence=473.559698
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=171 node=N7454 type=observe q_typed_residual_context=6.488330 sequence=480.048028
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=172 node=N706 type=observe q_typed_residual_context=1.371826 sequence=481.419854
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=173 node=N2721 type=control1 q_typed_residual_context=0.914943 sequence=482.334798
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=174 node=N2894 type=control1 q_typed_residual_context=0.981847 sequence=483.316644
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=175 node=N2952 type=control1 q_typed_residual_context=0.975595 sequence=484.292239
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=176 node=N2779 type=control1 q_typed_residual_context=0.981815 sequence=485.274054
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=177 node=N6682 type=observe q_typed_residual_context=0.684858 sequence=485.958912
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=178 node=N725 type=observe q_typed_residual_context=1.155247 sequence=487.114158
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=179 node=N715 type=observe q_typed_residual_context=2.493587 sequence=489.607745
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=180 node=N5422 type=observe q_typed_residual_context=0.702650 sequence=490.310396
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=181 node=N705 type=observe q_typed_residual_context=1.188173 sequence=491.498568
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=182 node=N7405 type=observe q_typed_residual_context=0.329230 sequence=491.827798
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=183 node=N1879 type=observe q_typed_residual_context=0.476119 sequence=492.303917
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=184 node=N679 type=observe q_typed_residual_context=2.583640 sequence=494.887557
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=185 node=N6685 type=observe q_typed_residual_context=1.658587 sequence=496.546144
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=186 node=N5456 type=observe q_typed_residual_context=1.163858 sequence=497.710002
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=187 node=N5439 type=observe q_typed_residual_context=1.615948 sequence=499.325949
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=188 node=N2151 type=observe q_typed_residual_context=2.583501 sequence=501.909451
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=189 node=N7439 type=observe q_typed_residual_context=2.286133 sequence=504.195583
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=190 node=N5390 type=observe q_typed_residual_context=1.843531 sequence=506.039114
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=191 node=N1598 type=observe q_typed_residual_context=3.188215 sequence=509.227329
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=192 node=N7873 type=control1 q_typed_residual_context=0.613595 sequence=509.840924
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=193 node=N6668 type=observe q_typed_residual_context=6.964787 sequence=516.805711
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=194 node=N5334 type=observe q_typed_residual_context=0.832176 sequence=517.637887
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=195 node=N5202 type=observe q_typed_residual_context=3.969490 sequence=521.607377
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=196 node=N5373 type=observe q_typed_residual_context=4.064412 sequence=525.671788
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=197 node=N7382 type=observe q_typed_residual_context=5.794782 sequence=531.466570
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=198 node=N719 type=observe q_typed_residual_context=5.000546 sequence=536.467116
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=199 node=N6660 type=observe q_typed_residual_context=1.999391 sequence=538.466507
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=200 node=N2837 type=control1 q_typed_residual_context=1.272998 sequence=539.739505
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=201 node=N708 type=observe q_typed_residual_context=1.155490 sequence=540.894995
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=202 node=N734 type=observe q_typed_residual_context=1.717721 sequence=542.612716
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=203 node=N699 type=observe q_typed_residual_context=1.879297 sequence=544.492013
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=204 node=N3009 type=control1 q_typed_residual_context=1.808760 sequence=546.300773
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=205 node=N7589 type=control1 q_typed_residual_context=0.807242 sequence=547.108016
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=206 node=N3067 type=control1 q_typed_residual_context=1.557115 sequence=548.665130
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=207 node=N8790 type=control1 q_typed_residual_context=1.285589 sequence=549.950720
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=208 node=N8240 type=control1 q_typed_residual_context=1.752195 sequence=551.702914
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=209 node=N7380 type=observe q_typed_residual_context=1.756112 sequence=553.459026
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=210 node=N8789 type=control1 q_typed_residual_context=1.918139 sequence=555.377165
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=211 node=N2159 type=observe q_typed_residual_context=2.247991 sequence=557.625156
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=212 node=N8239 type=control1 q_typed_residual_context=1.691259 sequence=559.316415
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=213 node=N6658 type=observe q_typed_residual_context=2.337314 sequence=561.653729
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=214 node=N2075 type=observe q_typed_residual_context=0.720522 sequence=562.374251
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=215 node=N1351 type=observe q_typed_residual_context=2.439271 sequence=564.813521
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=216 node=N686 type=observe q_typed_residual_context=3.661659 sequence=568.475181
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=217 node=N729 type=observe q_typed_residual_context=2.316976 sequence=570.792157
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=218 node=N8607 type=control1 q_typed_residual_context=2.094095 sequence=572.886252
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=219 node=N7383 type=observe q_typed_residual_context=1.589372 sequence=574.475624
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=220 node=N684 type=observe q_typed_residual_context=1.730682 sequence=576.206306
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=221 node=N689 type=observe q_typed_residual_context=2.449862 sequence=578.656168
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=222 node=N763 type=observe q_typed_residual_context=1.138137 sequence=579.794305
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=223 node=N7512 type=control1 q_typed_residual_context=5.185037 sequence=584.979342
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=224 node=N2271 type=observe q_typed_residual_context=3.134439 sequence=588.113781
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=225 node=N6656 type=observe q_typed_residual_context=2.754460 sequence=590.868241
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=226 node=N5094 type=observe q_typed_residual_context=1.854513 sequence=592.722754
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=227 node=N652 type=control1 q_typed_residual_context=2.197277 sequence=594.920031
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=228 node=N7433 type=observe q_typed_residual_context=1.852168 sequence=596.772199
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=229 node=N2259 type=observe q_typed_residual_context=2.182130 sequence=598.954329
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=230 node=N8238 type=control1 q_typed_residual_context=2.515361 sequence=601.469690
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=231 node=N8606 type=control1 q_typed_residual_context=1.986604 sequence=603.456294
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=232 node=N771 type=observe q_typed_residual_context=1.251328 sequence=604.707622
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=233 node=N8237 type=control1 q_typed_residual_context=6.703568 sequence=611.411190
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=234 node=N695 type=observe q_typed_residual_context=4.161716 sequence=615.572906
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=235 node=N2267 type=observe q_typed_residual_context=4.466461 sequence=620.039367
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=236 node=N902 type=control1 q_typed_residual_context=3.992878 sequence=624.032245
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=237 node=N7381 type=observe q_typed_residual_context=3.933534 sequence=627.965779
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=238 node=N8605 type=control1 q_typed_residual_context=2.848920 sequence=630.814699
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=239 node=N756 type=observe q_typed_residual_context=1.844875 sequence=632.659574
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=240 node=N5160 type=observe q_typed_residual_context=6.752993 sequence=639.412567
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=241 node=N6537 type=observe q_typed_residual_context=6.903892 sequence=646.316458
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=242 node=N8236 type=control1 q_typed_residual_context=2.423884 sequence=648.740342
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=243 node=N2263 type=observe q_typed_residual_context=6.161270 sequence=654.901612
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=244 node=N697 type=observe q_typed_residual_context=6.153109 sequence=661.054721
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=245 node=N2251 type=observe q_typed_residual_context=5.870020 sequence=666.924741
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=246 node=N2243 type=observe q_typed_residual_context=4.005624 sequence=670.930366
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=247 node=N515 type=control1 q_typed_residual_context=2.594359 sequence=673.524725
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=248 node=N696 type=observe q_typed_residual_context=5.113466 sequence=678.638190
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=249 node=N5111 type=observe q_typed_residual_context=1.705005 sequence=680.343195
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=250 node=N7443 type=observe q_typed_residual_context=2.232226 sequence=682.575421
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=251 node=N5735 type=observe q_typed_residual_context=1.975802 sequence=684.551223
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=252 node=N2247 type=observe q_typed_residual_context=6.738047 sequence=691.289270
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=253 node=N765 type=observe q_typed_residual_context=5.733281 sequence=697.022551
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=254 node=N1352 type=observe q_typed_residual_context=3.504942 sequence=700.527493
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=255 node=N7452 type=observe q_typed_residual_context=7.045457 sequence=707.572949
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=256 node=N680 type=observe q_typed_residual_context=5.606899 sequence=713.179849
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=257 node=N7444 type=observe q_typed_residual_context=4.274099 sequence=717.453948
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=258 node=N628 type=control1 q_typed_residual_context=1.026581 sequence=718.480529
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=259 node=N6730 type=control1 q_typed_residual_context=3.690291 sequence=722.170820
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=260 node=N5726 type=control1 q_typed_residual_context=7.146231 sequence=729.317051
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=261 node=N8235 type=control1 q_typed_residual_context=5.969238 sequence=735.286290
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=262 node=N764 type=observe q_typed_residual_context=3.094302 sequence=738.380592
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=263 node=N7472 type=control0 q_typed_residual_context=7.387245 sequence=745.767837
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=264 node=N2216 type=observe q_typed_residual_context=6.845176 sequence=752.613013
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=265 node=N2255 type=observe q_typed_residual_context=2.808746 sequence=755.421759
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=266 node=N2218 type=observe q_typed_residual_context=5.371520 sequence=760.793279
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=267 node=N732 type=observe q_typed_residual_context=4.485819 sequence=765.279099
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=268 node=N4900 type=observe q_typed_residual_context=2.620992 sequence=767.900091
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=269 node=N6562 type=observe q_typed_residual_context=3.656540 sequence=771.556631
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=270 node=N2185 type=observe q_typed_residual_context=3.701588 sequence=775.258219
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=271 node=N735 type=observe q_typed_residual_context=6.957136 sequence=782.215354
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=272 node=N2203 type=observe q_typed_residual_context=7.044634 sequence=789.259989
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=273 node=N717 type=observe q_typed_residual_context=7.075571 sequence=796.335560
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=274 node=N2205 type=observe q_typed_residual_context=6.963681 sequence=803.299241
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=275 node=N7440 type=observe q_typed_residual_context=4.407617 sequence=807.706858
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=276 node=N733 type=observe q_typed_residual_context=3.277940 sequence=810.984798
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=277 node=N8234 type=control1 q_typed_residual_context=7.315279 sequence=818.300077
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=278 node=N2201 type=observe q_typed_residual_context=6.626843 sequence=824.926920
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_toplist_sa/epoch_012/old3_new1/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:33:46 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=364.884 plan_csv=autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_toplist_sa/epoch_012/old3_new1/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:33:46 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [eval iscas99__b15_1] {
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [eval iscas99__b15_1]   "records": 2,
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_toplist_sa/epoch_012/old3_new1/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_toplist_sa/epoch_012/old3_new1/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [eval iscas99__b15_1] }
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:33:52 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12025000000000008 plan_sec=364.884 eval_sec=6.618 total_sec=371.523
[b15-anchor/prefix_toplist_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:33:52 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12025000000000008 positives=1 negatives=0 elapsed=371.524
