[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:27:41 out_dir=autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_toplist_sa/epoch_012/old2_new1
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:27:41 budgets=iscas99__b15_1:278
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:27:41 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:27:41 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=150 node=N3467 type=control1 q_typed_residual_context=1.695540 sequence=450.541721
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=151 node=N1607 type=control1 q_typed_residual_context=1.459782 sequence=452.001503
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=152 node=N647 type=control1 q_typed_residual_context=6.164247 sequence=458.165749
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=153 node=N5878 type=observe q_typed_residual_context=1.677092 sequence=459.842842
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=154 node=N7627 type=observe q_typed_residual_context=1.000396 sequence=460.843237
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=155 node=N723 type=observe q_typed_residual_context=1.933049 sequence=462.776287
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=156 node=N1586 type=control1 q_typed_residual_context=5.140345 sequence=467.916632
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=157 node=N2149 type=observe q_typed_residual_context=5.882982 sequence=473.799614
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=158 node=N5866 type=observe q_typed_residual_context=5.130176 sequence=478.929790
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=159 node=N6674 type=observe q_typed_residual_context=0.840726 sequence=479.770516
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=160 node=N7436 type=observe q_typed_residual_context=3.222993 sequence=482.993508
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=161 node=N5740 type=observe q_typed_residual_context=2.304343 sequence=485.297851
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=162 node=N712 type=observe q_typed_residual_context=2.410183 sequence=487.708035
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=163 node=N5356 type=observe q_typed_residual_context=1.591655 sequence=489.299689
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=164 node=N5876 type=observe q_typed_residual_context=1.436987 sequence=490.736677
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=165 node=N714 type=observe q_typed_residual_context=3.644386 sequence=494.381063
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=166 node=N7614 type=observe q_typed_residual_context=2.456381 sequence=496.837444
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=167 node=N7405 type=observe q_typed_residual_context=1.902223 sequence=498.739667
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=168 node=N5473 type=observe q_typed_residual_context=4.179971 sequence=502.919639
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=169 node=N715 type=observe q_typed_residual_context=4.949161 sequence=507.868800
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=170 node=N752 type=observe q_typed_residual_context=5.046569 sequence=512.915369
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=171 node=N725 type=observe q_typed_residual_context=5.502320 sequence=518.417689
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=172 node=N5874 type=observe q_typed_residual_context=6.041034 sequence=524.458723
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=173 node=N703 type=observe q_typed_residual_context=4.392530 sequence=528.851253
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=174 node=N5422 type=observe q_typed_residual_context=6.188030 sequence=535.039283
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=175 node=N705 type=observe q_typed_residual_context=6.128883 sequence=541.168166
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=176 node=N765 type=observe q_typed_residual_context=5.220404 sequence=546.388570
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=177 node=N706 type=observe q_typed_residual_context=5.603567 sequence=551.992138
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=178 node=N7439 type=observe q_typed_residual_context=5.531609 sequence=557.523747
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=179 node=N5456 type=observe q_typed_residual_context=1.845647 sequence=559.369394
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=180 node=N679 type=observe q_typed_residual_context=6.102154 sequence=565.471548
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=181 node=N5439 type=observe q_typed_residual_context=6.427063 sequence=571.898611
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=182 node=N1879 type=observe q_typed_residual_context=4.722079 sequence=576.620690
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=183 node=N771 type=observe q_typed_residual_context=3.067434 sequence=579.688124
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=184 node=N1987 type=observe q_typed_residual_context=2.660000 sequence=582.348125
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=185 node=N2652 type=control1 q_typed_residual_context=3.338303 sequence=585.686428
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=186 node=N7404 type=observe q_typed_residual_context=5.067766 sequence=590.754194
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=187 node=N2721 type=control1 q_typed_residual_context=1.841252 sequence=592.595445
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=188 node=N5390 type=observe q_typed_residual_context=0.842516 sequence=593.437961
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=189 node=N2894 type=control1 q_typed_residual_context=1.290607 sequence=594.728568
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=190 node=N2151 type=observe q_typed_residual_context=0.954534 sequence=595.683102
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=191 node=N2952 type=control1 q_typed_residual_context=0.824678 sequence=596.507780
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=192 node=N6668 type=observe q_typed_residual_context=0.931428 sequence=597.439209
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=193 node=N5334 type=observe q_typed_residual_context=0.804614 sequence=598.243823
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=194 node=N719 type=observe q_typed_residual_context=2.975421 sequence=601.219243
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=195 node=N7442 type=control0 q_typed_residual_context=3.176328 sequence=604.395571
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=196 node=N2779 type=control1 q_typed_residual_context=4.349191 sequence=608.744762
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=197 node=N6682 type=observe q_typed_residual_context=0.763725 sequence=609.508487
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=198 node=N5283 type=observe q_typed_residual_context=1.317186 sequence=610.825673
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=199 node=N734 type=observe q_typed_residual_context=3.050311 sequence=613.875984
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=200 node=N7381 type=observe q_typed_residual_context=2.461352 sequence=616.337336
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=201 node=N5373 type=observe q_typed_residual_context=1.409893 sequence=617.747229
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=202 node=N7873 type=control1 q_typed_residual_context=1.304081 sequence=619.051310
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=203 node=N699 type=observe q_typed_residual_context=1.167837 sequence=620.219146
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=204 node=N2837 type=control1 q_typed_residual_context=1.657128 sequence=621.876274
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=205 node=N7380 type=observe q_typed_residual_context=1.090790 sequence=622.967065
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=206 node=N3009 type=control1 q_typed_residual_context=1.342881 sequence=624.309946
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=207 node=N708 type=observe q_typed_residual_context=1.613506 sequence=625.923451
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=208 node=N7589 type=control1 q_typed_residual_context=1.450282 sequence=627.373733
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=209 node=N6660 type=observe q_typed_residual_context=1.680509 sequence=629.054242
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=210 node=N1351 type=observe q_typed_residual_context=1.735095 sequence=630.789337
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=211 node=N3067 type=control1 q_typed_residual_context=1.396427 sequence=632.185764
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=212 node=N2159 type=observe q_typed_residual_context=0.978088 sequence=633.163852
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=213 node=N7473 type=control0 q_typed_residual_context=0.956831 sequence=634.120683
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=214 node=N8790 type=control1 q_typed_residual_context=2.721262 sequence=636.841945
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=215 node=N8789 type=control1 q_typed_residual_context=1.843782 sequence=638.685727
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=216 node=N8240 type=control1 q_typed_residual_context=5.614964 sequence=644.300690
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=217 node=N2075 type=observe q_typed_residual_context=5.857867 sequence=650.158558
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=218 node=N729 type=observe q_typed_residual_context=2.769147 sequence=652.927704
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=219 node=N686 type=observe q_typed_residual_context=4.507201 sequence=657.434906
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=220 node=N6656 type=observe q_typed_residual_context=2.205396 sequence=659.640302
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=221 node=N689 type=observe q_typed_residual_context=2.411963 sequence=662.052265
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=222 node=N2271 type=observe q_typed_residual_context=2.857231 sequence=664.909495
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=223 node=N684 type=observe q_typed_residual_context=2.640714 sequence=667.550209
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=224 node=N6658 type=observe q_typed_residual_context=1.668986 sequence=669.219195
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=225 node=N8239 type=control1 q_typed_residual_context=1.486806 sequence=670.706001
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=226 node=N8607 type=control1 q_typed_residual_context=1.285094 sequence=671.991095
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=227 node=N7444 type=observe q_typed_residual_context=1.136880 sequence=673.127975
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=228 node=N2259 type=observe q_typed_residual_context=5.796763 sequence=678.924738
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=229 node=N5735 type=observe q_typed_residual_context=6.740946 sequence=685.665684
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=230 node=N2267 type=observe q_typed_residual_context=6.483937 sequence=692.149622
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=231 node=N5160 type=observe q_typed_residual_context=4.321578 sequence=696.471200
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=232 node=N7391 type=observe q_typed_residual_context=3.573838 sequence=700.045038
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=233 node=N2243 type=observe q_typed_residual_context=1.647704 sequence=701.692742
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=234 node=N5094 type=observe q_typed_residual_context=3.208818 sequence=704.901560
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=235 node=N763 type=observe q_typed_residual_context=4.526408 sequence=709.427968
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=236 node=N6537 type=observe q_typed_residual_context=6.773373 sequence=716.201340
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=237 node=N2263 type=observe q_typed_residual_context=2.429773 sequence=718.631114
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=238 node=N695 type=observe q_typed_residual_context=6.055677 sequence=724.686790
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=239 node=N5111 type=observe q_typed_residual_context=4.308555 sequence=728.995345
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=240 node=N2251 type=observe q_typed_residual_context=3.589716 sequence=732.585062
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=241 node=N4900 type=observe q_typed_residual_context=3.033751 sequence=735.618812
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=242 node=N1598 type=observe q_typed_residual_context=2.391577 sequence=738.010389
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=243 node=N1688 type=observe q_typed_residual_context=6.228359 sequence=744.238748
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=244 node=N6685 type=observe q_typed_residual_context=6.333586 sequence=750.572334
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=245 node=N2247 type=observe q_typed_residual_context=1.065329 sequence=751.637663
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=246 node=N696 type=observe q_typed_residual_context=6.445749 sequence=758.083412
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=247 node=N7440 type=observe q_typed_residual_context=2.906294 sequence=760.989706
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=248 node=N697 type=observe q_typed_residual_context=3.740414 sequence=764.730120
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=249 node=N7452 type=observe q_typed_residual_context=7.004111 sequence=771.734231
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=250 node=N1352 type=observe q_typed_residual_context=3.088927 sequence=774.823158
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=251 node=N4460 type=control0 q_typed_residual_context=0.903713 sequence=775.726871
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=252 node=N6684 type=observe q_typed_residual_context=3.342473 sequence=779.069344
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=253 node=N2216 type=observe q_typed_residual_context=6.129731 sequence=785.199075
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=254 node=N2255 type=observe q_typed_residual_context=6.442040 sequence=791.641115
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=255 node=N680 type=observe q_typed_residual_context=5.030641 sequence=796.671756
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=256 node=N732 type=observe q_typed_residual_context=4.350875 sequence=801.022631
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=257 node=N2218 type=observe q_typed_residual_context=4.587353 sequence=805.609983
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=258 node=N6562 type=observe q_typed_residual_context=3.496725 sequence=809.106708
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=259 node=N733 type=observe q_typed_residual_context=3.994516 sequence=813.101225
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=260 node=N2183 type=observe q_typed_residual_context=7.138771 sequence=820.239995
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=261 node=N717 type=observe q_typed_residual_context=6.915278 sequence=827.155273
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=262 node=N2185 type=observe q_typed_residual_context=7.058163 sequence=834.213437
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=263 node=N735 type=observe q_typed_residual_context=6.397687 sequence=840.611124
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=264 node=N6680 type=observe q_typed_residual_context=2.328571 sequence=842.939695
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=265 node=N2203 type=observe q_typed_residual_context=6.485502 sequence=849.425196
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=266 node=N2205 type=observe q_typed_residual_context=6.663925 sequence=856.089121
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=267 node=N2201 type=observe q_typed_residual_context=6.506685 sequence=862.595806
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=268 node=N2226 type=observe q_typed_residual_context=5.864390 sequence=868.460196
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=269 node=N6659 type=observe q_typed_residual_context=2.217331 sequence=870.677527
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=270 node=N1348 type=observe q_typed_residual_context=6.369916 sequence=877.047443
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=271 node=N2214 type=observe q_typed_residual_context=3.991560 sequence=881.039003
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=272 node=N1347 type=observe q_typed_residual_context=3.718687 sequence=884.757690
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=273 node=N8470 type=observe q_typed_residual_context=1.881685 sequence=886.639375
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=274 node=N2220 type=observe q_typed_residual_context=3.221440 sequence=889.860815
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=275 node=N2222 type=observe q_typed_residual_context=4.258981 sequence=894.119796
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=276 node=N4758 type=observe q_typed_residual_context=2.492019 sequence=896.611815
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=277 node=N4766 type=observe q_typed_residual_context=2.099975 sequence=898.711790
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] [plan] step=278 node=N6564 type=observe q_typed_residual_context=5.986284 sequence=904.698075
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_toplist_sa/epoch_012/old2_new1/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:32:24 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=282.723 plan_csv=autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_toplist_sa/epoch_012/old2_new1/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:32:24 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [eval iscas99__b15_1] {
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [eval iscas99__b15_1]   "records": 2,
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_toplist_sa/epoch_012/old2_new1/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_toplist_sa/epoch_012/old2_new1/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [eval iscas99__b15_1] }
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:32:30 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12135000000000007 plan_sec=282.723 eval_sec=6.097 total_sec=288.828
[b15-anchor/prefix_toplist_sa/epoch_012/old2_new1] [gmean] 2026-07-21T10:32:30 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12135000000000007 positives=1 negatives=0 elapsed=288.829
