[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:09:59 out_dir=autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_cql_sa/epoch_012/old3_new1
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:09:59 budgets=iscas99__b15_1:278
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:09:59 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:09:59 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=151 node=N1607 type=control1 q_typed_residual_context=1.459782 sequence=452.107965
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=152 node=N647 type=control1 q_typed_residual_context=6.164247 sequence=458.272211
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=153 node=N5878 type=observe q_typed_residual_context=1.677093 sequence=459.949304
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=154 node=N7627 type=observe q_typed_residual_context=1.000396 sequence=460.949700
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=155 node=N723 type=observe q_typed_residual_context=1.933049 sequence=462.882749
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=156 node=N1586 type=control1 q_typed_residual_context=5.140347 sequence=468.023096
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=157 node=N2149 type=observe q_typed_residual_context=5.882983 sequence=473.906078
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=158 node=N5866 type=observe q_typed_residual_context=5.130176 sequence=479.036254
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=159 node=N6674 type=observe q_typed_residual_context=0.840726 sequence=479.876980
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=160 node=N7436 type=observe q_typed_residual_context=3.222992 sequence=483.099972
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=161 node=N5740 type=observe q_typed_residual_context=2.304341 sequence=485.404314
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=162 node=N712 type=observe q_typed_residual_context=2.410183 sequence=487.814496
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=163 node=N5356 type=observe q_typed_residual_context=1.591655 sequence=489.406151
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=164 node=N5876 type=observe q_typed_residual_context=1.436987 sequence=490.843139
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=165 node=N714 type=observe q_typed_residual_context=3.644386 sequence=494.487524
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=166 node=N7614 type=observe q_typed_residual_context=2.456381 sequence=496.943906
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=167 node=N7405 type=observe q_typed_residual_context=1.902223 sequence=498.846129
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=168 node=N5473 type=observe q_typed_residual_context=4.179971 sequence=503.026100
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=169 node=N715 type=observe q_typed_residual_context=4.949164 sequence=507.975264
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=170 node=N752 type=observe q_typed_residual_context=5.046568 sequence=513.021832
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=171 node=N725 type=observe q_typed_residual_context=5.502320 sequence=518.524152
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=172 node=N5874 type=observe q_typed_residual_context=6.041034 sequence=524.565186
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=173 node=N703 type=observe q_typed_residual_context=4.392529 sequence=528.957716
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=174 node=N5422 type=observe q_typed_residual_context=6.188030 sequence=535.145745
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=175 node=N705 type=observe q_typed_residual_context=6.128883 sequence=541.274628
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=176 node=N765 type=observe q_typed_residual_context=5.220404 sequence=546.495032
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=177 node=N706 type=observe q_typed_residual_context=5.603567 sequence=552.098599
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=178 node=N7439 type=observe q_typed_residual_context=5.531609 sequence=557.630209
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=179 node=N5456 type=observe q_typed_residual_context=1.845647 sequence=559.475856
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=180 node=N679 type=observe q_typed_residual_context=6.102154 sequence=565.578009
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=181 node=N5439 type=observe q_typed_residual_context=6.427063 sequence=572.005072
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=182 node=N1879 type=observe q_typed_residual_context=4.722079 sequence=576.727151
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=183 node=N771 type=observe q_typed_residual_context=3.067437 sequence=579.794588
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=184 node=N1987 type=observe q_typed_residual_context=2.659999 sequence=582.454586
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=185 node=N2652 type=control1 q_typed_residual_context=3.338305 sequence=585.792891
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=186 node=N7404 type=observe q_typed_residual_context=5.067765 sequence=590.860657
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=187 node=N2721 type=control1 q_typed_residual_context=1.841251 sequence=592.701908
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=188 node=N5390 type=observe q_typed_residual_context=0.842516 sequence=593.544423
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=189 node=N2894 type=control1 q_typed_residual_context=1.290605 sequence=594.835029
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=190 node=N2151 type=observe q_typed_residual_context=0.954534 sequence=595.789563
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=191 node=N2952 type=control1 q_typed_residual_context=0.824678 sequence=596.614241
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=192 node=N6668 type=observe q_typed_residual_context=0.931428 sequence=597.545670
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=193 node=N5334 type=observe q_typed_residual_context=0.804614 sequence=598.350284
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=194 node=N719 type=observe q_typed_residual_context=2.975423 sequence=601.325707
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=195 node=N7442 type=control0 q_typed_residual_context=3.176328 sequence=604.502035
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=196 node=N2779 type=control1 q_typed_residual_context=4.349191 sequence=608.851226
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=197 node=N6682 type=observe q_typed_residual_context=0.763725 sequence=609.614951
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=198 node=N5283 type=observe q_typed_residual_context=1.317186 sequence=610.932137
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=199 node=N734 type=observe q_typed_residual_context=3.050312 sequence=613.982448
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=200 node=N7381 type=observe q_typed_residual_context=2.461352 sequence=616.443800
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=201 node=N5373 type=observe q_typed_residual_context=1.409893 sequence=617.853693
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=202 node=N7873 type=control1 q_typed_residual_context=1.304081 sequence=619.157774
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=203 node=N699 type=observe q_typed_residual_context=1.167837 sequence=620.325611
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=204 node=N2837 type=control1 q_typed_residual_context=1.657128 sequence=621.982738
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=205 node=N7380 type=observe q_typed_residual_context=1.090790 sequence=623.073529
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=206 node=N3009 type=control1 q_typed_residual_context=1.342881 sequence=624.416410
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=207 node=N708 type=observe q_typed_residual_context=1.613506 sequence=626.029916
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=208 node=N7589 type=control1 q_typed_residual_context=1.450282 sequence=627.480198
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=209 node=N6660 type=observe q_typed_residual_context=1.680509 sequence=629.160706
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=210 node=N1351 type=observe q_typed_residual_context=1.735095 sequence=630.895802
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=211 node=N3067 type=control1 q_typed_residual_context=1.396427 sequence=632.292229
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=212 node=N2159 type=observe q_typed_residual_context=0.978088 sequence=633.270316
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=213 node=N7473 type=control0 q_typed_residual_context=0.956831 sequence=634.227147
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=214 node=N8790 type=control1 q_typed_residual_context=2.721262 sequence=636.948409
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=215 node=N8789 type=control1 q_typed_residual_context=1.843782 sequence=638.792192
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=216 node=N8240 type=control1 q_typed_residual_context=5.614964 sequence=644.407155
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=217 node=N2075 type=observe q_typed_residual_context=5.857867 sequence=650.265022
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=218 node=N729 type=observe q_typed_residual_context=2.769147 sequence=653.034170
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=219 node=N686 type=observe q_typed_residual_context=4.507201 sequence=657.541371
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=220 node=N6656 type=observe q_typed_residual_context=2.205396 sequence=659.746767
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=221 node=N689 type=observe q_typed_residual_context=2.411963 sequence=662.158730
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=222 node=N2271 type=observe q_typed_residual_context=2.857231 sequence=665.015961
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=223 node=N684 type=observe q_typed_residual_context=2.640714 sequence=667.656674
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=224 node=N6658 type=observe q_typed_residual_context=1.668986 sequence=669.325660
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=225 node=N8239 type=control1 q_typed_residual_context=1.486806 sequence=670.812466
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=226 node=N8607 type=control1 q_typed_residual_context=1.285094 sequence=672.097560
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=227 node=N7444 type=observe q_typed_residual_context=1.136880 sequence=673.234439
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=228 node=N2259 type=observe q_typed_residual_context=5.796764 sequence=679.031203
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=229 node=N5735 type=observe q_typed_residual_context=6.740946 sequence=685.772149
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=230 node=N2267 type=observe q_typed_residual_context=6.483937 sequence=692.256087
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=231 node=N5160 type=observe q_typed_residual_context=4.321580 sequence=696.577667
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=232 node=N7391 type=observe q_typed_residual_context=3.573840 sequence=700.151507
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=233 node=N2243 type=observe q_typed_residual_context=1.647704 sequence=701.799211
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=234 node=N5094 type=observe q_typed_residual_context=3.208818 sequence=705.008029
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=235 node=N763 type=observe q_typed_residual_context=4.526409 sequence=709.534438
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=236 node=N6537 type=observe q_typed_residual_context=6.773373 sequence=716.307811
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=237 node=N2263 type=observe q_typed_residual_context=2.429772 sequence=718.737583
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=238 node=N695 type=observe q_typed_residual_context=6.055677 sequence=724.793260
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=239 node=N5111 type=observe q_typed_residual_context=4.308555 sequence=729.101815
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=240 node=N2251 type=observe q_typed_residual_context=3.589718 sequence=732.691533
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=241 node=N4900 type=observe q_typed_residual_context=3.033751 sequence=735.725284
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=242 node=N1598 type=observe q_typed_residual_context=2.391577 sequence=738.116861
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=243 node=N1688 type=observe q_typed_residual_context=6.228359 sequence=744.345219
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=244 node=N6685 type=observe q_typed_residual_context=6.333586 sequence=750.678805
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=245 node=N2247 type=observe q_typed_residual_context=1.065329 sequence=751.744134
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=246 node=N696 type=observe q_typed_residual_context=6.445749 sequence=758.189883
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=247 node=N7440 type=observe q_typed_residual_context=2.906294 sequence=761.096177
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=248 node=N697 type=observe q_typed_residual_context=3.740414 sequence=764.836591
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=249 node=N7452 type=observe q_typed_residual_context=7.004111 sequence=771.840702
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=250 node=N1352 type=observe q_typed_residual_context=3.088927 sequence=774.929630
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=251 node=N4460 type=control0 q_typed_residual_context=0.903713 sequence=775.833343
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=252 node=N6684 type=observe q_typed_residual_context=3.342474 sequence=779.175817
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=253 node=N2216 type=observe q_typed_residual_context=6.129731 sequence=785.305548
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=254 node=N2255 type=observe q_typed_residual_context=6.442040 sequence=791.747589
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=255 node=N680 type=observe q_typed_residual_context=5.030641 sequence=796.778229
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=256 node=N732 type=observe q_typed_residual_context=4.350875 sequence=801.129104
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=257 node=N2218 type=observe q_typed_residual_context=4.587353 sequence=805.716457
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=258 node=N6562 type=observe q_typed_residual_context=3.496725 sequence=809.213182
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=259 node=N733 type=observe q_typed_residual_context=3.994516 sequence=813.207698
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=260 node=N2183 type=observe q_typed_residual_context=7.138771 sequence=820.346469
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=261 node=N717 type=observe q_typed_residual_context=6.915278 sequence=827.261747
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=262 node=N2185 type=observe q_typed_residual_context=7.058163 sequence=834.319910
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=263 node=N735 type=observe q_typed_residual_context=6.397687 sequence=840.717597
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=264 node=N6680 type=observe q_typed_residual_context=2.328571 sequence=843.046168
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=265 node=N2203 type=observe q_typed_residual_context=6.485502 sequence=849.531670
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=266 node=N2205 type=observe q_typed_residual_context=6.663925 sequence=856.195595
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=267 node=N2201 type=observe q_typed_residual_context=6.506685 sequence=862.702280
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=268 node=N2226 type=observe q_typed_residual_context=5.864388 sequence=868.566668
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=269 node=N6659 type=observe q_typed_residual_context=2.217331 sequence=870.783999
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=270 node=N1348 type=observe q_typed_residual_context=6.369916 sequence=877.153915
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=271 node=N2214 type=observe q_typed_residual_context=3.991560 sequence=881.145475
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=272 node=N1347 type=observe q_typed_residual_context=3.718685 sequence=884.864160
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=273 node=N8470 type=observe q_typed_residual_context=1.881685 sequence=886.745845
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=274 node=N2220 type=observe q_typed_residual_context=3.221440 sequence=889.967285
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=275 node=N2222 type=observe q_typed_residual_context=4.258982 sequence=894.226267
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=276 node=N4758 type=observe q_typed_residual_context=2.492019 sequence=896.718286
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=277 node=N4766 type=observe q_typed_residual_context=2.099975 sequence=898.818261
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] [plan] step=278 node=N6564 type=observe q_typed_residual_context=5.986283 sequence=904.804544
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_cql_sa/epoch_012/old3_new1/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:16:37 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=397.199 plan_csv=autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_cql_sa/epoch_012/old3_new1/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:16:37 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [eval iscas99__b15_1] {
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [eval iscas99__b15_1]   "records": 2,
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_cql_sa/epoch_012/old3_new1/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_cql_sa/epoch_012/old3_new1/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [eval iscas99__b15_1] }
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:16:44 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12135000000000007 plan_sec=397.199 eval_sec=7.749 total_sec=404.968
[b15-anchor/prefix_cql_sa/epoch_012/old3_new1] [gmean] 2026-07-21T10:16:44 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12135000000000007 positives=1 negatives=0 elapsed=404.968
