deep_node	original_net	original_gate	original_order
N5259	P2_U3834	AND	4492
N5260	P2_U3835	AND	4493
N5261	P2_U3836	AND	4494
N5262	P2_U3837	AND	4495
N5263	P2_U3838	AND	4496
N5264	P2_U3839	AND	4497
N5265	P2_U3840	AND	4498
N5266	P2_U3841	AND	4499
N5267	P2_U3842	AND	4500
N5268	P2_U3843	AND	4501
N5269	P2_U3844	AND	4502
N5270	P2_U3845	AND	4503
N5271	P2_U3846	AND	4504
N5272	P2_U3847	AND	4505
N5273	P2_U3848	AND	4506
N5274	P2_U3849	AND	4507
N5275	P2_U3850	AND	4508
N5276	P2_U3851	AND	4509
N5277	P2_U3852	AND	4510
N5278	P2_U3853	AND	4511
N5279	P2_U3854	AND	4512
N5280	P2_U3855	AND	4513
N5281	P2_U3856	AND	4514
N5282	P2_U3857	AND	4515
N5283	P2_U3858	AND	4516
N5284	P2_U3859	AND	4517
N5285	P2_U3860	AND	4518
N5286	P2_U3861	AND	4519
N5287	P2_U3862	AND	4520
N5288	P2_U3863	AND	4521
N5289	P2_U3864	AND	4522
N5290	P2_U3865	AND	4523
N5291	P2_U3866	AND	4524
N5292	P2_U3867	AND	4525
N5293	P2_U3868	AND	4526
N5294	P2_U3869	AND	4527
N5295	P2_U3870	AND	4528
N5296	P2_U3871	AND	4529
N5297	P2_U3872	AND	4530
N5298	P2_U3873	AND	4531
N5299	P2_U3874	AND	4532
N5300	P2_U3875	AND	4533
N5301	P2_U3876	AND	4534
N5302	P2_U3877	AND	4535
N5303	P2_U3878	AND	4536
N5304	P2_U3879	NOT	4537
N5305	P2_U3880	NAND	4538
N5306	P2_U3881	NAND	4539
N5307	P2_U3882	NAND	4540
N5308	P2_U3883	AND	4541
N5309	P2_U3884	AND	4542
N5310	P2_U3885	AND	4543
N5311	P2_U3886	AND	4544
N5312	P2_U3887	AND	4545
N5313	P2_U3888	AND	4546
N5314	P2_U3889	AND	4547
N5315	P2_U3890	AND	4548
N5316	P2_U3891	AND	4549
N5317	P2_U3892	AND	4550
N5318	P2_U3893	AND	4551
N5319	P2_U3894	AND	4552
N5320	P2_U3895	AND	4553
N5321	P2_U3896	AND	4554
N5322	P2_U3897	AND	4555
N5323	P2_U3898	AND	4556
N5324	P2_U3899	AND	4557
N5325	P2_U3900	AND	4558
N5326	P2_U3901	AND	4559
N5327	P2_U3902	AND	4560
N5328	P2_U3903	AND	4561
N5329	P2_U3904	AND	4562
N5330	P2_U3905	AND	4563
N5331	P2_U3906	AND	4564
N5332	P2_U3907	AND	4565
N5333	P2_U3908	AND	4566
N5334	P2_U3909	AND	4567
N5335	P2_U3910	AND	4568
N5336	P2_U3911	AND	4569
N5337	P2_U3912	AND	4570
N5338	P2_U3913	NAND	4571
N5339	P2_U3914	AND	4572
N5340	P2_U3915	AND	4573
N5341	P2_U3916	NOT	4574
N5342	P2_U3917	AND	4575
N5343	P2_U3918	NAND	4576
N5344	P2_U3919	NAND	4577
N5345	P2_U3920	NAND	4578
N5346	P2_U3921	NOT	4579
N5347	P2_U3922	NOT	4580
N5348	P2_U3923	NAND	4581
N5349	P2_U3924	NOT	4582
N5350	P2_U3925	NOT	4583
N5351	P2_U3926	NOT	4584
N5352	P2_U3927	NOT	4585
N5353	P2_U3928	NAND	4586
N5354	P2_U3929	NOT	4587
N5355	P2_U3930	NOT	4588
N5356	P2_U3931	NOT	4589
N5357	P2_U3932	NOT	4590
N5358	P2_U3933	NOT	4591
N5359	P2_U3934	NAND	4592
N5360	P2_U3935	NAND	4593
N5361	P2_U3936	NAND	4594
N5362	P2_U3937	NOT	4595
N5363	P2_U3938	NOT	4596
N5364	P2_U3939	NOT	4597
N5365	P2_U3940	NOT	4598
N5366	P2_U3941	NOT	4599
N5367	P2_U3942	NOT	4600
N5368	P2_U3943	NOT	4601
N5369	P2_U3944	NOT	4602
N5370	P2_U3945	NOT	4603
N5371	P2_U3946	NOT	4604
N5372	P2_U3947	NOT	4605
N5373	P2_U3948	NOT	4606
N5374	P2_U3949	NOT	4607
N5375	P2_U3950	NOT	4608
N5376	P2_U3951	NOT	4609
N5377	P2_U3952	NOT	4610
N5378	P2_U3953	NOT	4611
N5379	P2_U3954	NOT	4612
N5380	P2_U3955	NOT	4613
N5381	P2_U3956	NOT	4614
N5382	P2_U3957	NOT	4615
N5383	P2_U3958	NOT	4616
N5384	P2_U3959	NOT	4617
N5385	P2_U3960	NOT	4618
N5386	P2_U3961	NOT	4619
N5387	P2_U3962	NOT	4620
N5388	P2_U3963	NOT	4621
N5389	P2_U3964	NOT	4622
N5390	P2_U3965	NOT	4623
N5391	P2_U3966	NOT	4624
N5392	P2_U3967	NOT	4625
N5393	P2_U3968	NOT	4626
N5394	P2_U3969	NOT	4627
N5395	P2_U3970	NAND	4628
N5396	P2_U3971	NAND	4629
N5397	P2_U3972	NOT	4630
N5398	P2_U3973	NOT	4631
N5399	P2_U3974	NOT	4632
N5400	P2_U3975	NOT	4633
N5401	P2_U3976	NOT	4634
N5402	P2_U3977	NOT	4635
N5403	P2_U3978	NOT	4636
N5404	P2_U3979	NAND	4637
N5405	P2_U3980	NAND	4638
N5406	P2_U3981	NAND	4639
N5407	P2_U3982	NAND	4640
N5408	P2_U3983	NAND	4641
N5409	P2_U3984	NAND	4642
N5410	P2_U3985	NAND	4643
N5411	P2_U3986	NAND	4644
N5412	P2_U3987	NAND	4645
N5413	P2_U3988	NAND	4646
N5414	P2_U3989	NAND	4647
N5415	P2_U3990	NAND	4648
N5416	P2_U3991	NAND	4649
N5417	P2_U3992	NAND	4650
N5418	P2_U3993	NAND	4651
N5419	P2_U3994	NAND	4652
N5420	P2_U3995	NAND	4653
N5421	P2_U3996	NAND	4654
N5422	P2_U3997	NAND	4655
N5423	P2_U3998	NAND	4656
N5424	P2_U3999	NAND	4657
N5425	P2_U4000	NAND	4658
N5426	P2_U4001	NAND	4659
N5427	P2_U4002	NAND	4660
N5428	P2_U4003	NAND	4661
N5429	P2_U4004	NAND	4662
N5430	P2_U4005	NAND	4663
N5431	P2_U4006	NAND	4664
N5432	P2_U4007	NAND	4665
N5433	P2_U4008	NAND	4666
N5434	P2_U4009	NAND	4667
N5435	P2_U4010	NAND	4668
N5436	P2_U4011	NAND	4669
N5437	P2_U4012	NAND	4670
N5438	P2_U4013	NAND	4671
N5439	P2_U4014	NAND	4672
N5440	P2_U4015	NAND	4673
N5441	P2_U4016	NAND	4674
N5442	P2_U4017	NAND	4675
N5443	P2_U4018	NAND	4676
N5444	P2_U4019	NAND	4677
N5445	P2_U4020	NAND	4678
N5446	P2_U4021	NAND	4679
N5447	P2_U4022	NAND	4680
N5448	P2_U4023	NAND	4681
N5449	P2_U4024	NAND	4682
N5450	P2_U4025	NAND	4683
N5451	P2_U4026	NAND	4684
N5452	P2_U4027	NAND	4685
N5453	P2_U4028	NAND	4686
N5454	P2_U4029	NAND	4687
N5455	P2_U4030	NAND	4688
N5456	P2_U4031	NAND	4689
N5457	P2_U4032	NAND	4690
N5458	P2_U4033	NAND	4691
N5459	P2_U4034	NAND	4692
N5460	P2_U4035	NAND	4693
N5461	P2_U4036	NAND	4694
N5462	P2_U4037	NAND	4695
N5463	P2_U4038	NAND	4696
N5464	P2_U4039	NAND	4697
N5465	P2_U4040	NAND	4698
N5466	P2_U4041	NAND	4699
N5467	P2_U4042	NAND	4700
N5468	P2_U4043	NAND	4701
N5469	P2_U4044	NAND	4702
N5470	P2_U4045	NAND	4703
N5471	P2_U4046	NAND	4704
N5472	P2_U4047	NAND	4705
N5473	P2_U4048	NAND	4706
N5474	P2_U4049	NAND	4707
N5475	P2_U4050	NAND	4708
N5476	P2_U4051	NAND	4709
N5477	P2_U4052	NAND	4710
N5478	P2_U4053	NAND	4711
N5479	P2_U4054	NAND	4712
N5480	P2_U4055	NAND	4713
N5481	P2_U4056	NAND	4714
N5482	P2_U4057	NAND	4715
N5483	P2_U4058	NAND	4716
N5484	P2_U4059	NAND	4717
N5485	P2_U4060	NAND	4718
N5486	P2_U4061	NAND	4719
N5487	P2_U4062	NAND	4720
N5488	P2_U4063	NAND	4721
N5489	P2_U4064	NAND	4722
N5490	P2_U4065	NAND	4723
N5491	P2_U4066	NAND	4724
N5492	P2_U4067	NAND	4725
N5493	P2_U4068	NAND	4726
N5494	P2_U4069	NAND	4727
N5495	P2_U4070	NAND	4728
N5496	P2_U4071	NAND	4729
N5497	P2_U4072	NAND	4730
N5498	P2_U4073	NAND	4731
N5499	P2_U4074	NAND	4732
N5500	P2_U4075	NAND	4733
N5501	P2_U4076	NOT	4734
N5502	P2_U4077	NAND	4735
N5503	P2_U4078	NAND	4736
N5504	P2_U4079	NAND	4737
N5505	P2_U4080	NAND	4738
N5506	P2_U4081	NAND	4739
N5507	P2_U4082	NAND	4740
N5508	P2_U4083	NAND	4741
N5509	P2_U4084	NAND	4742
N5510	P2_U4085	NAND	4743
N5511	P2_U4086	NAND	4744
N5512	P2_U4087	NAND	4745
N5513	P2_U4088	NAND	4746
N5514	P2_U4089	NAND	4747
N5515	P2_U4090	NAND	4748
N5516	P2_U4091	NAND	4749
N5517	P2_U4092	NAND	4750
N5518	P2_U4093	NAND	4751
N5519	P2_U4094	NAND	4752
N5520	P2_U4095	NAND	4753
N5521	P2_U4096	NAND	4754
N5522	P2_U4097	NAND	4755
N5523	P2_U4098	NAND	4756
N5524	P2_U4099	NAND	4757
N5525	P2_U4100	NAND	4758
N5526	P2_U4101	NAND	4759
N5527	P2_U4102	NAND	4760
N5528	P2_U4103	NAND	4761
N5529	P2_U4104	NAND	4762
N5530	P2_U4105	NAND	4763
N5531	P2_U4106	NAND	4764
N5532	P2_U4107	NAND	4765
N5533	P2_U4108	NAND	4766
N5534	P2_U4109	NAND	4767
N5535	P2_U4110	NAND	4768
N5536	P2_U4111	NAND	4769
N5537	P2_U4112	NAND	4770
N5538	P2_U4113	NAND	4771
N5539	P2_U4114	NAND	4772
N5540	P2_U4115	NOT	4773
N5541	P2_U4116	NAND	4774
N5542	P2_U4117	NAND	4775
N5543	P2_U4118	NAND	4776
N5544	P2_U4119	NAND	4777
N5545	P2_U4120	NAND	4778
N5546	P2_U4121	NAND	4779
N5547	P2_U4122	NAND	4780
N5548	P2_U4123	NAND	4781
N5549	P2_U4124	NOT	4782
N5550	P2_U4125	NAND	4783
N5551	P2_U4126	NAND	4784
N5552	P2_U4127	NAND	4785
N5553	P2_U4128	NAND	4786
N5554	P2_U4129	NAND	4787
N5555	P2_U4130	NAND	4788
N5556	P2_U4131	NAND	4789
N5557	P2_U4132	NAND	4790
N5558	P2_U4133	NAND	4791
N5559	P2_U4134	NOT	4792
N5560	P2_U4135	NAND	4793
N5561	P2_U4136	NAND	4794
N5562	P2_U4137	NAND	4795
N5563	P2_U4138	NAND	4796
N5564	P2_U4139	NOT	4797
N5565	P2_U4140	NAND	4798
N5566	P2_U4141	NAND	4799
N5567	P2_U4142	NAND	4800
N5568	P2_U4143	NAND	4801
N5569	P2_U4144	NAND	4802
N5570	P2_U4145	NAND	4803
N5571	P2_U4146	NAND	4804
N5572	P2_U4147	NAND	4805
N5573	P2_U4148	NOT	4806
N5574	P2_U4149	NAND	4807
N5575	P2_U4150	NAND	4808
N5576	P2_U4151	NAND	4809
N5577	P2_U4152	NAND	4810
N5578	P2_U4153	NAND	4811
N5579	P2_U4154	NAND	4812
N5580	P2_U4155	NAND	4813
N5581	P2_U4156	NAND	4814
N5582	P2_U4157	NAND	4815
N5583	P2_U4158	NOT	4816
N5584	P2_U4159	NAND	4817
N5585	P2_U4160	NAND	4818
N5586	P2_U4161	NAND	4819
N5587	P2_U4162	NAND	4820
N5588	P2_U4163	NAND	4821
N5589	P2_U4164	NAND	4822
N5590	P2_U4165	NAND	4823
N5591	P2_U4166	NAND	4824
N5592	P2_U4167	NOT	4825
N5593	P2_U4168	NAND	4826
N5594	P2_U4169	NAND	4827
N5595	P2_U4170	NAND	4828
N5596	P2_U4171	NAND	4829
N5597	P2_U4172	NAND	4830
N5598	P2_U4173	NAND	4831
N5599	P2_U4174	NAND	4832
N5600	P2_U4175	NAND	4833
N5601	P2_U4176	NAND	4834
N5602	P2_U4177	NOT	4835
N5603	P2_U4178	NAND	4836
N5604	P2_U4179	NAND	4837
N5605	P2_U4180	NAND	4838
N5606	P2_U4181	NAND	4839
N5607	P2_U4182	NAND	4840
N5608	P2_U4183	NAND	4841
N5609	P2_U4184	NAND	4842
N5610	P2_U4185	NAND	4843
N5611	P2_U4186	NOT	4844
N5612	P2_U4187	NAND	4845
N5613	P2_U4188	NAND	4846
N5614	P2_U4189	NAND	4847
N5615	P2_U4190	NAND	4848
N5616	P2_U4191	NAND	4849
N5617	P2_U4192	NAND	4850
N5618	P2_U4193	NAND	4851
N5619	P2_U4194	NAND	4852
N5620	P2_U4195	NAND	4853
N5621	P2_U4196	NOT	4854
N5622	P2_U4197	NAND	4855
N5623	P2_U4198	NAND	4856
N5624	P2_U4199	NAND	4857
N5625	P2_U4200	NAND	4858
N5626	P2_U4201	NAND	4859
N5627	P2_U4202	NAND	4860
N5628	P2_U4203	NAND	4861
N5629	P2_U4204	NAND	4862
N5630	P2_U4205	NOT	4863
N5631	P2_U4206	NAND	4864
N5632	P2_U4207	NAND	4865
N5633	P2_U4208	NAND	4866
N5634	P2_U4209	NAND	4867
N5635	P2_U4210	NAND	4868
N5636	P2_U4211	NAND	4869
N5637	P2_U4212	NAND	4870
N5638	P2_U4213	NAND	4871
N5639	P2_U4214	NAND	4872
N5640	P2_U4215	NOT	4873
N5641	P2_U4216	NAND	4874
N5642	P2_U4217	NAND	4875
N5643	P2_U4218	NAND	4876
N5644	P2_U4219	NAND	4877
N5645	P2_U4220	NAND	4878
N5646	P2_U4221	NAND	4879
N5647	P2_U4222	NAND	4880
N5648	P2_U4223	NAND	4881
N5649	P2_U4224	NOT	4882
N5650	P2_U4225	NAND	4883
N5651	P2_U4226	NAND	4884
N5652	P2_U4227	NAND	4885
N5653	P2_U4228	NAND	4886
N5654	P2_U4229	NAND	4887
N5655	P2_U4230	NAND	4888
N5656	P2_U4231	NAND	4889
N5657	P2_U4232	NAND	4890
N5658	P2_U4233	NAND	4891
N5659	P2_U4234	NOT	4892
N5660	P2_U4235	NAND	4893
N5661	P2_U4236	NAND	4894
N5662	P2_U4237	NAND	4895
N5663	P2_U4238	NAND	4896
N5664	P2_U4239	NAND	4897
N5665	P2_U4240	NAND	4898
N5666	P2_U4241	NAND	4899
N5667	P2_U4242	NAND	4900
N5668	P2_U4243	NOT	4901
N5669	P2_U4244	NAND	4902
N5670	P2_U4245	NAND	4903
N5671	P2_U4246	NAND	4904
N5672	P2_U4247	NAND	4905
N5673	P2_U4248	NAND	4906
N5674	P2_U4249	NAND	4907
N5675	P2_U4250	NAND	4908
N5676	P2_U4251	NAND	4909
N5677	P2_U4252	NAND	4910
N5678	P2_U4253	NOT	4911
N5679	P2_U4254	NAND	4912
N5680	P2_U4255	NAND	4913
N5681	P2_U4256	NAND	4914
N5682	P2_U4257	NAND	4915
N5683	P2_U4258	NAND	4916
N5684	P2_U4259	NAND	4917
N5685	P2_U4260	NAND	4918
N5686	P2_U4261	NAND	4919
N5687	P2_U4262	NOT	4920
N5688	P2_U4263	NAND	4921
N5689	P2_U4264	NAND	4922
N5690	P2_U4265	NAND	4923
N5691	P2_U4266	NAND	4924
N5692	P2_U4267	NAND	4925
N5693	P2_U4268	NAND	4926
N5694	P2_U4269	NAND	4927
N5695	P2_U4270	NAND	4928
N5696	P2_U4271	NAND	4929
N5697	P2_U4272	NOT	4930
N5698	P2_U4273	NAND	4931
N5699	P2_U4274	NAND	4932
N5700	P2_U4275	NAND	4933
N5701	P2_U4276	NAND	4934
N5702	P2_U4277	NAND	4935
N5703	P2_U4278	NAND	4936
N5704	P2_U4279	NAND	4937
N5705	P2_U4280	NAND	4938
N5706	P2_U4281	NOT	4939
N5707	P2_U4282	NAND	4940
N5708	P2_U4283	NAND	4941
N5709	P2_U4284	NAND	4942
N5710	P2_U4285	NAND	4943
N5711	P2_U4286	NAND	4944
N5712	P2_U4287	NAND	4945
N5713	P2_U4288	NAND	4946
N5714	P2_U4289	NAND	4947
N5715	P2_U4290	NAND	4948
N5716	P2_U4291	NOT	4949
N5717	P2_U4292	NAND	4950
N5718	P2_U4293	NAND	4951
N5719	P2_U4294	NAND	4952
N5720	P2_U4295	NAND	4953
N5721	P2_U4296	NAND	4954
N5722	P2_U4297	NAND	4955
N5723	P2_U4298	NAND	4956
N5724	P2_U4299	NAND	4957
N5725	P2_U4300	NOT	4958
N5726	P2_U4301	NAND	4959
N5727	P2_U4302	NAND	4960
N5728	P2_U4303	NAND	4961
N5729	P2_U4304	NAND	4962
N5730	P2_U4305	NAND	4963
N5731	P2_U4306	NAND	4964
N5732	P2_U4307	NAND	4965
N5733	P2_U4308	NAND	4966
N5734	P2_U4309	NAND	4967
N5735	P2_U4310	NOT	4968
N5736	P2_U4311	NAND	4969
N5737	P2_U4312	NAND	4970
N5738	P2_U4313	NAND	4971
N5739	P2_U4314	NAND	4972
N5740	P2_U4315	NAND	4973
N5741	P2_U4316	NAND	4974
N5742	P2_U4317	NAND	4975
N5743	P2_U4318	NAND	4976
N5744	P2_U4319	NOT	4977
N5745	P2_U4320	NAND	4978
N5746	P2_U4321	NAND	4979
N5747	P2_U4322	NAND	4980
N5748	P2_U4323	NAND	4981
N5749	P2_U4324	NAND	4982
N5750	P2_U4325	NAND	4983
N5751	P2_U4326	NAND	4984
N5752	P2_U4327	NAND	4985
N5753	P2_U4328	NAND	4986
N5754	P2_U4329	NOT	4987
N5755	P2_U4330	NAND	4988
N5756	P2_U4331	NAND	4989
N5757	P2_U4332	NAND	4990
N5758	P2_U4333	NAND	4991
N5759	P2_U4334	NAND	4992
N5760	P2_U4335	NAND	4993
N5761	P2_U4336	NAND	4994
N5762	P2_U4337	NAND	4995
N5763	P2_U4338	NOT	4996
N5764	P2_U4339	NAND	4997
N5765	P2_U4340	NAND	4998
N5766	P2_U4341	NAND	4999
N5767	P2_U4342	NAND	5000
N5768	P2_U4343	NAND	5001
N5769	P2_U4344	NAND	5002
N5770	P2_U4345	NAND	5003
N5771	P2_U4346	NAND	5004
N5772	P2_U4347	NAND	5005
N5773	P2_U4348	NOT	5006
N5774	P2_U4349	NAND	5007
N5775	P2_U4350	NAND	5008
N5776	P2_U4351	NAND	5009
N5777	P2_U4352	NAND	5010
N5778	P2_U4353	NAND	5011
N5779	P2_U4354	NAND	5012
N5780	P2_U4355	NAND	5013
N5781	P2_U4356	NAND	5014
N5782	P2_U4357	NOT	5015
N5783	P2_U4358	NAND	5016
N5784	P2_U4359	NAND	5017
N5785	P2_U4360	NAND	5018
N5786	P2_U4361	NAND	5019
N5787	P2_U4362	NAND	5020
N5788	P2_U4363	NAND	5021
N5789	P2_U4364	NAND	5022
N5790	P2_U4365	NAND	5023
N5791	P2_U4366	NAND	5024
N5792	P2_U4367	NOT	5025
N5793	P2_U4368	NAND	5026
N5794	P2_U4369	NAND	5027
N5795	P2_U4370	NAND	5028
N5796	P2_U4371	NAND	5029
N5797	P2_U4372	NAND	5030
N5798	P2_U4373	NAND	5031
N5799	P2_U4374	NAND	5032
N5800	P2_U4375	NAND	5033
N5801	P2_U4376	NOT	5034
N5802	P2_U4377	NAND	5035
N5803	P2_U4378	NAND	5036
N5804	P2_U4379	NAND	5037
N5805	P2_U4380	NAND	5038
N5806	P2_U4381	NAND	5039
N5807	P2_U4382	NAND	5040
N5808	P2_U4383	NAND	5041
N5809	P2_U4384	NAND	5042
N5810	P2_U4385	NAND	5043
N5811	P2_U4386	NOT	5044
N5812	P2_U4387	NAND	5045
N5813	P2_U4388	NAND	5046
N5814	P2_U4389	NAND	5047
N5815	P2_U4390	NAND	5048
N5816	P2_U4391	NAND	5049
N5817	P2_U4392	NAND	5050
N5818	P2_U4393	NAND	5051
N5819	P2_U4394	NAND	5052
N5820	P2_U4395	NOT	5053
N5821	P2_U4396	NAND	5054
N5822	P2_U4397	NAND	5055
N5823	P2_U4398	NAND	5056
N5824	P2_U4399	NAND	5057
N5825	P2_U4400	NAND	5058
N5826	P2_U4401	NAND	5059
N5827	P2_U4402	NAND	5060
N5828	P2_U4403	NAND	5061
N5829	P2_U4404	NAND	5062
N5830	P2_U4405	NOT	5063
N5831	P2_U4406	NAND	5064
N5832	P2_U4407	NAND	5065
N5833	P2_U4408	NAND	5066
N5834	P2_U4409	NAND	5067
N5835	P2_U4410	NAND	5068
N5836	P2_U4411	NAND	5069
N5837	P2_U4412	NAND	5070
N5838	P2_U4413	NAND	5071
N5839	P2_U4414	NOT	5072
N5840	P2_U4415	NAND	5073
N5841	P2_U4416	NAND	5074
N5842	P2_U4417	NAND	5075
N5843	P2_U4418	NAND	5076
N5844	P2_U4419	NAND	5077
N5845	P2_U4420	NAND	5078
N5846	P2_U4421	NAND	5079
N5847	P2_U4422	NAND	5080
N5848	P2_U4423	NAND	5081
N5849	P2_U4424	NOT	5082
N5850	P2_U4425	NAND	5083
N5851	P2_U4426	NAND	5084
N5852	P2_U4427	NAND	5085
N5853	P2_U4428	NAND	5086
N5854	P2_U4429	NAND	5087
N5855	P2_U4430	NAND	5088
N5856	P2_U4431	NAND	5089
N5857	P2_U4432	NAND	5090
N5858	P2_U4433	NOT	5091
N5859	P2_U4434	NAND	5092
N5860	P2_U4435	NAND	5093
N5861	P2_U4436	NAND	5094
N5862	P2_U4437	NAND	5095
N5863	P2_U4438	NAND	5096
N5864	P2_U4439	NAND	5097
N5865	P2_U4440	NAND	5098
N5866	P2_U4441	NAND	5099
N5867	P2_U4442	NAND	5100
N5868	P2_U4443	NOT	5101
N5869	P2_U4444	NAND	5102
N5870	P2_U4445	NAND	5103
N5871	P2_U4446	NAND	5104
N5872	P2_U4447	NAND	5105
N5873	P2_U4448	NAND	5106
N5874	P2_U4449	NAND	5107
N5875	P2_U4450	NAND	5108
N5876	P2_U4451	NAND	5109
N5877	P2_U4452	NOT	5110
N5878	P2_U4453	NAND	5111
N5879	P2_U4454	NAND	5112
N5880	P2_U4455	NAND	5113
N5881	P2_U4456	NAND	5114
N5882	P2_U4457	NAND	5115
N5883	P2_U4458	NAND	5116
N5884	P2_U4459	NAND	5117
N5885	P2_U4460	NAND	5118
N5886	P2_U4461	NAND	5119
N5887	P2_U4462	NOT	5120
N5888	P2_U4463	NAND	5121
N5889	P2_U4464	NAND	5122
N5890	P2_U4465	NAND	5123
N5891	P2_U4466	NAND	5124
N5892	P2_U4467	NAND	5125
N5893	P2_U4468	NAND	5126
N5894	P2_U4469	NAND	5127
N5895	P2_U4470	NAND	5128
N5896	P2_U4471	NOT	5129
N5897	P2_U4472	NAND	5130
N5898	P2_U4473	NAND	5131
N5899	P2_U4474	NAND	5132
N5900	P2_U4475	NAND	5133
N5901	P2_U4476	NAND	5134
N5902	P2_U4477	NAND	5135
N5903	P2_U4478	NAND	5136
N5904	P2_U4479	NAND	5137
N5905	P2_U4480	NAND	5138
N5906	P2_U4481	NOT	5139
N5907	P2_U4482	NAND	5140
N5908	P2_U4483	NAND	5141
N5909	P2_U4484	NAND	5142
N5910	P2_U4485	NAND	5143
N5911	P2_U4486	NAND	5144
N5912	P2_U4487	NAND	5145
N5913	P2_U4488	NAND	5146
N5914	P2_U4489	NAND	5147
N5915	P2_U4490	NOT	5148
N5916	P2_U4491	NAND	5149
N5917	P2_U4492	NAND	5150
N5918	P2_U4493	NAND	5151
N5919	P2_U4494	NAND	5152
N5920	P2_U4495	NAND	5153
N5921	P2_U4496	NAND	5154
N5922	P2_U4497	NAND	5155
N5923	P2_U4498	NAND	5156
N5924	P2_U4499	NAND	5157
N5925	P2_U4500	NOT	5158
N5926	P2_U4501	NAND	5159
N5927	P2_U4502	NAND	5160
N5928	P2_U4503	NAND	5161
N5929	P2_U4504	NAND	5162
N5930	P2_U4505	NAND	5163
N5931	P2_U4506	NAND	5164
N5932	P2_U4507	NAND	5165
N5933	P2_U4508	NAND	5166
N5934	P2_U4509	NOT	5167
N5935	P2_U4510	NAND	5168
N5936	P2_U4511	NAND	5169
N5937	P2_U4512	NAND	5170
N5938	P2_U4513	NAND	5171
N5939	P2_U4514	NAND	5172
N5940	P2_U4515	NAND	5173
N5941	P2_U4516	NAND	5174
N5942	P2_U4517	NAND	5175
N5943	P2_U4518	NAND	5176
N5944	P2_U4519	NOT	5177
N5945	P2_U4520	NAND	5178
N5946	P2_U4521	NAND	5179
N5947	P2_U4522	NAND	5180
N5948	P2_U4523	NAND	5181
N5949	P2_U4524	NAND	5182
N5950	P2_U4525	NAND	5183
N5951	P2_U4526	NAND	5184
N5952	P2_U4527	NAND	5185
N5953	P2_U4528	NOT	5186
N5954	P2_U4529	NAND	5187
N5955	P2_U4530	NAND	5188
N5956	P2_U4531	NAND	5189
N5957	P2_U4532	NAND	5190
N5958	P2_U4533	NAND	5191
N5959	P2_U4534	NAND	5192
N5960	P2_U4535	NAND	5193
N5961	P2_U4536	NAND	5194
N5962	P2_U4537	NAND	5195
N5963	P2_U4538	NOT	5196
N5964	P2_U4539	NAND	5197
N5965	P2_U4540	NAND	5198
N5966	P2_U4541	NAND	5199
N5967	P2_U4542	NAND	5200
N5968	P2_U4543	NAND	5201
N5969	P2_U4544	NAND	5202
N5970	P2_U4545	NAND	5203
N5971	P2_U4546	NAND	5204
N5972	P2_U4547	NOT	5205
N5973	P2_U4548	NAND	5206
N5974	P2_U4549	NAND	5207
N5975	P2_U4550	NAND	5208
N5976	P2_U4551	NAND	5209
N5977	P2_U4552	NAND	5210
N5978	P2_U4553	NAND	5211
N5979	P2_U4554	NAND	5212
N5980	P2_U4555	NAND	5213
N5981	P2_U4556	NAND	5214
N5982	P2_U4557	NOT	5215
N5983	P2_U4558	NAND	5216
N5984	P2_U4559	NAND	5217
N5985	P2_U4560	NAND	5218
N5986	P2_U4561	NAND	5219
N5987	P2_U4562	NAND	5220
N5988	P2_U4563	NAND	5221
N5989	P2_U4564	NAND	5222
N5990	P2_U4565	NAND	5223
N5991	P2_U4566	NOT	5224
N5992	P2_U4567	NAND	5225
N5993	P2_U4568	NAND	5226
N5994	P2_U4569	NAND	5227
N5995	P2_U4570	NAND	5228
N5996	P2_U4571	NAND	5229
N5997	P2_U4572	NAND	5230
N5998	P2_U4573	NAND	5231
N5999	P2_U4574	NAND	5232
N6000	P2_U4575	NAND	5233
N6001	P2_U4576	NOT	5234
N6002	P2_U4577	NAND	5235
N6003	P2_U4578	NAND	5236
N6004	P2_U4579	NAND	5237
N6005	P2_U4580	NAND	5238
N6006	P2_U4581	NAND	5239
N6007	P2_U4582	NAND	5240
N6008	P2_U4583	NAND	5241
N6009	P2_U4584	NAND	5242
N6010	P2_U4585	NOT	5243
N6011	P2_U4586	NAND	5244
N6012	P2_U4587	NAND	5245
N6013	P2_U4588	NAND	5246
N6014	P2_U4589	NAND	5247
N6015	P2_U4590	NAND	5248
N6016	P2_U4591	NAND	5249
N6017	P2_U4592	NAND	5250
N6018	P2_U4593	NAND	5251
N6019	P2_U4594	NAND	5252
N6020	P2_U4595	NOT	5253
N6021	P2_U4596	NAND	5254
N6022	P2_U4597	NAND	5255
N6023	P2_U4598	NAND	5256
N6024	P2_U4599	NAND	5257
N6025	P2_U4600	NAND	5258
N6026	P2_U4601	NAND	5259
N6027	P2_U4602	NAND	5260
N6028	P2_U4603	NAND	5261
N6029	P2_U4604	NOT	5262
N6030	P2_U4605	NAND	5263
N6031	P2_U4606	NAND	5264
N6032	P2_U4607	NAND	5265
N6033	P2_U4608	NAND	5266
N6034	P2_U4609	NAND	5267
N6035	P2_U4610	NAND	5268
N6036	P2_U4611	NAND	5269
N6037	P2_U4612	NAND	5270
N6038	P2_U4613	NAND	5271
N6039	P2_U4614	NOT	5272
