deep_node	original_net	original_kind	original_gate	original_order	deep_gate	boundary_exact	local_truth_exact	global_signature_exact	deep_is_sink	paper_candidate_legal
N6374	P2_U4949	GATE	NAND	5607	NOT	True	True	True	False	True
N6375	P2_U4950	GATE	NAND	5608	NOT	True	True	True	False	True
N6376	P2_U4951	GATE	NAND	5609	NOT	True	True	True	False	True
N6377	P2_U4952	GATE	NAND	5610	NOT	True	True	True	False	True
N6378	P2_U4953	GATE	NAND	5611	NOT	True	True	True	False	True
N6379	P2_U4954	GATE	NAND	5612	NOT	True	True	True	False	True
N6380	P2_U4955	GATE	NAND	5613	NOT	True	True	True	False	True
N6381	P2_U4956	GATE	NAND	5614	NOT	True	True	True	False	True
N6382	P2_U4957	GATE	NAND	5615	NOT	True	True	True	False	True
N6383	P2_U4958	GATE	NAND	5616	NOT	True	True	True	False	True
N6384	P2_U4959	GATE	NAND	5617	NOT	True	True	True	False	True
N6385	P2_U4960	GATE	NAND	5618	NOT	True	True	True	False	True
N6386	P2_U4961	GATE	NAND	5619	NOT	True	True	True	False	True
N6387	P2_U4962	GATE	NAND	5620	NOT	True	True	True	False	True
N6388	P2_U4963	GATE	NAND	5621	NOT	True	True	True	False	True
N6389	P2_U4964	GATE	NAND	5622	NOT	True	True	True	False	True
N6390	P2_U4965	GATE	NAND	5623	NOT	True	True	True	False	True
N6391	P2_U4966	GATE	NAND	5624	NOT	True	True	True	False	True
N6392	P2_U4967	GATE	NAND	5625	NOT	True	True	True	False	True
N6393	P2_U4968	GATE	NAND	5626	NOT	True	True	True	False	True
N6394	P2_U4969	GATE	NAND	5627	NOT	True	True	True	False	True
N6395	P2_U4970	GATE	NAND	5628	NOT	True	True	True	False	True
N6396	P2_U4971	GATE	NAND	5629	NOT	True	True	True	False	True
N6397	P2_U4972	GATE	NAND	5630	NOT	True	True	True	False	True
N6398	P2_U4973	GATE	NAND	5631	NOT	True	True	True	False	True
N6399	P2_U4974	GATE	NAND	5632	NOT	True	True	True	False	True
N6400	P2_U4975	GATE	NAND	5633	NOT	True	True	True	False	True
N6401	P2_U4976	GATE	NAND	5634	NOT	True	True	True	False	True
N6402	P2_U4977	GATE	NAND	5635	NOT	True	True	True	False	True
N6403	P2_U4978	GATE	NAND	5636	NOT	True	True	True	False	True
N6404	P2_U4979	GATE	NAND	5637	NOT	True	True	True	False	True
N6405	P2_U4980	GATE	NAND	5638	NOT	True	True	True	False	True
N6406	P2_U4981	GATE	NAND	5639	NOT	True	True	True	False	True
N6407	P2_U4982	GATE	NAND	5640	NOT	True	True	True	False	True
N6408	P2_U4983	GATE	NAND	5641	NOT	True	True	True	False	True
N6409	P2_U4984	GATE	NAND	5642	NOT	True	True	True	False	True
N6410	P2_U4985	GATE	NAND	5643	NOT	True	True	True	False	True
N6411	P2_U4986	GATE	NAND	5644	NOT	True	True	True	False	True
N6412	P2_U4987	GATE	NAND	5645	NOT	True	True	True	False	True
N6413	P2_U4988	GATE	NAND	5646	NOT	True	True	True	False	True
N6414	P2_U4989	GATE	NAND	5647	NOT	True	True	True	False	True
N6415	P2_U4990	GATE	NAND	5648	NOT	True	True	True	False	True
N6416	P2_U4991	GATE	NAND	5649	NOT	True	True	True	False	True
N6417	P2_U4992	GATE	NAND	5650	NOT	True	True	True	False	True
N6418	P2_U4993	GATE	NAND	5651	NOT	True	True	True	False	True
N6419	P2_U4994	GATE	NAND	5652	NOT	True	True	True	False	True
N6420	P2_U4995	GATE	NAND	5653	NOT	True	True	True	False	True
N6421	P2_U4996	GATE	NAND	5654	NOT	True	True	True	False	True
N6422	P2_U4997	GATE	NAND	5655	NOT	True	True	True	False	True
N6423	P2_U4998	GATE	NAND	5656	NOT	True	True	True	False	True
N6424	P2_U4999	GATE	NAND	5657	NOT	True	True	True	False	True
N6425	P2_U5000	GATE	NAND	5658	NOT	True	True	True	False	True
N6426	P2_U5001	GATE	NAND	5659	NOT	True	True	True	False	True
N6427	P2_U5002	GATE	NAND	5660	NOT	True	True	True	False	True
N6428	P2_U5003	GATE	NAND	5661	NOT	True	True	True	False	True
N6429	P2_U5004	GATE	NAND	5662	NOT	True	True	True	False	True
N6430	P2_U5005	GATE	NAND	5663	NOT	True	True	True	False	True
N6431	P2_U5006	GATE	NAND	5664	NOT	True	True	True	False	True
N6432	P2_U5007	GATE	NAND	5665	NOT	True	True	True	False	True
N6433	P2_U5008	GATE	NAND	5666	NOT	True	True	True	False	True
N6434	P2_U5009	GATE	NAND	5667	NOT	True	True	True	False	True
N6435	P2_U5010	GATE	NAND	5668	NOT	True	True	True	False	True
N6436	P2_U5011	GATE	NAND	5669	NOT	True	True	True	False	True
N6437	P2_U5012	GATE	NAND	5670	NOT	True	True	True	False	True
N6438	P2_U5013	GATE	NAND	5671	NOT	True	True	True	False	True
N6439	P2_U5014	GATE	NAND	5672	NOT	True	True	True	False	True
N6440	P2_U5015	GATE	NAND	5673	NOT	True	True	True	False	True
N6441	P2_U5016	GATE	NAND	5674	NOT	True	True	True	False	True
N6442	P2_U5017	GATE	NAND	5675	NOT	True	True	True	False	True
N6443	P2_U5018	GATE	NAND	5676	NOT	True	True	True	False	True
N6444	P2_U5019	GATE	NAND	5677	NOT	True	True	True	False	True
N6445	P2_U5020	GATE	NAND	5678	NOT	True	True	True	False	True
N6446	P2_U5021	GATE	NAND	5679	NOT	True	True	True	False	True
N6447	P2_U5022	GATE	NAND	5680	NOT	True	True	True	False	True
N6448	P2_U5023	GATE	NAND	5681	NOT	True	True	True	False	True
N6449	P2_U5024	GATE	NAND	5682	NOT	True	True	True	False	True
N6450	P2_U5025	GATE	NAND	5683	NOT	True	True	True	False	True
N6451	P2_U5026	GATE	NAND	5684	NOT	True	True	True	False	True
N6452	P2_U5027	GATE	NAND	5685	NOT	True	True	True	False	True
N6453	P2_U5028	GATE	NAND	5686	NOT	True	True	True	False	True
N6454	P2_U5029	GATE	NAND	5687	NOT	True	True	True	False	True
N6455	P2_U5030	GATE	NAND	5688	NOT	True	True	True	False	True
N6456	P2_U5031	GATE	NAND	5689	NOT	True	True	True	False	True
N6457	P2_U5032	GATE	NAND	5690	NOT	True	True	True	False	True
N6458	P2_U5033	GATE	NAND	5691	NOT	True	True	True	False	True
N6459	P2_U5034	GATE	NAND	5692	NOT	True	True	True	False	True
N6460	P2_U5035	GATE	NAND	5693	NOT	True	True	True	False	True
N6461	P2_U5036	GATE	NAND	5694	NOT	True	True	True	False	True
N6462	P2_U5037	GATE	NAND	5695	NOT	True	True	True	False	True
N6463	P2_U5038	GATE	NAND	5696	NOT	True	True	True	False	True
N6464	P2_U5039	GATE	NAND	5697	NOT	True	True	True	False	True
N6465	P2_U5040	GATE	NAND	5698	NOT	True	True	True	False	True
N6466	P2_U5041	GATE	NAND	5699	NOT	True	True	True	False	True
N6467	P2_U5042	GATE	NAND	5700	NOT	True	True	True	False	True
N6468	P2_U5043	GATE	NAND	5701	NOT	True	True	True	False	True
N6469	P2_U5044	GATE	NAND	5702	NOT	True	True	True	False	True
N6470	P2_U5045	GATE	NAND	5703	NOT	True	True	True	False	True
N6471	P2_U5046	GATE	NAND	5704	NOT	True	True	True	False	True
N6472	P2_U5047	GATE	NAND	5705	NOT	True	True	True	False	True
N6473	P2_U5048	GATE	NAND	5706	NOT	True	True	True	False	True
N6474	P2_U5049	GATE	NAND	5707	NOT	True	True	True	False	True
N6475	P2_U5050	GATE	NAND	5708	NOT	True	True	True	False	True
N6476	P2_U5051	GATE	NAND	5709	NOT	True	True	True	False	True
N6477	P2_U5052	GATE	NAND	5710	NOT	True	True	True	False	True
N6478	P2_U5053	GATE	NAND	5711	NOT	True	True	True	False	True
N6479	P2_U5054	GATE	NAND	5712	NOT	True	True	True	False	True
N6480	P2_U5055	GATE	NAND	5713	NOT	True	True	True	False	True
N6481	P2_U5056	GATE	NAND	5714	NOT	True	True	True	False	True
N6482	P2_U5057	GATE	NAND	5715	NOT	True	True	True	False	True
N6483	P2_U5058	GATE	NAND	5716	NOT	True	True	True	False	True
N6484	P2_U5059	GATE	NAND	5717	NOT	True	True	True	False	True
N6485	P2_U5060	GATE	NAND	5718	NOT	True	True	True	False	True
N6486	P2_U5061	GATE	NAND	5719	NOT	True	True	True	False	True
N6487	P2_U5062	GATE	NAND	5720	NOT	True	True	True	False	True
N6488	P2_U5063	GATE	NAND	5721	NOT	True	True	True	False	True
N6489	P2_U5064	GATE	NAND	5722	NOT	True	True	True	False	True
N6490	P2_U5065	GATE	NAND	5723	NOT	True	True	True	False	True
N6491	P2_U5066	GATE	NAND	5724	NOT	True	True	True	False	True
N6492	P2_U5067	GATE	NAND	5725	NOT	True	True	True	False	True
N6493	P2_U5068	GATE	NAND	5726	NOT	True	True	True	False	True
N6494	P2_U5069	GATE	NAND	5727	NOT	True	True	True	False	True
N6495	P2_U5070	GATE	NAND	5728	NOT	True	True	True	False	True
N6496	P2_U5071	GATE	NAND	5729	NOT	True	True	True	False	True
N6497	P2_U5072	GATE	NAND	5730	NOT	True	True	True	False	True
N6498	P2_U5073	GATE	NAND	5731	NOT	True	True	True	False	True
N6499	P2_U5074	GATE	NAND	5732	NOT	True	True	True	False	True
N6500	P2_U5075	GATE	NAND	5733	NOT	True	True	True	False	True
N6501	P2_U5076	GATE	NAND	5734	NOT	True	True	True	False	True
N6502	P2_U5077	GATE	NAND	5735	NOT	True	True	True	False	True
N6503	P2_U5078	GATE	NAND	5736	NOT	True	True	True	False	True
N6504	P2_U5079	GATE	NAND	5737	NOT	True	True	True	False	True
N6505	P2_U5080	GATE	NAND	5738	NOT	True	True	True	False	True
N6506	P2_U5081	GATE	NAND	5739	NOT	True	True	True	False	True
N6507	P2_U5082	GATE	NAND	5740	NOT	True	True	True	False	True
N6508	P2_U5083	GATE	NAND	5741	NOT	True	True	True	False	True
N6509	P2_U5084	GATE	NAND	5742	NOT	True	True	True	False	True
N6510	P2_U5085	GATE	NAND	5743	NOT	True	True	True	False	True
N6511	P2_U5086	GATE	NAND	5744	NOT	True	True	True	False	True
N6512	P2_U5087	GATE	NAND	5745	NOT	True	True	True	False	True
N6513	P2_U5088	GATE	NAND	5746	NOT	True	True	True	False	True
N6514	P2_U5089	GATE	NAND	5747	NOT	True	True	True	False	True
N6515	P2_U5090	GATE	NAND	5748	NOT	True	True	True	False	True
N6516	P2_U5091	GATE	NAND	5749	NOT	True	True	True	False	True
N6517	P2_U5092	GATE	NAND	5750	NOT	True	True	True	False	True
N6518	P2_U5093	GATE	NAND	5751	NOT	True	True	True	False	True
N6519	P2_U5094	GATE	NAND	5752	NOT	True	True	True	False	True
N6520	P2_U5095	GATE	NAND	5753	NOT	True	True	True	False	True
N6521	P2_U5096	GATE	NAND	5754	NOT	True	True	True	False	True
N6522	P2_U5097	GATE	NAND	5755	NOT	True	True	True	False	True
N6523	P2_U5098	GATE	NAND	5756	NOT	True	True	True	False	True
N6524	P2_U5099	GATE	NAND	5757	NOT	True	True	True	False	True
N6525	P2_U5100	GATE	NAND	5758	NOT	True	True	True	False	True
N6526	P2_U5101	GATE	NAND	5759	NOT	True	True	True	False	True
N6527	P2_U5102	GATE	NAND	5760	NOT	True	True	True	False	True
N6528	P2_U5103	GATE	NAND	5761	NOT	True	True	True	False	True
N6529	P2_U5104	GATE	NAND	5762	NOT	True	True	True	False	True
N6530	P2_U5105	GATE	NAND	5763	NOT	True	True	True	False	True
N6531	P2_U5106	GATE	NAND	5764	NOT	True	True	True	False	True
N6532	P2_U5107	GATE	NAND	5765	NOT	True	True	True	False	True
N6533	P2_U5108	GATE	NAND	5766	NOT	True	True	True	False	True
N6534	P2_U5109	GATE	NAND	5767	NOT	True	True	True	False	True
N6535	P2_U5110	GATE	NAND	5768	NOT	True	True	True	False	True
N6536	P2_U5111	GATE	NAND	5769	NOT	True	True	True	False	True
N6537	P2_U5112	GATE	NAND	5770	NOT	True	True	True	False	True
N6538	P2_U5113	GATE	NAND	5771	NOT	True	True	True	False	True
N6539	P2_U5114	GATE	NAND	5772	NOT	True	True	True	False	True
N6540	P2_U5115	GATE	NAND	5773	NOT	True	True	True	False	True
N6541	P2_U5116	GATE	NAND	5774	NOT	True	True	True	False	True
N6542	P2_U5117	GATE	NAND	5775	NOT	True	True	True	False	True
N6543	P2_U5118	GATE	NAND	5776	NOT	True	True	True	False	True
N6544	P2_U5119	GATE	NAND	5777	NOT	True	True	True	False	True
N6545	P2_U5120	GATE	NAND	5778	NOT	True	True	True	False	True
N6546	P2_U5121	GATE	NAND	5779	NOT	True	True	True	False	True
N6547	P2_U5122	GATE	NAND	5780	NOT	True	True	True	False	True
N6548	P2_U5123	GATE	NAND	5781	NOT	True	True	True	False	True
N6549	P2_U5124	GATE	NAND	5782	NOT	True	True	True	False	True
N6550	P2_U5125	GATE	NAND	5783	NOT	True	True	True	False	True
N6551	P2_U5126	GATE	NAND	5784	NOT	True	True	True	False	True
N6552	P2_U5127	GATE	NAND	5785	NOT	True	True	True	False	True
N6553	P2_U5128	GATE	NAND	5786	NOT	True	True	True	False	True
N6554	P2_U5129	GATE	NAND	5787	NOT	True	True	True	False	True
N6555	P2_U5130	GATE	NAND	5788	NOT	True	True	True	False	True
N6556	P2_U5131	GATE	NAND	5789	NOT	True	True	True	False	True
N6557	P2_U5132	GATE	NAND	5790	NOT	True	True	True	False	True
N6558	P2_U5133	GATE	NAND	5791	NOT	True	True	True	False	True
N6559	P2_U5134	GATE	NAND	5792	NOT	True	True	True	False	True
N6560	P2_U5135	GATE	NAND	5793	NOT	True	True	True	False	True
N6561	P2_U5136	GATE	NAND	5794	NOT	True	True	True	False	True
N6562	P2_U5137	GATE	NAND	5795	NOT	True	True	True	False	True
N6563	P2_U5138	GATE	NAND	5796	NOT	True	True	True	False	True
N6564	P2_U5139	GATE	NAND	5797	NOT	True	True	True	False	True
N6565	P2_U5140	GATE	NAND	5798	NOT	True	True	True	False	True
N6566	P2_U5141	GATE	NAND	5799	NOT	True	True	True	False	True
N6567	P2_U5142	GATE	NAND	5800	NOT	True	True	True	False	True
N6568	P2_U5143	GATE	NAND	5801	NOT	True	True	True	False	True
N6569	P2_U5144	GATE	NAND	5802	NOT	True	True	True	False	True
N6570	P2_U5145	GATE	NAND	5803	NOT	True	True	True	False	True
N6571	P2_U5146	GATE	NAND	5804	NOT	True	True	True	False	True
N6572	P2_U5147	GATE	NAND	5805	NOT	True	True	True	False	True
N6573	P2_U5148	GATE	NAND	5806	NOT	True	True	True	False	True
N6574	P2_U5149	GATE	NAND	5807	NOT	True	True	True	False	True
N6575	P2_U5150	GATE	NAND	5808	NOT	True	True	True	False	True
N6576	P2_U5151	GATE	NAND	5809	NOT	True	True	True	False	True
N6577	P2_U5152	GATE	NAND	5810	NOT	True	True	True	False	True
N6578	P2_U5153	GATE	NAND	5811	NOT	True	True	True	False	True
N6579	P2_U5154	GATE	NAND	5812	NOT	True	True	True	False	True
N6580	P2_U5155	GATE	NAND	5813	NOT	True	True	True	False	True
N6581	P2_U5156	GATE	NOT	5814	NOT	True	True	True	False	True
N6582	P2_U5157	GATE	NAND	5815	NOT	True	True	True	False	True
N6583	P2_U5158	GATE	NAND	5816	NOT	True	True	True	False	True
N6584	P2_U5159	GATE	NAND	5817	NOT	True	True	True	False	True
N6585	P2_U5160	GATE	NAND	5818	NOT	True	True	True	False	True
N6586	P2_U5161	GATE	NAND	5819	NOT	True	True	True	False	True
N6587	P2_U5162	GATE	NAND	5820	NOT	True	True	True	False	True
N6588	P2_U5163	GATE	NAND	5821	NOT	True	True	True	False	True
N6589	P2_U5164	GATE	NAND	5822	NOT	True	True	True	False	True
N6590	P2_U5165	GATE	NAND	5823	NOT	True	True	True	False	True
N6591	P2_U5166	GATE	NAND	5824	NOT	True	True	True	False	True
N6592	P2_U5167	GATE	NAND	5825	NOT	True	True	True	False	True
N6593	P2_U5168	GATE	NOT	5826	NOT	True	True	True	False	True
N6594	P2_U5169	GATE	NAND	5827	NOT	True	True	True	False	True
N6595	P2_U5170	GATE	NAND	5828	NOT	True	True	True	False	True
N6596	P2_U5171	GATE	NAND	5829	NOT	True	True	True	False	True
N6597	P2_U5172	GATE	NAND	5830	NOT	True	True	True	False	True
N6598	P2_U5173	GATE	NOT	5831	NOT	True	True	True	False	True
N6599	P2_U5174	GATE	NAND	5832	NOT	True	True	True	False	True
N6600	P2_U5175	GATE	NAND	5833	NOT	True	True	True	False	True
N6601	P2_U5176	GATE	NAND	5834	NOT	True	True	True	False	True
N6602	P2_U5177	GATE	NAND	5835	NOT	True	True	True	False	True
N6603	P2_U5178	GATE	NAND	5836	NOT	True	True	True	False	True
N6604	P2_U5179	GATE	NAND	5837	NOT	True	True	True	False	True
N6605	P2_U5180	GATE	NAND	5838	NOT	True	True	True	False	True
N6606	P2_U5181	GATE	NAND	5839	NOT	True	True	True	False	True
N6607	P2_U5182	GATE	NAND	5840	NOT	True	True	True	False	True
N6608	P2_U5183	GATE	NAND	5841	NOT	True	True	True	False	True
N6609	P2_U5184	GATE	NAND	5842	NOT	True	True	True	False	True
N6610	P2_U5185	GATE	NAND	5843	NOT	True	True	True	False	True
N6611	P2_U5186	GATE	NAND	5844	NOT	True	True	True	False	True
N6612	P2_U5187	GATE	NAND	5845	NOT	True	True	True	False	True
N6613	P2_U5188	GATE	NAND	5846	NOT	True	True	True	False	True
N6614	P2_U5189	GATE	NAND	5847	NOT	True	True	True	False	True
N6615	P2_U5190	GATE	NAND	5848	NOT	True	True	True	False	True
N6616	P2_U5191	GATE	NAND	5849	NOT	True	True	True	False	True
N6617	P2_U5192	GATE	NAND	5850	NOT	True	True	True	False	True
N6618	P2_U5193	GATE	NAND	5851	NOT	True	True	True	False	True
N6619	P2_U5194	GATE	NAND	5852	NOT	True	True	True	False	True
N6620	P2_U5195	GATE	NAND	5853	NOT	True	True	True	False	True
N6621	P2_U5196	GATE	NAND	5854	NOT	True	True	True	False	True
N6622	P2_U5197	GATE	NAND	5855	NOT	True	True	True	False	True
N6623	P2_U5198	GATE	NAND	5856	NOT	True	True	True	False	True
N6624	P2_U5199	GATE	NAND	5857	NOT	True	True	True	False	True
N6625	P2_U5200	GATE	NAND	5858	NOT	True	True	True	False	True
N6626	P2_U5201	GATE	NAND	5859	NOT	True	True	True	False	True
N6627	P2_U5202	GATE	NAND	5860	NOT	True	True	True	False	True
N6628	P2_U5203	GATE	NAND	5861	NOT	True	True	True	False	True
N6629	P2_U5204	GATE	NAND	5862	NOT	True	True	True	False	True
N6630	P2_U5205	GATE	NAND	5863	NOT	True	True	True	False	True
N6631	P2_U5206	GATE	NAND	5864	NOT	True	True	True	False	True
N6632	P2_U5207	GATE	NAND	5865	NOT	True	True	True	False	True
N6633	P2_U5208	GATE	NAND	5866	NOT	True	True	True	False	True
N6634	P2_U5209	GATE	NAND	5867	NOT	True	True	True	False	True
N6635	P2_U5210	GATE	NAND	5868	NOT	True	True	True	False	True
N6636	P2_U5211	GATE	NAND	5869	NOT	True	True	True	False	True
N6637	P2_U5212	GATE	NAND	5870	NOT	True	True	True	False	True
N6638	P2_U5213	GATE	NAND	5871	NOT	True	True	True	False	True
N6639	P2_U5214	GATE	NAND	5872	NOT	True	True	True	False	True
N6640	P2_U5215	GATE	NAND	5873	NOT	True	True	True	False	True
N6641	P2_U5216	GATE	NAND	5874	NOT	True	True	True	False	True
N6642	P2_U5217	GATE	NAND	5875	NOT	True	True	True	False	True
N6643	P2_U5218	GATE	NAND	5876	NOT	True	True	True	False	True
N6644	P2_U5219	GATE	NAND	5877	NOT	True	True	True	False	True
N6645	P2_U5220	GATE	NAND	5878	NOT	True	True	True	False	True
N6646	P2_U5221	GATE	NAND	5879	NOT	True	True	True	False	True
N6647	P2_U5222	GATE	NAND	5880	NOT	True	True	True	False	True
N6648	P2_U5223	GATE	NAND	5881	NOT	True	True	True	False	True
N6649	P2_U5224	GATE	NAND	5882	NOT	True	True	True	False	True
N6650	P2_U5225	GATE	NAND	5883	NOT	True	True	True	False	True
N6651	P2_U5226	GATE	NAND	5884	NOT	True	True	True	False	True
N6652	P2_U5227	GATE	NAND	5885	NOT	True	True	True	False	True
N6653	P2_U5228	GATE	NAND	5886	NOT	True	True	True	False	True
N6654	P2_U5229	GATE	NAND	5887	NOT	True	True	True	False	True
N6655	P2_U5230	GATE	NAND	5888	NOT	True	True	True	False	True
N6656	P2_U5231	GATE	NAND	5889	NOT	True	True	True	False	True
N6657	P2_U5232	GATE	NAND	5890	NOT	True	True	True	False	True
N6658	P2_U5233	GATE	NAND	5891	NOT	True	True	True	False	True
N6659	P2_U5234	GATE	NAND	5892	NOT	True	True	True	False	True
N6660	P2_U5235	GATE	NAND	5893	NOT	True	True	True	False	True
N6661	P2_U5236	GATE	NAND	5894	NOT	True	True	True	False	True
N6662	P2_U5237	GATE	NAND	5895	NOT	True	True	True	False	True
N6663	P2_U5238	GATE	NAND	5896	NOT	True	True	True	False	True
N6664	P2_U5239	GATE	NAND	5897	NOT	True	True	True	False	True
N6665	P2_U5240	GATE	NAND	5898	NOT	True	True	True	False	True
N6666	P2_U5241	GATE	NAND	5899	NOT	True	True	True	False	True
N6667	P2_U5242	GATE	NAND	5900	NOT	True	True	True	False	True
N6668	P2_U5243	GATE	NAND	5901	NOT	True	True	True	False	True
N6669	P2_U5244	GATE	NAND	5902	NOT	True	True	True	False	True
N6670	P2_U5245	GATE	NAND	5903	NOT	True	True	True	False	True
N6671	P2_U5246	GATE	NAND	5904	NOT	True	True	True	False	True
N6672	P2_U5247	GATE	NAND	5905	NOT	True	True	True	False	True
N6673	P2_U5248	GATE	NAND	5906	NOT	True	True	True	False	True
N6674	P2_U5249	GATE	NAND	5907	NOT	True	True	True	False	True
N6675	P2_U5250	GATE	NAND	5908	NOT	True	True	True	False	True
N6676	P2_U5251	GATE	NAND	5909	NOT	True	True	True	False	True
N6677	P2_U5252	GATE	NAND	5910	NOT	True	True	True	False	True
N6678	P2_U5253	GATE	NAND	5911	NOT	True	True	True	False	True
N6679	P2_U5254	GATE	NAND	5912	NOT	True	True	True	False	True
N6680	P2_U5255	GATE	NAND	5913	NOT	True	True	True	False	True
N6681	P2_U5256	GATE	NAND	5914	NOT	True	True	True	False	True
N6682	P2_U5257	GATE	NAND	5915	NOT	True	True	True	False	True
N6683	P2_U5258	GATE	NAND	5916	NOT	True	True	True	False	True
N6684	P2_U5259	GATE	NAND	5917	NOT	True	True	True	False	True
N6685	P2_U5260	GATE	NAND	5918	NOT	True	True	True	False	True
N6686	P2_U5261	GATE	NAND	5919	NOT	True	True	True	False	True
N6687	P2_U5262	GATE	NAND	5920	NOT	True	True	True	False	True
N6688	P2_U5263	GATE	NAND	5921	NOT	True	True	True	False	True
N6689	P2_U5264	GATE	NAND	5922	NOT	True	True	True	False	True
N6690	P2_U5265	GATE	NAND	5923	NOT	True	True	True	False	True
N6691	P2_U5266	GATE	NAND	5924	NOT	True	True	True	False	True
N6692	P2_U5267	GATE	NAND	5925	NOT	True	True	True	False	True
N6693	P2_U5268	GATE	NAND	5926	NOT	True	True	True	False	True
N6694	P2_U5269	GATE	NAND	5927	NOT	True	True	True	False	True
N6695	P2_U5270	GATE	NAND	5928	NOT	True	True	True	False	True
N6696	P2_U5271	GATE	NAND	5929	NOT	True	True	True	False	True
N6697	P2_U5272	GATE	NAND	5930	NOT	True	True	True	False	True
N6698	P2_U5273	GATE	NAND	5931	NOT	True	True	True	False	True
N6699	P2_U5274	GATE	NAND	5932	NOT	True	True	True	False	True
N6700	P2_U5275	GATE	NAND	5933	NOT	True	True	True	False	True
N6701	P2_U5276	GATE	NAND	5934	NOT	True	True	True	False	True
N6702	P2_U5277	GATE	NAND	5935	NOT	True	True	True	False	True
N6703	P2_U5278	GATE	NAND	5936	NOT	True	True	True	False	True
N6704	P2_U5279	GATE	NAND	5937	NOT	True	True	True	False	True
N6705	P2_U5280	GATE	NAND	5938	NOT	True	True	True	False	True
N6706	P2_U5281	GATE	NAND	5939	NOT	True	True	True	False	True
N6707	P2_U5282	GATE	NAND	5940	NOT	True	True	True	False	True
N6708	P2_U5283	GATE	NAND	5941	NOT	True	True	True	False	True
N6709	P2_U5284	GATE	NAND	5942	NOT	True	True	True	False	True
N6710	P2_U5285	GATE	NAND	5943	NOT	True	True	True	False	True
N6711	P2_U5286	GATE	NAND	5944	NOT	True	True	True	False	True
N6712	P2_U5287	GATE	NAND	5945	NOT	True	True	True	False	True
N6713	P2_U5288	GATE	NAND	5946	NOT	True	True	True	False	True
N6714	P2_U5289	GATE	NAND	5947	NOT	True	True	True	False	True
N6715	P2_U5290	GATE	NAND	5948	NOT	True	True	True	False	True
N6716	P2_U5291	GATE	NAND	5949	NOT	True	True	True	False	True
N6717	P2_U5292	GATE	NAND	5950	NOT	True	True	True	False	True
N6718	P2_U5293	GATE	NAND	5951	NOT	True	True	True	False	True
N6719	P2_U5294	GATE	NAND	5952	NOT	True	True	True	False	True
N6720	P2_U5295	GATE	NAND	5953	NOT	True	True	True	False	True
N6721	P2_U5296	GATE	NAND	5954	NOT	True	True	True	False	True
N6722	P2_U5297	GATE	NAND	5955	NOT	True	True	True	False	True
N6723	P2_U5298	GATE	NAND	5956	NOT	True	True	True	False	True
N6724	P2_U5299	GATE	NAND	5957	NOT	True	True	True	False	True
N6725	P2_U5300	GATE	NAND	5958	NOT	True	True	True	False	True
N6726	P2_U5301	GATE	NAND	5959	NOT	True	True	True	False	True
N6727	P2_U5302	GATE	NAND	5960	NOT	True	True	True	False	True
N6728	P2_U5303	GATE	NAND	5961	NOT	True	True	True	False	True
N6729	P2_U5304	GATE	NAND	5962	NOT	True	True	True	False	True
N6730	P2_U5305	GATE	NAND	5963	NOT	True	True	True	False	True
N6731	P2_U5306	GATE	NAND	5964	NOT	True	True	True	False	True
N6732	P2_U5307	GATE	NAND	5965	NOT	True	True	True	False	True
N6733	P2_U5308	GATE	NAND	5966	NOT	True	True	True	False	True
N6734	P2_U5309	GATE	NAND	5967	NOT	True	True	True	False	True
N6735	P2_U5310	GATE	NAND	5968	NOT	True	True	True	False	True
N6736	P2_U5311	GATE	NAND	5969	NOT	True	True	True	False	True
N6737	P2_U5312	GATE	NAND	5970	NOT	True	True	True	False	True
N6738	P2_U5313	GATE	NAND	5971	NOT	True	True	True	False	True
N6739	P2_U5314	GATE	NAND	5972	NOT	True	True	True	False	True
N6740	P2_U5315	GATE	NAND	5973	NOT	True	True	True	False	True
N6741	P2_U5316	GATE	NAND	5974	NOT	True	True	True	False	True
N6742	P2_U5317	GATE	NAND	5975	NOT	True	True	True	False	True
N6743	P2_U5318	GATE	NAND	5976	NOT	True	True	True	False	True
N6744	P2_U5319	GATE	NAND	5977	NOT	True	True	True	False	True
N6745	P2_U5320	GATE	NAND	5978	NOT	True	True	True	False	True
N6746	P2_U5321	GATE	NAND	5979	NOT	True	True	True	False	True
N6747	P2_U5322	GATE	NAND	5980	NOT	True	True	True	False	True
N6748	P2_U5323	GATE	NAND	5981	NOT	True	True	True	False	True
N6749	P2_U5324	GATE	NAND	5982	NOT	True	True	True	False	True
N6750	P2_U5325	GATE	NAND	5983	NOT	True	True	True	False	True
N6751	P2_U5326	GATE	NAND	5984	NOT	True	True	True	False	True
N6752	P2_U5327	GATE	NAND	5985	NOT	True	True	True	False	True
N6753	P2_U5328	GATE	NAND	5986	NOT	True	True	True	False	True
N6754	P2_U5329	GATE	NAND	5987	NOT	True	True	True	False	True
N6755	P2_U5330	GATE	NAND	5988	NOT	True	True	True	False	True
N6756	P2_U5331	GATE	NAND	5989	NOT	True	True	True	False	True
N6757	P2_U5332	GATE	NAND	5990	NOT	True	True	True	False	True
N6758	P2_U5333	GATE	NAND	5991	NOT	True	True	True	False	True
N6759	P2_U5334	GATE	NAND	5992	NOT	True	True	True	False	True
