[b15-r6-local/a0.20/d48] [gmean] 2026-07-21T10:35:12 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_48
[b15-r6-local/a0.20/d48] [gmean] 2026-07-21T10:35:12 budgets=iscas99__b15_1:278
[b15-r6-local/a0.20/d48] [gmean] 2026-07-21T10:35:12 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-local/a0.20/d48] [gmean] 2026-07-21T10:35:12 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=182 node=N1987 type=observe q_typed_residual_context=0.923930 sequence=516.468351
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=183 node=N1879 type=observe q_typed_residual_context=0.772322 sequence=517.240673
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=184 node=N6673 type=observe q_typed_residual_context=2.865019 sequence=520.105692
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=185 node=N679 type=observe q_typed_residual_context=5.434851 sequence=525.540543
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=186 node=N5456 type=observe q_typed_residual_context=1.955785 sequence=527.496328
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=187 node=N5439 type=observe q_typed_residual_context=1.901993 sequence=529.398321
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=188 node=N7439 type=observe q_typed_residual_context=3.124162 sequence=532.522483
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=189 node=N6678 type=observe q_typed_residual_context=1.392704 sequence=533.915187
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=190 node=N699 type=observe q_typed_residual_context=1.604093 sequence=535.519280
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=191 node=N5390 type=observe q_typed_residual_context=2.229847 sequence=537.749127
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=192 node=N5334 type=observe q_typed_residual_context=4.119585 sequence=541.868712
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=193 node=N5373 type=observe q_typed_residual_context=3.794479 sequence=545.663191
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=194 node=N5202 type=observe q_typed_residual_context=3.595255 sequence=549.258446
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=195 node=N765 type=observe q_typed_residual_context=4.410349 sequence=553.668794
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=196 node=N2151 type=observe q_typed_residual_context=6.128314 sequence=559.797108
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=197 node=N7383 type=observe q_typed_residual_context=1.526409 sequence=561.323517
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=198 node=N719 type=observe q_typed_residual_context=5.493590 sequence=566.817107
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=199 node=N734 type=observe q_typed_residual_context=4.106299 sequence=570.923406
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=200 node=N708 type=observe q_typed_residual_context=3.512915 sequence=574.436322
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=201 node=N7382 type=observe q_typed_residual_context=2.528109 sequence=576.964430
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=202 node=N6677 type=observe q_typed_residual_context=0.721093 sequence=577.685523
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=203 node=N1351 type=observe q_typed_residual_context=3.572912 sequence=581.258436
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=204 node=N684 type=observe q_typed_residual_context=3.017394 sequence=584.275830
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=205 node=N7380 type=observe q_typed_residual_context=2.594146 sequence=586.869976
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=206 node=N2159 type=observe q_typed_residual_context=1.135457 sequence=588.005433
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=207 node=N6668 type=observe q_typed_residual_context=1.278064 sequence=589.283497
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=208 node=N729 type=observe q_typed_residual_context=1.551624 sequence=590.835121
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=209 node=N689 type=observe q_typed_residual_context=3.965311 sequence=594.800432
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=210 node=N686 type=observe q_typed_residual_context=2.229585 sequence=597.030017
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=211 node=N2243 type=observe q_typed_residual_context=2.125189 sequence=599.155206
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=212 node=N1688 type=observe q_typed_residual_context=1.041814 sequence=600.197020
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=213 node=N7381 type=observe q_typed_residual_context=3.523081 sequence=603.720101
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=214 node=N6660 type=observe q_typed_residual_context=2.578392 sequence=606.298493
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=215 node=N2837 type=control1 q_typed_residual_context=1.378282 sequence=607.676775
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=216 node=N3009 type=control1 q_typed_residual_context=1.295908 sequence=608.972682
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=217 node=N5160 type=observe q_typed_residual_context=1.012508 sequence=609.985190
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=218 node=N2271 type=observe q_typed_residual_context=3.528587 sequence=613.513778
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=219 node=N5735 type=observe q_typed_residual_context=3.150758 sequence=616.664535
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=220 node=N2259 type=observe q_typed_residual_context=4.709908 sequence=621.374443
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=221 node=N5094 type=observe q_typed_residual_context=3.912909 sequence=625.287352
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=222 node=N6658 type=observe q_typed_residual_context=2.742583 sequence=628.029935
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=223 node=N7433 type=observe q_typed_residual_context=3.072029 sequence=631.101964
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=224 node=N5111 type=observe q_typed_residual_context=2.484692 sequence=633.586656
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=225 node=N2267 type=observe q_typed_residual_context=5.341597 sequence=638.928253
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=226 node=N6537 type=observe q_typed_residual_context=4.059916 sequence=642.988169
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=227 node=N2263 type=observe q_typed_residual_context=3.032177 sequence=646.020346
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=228 node=N6656 type=observe q_typed_residual_context=4.191277 sequence=650.211623
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=229 node=N695 type=observe q_typed_residual_context=3.057971 sequence=653.269594
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=230 node=N7443 type=observe q_typed_residual_context=2.377505 sequence=655.647100
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=231 node=N7855 type=control0 q_typed_residual_context=3.382007 sequence=659.029107
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=232 node=N3067 type=control1 q_typed_residual_context=6.948383 sequence=665.977490
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=233 node=N2251 type=observe q_typed_residual_context=3.720133 sequence=669.697623
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=234 node=N8790 type=control1 q_typed_residual_context=4.227443 sequence=673.925066
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=235 node=N8240 type=control1 q_typed_residual_context=2.875401 sequence=676.800467
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=236 node=N8789 type=control1 q_typed_residual_context=2.683794 sequence=679.484261
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=237 node=N8239 type=control1 q_typed_residual_context=2.738232 sequence=682.222493
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=238 node=N8607 type=control1 q_typed_residual_context=3.193857 sequence=685.416350
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=239 node=N6685 type=observe q_typed_residual_context=1.677934 sequence=687.094284
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=240 node=N697 type=observe q_typed_residual_context=4.470662 sequence=691.564946
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=241 node=N696 type=observe q_typed_residual_context=4.738246 sequence=696.303192
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=242 node=N2247 type=observe q_typed_residual_context=2.692379 sequence=698.995571
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=243 node=N1352 type=observe q_typed_residual_context=3.082366 sequence=702.077936
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=244 node=N7444 type=observe q_typed_residual_context=1.467961 sequence=703.545898
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=245 node=N7452 type=observe q_typed_residual_context=4.353666 sequence=707.899564
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=246 node=N680 type=observe q_typed_residual_context=6.417964 sequence=714.317528
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=247 node=N7542 type=control0 q_typed_residual_context=2.623409 sequence=716.940937
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=248 node=N652 type=control1 q_typed_residual_context=3.965645 sequence=720.906582
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=249 node=N8238 type=control1 q_typed_residual_context=2.792853 sequence=723.699436
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=250 node=N8606 type=control1 q_typed_residual_context=2.195626 sequence=725.895061
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=251 node=N8237 type=control1 q_typed_residual_context=2.363906 sequence=728.258968
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=252 node=N1599 type=observe q_typed_residual_context=0.927017 sequence=729.185984
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=253 node=N902 type=control1 q_typed_residual_context=4.505320 sequence=733.691305
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=254 node=N8605 type=control1 q_typed_residual_context=5.507501 sequence=739.198805
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=255 node=N8236 type=control1 q_typed_residual_context=3.906477 sequence=743.105282
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=256 node=N732 type=observe q_typed_residual_context=2.240776 sequence=745.346059
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=257 node=N2216 type=observe q_typed_residual_context=1.300556 sequence=746.646615
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=258 node=N2072 type=observe q_typed_residual_context=1.166781 sequence=747.813396
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=259 node=N6659 type=observe q_typed_residual_context=1.016135 sequence=748.829532
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=260 node=N2185 type=observe q_typed_residual_context=5.364930 sequence=754.194462
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=261 node=N2255 type=observe q_typed_residual_context=5.545953 sequence=759.740415
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=262 node=N2218 type=observe q_typed_residual_context=4.014595 sequence=763.755010
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=263 node=N4900 type=observe q_typed_residual_context=2.121899 sequence=765.876909
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=264 node=N717 type=observe q_typed_residual_context=4.459547 sequence=770.336456
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=265 node=N6680 type=observe q_typed_residual_context=2.581010 sequence=772.917466
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=266 node=N2203 type=observe q_typed_residual_context=6.372114 sequence=779.289580
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=267 node=N6682 type=observe q_typed_residual_context=6.025703 sequence=785.315283
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=268 node=N2201 type=observe q_typed_residual_context=6.919533 sequence=792.234816
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=269 node=N2205 type=observe q_typed_residual_context=6.316271 sequence=798.551087
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=270 node=N515 type=control1 q_typed_residual_context=6.494841 sequence=805.045928
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=271 node=N1348 type=observe q_typed_residual_context=4.878671 sequence=809.924599
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=272 node=N7440 type=observe q_typed_residual_context=2.058659 sequence=811.983257
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=273 node=N2226 type=observe q_typed_residual_context=2.861422 sequence=814.844679
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=274 node=N3467 type=control1 q_typed_residual_context=5.939717 sequence=820.784396
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=275 node=N6736 type=control1 q_typed_residual_context=6.550924 sequence=827.335320
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=276 node=N1347 type=observe q_typed_residual_context=6.253446 sequence=833.588766
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=277 node=N2212 type=observe q_typed_residual_context=5.838155 sequence=839.426921
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] [plan] step=278 node=N6730 type=control1 q_typed_residual_context=5.737841 sequence=845.164762
[b15-r6-local/a0.20/d48] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_48/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.20/d48] [gmean] 2026-07-21T10:38:18 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=185.882 plan_csv=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_48/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.20/d48] [gmean] 2026-07-21T10:38:18 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r6-local/a0.20/d48] [eval iscas99__b15_1] {
[b15-r6-local/a0.20/d48] [eval iscas99__b15_1]   "records": 2,
[b15-r6-local/a0.20/d48] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_48/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r6-local/a0.20/d48] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_48/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r6-local/a0.20/d48] [eval iscas99__b15_1] }
[b15-r6-local/a0.20/d48] [gmean] 2026-07-21T10:38:25 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12137000000000009 plan_sec=185.882 eval_sec=7.32 total_sec=193.218
[b15-r6-local/a0.20/d48] [gmean] 2026-07-21T10:38:25 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12137000000000009 positives=1 negatives=0 elapsed=193.218
