[b15-r6-local/a0.25/d24] [gmean] 2026-07-21T10:38:25 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p25_decay_24
[b15-r6-local/a0.25/d24] [gmean] 2026-07-21T10:38:25 budgets=iscas99__b15_1:278
[b15-r6-local/a0.25/d24] [gmean] 2026-07-21T10:38:25 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-local/a0.25/d24] [gmean] 2026-07-21T10:38:25 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=182 node=N706 type=observe q_typed_residual_context=2.182791 sequence=591.373859
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=183 node=N7405 type=observe q_typed_residual_context=0.655739 sequence=592.029597
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=184 node=N756 type=observe q_typed_residual_context=2.338724 sequence=594.368321
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=185 node=N705 type=observe q_typed_residual_context=2.023166 sequence=596.391487
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=186 node=N719 type=observe q_typed_residual_context=3.141917 sequence=599.533404
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=187 node=N1688 type=observe q_typed_residual_context=2.270910 sequence=601.804314
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=188 node=N5439 type=observe q_typed_residual_context=1.460709 sequence=603.265023
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=189 node=N7439 type=observe q_typed_residual_context=1.163558 sequence=604.428581
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=190 node=N5202 type=observe q_typed_residual_context=5.883601 sequence=610.312182
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=191 node=N6673 type=observe q_typed_residual_context=2.898937 sequence=613.211119
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=192 node=N5390 type=observe q_typed_residual_context=4.222089 sequence=617.433208
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=193 node=N708 type=observe q_typed_residual_context=3.850539 sequence=621.283747
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=194 node=N5422 type=observe q_typed_residual_context=2.857538 sequence=624.141285
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=195 node=N5334 type=observe q_typed_residual_context=2.496916 sequence=626.638201
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=196 node=N7873 type=control1 q_typed_residual_context=3.587674 sequence=630.225875
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=197 node=N759 type=observe q_typed_residual_context=1.723581 sequence=631.949456
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=198 node=N7380 type=observe q_typed_residual_context=1.999074 sequence=633.948530
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=199 node=N2151 type=observe q_typed_residual_context=6.777494 sequence=640.726024
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=200 node=N753 type=observe q_typed_residual_context=2.220369 sequence=642.946394
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=201 node=N1351 type=observe q_typed_residual_context=6.616528 sequence=649.562921
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=202 node=N699 type=observe q_typed_residual_context=5.882333 sequence=655.445254
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=203 node=N729 type=observe q_typed_residual_context=5.191162 sequence=660.636415
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=204 node=N734 type=observe q_typed_residual_context=4.524072 sequence=665.160487
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=205 node=N7381 type=observe q_typed_residual_context=4.323964 sequence=669.484451
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=206 node=N684 type=observe q_typed_residual_context=3.166765 sequence=672.651216
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=207 node=N7383 type=observe q_typed_residual_context=3.098375 sequence=675.749591
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=208 node=N3009 type=control1 q_typed_residual_context=1.345731 sequence=677.095322
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=209 node=N2837 type=control1 q_typed_residual_context=1.250791 sequence=678.346113
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=210 node=N3067 type=control1 q_typed_residual_context=1.262091 sequence=679.608203
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=211 node=N8790 type=control1 q_typed_residual_context=1.663415 sequence=681.271618
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=212 node=N8240 type=control1 q_typed_residual_context=4.830639 sequence=686.102257
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=213 node=N2159 type=observe q_typed_residual_context=4.898485 sequence=691.000743
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=214 node=N8789 type=control1 q_typed_residual_context=2.015081 sequence=693.015824
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=215 node=N6668 type=observe q_typed_residual_context=4.403704 sequence=697.419528
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=216 node=N689 type=observe q_typed_residual_context=1.984315 sequence=699.403842
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=217 node=N5373 type=observe q_typed_residual_context=3.688110 sequence=703.091952
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=218 node=N686 type=observe q_typed_residual_context=4.774194 sequence=707.866145
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=219 node=N2243 type=observe q_typed_residual_context=3.642223 sequence=711.508368
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=220 node=N6660 type=observe q_typed_residual_context=3.544126 sequence=715.052494
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=221 node=N5160 type=observe q_typed_residual_context=1.769717 sequence=716.822212
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=222 node=N7542 type=control0 q_typed_residual_context=1.774487 sequence=718.596699
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=223 node=N8239 type=control1 q_typed_residual_context=4.887068 sequence=723.483767
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=224 node=N8607 type=control1 q_typed_residual_context=3.183312 sequence=726.667079
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=225 node=N7433 type=observe q_typed_residual_context=1.894291 sequence=728.561369
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=226 node=N2271 type=observe q_typed_residual_context=2.310243 sequence=730.871612
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=227 node=N5735 type=observe q_typed_residual_context=2.208606 sequence=733.080218
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=228 node=N2259 type=observe q_typed_residual_context=3.004961 sequence=736.085179
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=229 node=N6685 type=observe q_typed_residual_context=1.380423 sequence=737.465602
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=230 node=N652 type=control1 q_typed_residual_context=5.751804 sequence=743.217406
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=231 node=N8238 type=control1 q_typed_residual_context=6.968654 sequence=750.186061
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=232 node=N5094 type=observe q_typed_residual_context=7.079094 sequence=757.265155
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=233 node=N8606 type=control1 q_typed_residual_context=7.874020 sequence=765.139175
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=234 node=N5111 type=observe q_typed_residual_context=6.657925 sequence=771.797100
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=235 node=N2267 type=observe q_typed_residual_context=6.267417 sequence=778.064516
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=236 node=N1679 type=control1 q_typed_residual_context=7.130208 sequence=785.194724
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=237 node=N8237 type=control1 q_typed_residual_context=7.104086 sequence=792.298810
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=238 node=N2263 type=observe q_typed_residual_context=6.606569 sequence=798.905380
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=239 node=N7444 type=observe q_typed_residual_context=6.224721 sequence=805.130101
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=240 node=N902 type=control1 q_typed_residual_context=3.836261 sequence=808.966362
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=241 node=N8605 type=control1 q_typed_residual_context=6.715885 sequence=815.682246
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=242 node=N8236 type=control1 q_typed_residual_context=7.250697 sequence=822.932943
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=243 node=N4460 type=control0 q_typed_residual_context=6.399454 sequence=829.332397
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=244 node=N515 type=control1 q_typed_residual_context=7.206615 sequence=836.539012
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=245 node=N6537 type=observe q_typed_residual_context=7.079887 sequence=843.618899
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=246 node=N4421 type=control0 q_typed_residual_context=3.455208 sequence=847.074108
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=247 node=N6656 type=observe q_typed_residual_context=7.225241 sequence=854.299348
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=248 node=N695 type=observe q_typed_residual_context=6.201016 sequence=860.500365
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=249 node=N2251 type=observe q_typed_residual_context=6.495827 sequence=866.996192
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=250 node=N696 type=observe q_typed_residual_context=5.259211 sequence=872.255403
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=251 node=N6658 type=observe q_typed_residual_context=1.588458 sequence=873.843861
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=252 node=N697 type=observe q_typed_residual_context=1.469220 sequence=875.313081
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=253 node=N2247 type=observe q_typed_residual_context=3.620019 sequence=878.933100
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=254 node=N4900 type=observe q_typed_residual_context=2.079879 sequence=881.012979
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=255 node=N1352 type=observe q_typed_residual_context=3.289217 sequence=884.302196
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=256 node=N680 type=observe q_typed_residual_context=3.197565 sequence=887.499761
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=257 node=N6736 type=control1 q_typed_residual_context=2.130715 sequence=889.630476
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=258 node=N4359 type=control0 q_typed_residual_context=1.584540 sequence=891.215016
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=259 node=N4367 type=control0 q_typed_residual_context=6.526773 sequence=897.741789
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=260 node=N4532 type=control0 q_typed_residual_context=6.912601 sequence=904.654391
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=261 node=N6730 type=control1 q_typed_residual_context=7.045179 sequence=911.699570
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=262 node=N4442 type=control0 q_typed_residual_context=6.222594 sequence=917.922164
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=263 node=N8235 type=control1 q_typed_residual_context=7.018238 sequence=924.940401
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=264 node=N5726 type=control1 q_typed_residual_context=5.966973 sequence=930.907374
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=265 node=N763 type=observe q_typed_residual_context=1.001100 sequence=931.908474
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=266 node=N7452 type=observe q_typed_residual_context=6.416275 sequence=938.324749
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=267 node=N1879 type=observe q_typed_residual_context=6.574672 sequence=944.899421
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=268 node=N2216 type=observe q_typed_residual_context=7.381940 sequence=952.281361
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=269 node=N7440 type=observe q_typed_residual_context=6.833838 sequence=959.115199
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=270 node=N717 type=observe q_typed_residual_context=6.821452 sequence=965.936651
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=271 node=N2218 type=observe q_typed_residual_context=6.604583 sequence=972.541234
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=272 node=N2255 type=observe q_typed_residual_context=7.033412 sequence=979.574646
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=273 node=N732 type=observe q_typed_residual_context=7.017852 sequence=986.592497
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=274 node=N8234 type=control1 q_typed_residual_context=7.305521 sequence=993.898019
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=275 node=N2185 type=observe q_typed_residual_context=4.891743 sequence=998.789762
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=276 node=N6593 type=control1 q_typed_residual_context=2.862401 sequence=1001.652163
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=277 node=N7694 type=control0 q_typed_residual_context=0.051098 sequence=1001.703261
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=278 node=N1599 type=observe q_typed_residual_context=2.320104 sequence=1004.023365
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p25_decay_24/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.25/d24] [gmean] 2026-07-21T10:41:25 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=179.84 plan_csv=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p25_decay_24/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.25/d24] [gmean] 2026-07-21T10:41:25 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r6-local/a0.25/d24] [eval iscas99__b15_1] {
[b15-r6-local/a0.25/d24] [eval iscas99__b15_1]   "records": 2,
[b15-r6-local/a0.25/d24] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p25_decay_24/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r6-local/a0.25/d24] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p25_decay_24/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r6-local/a0.25/d24] [eval iscas99__b15_1] }
[b15-r6-local/a0.25/d24] [gmean] 2026-07-21T10:41:32 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.11808000000000007 plan_sec=179.84 eval_sec=7.132 total_sec=186.987
[b15-r6-local/a0.25/d24] [gmean] 2026-07-21T10:41:32 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.11808000000000007 positives=1 negatives=0 elapsed=186.988
