[b15-r6-local/a0.20/d8] [gmean] 2026-07-21T10:35:12 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_8
[b15-r6-local/a0.20/d8] [gmean] 2026-07-21T10:35:12 budgets=iscas99__b15_1:278
[b15-r6-local/a0.20/d8] [gmean] 2026-07-21T10:35:12 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-local/a0.20/d8] [gmean] 2026-07-21T10:35:12 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=182 node=N6538 type=observe q_typed_residual_context=2.528267 sequence=379.320534
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=183 node=N7873 type=control1 q_typed_residual_context=5.997422 sequence=385.317957
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=184 node=N1879 type=observe q_typed_residual_context=2.858402 sequence=388.176359
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=185 node=N679 type=observe q_typed_residual_context=7.074267 sequence=395.250626
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=186 node=N5456 type=observe q_typed_residual_context=6.598288 sequence=401.848914
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=187 node=N7414 type=control1 q_typed_residual_context=5.979108 sequence=407.828022
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=188 node=N1987 type=observe q_typed_residual_context=3.268633 sequence=411.096655
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=189 node=N7589 type=control1 q_typed_residual_context=4.493379 sequence=415.590033
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=190 node=N6581 type=observe q_typed_residual_context=6.823561 sequence=422.413594
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=191 node=N5439 type=observe q_typed_residual_context=2.803297 sequence=425.216891
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=192 node=N7439 type=observe q_typed_residual_context=4.604624 sequence=429.821515
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=193 node=N5334 type=observe q_typed_residual_context=2.669596 sequence=432.491111
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=194 node=N5390 type=observe q_typed_residual_context=6.568652 sequence=439.059764
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=195 node=N6685 type=observe q_typed_residual_context=0.321921 sequence=439.381685
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=196 node=N699 type=observe q_typed_residual_context=2.913554 sequence=442.295238
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=197 node=N5202 type=observe q_typed_residual_context=3.723501 sequence=446.018739
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=198 node=N719 type=observe q_typed_residual_context=1.452363 sequence=447.471103
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=199 node=N7382 type=observe q_typed_residual_context=6.048749 sequence=453.519852
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=200 node=N1598 type=observe q_typed_residual_context=4.014664 sequence=457.534516
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=201 node=N5373 type=observe q_typed_residual_context=3.870298 sequence=461.404814
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=202 node=N6660 type=observe q_typed_residual_context=1.303926 sequence=462.708740
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=203 node=N708 type=observe q_typed_residual_context=1.213951 sequence=463.922690
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=204 node=N2151 type=observe q_typed_residual_context=7.224124 sequence=471.146814
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=205 node=N734 type=observe q_typed_residual_context=2.806770 sequence=473.953584
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=206 node=N7383 type=observe q_typed_residual_context=5.360754 sequence=479.314338
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=207 node=N765 type=observe q_typed_residual_context=2.276719 sequence=481.591057
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=208 node=N684 type=observe q_typed_residual_context=5.225549 sequence=486.816605
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=209 node=N1351 type=observe q_typed_residual_context=1.556565 sequence=488.373171
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=210 node=N7380 type=observe q_typed_residual_context=3.983152 sequence=492.356323
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=211 node=N686 type=observe q_typed_residual_context=2.667455 sequence=495.023778
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=212 node=N729 type=observe q_typed_residual_context=3.191540 sequence=498.215318
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=213 node=N6658 type=observe q_typed_residual_context=1.676229 sequence=499.891548
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=214 node=N689 type=observe q_typed_residual_context=2.108153 sequence=501.999701
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=215 node=N5735 type=observe q_typed_residual_context=3.290440 sequence=505.290141
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=216 node=N2243 type=observe q_typed_residual_context=2.506150 sequence=507.796291
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=217 node=N8790 type=control1 q_typed_residual_context=4.277735 sequence=512.074025
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=218 node=N6656 type=observe q_typed_residual_context=2.743140 sequence=514.817165
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=219 node=N5094 type=observe q_typed_residual_context=1.949597 sequence=516.766762
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=220 node=N2159 type=observe q_typed_residual_context=1.818162 sequence=518.584925
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=221 node=N6682 type=observe q_typed_residual_context=0.626130 sequence=519.211055
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=222 node=N8240 type=control1 q_typed_residual_context=4.553410 sequence=523.764465
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=223 node=N7433 type=observe q_typed_residual_context=6.655738 sequence=530.420203
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=224 node=N2271 type=observe q_typed_residual_context=6.428913 sequence=536.849116
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=225 node=N8789 type=control1 q_typed_residual_context=6.800472 sequence=543.649588
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=226 node=N2267 type=observe q_typed_residual_context=6.008945 sequence=549.658533
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=227 node=N5111 type=observe q_typed_residual_context=5.334098 sequence=554.992632
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=228 node=N2259 type=observe q_typed_residual_context=5.758051 sequence=560.750683
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=229 node=N5160 type=observe q_typed_residual_context=7.014365 sequence=567.765048
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=230 node=N7447 type=observe q_typed_residual_context=4.378568 sequence=572.143616
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=231 node=N2263 type=observe q_typed_residual_context=3.362221 sequence=575.505837
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=232 node=N695 type=observe q_typed_residual_context=6.499275 sequence=582.005112
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=233 node=N8239 type=control1 q_typed_residual_context=7.034157 sequence=589.039269
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=234 node=N7443 type=observe q_typed_residual_context=6.005663 sequence=595.044932
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=235 node=N8607 type=control1 q_typed_residual_context=2.352359 sequence=597.397291
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=236 node=N2251 type=observe q_typed_residual_context=7.007732 sequence=604.405023
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=237 node=N696 type=observe q_typed_residual_context=6.259263 sequence=610.664286
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=238 node=N6537 type=observe q_typed_residual_context=3.830983 sequence=614.495269
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=239 node=N1688 type=observe q_typed_residual_context=0.328690 sequence=614.823959
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=240 node=N764 type=observe q_typed_residual_context=2.929848 sequence=617.753807
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=241 node=N2247 type=observe q_typed_residual_context=7.260127 sequence=625.013934
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=242 node=N680 type=observe q_typed_residual_context=7.241354 sequence=632.255289
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=243 node=N697 type=observe q_typed_residual_context=4.411078 sequence=636.666367
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=244 node=N7452 type=observe q_typed_residual_context=5.495378 sequence=642.161745
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=245 node=N1352 type=observe q_typed_residual_context=2.644059 sequence=644.805803
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=246 node=N7444 type=observe q_typed_residual_context=3.309277 sequence=648.115080
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=247 node=N628 type=control1 q_typed_residual_context=0.768819 sequence=648.883899
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=248 node=N652 type=control1 q_typed_residual_context=6.464517 sequence=655.348416
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=249 node=N8238 type=control1 q_typed_residual_context=6.861576 sequence=662.209992
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=250 node=N8606 type=control1 q_typed_residual_context=7.338006 sequence=669.547998
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=251 node=N6680 type=observe q_typed_residual_context=5.950652 sequence=675.498650
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=252 node=N2216 type=observe q_typed_residual_context=3.350639 sequence=678.849290
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=253 node=N2255 type=observe q_typed_residual_context=5.188685 sequence=684.037975
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=254 node=N732 type=observe q_typed_residual_context=6.048960 sequence=690.086935
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=255 node=N2218 type=observe q_typed_residual_context=6.051143 sequence=696.138078
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=256 node=N753 type=observe q_typed_residual_context=5.746545 sequence=701.884623
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=257 node=N2185 type=observe q_typed_residual_context=2.595301 sequence=704.479924
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=258 node=N7440 type=observe q_typed_residual_context=4.633036 sequence=709.112960
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=259 node=N733 type=observe q_typed_residual_context=3.707101 sequence=712.820060
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=260 node=N2203 type=observe q_typed_residual_context=5.305838 sequence=718.125898
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=261 node=N8237 type=control1 q_typed_residual_context=6.036711 sequence=724.162609
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=262 node=N4900 type=observe q_typed_residual_context=6.097143 sequence=730.259752
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=263 node=N902 type=control1 q_typed_residual_context=6.645836 sequence=736.905588
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=264 node=N717 type=observe q_typed_residual_context=6.056978 sequence=742.962567
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=265 node=N2205 type=observe q_typed_residual_context=6.052111 sequence=749.014677
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=266 node=N8605 type=control1 q_typed_residual_context=6.744552 sequence=755.759229
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=267 node=N6562 type=observe q_typed_residual_context=5.973901 sequence=761.733130
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=268 node=N8236 type=control1 q_typed_residual_context=6.498008 sequence=768.231138
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=269 node=N735 type=observe q_typed_residual_context=6.424736 sequence=774.655874
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=270 node=N2226 type=observe q_typed_residual_context=6.045614 sequence=780.701488
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=271 node=N515 type=control1 q_typed_residual_context=7.075277 sequence=787.776766
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=272 node=N2201 type=observe q_typed_residual_context=6.037249 sequence=793.814015
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=273 node=N6659 type=observe q_typed_residual_context=5.503225 sequence=799.317241
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=274 node=N2212 type=observe q_typed_residual_context=3.445306 sequence=802.762546
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=275 node=N7425 type=observe q_typed_residual_context=4.801677 sequence=807.564223
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=276 node=N1348 type=observe q_typed_residual_context=5.705657 sequence=813.269880
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=277 node=N8470 type=observe q_typed_residual_context=6.751353 sequence=820.021233
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] [plan] step=278 node=N2214 type=observe q_typed_residual_context=5.541032 sequence=825.562265
[b15-r6-local/a0.20/d8] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_8/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.20/d8] [gmean] 2026-07-21T10:38:14 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=181.584 plan_csv=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_8/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.20/d8] [gmean] 2026-07-21T10:38:14 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r6-local/a0.20/d8] [eval iscas99__b15_1] {
[b15-r6-local/a0.20/d8] [eval iscas99__b15_1]   "records": 2,
[b15-r6-local/a0.20/d8] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_8/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r6-local/a0.20/d8] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_8/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r6-local/a0.20/d8] [eval iscas99__b15_1] }
[b15-r6-local/a0.20/d8] [gmean] 2026-07-21T10:38:20 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12317000000000011 plan_sec=181.584 eval_sec=6.763 total_sec=188.362
[b15-r6-local/a0.20/d8] [gmean] 2026-07-21T10:38:20 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12317000000000011 positives=1 negatives=0 elapsed=188.363
