[b15-r6-local/a0.30/d24] [gmean] 2026-07-21T10:41:37 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_24
[b15-r6-local/a0.30/d24] [gmean] 2026-07-21T10:41:37 budgets=iscas99__b15_1:278
[b15-r6-local/a0.30/d24] [gmean] 2026-07-21T10:41:37 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-local/a0.30/d24] [gmean] 2026-07-21T10:41:37 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=182 node=N8790 type=control1 q_typed_residual_context=1.486503 sequence=571.039454
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=183 node=N8240 type=control1 q_typed_residual_context=1.572386 sequence=572.611840
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=184 node=N8789 type=control1 q_typed_residual_context=1.467071 sequence=574.078912
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=185 node=N8239 type=control1 q_typed_residual_context=1.324682 sequence=575.403594
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=186 node=N7436 type=observe q_typed_residual_context=1.583765 sequence=576.987359
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=187 node=N624 type=control1 q_typed_residual_context=2.066454 sequence=579.053813
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=188 node=N8607 type=control1 q_typed_residual_context=2.148069 sequence=581.201882
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=189 node=N7421 type=control1 q_typed_residual_context=0.985024 sequence=582.186906
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=190 node=N652 type=control1 q_typed_residual_context=1.536562 sequence=583.723468
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=191 node=N8238 type=control1 q_typed_residual_context=2.018516 sequence=585.741984
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=192 node=N8606 type=control1 q_typed_residual_context=1.510590 sequence=587.252574
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=193 node=N8237 type=control1 q_typed_residual_context=1.023358 sequence=588.275932
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=194 node=N6682 type=observe q_typed_residual_context=0.911514 sequence=589.187447
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=195 node=N902 type=control1 q_typed_residual_context=1.877553 sequence=591.064999
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=196 node=N5473 type=observe q_typed_residual_context=1.401368 sequence=592.466367
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=197 node=N706 type=observe q_typed_residual_context=2.175636 sequence=594.642004
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=198 node=N8605 type=control1 q_typed_residual_context=1.665203 sequence=596.307207
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=199 node=N8236 type=control1 q_typed_residual_context=1.690785 sequence=597.997992
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=200 node=N515 type=control1 q_typed_residual_context=1.527090 sequence=599.525082
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=201 node=N5456 type=observe q_typed_residual_context=1.211671 sequence=600.736753
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=202 node=N703 type=observe q_typed_residual_context=2.153943 sequence=602.890696
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=203 node=N6736 type=control1 q_typed_residual_context=0.943351 sequence=603.834047
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=204 node=N5726 type=control1 q_typed_residual_context=1.521579 sequence=605.355626
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=205 node=N7405 type=observe q_typed_residual_context=0.859296 sequence=606.214922
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=206 node=N6673 type=observe q_typed_residual_context=2.046411 sequence=608.261333
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=207 node=N679 type=observe q_typed_residual_context=2.342146 sequence=610.603479
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=208 node=N5439 type=observe q_typed_residual_context=1.216095 sequence=611.819574
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=209 node=N5422 type=observe q_typed_residual_context=1.154654 sequence=612.974229
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=210 node=N2151 type=observe q_typed_residual_context=0.740402 sequence=613.714631
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=211 node=N1879 type=observe q_typed_residual_context=0.624845 sequence=614.339476
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=212 node=N7439 type=observe q_typed_residual_context=1.021060 sequence=615.360535
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=213 node=N5390 type=observe q_typed_residual_context=1.018802 sequence=616.379338
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=214 node=N6668 type=observe q_typed_residual_context=0.795302 sequence=617.174640
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=215 node=N7441 type=control0 q_typed_residual_context=0.889488 sequence=618.064128
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=216 node=N699 type=observe q_typed_residual_context=1.392062 sequence=619.456190
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=217 node=N7442 type=control0 q_typed_residual_context=1.399136 sequence=620.855326
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=218 node=N7696 type=control0 q_typed_residual_context=1.486879 sequence=622.342205
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=219 node=N5202 type=observe q_typed_residual_context=1.017699 sequence=623.359904
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=220 node=N8235 type=control1 q_typed_residual_context=1.471511 sequence=624.831415
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=221 node=N7473 type=control0 q_typed_residual_context=1.596588 sequence=626.428003
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=222 node=N719 type=observe q_typed_residual_context=2.167790 sequence=628.595793
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=223 node=N8234 type=control1 q_typed_residual_context=2.000201 sequence=630.595994
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=224 node=N1688 type=observe q_typed_residual_context=1.001784 sequence=631.597778
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=225 node=N7380 type=observe q_typed_residual_context=1.856224 sequence=633.454002
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=226 node=N5373 type=observe q_typed_residual_context=1.438904 sequence=634.892906
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=227 node=N5334 type=observe q_typed_residual_context=1.373862 sequence=636.266768
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=228 node=N6660 type=observe q_typed_residual_context=1.542214 sequence=637.808982
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=229 node=N734 type=observe q_typed_residual_context=1.999538 sequence=639.808520
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=230 node=N6593 type=control1 q_typed_residual_context=1.403008 sequence=641.211528
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=231 node=N708 type=observe q_typed_residual_context=2.259195 sequence=643.470723
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=232 node=N8783 type=control1 q_typed_residual_context=2.263161 sequence=645.733884
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=233 node=N2159 type=observe q_typed_residual_context=0.832844 sequence=646.566728
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=234 node=N8233 type=control1 q_typed_residual_context=2.012287 sequence=648.579016
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=235 node=N6658 type=observe q_typed_residual_context=0.987267 sequence=649.566282
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=236 node=N7381 type=observe q_typed_residual_context=1.532936 sequence=651.099218
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=237 node=N8608 type=control1 q_typed_residual_context=2.275906 sequence=653.375124
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=238 node=N1599 type=observe q_typed_residual_context=0.897518 sequence=654.272642
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=239 node=N1351 type=observe q_typed_residual_context=2.112163 sequence=656.384805
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=240 node=N686 type=observe q_typed_residual_context=1.743495 sequence=658.128300
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=241 node=N729 type=observe q_typed_residual_context=2.536128 sequence=660.664428
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=242 node=N684 type=observe q_typed_residual_context=2.122440 sequence=662.786868
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=243 node=N6656 type=observe q_typed_residual_context=1.972213 sequence=664.759081
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=244 node=N2072 type=observe q_typed_residual_context=0.911706 sequence=665.670787
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=245 node=N6734 type=control1 q_typed_residual_context=0.748046 sequence=666.418832
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=246 node=N2358 type=control1 q_typed_residual_context=1.516473 sequence=667.935305
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=247 node=N689 type=observe q_typed_residual_context=1.979923 sequence=669.915228
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=248 node=N6741 type=control1 q_typed_residual_context=0.718808 sequence=670.634036
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=249 node=N2243 type=observe q_typed_residual_context=2.429278 sequence=673.063314
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=250 node=N1598 type=observe q_typed_residual_context=0.780822 sequence=673.844135
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=251 node=N6739 type=control1 q_typed_residual_context=0.849138 sequence=674.693273
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=252 node=N1987 type=observe q_typed_residual_context=1.017910 sequence=675.711183
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=253 node=N5735 type=observe q_typed_residual_context=1.851588 sequence=677.562772
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=254 node=N6678 type=observe q_typed_residual_context=1.154887 sequence=678.717658
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=255 node=N2271 type=observe q_typed_residual_context=2.450756 sequence=681.168414
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=256 node=N4900 type=observe q_typed_residual_context=1.564256 sequence=682.732670
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=257 node=N5094 type=observe q_typed_residual_context=1.853685 sequence=684.586355
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=258 node=N2267 type=observe q_typed_residual_context=1.125502 sequence=685.711857
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=259 node=N5160 type=observe q_typed_residual_context=1.219304 sequence=686.931161
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=260 node=N2259 type=observe q_typed_residual_context=1.322906 sequence=688.254068
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=261 node=N6594 type=control1 q_typed_residual_context=0.906290 sequence=689.160357
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=262 node=N771 type=observe q_typed_residual_context=0.967219 sequence=690.127577
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=263 node=N5111 type=observe q_typed_residual_context=1.032407 sequence=691.159984
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=264 node=N6537 type=observe q_typed_residual_context=1.156348 sequence=692.316331
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=265 node=N6657 type=observe q_typed_residual_context=0.729021 sequence=693.045352
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=266 node=N2263 type=observe q_typed_residual_context=1.153245 sequence=694.198597
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=267 node=N695 type=observe q_typed_residual_context=1.249431 sequence=695.448029
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=268 node=N2251 type=observe q_typed_residual_context=2.396576 sequence=697.844604
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=269 node=N696 type=observe q_typed_residual_context=2.515793 sequence=700.360397
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=270 node=N7433 type=observe q_typed_residual_context=1.096529 sequence=701.456926
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=271 node=N697 type=observe q_typed_residual_context=2.386993 sequence=703.843919
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=272 node=N2247 type=observe q_typed_residual_context=2.685347 sequence=706.529266
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=273 node=N4460 type=control0 q_typed_residual_context=1.352897 sequence=707.882163
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=274 node=N6729 type=control1 q_typed_residual_context=7.116035 sequence=714.998197
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=275 node=N2276 type=control1 q_typed_residual_context=7.154753 sequence=722.152951
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=276 node=N7444 type=observe q_typed_residual_context=3.842648 sequence=725.995598
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=277 node=N1352 type=observe q_typed_residual_context=2.818684 sequence=728.814283
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] [plan] step=278 node=N680 type=observe q_typed_residual_context=6.959991 sequence=735.774274
[b15-r6-local/a0.30/d24] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_24/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.30/d24] [gmean] 2026-07-21T10:44:49 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=192.236 plan_csv=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_24/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.30/d24] [gmean] 2026-07-21T10:44:49 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r6-local/a0.30/d24] [eval iscas99__b15_1] {
[b15-r6-local/a0.30/d24] [eval iscas99__b15_1]   "records": 2,
[b15-r6-local/a0.30/d24] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_24/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r6-local/a0.30/d24] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_24/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r6-local/a0.30/d24] [eval iscas99__b15_1] }
[b15-r6-local/a0.30/d24] [gmean] 2026-07-21T10:44:56 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12012 plan_sec=192.236 eval_sec=6.633 total_sec=198.879
[b15-r6-local/a0.30/d24] [gmean] 2026-07-21T10:44:56 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12012 positives=1 negatives=0 elapsed=198.879
