[b15-r6-local/a0.10/d0] [gmean] 2026-07-21T10:44:56 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p10_decay_0
[b15-r6-local/a0.10/d0] [gmean] 2026-07-21T10:44:56 budgets=iscas99__b15_1:278
[b15-r6-local/a0.10/d0] [gmean] 2026-07-21T10:44:56 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-local/a0.10/d0] [gmean] 2026-07-21T10:44:56 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=182 node=N1879 type=observe q_typed_residual_context=1.326970 sequence=457.067852
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=183 node=N1599 type=observe q_typed_residual_context=2.389126 sequence=459.456978
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=184 node=N725 type=observe q_typed_residual_context=7.309563 sequence=466.766540
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=185 node=N6668 type=observe q_typed_residual_context=5.275941 sequence=472.042482
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=186 node=N703 type=observe q_typed_residual_context=3.052155 sequence=475.094636
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=187 node=N705 type=observe q_typed_residual_context=6.351720 sequence=481.446356
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=188 node=N3067 type=control1 q_typed_residual_context=6.276930 sequence=487.723286
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=189 node=N8790 type=control1 q_typed_residual_context=3.532162 sequence=491.255448
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=190 node=N8240 type=control1 q_typed_residual_context=6.026834 sequence=497.282282
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=191 node=N8789 type=control1 q_typed_residual_context=7.015449 sequence=504.297731
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=192 node=N8239 type=control1 q_typed_residual_context=7.415587 sequence=511.713317
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=193 node=N5390 type=observe q_typed_residual_context=7.171656 sequence=518.884973
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=194 node=N8607 type=control1 q_typed_residual_context=7.393384 sequence=526.278357
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=195 node=N7439 type=observe q_typed_residual_context=6.322262 sequence=532.600619
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=196 node=N5422 type=observe q_typed_residual_context=1.873159 sequence=534.473778
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=197 node=N706 type=observe q_typed_residual_context=3.272310 sequence=537.746088
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=198 node=N6660 type=observe q_typed_residual_context=4.991287 sequence=542.737375
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=199 node=N679 type=observe q_typed_residual_context=6.102775 sequence=548.840150
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=200 node=N5439 type=observe q_typed_residual_context=6.649170 sequence=555.489321
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=201 node=N1688 type=observe q_typed_residual_context=3.205545 sequence=558.694865
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=202 node=N7404 type=observe q_typed_residual_context=4.607427 sequence=563.302292
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=203 node=N5456 type=observe q_typed_residual_context=6.014594 sequence=569.316886
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=204 node=N765 type=observe q_typed_residual_context=5.854330 sequence=575.171215
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=205 node=N708 type=observe q_typed_residual_context=4.914525 sequence=580.085740
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=206 node=N5334 type=observe q_typed_residual_context=2.111736 sequence=582.197476
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=207 node=N719 type=observe q_typed_residual_context=6.149290 sequence=588.346766
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=208 node=N7382 type=observe q_typed_residual_context=6.048747 sequence=594.395513
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=209 node=N5373 type=observe q_typed_residual_context=3.644771 sequence=598.040284
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=210 node=N764 type=observe q_typed_residual_context=4.625705 sequence=602.665989
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=211 node=N684 type=observe q_typed_residual_context=4.199937 sequence=606.865926
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=212 node=N734 type=observe q_typed_residual_context=6.941756 sequence=613.807682
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=213 node=N699 type=observe q_typed_residual_context=6.150564 sequence=619.958246
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=214 node=N7380 type=observe q_typed_residual_context=6.149941 sequence=626.108187
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=215 node=N2159 type=observe q_typed_residual_context=1.138127 sequence=627.246314
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=216 node=N6658 type=observe q_typed_residual_context=0.912691 sequence=628.159005
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=217 node=N1351 type=observe q_typed_residual_context=1.821561 sequence=629.980566
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=218 node=N686 type=observe q_typed_residual_context=3.160501 sequence=633.141067
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=219 node=N652 type=control1 q_typed_residual_context=2.700597 sequence=635.841664
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=220 node=N729 type=observe q_typed_residual_context=3.946751 sequence=639.788415
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=221 node=N2151 type=observe q_typed_residual_context=2.077992 sequence=641.866407
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=222 node=N7694 type=control0 q_typed_residual_context=0.028225 sequence=641.894632
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=223 node=N8238 type=control1 q_typed_residual_context=1.851523 sequence=643.746155
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=224 node=N6656 type=observe q_typed_residual_context=4.006942 sequence=647.753098
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=225 node=N7447 type=observe q_typed_residual_context=1.875474 sequence=649.628572
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=226 node=N689 type=observe q_typed_residual_context=3.939645 sequence=653.568217
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=227 node=N8606 type=control1 q_typed_residual_context=6.870165 sequence=660.438382
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=228 node=N2243 type=observe q_typed_residual_context=6.518178 sequence=666.956560
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=229 node=N5735 type=observe q_typed_residual_context=6.309972 sequence=673.266532
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=230 node=N2271 type=observe q_typed_residual_context=4.922973 sequence=678.189505
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=231 node=N6681 type=observe q_typed_residual_context=4.276719 sequence=682.466223
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=232 node=N5094 type=observe q_typed_residual_context=6.665167 sequence=689.131391
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=233 node=N2259 type=observe q_typed_residual_context=6.753066 sequence=695.884456
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=234 node=N7444 type=observe q_typed_residual_context=6.301844 sequence=702.186300
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=235 node=N5160 type=observe q_typed_residual_context=2.254856 sequence=704.441156
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=236 node=N5111 type=observe q_typed_residual_context=7.045996 sequence=711.487152
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=237 node=N8237 type=control1 q_typed_residual_context=7.094903 sequence=718.582055
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=238 node=N902 type=control1 q_typed_residual_context=7.192779 sequence=725.774833
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=239 node=N8605 type=control1 q_typed_residual_context=7.358840 sequence=733.133673
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=240 node=N2267 type=observe q_typed_residual_context=7.194135 sequence=740.327808
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=241 node=N8236 type=control1 q_typed_residual_context=7.376141 sequence=747.703949
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=242 node=N7443 type=observe q_typed_residual_context=6.597096 sequence=754.301045
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=243 node=N6537 type=observe q_typed_residual_context=1.017934 sequence=755.318979
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=244 node=N515 type=control1 q_typed_residual_context=6.242723 sequence=761.561702
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=245 node=N1598 type=observe q_typed_residual_context=3.689050 sequence=765.250752
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=246 node=N7542 type=control0 q_typed_residual_context=1.130227 sequence=766.380979
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=247 node=N5726 type=control1 q_typed_residual_context=5.256218 sequence=771.637197
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=248 node=N2072 type=observe q_typed_residual_context=4.562561 sequence=776.199758
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=249 node=N6685 type=observe q_typed_residual_context=4.175078 sequence=780.374837
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=250 node=N2251 type=observe q_typed_residual_context=7.368797 sequence=787.743634
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=251 node=N696 type=observe q_typed_residual_context=7.736998 sequence=795.480632
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=252 node=N2263 type=observe q_typed_residual_context=6.161149 sequence=801.641781
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=253 node=N695 type=observe q_typed_residual_context=4.446438 sequence=806.088218
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=254 node=N697 type=observe q_typed_residual_context=5.662759 sequence=811.750977
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=255 node=N2247 type=observe q_typed_residual_context=6.237947 sequence=817.988924
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=256 node=N7698 type=control0 q_typed_residual_context=0.435966 sequence=818.424889
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=257 node=N6684 type=observe q_typed_residual_context=3.135761 sequence=821.560650
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=258 node=N7440 type=observe q_typed_residual_context=6.110776 sequence=827.671426
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=259 node=N1352 type=observe q_typed_residual_context=5.033325 sequence=832.704752
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=260 node=N680 type=observe q_typed_residual_context=3.688392 sequence=836.393143
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=261 node=N7452 type=observe q_typed_residual_context=5.792227 sequence=842.185370
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=262 node=N4460 type=control0 q_typed_residual_context=5.335695 sequence=847.521066
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=263 node=N6680 type=observe q_typed_residual_context=5.991042 sequence=853.512108
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=264 node=N732 type=observe q_typed_residual_context=5.306732 sequence=858.818839
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=265 node=N2216 type=observe q_typed_residual_context=4.746770 sequence=863.565609
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=266 node=N7391 type=observe q_typed_residual_context=5.982912 sequence=869.548521
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=267 node=N2218 type=observe q_typed_residual_context=4.997964 sequence=874.546486
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=268 node=N2255 type=observe q_typed_residual_context=6.265117 sequence=880.811603
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=269 node=N4900 type=observe q_typed_residual_context=6.016356 sequence=886.827959
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=270 node=N6562 type=observe q_typed_residual_context=6.006618 sequence=892.834577
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=271 node=N2183 type=observe q_typed_residual_context=6.428355 sequence=899.262932
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=272 node=N717 type=observe q_typed_residual_context=6.145478 sequence=905.408410
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=273 node=N2185 type=observe q_typed_residual_context=6.094917 sequence=911.503327
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=274 node=N733 type=observe q_typed_residual_context=5.760641 sequence=917.263968
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=275 node=N2203 type=observe q_typed_residual_context=5.623141 sequence=922.887108
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=276 node=N735 type=observe q_typed_residual_context=5.613866 sequence=928.500975
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=277 node=N7696 type=control0 q_typed_residual_context=0.121646 sequence=928.622621
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] [plan] step=278 node=N4421 type=control0 q_typed_residual_context=1.789724 sequence=930.412344
[b15-r6-local/a0.10/d0] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p10_decay_0/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.10/d0] [gmean] 2026-07-21T10:47:40 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=164.177 plan_csv=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p10_decay_0/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.10/d0] [gmean] 2026-07-21T10:47:40 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r6-local/a0.10/d0] [eval iscas99__b15_1] {
[b15-r6-local/a0.10/d0] [eval iscas99__b15_1]   "records": 2,
[b15-r6-local/a0.10/d0] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p10_decay_0/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r6-local/a0.10/d0] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p10_decay_0/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r6-local/a0.10/d0] [eval iscas99__b15_1] }
[b15-r6-local/a0.10/d0] [gmean] 2026-07-21T10:47:46 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12026000000000014 plan_sec=164.177 eval_sec=5.946 total_sec=170.131
[b15-r6-local/a0.10/d0] [gmean] 2026-07-21T10:47:46 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12026000000000014 positives=1 negatives=0 elapsed=170.132
