[b15-r6-local/a0.40/d16] [gmean] 2026-07-21T10:41:37 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p40_decay_16
[b15-r6-local/a0.40/d16] [gmean] 2026-07-21T10:41:37 budgets=iscas99__b15_1:278
[b15-r6-local/a0.40/d16] [gmean] 2026-07-21T10:41:37 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-local/a0.40/d16] [gmean] 2026-07-21T10:41:37 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=182 node=N6673 type=observe q_typed_residual_context=1.587774 sequence=597.383867
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=183 node=N725 type=observe q_typed_residual_context=1.511886 sequence=598.895753
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=184 node=N706 type=observe q_typed_residual_context=5.217307 sequence=604.113060
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=185 node=N5456 type=observe q_typed_residual_context=5.812795 sequence=609.925855
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=186 node=N679 type=observe q_typed_residual_context=5.918532 sequence=615.844387
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=187 node=N7873 type=control1 q_typed_residual_context=6.245636 sequence=622.090023
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=188 node=N7405 type=observe q_typed_residual_context=2.434714 sequence=624.524737
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=189 node=N7441 type=control0 q_typed_residual_context=2.805992 sequence=627.330729
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=190 node=N2837 type=control1 q_typed_residual_context=2.439178 sequence=629.769907
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=191 node=N7442 type=control0 q_typed_residual_context=2.634986 sequence=632.404893
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=192 node=N5422 type=observe q_typed_residual_context=2.089286 sequence=634.494178
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=193 node=N7696 type=control0 q_typed_residual_context=1.757131 sequence=636.251310
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=194 node=N3009 type=control1 q_typed_residual_context=1.082761 sequence=637.334070
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=195 node=N705 type=observe q_typed_residual_context=3.964379 sequence=641.298450
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=196 node=N7473 type=control0 q_typed_residual_context=3.311319 sequence=644.609769
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=197 node=N7589 type=control1 q_typed_residual_context=3.671423 sequence=648.281192
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=198 node=N3067 type=control1 q_typed_residual_context=3.125484 sequence=651.406677
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=199 node=N8790 type=control1 q_typed_residual_context=5.576037 sequence=656.982714
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=200 node=N8240 type=control1 q_typed_residual_context=6.130778 sequence=663.113492
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=201 node=N8789 type=control1 q_typed_residual_context=6.180883 sequence=669.294375
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=202 node=N8239 type=control1 q_typed_residual_context=6.339657 sequence=675.634032
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=203 node=N6668 type=observe q_typed_residual_context=3.319144 sequence=678.953176
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=204 node=N8607 type=control1 q_typed_residual_context=5.981590 sequence=684.934766
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=205 node=N5439 type=observe q_typed_residual_context=5.846895 sequence=690.781661
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=206 node=N2151 type=observe q_typed_residual_context=5.821498 sequence=696.603159
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=207 node=N7439 type=observe q_typed_residual_context=4.865469 sequence=701.468628
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=208 node=N1879 type=observe q_typed_residual_context=0.616926 sequence=702.085554
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=209 node=N5390 type=observe q_typed_residual_context=2.833334 sequence=704.918887
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=210 node=N5202 type=observe q_typed_residual_context=2.392073 sequence=707.310960
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=211 node=N6660 type=observe q_typed_residual_context=3.396434 sequence=710.707395
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=212 node=N5334 type=observe q_typed_residual_context=3.788412 sequence=714.495807
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=213 node=N734 type=observe q_typed_residual_context=2.962250 sequence=717.458058
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=214 node=N1598 type=observe q_typed_residual_context=0.661681 sequence=718.119739
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=215 node=N6685 type=observe q_typed_residual_context=1.458211 sequence=719.577950
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=216 node=N5373 type=observe q_typed_residual_context=1.510493 sequence=721.088443
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=217 node=N708 type=observe q_typed_residual_context=1.425563 sequence=722.514006
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=218 node=N719 type=observe q_typed_residual_context=1.400373 sequence=723.914379
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=219 node=N7381 type=observe q_typed_residual_context=3.857697 sequence=727.772076
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=220 node=N652 type=control1 q_typed_residual_context=6.038287 sequence=733.810363
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=221 node=N8238 type=control1 q_typed_residual_context=6.378639 sequence=740.189002
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=222 node=N8606 type=control1 q_typed_residual_context=6.349838 sequence=746.538840
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=223 node=N8237 type=control1 q_typed_residual_context=6.352490 sequence=752.891330
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=224 node=N902 type=control1 q_typed_residual_context=6.317903 sequence=759.209233
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=225 node=N8605 type=control1 q_typed_residual_context=6.416840 sequence=765.626073
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=226 node=N8236 type=control1 q_typed_residual_context=6.301283 sequence=771.927356
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=227 node=N699 type=observe q_typed_residual_context=6.029817 sequence=777.957172
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=228 node=N515 type=control1 q_typed_residual_context=6.339445 sequence=784.296618
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=229 node=N7380 type=observe q_typed_residual_context=2.379653 sequence=786.676270
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=230 node=N6658 type=observe q_typed_residual_context=3.409210 sequence=790.085480
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=231 node=N684 type=observe q_typed_residual_context=5.823212 sequence=795.908692
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=232 node=N2159 type=observe q_typed_residual_context=5.895310 sequence=801.804002
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=233 node=N729 type=observe q_typed_residual_context=5.541228 sequence=807.345230
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=234 node=N7472 type=control0 q_typed_residual_context=5.670468 sequence=813.015698
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=235 node=N5726 type=control1 q_typed_residual_context=6.155305 sequence=819.171003
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=236 node=N6736 type=control1 q_typed_residual_context=3.387201 sequence=822.558204
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=237 node=N8235 type=control1 q_typed_residual_context=6.037847 sequence=828.596051
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=238 node=N686 type=observe q_typed_residual_context=6.088275 sequence=834.684326
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=239 node=N4460 type=control0 q_typed_residual_context=4.165469 sequence=838.849795
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=240 node=N6730 type=control1 q_typed_residual_context=5.605641 sequence=844.455436
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=241 node=N6656 type=observe q_typed_residual_context=4.789103 sequence=849.244539
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=242 node=N8234 type=control1 q_typed_residual_context=6.189197 sequence=855.433737
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=243 node=N6734 type=control1 q_typed_residual_context=3.880573 sequence=859.314310
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=244 node=N1351 type=observe q_typed_residual_context=3.010061 sequence=862.324370
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=245 node=N689 type=observe q_typed_residual_context=1.938368 sequence=864.262739
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=246 node=N8783 type=control1 q_typed_residual_context=6.304339 sequence=870.567078
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=247 node=N6593 type=control1 q_typed_residual_context=3.989936 sequence=874.557014
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=248 node=N8233 type=control1 q_typed_residual_context=4.182405 sequence=878.739419
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=249 node=N2243 type=observe q_typed_residual_context=2.262320 sequence=881.001739
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=250 node=N7433 type=observe q_typed_residual_context=5.548141 sequence=886.549879
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=251 node=N5094 type=observe q_typed_residual_context=3.172380 sequence=889.722259
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=252 node=N2271 type=observe q_typed_residual_context=3.875209 sequence=893.597468
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=253 node=N8608 type=control1 q_typed_residual_context=6.296813 sequence=899.894281
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=254 node=N4421 type=control0 q_typed_residual_context=5.908876 sequence=905.803158
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=255 node=N5735 type=observe q_typed_residual_context=4.469774 sequence=910.272932
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=256 node=N6743 type=control1 q_typed_residual_context=1.818506 sequence=912.091438
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=257 node=N4359 type=control0 q_typed_residual_context=5.326623 sequence=917.418061
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=258 node=N6741 type=control1 q_typed_residual_context=1.827945 sequence=919.246006
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=259 node=N2358 type=control1 q_typed_residual_context=1.263015 sequence=920.509022
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=260 node=N6594 type=control1 q_typed_residual_context=1.091305 sequence=921.600327
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=261 node=N6739 type=control1 q_typed_residual_context=1.711543 sequence=923.311870
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=262 node=N6592 type=control1 q_typed_residual_context=2.055086 sequence=925.366956
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=263 node=N6729 type=control1 q_typed_residual_context=2.037011 sequence=927.403968
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=264 node=N2276 type=control1 q_typed_residual_context=3.470895 sequence=930.874862
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=265 node=N2332 type=control1 q_typed_residual_context=3.613149 sequence=934.488011
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=266 node=N6728 type=control1 q_typed_residual_context=2.528175 sequence=937.016186
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=267 node=N4367 type=control0 q_typed_residual_context=1.049539 sequence=938.065726
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=268 node=N4532 type=control0 q_typed_residual_context=4.496808 sequence=942.562534
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=269 node=N4442 type=control0 q_typed_residual_context=1.121030 sequence=943.683564
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=270 node=N8046 type=control0 q_typed_residual_context=0.915889 sequence=944.599452
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=271 node=N8038 type=control0 q_typed_residual_context=0.833611 sequence=945.433064
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=272 node=N4469 type=control0 q_typed_residual_context=5.407294 sequence=950.840358
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=273 node=N7720 type=control0 q_typed_residual_context=5.103024 sequence=955.943381
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=274 node=N4436 type=control0 q_typed_residual_context=6.184808 sequence=962.128190
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=275 node=N6956 type=control0 q_typed_residual_context=1.584409 sequence=963.712599
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=276 node=N4338 type=control0 q_typed_residual_context=1.380120 sequence=965.092719
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=277 node=N6731 type=control1 q_typed_residual_context=4.931364 sequence=970.024083
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=278 node=N7925 type=control0 q_typed_residual_context=1.157636 sequence=971.181720
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p40_decay_16/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.40/d16] [gmean] 2026-07-21T10:44:20 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=162.917 plan_csv=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p40_decay_16/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.40/d16] [gmean] 2026-07-21T10:44:20 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r6-local/a0.40/d16] [eval iscas99__b15_1] {
[b15-r6-local/a0.40/d16] [eval iscas99__b15_1]   "records": 2,
[b15-r6-local/a0.40/d16] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p40_decay_16/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r6-local/a0.40/d16] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p40_decay_16/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r6-local/a0.40/d16] [eval iscas99__b15_1] }
[b15-r6-local/a0.40/d16] [gmean] 2026-07-21T10:44:26 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.10879000000000005 plan_sec=162.917 eval_sec=6.551 total_sec=169.48
[b15-r6-local/a0.40/d16] [gmean] 2026-07-21T10:44:26 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.10879000000000005 positives=1 negatives=0 elapsed=169.481
