[b15-r6-local/a0.30/d8] [gmean] 2026-07-21T10:38:25 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_8
[b15-r6-local/a0.30/d8] [gmean] 2026-07-21T10:38:25 budgets=iscas99__b15_1:278
[b15-r6-local/a0.30/d8] [gmean] 2026-07-21T10:38:25 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-local/a0.30/d8] [gmean] 2026-07-21T10:38:25 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=182 node=N7404 type=observe q_typed_residual_context=3.252556 sequence=455.706586
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=183 node=N3525 type=control1 q_typed_residual_context=3.104790 sequence=458.811376
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=184 node=N3180 type=control1 q_typed_residual_context=1.217803 sequence=460.029179
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=185 node=N2652 type=control1 q_typed_residual_context=1.266075 sequence=461.295254
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=186 node=N2721 type=control1 q_typed_residual_context=1.314882 sequence=462.610136
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=187 node=N5390 type=observe q_typed_residual_context=1.204451 sequence=463.814587
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=188 node=N7454 type=observe q_typed_residual_context=3.681599 sequence=467.496186
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=189 node=N2952 type=control1 q_typed_residual_context=1.298727 sequence=468.794913
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=190 node=N2151 type=observe q_typed_residual_context=1.294641 sequence=470.089554
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=191 node=N6581 type=observe q_typed_residual_context=1.378565 sequence=471.468119
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=192 node=N5334 type=observe q_typed_residual_context=2.894900 sequence=474.363019
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=193 node=N734 type=observe q_typed_residual_context=6.277076 sequence=480.640095
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=194 node=N7382 type=observe q_typed_residual_context=3.889736 sequence=484.529831
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=195 node=N5373 type=observe q_typed_residual_context=2.072030 sequence=486.601861
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=196 node=N6660 type=observe q_typed_residual_context=2.741089 sequence=489.342951
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=197 node=N699 type=observe q_typed_residual_context=2.616538 sequence=491.959489
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=198 node=N719 type=observe q_typed_residual_context=2.464657 sequence=494.424145
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=199 node=N2779 type=control1 q_typed_residual_context=1.566707 sequence=495.990853
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=200 node=N2894 type=control1 q_typed_residual_context=1.242506 sequence=497.233359
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=201 node=N708 type=observe q_typed_residual_context=1.672340 sequence=498.905699
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=202 node=N2837 type=control1 q_typed_residual_context=1.942455 sequence=500.848153
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=203 node=N7380 type=observe q_typed_residual_context=1.422328 sequence=502.270481
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=204 node=N2159 type=observe q_typed_residual_context=2.051270 sequence=504.321751
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=205 node=N3009 type=control1 q_typed_residual_context=1.299006 sequence=505.620756
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=206 node=N6658 type=observe q_typed_residual_context=1.462059 sequence=507.082815
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=207 node=N1351 type=observe q_typed_residual_context=1.621683 sequence=508.704498
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=208 node=N752 type=observe q_typed_residual_context=1.454602 sequence=510.159099
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=209 node=N686 type=observe q_typed_residual_context=6.703104 sequence=516.862203
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=210 node=N7589 type=control1 q_typed_residual_context=7.355690 sequence=524.217894
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=211 node=N729 type=observe q_typed_residual_context=2.862829 sequence=527.080722
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=212 node=N7381 type=observe q_typed_residual_context=6.858362 sequence=533.939084
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=213 node=N689 type=observe q_typed_residual_context=3.315689 sequence=537.254773
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=214 node=N684 type=observe q_typed_residual_context=4.954205 sequence=542.208977
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=215 node=N3067 type=control1 q_typed_residual_context=3.847433 sequence=546.056410
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=216 node=N2243 type=observe q_typed_residual_context=2.064747 sequence=548.121157
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=217 node=N8790 type=control1 q_typed_residual_context=2.454250 sequence=550.575407
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=218 node=N8240 type=control1 q_typed_residual_context=2.269578 sequence=552.844986
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=219 node=N765 type=observe q_typed_residual_context=4.260835 sequence=557.105820
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=220 node=N8789 type=control1 q_typed_residual_context=2.733258 sequence=559.839079
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=221 node=N7873 type=control1 q_typed_residual_context=7.354257 sequence=567.193335
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=222 node=N8239 type=control1 q_typed_residual_context=3.072578 sequence=570.265913
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=223 node=N5160 type=observe q_typed_residual_context=5.748526 sequence=576.014439
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=224 node=N8607 type=control1 q_typed_residual_context=7.229963 sequence=583.244402
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=225 node=N652 type=control1 q_typed_residual_context=6.631505 sequence=589.875907
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=226 node=N2259 type=observe q_typed_residual_context=3.319189 sequence=593.195096
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=227 node=N764 type=observe q_typed_residual_context=0.604887 sequence=593.799983
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=228 node=N695 type=observe q_typed_residual_context=2.525917 sequence=596.325900
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=229 node=N2267 type=observe q_typed_residual_context=5.463142 sequence=601.789042
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=230 node=N7441 type=control0 q_typed_residual_context=7.245763 sequence=609.034805
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=231 node=N5111 type=observe q_typed_residual_context=7.181375 sequence=616.216180
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=232 node=N8238 type=control1 q_typed_residual_context=7.165814 sequence=623.381994
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=233 node=N8606 type=control1 q_typed_residual_context=7.193115 sequence=630.575109
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=234 node=N8237 type=control1 q_typed_residual_context=5.312379 sequence=635.887487
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=235 node=N902 type=control1 q_typed_residual_context=7.339594 sequence=643.227082
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=236 node=N8605 type=control1 q_typed_residual_context=6.702248 sequence=649.929330
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=237 node=N7391 type=observe q_typed_residual_context=6.422066 sequence=656.351395
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=238 node=N2271 type=observe q_typed_residual_context=5.005616 sequence=661.357011
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=239 node=N5735 type=observe q_typed_residual_context=7.357924 sequence=668.714936
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=240 node=N5094 type=observe q_typed_residual_context=7.308029 sequence=676.022965
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=241 node=N8236 type=control1 q_typed_residual_context=7.197139 sequence=683.220103
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=242 node=N7443 type=observe q_typed_residual_context=6.238503 sequence=689.458607
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=243 node=N2263 type=observe q_typed_residual_context=4.678276 sequence=694.136883
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=244 node=N6656 type=observe q_typed_residual_context=7.335995 sequence=701.472877
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=245 node=N2251 type=observe q_typed_residual_context=6.419099 sequence=707.891977
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=246 node=N696 type=observe q_typed_residual_context=6.436490 sequence=714.328467
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=247 node=N7444 type=observe q_typed_residual_context=2.857984 sequence=717.186451
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=248 node=N697 type=observe q_typed_residual_context=6.863708 sequence=724.050159
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=249 node=N515 type=control1 q_typed_residual_context=7.219962 sequence=731.270121
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=250 node=N6537 type=observe q_typed_residual_context=7.062122 sequence=738.332242
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=251 node=N1352 type=observe q_typed_residual_context=3.654713 sequence=741.986955
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=252 node=N2247 type=observe q_typed_residual_context=4.255722 sequence=746.242677
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=253 node=N6736 type=control1 q_typed_residual_context=3.167933 sequence=749.410610
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=254 node=N6678 type=observe q_typed_residual_context=1.470164 sequence=750.880774
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=255 node=N2218 type=observe q_typed_residual_context=5.902805 sequence=756.783579
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=256 node=N7452 type=observe q_typed_residual_context=7.013331 sequence=763.796910
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=257 node=N4900 type=observe q_typed_residual_context=4.497307 sequence=768.294217
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=258 node=N680 type=observe q_typed_residual_context=6.950656 sequence=775.244874
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=259 node=N732 type=observe q_typed_residual_context=7.064166 sequence=782.309040
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=260 node=N1598 type=observe q_typed_residual_context=2.852596 sequence=785.161636
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=261 node=N5726 type=control1 q_typed_residual_context=1.271590 sequence=786.433225
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=262 node=N6730 type=control1 q_typed_residual_context=3.103647 sequence=789.536872
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=263 node=N6685 type=observe q_typed_residual_context=6.568884 sequence=796.105756
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=264 node=N2203 type=observe q_typed_residual_context=5.688811 sequence=801.794568
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=265 node=N2255 type=observe q_typed_residual_context=7.198413 sequence=808.992981
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=266 node=N2183 type=observe q_typed_residual_context=2.672356 sequence=811.665337
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=267 node=N8235 type=control1 q_typed_residual_context=6.956474 sequence=818.621811
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=268 node=N717 type=observe q_typed_residual_context=6.051685 sequence=824.673497
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=269 node=N2216 type=observe q_typed_residual_context=7.031768 sequence=831.705264
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=270 node=N6680 type=observe q_typed_residual_context=3.839501 sequence=835.544765
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=271 node=N2185 type=observe q_typed_residual_context=2.171331 sequence=837.716096
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=272 node=N735 type=observe q_typed_residual_context=6.041663 sequence=843.757760
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=273 node=N733 type=observe q_typed_residual_context=6.445670 sequence=850.203429
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=274 node=N2205 type=observe q_typed_residual_context=6.610395 sequence=856.813825
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=275 node=N6684 type=observe q_typed_residual_context=3.767620 sequence=860.581444
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=276 node=N2201 type=observe q_typed_residual_context=5.359644 sequence=865.941089
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=277 node=N2226 type=observe q_typed_residual_context=6.060214 sequence=872.001303
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] [plan] step=278 node=N1348 type=observe q_typed_residual_context=6.063116 sequence=878.064419
[b15-r6-local/a0.30/d8] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_8/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.30/d8] [gmean] 2026-07-21T10:41:12 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=166.926 plan_csv=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_8/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.30/d8] [gmean] 2026-07-21T10:41:12 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r6-local/a0.30/d8] [eval iscas99__b15_1] {
[b15-r6-local/a0.30/d8] [eval iscas99__b15_1]   "records": 2,
[b15-r6-local/a0.30/d8] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_8/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r6-local/a0.30/d8] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_8/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r6-local/a0.30/d8] [eval iscas99__b15_1] }
[b15-r6-local/a0.30/d8] [gmean] 2026-07-21T10:41:19 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.11954000000000009 plan_sec=166.926 eval_sec=7.057 total_sec=173.998
[b15-r6-local/a0.30/d8] [gmean] 2026-07-21T10:41:19 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.11954000000000009 positives=1 negatives=0 elapsed=173.999
