[b15-r6-local/a0.20/d24] [gmean] 2026-07-21T10:35:12 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_24
[b15-r6-local/a0.20/d24] [gmean] 2026-07-21T10:35:12 budgets=iscas99__b15_1:278
[b15-r6-local/a0.20/d24] [gmean] 2026-07-21T10:35:12 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-local/a0.20/d24] [gmean] 2026-07-21T10:35:12 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=182 node=N706 type=observe q_typed_residual_context=2.178656 sequence=591.263916
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=183 node=N7405 type=observe q_typed_residual_context=0.655359 sequence=591.919275
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=184 node=N756 type=observe q_typed_residual_context=2.338892 sequence=594.258167
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=185 node=N705 type=observe q_typed_residual_context=2.025876 sequence=596.284042
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=186 node=N719 type=observe q_typed_residual_context=3.142871 sequence=599.426914
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=187 node=N1688 type=observe q_typed_residual_context=2.271529 sequence=601.698443
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=188 node=N5439 type=observe q_typed_residual_context=1.460654 sequence=603.159097
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=189 node=N7439 type=observe q_typed_residual_context=1.163899 sequence=604.322996
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=190 node=N5202 type=observe q_typed_residual_context=5.884385 sequence=610.207381
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=191 node=N6673 type=observe q_typed_residual_context=2.898864 sequence=613.106245
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=192 node=N5390 type=observe q_typed_residual_context=4.221947 sequence=617.328192
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=193 node=N708 type=observe q_typed_residual_context=3.850743 sequence=621.178935
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=194 node=N5422 type=observe q_typed_residual_context=2.858110 sequence=624.037045
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=195 node=N5334 type=observe q_typed_residual_context=2.496833 sequence=626.533878
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=196 node=N7873 type=control1 q_typed_residual_context=3.587819 sequence=630.121697
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=197 node=N759 type=observe q_typed_residual_context=1.723685 sequence=631.845381
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=198 node=N7380 type=observe q_typed_residual_context=1.998587 sequence=633.843968
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=199 node=N2151 type=observe q_typed_residual_context=6.777552 sequence=640.621520
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=200 node=N753 type=observe q_typed_residual_context=2.220259 sequence=642.841779
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=201 node=N1351 type=observe q_typed_residual_context=6.616656 sequence=649.458435
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=202 node=N699 type=observe q_typed_residual_context=5.882216 sequence=655.340651
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=203 node=N729 type=observe q_typed_residual_context=5.366158 sequence=660.706809
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=204 node=N734 type=observe q_typed_residual_context=4.524101 sequence=665.230910
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=205 node=N7381 type=observe q_typed_residual_context=4.324020 sequence=669.554930
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=206 node=N684 type=observe q_typed_residual_context=3.166787 sequence=672.721717
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=207 node=N7383 type=observe q_typed_residual_context=3.098348 sequence=675.820065
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=208 node=N3009 type=control1 q_typed_residual_context=1.345768 sequence=677.165833
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=209 node=N2837 type=control1 q_typed_residual_context=1.250806 sequence=678.416639
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=210 node=N3067 type=control1 q_typed_residual_context=1.262045 sequence=679.678684
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=211 node=N8790 type=control1 q_typed_residual_context=1.663411 sequence=681.342096
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=212 node=N8240 type=control1 q_typed_residual_context=4.830638 sequence=686.172734
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=213 node=N2159 type=observe q_typed_residual_context=4.892481 sequence=691.065215
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=214 node=N8789 type=control1 q_typed_residual_context=2.016760 sequence=693.081975
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=215 node=N6668 type=observe q_typed_residual_context=4.401448 sequence=697.483422
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=216 node=N689 type=observe q_typed_residual_context=1.984457 sequence=699.467880
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=217 node=N5373 type=observe q_typed_residual_context=3.689192 sequence=703.157071
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=218 node=N686 type=observe q_typed_residual_context=4.775349 sequence=707.932421
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=219 node=N2243 type=observe q_typed_residual_context=3.643058 sequence=711.575479
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=220 node=N6660 type=observe q_typed_residual_context=3.544539 sequence=715.120018
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=221 node=N5160 type=observe q_typed_residual_context=1.769379 sequence=716.889397
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=222 node=N7542 type=control0 q_typed_residual_context=1.774534 sequence=718.663931
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=223 node=N8239 type=control1 q_typed_residual_context=4.886834 sequence=723.550765
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=224 node=N8607 type=control1 q_typed_residual_context=3.182874 sequence=726.733639
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=225 node=N7433 type=observe q_typed_residual_context=1.893741 sequence=728.627380
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=226 node=N2271 type=observe q_typed_residual_context=2.310097 sequence=730.937476
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=227 node=N5735 type=observe q_typed_residual_context=2.208357 sequence=733.145833
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=228 node=N2259 type=observe q_typed_residual_context=3.004172 sequence=736.150005
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=229 node=N6685 type=observe q_typed_residual_context=1.380353 sequence=737.530358
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=230 node=N652 type=control1 q_typed_residual_context=5.751787 sequence=743.282145
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=231 node=N8238 type=control1 q_typed_residual_context=6.968687 sequence=750.250831
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=232 node=N5094 type=observe q_typed_residual_context=7.078979 sequence=757.329810
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=233 node=N8606 type=control1 q_typed_residual_context=7.872545 sequence=765.202356
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=234 node=N5111 type=observe q_typed_residual_context=6.657968 sequence=771.860324
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=235 node=N2267 type=observe q_typed_residual_context=6.266920 sequence=778.127244
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=236 node=N1679 type=control1 q_typed_residual_context=7.130151 sequence=785.257395
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=237 node=N8237 type=control1 q_typed_residual_context=7.104277 sequence=792.361672
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=238 node=N2263 type=observe q_typed_residual_context=6.606467 sequence=798.968139
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=239 node=N7444 type=observe q_typed_residual_context=6.224740 sequence=805.192879
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=240 node=N902 type=control1 q_typed_residual_context=3.836315 sequence=809.029195
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=241 node=N8605 type=control1 q_typed_residual_context=6.716106 sequence=815.745300
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=242 node=N8236 type=control1 q_typed_residual_context=7.250679 sequence=822.995979
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=243 node=N4460 type=control0 q_typed_residual_context=6.399432 sequence=829.395411
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=244 node=N515 type=control1 q_typed_residual_context=7.206607 sequence=836.602018
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=245 node=N6537 type=observe q_typed_residual_context=7.079881 sequence=843.681899
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=246 node=N4421 type=control0 q_typed_residual_context=3.455562 sequence=847.137461
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=247 node=N6656 type=observe q_typed_residual_context=7.225224 sequence=854.362685
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=248 node=N695 type=observe q_typed_residual_context=6.201141 sequence=860.563826
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=249 node=N2251 type=observe q_typed_residual_context=6.495875 sequence=867.059701
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=250 node=N696 type=observe q_typed_residual_context=5.259589 sequence=872.319290
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=251 node=N6658 type=observe q_typed_residual_context=1.588523 sequence=873.907813
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=252 node=N697 type=observe q_typed_residual_context=1.469124 sequence=875.376938
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=253 node=N2247 type=observe q_typed_residual_context=3.620854 sequence=878.997792
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=254 node=N4900 type=observe q_typed_residual_context=2.080033 sequence=881.077825
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=255 node=N1352 type=observe q_typed_residual_context=3.289328 sequence=884.367153
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=256 node=N680 type=observe q_typed_residual_context=3.197524 sequence=887.564677
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=257 node=N6736 type=control1 q_typed_residual_context=2.130698 sequence=889.695375
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=258 node=N4359 type=control0 q_typed_residual_context=1.584654 sequence=891.280030
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=259 node=N4367 type=control0 q_typed_residual_context=6.526770 sequence=897.806799
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=260 node=N4532 type=control0 q_typed_residual_context=6.912593 sequence=904.719392
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=261 node=N6730 type=control1 q_typed_residual_context=7.045177 sequence=911.764569
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=262 node=N4442 type=control0 q_typed_residual_context=6.222895 sequence=917.987464
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=263 node=N8235 type=control1 q_typed_residual_context=7.018235 sequence=925.005699
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=264 node=N5726 type=control1 q_typed_residual_context=5.966944 sequence=930.972643
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=265 node=N763 type=observe q_typed_residual_context=1.001076 sequence=931.973718
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=266 node=N7452 type=observe q_typed_residual_context=6.416366 sequence=938.390084
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=267 node=N1879 type=observe q_typed_residual_context=6.574623 sequence=944.964708
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=268 node=N2216 type=observe q_typed_residual_context=7.381939 sequence=952.346647
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=269 node=N7440 type=observe q_typed_residual_context=6.833810 sequence=959.180457
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=270 node=N717 type=observe q_typed_residual_context=6.821262 sequence=966.001719
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=271 node=N2218 type=observe q_typed_residual_context=6.604560 sequence=972.606279
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=272 node=N2255 type=observe q_typed_residual_context=7.033408 sequence=979.639687
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=273 node=N732 type=observe q_typed_residual_context=7.017856 sequence=986.657543
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=274 node=N8234 type=control1 q_typed_residual_context=7.305437 sequence=993.962980
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=275 node=N2185 type=observe q_typed_residual_context=4.891628 sequence=998.854608
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=276 node=N6593 type=control1 q_typed_residual_context=2.862346 sequence=1001.716954
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=277 node=N7694 type=control0 q_typed_residual_context=0.051097 sequence=1001.768051
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] [plan] step=278 node=N1598 type=observe q_typed_residual_context=2.320513 sequence=1004.088564
[b15-r6-local/a0.20/d24] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_24/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.20/d24] [gmean] 2026-07-21T10:37:59 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=167.136 plan_csv=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_24/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.20/d24] [gmean] 2026-07-21T10:37:59 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r6-local/a0.20/d24] [eval iscas99__b15_1] {
[b15-r6-local/a0.20/d24] [eval iscas99__b15_1]   "records": 2,
[b15-r6-local/a0.20/d24] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_24/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r6-local/a0.20/d24] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p20_decay_24/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r6-local/a0.20/d24] [eval iscas99__b15_1] }
[b15-r6-local/a0.20/d24] [gmean] 2026-07-21T10:38:07 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.11887000000000003 plan_sec=167.136 eval_sec=7.932 total_sec=175.083
[b15-r6-local/a0.20/d24] [gmean] 2026-07-21T10:38:07 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.11887000000000003 positives=1 negatives=0 elapsed=175.084
