[b15-r6-local/a0.30/d12] [gmean] 2026-07-21T10:41:37 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_12
[b15-r6-local/a0.30/d12] [gmean] 2026-07-21T10:41:37 budgets=iscas99__b15_1:278
[b15-r6-local/a0.30/d12] [gmean] 2026-07-21T10:41:37 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-local/a0.30/d12] [gmean] 2026-07-21T10:41:37 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=182 node=N7432 type=observe q_typed_residual_context=0.787124 sequence=407.848208
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=183 node=N5875 type=observe q_typed_residual_context=0.807508 sequence=408.655716
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=184 node=N5878 type=observe q_typed_residual_context=1.029749 sequence=409.685465
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=185 node=N7439 type=observe q_typed_residual_context=1.041302 sequence=410.726767
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=186 node=N719 type=observe q_typed_residual_context=1.107181 sequence=411.833948
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=187 node=N708 type=observe q_typed_residual_context=2.646798 sequence=414.480747
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=188 node=N5202 type=observe q_typed_residual_context=1.677115 sequence=416.157861
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=189 node=N734 type=observe q_typed_residual_context=1.210812 sequence=417.368674
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=190 node=N5439 type=observe q_typed_residual_context=6.826745 sequence=424.195419
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=191 node=N699 type=observe q_typed_residual_context=3.509930 sequence=427.705349
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=192 node=N7383 type=observe q_typed_residual_context=3.406380 sequence=431.111729
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=193 node=N5334 type=observe q_typed_residual_context=1.574945 sequence=432.686674
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=194 node=N1351 type=observe q_typed_residual_context=1.530540 sequence=434.217214
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=195 node=N5390 type=observe q_typed_residual_context=1.062846 sequence=435.280060
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=196 node=N2151 type=observe q_typed_residual_context=0.909366 sequence=436.189425
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=197 node=N6673 type=observe q_typed_residual_context=1.665011 sequence=437.854436
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=198 node=N7382 type=observe q_typed_residual_context=3.195729 sequence=441.050165
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=199 node=N684 type=observe q_typed_residual_context=1.389570 sequence=442.439735
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=200 node=N7380 type=observe q_typed_residual_context=1.388181 sequence=443.827916
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=201 node=N5373 type=observe q_typed_residual_context=0.984436 sequence=444.812353
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=202 node=N2159 type=observe q_typed_residual_context=0.572726 sequence=445.385079
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=203 node=N6685 type=observe q_typed_residual_context=0.717634 sequence=446.102713
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=204 node=N689 type=observe q_typed_residual_context=4.079737 sequence=450.182451
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=205 node=N729 type=observe q_typed_residual_context=4.531061 sequence=454.713512
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=206 node=N686 type=observe q_typed_residual_context=4.458698 sequence=459.172210
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=207 node=N6668 type=observe q_typed_residual_context=1.831728 sequence=461.003938
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=208 node=N2271 type=observe q_typed_residual_context=1.692006 sequence=462.695944
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=209 node=N7381 type=observe q_typed_residual_context=3.056801 sequence=465.752745
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=210 node=N5735 type=observe q_typed_residual_context=2.275440 sequence=468.028185
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=211 node=N7696 type=control0 q_typed_residual_context=2.572161 sequence=470.600347
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=212 node=N7473 type=control0 q_typed_residual_context=3.474754 sequence=474.075101
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=213 node=N7873 type=control1 q_typed_residual_context=1.750223 sequence=475.825324
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=214 node=N1599 type=observe q_typed_residual_context=1.488664 sequence=477.313988
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=215 node=N2243 type=observe q_typed_residual_context=3.310251 sequence=480.624239
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=216 node=N5094 type=observe q_typed_residual_context=4.254839 sequence=484.879078
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=217 node=N6660 type=observe q_typed_residual_context=2.907298 sequence=487.786375
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=218 node=N2267 type=observe q_typed_residual_context=4.208594 sequence=491.994969
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=219 node=N5160 type=observe q_typed_residual_context=3.971095 sequence=495.966064
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=220 node=N7422 type=observe q_typed_residual_context=4.398252 sequence=500.364316
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=221 node=N2259 type=observe q_typed_residual_context=3.691152 sequence=504.055467
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=222 node=N5111 type=observe q_typed_residual_context=6.893535 sequence=510.949002
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=223 node=N1879 type=observe q_typed_residual_context=6.614084 sequence=517.563086
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=224 node=N2263 type=observe q_typed_residual_context=4.885609 sequence=522.448695
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=225 node=N6682 type=observe q_typed_residual_context=6.144591 sequence=528.593286
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=226 node=N695 type=observe q_typed_residual_context=3.957163 sequence=532.550449
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=227 node=N2251 type=observe q_typed_residual_context=7.210503 sequence=539.760952
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=228 node=N696 type=observe q_typed_residual_context=6.646917 sequence=546.407868
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=229 node=N7443 type=observe q_typed_residual_context=1.915133 sequence=548.323001
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=230 node=N628 type=control1 q_typed_residual_context=0.614205 sequence=548.937206
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=231 node=N7542 type=control0 q_typed_residual_context=1.844497 sequence=550.781703
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=232 node=N6656 type=observe q_typed_residual_context=2.476652 sequence=553.258356
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=233 node=N759 type=observe q_typed_residual_context=1.677820 sequence=554.936175
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=234 node=N2247 type=observe q_typed_residual_context=6.216859 sequence=561.153035
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=235 node=N680 type=observe q_typed_residual_context=2.105521 sequence=563.258556
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=236 node=N1352 type=observe q_typed_residual_context=4.902875 sequence=568.161431
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=237 node=N697 type=observe q_typed_residual_context=2.425626 sequence=570.587057
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=238 node=N7444 type=observe q_typed_residual_context=1.850993 sequence=572.438050
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=239 node=N732 type=observe q_typed_residual_context=6.092094 sequence=578.530144
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=240 node=N2216 type=observe q_typed_residual_context=4.710915 sequence=583.241059
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=241 node=N6658 type=observe q_typed_residual_context=1.800932 sequence=585.041991
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=242 node=N2218 type=observe q_typed_residual_context=5.168585 sequence=590.210576
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=243 node=N2255 type=observe q_typed_residual_context=6.027185 sequence=596.237762
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=244 node=N6537 type=observe q_typed_residual_context=2.097214 sequence=598.334976
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=245 node=N4900 type=observe q_typed_residual_context=2.396183 sequence=600.731159
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=246 node=N7452 type=observe q_typed_residual_context=4.987215 sequence=605.718373
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=247 node=N2203 type=observe q_typed_residual_context=4.493991 sequence=610.212364
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=248 node=N733 type=observe q_typed_residual_context=5.759544 sequence=615.971908
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=249 node=N2205 type=observe q_typed_residual_context=5.752607 sequence=621.724515
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=250 node=N717 type=observe q_typed_residual_context=5.580433 sequence=627.304948
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=251 node=N2185 type=observe q_typed_residual_context=5.054850 sequence=632.359797
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=252 node=N7440 type=observe q_typed_residual_context=2.498274 sequence=634.858072
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=253 node=N640 type=control1 q_typed_residual_context=6.788757 sequence=641.646829
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=254 node=N8790 type=control1 q_typed_residual_context=6.362786 sequence=648.009615
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=255 node=N8240 type=control1 q_typed_residual_context=6.859912 sequence=654.869527
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=256 node=N8789 type=control1 q_typed_residual_context=3.955435 sequence=658.824962
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=257 node=N8239 type=control1 q_typed_residual_context=4.663728 sequence=663.488690
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=258 node=N735 type=observe q_typed_residual_context=5.125835 sequence=668.614524
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=259 node=N1688 type=observe q_typed_residual_context=2.960252 sequence=671.574776
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=260 node=N624 type=control1 q_typed_residual_context=3.152780 sequence=674.727556
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=261 node=N8607 type=control1 q_typed_residual_context=6.226622 sequence=680.954178
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=262 node=N754 type=observe q_typed_residual_context=1.336388 sequence=682.290566
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=263 node=N2201 type=observe q_typed_residual_context=5.274420 sequence=687.564985
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=264 node=N2226 type=observe q_typed_residual_context=5.646459 sequence=693.211445
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=265 node=N2212 type=observe q_typed_residual_context=6.633811 sequence=699.845256
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=266 node=N1598 type=observe q_typed_residual_context=3.149075 sequence=702.994331
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=267 node=N1348 type=observe q_typed_residual_context=2.978616 sequence=705.972947
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=268 node=N2214 type=observe q_typed_residual_context=2.919335 sequence=708.892282
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=269 node=N6562 type=observe q_typed_residual_context=5.967099 sequence=714.859381
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=270 node=N1347 type=observe q_typed_residual_context=6.224205 sequence=721.083586
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=271 node=N2222 type=observe q_typed_residual_context=6.509644 sequence=727.593229
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=272 node=N8470 type=observe q_typed_residual_context=6.515516 sequence=734.108745
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=273 node=N2220 type=observe q_typed_residual_context=6.590733 sequence=740.699478
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=274 node=N2207 type=observe q_typed_residual_context=4.632074 sequence=745.331552
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=275 node=N4758 type=observe q_typed_residual_context=3.056479 sequence=748.388031
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=276 node=N6955 type=control0 q_typed_residual_context=0.008500 sequence=748.396531
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=277 node=N652 type=control1 q_typed_residual_context=3.831236 sequence=752.227767
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] [plan] step=278 node=N8238 type=control1 q_typed_residual_context=3.057529 sequence=755.285296
[b15-r6-local/a0.30/d12] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_12/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.30/d12] [gmean] 2026-07-21T10:44:43 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=185.688 plan_csv=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_12/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.30/d12] [gmean] 2026-07-21T10:44:43 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r6-local/a0.30/d12] [eval iscas99__b15_1] {
[b15-r6-local/a0.30/d12] [eval iscas99__b15_1]   "records": 2,
[b15-r6-local/a0.30/d12] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_12/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r6-local/a0.30/d12] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_12/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r6-local/a0.30/d12] [eval iscas99__b15_1] }
[b15-r6-local/a0.30/d12] [gmean] 2026-07-21T10:44:50 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.11750000000000005 plan_sec=185.688 eval_sec=7.116 total_sec=192.82
[b15-r6-local/a0.30/d12] [gmean] 2026-07-21T10:44:50 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.11750000000000005 positives=1 negatives=0 elapsed=192.82
