[b15-r6-local/a0.30/d16] [gmean] 2026-07-21T10:41:37 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_16
[b15-r6-local/a0.30/d16] [gmean] 2026-07-21T10:41:37 budgets=iscas99__b15_1:278
[b15-r6-local/a0.30/d16] [gmean] 2026-07-21T10:41:37 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-local/a0.30/d16] [gmean] 2026-07-21T10:41:37 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=182 node=N7432 type=observe q_typed_residual_context=0.787127 sequence=407.961677
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=183 node=N5875 type=observe q_typed_residual_context=0.807511 sequence=408.769188
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=184 node=N5878 type=observe q_typed_residual_context=1.029751 sequence=409.798939
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=185 node=N7439 type=observe q_typed_residual_context=1.041304 sequence=410.840243
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=186 node=N719 type=observe q_typed_residual_context=1.107183 sequence=411.947425
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=187 node=N708 type=observe q_typed_residual_context=2.646801 sequence=414.594226
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=188 node=N5202 type=observe q_typed_residual_context=1.677116 sequence=416.271343
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=189 node=N734 type=observe q_typed_residual_context=1.210814 sequence=417.482157
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=190 node=N5439 type=observe q_typed_residual_context=6.826747 sequence=424.308904
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=191 node=N699 type=observe q_typed_residual_context=3.509932 sequence=427.818837
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=192 node=N7383 type=observe q_typed_residual_context=3.406382 sequence=431.225219
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=193 node=N5334 type=observe q_typed_residual_context=1.574947 sequence=432.800166
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=194 node=N1351 type=observe q_typed_residual_context=1.530541 sequence=434.330707
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=195 node=N5390 type=observe q_typed_residual_context=1.062847 sequence=435.393554
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=196 node=N2151 type=observe q_typed_residual_context=0.909367 sequence=436.302921
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=197 node=N6673 type=observe q_typed_residual_context=1.665012 sequence=437.967934
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=198 node=N7382 type=observe q_typed_residual_context=3.195730 sequence=441.163664
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=199 node=N684 type=observe q_typed_residual_context=1.389571 sequence=442.553235
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=200 node=N7380 type=observe q_typed_residual_context=1.388182 sequence=443.941418
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=201 node=N5373 type=observe q_typed_residual_context=0.984437 sequence=444.925855
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=202 node=N2159 type=observe q_typed_residual_context=0.572727 sequence=445.498583
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=203 node=N6685 type=observe q_typed_residual_context=0.717635 sequence=446.216217
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=204 node=N689 type=observe q_typed_residual_context=4.079738 sequence=450.295956
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=205 node=N729 type=observe q_typed_residual_context=4.531062 sequence=454.827018
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=206 node=N686 type=observe q_typed_residual_context=4.458699 sequence=459.285717
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=207 node=N6668 type=observe q_typed_residual_context=1.831729 sequence=461.117446
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=208 node=N2271 type=observe q_typed_residual_context=1.692007 sequence=462.809453
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=209 node=N7381 type=observe q_typed_residual_context=3.056801 sequence=465.866254
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=210 node=N5735 type=observe q_typed_residual_context=2.275441 sequence=468.141695
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=211 node=N7696 type=control0 q_typed_residual_context=2.572162 sequence=470.713857
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=212 node=N7473 type=control0 q_typed_residual_context=3.474755 sequence=474.188612
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=213 node=N7873 type=control1 q_typed_residual_context=1.750223 sequence=475.938835
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=214 node=N1599 type=observe q_typed_residual_context=1.488664 sequence=477.427499
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=215 node=N2243 type=observe q_typed_residual_context=3.310251 sequence=480.737750
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=216 node=N5094 type=observe q_typed_residual_context=4.254839 sequence=484.992589
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=217 node=N6660 type=observe q_typed_residual_context=2.907298 sequence=487.899887
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=218 node=N2267 type=observe q_typed_residual_context=4.208594 sequence=492.108482
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=219 node=N5160 type=observe q_typed_residual_context=3.971095 sequence=496.079577
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=220 node=N7422 type=observe q_typed_residual_context=4.398252 sequence=500.477829
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=221 node=N2259 type=observe q_typed_residual_context=3.691152 sequence=504.168981
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=222 node=N5111 type=observe q_typed_residual_context=6.893535 sequence=511.062515
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=223 node=N1879 type=observe q_typed_residual_context=6.614085 sequence=517.676600
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=224 node=N2263 type=observe q_typed_residual_context=4.885609 sequence=522.562209
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=225 node=N6682 type=observe q_typed_residual_context=6.144591 sequence=528.706800
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=226 node=N695 type=observe q_typed_residual_context=3.957163 sequence=532.663963
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=227 node=N2251 type=observe q_typed_residual_context=7.210503 sequence=539.874467
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=228 node=N696 type=observe q_typed_residual_context=6.646917 sequence=546.521384
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=229 node=N7443 type=observe q_typed_residual_context=1.915133 sequence=548.436516
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=230 node=N628 type=control1 q_typed_residual_context=0.614205 sequence=549.050721
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=231 node=N7542 type=control0 q_typed_residual_context=1.844497 sequence=550.895219
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=232 node=N6656 type=observe q_typed_residual_context=2.476652 sequence=553.371871
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=233 node=N759 type=observe q_typed_residual_context=1.677820 sequence=555.049691
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=234 node=N2247 type=observe q_typed_residual_context=6.216860 sequence=561.266551
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=235 node=N680 type=observe q_typed_residual_context=2.105521 sequence=563.372071
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=236 node=N1352 type=observe q_typed_residual_context=4.902876 sequence=568.274947
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=237 node=N697 type=observe q_typed_residual_context=2.425626 sequence=570.700573
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=238 node=N7444 type=observe q_typed_residual_context=1.850993 sequence=572.551566
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=239 node=N732 type=observe q_typed_residual_context=6.092094 sequence=578.643661
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=240 node=N2216 type=observe q_typed_residual_context=4.710915 sequence=583.354575
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=241 node=N6658 type=observe q_typed_residual_context=1.800932 sequence=585.155508
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=242 node=N2218 type=observe q_typed_residual_context=5.168585 sequence=590.324093
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=243 node=N2255 type=observe q_typed_residual_context=6.027185 sequence=596.351278
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=244 node=N6537 type=observe q_typed_residual_context=2.097214 sequence=598.448493
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=245 node=N4900 type=observe q_typed_residual_context=2.396183 sequence=600.844676
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=246 node=N7452 type=observe q_typed_residual_context=4.987215 sequence=605.831890
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=247 node=N2203 type=observe q_typed_residual_context=4.493991 sequence=610.325881
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=248 node=N733 type=observe q_typed_residual_context=5.759544 sequence=616.085425
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=249 node=N2205 type=observe q_typed_residual_context=5.752607 sequence=621.838032
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=250 node=N717 type=observe q_typed_residual_context=5.580433 sequence=627.418465
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=251 node=N2185 type=observe q_typed_residual_context=5.054850 sequence=632.473315
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=252 node=N7440 type=observe q_typed_residual_context=2.498275 sequence=634.971589
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=253 node=N640 type=control1 q_typed_residual_context=6.788757 sequence=641.760346
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=254 node=N8790 type=control1 q_typed_residual_context=6.362786 sequence=648.123132
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=255 node=N8240 type=control1 q_typed_residual_context=6.859912 sequence=654.983044
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=256 node=N8789 type=control1 q_typed_residual_context=3.955435 sequence=658.938479
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=257 node=N8239 type=control1 q_typed_residual_context=4.663728 sequence=663.602207
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=258 node=N735 type=observe q_typed_residual_context=5.125835 sequence=668.728042
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=259 node=N1688 type=observe q_typed_residual_context=2.960252 sequence=671.688294
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=260 node=N624 type=control1 q_typed_residual_context=3.152780 sequence=674.841074
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=261 node=N8607 type=control1 q_typed_residual_context=6.226622 sequence=681.067695
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=262 node=N754 type=observe q_typed_residual_context=1.336388 sequence=682.404083
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=263 node=N2201 type=observe q_typed_residual_context=5.274420 sequence=687.678503
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=264 node=N2226 type=observe q_typed_residual_context=5.646460 sequence=693.324962
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=265 node=N2212 type=observe q_typed_residual_context=6.633811 sequence=699.958774
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=266 node=N1598 type=observe q_typed_residual_context=3.149075 sequence=703.107848
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=267 node=N1348 type=observe q_typed_residual_context=2.978616 sequence=706.086465
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=268 node=N2214 type=observe q_typed_residual_context=2.919335 sequence=709.005799
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=269 node=N6562 type=observe q_typed_residual_context=5.967099 sequence=714.972898
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=270 node=N1347 type=observe q_typed_residual_context=6.224205 sequence=721.197103
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=271 node=N2222 type=observe q_typed_residual_context=6.509644 sequence=727.706747
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=272 node=N8470 type=observe q_typed_residual_context=6.515516 sequence=734.222263
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=273 node=N2220 type=observe q_typed_residual_context=6.590733 sequence=740.812996
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=274 node=N2207 type=observe q_typed_residual_context=4.632074 sequence=745.445070
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=275 node=N4758 type=observe q_typed_residual_context=3.056479 sequence=748.501549
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=276 node=N6955 type=control0 q_typed_residual_context=0.008500 sequence=748.510048
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=277 node=N652 type=control1 q_typed_residual_context=3.831236 sequence=752.341284
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] [plan] step=278 node=N8238 type=control1 q_typed_residual_context=3.057529 sequence=755.398814
[b15-r6-local/a0.30/d16] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_16/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.30/d16] [gmean] 2026-07-21T10:44:26 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=168.524 plan_csv=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_16/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r6-local/a0.30/d16] [gmean] 2026-07-21T10:44:26 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r6-local/a0.30/d16] [eval iscas99__b15_1] {
[b15-r6-local/a0.30/d16] [eval iscas99__b15_1]   "records": 2,
[b15-r6-local/a0.30/d16] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_16/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r6-local/a0.30/d16] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p30_decay_16/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r6-local/a0.30/d16] [eval iscas99__b15_1] }
[b15-r6-local/a0.30/d16] [gmean] 2026-07-21T10:44:32 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.11750000000000005 plan_sec=168.524 eval_sec=6.452 total_sec=174.981
[b15-r6-local/a0.30/d16] [gmean] 2026-07-21T10:44:32 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.11750000000000005 positives=1 negatives=0 elapsed=174.982
