[b15-long-decay/d0/a0.10] [gmean] 2026-07-21T14:41:00 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_0/alpha_0p10
[b15-long-decay/d0/a0.10] [gmean] 2026-07-21T14:41:00 budgets=iscas99__b15_1:278
[b15-long-decay/d0/a0.10] [gmean] 2026-07-21T14:41:00 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-long-decay/d0/a0.10] [gmean] 2026-07-21T14:41:00 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=180 node=N5873 type=observe q_typed_reliable_context=1.015782 sequence=309.513024
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=181 node=N2837 type=control1 q_typed_reliable_context=0.693820 sequence=310.206845
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=182 node=N7442 type=control0 q_typed_reliable_context=1.301381 sequence=311.508226
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=183 node=N4529 type=observe q_typed_reliable_context=0.973069 sequence=312.481295
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=184 node=N725 type=observe q_typed_reliable_context=0.997625 sequence=313.478919
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=185 node=N3067 type=control1 q_typed_reliable_context=1.067951 sequence=314.546870
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=186 node=N7855 type=control0 q_typed_reliable_context=0.862609 sequence=315.409479
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=187 node=N712 type=observe q_typed_reliable_context=1.499748 sequence=316.909227
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=188 node=N8790 type=control1 q_typed_reliable_context=1.506452 sequence=318.415679
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=189 node=N8240 type=control1 q_typed_reliable_context=1.053543 sequence=319.469222
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=190 node=N7542 type=control0 q_typed_reliable_context=0.813797 sequence=320.283019
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=191 node=N5879 type=observe q_typed_reliable_context=1.866937 sequence=322.149956
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=192 node=N8789 type=control1 q_typed_reliable_context=1.316546 sequence=323.466502
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=193 node=N8239 type=control1 q_typed_reliable_context=3.017326 sequence=326.483827
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=194 node=N8607 type=control1 q_typed_reliable_context=2.730795 sequence=329.214622
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=195 node=N652 type=control1 q_typed_reliable_context=2.821324 sequence=332.035947
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=196 node=N8238 type=control1 q_typed_reliable_context=1.818866 sequence=333.854813
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=197 node=N5740 type=observe q_typed_reliable_context=1.239301 sequence=335.094114
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=198 node=N715 type=observe q_typed_reliable_context=2.929442 sequence=338.023555
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=199 node=N7405 type=observe q_typed_reliable_context=6.893187 sequence=344.916743
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=200 node=N8606 type=control1 q_typed_reliable_context=1.890130 sequence=346.806872
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=201 node=N8237 type=control1 q_typed_reliable_context=6.435743 sequence=353.242615
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=202 node=N902 type=control1 q_typed_reliable_context=5.036219 sequence=358.278834
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=203 node=N7624 type=observe q_typed_reliable_context=1.967609 sequence=360.246443
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=204 node=N5617 type=observe q_typed_reliable_context=1.450150 sequence=361.696594
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=205 node=N5877 type=observe q_typed_reliable_context=1.448043 sequence=363.144637
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=206 node=N4521 type=observe q_typed_reliable_context=1.495832 sequence=364.640469
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=207 node=N8605 type=control1 q_typed_reliable_context=1.901991 sequence=366.542460
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=208 node=N7436 type=observe q_typed_reliable_context=5.192333 sequence=371.734794
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=209 node=N8236 type=control1 q_typed_reliable_context=2.979247 sequence=374.714041
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=210 node=N5473 type=observe q_typed_reliable_context=4.631705 sequence=379.345747
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=211 node=N515 type=control1 q_typed_reliable_context=6.975455 sequence=386.321202
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=212 node=N679 type=observe q_typed_reliable_context=6.667391 sequence=392.988593
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=213 node=N5456 type=observe q_typed_reliable_context=6.332629 sequence=399.321222
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=214 node=N6573 type=observe q_typed_reliable_context=5.767796 sequence=405.089018
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=215 node=N706 type=observe q_typed_reliable_context=4.639758 sequence=409.728776
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=216 node=N6673 type=observe q_typed_reliable_context=6.361208 sequence=416.089983
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=217 node=N5725 type=observe q_typed_reliable_context=5.213537 sequence=421.303521
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=218 node=N703 type=observe q_typed_reliable_context=5.619630 sequence=426.923150
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=219 node=N734 type=observe q_typed_reliable_context=5.413675 sequence=432.336825
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=220 node=N705 type=observe q_typed_reliable_context=5.324841 sequence=437.661666
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=221 node=N5422 type=observe q_typed_reliable_context=1.866191 sequence=439.527856
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=222 node=N4497 type=observe q_typed_reliable_context=2.460031 sequence=441.987888
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=223 node=N7439 type=observe q_typed_reliable_context=5.249211 sequence=447.237099
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=224 node=N5439 type=observe q_typed_reliable_context=2.964444 sequence=450.201544
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=225 node=N4460 type=control0 q_typed_reliable_context=4.148566 sequence=454.350109
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=226 node=N2181 type=observe q_typed_reliable_context=5.060941 sequence=459.411050
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=227 node=N6581 type=observe q_typed_reliable_context=4.538490 sequence=463.949540
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=228 node=N2159 type=observe q_typed_reliable_context=5.269746 sequence=469.219286
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=229 node=N5334 type=observe q_typed_reliable_context=2.817595 sequence=472.036881
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=230 node=N719 type=observe q_typed_reliable_context=3.476676 sequence=475.513557
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=231 node=N7404 type=observe q_typed_reliable_context=2.906479 sequence=478.420036
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=232 node=N1874 type=observe q_typed_reliable_context=1.298246 sequence=479.718282
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=233 node=N4421 type=control0 q_typed_reliable_context=5.311553 sequence=485.029835
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=234 node=N4505 type=observe q_typed_reliable_context=5.851187 sequence=490.881022
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=235 node=N5390 type=observe q_typed_reliable_context=4.237844 sequence=495.118866
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=236 node=N6660 type=observe q_typed_reliable_context=5.894626 sequence=501.013492
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=237 node=N699 type=observe q_typed_reliable_context=5.664521 sequence=506.678013
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=238 node=N5373 type=observe q_typed_reliable_context=4.219564 sequence=510.897577
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=239 node=N4359 type=control0 q_typed_reliable_context=4.915418 sequence=515.812995
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=240 node=N765 type=observe q_typed_reliable_context=5.986080 sequence=521.799075
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=241 node=N708 type=observe q_typed_reliable_context=5.568954 sequence=527.368029
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=242 node=N7380 type=observe q_typed_reliable_context=5.995534 sequence=533.363563
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=243 node=N1351 type=observe q_typed_reliable_context=3.706939 sequence=537.070502
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=244 node=N686 type=observe q_typed_reliable_context=2.039800 sequence=539.110302
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=245 node=N4513 type=observe q_typed_reliable_context=0.748755 sequence=539.859057
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=246 node=N7383 type=observe q_typed_reliable_context=5.575751 sequence=545.434808
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=247 node=N4367 type=control0 q_typed_reliable_context=1.658469 sequence=547.093277
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=248 node=N753 type=observe q_typed_reliable_context=5.808957 sequence=552.902235
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=249 node=N695 type=observe q_typed_reliable_context=5.047496 sequence=557.949730
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=250 node=N684 type=observe q_typed_reliable_context=5.480165 sequence=563.429895
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=251 node=N729 type=observe q_typed_reliable_context=5.601258 sequence=569.031153
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=252 node=N8235 type=control1 q_typed_reliable_context=3.494793 sequence=572.525946
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=253 node=N4537 type=observe q_typed_reliable_context=2.497726 sequence=575.023672
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=254 node=N4442 type=control0 q_typed_reliable_context=3.171699 sequence=578.195371
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=255 node=N4532 type=control0 q_typed_reliable_context=3.605239 sequence=581.800611
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=256 node=N7512 type=observe q_typed_reliable_context=2.208382 sequence=584.008992
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=257 node=N4469 type=control0 q_typed_reliable_context=3.074617 sequence=587.083610
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=258 node=N7720 type=control0 q_typed_reliable_context=2.358089 sequence=589.441698
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=259 node=N8234 type=control1 q_typed_reliable_context=4.369977 sequence=593.811675
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=260 node=N4436 type=control0 q_typed_reliable_context=6.533124 sequence=600.344799
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=261 node=N533 type=observe q_typed_reliable_context=3.051167 sequence=603.395966
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=262 node=N3009 type=control1 q_typed_reliable_context=1.819610 sequence=605.215576
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=263 node=N8783 type=control1 q_typed_reliable_context=5.147186 sequence=610.362762
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=264 node=N754 type=observe q_typed_reliable_context=5.999573 sequence=616.362335
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=265 node=N689 type=observe q_typed_reliable_context=5.698717 sequence=622.061053
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=266 node=N8233 type=control1 q_typed_reliable_context=6.460501 sequence=628.521554
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=267 node=N2271 type=observe q_typed_reliable_context=5.521985 sequence=634.043539
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=268 node=N1951 type=observe q_typed_reliable_context=5.991864 sequence=640.035402
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=269 node=N7381 type=observe q_typed_reliable_context=6.282510 sequence=646.317913
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=270 node=N8608 type=control1 q_typed_reliable_context=6.021004 sequence=652.338916
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=271 node=N763 type=observe q_typed_reliable_context=2.096728 sequence=654.435644
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=272 node=N696 type=observe q_typed_reliable_context=5.927416 sequence=660.363060
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=273 node=N2243 type=observe q_typed_reliable_context=5.392467 sequence=665.755527
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=274 node=N4544 type=observe q_typed_reliable_context=4.838973 sequence=670.594500
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=275 node=N898 type=observe q_typed_reliable_context=3.625746 sequence=674.220246
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=276 node=N697 type=observe q_typed_reliable_context=5.908131 sequence=680.128377
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=277 node=N2259 type=observe q_typed_reliable_context=6.035522 sequence=686.163899
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=278 node=N1598 type=observe q_typed_reliable_context=2.654585 sequence=688.818483
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_0/alpha_0p10/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d0/a0.10] [gmean] 2026-07-21T14:44:14 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=194.309 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_0/alpha_0p10/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d0/a0.10] [gmean] 2026-07-21T14:44:14 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-long-decay/d0/a0.10] [eval iscas99__b15_1] {
[b15-long-decay/d0/a0.10] [eval iscas99__b15_1]   "records": 2,
[b15-long-decay/d0/a0.10] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_0/alpha_0p10/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-long-decay/d0/a0.10] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_0/alpha_0p10/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-long-decay/d0/a0.10] [eval iscas99__b15_1] }
[b15-long-decay/d0/a0.10] [gmean] 2026-07-21T14:44:21 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12401000000000018 plan_sec=194.309 eval_sec=6.721 total_sec=201.044
[b15-long-decay/d0/a0.10] [gmean] 2026-07-21T14:44:21 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12401000000000018 positives=1 negatives=0 elapsed=201.045
