[b15-long-decay/d32/a0.10] [gmean] 2026-07-21T14:37:17 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p10
[b15-long-decay/d32/a0.10] [gmean] 2026-07-21T14:37:17 budgets=iscas99__b15_1:278
[b15-long-decay/d32/a0.10] [gmean] 2026-07-21T14:37:17 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-long-decay/d32/a0.10] [gmean] 2026-07-21T14:37:17 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=180 node=N6685 type=observe q_typed_reliable_context=1.234740 sequence=324.620396
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=181 node=N2894 type=control1 q_typed_reliable_context=1.249424 sequence=325.869820
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=182 node=N7500 type=observe q_typed_reliable_context=0.816022 sequence=326.685842
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=183 node=N2779 type=control1 q_typed_reliable_context=0.707867 sequence=327.393709
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=184 node=N2652 type=control1 q_typed_reliable_context=0.701332 sequence=328.095041
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=185 node=N725 type=observe q_typed_reliable_context=1.705755 sequence=329.800795
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=186 node=N578 type=observe q_typed_reliable_context=0.898798 sequence=330.699593
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=187 node=N703 type=observe q_typed_reliable_context=1.613552 sequence=332.313145
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=188 node=N5873 type=observe q_typed_reliable_context=1.490467 sequence=333.803612
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=189 node=N5473 type=observe q_typed_reliable_context=1.480557 sequence=335.284169
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=190 node=N715 type=observe q_typed_reliable_context=2.871219 sequence=338.155388
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=191 node=N7855 type=control0 q_typed_reliable_context=2.130287 sequence=340.285675
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=192 node=N8790 type=control1 q_typed_reliable_context=3.271564 sequence=343.557239
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=193 node=N8240 type=control1 q_typed_reliable_context=3.954949 sequence=347.512189
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=194 node=N8789 type=control1 q_typed_reliable_context=4.519009 sequence=352.031197
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=195 node=N8239 type=control1 q_typed_reliable_context=5.162748 sequence=357.193946
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=196 node=N7542 type=control0 q_typed_reliable_context=3.021280 sequence=360.215225
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=197 node=N8607 type=control1 q_typed_reliable_context=2.633360 sequence=362.848586
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=198 node=N7405 type=observe q_typed_reliable_context=3.928580 sequence=366.777165
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=199 node=N2837 type=control1 q_typed_reliable_context=0.669136 sequence=367.446301
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=200 node=N3009 type=control1 q_typed_reliable_context=0.765960 sequence=368.212262
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=201 node=N5879 type=observe q_typed_reliable_context=2.770164 sequence=370.982426
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=202 node=N6673 type=observe q_typed_reliable_context=2.032841 sequence=373.015266
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=203 node=N8238 type=control1 q_typed_reliable_context=3.348591 sequence=376.363858
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=204 node=N8606 type=control1 q_typed_reliable_context=6.538685 sequence=382.902542
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=205 node=N8237 type=control1 q_typed_reliable_context=7.326619 sequence=390.229161
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=206 node=N652 type=control1 q_typed_reliable_context=7.088560 sequence=397.317721
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=207 node=N8605 type=control1 q_typed_reliable_context=7.173168 sequence=404.490889
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=208 node=N8236 type=control1 q_typed_reliable_context=7.129872 sequence=411.620760
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=209 node=N5740 type=observe q_typed_reliable_context=6.071004 sequence=417.691765
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=210 node=N515 type=control1 q_typed_reliable_context=7.043809 sequence=424.735574
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=211 node=N679 type=observe q_typed_reliable_context=6.610054 sequence=431.345628
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=212 node=N902 type=control1 q_typed_reliable_context=7.076500 sequence=438.422127
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=213 node=N1987 type=observe q_typed_reliable_context=6.569065 sequence=444.991192
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=214 node=N6573 type=observe q_typed_reliable_context=5.240196 sequence=450.231389
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=215 node=N7401 type=observe q_typed_reliable_context=1.255107 sequence=451.486496
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=216 node=N4497 type=observe q_typed_reliable_context=4.962721 sequence=456.449217
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=217 node=N7550 type=observe q_typed_reliable_context=3.117642 sequence=459.566859
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=218 node=N5422 type=observe q_typed_reliable_context=5.795150 sequence=465.362009
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=219 node=N705 type=observe q_typed_reliable_context=5.472964 sequence=470.834973
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=220 node=N6667 type=observe q_typed_reliable_context=6.440789 sequence=477.275762
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=221 node=N706 type=observe q_typed_reliable_context=5.880815 sequence=483.156576
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=222 node=N719 type=observe q_typed_reliable_context=6.098886 sequence=489.255462
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=223 node=N4513 type=observe q_typed_reliable_context=4.859120 sequence=494.114581
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=224 node=N2151 type=observe q_typed_reliable_context=4.326588 sequence=498.441169
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=225 node=N5456 type=observe q_typed_reliable_context=6.342604 sequence=504.783774
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=226 node=N7439 type=observe q_typed_reliable_context=5.127257 sequence=509.911031
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=227 node=N4460 type=control0 q_typed_reliable_context=2.525209 sequence=512.436239
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=228 node=N5439 type=observe q_typed_reliable_context=4.134084 sequence=516.570324
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=229 node=N6581 type=observe q_typed_reliable_context=6.071538 sequence=522.641861
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=230 node=N2159 type=observe q_typed_reliable_context=6.270657 sequence=528.912519
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=231 node=N5334 type=observe q_typed_reliable_context=3.692819 sequence=532.605337
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=232 node=N5390 type=observe q_typed_reliable_context=2.861093 sequence=535.466430
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=233 node=N1874 type=observe q_typed_reliable_context=5.041786 sequence=540.508216
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=234 node=N7380 type=observe q_typed_reliable_context=5.525352 sequence=546.033568
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=235 node=N4489 type=observe q_typed_reliable_context=5.262779 sequence=551.296347
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=236 node=N5373 type=observe q_typed_reliable_context=5.780354 sequence=557.076701
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=237 node=N5202 type=observe q_typed_reliable_context=5.321587 sequence=562.398288
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=238 node=N6660 type=observe q_typed_reliable_context=6.126219 sequence=568.524507
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=239 node=N734 type=observe q_typed_reliable_context=5.076828 sequence=573.601336
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=240 node=N2181 type=observe q_typed_reliable_context=4.170096 sequence=577.771432
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=241 node=N5726 type=control1 q_typed_reliable_context=5.341792 sequence=583.113223
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=242 node=N708 type=observe q_typed_reliable_context=4.387719 sequence=587.500942
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=243 node=N6932 type=observe q_typed_reliable_context=3.465251 sequence=590.966193
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=244 node=N8235 type=control1 q_typed_reliable_context=5.022207 sequence=595.988400
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=245 node=N7383 type=observe q_typed_reliable_context=6.362265 sequence=602.350665
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=246 node=N699 type=observe q_typed_reliable_context=4.953056 sequence=607.303722
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=247 node=N4505 type=observe q_typed_reliable_context=5.240386 sequence=612.544107
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=248 node=N4421 type=control0 q_typed_reliable_context=2.791261 sequence=615.335368
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=249 node=N4367 type=control0 q_typed_reliable_context=4.609436 sequence=619.944804
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=250 node=N765 type=observe q_typed_reliable_context=3.197060 sequence=623.141865
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=251 node=N1351 type=observe q_typed_reliable_context=5.406345 sequence=628.548210
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=252 node=N684 type=observe q_typed_reliable_context=5.830432 sequence=634.378642
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=253 node=N7381 type=observe q_typed_reliable_context=6.487559 sequence=640.866202
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=254 node=N729 type=observe q_typed_reliable_context=4.298311 sequence=645.164513
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=255 node=N8234 type=control1 q_typed_reliable_context=4.755859 sequence=649.920372
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=256 node=N1951 type=observe q_typed_reliable_context=1.542048 sequence=651.462420
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=257 node=N4532 type=control0 q_typed_reliable_context=5.515015 sequence=656.977435
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=258 node=N6682 type=observe q_typed_reliable_context=4.405834 sequence=661.383269
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=259 node=N8783 type=control1 q_typed_reliable_context=5.624821 sequence=667.008090
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=260 node=N686 type=observe q_typed_reliable_context=6.421072 sequence=673.429162
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=261 node=N1598 type=observe q_typed_reliable_context=3.169682 sequence=676.598844
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=262 node=N4442 type=control0 q_typed_reliable_context=5.416205 sequence=682.015049
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=263 node=N8233 type=control1 q_typed_reliable_context=5.941045 sequence=687.956094
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=264 node=N754 type=observe q_typed_reliable_context=5.304956 sequence=693.261050
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=265 node=N753 type=observe q_typed_reliable_context=4.918456 sequence=698.179506
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=266 node=N545 type=observe q_typed_reliable_context=5.987961 sequence=704.167466
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=267 node=N3067 type=control1 q_typed_reliable_context=1.017071 sequence=705.184537
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=268 node=N1854 type=observe q_typed_reliable_context=0.906534 sequence=706.091071
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=269 node=N4537 type=observe q_typed_reliable_context=6.304482 sequence=712.395553
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=270 node=N689 type=observe q_typed_reliable_context=6.172342 sequence=718.567895
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=271 node=N1688 type=observe q_typed_reliable_context=0.792478 sequence=719.360373
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=272 node=N2243 type=observe q_typed_reliable_context=0.688904 sequence=720.049277
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=273 node=N543 type=observe q_typed_reliable_context=6.024409 sequence=726.073687
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=274 node=N7433 type=observe q_typed_reliable_context=7.180782 sequence=733.254469
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=275 node=N6688 type=observe q_typed_reliable_context=0.768545 sequence=734.023014
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=276 node=N898 type=observe q_typed_reliable_context=0.922995 sequence=734.946008
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=277 node=N541 type=observe q_typed_reliable_context=6.169659 sequence=741.115667
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] [plan] step=278 node=N696 type=observe q_typed_reliable_context=7.186377 sequence=748.302044
[b15-long-decay/d32/a0.10] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p10/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d32/a0.10] [gmean] 2026-07-21T14:40:35 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=198.818 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p10/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d32/a0.10] [gmean] 2026-07-21T14:40:35 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-long-decay/d32/a0.10] [eval iscas99__b15_1] {
[b15-long-decay/d32/a0.10] [eval iscas99__b15_1]   "records": 2,
[b15-long-decay/d32/a0.10] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p10/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-long-decay/d32/a0.10] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p10/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-long-decay/d32/a0.10] [eval iscas99__b15_1] }
[b15-long-decay/d32/a0.10] [gmean] 2026-07-21T14:40:42 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12625000000000008 plan_sec=198.818 eval_sec=6.813 total_sec=205.644
[b15-long-decay/d32/a0.10] [gmean] 2026-07-21T14:40:42 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12625000000000008 positives=1 negatives=0 elapsed=205.645
