[b15-long-decay/d128/a0.05] [gmean] 2026-07-21T14:41:00 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_128/alpha_0p05
[b15-long-decay/d128/a0.05] [gmean] 2026-07-21T14:41:00 budgets=iscas99__b15_1:278
[b15-long-decay/d128/a0.05] [gmean] 2026-07-21T14:41:00 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-long-decay/d128/a0.05] [gmean] 2026-07-21T14:41:00 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=180 node=N712 type=observe q_typed_reliable_context=1.968236 sequence=347.994959
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=181 node=N5873 type=observe q_typed_reliable_context=1.753241 sequence=349.748200
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=182 node=N2837 type=control1 q_typed_reliable_context=1.557686 sequence=351.305887
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=183 node=N1987 type=observe q_typed_reliable_context=1.087125 sequence=352.393011
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=184 node=N2779 type=control1 q_typed_reliable_context=1.112968 sequence=353.505979
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=185 node=N7648 type=observe q_typed_reliable_context=1.572932 sequence=355.078911
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=186 node=N7855 type=control0 q_typed_reliable_context=1.600733 sequence=356.679645
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=187 node=N7542 type=control0 q_typed_reliable_context=1.470963 sequence=358.150608
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=188 node=N3009 type=control1 q_typed_reliable_context=1.061613 sequence=359.212220
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=189 node=N5879 type=observe q_typed_reliable_context=0.690708 sequence=359.902928
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=190 node=N8790 type=control1 q_typed_reliable_context=1.379520 sequence=361.282448
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=191 node=N5617 type=observe q_typed_reliable_context=0.947812 sequence=362.230260
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=192 node=N4551 type=observe q_typed_reliable_context=1.155356 sequence=363.385617
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=193 node=N725 type=observe q_typed_reliable_context=1.299162 sequence=364.684779
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=194 node=N5877 type=observe q_typed_reliable_context=1.296136 sequence=365.980915
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=195 node=N7436 type=observe q_typed_reliable_context=3.508511 sequence=369.489426
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=196 node=N8240 type=control1 q_typed_reliable_context=3.519640 sequence=373.009066
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=197 node=N2151 type=observe q_typed_reliable_context=4.583656 sequence=377.592722
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=198 node=N8789 type=control1 q_typed_reliable_context=7.086518 sequence=384.679239
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=199 node=N8239 type=control1 q_typed_reliable_context=6.932649 sequence=391.611888
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=200 node=N8607 type=control1 q_typed_reliable_context=6.826858 sequence=398.438746
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=201 node=N652 type=control1 q_typed_reliable_context=6.452694 sequence=404.891440
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=202 node=N8238 type=control1 q_typed_reliable_context=6.183388 sequence=411.074828
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=203 node=N8606 type=control1 q_typed_reliable_context=6.518986 sequence=417.593814
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=204 node=N714 type=observe q_typed_reliable_context=6.001102 sequence=423.594916
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=205 node=N5740 type=observe q_typed_reliable_context=6.003950 sequence=429.598867
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=206 node=N2181 type=observe q_typed_reliable_context=4.064345 sequence=433.663212
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=207 node=N8237 type=control1 q_typed_reliable_context=6.433064 sequence=440.096276
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=208 node=N6673 type=observe q_typed_reliable_context=5.958689 sequence=446.054965
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=209 node=N5473 type=observe q_typed_reliable_context=5.879333 sequence=451.934297
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=210 node=N902 type=control1 q_typed_reliable_context=6.568915 sequence=458.503212
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=211 node=N679 type=observe q_typed_reliable_context=5.640824 sequence=464.144036
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=212 node=N4544 type=observe q_typed_reliable_context=5.551559 sequence=469.695595
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=213 node=N5422 type=observe q_typed_reliable_context=2.051472 sequence=471.747067
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=214 node=N715 type=observe q_typed_reliable_context=6.026916 sequence=477.773983
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=215 node=N8605 type=control1 q_typed_reliable_context=6.348827 sequence=484.122810
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=216 node=N7405 type=observe q_typed_reliable_context=5.506263 sequence=489.629073
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=217 node=N8236 type=control1 q_typed_reliable_context=6.098180 sequence=495.727253
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=218 node=N515 type=control1 q_typed_reliable_context=6.692144 sequence=502.419396
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=219 node=N5456 type=observe q_typed_reliable_context=6.052024 sequence=508.471421
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=220 node=N706 type=observe q_typed_reliable_context=6.032775 sequence=514.504196
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=221 node=N6660 type=observe q_typed_reliable_context=6.428372 sequence=520.932567
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=222 node=N703 type=observe q_typed_reliable_context=4.346059 sequence=525.278626
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=223 node=N4529 type=observe q_typed_reliable_context=3.531661 sequence=528.810287
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=224 node=N7439 type=observe q_typed_reliable_context=3.322640 sequence=532.132927
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=225 node=N719 type=observe q_typed_reliable_context=2.803582 sequence=534.936510
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=226 node=N4460 type=control0 q_typed_reliable_context=6.002455 sequence=540.938965
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=227 node=N4421 type=control0 q_typed_reliable_context=6.059646 sequence=546.998611
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=228 node=N5439 type=observe q_typed_reliable_context=6.397892 sequence=553.396502
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=229 node=N5202 type=observe q_typed_reliable_context=6.045290 sequence=559.441793
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=230 node=N6668 type=observe q_typed_reliable_context=7.084995 sequence=566.526788
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=231 node=N4521 type=observe q_typed_reliable_context=1.053143 sequence=567.579931
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=232 node=N734 type=observe q_typed_reliable_context=5.787722 sequence=573.367653
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=233 node=N1874 type=observe q_typed_reliable_context=5.799842 sequence=579.167495
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=234 node=N7512 type=observe q_typed_reliable_context=6.321185 sequence=585.488680
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=235 node=N5334 type=observe q_typed_reliable_context=5.661711 sequence=591.150391
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=236 node=N7383 type=observe q_typed_reliable_context=6.310562 sequence=597.460953
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=237 node=N5390 type=observe q_typed_reliable_context=1.841849 sequence=599.302802
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=238 node=N699 type=observe q_typed_reliable_context=5.105224 sequence=604.408026
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=239 node=N753 type=observe q_typed_reliable_context=3.976846 sequence=608.384872
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=240 node=N5373 type=observe q_typed_reliable_context=5.038619 sequence=613.423491
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=241 node=N6952 type=observe q_typed_reliable_context=5.296376 sequence=618.719867
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=242 node=N2159 type=observe q_typed_reliable_context=5.101536 sequence=623.821403
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=243 node=N708 type=observe q_typed_reliable_context=4.377012 sequence=628.198416
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=244 node=N7380 type=observe q_typed_reliable_context=2.964377 sequence=631.162793
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=245 node=N1951 type=observe q_typed_reliable_context=0.941627 sequence=632.104419
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=246 node=N4497 type=observe q_typed_reliable_context=4.567731 sequence=636.672151
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=247 node=N1351 type=observe q_typed_reliable_context=3.584397 sequence=640.256548
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=248 node=N6656 type=observe q_typed_reliable_context=5.780190 sequence=646.036737
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=249 node=N686 type=observe q_typed_reliable_context=2.892708 sequence=648.929445
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=250 node=N729 type=observe q_typed_reliable_context=2.224077 sequence=651.153523
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=251 node=N7381 type=observe q_typed_reliable_context=2.902413 sequence=654.055936
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=252 node=N8235 type=control1 q_typed_reliable_context=2.073533 sequence=656.129469
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=253 node=N8003 type=control0 q_typed_reliable_context=0.067152 sequence=656.196621
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=254 node=N1688 type=observe q_typed_reliable_context=1.718994 sequence=657.915615
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=255 node=N535 type=observe q_typed_reliable_context=2.905304 sequence=660.820918
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=256 node=N6682 type=observe q_typed_reliable_context=2.918521 sequence=663.739439
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=257 node=N684 type=observe q_typed_reliable_context=2.689333 sequence=666.428772
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=258 node=N6688 type=observe q_typed_reliable_context=3.422242 sequence=669.851014
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=259 node=N3067 type=control1 q_typed_reliable_context=3.015514 sequence=672.866529
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=260 node=N8234 type=control1 q_typed_reliable_context=4.085347 sequence=676.951876
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=261 node=N6678 type=observe q_typed_reliable_context=0.724728 sequence=677.676603
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=262 node=N4505 type=observe q_typed_reliable_context=1.318569 sequence=678.995172
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=263 node=N6593 type=control1 q_typed_reliable_context=0.840500 sequence=679.835672
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=264 node=N8783 type=control1 q_typed_reliable_context=0.732742 sequence=680.568414
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=265 node=N8233 type=control1 q_typed_reliable_context=2.157916 sequence=682.726330
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=266 node=N545 type=observe q_typed_reliable_context=3.032632 sequence=685.758962
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=267 node=N689 type=observe q_typed_reliable_context=4.957486 sequence=690.716447
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=268 node=N4532 type=control0 q_typed_reliable_context=0.847177 sequence=691.563624
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=269 node=N2243 type=observe q_typed_reliable_context=6.607181 sequence=698.170805
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=270 node=N898 type=observe q_typed_reliable_context=5.691124 sequence=703.861929
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=271 node=N4469 type=control0 q_typed_reliable_context=1.685874 sequence=705.547803
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=272 node=N7433 type=observe q_typed_reliable_context=6.682697 sequence=712.230500
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=273 node=N7720 type=control0 q_typed_reliable_context=1.589438 sequence=713.819938
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=274 node=N8608 type=control1 q_typed_reliable_context=5.522024 sequence=719.341963
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=275 node=N1854 type=observe q_typed_reliable_context=1.049411 sequence=720.391374
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=276 node=N765 type=observe q_typed_reliable_context=4.784751 sequence=725.176126
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=277 node=N695 type=observe q_typed_reliable_context=5.263271 sequence=730.439397
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=278 node=N2259 type=observe q_typed_reliable_context=4.881100 sequence=735.320497
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_128/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d128/a0.05] [gmean] 2026-07-21T14:44:28 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=208.365 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_128/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d128/a0.05] [gmean] 2026-07-21T14:44:28 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-long-decay/d128/a0.05] [eval iscas99__b15_1] {
[b15-long-decay/d128/a0.05] [eval iscas99__b15_1]   "records": 2,
[b15-long-decay/d128/a0.05] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_128/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-long-decay/d128/a0.05] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_128/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-long-decay/d128/a0.05] [eval iscas99__b15_1] }
[b15-long-decay/d128/a0.05] [gmean] 2026-07-21T14:44:37 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12328000000000006 plan_sec=208.365 eval_sec=8.392 total_sec=216.769
[b15-long-decay/d128/a0.05] [gmean] 2026-07-21T14:44:37 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12328000000000006 positives=1 negatives=0 elapsed=216.77
