[b15-long-decay/d0/a0.05] [gmean] 2026-07-21T14:41:00 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_0/alpha_0p05
[b15-long-decay/d0/a0.05] [gmean] 2026-07-21T14:41:00 budgets=iscas99__b15_1:278
[b15-long-decay/d0/a0.05] [gmean] 2026-07-21T14:41:00 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-long-decay/d0/a0.05] [gmean] 2026-07-21T14:41:00 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=180 node=N714 type=observe q_typed_reliable_context=2.742108 sequence=374.835176
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=181 node=N8790 type=control1 q_typed_reliable_context=0.955624 sequence=375.790800
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=182 node=N7680 type=observe q_typed_reliable_context=0.812023 sequence=376.602823
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=183 node=N7589 type=control1 q_typed_reliable_context=0.503596 sequence=377.106419
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=184 node=N8789 type=control1 q_typed_reliable_context=0.611122 sequence=377.717541
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=185 node=N3067 type=control1 q_typed_reliable_context=1.079585 sequence=378.797126
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=186 node=N6675 type=observe q_typed_reliable_context=0.730962 sequence=379.528088
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=187 node=N7401 type=observe q_typed_reliable_context=2.076577 sequence=381.604665
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=188 node=N725 type=observe q_typed_reliable_context=2.169011 sequence=383.773676
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=189 node=N8240 type=control1 q_typed_reliable_context=2.521328 sequence=386.295004
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=190 node=N694 type=observe q_typed_reliable_context=2.125094 sequence=388.420098
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=191 node=N8239 type=control1 q_typed_reliable_context=1.877214 sequence=390.297312
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=192 node=N8607 type=control1 q_typed_reliable_context=1.495889 sequence=391.793201
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=193 node=N1987 type=observe q_typed_reliable_context=0.622005 sequence=392.415206
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=194 node=N4460 type=control0 q_typed_reliable_context=1.695790 sequence=394.110996
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=195 node=N8238 type=control1 q_typed_reliable_context=1.446694 sequence=395.557690
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=196 node=N5879 type=observe q_typed_reliable_context=0.765840 sequence=396.323530
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=197 node=N8606 type=control1 q_typed_reliable_context=2.176276 sequence=398.499806
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=198 node=N652 type=control1 q_typed_reliable_context=2.734120 sequence=401.233926
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=199 node=N902 type=control1 q_typed_reliable_context=2.553756 sequence=403.787682
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=200 node=N8237 type=control1 q_typed_reliable_context=2.050163 sequence=405.837845
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=201 node=N4421 type=control0 q_typed_reliable_context=3.431461 sequence=409.269307
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=202 node=N5873 type=observe q_typed_reliable_context=1.491072 sequence=410.760378
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=203 node=N8236 type=control1 q_typed_reliable_context=2.014372 sequence=412.774750
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=204 node=N8605 type=control1 q_typed_reliable_context=3.320832 sequence=416.095582
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=205 node=N515 type=control1 q_typed_reliable_context=2.477522 sequence=418.573105
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=206 node=N4359 type=control0 q_typed_reliable_context=2.207311 sequence=420.780415
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=207 node=N7613 type=observe q_typed_reliable_context=2.300883 sequence=423.081298
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=208 node=N4367 type=control0 q_typed_reliable_context=2.562085 sequence=425.643383
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=209 node=N4544 type=observe q_typed_reliable_context=1.133153 sequence=426.776536
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=210 node=N723 type=observe q_typed_reliable_context=1.819659 sequence=428.596195
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=211 node=N679 type=observe q_typed_reliable_context=1.938988 sequence=430.535183
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=212 node=N5726 type=control1 q_typed_reliable_context=1.745995 sequence=432.281178
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=213 node=N4532 type=control0 q_typed_reliable_context=3.834653 sequence=436.115831
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=214 node=N5356 type=observe q_typed_reliable_context=2.107325 sequence=438.223156
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=215 node=N703 type=observe q_typed_reliable_context=2.046903 sequence=440.270059
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=216 node=N4442 type=control0 q_typed_reliable_context=2.248714 sequence=442.518773
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=217 node=N7648 type=observe q_typed_reliable_context=1.512991 sequence=444.031764
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=218 node=N5617 type=observe q_typed_reliable_context=2.210196 sequence=446.241960
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=219 node=N5877 type=observe q_typed_reliable_context=1.872082 sequence=448.114042
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=220 node=N6667 type=observe q_typed_reliable_context=2.316032 sequence=450.430073
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=221 node=N7436 type=observe q_typed_reliable_context=4.459805 sequence=454.889878
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=222 node=N4529 type=observe q_typed_reliable_context=1.981882 sequence=456.871761
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=223 node=N5473 type=observe q_typed_reliable_context=1.589138 sequence=458.460899
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=224 node=N2151 type=observe q_typed_reliable_context=3.648067 sequence=462.108966
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=225 node=N715 type=observe q_typed_reliable_context=5.467932 sequence=467.576898
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=226 node=N4469 type=control0 q_typed_reliable_context=5.977025 sequence=473.553923
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=227 node=N8235 type=control1 q_typed_reliable_context=6.239722 sequence=479.793646
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=228 node=N5456 type=observe q_typed_reliable_context=5.648183 sequence=485.441829
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=229 node=N2181 type=observe q_typed_reliable_context=4.213863 sequence=489.655691
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=230 node=N7720 type=control0 q_typed_reliable_context=3.615161 sequence=493.270853
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=231 node=N8234 type=control1 q_typed_reliable_context=3.878603 sequence=497.149456
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=232 node=N7439 type=observe q_typed_reliable_context=5.571452 sequence=502.720908
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=233 node=N705 type=observe q_typed_reliable_context=2.149412 sequence=504.870320
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=234 node=N4436 type=control0 q_typed_reliable_context=3.547709 sequence=508.418029
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=235 node=N5439 type=observe q_typed_reliable_context=4.268838 sequence=512.686867
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=236 node=N6581 type=observe q_typed_reliable_context=5.058439 sequence=517.745306
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=237 node=N706 type=observe q_typed_reliable_context=5.509982 sequence=523.255289
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=238 node=N4521 type=observe q_typed_reliable_context=5.317172 sequence=528.572461
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=239 node=N4338 type=control0 q_typed_reliable_context=2.248105 sequence=530.820566
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=240 node=N719 type=observe q_typed_reliable_context=6.416871 sequence=537.237437
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=241 node=N5665 type=control0 q_typed_reliable_context=6.361654 sequence=543.599092
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=242 node=N7432 type=observe q_typed_reliable_context=6.089816 sequence=549.688908
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=243 node=N5671 type=control0 q_typed_reliable_context=2.660985 sequence=552.349893
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=244 node=N5422 type=observe q_typed_reliable_context=4.550107 sequence=556.900000
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=245 node=N5715 type=control0 q_typed_reliable_context=6.947775 sequence=563.847775
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=246 node=N6660 type=observe q_typed_reliable_context=6.593082 sequence=570.440857
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=247 node=N5334 type=observe q_typed_reliable_context=2.864773 sequence=573.305630
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=248 node=N1874 type=observe q_typed_reliable_context=5.299158 sequence=578.604787
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=249 node=N5390 type=observe q_typed_reliable_context=6.032944 sequence=584.637731
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=250 node=N5202 type=observe q_typed_reliable_context=5.969066 sequence=590.606797
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=251 node=N7380 type=observe q_typed_reliable_context=6.781347 sequence=597.388145
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=252 node=N4497 type=observe q_typed_reliable_context=4.537375 sequence=601.925520
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=253 node=N4391 type=control0 q_typed_reliable_context=2.198388 sequence=604.123907
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=254 node=N6947 type=control0 q_typed_reliable_context=6.210027 sequence=610.333934
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=255 node=N8783 type=control1 q_typed_reliable_context=6.064141 sequence=616.398075
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=256 node=N6743 type=control1 q_typed_reliable_context=6.197796 sequence=622.595871
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=257 node=N8233 type=control1 q_typed_reliable_context=5.683697 sequence=628.279567
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=258 node=N8608 type=control1 q_typed_reliable_context=6.249039 sequence=634.528606
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=259 node=N4879 type=control0 q_typed_reliable_context=6.566925 sequence=641.095531
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=260 node=N5373 type=observe q_typed_reliable_context=6.747026 sequence=647.842557
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=261 node=N6741 type=control1 q_typed_reliable_context=6.658109 sequence=654.500666
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=262 node=N2348 type=control0 q_typed_reliable_context=6.026238 sequence=660.526904
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=263 node=N699 type=observe q_typed_reliable_context=5.961034 sequence=666.487938
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=264 node=N6685 type=observe q_typed_reliable_context=5.205885 sequence=671.693823
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=265 node=N708 type=observe q_typed_reliable_context=6.029047 sequence=677.722870
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=266 node=N7383 type=observe q_typed_reliable_context=6.883153 sequence=684.606023
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=267 node=N734 type=observe q_typed_reliable_context=5.613494 sequence=690.219517
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=268 node=N1951 type=observe q_typed_reliable_context=2.586750 sequence=692.806267
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=269 node=N2159 type=observe q_typed_reliable_context=6.064557 sequence=698.870823
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=270 node=N4513 type=observe q_typed_reliable_context=4.407217 sequence=703.278040
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=271 node=N1351 type=observe q_typed_reliable_context=2.239776 sequence=705.517816
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=272 node=N6656 type=observe q_typed_reliable_context=6.150565 sequence=711.668381
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=273 node=N684 type=observe q_typed_reliable_context=5.981017 sequence=717.649398
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=274 node=N729 type=observe q_typed_reliable_context=5.658857 sequence=723.308255
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=275 node=N7381 type=observe q_typed_reliable_context=5.315793 sequence=728.624048
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=276 node=N1688 type=observe q_typed_reliable_context=1.626512 sequence=730.250560
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=277 node=N5727 type=control0 q_typed_reliable_context=2.744802 sequence=732.995362
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] [plan] step=278 node=N1478 type=control0 q_typed_reliable_context=1.705687 sequence=734.701049
[b15-long-decay/d0/a0.05] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_0/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d0/a0.05] [gmean] 2026-07-21T14:44:18 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=197.539 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_0/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d0/a0.05] [gmean] 2026-07-21T14:44:18 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-long-decay/d0/a0.05] [eval iscas99__b15_1] {
[b15-long-decay/d0/a0.05] [eval iscas99__b15_1]   "records": 2,
[b15-long-decay/d0/a0.05] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_0/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-long-decay/d0/a0.05] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_0/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-long-decay/d0/a0.05] [eval iscas99__b15_1] }
[b15-long-decay/d0/a0.05] [gmean] 2026-07-21T14:44:25 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12322000000000011 plan_sec=197.539 eval_sec=6.948 total_sec=204.501
[b15-long-decay/d0/a0.05] [gmean] 2026-07-21T14:44:25 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12322000000000011 positives=1 negatives=0 elapsed=204.502
