[b15-long-decay/d64/a0.05] [gmean] 2026-07-21T14:37:17 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_64/alpha_0p05
[b15-long-decay/d64/a0.05] [gmean] 2026-07-21T14:37:17 budgets=iscas99__b15_1:278
[b15-long-decay/d64/a0.05] [gmean] 2026-07-21T14:37:17 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-long-decay/d64/a0.05] [gmean] 2026-07-21T14:37:17 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=180 node=N6682 type=observe q_typed_reliable_context=0.870715 sequence=347.301802
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=181 node=N7500 type=observe q_typed_reliable_context=0.944179 sequence=348.245981
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=182 node=N715 type=observe q_typed_reliable_context=1.857499 sequence=350.103481
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=183 node=N5873 type=observe q_typed_reliable_context=1.466862 sequence=351.570343
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=184 node=N2106 type=observe q_typed_reliable_context=1.502805 sequence=353.073148
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=185 node=N7542 type=control0 q_typed_reliable_context=1.577027 sequence=354.650175
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=186 node=N703 type=observe q_typed_reliable_context=2.841757 sequence=357.491932
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=187 node=N1987 type=observe q_typed_reliable_context=2.356936 sequence=359.848868
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=188 node=N3467 type=control1 q_typed_reliable_context=3.272289 sequence=363.121157
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=189 node=N6674 type=observe q_typed_reliable_context=3.603132 sequence=366.724289
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=190 node=N7439 type=observe q_typed_reliable_context=3.471389 sequence=370.195678
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=191 node=N3180 type=control1 q_typed_reliable_context=6.093143 sequence=376.288821
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=192 node=N6688 type=observe q_typed_reliable_context=0.677797 sequence=376.966618
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=193 node=N2652 type=control1 q_typed_reliable_context=2.511100 sequence=379.477718
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=194 node=N5879 type=observe q_typed_reliable_context=1.043867 sequence=380.521585
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=195 node=N1951 type=observe q_typed_reliable_context=1.485055 sequence=382.006641
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=196 node=N5473 type=observe q_typed_reliable_context=3.872852 sequence=385.879492
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=197 node=N4505 type=observe q_typed_reliable_context=2.024058 sequence=387.903550
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=198 node=N1688 type=observe q_typed_reliable_context=2.044525 sequence=389.948075
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=199 node=N2894 type=control1 q_typed_reliable_context=3.040612 sequence=392.988687
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=200 node=N1598 type=observe q_typed_reliable_context=1.127605 sequence=394.116292
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=201 node=N679 type=observe q_typed_reliable_context=4.324661 sequence=398.440954
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=202 node=N2181 type=observe q_typed_reliable_context=1.259811 sequence=399.700764
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=203 node=N3009 type=control1 q_typed_reliable_context=4.678527 sequence=404.379291
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=204 node=N765 type=observe q_typed_reliable_context=1.051535 sequence=405.430826
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=205 node=N706 type=observe q_typed_reliable_context=5.688595 sequence=411.119421
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=206 node=N764 type=observe q_typed_reliable_context=1.041357 sequence=412.160778
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=207 node=N2779 type=control1 q_typed_reliable_context=6.245544 sequence=418.406322
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=208 node=N8790 type=control1 q_typed_reliable_context=1.345787 sequence=419.752109
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=209 node=N7405 type=observe q_typed_reliable_context=6.179945 sequence=425.932054
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=210 node=N7550 type=observe q_typed_reliable_context=2.354715 sequence=428.286769
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=211 node=N4460 type=control0 q_typed_reliable_context=1.488033 sequence=429.774802
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=212 node=N7401 type=observe q_typed_reliable_context=5.899924 sequence=435.674726
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=213 node=N729 type=observe q_typed_reliable_context=1.830540 sequence=437.505266
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=214 node=N2151 type=observe q_typed_reliable_context=5.090776 sequence=442.596042
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=215 node=N1351 type=observe q_typed_reliable_context=5.674356 sequence=448.270398
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=216 node=N705 type=observe q_typed_reliable_context=2.786021 sequence=451.056419
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=217 node=N1874 type=observe q_typed_reliable_context=4.496308 sequence=455.552727
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=218 node=N8240 type=control1 q_typed_reliable_context=4.110670 sequence=459.663397
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=219 node=N8789 type=control1 q_typed_reliable_context=3.865501 sequence=463.528898
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=220 node=N4513 type=observe q_typed_reliable_context=5.347815 sequence=468.876713
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=221 node=N719 type=observe q_typed_reliable_context=2.760752 sequence=471.637464
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=222 node=N8239 type=control1 q_typed_reliable_context=6.049573 sequence=477.687038
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=223 node=N3067 type=control1 q_typed_reliable_context=7.419828 sequence=485.106866
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=224 node=N8607 type=control1 q_typed_reliable_context=5.987191 sequence=491.094057
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=225 node=N734 type=observe q_typed_reliable_context=6.988711 sequence=498.082768
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=226 node=N2159 type=observe q_typed_reliable_context=6.010327 sequence=504.093095
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=227 node=N2837 type=control1 q_typed_reliable_context=7.571070 sequence=511.664166
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=228 node=N652 type=control1 q_typed_reliable_context=2.917274 sequence=514.581439
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=229 node=N8238 type=control1 q_typed_reliable_context=6.544008 sequence=521.125447
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=230 node=N5202 type=observe q_typed_reliable_context=5.673305 sequence=526.798752
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=231 node=N7380 type=observe q_typed_reliable_context=6.154710 sequence=532.953462
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=232 node=N8606 type=control1 q_typed_reliable_context=5.127542 sequence=538.081004
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=233 node=N4497 type=observe q_typed_reliable_context=5.398996 sequence=543.480000
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=234 node=N6952 type=observe q_typed_reliable_context=3.090792 sequence=546.570792
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=235 node=N8237 type=control1 q_typed_reliable_context=7.266864 sequence=553.837656
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=236 node=N5456 type=observe q_typed_reliable_context=6.435268 sequence=560.272924
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=237 node=N8605 type=control1 q_typed_reliable_context=7.322803 sequence=567.595727
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=238 node=N6668 type=observe q_typed_reliable_context=7.144375 sequence=574.740102
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=239 node=N6932 type=observe q_typed_reliable_context=4.185417 sequence=578.925519
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=240 node=N8236 type=control1 q_typed_reliable_context=3.276140 sequence=582.201659
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=241 node=N515 type=control1 q_typed_reliable_context=6.515209 sequence=588.716868
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=242 node=N5422 type=observe q_typed_reliable_context=6.151781 sequence=594.868649
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=243 node=N5334 type=observe q_typed_reliable_context=6.054348 sequence=600.922997
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=244 node=N902 type=control1 q_typed_reliable_context=6.768234 sequence=607.691231
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=245 node=N5439 type=observe q_typed_reliable_context=6.648285 sequence=614.339516
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=246 node=N7383 type=observe q_typed_reliable_context=4.927967 sequence=619.267484
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=247 node=N699 type=observe q_typed_reliable_context=7.183133 sequence=626.450616
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=248 node=N6660 type=observe q_typed_reliable_context=1.350819 sequence=627.801436
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=249 node=N686 type=observe q_typed_reliable_context=3.060521 sequence=630.861957
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=250 node=N4537 type=observe q_typed_reliable_context=2.623253 sequence=633.485209
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=251 node=N5390 type=observe q_typed_reliable_context=3.610590 sequence=637.095800
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=252 node=N5373 type=observe q_typed_reliable_context=5.753933 sequence=642.849732
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=253 node=N7512 type=observe q_typed_reliable_context=5.329097 sequence=648.178830
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=254 node=N6678 type=observe q_typed_reliable_context=5.256923 sequence=653.435753
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=255 node=N1854 type=observe q_typed_reliable_context=5.358811 sequence=658.794564
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=256 node=N754 type=observe q_typed_reliable_context=5.142538 sequence=663.937102
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=257 node=N6538 type=observe q_typed_reliable_context=6.580767 sequence=670.517869
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=258 node=N753 type=observe q_typed_reliable_context=2.194820 sequence=672.712689
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=259 node=N752 type=observe q_typed_reliable_context=2.119267 sequence=674.831956
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=260 node=N898 type=observe q_typed_reliable_context=6.041081 sequence=680.873037
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=261 node=N763 type=observe q_typed_reliable_context=1.569918 sequence=682.442956
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=262 node=N696 type=observe q_typed_reliable_context=2.189280 sequence=684.632236
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=263 node=N7381 type=observe q_typed_reliable_context=2.148887 sequence=686.781123
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=264 node=N545 type=observe q_typed_reliable_context=2.326976 sequence=689.108099
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=265 node=N4489 type=observe q_typed_reliable_context=6.635225 sequence=695.743324
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=266 node=N7463 type=observe q_typed_reliable_context=2.039662 sequence=697.782986
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=267 node=N759 type=observe q_typed_reliable_context=1.641172 sequence=699.424158
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=268 node=N8235 type=control1 q_typed_reliable_context=4.960896 sequence=704.385054
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=269 node=N4532 type=control0 q_typed_reliable_context=2.966583 sequence=707.351637
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=270 node=N4442 type=control0 q_typed_reliable_context=6.412657 sequence=713.764294
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=271 node=N4367 type=control0 q_typed_reliable_context=5.097526 sequence=718.861820
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=272 node=N5726 type=control1 q_typed_reliable_context=6.107530 sequence=724.969350
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=273 node=N756 type=observe q_typed_reliable_context=5.929610 sequence=730.898960
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=274 node=N4469 type=control0 q_typed_reliable_context=5.231804 sequence=736.130765
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=275 node=N8234 type=control1 q_typed_reliable_context=6.379199 sequence=742.509964
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=276 node=N4421 type=control0 q_typed_reliable_context=4.910822 sequence=747.420787
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=277 node=N6593 type=control1 q_typed_reliable_context=6.741272 sequence=754.162059
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] [plan] step=278 node=N8783 type=control1 q_typed_reliable_context=4.836563 sequence=758.998622
[b15-long-decay/d64/a0.05] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_64/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d64/a0.05] [gmean] 2026-07-21T14:40:49 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=212.312 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_64/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d64/a0.05] [gmean] 2026-07-21T14:40:49 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-long-decay/d64/a0.05] [eval iscas99__b15_1] {
[b15-long-decay/d64/a0.05] [eval iscas99__b15_1]   "records": 2,
[b15-long-decay/d64/a0.05] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_64/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-long-decay/d64/a0.05] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_64/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-long-decay/d64/a0.05] [eval iscas99__b15_1] }
[b15-long-decay/d64/a0.05] [gmean] 2026-07-21T14:40:56 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.1254200000000001 plan_sec=212.312 eval_sec=6.623 total_sec=218.95
[b15-long-decay/d64/a0.05] [gmean] 2026-07-21T14:40:56 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.1254200000000001 positives=1 negatives=0 elapsed=218.951
