[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:48:20 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p20_weight_0p75
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:48:20 budgets=iscas99__b15_1:278
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:48:20 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:48:20 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=131 node=N7535 type=observe q_typed_reliable_context=1.904691 sequence=224.270765
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=132 node=N7534 type=observe q_typed_reliable_context=1.820561 sequence=226.091326
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=133 node=N7532 type=observe q_typed_reliable_context=1.673821 sequence=227.765147
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=134 node=N3410 type=control1 q_typed_reliable_context=1.880393 sequence=229.645540
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=135 node=N785 type=observe q_typed_reliable_context=1.892919 sequence=231.538459
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=136 node=N7424 type=control1 q_typed_reliable_context=1.438698 sequence=232.977157
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=137 node=N1552 type=observe q_typed_reliable_context=0.791476 sequence=233.768633
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=138 node=N630 type=control1 q_typed_reliable_context=2.536832 sequence=236.305465
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=139 node=N642 type=control1 q_typed_reliable_context=4.891628 sequence=241.197093
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=140 node=N649 type=control1 q_typed_reliable_context=4.266846 sequence=245.463939
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=141 node=N3180 type=control1 q_typed_reliable_context=2.360738 sequence=247.824676
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=142 node=N5867 type=observe q_typed_reliable_context=1.829005 sequence=249.653681
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=143 node=N2157 type=observe q_typed_reliable_context=3.857585 sequence=253.511266
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=144 node=N3295 type=control1 q_typed_reliable_context=2.649630 sequence=256.160896
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=145 node=N3525 type=control1 q_typed_reliable_context=3.379071 sequence=259.539967
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=146 node=N3467 type=control1 q_typed_reliable_context=2.922461 sequence=262.462428
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=147 node=N7454 type=observe q_typed_reliable_context=2.963962 sequence=265.426390
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=148 node=N1586 type=control1 q_typed_reliable_context=2.677609 sequence=268.103999
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=149 node=N1607 type=control1 q_typed_reliable_context=2.221737 sequence=270.325736
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=150 node=N647 type=control1 q_typed_reliable_context=5.486269 sequence=275.812004
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=151 node=N2102 type=observe q_typed_reliable_context=4.076575 sequence=279.888579
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=152 node=N7402 type=observe q_typed_reliable_context=3.774617 sequence=283.663196
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=153 node=N7482 type=observe q_typed_reliable_context=4.231851 sequence=287.895047
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=154 node=N694 type=observe q_typed_reliable_context=3.996489 sequence=291.891536
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=155 node=N2652 type=control1 q_typed_reliable_context=3.664726 sequence=295.556262
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=156 node=N2721 type=control1 q_typed_reliable_context=3.355420 sequence=298.911682
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=157 node=N7442 type=control0 q_typed_reliable_context=3.975994 sequence=302.887676
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=158 node=N2894 type=control1 q_typed_reliable_context=3.429507 sequence=306.317183
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=159 node=N6674 type=observe q_typed_reliable_context=2.705998 sequence=309.023181
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=160 node=N4529 type=observe q_typed_reliable_context=1.903022 sequence=310.926203
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=161 node=N5617 type=observe q_typed_reliable_context=2.745629 sequence=313.671832
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=162 node=N7624 type=observe q_typed_reliable_context=2.222942 sequence=315.894774
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=163 node=N7465 type=observe q_typed_reliable_context=2.656696 sequence=318.551470
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=164 node=N6948 type=observe q_typed_reliable_context=2.392722 sequence=320.944192
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=165 node=N5627 type=observe q_typed_reliable_context=2.293443 sequence=323.237635
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=166 node=N2106 type=observe q_typed_reliable_context=1.430916 sequence=324.668551
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=167 node=N7473 type=control0 q_typed_reliable_context=2.593011 sequence=327.261562
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=168 node=N2149 type=observe q_typed_reliable_context=5.309584 sequence=332.571146
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=169 node=N7385 type=observe q_typed_reliable_context=4.676757 sequence=337.247903
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=170 node=N723 type=observe q_typed_reliable_context=2.006047 sequence=339.253950
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=171 node=N712 type=observe q_typed_reliable_context=3.387385 sequence=342.641335
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=172 node=N5877 type=observe q_typed_reliable_context=2.500291 sequence=345.141626
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=173 node=N7613 type=observe q_typed_reliable_context=2.388300 sequence=347.529926
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=174 node=N5740 type=observe q_typed_reliable_context=2.462561 sequence=349.992487
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=175 node=N7436 type=observe q_typed_reliable_context=4.458364 sequence=354.450851
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=176 node=N4521 type=observe q_typed_reliable_context=3.219875 sequence=357.670726
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=177 node=N6531 type=observe q_typed_reliable_context=2.424751 sequence=360.095477
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=178 node=N703 type=observe q_typed_reliable_context=4.718970 sequence=364.814448
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=179 node=N7626 type=observe q_typed_reliable_context=4.729458 sequence=369.543905
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=180 node=N5873 type=observe q_typed_reliable_context=2.419849 sequence=371.963755
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=181 node=N725 type=observe q_typed_reliable_context=5.452282 sequence=377.416037
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=182 node=N714 type=observe q_typed_reliable_context=4.700835 sequence=382.116873
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=183 node=N5356 type=observe q_typed_reliable_context=3.477906 sequence=385.594779
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=184 node=N7855 type=control0 q_typed_reliable_context=1.916138 sequence=387.510917
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=185 node=N715 type=observe q_typed_reliable_context=2.847297 sequence=390.358214
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=186 node=N7542 type=control0 q_typed_reliable_context=1.704978 sequence=392.063192
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=187 node=N2952 type=control1 q_typed_reliable_context=1.434204 sequence=393.497397
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=188 node=N2837 type=control1 q_typed_reliable_context=1.161579 sequence=394.658976
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=189 node=N3067 type=control1 q_typed_reliable_context=1.151781 sequence=395.810757
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=190 node=N8790 type=control1 q_typed_reliable_context=1.644769 sequence=397.455527
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=191 node=N8240 type=control1 q_typed_reliable_context=1.575781 sequence=399.031308
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=192 node=N3009 type=control1 q_typed_reliable_context=1.428845 sequence=400.460153
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=193 node=N8789 type=control1 q_typed_reliable_context=1.420607 sequence=401.880760
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=194 node=N8239 type=control1 q_typed_reliable_context=1.579151 sequence=403.459911
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=195 node=N7401 type=observe q_typed_reliable_context=0.755610 sequence=404.215521
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=196 node=N8607 type=control1 q_typed_reliable_context=1.344962 sequence=405.560483
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=197 node=N7453 type=observe q_typed_reliable_context=0.841038 sequence=406.401521
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=198 node=N578 type=observe q_typed_reliable_context=1.096598 sequence=407.498119
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=199 node=N2779 type=control1 q_typed_reliable_context=1.131042 sequence=408.629160
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=200 node=N6685 type=observe q_typed_reliable_context=0.681675 sequence=409.310835
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=201 node=N5473 type=observe q_typed_reliable_context=2.021582 sequence=411.332417
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=202 node=N705 type=observe q_typed_reliable_context=6.178958 sequence=417.511375
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=203 node=N2181 type=observe q_typed_reliable_context=3.712270 sequence=421.223645
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=204 node=N4505 type=observe q_typed_reliable_context=3.323174 sequence=424.546820
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=205 node=N5456 type=observe q_typed_reliable_context=5.243051 sequence=429.789870
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=206 node=N706 type=observe q_typed_reliable_context=6.503696 sequence=436.293567
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=207 node=N6573 type=observe q_typed_reliable_context=5.214536 sequence=441.508103
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=208 node=N652 type=control1 q_typed_reliable_context=3.871575 sequence=445.379678
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=209 node=N8238 type=control1 q_typed_reliable_context=6.057481 sequence=451.437160
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=210 node=N5879 type=observe q_typed_reliable_context=4.258785 sequence=455.695945
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=211 node=N5725 type=observe q_typed_reliable_context=4.700727 sequence=460.396672
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=212 node=N7439 type=observe q_typed_reliable_context=2.612643 sequence=463.009314
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=213 node=N679 type=observe q_typed_reliable_context=2.610826 sequence=465.620140
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=214 node=N5439 type=observe q_typed_reliable_context=4.387569 sequence=470.007709
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=215 node=N6581 type=observe q_typed_reliable_context=6.437337 sequence=476.445046
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=216 node=N5422 type=observe q_typed_reliable_context=5.049323 sequence=481.494369
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=217 node=N8606 type=control1 q_typed_reliable_context=5.811893 sequence=487.306262
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=218 node=N8237 type=control1 q_typed_reliable_context=5.865545 sequence=493.171807
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=219 node=N7405 type=observe q_typed_reliable_context=3.302675 sequence=496.474482
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=220 node=N4497 type=observe q_typed_reliable_context=3.701599 sequence=500.176081
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=221 node=N7550 type=observe q_typed_reliable_context=3.640875 sequence=503.816956
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=222 node=N902 type=control1 q_typed_reliable_context=6.305650 sequence=510.122607
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=223 node=N8605 type=control1 q_typed_reliable_context=5.690538 sequence=515.813145
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=224 node=N2151 type=observe q_typed_reliable_context=5.677146 sequence=521.490290
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=225 node=N5390 type=observe q_typed_reliable_context=5.821273 sequence=527.311564
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=226 node=N5334 type=observe q_typed_reliable_context=5.344941 sequence=532.656505
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=227 node=N6660 type=observe q_typed_reliable_context=5.737482 sequence=538.393987
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=228 node=N5373 type=observe q_typed_reliable_context=2.054105 sequence=540.448092
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=229 node=N1874 type=observe q_typed_reliable_context=5.835558 sequence=546.283650
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=230 node=N5202 type=observe q_typed_reliable_context=3.090909 sequence=549.374559
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=231 node=N8236 type=control1 q_typed_reliable_context=4.327142 sequence=553.701701
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=232 node=N7383 type=observe q_typed_reliable_context=2.404738 sequence=556.106438
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=233 node=N515 type=control1 q_typed_reliable_context=3.512023 sequence=559.618462
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=234 node=N4513 type=observe q_typed_reliable_context=3.665867 sequence=563.284329
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=235 node=N719 type=observe q_typed_reliable_context=6.388468 sequence=569.672796
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=236 node=N699 type=observe q_typed_reliable_context=6.179785 sequence=575.852581
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=237 node=N4460 type=control0 q_typed_reliable_context=4.507422 sequence=580.360003
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=238 node=N6682 type=observe q_typed_reliable_context=5.961864 sequence=586.321867
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=239 node=N708 type=observe q_typed_reliable_context=5.546955 sequence=591.868822
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=240 node=N734 type=observe q_typed_reliable_context=5.550475 sequence=597.419297
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=241 node=N2159 type=observe q_typed_reliable_context=6.001421 sequence=603.420718
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=242 node=N6932 type=observe q_typed_reliable_context=2.117296 sequence=605.538014
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=243 node=N7380 type=observe q_typed_reliable_context=4.555383 sequence=610.093397
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=244 node=N4421 type=control0 q_typed_reliable_context=3.585391 sequence=613.678787
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=245 node=N4489 type=observe q_typed_reliable_context=6.197202 sequence=619.875990
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=246 node=N6658 type=observe q_typed_reliable_context=6.074469 sequence=625.950459
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=247 node=N1351 type=observe q_typed_reliable_context=2.297902 sequence=628.248361
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=248 node=N765 type=observe q_typed_reliable_context=1.759224 sequence=630.007586
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=249 node=N686 type=observe q_typed_reliable_context=5.023220 sequence=635.030806
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=250 node=N729 type=observe q_typed_reliable_context=4.831638 sequence=639.862444
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=251 node=N7381 type=observe q_typed_reliable_context=4.964782 sequence=644.827226
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=252 node=N1951 type=observe q_typed_reliable_context=0.964399 sequence=645.791625
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=253 node=N684 type=observe q_typed_reliable_context=5.666481 sequence=651.458107
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=254 node=N1598 type=observe q_typed_reliable_context=4.079982 sequence=655.538089
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=255 node=N7472 type=control0 q_typed_reliable_context=5.665182 sequence=661.203271
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=256 node=N8235 type=control1 q_typed_reliable_context=6.339929 sequence=667.543200
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=257 node=N1688 type=observe q_typed_reliable_context=1.735026 sequence=669.278225
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=258 node=N4532 type=control0 q_typed_reliable_context=5.538784 sequence=674.817009
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=259 node=N541 type=observe q_typed_reliable_context=5.875976 sequence=680.692985
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=260 node=N6688 type=observe q_typed_reliable_context=5.521338 sequence=686.214323
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=261 node=N6538 type=observe q_typed_reliable_context=6.292369 sequence=692.506692
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=262 node=N8234 type=control1 q_typed_reliable_context=6.487759 sequence=698.994451
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=263 node=N6678 type=observe q_typed_reliable_context=1.272222 sequence=700.266672
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=264 node=N4537 type=observe q_typed_reliable_context=5.829850 sequence=706.096522
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=265 node=N689 type=observe q_typed_reliable_context=6.135791 sequence=712.232313
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=266 node=N898 type=observe q_typed_reliable_context=0.916816 sequence=713.149129
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=267 node=N545 type=observe q_typed_reliable_context=3.440984 sequence=716.590113
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=268 node=N2243 type=observe q_typed_reliable_context=6.513900 sequence=723.104013
