[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:40:53 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/best_final_horizon/q_typed_residual_context/alpha_0p10_weight_0p75
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:40:53 budgets=iscas99__b15_1:278
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:40:53 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:40:53 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=131 node=N616 type=control1 q_typed_residual_context=2.750903 sequence=244.988706
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=132 node=N636 type=control1 q_typed_residual_context=1.901540 sequence=246.890246
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=133 node=N7721 type=control0 q_typed_residual_context=0.899566 sequence=247.789812
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=134 node=N1552 type=observe q_typed_residual_context=0.880236 sequence=248.670048
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=135 node=N7453 type=observe q_typed_residual_context=1.020331 sequence=249.690379
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=136 node=N694 type=observe q_typed_residual_context=2.498693 sequence=252.189071
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=137 node=N3295 type=control1 q_typed_residual_context=1.745636 sequence=253.934707
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=138 node=N3467 type=control1 q_typed_residual_context=1.794671 sequence=255.729378
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=139 node=N630 type=control1 q_typed_residual_context=2.183406 sequence=257.912784
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=140 node=N7402 type=observe q_typed_residual_context=1.247143 sequence=259.159927
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=141 node=N2106 type=observe q_typed_residual_context=2.154682 sequence=261.314610
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=142 node=N642 type=control1 q_typed_residual_context=1.766663 sequence=263.081273
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=143 node=N649 type=control1 q_typed_residual_context=2.270454 sequence=265.351726
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=144 node=N7881 type=control1 q_typed_residual_context=0.851772 sequence=266.203499
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=145 node=N3525 type=control1 q_typed_residual_context=1.402346 sequence=267.605844
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=146 node=N7680 type=observe q_typed_residual_context=1.013845 sequence=268.619689
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=147 node=N5046 type=observe q_typed_residual_context=1.570177 sequence=270.189866
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=148 node=N6534 type=observe q_typed_residual_context=2.425590 sequence=272.615456
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=149 node=N5873 type=observe q_typed_residual_context=1.550032 sequence=274.165488
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=150 node=N7628 type=observe q_typed_residual_context=1.195330 sequence=275.360818
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=151 node=N1607 type=control1 q_typed_residual_context=2.135789 sequence=277.496607
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=152 node=N4489 type=observe q_typed_residual_context=1.486291 sequence=278.982898
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=153 node=N5356 type=observe q_typed_residual_context=1.446485 sequence=280.429383
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=154 node=N7385 type=observe q_typed_residual_context=1.108900 sequence=281.538283
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=155 node=N647 type=control1 q_typed_residual_context=2.435135 sequence=283.973418
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=156 node=N7854 type=control0 q_typed_residual_context=1.372805 sequence=285.346223
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=157 node=N626 type=control1 q_typed_residual_context=0.891314 sequence=286.237537
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=158 node=N2157 type=observe q_typed_residual_context=5.172039 sequence=291.409576
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=159 node=N7728 type=control0 q_typed_residual_context=3.318699 sequence=294.728276
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=160 node=N1586 type=control1 q_typed_residual_context=5.840633 sequence=300.568909
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=161 node=N2652 type=control1 q_typed_residual_context=1.621374 sequence=302.190283
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=162 node=N2721 type=control1 q_typed_residual_context=2.713908 sequence=304.904191
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=163 node=N2894 type=control1 q_typed_residual_context=2.833722 sequence=307.737913
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=164 node=N2952 type=control1 q_typed_residual_context=1.475212 sequence=309.213125
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=165 node=N5617 type=observe q_typed_residual_context=1.229734 sequence=310.442860
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=166 node=N7624 type=observe q_typed_residual_context=3.502554 sequence=313.945414
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=167 node=N2779 type=control1 q_typed_residual_context=2.335418 sequence=316.280832
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=168 node=N7614 type=observe q_typed_residual_context=2.075205 sequence=318.356036
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=169 node=N5740 type=observe q_typed_residual_context=1.619772 sequence=319.975809
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=170 node=N2149 type=observe q_typed_residual_context=1.935446 sequence=321.911255
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=171 node=N7852 type=control0 q_typed_residual_context=1.413779 sequence=323.325034
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=172 node=N7729 type=control0 q_typed_residual_context=1.002896 sequence=324.327929
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=173 node=N2837 type=control1 q_typed_residual_context=0.988936 sequence=325.316865
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=174 node=N3009 type=control1 q_typed_residual_context=1.042053 sequence=326.358918
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=175 node=N5877 type=observe q_typed_residual_context=0.929406 sequence=327.288325
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=176 node=N5867 type=observe q_typed_residual_context=1.178130 sequence=328.466455
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=177 node=N7589 type=control1 q_typed_residual_context=1.183836 sequence=329.650290
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=178 node=N5627 type=observe q_typed_residual_context=0.734788 sequence=330.385079
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=179 node=N722 type=observe q_typed_residual_context=1.692736 sequence=332.077815
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=180 node=N7681 type=observe q_typed_residual_context=0.978044 sequence=333.055859
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=181 node=N7436 type=observe q_typed_residual_context=1.104010 sequence=334.159869
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=182 node=N4529 type=observe q_typed_residual_context=1.154138 sequence=335.314007
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=183 node=N712 type=observe q_typed_residual_context=1.543992 sequence=336.857999
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=184 node=N7730 type=control0 q_typed_residual_context=0.920723 sequence=337.778722
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=185 node=N8790 type=control1 q_typed_residual_context=1.933699 sequence=339.712421
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=186 node=N7731 type=control0 q_typed_residual_context=2.433380 sequence=342.145801
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=187 node=N8240 type=control1 q_typed_residual_context=1.783319 sequence=343.929120
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=188 node=N7732 type=control0 q_typed_residual_context=1.599646 sequence=345.528766
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=189 node=N7733 type=control0 q_typed_residual_context=1.237376 sequence=346.766142
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=190 node=N1411 type=control0 q_typed_residual_context=1.151147 sequence=347.917289
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=191 node=N6673 type=observe q_typed_residual_context=1.892781 sequence=349.810070
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=192 node=N723 type=observe q_typed_residual_context=2.195949 sequence=352.006020
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=193 node=N714 type=observe q_typed_residual_context=2.590607 sequence=354.596627
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=194 node=N725 type=observe q_typed_residual_context=2.782871 sequence=357.379497
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=195 node=N705 type=observe q_typed_residual_context=2.937287 sequence=360.316784
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=196 node=N8607 type=control1 q_typed_residual_context=2.208463 sequence=362.525247
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=197 node=N8789 type=control1 q_typed_residual_context=3.272127 sequence=365.797374
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=198 node=N8238 type=control1 q_typed_residual_context=3.782738 sequence=369.580112
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=199 node=N8239 type=control1 q_typed_residual_context=3.383880 sequence=372.963992
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=200 node=N8606 type=control1 q_typed_residual_context=2.645831 sequence=375.609823
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=201 node=N8237 type=control1 q_typed_residual_context=2.163539 sequence=377.773361
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=202 node=N652 type=control1 q_typed_residual_context=1.807549 sequence=379.580911
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=203 node=N3067 type=control1 q_typed_residual_context=1.686232 sequence=381.267143
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=204 node=N515 type=control1 q_typed_residual_context=2.110043 sequence=383.377186
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=205 node=N8605 type=control1 q_typed_residual_context=1.667237 sequence=385.044423
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=206 node=N628 type=control1 q_typed_residual_context=1.589371 sequence=386.633794
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=207 node=N624 type=control1 q_typed_residual_context=1.620974 sequence=388.254769
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=208 node=N902 type=control1 q_typed_residual_context=2.652843 sequence=390.907612
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=209 node=N8236 type=control1 q_typed_residual_context=2.743445 sequence=393.651056
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=210 node=N8235 type=control1 q_typed_residual_context=1.894448 sequence=395.545504
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=211 node=N5726 type=control1 q_typed_residual_context=1.667108 sequence=397.212612
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=212 node=N8234 type=control1 q_typed_residual_context=1.396161 sequence=398.608774
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=213 node=N6593 type=control1 q_typed_residual_context=2.160050 sequence=400.768823
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=214 node=N8783 type=control1 q_typed_residual_context=2.093521 sequence=402.862344
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=215 node=N7405 type=observe q_typed_residual_context=1.309899 sequence=404.172243
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=216 node=N6667 type=observe q_typed_residual_context=2.275434 sequence=406.447677
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=217 node=N8233 type=control1 q_typed_residual_context=1.789591 sequence=408.237268
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=218 node=N5879 type=observe q_typed_residual_context=1.393643 sequence=409.630911
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=219 node=N5473 type=observe q_typed_residual_context=1.094625 sequence=410.725536
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=220 node=N679 type=observe q_typed_residual_context=1.743567 sequence=412.469103
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=221 node=N7855 type=control0 q_typed_residual_context=1.051748 sequence=413.520852
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=222 node=N8608 type=control1 q_typed_residual_context=1.587425 sequence=415.108276
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=223 node=N4497 type=observe q_typed_residual_context=0.889633 sequence=415.997910
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=224 node=N5439 type=observe q_typed_residual_context=1.053922 sequence=417.051832
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=225 node=N715 type=observe q_typed_residual_context=1.806539 sequence=418.858371
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=226 node=N7401 type=observe q_typed_residual_context=0.874398 sequence=419.732769
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=227 node=N1951 type=observe q_typed_residual_context=0.653186 sequence=420.385955
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=228 node=N5422 type=observe q_typed_residual_context=0.953129 sequence=421.339084
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=229 node=N2358 type=control1 q_typed_residual_context=0.922367 sequence=422.261451
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=230 node=N6573 type=observe q_typed_residual_context=0.835557 sequence=423.097007
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=231 node=N706 type=observe q_typed_residual_context=1.458337 sequence=424.555345
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=232 node=N6581 type=observe q_typed_residual_context=1.330321 sequence=425.885666
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=233 node=N703 type=observe q_typed_residual_context=1.405798 sequence=427.291464
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=234 node=N5456 type=observe q_typed_residual_context=0.834460 sequence=428.125924
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=235 node=N7439 type=observe q_typed_residual_context=0.958912 sequence=429.084836
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=236 node=N4537 type=observe q_typed_residual_context=1.286180 sequence=430.371017
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=237 node=N5390 type=observe q_typed_residual_context=1.056869 sequence=431.427886
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=238 node=N2151 type=observe q_typed_residual_context=1.388963 sequence=432.816848
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=239 node=N6660 type=observe q_typed_residual_context=0.997358 sequence=433.814206
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=240 node=N5373 type=observe q_typed_residual_context=0.850508 sequence=434.664714
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=241 node=N4521 type=observe q_typed_residual_context=1.256246 sequence=435.920961
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=242 node=N5334 type=observe q_typed_residual_context=1.043787 sequence=436.964748
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=243 node=N7404 type=observe q_typed_residual_context=1.012057 sequence=437.976805
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=244 node=N719 type=observe q_typed_residual_context=1.506880 sequence=439.483685
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=245 node=N1874 type=observe q_typed_residual_context=1.040350 sequence=440.524035
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=246 node=N1688 type=observe q_typed_residual_context=0.700068 sequence=441.224103
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=247 node=N4460 type=control0 q_typed_residual_context=0.870596 sequence=442.094699
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=248 node=N699 type=observe q_typed_residual_context=1.395915 sequence=443.490614
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=249 node=N1598 type=observe q_typed_residual_context=0.679085 sequence=444.169699
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=250 node=N6685 type=observe q_typed_residual_context=0.765976 sequence=444.935674
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=251 node=N734 type=observe q_typed_residual_context=1.760184 sequence=446.695859
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=252 node=N7382 type=observe q_typed_residual_context=1.384205 sequence=448.080064
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=253 node=N686 type=observe q_typed_residual_context=1.430439 sequence=449.510503
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=254 node=N4505 type=observe q_typed_residual_context=1.086953 sequence=450.597455
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=255 node=N4421 type=control0 q_typed_residual_context=0.934433 sequence=451.531888
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=256 node=N7512 type=observe q_typed_residual_context=0.772610 sequence=452.304498
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=257 node=N4359 type=control0 q_typed_residual_context=1.028298 sequence=453.332795
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=258 node=N1351 type=observe q_typed_residual_context=1.464721 sequence=454.797517
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=259 node=N1987 type=observe q_typed_residual_context=0.711578 sequence=455.509095
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=260 node=N4367 type=control0 q_typed_residual_context=0.888404 sequence=456.397499
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=261 node=N6656 type=observe q_typed_residual_context=1.387252 sequence=457.784751
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=262 node=N684 type=observe q_typed_residual_context=2.056739 sequence=459.841489
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=263 node=N7380 type=observe q_typed_residual_context=1.402615 sequence=461.244105
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=264 node=N689 type=observe q_typed_residual_context=2.185276 sequence=463.429381
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=265 node=N729 type=observe q_typed_residual_context=2.379808 sequence=465.809189
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=266 node=N6658 type=observe q_typed_residual_context=0.833710 sequence=466.642898
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=267 node=N2159 type=observe q_typed_residual_context=0.786188 sequence=467.429087
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=268 node=N7383 type=observe q_typed_residual_context=1.131050 sequence=468.560137
