[b15-reencode/i32/b0.25] [gmean] 2026-07-21T14:45:43 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/latent_reencode/interval_32/blend_0p25
[b15-reencode/i32/b0.25] [gmean] 2026-07-21T14:45:43 budgets=iscas99__b15_1:278
[b15-reencode/i32/b0.25] [gmean] 2026-07-21T14:45:43 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-reencode/i32/b0.25] [gmean] 2026-07-21T14:45:43 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=178 node=N3067 type=control1 q_typed_reliable_context=1.100451 sequence=341.101783
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=179 node=N8790 type=control1 q_typed_reliable_context=1.443254 sequence=342.545037
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=180 node=N8240 type=control1 q_typed_reliable_context=1.519690 sequence=344.064728
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=181 node=N8789 type=control1 q_typed_reliable_context=1.620805 sequence=345.685533
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=182 node=N8239 type=control1 q_typed_reliable_context=1.617236 sequence=347.302769
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=183 node=N8607 type=control1 q_typed_reliable_context=1.638354 sequence=348.941123
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=184 node=N7512 type=control1 q_typed_reliable_context=0.669202 sequence=349.610325
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=185 node=N652 type=control1 q_typed_reliable_context=1.462655 sequence=351.072980
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=186 node=N8238 type=control1 q_typed_reliable_context=1.673099 sequence=352.746079
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=187 node=N8606 type=control1 q_typed_reliable_context=1.874351 sequence=354.620430
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=188 node=N8237 type=control1 q_typed_reliable_context=1.794872 sequence=356.415301
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=189 node=N902 type=control1 q_typed_reliable_context=1.155468 sequence=357.570769
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=190 node=N8605 type=control1 q_typed_reliable_context=1.443475 sequence=359.014244
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=191 node=N8236 type=control1 q_typed_reliable_context=0.860843 sequence=359.875087
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] latent_reencode step=192 interval=32 blend=0.25
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=192 node=N2106 type=observe q_typed_reliable_context=1.044719 sequence=360.919806
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=193 node=N515 type=control1 q_typed_reliable_context=2.094578 sequence=363.014384
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=194 node=N8003 type=control0 q_typed_reliable_context=1.384340 sequence=364.398724
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=195 node=N5726 type=control1 q_typed_reliable_context=1.381473 sequence=365.780197
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=196 node=N6673 type=observe q_typed_reliable_context=2.102321 sequence=367.882517
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=197 node=N6688 type=observe q_typed_reliable_context=0.852951 sequence=368.735468
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=198 node=N7385 type=observe q_typed_reliable_context=2.338474 sequence=371.073942
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=199 node=N679 type=observe q_typed_reliable_context=1.931150 sequence=373.005092
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=200 node=N5473 type=observe q_typed_reliable_context=1.372887 sequence=374.377979
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=201 node=N7855 type=control0 q_typed_reliable_context=0.834527 sequence=375.212506
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=202 node=N712 type=observe q_typed_reliable_context=1.306686 sequence=376.519191
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=203 node=N2102 type=observe q_typed_reliable_context=0.853693 sequence=377.372884
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=204 node=N7628 type=observe q_typed_reliable_context=0.934472 sequence=378.307356
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=205 node=N7401 type=observe q_typed_reliable_context=0.993929 sequence=379.301284
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=206 node=N8235 type=control1 q_typed_reliable_context=1.973049 sequence=381.274333
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=207 node=N6677 type=observe q_typed_reliable_context=0.698419 sequence=381.972752
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=208 node=N2149 type=observe q_typed_reliable_context=1.740206 sequence=383.712958
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=209 node=N7681 type=observe q_typed_reliable_context=1.010037 sequence=384.722995
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=210 node=N8234 type=control1 q_typed_reliable_context=1.640624 sequence=386.363619
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=211 node=N6593 type=control1 q_typed_reliable_context=1.754752 sequence=388.118371
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=212 node=N8783 type=control1 q_typed_reliable_context=1.359177 sequence=389.477548
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=213 node=N5740 type=observe q_typed_reliable_context=1.158053 sequence=390.635601
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=214 node=N8233 type=control1 q_typed_reliable_context=1.593916 sequence=392.229517
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=215 node=N4529 type=observe q_typed_reliable_context=1.849758 sequence=394.079276
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=216 node=N714 type=observe q_typed_reliable_context=1.755551 sequence=395.834827
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=217 node=N723 type=observe q_typed_reliable_context=1.232853 sequence=397.067680
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=218 node=N703 type=observe q_typed_reliable_context=1.702064 sequence=398.769744
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=219 node=N4460 type=control0 q_typed_reliable_context=1.758217 sequence=400.527961
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=220 node=N5873 type=observe q_typed_reliable_context=1.703357 sequence=402.231318
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=221 node=N7472 type=control0 q_typed_reliable_context=0.952790 sequence=403.184108
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=222 node=N7405 type=observe q_typed_reliable_context=0.898935 sequence=404.083042
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=223 node=N4421 type=control0 q_typed_reliable_context=1.508294 sequence=405.591336
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] latent_reencode step=224 interval=32 blend=0.25
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=224 node=N5356 type=observe q_typed_reliable_context=2.378535 sequence=407.969871
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=225 node=N4359 type=control0 q_typed_reliable_context=3.894298 sequence=411.864169
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=226 node=N6581 type=observe q_typed_reliable_context=1.281220 sequence=413.145389
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=227 node=N4367 type=control0 q_typed_reliable_context=2.346779 sequence=415.492168
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=228 node=N705 type=observe q_typed_reliable_context=4.768171 sequence=420.260339
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=229 node=N771 type=observe q_typed_reliable_context=0.906000 sequence=421.166339
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=230 node=N8608 type=control1 q_typed_reliable_context=4.100920 sequence=425.267259
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=231 node=N4532 type=control0 q_typed_reliable_context=4.408561 sequence=429.675820
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=232 node=N4489 type=observe q_typed_reliable_context=3.024338 sequence=432.700158
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=233 node=N715 type=observe q_typed_reliable_context=2.402933 sequence=435.103091
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=234 node=N5456 type=observe q_typed_reliable_context=1.290245 sequence=436.393336
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=235 node=N6678 type=observe q_typed_reliable_context=0.714885 sequence=437.108221
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=236 node=N4442 type=control0 q_typed_reliable_context=1.510694 sequence=438.618915
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=237 node=N764 type=observe q_typed_reliable_context=0.189349 sequence=438.808264
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=238 node=N7387 type=observe q_typed_reliable_context=5.640691 sequence=444.448954
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=239 node=N5879 type=observe q_typed_reliable_context=5.313817 sequence=449.762771
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=240 node=N5422 type=observe q_typed_reliable_context=1.633109 sequence=451.395880
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=241 node=N706 type=observe q_typed_reliable_context=4.210290 sequence=455.606170
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=242 node=N5439 type=observe q_typed_reliable_context=2.841407 sequence=458.447577
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=243 node=N4497 type=observe q_typed_reliable_context=3.505599 sequence=461.953176
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=244 node=N699 type=observe q_typed_reliable_context=1.900388 sequence=463.853564
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=245 node=N7439 type=observe q_typed_reliable_context=1.864137 sequence=465.717701
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=246 node=N5390 type=observe q_typed_reliable_context=1.267744 sequence=466.985444
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=247 node=N4469 type=control0 q_typed_reliable_context=3.409133 sequence=470.394577
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=248 node=N708 type=observe q_typed_reliable_context=6.070915 sequence=476.465493
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=249 node=N5373 type=observe q_typed_reliable_context=4.157415 sequence=480.622908
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=250 node=N7437 type=observe q_typed_reliable_context=4.036757 sequence=484.659664
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=251 node=N1874 type=observe q_typed_reliable_context=1.564079 sequence=486.223744
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=252 node=N5202 type=observe q_typed_reliable_context=4.219829 sequence=490.443573
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=253 node=N4505 type=observe q_typed_reliable_context=6.028894 sequence=496.472467
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=254 node=N719 type=observe q_typed_reliable_context=1.979447 sequence=498.451914
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=255 node=N7720 type=control0 q_typed_reliable_context=2.765071 sequence=501.216985
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] latent_reencode step=256 interval=32 blend=0.25
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=256 node=N6743 type=control1 q_typed_reliable_context=2.916874 sequence=504.133859
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=257 node=N6741 type=control1 q_typed_reliable_context=1.632233 sequence=505.766092
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=258 node=N2358 type=control1 q_typed_reliable_context=1.266168 sequence=507.032260
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=259 node=N6685 type=observe q_typed_reliable_context=0.418100 sequence=507.450360
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=260 node=N2151 type=observe q_typed_reliable_context=0.506216 sequence=507.956576
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=261 node=N5334 type=observe q_typed_reliable_context=0.924760 sequence=508.881335
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=262 node=N734 type=observe q_typed_reliable_context=3.340080 sequence=512.221416
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=263 node=N6682 type=observe q_typed_reliable_context=1.988263 sequence=514.209679
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=264 node=N6932 type=observe q_typed_reliable_context=4.683850 sequence=518.893529
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=265 node=N4436 type=control0 q_typed_reliable_context=3.182307 sequence=522.075836
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=266 node=N7383 type=observe q_typed_reliable_context=6.920458 sequence=528.996294
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=267 node=N5665 type=control0 q_typed_reliable_context=4.649811 sequence=533.646106
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=268 node=N5671 type=control0 q_typed_reliable_context=4.605041 sequence=538.251147
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=269 node=N5715 type=control0 q_typed_reliable_context=4.544284 sequence=542.795431
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=270 node=N4391 type=control0 q_typed_reliable_context=3.715357 sequence=546.510788
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=271 node=N6947 type=control0 q_typed_reliable_context=5.655054 sequence=552.165842
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=272 node=N2276 type=control1 q_typed_reliable_context=5.933007 sequence=558.098849
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=273 node=N686 type=observe q_typed_reliable_context=2.537825 sequence=560.636674
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=274 node=N1351 type=observe q_typed_reliable_context=1.373257 sequence=562.009932
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=275 node=N4879 type=control0 q_typed_reliable_context=1.458202 sequence=563.468134
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=276 node=N6728 type=control1 q_typed_reliable_context=0.986578 sequence=564.454712
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=277 node=N4513 type=observe q_typed_reliable_context=2.404294 sequence=566.859006
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] [plan] step=278 node=N684 type=observe q_typed_reliable_context=2.955410 sequence=569.814416
[b15-reencode/i32/b0.25] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/latent_reencode/interval_32/blend_0p25/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-reencode/i32/b0.25] [gmean] 2026-07-21T14:49:02 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=198.804 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/latent_reencode/interval_32/blend_0p25/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-reencode/i32/b0.25] [gmean] 2026-07-21T14:49:02 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-reencode/i32/b0.25] [eval iscas99__b15_1] {
[b15-reencode/i32/b0.25] [eval iscas99__b15_1]   "records": 2,
[b15-reencode/i32/b0.25] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/latent_reencode/interval_32/blend_0p25/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-reencode/i32/b0.25] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/latent_reencode/interval_32/blend_0p25/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-reencode/i32/b0.25] [eval iscas99__b15_1] }
[b15-reencode/i32/b0.25] [gmean] 2026-07-21T14:49:08 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12152000000000007 plan_sec=198.804 eval_sec=6.338 total_sec=205.159
[b15-reencode/i32/b0.25] [gmean] 2026-07-21T14:49:08 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12152000000000007 positives=1 negatives=0 elapsed=205.16
