[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:52:02 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_toplist/best_final_horizon/q_typed_reliable_context/alpha_0p10_weight_0p75
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:52:02 budgets=iscas99__b15_1:278
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:52:02 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:52:02 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=127 node=N7518 type=observe q_typed_reliable_context=1.141662 sequence=189.146224
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=128 node=N3896 type=control0 q_typed_reliable_context=1.625628 sequence=190.771852
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=129 node=N7421 type=control1 q_typed_reliable_context=1.038630 sequence=191.810482
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=130 node=N785 type=observe q_typed_reliable_context=0.704988 sequence=192.515470
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=131 node=N771 type=observe q_typed_reliable_context=0.607875 sequence=193.123345
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=132 node=N7535 type=observe q_typed_reliable_context=1.486666 sequence=194.610010
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=133 node=N7534 type=observe q_typed_reliable_context=1.461762 sequence=196.071773
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=134 node=N7532 type=observe q_typed_reliable_context=1.172764 sequence=197.244537
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=135 node=N7627 type=observe q_typed_reliable_context=0.489145 sequence=197.733682
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=136 node=N694 type=observe q_typed_reliable_context=1.260199 sequence=198.993882
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=137 node=N7385 type=observe q_typed_reliable_context=1.314790 sequence=200.308672
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=138 node=N2102 type=observe q_typed_reliable_context=1.373789 sequence=201.682461
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=139 node=N7500 type=observe q_typed_reliable_context=0.797889 sequence=202.480350
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=140 node=N645 type=control1 q_typed_reliable_context=1.154141 sequence=203.634491
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=141 node=N616 type=control1 q_typed_reliable_context=0.863874 sequence=204.498365
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=142 node=N7680 type=observe q_typed_reliable_context=1.036079 sequence=205.534444
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=143 node=N636 type=control1 q_typed_reliable_context=1.386391 sequence=206.920835
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=144 node=N630 type=control1 q_typed_reliable_context=1.124584 sequence=208.045419
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=145 node=N642 type=control1 q_typed_reliable_context=1.524539 sequence=209.569958
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=146 node=N7465 type=observe q_typed_reliable_context=1.299852 sequence=210.869810
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=147 node=N649 type=control1 q_typed_reliable_context=1.031482 sequence=211.901292
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=148 node=N7624 type=observe q_typed_reliable_context=1.703634 sequence=213.604926
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=149 node=N7441 type=control0 q_typed_reliable_context=1.141206 sequence=214.746132
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=150 node=N2157 type=observe q_typed_reliable_context=2.279673 sequence=217.025806
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=151 node=N6948 type=observe q_typed_reliable_context=1.578779 sequence=218.604585
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=152 node=N5867 type=observe q_typed_reliable_context=1.405760 sequence=220.010345
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=153 node=N5627 type=observe q_typed_reliable_context=0.901116 sequence=220.911461
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=154 node=N6538 type=observe q_typed_reliable_context=0.455704 sequence=221.367165
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=155 node=N5617 type=observe q_typed_reliable_context=1.419249 sequence=222.786415
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=156 node=N4521 type=observe q_typed_reliable_context=1.569150 sequence=224.355565
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=157 node=N2580 type=control1 q_typed_reliable_context=0.413265 sequence=224.768830
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=158 node=N722 type=observe q_typed_reliable_context=1.251509 sequence=226.020339
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=159 node=N7846 type=control0 q_typed_reliable_context=0.407464 sequence=226.427803
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=160 node=N1586 type=control1 q_typed_reliable_context=1.905511 sequence=228.333314
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=161 node=N7402 type=observe q_typed_reliable_context=2.309488 sequence=230.642802
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=162 node=N7453 type=observe q_typed_reliable_context=1.405864 sequence=232.048666
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=163 node=N6531 type=observe q_typed_reliable_context=0.842302 sequence=232.890967
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=164 node=N2149 type=observe q_typed_reliable_context=2.192706 sequence=235.083673
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=165 node=N5877 type=observe q_typed_reliable_context=1.601917 sequence=236.685590
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=166 node=N7614 type=observe q_typed_reliable_context=2.910042 sequence=239.595632
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=167 node=N5356 type=observe q_typed_reliable_context=3.012904 sequence=242.608536
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=168 node=N712 type=observe q_typed_reliable_context=3.316729 sequence=245.925265
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=169 node=N3467 type=control1 q_typed_reliable_context=2.050198 sequence=247.975463
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=170 node=N7401 type=observe q_typed_reliable_context=1.097166 sequence=249.072628
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=171 node=N5740 type=observe q_typed_reliable_context=0.825704 sequence=249.898332
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=172 node=N578 type=observe q_typed_reliable_context=5.488747 sequence=255.387080
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=173 node=N7681 type=observe q_typed_reliable_context=1.893488 sequence=257.280568
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=174 node=N4529 type=observe q_typed_reliable_context=4.945575 sequence=262.226143
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=175 node=N714 type=observe q_typed_reliable_context=3.910323 sequence=266.136466
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=176 node=N6673 type=observe q_typed_reliable_context=3.926950 sequence=270.063415
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=177 node=N5873 type=observe q_typed_reliable_context=4.155861 sequence=274.219277
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=178 node=N5473 type=observe q_typed_reliable_context=1.818148 sequence=276.037424
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=179 node=N715 type=observe q_typed_reliable_context=2.310654 sequence=278.348079
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=180 node=N7405 type=observe q_typed_reliable_context=1.539303 sequence=279.887382
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=181 node=N1607 type=control1 q_typed_reliable_context=1.894813 sequence=281.782195
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=182 node=N723 type=observe q_typed_reliable_context=2.342178 sequence=284.124373
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=183 node=N703 type=observe q_typed_reliable_context=4.434164 sequence=288.558538
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=184 node=N647 type=control1 q_typed_reliable_context=5.560702 sequence=294.119240
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=185 node=N2181 type=observe q_typed_reliable_context=2.755015 sequence=296.874255
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=186 node=N5879 type=observe q_typed_reliable_context=2.173171 sequence=299.047426
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=187 node=N725 type=observe q_typed_reliable_context=2.716586 sequence=301.764012
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=188 node=N2894 type=control1 q_typed_reliable_context=2.632630 sequence=304.396642
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=189 node=N6581 type=observe q_typed_reliable_context=3.742842 sequence=308.139484
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=190 node=N7436 type=observe q_typed_reliable_context=5.990028 sequence=314.129512
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=191 node=N5725 type=observe q_typed_reliable_context=2.129786 sequence=316.259299
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=192 node=N679 type=observe q_typed_reliable_context=2.362360 sequence=318.621659
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=193 node=N7550 type=observe q_typed_reliable_context=3.897396 sequence=322.519055
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=194 node=N4537 type=observe q_typed_reliable_context=4.640153 sequence=327.159208
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=195 node=N705 type=observe q_typed_reliable_context=3.805799 sequence=330.965007
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=196 node=N2779 type=control1 q_typed_reliable_context=4.234129 sequence=335.199136
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=197 node=N2652 type=control1 q_typed_reliable_context=3.706505 sequence=338.905641
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=198 node=N7855 type=control0 q_typed_reliable_context=0.926812 sequence=339.832453
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=199 node=N5456 type=observe q_typed_reliable_context=3.304715 sequence=343.137168
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=200 node=N706 type=observe q_typed_reliable_context=5.548657 sequence=348.685826
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=201 node=N5422 type=observe q_typed_reliable_context=5.154660 sequence=353.840485
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=202 node=N6660 type=observe q_typed_reliable_context=5.458645 sequence=359.299131
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=203 node=N5439 type=observe q_typed_reliable_context=5.717090 sequence=365.016221
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=204 node=N758 type=observe q_typed_reliable_context=6.547685 sequence=371.563906
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=205 node=N2151 type=observe q_typed_reliable_context=5.452116 sequence=377.016022
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=206 node=N4513 type=observe q_typed_reliable_context=3.629317 sequence=380.645339
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=207 node=N7404 type=observe q_typed_reliable_context=1.751237 sequence=382.396576
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=208 node=N6688 type=observe q_typed_reliable_context=6.438346 sequence=388.834922
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=209 node=N1874 type=observe q_typed_reliable_context=4.615949 sequence=393.450871
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=210 node=N7542 type=control0 q_typed_reliable_context=6.889453 sequence=400.340324
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=211 node=N5334 type=observe q_typed_reliable_context=1.766273 sequence=402.106597
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=212 node=N7445 type=control0 q_typed_reliable_context=7.043872 sequence=409.150469
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=213 node=N719 type=observe q_typed_reliable_context=6.897486 sequence=416.047955
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=214 node=N3009 type=control1 q_typed_reliable_context=6.171967 sequence=422.219922
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=215 node=N7439 type=observe q_typed_reliable_context=3.052761 sequence=425.272684
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=216 node=N734 type=observe q_typed_reliable_context=4.870824 sequence=430.143508
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=217 node=N699 type=observe q_typed_reliable_context=6.682436 sequence=436.825944
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=218 node=N4497 type=observe q_typed_reliable_context=4.541761 sequence=441.367705
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=219 node=N5390 type=observe q_typed_reliable_context=3.260115 sequence=444.627820
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=220 node=N708 type=observe q_typed_reliable_context=4.913421 sequence=449.541241
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=221 node=N6932 type=observe q_typed_reliable_context=5.827970 sequence=455.369212
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=222 node=N6682 type=observe q_typed_reliable_context=1.079121 sequence=456.448332
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=223 node=N5373 type=observe q_typed_reliable_context=2.547659 sequence=458.995991
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=224 node=N8790 type=control1 q_typed_reliable_context=2.982027 sequence=461.978018
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=225 node=N2159 type=observe q_typed_reliable_context=4.546221 sequence=466.524238
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=226 node=N7382 type=observe q_typed_reliable_context=5.838155 sequence=472.362393
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=227 node=N8240 type=control1 q_typed_reliable_context=5.979143 sequence=478.341536
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=228 node=N4460 type=control0 q_typed_reliable_context=5.312099 sequence=483.653636
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=229 node=N4505 type=observe q_typed_reliable_context=5.730000 sequence=489.383636
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=230 node=N8789 type=control1 q_typed_reliable_context=6.375121 sequence=495.758757
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=231 node=N6658 type=observe q_typed_reliable_context=6.663593 sequence=502.422349
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=232 node=N1351 type=observe q_typed_reliable_context=3.981402 sequence=506.403751
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=233 node=N686 type=observe q_typed_reliable_context=5.181700 sequence=511.585451
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=234 node=N1951 type=observe q_typed_reliable_context=3.844163 sequence=515.429614
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=235 node=N4421 type=control0 q_typed_reliable_context=4.565151 sequence=519.994764
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=236 node=N8239 type=control1 q_typed_reliable_context=6.712326 sequence=526.707090
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=237 node=N4367 type=control0 q_typed_reliable_context=5.402996 sequence=532.110086
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=238 node=N8607 type=control1 q_typed_reliable_context=6.004875 sequence=538.114961
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=239 node=N6678 type=observe q_typed_reliable_context=5.697632 sequence=543.812593
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=240 node=N4359 type=control0 q_typed_reliable_context=3.784653 sequence=547.597246
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=241 node=N4532 type=control0 q_typed_reliable_context=3.738747 sequence=551.335993
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=242 node=N4442 type=control0 q_typed_reliable_context=4.232621 sequence=555.568614
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=243 node=N1854 type=observe q_typed_reliable_context=3.420897 sequence=558.989511
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=244 node=N1688 type=observe q_typed_reliable_context=3.251249 sequence=562.240760
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=245 node=N541 type=observe q_typed_reliable_context=4.226915 sequence=566.467675
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=246 node=N543 type=observe q_typed_reliable_context=4.834872 sequence=571.302547
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=247 node=N765 type=observe q_typed_reliable_context=5.183706 sequence=576.486254
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=248 node=N7380 type=observe q_typed_reliable_context=3.831474 sequence=580.317728
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=249 node=N684 type=observe q_typed_reliable_context=4.762326 sequence=585.080054
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=250 node=N729 type=observe q_typed_reliable_context=6.444932 sequence=591.524986
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=251 node=N898 type=observe q_typed_reliable_context=4.366991 sequence=595.891976
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=252 node=N689 type=observe q_typed_reliable_context=4.269054 sequence=600.161031
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=253 node=N4489 type=observe q_typed_reliable_context=2.141939 sequence=602.302970
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=254 node=N695 type=observe q_typed_reliable_context=5.271405 sequence=607.574375
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=255 node=N2243 type=observe q_typed_reliable_context=5.186519 sequence=612.760894
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=256 node=N7802 type=observe q_typed_reliable_context=3.752397 sequence=616.513291
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=257 node=N7463 type=observe q_typed_reliable_context=4.841712 sequence=621.355003
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=258 node=N4469 type=control0 q_typed_reliable_context=4.926898 sequence=626.281901
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=259 node=N7720 type=control0 q_typed_reliable_context=4.190571 sequence=630.472473
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=260 node=N7381 type=observe q_typed_reliable_context=4.828564 sequence=635.301036
