[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_residual_context/alpha_0p10_weight_0p75
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 budgets=iscas99__b15_1:278
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=134 node=N630 type=control1 q_typed_residual_context=1.508822 sequence=254.567124
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=135 node=N7853 type=control0 q_typed_residual_context=2.531023 sequence=257.098148
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=136 node=N616 type=control1 q_typed_residual_context=1.480217 sequence=258.578365
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=137 node=N642 type=control1 q_typed_residual_context=2.409534 sequence=260.987899
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=138 node=N7847 type=control0 q_typed_residual_context=2.818536 sequence=263.806435
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=139 node=N3295 type=control1 q_typed_residual_context=1.602184 sequence=265.408619
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=140 node=N7852 type=control0 q_typed_residual_context=2.011566 sequence=267.420185
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=141 node=N649 type=control1 q_typed_residual_context=1.474737 sequence=268.894922
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=142 node=N647 type=control1 q_typed_residual_context=2.286505 sequence=271.181427
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=143 node=N7854 type=control0 q_typed_residual_context=3.597782 sequence=274.779209
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=144 node=N1607 type=control1 q_typed_residual_context=1.697229 sequence=276.476438
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=145 node=N1586 type=control1 q_typed_residual_context=3.173914 sequence=279.650352
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=146 node=N1411 type=control0 q_typed_residual_context=1.745252 sequence=281.395604
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=147 node=N3525 type=control1 q_typed_residual_context=1.295023 sequence=282.690628
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=148 node=N3467 type=control1 q_typed_residual_context=2.263151 sequence=284.953779
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=149 node=N7734 type=control0 q_typed_residual_context=1.838623 sequence=286.792402
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=150 node=N2652 type=control1 q_typed_residual_context=1.131798 sequence=287.924201
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=151 node=N2721 type=control1 q_typed_residual_context=2.306591 sequence=290.230792
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=152 node=N7465 type=observe q_typed_residual_context=1.049393 sequence=291.280185
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=153 node=N2894 type=control1 q_typed_residual_context=5.485799 sequence=296.765984
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=154 node=N6948 type=observe q_typed_residual_context=1.870863 sequence=298.636847
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=155 node=N628 type=control1 q_typed_residual_context=0.052281 sequence=298.689129
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=156 node=N1552 type=observe q_typed_residual_context=0.982943 sequence=299.672072
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=157 node=N694 type=observe q_typed_residual_context=2.300109 sequence=301.972181
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=158 node=N7385 type=observe q_typed_residual_context=1.834166 sequence=303.806347
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=159 node=N2952 type=control1 q_typed_residual_context=2.457971 sequence=306.264318
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=160 node=N2779 type=control1 q_typed_residual_context=1.723225 sequence=307.987543
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=161 node=N7500 type=observe q_typed_residual_context=0.908636 sequence=308.896178
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=162 node=N7453 type=observe q_typed_residual_context=0.905904 sequence=309.802082
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=163 node=N7624 type=observe q_typed_residual_context=2.169880 sequence=311.971962
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=164 node=N7628 type=observe q_typed_residual_context=1.211991 sequence=313.183953
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=165 node=N722 type=observe q_typed_residual_context=1.132918 sequence=314.316871
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=166 node=N2153 type=observe q_typed_residual_context=1.120422 sequence=315.437293
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=167 node=N6534 type=observe q_typed_residual_context=1.173242 sequence=316.610535
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=168 node=N7482 type=observe q_typed_residual_context=1.761569 sequence=318.372105
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=169 node=N2102 type=observe q_typed_residual_context=1.283973 sequence=319.656077
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=170 node=N5867 type=observe q_typed_residual_context=0.988091 sequence=320.644168
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=171 node=N5617 type=observe q_typed_residual_context=1.763673 sequence=322.407841
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=172 node=N7589 type=control1 q_typed_residual_context=2.504664 sequence=324.912505
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=173 node=N3067 type=control1 q_typed_residual_context=1.348354 sequence=326.260860
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=174 node=N7402 type=observe q_typed_residual_context=1.514391 sequence=327.775251
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=175 node=N2157 type=observe q_typed_residual_context=1.916899 sequence=329.692150
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=176 node=N3009 type=control1 q_typed_residual_context=1.184772 sequence=330.876922
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=177 node=N2837 type=control1 q_typed_residual_context=1.279951 sequence=332.156873
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=178 node=N8789 type=control1 q_typed_residual_context=1.244224 sequence=333.401096
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=179 node=N8607 type=control1 q_typed_residual_context=1.491087 sequence=334.892183
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=180 node=N8790 type=control1 q_typed_residual_context=1.243578 sequence=336.135761
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=181 node=N626 type=control1 q_typed_residual_context=0.785541 sequence=336.921302
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=182 node=N8240 type=control1 q_typed_residual_context=1.274998 sequence=338.196300
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=183 node=N7614 type=observe q_typed_residual_context=1.314050 sequence=339.510349
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=184 node=N8239 type=control1 q_typed_residual_context=1.853264 sequence=341.363613
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=185 node=N652 type=control1 q_typed_residual_context=1.530183 sequence=342.893796
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=186 node=N8238 type=control1 q_typed_residual_context=1.519276 sequence=344.413072
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=187 node=N8237 type=control1 q_typed_residual_context=1.474238 sequence=345.887310
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=188 node=N624 type=control1 q_typed_residual_context=0.817759 sequence=346.705069
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=189 node=N902 type=control1 q_typed_residual_context=1.974448 sequence=348.679516
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=190 node=N4529 type=observe q_typed_residual_context=1.504653 sequence=350.184169
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=191 node=N5627 type=observe q_typed_residual_context=1.622092 sequence=351.806261
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=192 node=N5740 type=observe q_typed_residual_context=1.592470 sequence=353.398731
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=193 node=N5877 type=observe q_typed_residual_context=1.669740 sequence=355.068471
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=194 node=N714 type=observe q_typed_residual_context=2.158182 sequence=357.226654
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=195 node=N725 type=observe q_typed_residual_context=2.247599 sequence=359.474252
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=196 node=N2149 type=observe q_typed_residual_context=2.253330 sequence=361.727582
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=197 node=N7436 type=observe q_typed_residual_context=1.864439 sequence=363.592021
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=198 node=N6673 type=observe q_typed_residual_context=2.368789 sequence=365.960810
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=199 node=N4521 type=observe q_typed_residual_context=1.819149 sequence=367.779959
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=200 node=N723 type=observe q_typed_residual_context=2.175363 sequence=369.955321
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=201 node=N703 type=observe q_typed_residual_context=2.362676 sequence=372.317998
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=202 node=N515 type=control1 q_typed_residual_context=2.229085 sequence=374.547083
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=203 node=N5875 type=observe q_typed_residual_context=2.137029 sequence=376.684112
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=204 node=N5356 type=observe q_typed_residual_context=1.558660 sequence=378.242771
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=205 node=N712 type=observe q_typed_residual_context=1.802850 sequence=380.045621
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=206 node=N6667 type=observe q_typed_residual_context=2.061397 sequence=382.107018
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=207 node=N7439 type=observe q_typed_residual_context=1.654722 sequence=383.761740
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=208 node=N7473 type=control0 q_typed_residual_context=1.366802 sequence=385.128542
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=209 node=N8606 type=control1 q_typed_residual_context=0.928143 sequence=386.056685
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=210 node=N8605 type=control1 q_typed_residual_context=0.982501 sequence=387.039185
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=211 node=N8236 type=control1 q_typed_residual_context=0.932873 sequence=387.972058
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=212 node=N7405 type=observe q_typed_residual_context=1.087227 sequence=389.059285
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=213 node=N5726 type=control1 q_typed_residual_context=1.076797 sequence=390.136082
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=214 node=N8235 type=control1 q_typed_residual_context=0.891460 sequence=391.027543
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=215 node=N715 type=observe q_typed_residual_context=1.561869 sequence=392.589412
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=216 node=N6593 type=control1 q_typed_residual_context=1.108648 sequence=393.698060
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=217 node=N4497 type=observe q_typed_residual_context=1.134362 sequence=394.832422
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=218 node=N5473 type=observe q_typed_residual_context=1.175202 sequence=396.007623
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=219 node=N705 type=observe q_typed_residual_context=1.757736 sequence=397.765359
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=220 node=N8234 type=control1 q_typed_residual_context=1.056568 sequence=398.821927
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=221 node=N8233 type=control1 q_typed_residual_context=1.036353 sequence=399.858280
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=222 node=N7855 type=control0 q_typed_residual_context=1.016614 sequence=400.874894
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=223 node=N8608 type=control1 q_typed_residual_context=0.975742 sequence=401.850636
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=224 node=N8783 type=control1 q_typed_residual_context=1.021367 sequence=402.872003
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=225 node=N5422 type=observe q_typed_residual_context=0.934506 sequence=403.806509
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=226 node=N7401 type=observe q_typed_residual_context=0.823659 sequence=404.630168
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=227 node=N6573 type=observe q_typed_residual_context=0.661992 sequence=405.292160
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=228 node=N679 type=observe q_typed_residual_context=1.608014 sequence=406.900174
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=229 node=N5456 type=observe q_typed_residual_context=0.982987 sequence=407.883161
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=230 node=N5879 type=observe q_typed_residual_context=1.193583 sequence=409.076744
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=231 node=N2358 type=control1 q_typed_residual_context=0.917691 sequence=409.994435
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=232 node=N6743 type=control1 q_typed_residual_context=0.687572 sequence=410.682006
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=233 node=N6581 type=observe q_typed_residual_context=1.272909 sequence=411.954916
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=234 node=N706 type=observe q_typed_residual_context=1.800417 sequence=413.755333
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=235 node=N4505 type=observe q_typed_residual_context=1.106212 sequence=414.861545
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=236 node=N5439 type=observe q_typed_residual_context=1.090183 sequence=415.951728
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=237 node=N5390 type=observe q_typed_residual_context=1.016716 sequence=416.968444
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=238 node=N2151 type=observe q_typed_residual_context=1.425745 sequence=418.394189
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=239 node=N6741 type=control1 q_typed_residual_context=0.645738 sequence=419.039927
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=240 node=N6660 type=observe q_typed_residual_context=1.016768 sequence=420.056695
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=241 node=N5202 type=observe q_typed_residual_context=1.197840 sequence=421.254535
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=242 node=N719 type=observe q_typed_residual_context=1.781528 sequence=423.036063
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=243 node=N1951 type=observe q_typed_residual_context=0.650199 sequence=423.686262
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=244 node=N7382 type=observe q_typed_residual_context=1.288050 sequence=424.974312
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=245 node=N4513 type=observe q_typed_residual_context=1.031145 sequence=426.005457
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=246 node=N4460 type=control0 q_typed_residual_context=1.161579 sequence=427.167037
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=247 node=N5373 type=observe q_typed_residual_context=0.856902 sequence=428.023939
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=248 node=N1874 type=observe q_typed_residual_context=1.212776 sequence=429.236715
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=249 node=N5334 type=observe q_typed_residual_context=1.153653 sequence=430.390368
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=250 node=N1688 type=observe q_typed_residual_context=0.647549 sequence=431.037917
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=251 node=N6656 type=observe q_typed_residual_context=0.946118 sequence=431.984036
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=252 node=N699 type=observe q_typed_residual_context=1.375500 sequence=433.359535
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=253 node=N734 type=observe q_typed_residual_context=1.480334 sequence=434.839870
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=254 node=N7380 type=observe q_typed_residual_context=1.067994 sequence=435.907863
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=255 node=N1598 type=observe q_typed_residual_context=0.639172 sequence=436.547035
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=256 node=N4489 type=observe q_typed_residual_context=0.888356 sequence=437.435391
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=257 node=N4421 type=control0 q_typed_residual_context=0.744135 sequence=438.179526
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=258 node=N4359 type=control0 q_typed_residual_context=0.617909 sequence=438.797435
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=259 node=N6678 type=observe q_typed_residual_context=0.605038 sequence=439.402473
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=260 node=N1351 type=observe q_typed_residual_context=1.126789 sequence=440.529262
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=261 node=N2159 type=observe q_typed_residual_context=0.624435 sequence=441.153697
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=262 node=N7383 type=observe q_typed_residual_context=0.863826 sequence=442.017523
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=263 node=N686 type=observe q_typed_residual_context=0.989803 sequence=443.007326
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=264 node=N729 type=observe q_typed_residual_context=1.389783 sequence=444.397109
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=265 node=N6658 type=observe q_typed_residual_context=0.718452 sequence=445.115561
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=266 node=N684 type=observe q_typed_residual_context=1.291418 sequence=446.406979
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=267 node=N4537 type=observe q_typed_residual_context=0.538528 sequence=446.945506
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=268 node=N4532 type=control0 q_typed_residual_context=0.659411 sequence=447.604917
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=269 node=N4442 type=control0 q_typed_residual_context=0.652028 sequence=448.256945
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=270 node=N531 type=observe q_typed_residual_context=0.632423 sequence=448.889369
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=271 node=N533 type=observe q_typed_residual_context=0.855918 sequence=449.745287
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=272 node=N535 type=observe q_typed_residual_context=0.875146 sequence=450.620433
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=273 node=N537 type=observe q_typed_residual_context=0.840089 sequence=451.460522
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=274 node=N539 type=observe q_typed_residual_context=0.871129 sequence=452.331651
