[b15-long-decay/d32/a0.05] [gmean] 2026-07-21T14:37:17 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p05
[b15-long-decay/d32/a0.05] [gmean] 2026-07-21T14:37:17 budgets=iscas99__b15_1:278
[b15-long-decay/d32/a0.05] [gmean] 2026-07-21T14:37:17 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-long-decay/d32/a0.05] [gmean] 2026-07-21T14:37:17 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=180 node=N7405 type=observe q_typed_reliable_context=1.539303 sequence=279.899710
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=181 node=N1607 type=control1 q_typed_reliable_context=1.894813 sequence=281.794523
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=182 node=N723 type=observe q_typed_reliable_context=2.342178 sequence=284.136701
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=183 node=N703 type=observe q_typed_reliable_context=4.434164 sequence=288.570866
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=184 node=N647 type=control1 q_typed_reliable_context=5.560702 sequence=294.131568
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=185 node=N2181 type=observe q_typed_reliable_context=2.755015 sequence=296.886583
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=186 node=N5879 type=observe q_typed_reliable_context=2.173171 sequence=299.059754
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=187 node=N725 type=observe q_typed_reliable_context=2.716586 sequence=301.776340
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=188 node=N2894 type=control1 q_typed_reliable_context=2.632630 sequence=304.408970
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=189 node=N6581 type=observe q_typed_reliable_context=3.742842 sequence=308.151812
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=190 node=N7436 type=observe q_typed_reliable_context=5.990046 sequence=314.141858
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=191 node=N5725 type=observe q_typed_reliable_context=2.129828 sequence=316.271686
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=192 node=N679 type=observe q_typed_reliable_context=2.362360 sequence=318.634046
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=193 node=N7550 type=observe q_typed_reliable_context=3.897396 sequence=322.531443
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=194 node=N4537 type=observe q_typed_reliable_context=4.640153 sequence=327.171595
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=195 node=N705 type=observe q_typed_reliable_context=3.805799 sequence=330.977394
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=196 node=N2779 type=control1 q_typed_reliable_context=4.234129 sequence=335.211523
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=197 node=N2652 type=control1 q_typed_reliable_context=3.706505 sequence=338.918028
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=198 node=N7855 type=control0 q_typed_reliable_context=0.926812 sequence=339.844841
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=199 node=N5456 type=observe q_typed_reliable_context=3.304715 sequence=343.149556
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=200 node=N706 type=observe q_typed_reliable_context=5.548657 sequence=348.698213
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=201 node=N5422 type=observe q_typed_reliable_context=5.154660 sequence=353.852873
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=202 node=N6660 type=observe q_typed_reliable_context=5.458645 sequence=359.311518
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=203 node=N5439 type=observe q_typed_reliable_context=5.717090 sequence=365.028608
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=204 node=N758 type=observe q_typed_reliable_context=6.547685 sequence=371.576294
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=205 node=N2151 type=observe q_typed_reliable_context=5.452116 sequence=377.028409
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=206 node=N4513 type=observe q_typed_reliable_context=3.629317 sequence=380.657726
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=207 node=N7404 type=observe q_typed_reliable_context=1.751253 sequence=382.408979
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=208 node=N6688 type=observe q_typed_reliable_context=6.438346 sequence=388.847325
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=209 node=N1874 type=observe q_typed_reliable_context=4.615949 sequence=393.463274
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=210 node=N7542 type=control0 q_typed_reliable_context=6.889453 sequence=400.352727
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=211 node=N5334 type=observe q_typed_reliable_context=1.766273 sequence=402.119000
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=212 node=N7445 type=control0 q_typed_reliable_context=7.043904 sequence=409.162904
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=213 node=N719 type=observe q_typed_reliable_context=6.897486 sequence=416.060391
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=214 node=N3009 type=control1 q_typed_reliable_context=6.171967 sequence=422.232358
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=215 node=N7439 type=observe q_typed_reliable_context=3.052761 sequence=425.285119
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=216 node=N734 type=observe q_typed_reliable_context=4.870824 sequence=430.155943
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=217 node=N699 type=observe q_typed_reliable_context=6.682436 sequence=436.838379
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=218 node=N4497 type=observe q_typed_reliable_context=4.541761 sequence=441.380140
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=219 node=N5390 type=observe q_typed_reliable_context=3.260115 sequence=444.640255
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=220 node=N708 type=observe q_typed_reliable_context=4.913421 sequence=449.553677
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=221 node=N6932 type=observe q_typed_reliable_context=5.827970 sequence=455.381647
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=222 node=N6682 type=observe q_typed_reliable_context=1.079121 sequence=456.460768
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=223 node=N5373 type=observe q_typed_reliable_context=2.547659 sequence=459.008426
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=224 node=N8790 type=control1 q_typed_reliable_context=2.982027 sequence=461.990453
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=225 node=N2159 type=observe q_typed_reliable_context=4.546221 sequence=466.536674
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=226 node=N7382 type=observe q_typed_reliable_context=5.838155 sequence=472.374828
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=227 node=N8240 type=control1 q_typed_reliable_context=5.979143 sequence=478.353972
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=228 node=N4460 type=control0 q_typed_reliable_context=5.312099 sequence=483.666071
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=229 node=N4505 type=observe q_typed_reliable_context=5.730000 sequence=489.396071
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=230 node=N8789 type=control1 q_typed_reliable_context=6.375121 sequence=495.771192
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=231 node=N6658 type=observe q_typed_reliable_context=6.663593 sequence=502.434785
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=232 node=N1351 type=observe q_typed_reliable_context=3.981402 sequence=506.416186
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=233 node=N686 type=observe q_typed_reliable_context=5.181700 sequence=511.597886
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=234 node=N1951 type=observe q_typed_reliable_context=3.844163 sequence=515.442049
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=235 node=N4421 type=control0 q_typed_reliable_context=4.565151 sequence=520.007200
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=236 node=N8239 type=control1 q_typed_reliable_context=6.712326 sequence=526.719526
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=237 node=N4367 type=control0 q_typed_reliable_context=5.402996 sequence=532.122521
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=238 node=N8607 type=control1 q_typed_reliable_context=6.004875 sequence=538.127397
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=239 node=N6678 type=observe q_typed_reliable_context=5.697632 sequence=543.825029
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=240 node=N4359 type=control0 q_typed_reliable_context=3.784653 sequence=547.609681
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=241 node=N4532 type=control0 q_typed_reliable_context=3.738747 sequence=551.348429
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=242 node=N4442 type=control0 q_typed_reliable_context=4.232621 sequence=555.581050
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=243 node=N1854 type=observe q_typed_reliable_context=3.420897 sequence=559.001946
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=244 node=N1688 type=observe q_typed_reliable_context=3.251249 sequence=562.253196
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=245 node=N541 type=observe q_typed_reliable_context=4.226915 sequence=566.480111
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=246 node=N543 type=observe q_typed_reliable_context=4.834872 sequence=571.314983
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=247 node=N765 type=observe q_typed_reliable_context=5.183706 sequence=576.498689
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=248 node=N7380 type=observe q_typed_reliable_context=3.831474 sequence=580.330163
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=249 node=N684 type=observe q_typed_reliable_context=4.762326 sequence=585.092489
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=250 node=N729 type=observe q_typed_reliable_context=6.444932 sequence=591.537421
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=251 node=N898 type=observe q_typed_reliable_context=4.366991 sequence=595.904412
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=252 node=N689 type=observe q_typed_reliable_context=4.269054 sequence=600.173466
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=253 node=N4489 type=observe q_typed_reliable_context=2.141939 sequence=602.315405
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=254 node=N695 type=observe q_typed_reliable_context=5.271405 sequence=607.586810
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=255 node=N2243 type=observe q_typed_reliable_context=5.186519 sequence=612.773329
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=256 node=N7802 type=observe q_typed_reliable_context=3.752397 sequence=616.525726
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=257 node=N7463 type=observe q_typed_reliable_context=4.841712 sequence=621.367439
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=258 node=N4469 type=control0 q_typed_reliable_context=4.926898 sequence=626.294337
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=259 node=N7720 type=control0 q_typed_reliable_context=4.190571 sequence=630.484908
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=260 node=N7381 type=observe q_typed_reliable_context=4.828564 sequence=635.313472
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=261 node=N652 type=control1 q_typed_reliable_context=5.316366 sequence=640.629837
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=262 node=N8606 type=control1 q_typed_reliable_context=5.890156 sequence=646.519994
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=263 node=N8238 type=control1 q_typed_reliable_context=6.174014 sequence=652.694008
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=264 node=N8237 type=control1 q_typed_reliable_context=6.712502 sequence=659.406510
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=265 node=N8605 type=control1 q_typed_reliable_context=7.046753 sequence=666.453262
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=266 node=N4436 type=control0 q_typed_reliable_context=4.261752 sequence=670.715014
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=267 node=N8236 type=control1 q_typed_reliable_context=7.014226 sequence=677.729240
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=268 node=N902 type=control1 q_typed_reliable_context=6.968357 sequence=684.697597
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=269 node=N4338 type=control0 q_typed_reliable_context=5.795778 sequence=690.493375
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=270 node=N515 type=control1 q_typed_reliable_context=5.730000 sequence=696.223375
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=271 node=N5665 type=control0 q_typed_reliable_context=6.523779 sequence=702.747154
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=272 node=N5671 type=control0 q_typed_reliable_context=5.730000 sequence=708.477154
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=273 node=N756 type=observe q_typed_reliable_context=2.288305 sequence=710.765459
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=274 node=N697 type=observe q_typed_reliable_context=4.209899 sequence=714.975358
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=275 node=N2271 type=observe q_typed_reliable_context=5.516786 sequence=720.492144
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=276 node=N5000 type=observe q_typed_reliable_context=6.661719 sequence=727.153863
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=277 node=N4551 type=observe q_typed_reliable_context=5.730000 sequence=732.883863
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] [plan] step=278 node=N696 type=observe q_typed_reliable_context=6.515361 sequence=739.399224
[b15-long-decay/d32/a0.05] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d32/a0.05] [gmean] 2026-07-21T14:40:34 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=197.524 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p05/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d32/a0.05] [gmean] 2026-07-21T14:40:34 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-long-decay/d32/a0.05] [eval iscas99__b15_1] {
[b15-long-decay/d32/a0.05] [eval iscas99__b15_1]   "records": 2,
[b15-long-decay/d32/a0.05] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-long-decay/d32/a0.05] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p05/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-long-decay/d32/a0.05] [eval iscas99__b15_1] }
[b15-long-decay/d32/a0.05] [gmean] 2026-07-21T14:40:41 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.1254400000000001 plan_sec=197.524 eval_sec=6.49 total_sec=204.029
[b15-long-decay/d32/a0.05] [gmean] 2026-07-21T14:40:41 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.1254400000000001 positives=1 negatives=0 elapsed=204.029
