[b15-long-decay/d32/a0.20] [gmean] 2026-07-21T14:37:17 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p20
[b15-long-decay/d32/a0.20] [gmean] 2026-07-21T14:37:17 budgets=iscas99__b15_1:278
[b15-long-decay/d32/a0.20] [gmean] 2026-07-21T14:37:17 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-long-decay/d32/a0.20] [gmean] 2026-07-21T14:37:17 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=180 node=N723 type=observe q_typed_reliable_context=1.371611 sequence=308.018533
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=181 node=N2149 type=observe q_typed_reliable_context=1.432747 sequence=309.451279
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=182 node=N7855 type=control0 q_typed_reliable_context=1.113758 sequence=310.565037
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=183 node=N3067 type=control1 q_typed_reliable_context=0.769395 sequence=311.334432
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=184 node=N3009 type=control1 q_typed_reliable_context=0.878819 sequence=312.213251
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=185 node=N8790 type=control1 q_typed_reliable_context=0.913788 sequence=313.127039
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=186 node=N8240 type=control1 q_typed_reliable_context=1.077210 sequence=314.204250
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=187 node=N8789 type=control1 q_typed_reliable_context=1.502835 sequence=315.707085
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=188 node=N8239 type=control1 q_typed_reliable_context=2.067990 sequence=317.775074
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=189 node=N6674 type=observe q_typed_reliable_context=0.444747 sequence=318.219821
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=190 node=N2837 type=control1 q_typed_reliable_context=1.066453 sequence=319.286274
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=191 node=N7405 type=observe q_typed_reliable_context=0.605637 sequence=319.891911
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=192 node=N4521 type=observe q_typed_reliable_context=0.879704 sequence=320.771615
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=193 node=N725 type=observe q_typed_reliable_context=3.316954 sequence=324.088569
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=194 node=N712 type=observe q_typed_reliable_context=2.063947 sequence=326.152517
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=195 node=N722 type=observe q_typed_reliable_context=1.562228 sequence=327.714745
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=196 node=N714 type=observe q_typed_reliable_context=1.759274 sequence=329.474018
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=197 node=N5873 type=observe q_typed_reliable_context=1.502146 sequence=330.976164
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=198 node=N8607 type=control1 q_typed_reliable_context=2.130005 sequence=333.106169
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=199 node=N7436 type=observe q_typed_reliable_context=2.626500 sequence=335.732669
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=200 node=N7542 type=control0 q_typed_reliable_context=4.539544 sequence=340.272213
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=201 node=N652 type=control1 q_typed_reliable_context=7.170620 sequence=347.442833
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=202 node=N8238 type=control1 q_typed_reliable_context=4.584384 sequence=352.027217
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=203 node=N8606 type=control1 q_typed_reliable_context=6.250573 sequence=358.277790
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=204 node=N8237 type=control1 q_typed_reliable_context=6.109880 sequence=364.387670
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=205 node=N6668 type=observe q_typed_reliable_context=5.867746 sequence=370.255416
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=206 node=N5473 type=observe q_typed_reliable_context=1.417134 sequence=371.672550
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=207 node=N902 type=control1 q_typed_reliable_context=5.931768 sequence=377.604319
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=208 node=N8605 type=control1 q_typed_reliable_context=6.750964 sequence=384.355283
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=209 node=N2072 type=observe q_typed_reliable_context=0.434702 sequence=384.789984
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=210 node=N8236 type=control1 q_typed_reliable_context=6.703144 sequence=391.493128
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=211 node=N1951 type=observe q_typed_reliable_context=4.576184 sequence=396.069312
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=212 node=N4529 type=observe q_typed_reliable_context=1.498375 sequence=397.567687
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=213 node=N715 type=observe q_typed_reliable_context=5.623397 sequence=403.191084
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=214 node=N6573 type=observe q_typed_reliable_context=6.037348 sequence=409.228432
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=215 node=N7550 type=observe q_typed_reliable_context=6.956041 sequence=416.184473
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=216 node=N5422 type=observe q_typed_reliable_context=3.710945 sequence=419.895418
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=217 node=N5725 type=observe q_typed_reliable_context=4.362753 sequence=424.258171
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=218 node=N706 type=observe q_typed_reliable_context=6.752191 sequence=431.010362
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=219 node=N7439 type=observe q_typed_reliable_context=5.781574 sequence=436.791935
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=220 node=N705 type=observe q_typed_reliable_context=5.870274 sequence=442.662209
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=221 node=N5456 type=observe q_typed_reliable_context=5.695788 sequence=448.357997
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=222 node=N515 type=control1 q_typed_reliable_context=4.924502 sequence=453.282499
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=223 node=N6660 type=observe q_typed_reliable_context=6.251248 sequence=459.533747
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=224 node=N679 type=observe q_typed_reliable_context=2.251636 sequence=461.785383
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=225 node=N4505 type=observe q_typed_reliable_context=2.156586 sequence=463.941969
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=226 node=N5439 type=observe q_typed_reliable_context=6.673998 sequence=470.615966
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=227 node=N7380 type=observe q_typed_reliable_context=5.493070 sequence=476.109036
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=228 node=N5390 type=observe q_typed_reliable_context=1.648266 sequence=477.757303
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=229 node=N763 type=observe q_typed_reliable_context=0.577730 sequence=478.335033
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=230 node=N2151 type=observe q_typed_reliable_context=5.520540 sequence=483.855573
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=231 node=N719 type=observe q_typed_reliable_context=5.239951 sequence=489.095524
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=232 node=N1874 type=observe q_typed_reliable_context=4.993573 sequence=494.089097
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=233 node=N5334 type=observe q_typed_reliable_context=0.587119 sequence=494.676216
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=234 node=N4513 type=observe q_typed_reliable_context=2.382504 sequence=497.058719
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=235 node=N7404 type=observe q_typed_reliable_context=4.895793 sequence=501.954512
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=236 node=N5373 type=observe q_typed_reliable_context=4.099375 sequence=506.053887
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=237 node=N699 type=observe q_typed_reliable_context=5.211591 sequence=511.265478
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=238 node=N6656 type=observe q_typed_reliable_context=6.118114 sequence=517.383592
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=239 node=N734 type=observe q_typed_reliable_context=2.394180 sequence=519.777773
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=240 node=N6952 type=observe q_typed_reliable_context=2.879697 sequence=522.657469
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=241 node=N5283 type=observe q_typed_reliable_context=1.231865 sequence=523.889334
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=242 node=N8235 type=control1 q_typed_reliable_context=2.776120 sequence=526.665454
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=243 node=N708 type=observe q_typed_reliable_context=3.146023 sequence=529.811477
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=244 node=N6730 type=control1 q_typed_reliable_context=1.552749 sequence=531.364226
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=245 node=N4497 type=observe q_typed_reliable_context=1.899011 sequence=533.263237
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=246 node=N8234 type=control1 q_typed_reliable_context=4.872529 sequence=538.135767
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=247 node=N4460 type=control0 q_typed_reliable_context=6.404270 sequence=544.540037
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=248 node=N4421 type=control0 q_typed_reliable_context=6.610767 sequence=551.150804
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=249 node=N6736 type=control1 q_typed_reliable_context=3.516677 sequence=554.667481
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=250 node=N6678 type=observe q_typed_reliable_context=6.959073 sequence=561.626554
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=251 node=N1351 type=observe q_typed_reliable_context=2.614818 sequence=564.241373
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=252 node=N6593 type=control1 q_typed_reliable_context=6.700845 sequence=570.942217
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=253 node=N2159 type=observe q_typed_reliable_context=3.589088 sequence=574.531305
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=254 node=N7381 type=observe q_typed_reliable_context=4.360101 sequence=578.891406
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=255 node=N729 type=observe q_typed_reliable_context=3.716318 sequence=582.607724
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=256 node=N6688 type=observe q_typed_reliable_context=0.941664 sequence=583.549388
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=257 node=N531 type=observe q_typed_reliable_context=3.525994 sequence=587.075382
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=258 node=N533 type=observe q_typed_reliable_context=4.139725 sequence=591.215107
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=259 node=N8233 type=control1 q_typed_reliable_context=5.317347 sequence=596.532454
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=260 node=N535 type=observe q_typed_reliable_context=6.781648 sequence=603.314103
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=261 node=N537 type=observe q_typed_reliable_context=6.835900 sequence=610.150003
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=262 node=N539 type=observe q_typed_reliable_context=6.415593 sequence=616.565596
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=263 node=N541 type=observe q_typed_reliable_context=4.969342 sequence=621.534938
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=264 node=N543 type=observe q_typed_reliable_context=4.357483 sequence=625.892421
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=265 node=N545 type=observe q_typed_reliable_context=4.131791 sequence=630.024212
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=266 node=N6658 type=observe q_typed_reliable_context=3.490368 sequence=633.514579
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=267 node=N689 type=observe q_typed_reliable_context=5.754089 sequence=639.268668
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=268 node=N8608 type=control1 q_typed_reliable_context=6.724142 sequence=645.992811
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=269 node=N8783 type=control1 q_typed_reliable_context=6.881766 sequence=652.874577
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=270 node=N4489 type=observe q_typed_reliable_context=2.202253 sequence=655.076830
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=271 node=N898 type=observe q_typed_reliable_context=5.736876 sequence=660.813705
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=272 node=N686 type=observe q_typed_reliable_context=3.272607 sequence=664.086312
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=273 node=N2243 type=observe q_typed_reliable_context=3.270476 sequence=667.356788
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=274 node=N684 type=observe q_typed_reliable_context=2.399885 sequence=669.756673
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=275 node=N7444 type=observe q_typed_reliable_context=1.165221 sequence=670.921894
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=276 node=N7802 type=observe q_typed_reliable_context=3.814280 sequence=674.736173
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=277 node=N7463 type=observe q_typed_reliable_context=4.089517 sequence=678.825690
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=278 node=N2271 type=observe q_typed_reliable_context=3.986742 sequence=682.812432
[b15-long-decay/d32/a0.20] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p20/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d32/a0.20] [gmean] 2026-07-21T14:40:41 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=204.115 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p20/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d32/a0.20] [gmean] 2026-07-21T14:40:41 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-long-decay/d32/a0.20] [eval iscas99__b15_1] {
[b15-long-decay/d32/a0.20] [eval iscas99__b15_1]   "records": 2,
[b15-long-decay/d32/a0.20] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p20/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-long-decay/d32/a0.20] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_32/alpha_0p20/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-long-decay/d32/a0.20] [eval iscas99__b15_1] }
[b15-long-decay/d32/a0.20] [gmean] 2026-07-21T14:40:47 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.11974000000000007 plan_sec=204.115 eval_sec=6.335 total_sec=210.46
[b15-long-decay/d32/a0.20] [gmean] 2026-07-21T14:40:47 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.11974000000000007 positives=1 negatives=0 elapsed=210.461
