[b15-long-decay/d64/a0.10] [gmean] 2026-07-21T14:37:17 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_64/alpha_0p10
[b15-long-decay/d64/a0.10] [gmean] 2026-07-21T14:37:17 budgets=iscas99__b15_1:278
[b15-long-decay/d64/a0.10] [gmean] 2026-07-21T14:37:17 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-long-decay/d64/a0.10] [gmean] 2026-07-21T14:37:17 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=180 node=N725 type=observe q_typed_reliable_context=5.085013 sequence=338.118729
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=181 node=N4529 type=observe q_typed_reliable_context=3.709453 sequence=341.828182
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=182 node=N7681 type=observe q_typed_reliable_context=2.276742 sequence=344.104924
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=183 node=N7855 type=control0 q_typed_reliable_context=5.295529 sequence=349.400453
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=184 node=N7542 type=control0 q_typed_reliable_context=3.104136 sequence=352.504589
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=185 node=N8790 type=control1 q_typed_reliable_context=3.522903 sequence=356.027492
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=186 node=N2837 type=control1 q_typed_reliable_context=1.692684 sequence=357.720176
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=187 node=N8240 type=control1 q_typed_reliable_context=2.473124 sequence=360.193301
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=188 node=N8789 type=control1 q_typed_reliable_context=2.099045 sequence=362.292346
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=189 node=N8239 type=control1 q_typed_reliable_context=2.357581 sequence=364.649927
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=190 node=N8607 type=control1 q_typed_reliable_context=2.532408 sequence=367.182335
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=191 node=N3067 type=control1 q_typed_reliable_context=1.303746 sequence=368.486081
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=192 node=N6678 type=observe q_typed_reliable_context=0.762304 sequence=369.248385
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=193 node=N578 type=observe q_typed_reliable_context=3.171873 sequence=372.420258
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=194 node=N706 type=observe q_typed_reliable_context=2.817493 sequence=375.237750
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=195 node=N5873 type=observe q_typed_reliable_context=1.706431 sequence=376.944181
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=196 node=N5473 type=observe q_typed_reliable_context=2.230127 sequence=379.174308
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=197 node=N6688 type=observe q_typed_reliable_context=1.443994 sequence=380.618302
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=198 node=N652 type=control1 q_typed_reliable_context=2.417529 sequence=383.035831
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=199 node=N714 type=observe q_typed_reliable_context=3.188395 sequence=386.224226
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=200 node=N7453 type=observe q_typed_reliable_context=1.666430 sequence=387.890657
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=201 node=N7500 type=observe q_typed_reliable_context=1.069236 sequence=388.959892
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=202 node=N8238 type=control1 q_typed_reliable_context=1.419090 sequence=390.378983
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=203 node=N7401 type=observe q_typed_reliable_context=1.585675 sequence=391.964657
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=204 node=N5356 type=observe q_typed_reliable_context=1.158827 sequence=393.123484
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=205 node=N715 type=observe q_typed_reliable_context=1.871357 sequence=394.994841
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=206 node=N1951 type=observe q_typed_reliable_context=1.760538 sequence=396.755380
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=207 node=N6673 type=observe q_typed_reliable_context=2.552307 sequence=399.307687
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=208 node=N8606 type=control1 q_typed_reliable_context=2.937187 sequence=402.244874
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=209 node=N5879 type=observe q_typed_reliable_context=1.694849 sequence=403.939723
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=210 node=N3009 type=control1 q_typed_reliable_context=0.979738 sequence=404.919461
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=211 node=N902 type=control1 q_typed_reliable_context=1.805611 sequence=406.725071
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=212 node=N6573 type=observe q_typed_reliable_context=1.448757 sequence=408.173828
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=213 node=N5740 type=observe q_typed_reliable_context=1.220755 sequence=409.394583
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=214 node=N703 type=observe q_typed_reliable_context=1.189854 sequence=410.584437
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=215 node=N5725 type=observe q_typed_reliable_context=0.625742 sequence=411.210179
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=216 node=N8605 type=control1 q_typed_reliable_context=2.237425 sequence=413.447604
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=217 node=N8237 type=control1 q_typed_reliable_context=5.311415 sequence=418.759019
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=218 node=N8236 type=control1 q_typed_reliable_context=6.391232 sequence=425.150251
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=219 node=N515 type=control1 q_typed_reliable_context=6.463518 sequence=431.613769
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=220 node=N4551 type=observe q_typed_reliable_context=6.042649 sequence=437.656418
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=221 node=N679 type=observe q_typed_reliable_context=3.286142 sequence=440.942560
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=222 node=N719 type=observe q_typed_reliable_context=5.011502 sequence=445.954062
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=223 node=N705 type=observe q_typed_reliable_context=6.069655 sequence=452.023718
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=224 node=N6667 type=observe q_typed_reliable_context=6.510356 sequence=458.534074
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=225 node=N7439 type=observe q_typed_reliable_context=3.787283 sequence=462.321357
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=226 node=N734 type=observe q_typed_reliable_context=3.846553 sequence=466.167909
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=227 node=N5390 type=observe q_typed_reliable_context=6.376638 sequence=472.544547
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=228 node=N2151 type=observe q_typed_reliable_context=5.390192 sequence=477.934739
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=229 node=N4544 type=observe q_typed_reliable_context=4.824680 sequence=482.759419
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=230 node=N5422 type=observe q_typed_reliable_context=2.709354 sequence=485.468773
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=231 node=N7432 type=observe q_typed_reliable_context=5.678724 sequence=491.147497
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=232 node=N5202 type=observe q_typed_reliable_context=1.929574 sequence=493.077071
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=233 node=N1874 type=observe q_typed_reliable_context=4.983097 sequence=498.060168
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=234 node=N6581 type=observe q_typed_reliable_context=4.628940 sequence=502.689108
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=235 node=N4460 type=control0 q_typed_reliable_context=4.755787 sequence=507.444895
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=236 node=N5334 type=observe q_typed_reliable_context=4.238786 sequence=511.683682
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=237 node=N7380 type=observe q_typed_reliable_context=6.315388 sequence=517.999070
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=238 node=N1351 type=observe q_typed_reliable_context=5.147416 sequence=523.146486
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=239 node=N4497 type=observe q_typed_reliable_context=2.068207 sequence=525.214694
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=240 node=N5456 type=observe q_typed_reliable_context=3.848062 sequence=529.062756
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=241 node=N6660 type=observe q_typed_reliable_context=6.082648 sequence=535.145404
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=242 node=N2159 type=observe q_typed_reliable_context=5.554664 sequence=540.700069
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=243 node=N699 type=observe q_typed_reliable_context=3.565264 sequence=544.265333
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=244 node=N6932 type=observe q_typed_reliable_context=2.577210 sequence=546.842543
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=245 node=N4421 type=control0 q_typed_reliable_context=4.735229 sequence=551.577772
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=246 node=N8235 type=control1 q_typed_reliable_context=6.376306 sequence=557.954079
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=247 node=N5439 type=observe q_typed_reliable_context=6.173288 sequence=564.127366
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=248 node=N7383 type=observe q_typed_reliable_context=6.212079 sequence=570.339445
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=249 node=N708 type=observe q_typed_reliable_context=1.165556 sequence=571.505001
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=250 node=N4505 type=observe q_typed_reliable_context=0.817308 sequence=572.322310
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=251 node=N4532 type=control0 q_typed_reliable_context=1.416317 sequence=573.738627
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=252 node=N5373 type=observe q_typed_reliable_context=0.787919 sequence=574.526545
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=253 node=N4442 type=control0 q_typed_reliable_context=5.693024 sequence=580.219570
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=254 node=N6656 type=observe q_typed_reliable_context=3.994441 sequence=584.214011
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=255 node=N686 type=observe q_typed_reliable_context=5.863822 sequence=590.077832
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=256 node=N4469 type=control0 q_typed_reliable_context=1.744653 sequence=591.822486
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=257 node=N729 type=observe q_typed_reliable_context=5.569132 sequence=597.391618
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=258 node=N2181 type=observe q_typed_reliable_context=4.636568 sequence=602.028186
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=259 node=N7720 type=control0 q_typed_reliable_context=4.673018 sequence=606.701204
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=260 node=N8234 type=control1 q_typed_reliable_context=6.503492 sequence=613.204696
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=261 node=N6593 type=control1 q_typed_reliable_context=4.007216 sequence=617.211912
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=262 node=N8783 type=control1 q_typed_reliable_context=2.592008 sequence=619.803920
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=263 node=N8233 type=control1 q_typed_reliable_context=4.905422 sequence=624.709342
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=264 node=N6685 type=observe q_typed_reliable_context=2.690987 sequence=627.400329
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=265 node=N763 type=observe q_typed_reliable_context=5.472634 sequence=632.872963
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=266 node=N539 type=observe q_typed_reliable_context=4.009777 sequence=636.882740
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=267 node=N1854 type=observe q_typed_reliable_context=6.548741 sequence=643.431481
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=268 node=N6743 type=control1 q_typed_reliable_context=1.454795 sequence=644.886276
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=269 node=N7512 type=observe q_typed_reliable_context=0.953151 sequence=645.839426
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=270 node=N8608 type=control1 q_typed_reliable_context=5.894347 sequence=651.733774
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=271 node=N1688 type=observe q_typed_reliable_context=0.590642 sequence=652.324416
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=272 node=N1598 type=observe q_typed_reliable_context=0.486885 sequence=652.811301
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=273 node=N7381 type=observe q_typed_reliable_context=5.764644 sequence=658.575945
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=274 node=N684 type=observe q_typed_reliable_context=0.826085 sequence=659.402030
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=275 node=N4513 type=observe q_typed_reliable_context=5.964824 sequence=665.366853
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=276 node=N898 type=observe q_typed_reliable_context=1.256422 sequence=666.623275
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=277 node=N545 type=observe q_typed_reliable_context=5.527474 sequence=672.150750
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=278 node=N696 type=observe q_typed_reliable_context=8.065723 sequence=680.216473
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_64/alpha_0p10/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d64/a0.10] [gmean] 2026-07-21T14:40:52 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=215.334 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_64/alpha_0p10/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-long-decay/d64/a0.10] [gmean] 2026-07-21T14:40:52 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-long-decay/d64/a0.10] [eval iscas99__b15_1] {
[b15-long-decay/d64/a0.10] [eval iscas99__b15_1]   "records": 2,
[b15-long-decay/d64/a0.10] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_64/alpha_0p10/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-long-decay/d64/a0.10] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_64/alpha_0p10/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-long-decay/d64/a0.10] [eval iscas99__b15_1] }
[b15-long-decay/d64/a0.10] [gmean] 2026-07-21T14:41:00 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12351000000000001 plan_sec=215.334 eval_sec=7.947 total_sec=223.295
[b15-long-decay/d64/a0.10] [gmean] 2026-07-21T14:41:00 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12351000000000001 positives=1 negatives=0 elapsed=223.296
