benchmark_id,net,fault_count,hard_fault_count,hard_fault_ratio,status_counts,source_fault_csv_count,source_label_count
iscas99__b17,N24307,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24308,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24309,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24310,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24311,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24312,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24313,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24314,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24315,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24316,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24317,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24318,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24319,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24336,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24338,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24342,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24344,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24346,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24348,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24350,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24352,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24354,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24356,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24358,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24360,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24364,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24366,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24368,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24370,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24376,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24378,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24398,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24401,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24402,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24403,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24404,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24405,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24406,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24407,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24408,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24409,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24410,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24411,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24412,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24413,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24414,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24415,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24416,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24417,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24418,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24419,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24420,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24421,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24422,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24423,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24424,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24425,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24426,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24427,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24428,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24429,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24430,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24431,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24432,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24433,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24434,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24435,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24436,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24437,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24438,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24439,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24440,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24441,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24442,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24474,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24475,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24483,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24484,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24485,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24486,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24487,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24488,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24489,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24490,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24491,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24492,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24493,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24494,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24495,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24496,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24497,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24498,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24499,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24500,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24501,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24502,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24503,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24504,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24507,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24509,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24511,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24515,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24521,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24523,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24527,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24529,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24531,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24533,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24535,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24537,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24539,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24541,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24543,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24545,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24549,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24551,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24553,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24555,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24557,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24559,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24561,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24563,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24565,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24567,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24568,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24577,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24580,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24586,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24587,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24597,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24601,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24604,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24605,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24606,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24607,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24608,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24609,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24610,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24611,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24612,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24613,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24614,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24615,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24616,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24617,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24618,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24619,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24620,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24621,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24622,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24623,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24624,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24625,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24626,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24627,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24628,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24629,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24630,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24631,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24632,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24633,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24634,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24635,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24636,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24637,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24638,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24639,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24640,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24641,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24642,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24643,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24644,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24645,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24646,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24647,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24648,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24649,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24650,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24651,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24652,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24653,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24654,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24655,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24656,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24657,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24689,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24690,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24692,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24693,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24694,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24695,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24696,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24697,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24698,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24699,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24700,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24701,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24702,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24703,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24704,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24705,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24706,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24707,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24708,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24709,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24710,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24711,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24712,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24713,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24714,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24715,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24716,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24717,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24718,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24719,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24722,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24724,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24726,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24728,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24730,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24732,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24734,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24736,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24738,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24742,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24744,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24746,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24748,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24750,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24752,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24754,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24756,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24758,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24760,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24764,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24766,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24768,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24770,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24772,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24774,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24776,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24778,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24780,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24782,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24784,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24821,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24823,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24824,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24826,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24828,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24829,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24831,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24833,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24834,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24838,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24860,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24862,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24865,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24867,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24870,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24894,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24896,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24899,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24901,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24902,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24904,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24905,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24907,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24909,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24910,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24912,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24913,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24943,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24944,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24953,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24966,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24967,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24973,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24974,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N24994,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25004,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25005,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25006,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25007,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25009,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25011,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25014,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25017,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25019,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25023,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25025,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25035,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25039,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25040,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25074,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25076,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25077,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25083,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25085,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25087,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25089,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25091,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25104,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25105,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25107,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25125,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25126,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25128,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25132,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25141,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25143,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25144,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25148,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25149,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25151,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25153,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25156,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25158,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25159,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25164,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25165,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25169,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25173,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25185,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25186,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25192,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25202,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25204,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25205,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25207,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25217,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25219,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25220,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25226,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25252,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25262,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25266,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25275,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25304,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25307,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25321,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25322,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25326,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25377,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25378,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25379,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25380,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b17,N25381,1,1,1.0,"{""UNDETECTED"": 1}",1,1
