[b15-r11/marginal_horizon_lr1e4/e006] [gmean] 2026-07-21T17:57:46 out_dir=autoresearch/loop-260720-0945/model_training_round11/b15_selection/marginal_horizon_lr1e4/epoch_006/alpha_0p10_decay_64
[b15-r11/marginal_horizon_lr1e4/e006] [gmean] 2026-07-21T17:57:46 budgets=iscas99__b15_1:278
[b15-r11/marginal_horizon_lr1e4/e006] [gmean] 2026-07-21T17:57:46 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r11/marginal_horizon_lr1e4/e006] [gmean] 2026-07-21T17:57:46 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=163 node=N714 type=observe q_typed_reliable_context=2.311152 sequence=302.508570
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=164 node=N7614 type=observe q_typed_reliable_context=2.556161 sequence=305.064732
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=165 node=N725 type=observe q_typed_reliable_context=2.655479 sequence=307.720211
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=166 node=N694 type=observe q_typed_reliable_context=3.480392 sequence=311.200603
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=167 node=N2106 type=observe q_typed_reliable_context=2.229516 sequence=313.430119
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=168 node=N5877 type=observe q_typed_reliable_context=2.915399 sequence=316.345517
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=169 node=N3525 type=control1 q_typed_reliable_context=1.654353 sequence=317.999870
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=170 node=N7436 type=observe q_typed_reliable_context=4.528301 sequence=322.528171
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=171 node=N3295 type=control1 q_typed_reliable_context=1.479453 sequence=324.007624
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=172 node=N4529 type=observe q_typed_reliable_context=4.692166 sequence=328.699790
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=173 node=N3410 type=control1 q_typed_reliable_context=1.965397 sequence=330.665188
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=174 node=N7681 type=observe q_typed_reliable_context=4.428060 sequence=335.093247
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=175 node=N2779 type=control1 q_typed_reliable_context=1.765368 sequence=336.858615
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=176 node=N2721 type=control1 q_typed_reliable_context=1.743969 sequence=338.602584
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=177 node=N7442 type=control0 q_typed_reliable_context=1.385668 sequence=339.988252
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=178 node=N6674 type=observe q_typed_reliable_context=2.931379 sequence=342.919631
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=179 node=N2652 type=control1 q_typed_reliable_context=1.579959 sequence=344.499590
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=180 node=N2894 type=control1 q_typed_reliable_context=1.287666 sequence=345.787256
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=181 node=N763 type=observe q_typed_reliable_context=1.051479 sequence=346.838735
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=182 node=N706 type=observe q_typed_reliable_context=2.434218 sequence=349.272953
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=183 node=N5873 type=observe q_typed_reliable_context=1.296740 sequence=350.569693
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=184 node=N5356 type=observe q_typed_reliable_context=1.712240 sequence=352.281933
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=185 node=N712 type=observe q_typed_reliable_context=2.082393 sequence=354.364326
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=186 node=N2837 type=control1 q_typed_reliable_context=2.023378 sequence=356.387704
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=187 node=N3009 type=control1 q_typed_reliable_context=1.554677 sequence=357.942381
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=188 node=N7855 type=control0 q_typed_reliable_context=1.098586 sequence=359.040967
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=189 node=N3067 type=control1 q_typed_reliable_context=2.048199 sequence=361.089166
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=190 node=N7542 type=control0 q_typed_reliable_context=1.485902 sequence=362.575068
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=191 node=N8790 type=control1 q_typed_reliable_context=2.152949 sequence=364.728017
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=192 node=N8789 type=control1 q_typed_reliable_context=1.308315 sequence=366.036332
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=193 node=N8240 type=control1 q_typed_reliable_context=1.155419 sequence=367.191751
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=194 node=N8239 type=control1 q_typed_reliable_context=2.333522 sequence=369.525273
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=195 node=N6688 type=observe q_typed_reliable_context=1.533300 sequence=371.058573
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=196 node=N8607 type=control1 q_typed_reliable_context=6.391166 sequence=377.449739
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=197 node=N5740 type=observe q_typed_reliable_context=3.502648 sequence=380.952387
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=198 node=N578 type=observe q_typed_reliable_context=4.084601 sequence=385.036988
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=199 node=N7453 type=observe q_typed_reliable_context=2.303902 sequence=387.340889
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=200 node=N7500 type=observe q_typed_reliable_context=1.662073 sequence=389.002962
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=201 node=N7401 type=observe q_typed_reliable_context=1.460988 sequence=390.463950
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=202 node=N679 type=observe q_typed_reliable_context=2.177909 sequence=392.641860
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=203 node=N5473 type=observe q_typed_reliable_context=4.457451 sequence=397.099310
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=204 node=N715 type=observe q_typed_reliable_context=5.882746 sequence=402.982056
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=205 node=N7405 type=observe q_typed_reliable_context=4.168441 sequence=407.150497
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=206 node=N2952 type=control1 q_typed_reliable_context=1.391045 sequence=408.541543
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=207 node=N652 type=control1 q_typed_reliable_context=6.453320 sequence=414.994863
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=208 node=N2181 type=observe q_typed_reliable_context=3.944311 sequence=418.939174
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=209 node=N7550 type=observe q_typed_reliable_context=6.885793 sequence=425.824966
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=210 node=N8238 type=control1 q_typed_reliable_context=6.215547 sequence=432.040514
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=211 node=N6573 type=observe q_typed_reliable_context=4.144426 sequence=436.184940
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=212 node=N8606 type=control1 q_typed_reliable_context=2.486220 sequence=438.671160
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=213 node=N8237 type=control1 q_typed_reliable_context=6.890140 sequence=445.561300
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=214 node=N902 type=control1 q_typed_reliable_context=6.961135 sequence=452.522435
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=215 node=N8605 type=control1 q_typed_reliable_context=6.574034 sequence=459.096469
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=216 node=N4489 type=observe q_typed_reliable_context=6.371097 sequence=465.467567
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=217 node=N8236 type=control1 q_typed_reliable_context=5.901730 sequence=471.369297
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=218 node=N5456 type=observe q_typed_reliable_context=5.886830 sequence=477.256127
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=219 node=N515 type=control1 q_typed_reliable_context=6.511722 sequence=483.767848
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=220 node=N703 type=observe q_typed_reliable_context=6.446760 sequence=490.214608
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=221 node=N5879 type=observe q_typed_reliable_context=5.841508 sequence=496.056117
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=222 node=N5725 type=observe q_typed_reliable_context=1.709184 sequence=497.765301
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=223 node=N705 type=observe q_typed_reliable_context=2.033500 sequence=499.798801
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=224 node=N5439 type=observe q_typed_reliable_context=2.572412 sequence=502.371213
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=225 node=N4460 type=control0 q_typed_reliable_context=4.364952 sequence=506.736165
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=226 node=N6581 type=observe q_typed_reliable_context=4.315015 sequence=511.051180
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=227 node=N5422 type=observe q_typed_reliable_context=6.003250 sequence=517.054430
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=228 node=N2151 type=observe q_typed_reliable_context=6.872704 sequence=523.927134
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=229 node=N1951 type=observe q_typed_reliable_context=5.426152 sequence=529.353286
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=230 node=N7439 type=observe q_typed_reliable_context=5.189814 sequence=534.543100
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=231 node=N4558 type=observe q_typed_reliable_context=2.185570 sequence=536.728670
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=232 node=N5390 type=observe q_typed_reliable_context=2.016166 sequence=538.744836
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=233 node=N1874 type=observe q_typed_reliable_context=4.649386 sequence=543.394222
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=234 node=N5202 type=observe q_typed_reliable_context=5.521443 sequence=548.915665
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=235 node=N6660 type=observe q_typed_reliable_context=5.715244 sequence=554.630909
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=236 node=N719 type=observe q_typed_reliable_context=5.223993 sequence=559.854902
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=237 node=N5334 type=observe q_typed_reliable_context=5.346633 sequence=565.201535
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=238 node=N7380 type=observe q_typed_reliable_context=3.714940 sequence=568.916476
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=239 node=N4497 type=observe q_typed_reliable_context=2.044886 sequence=570.961362
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=240 node=N5373 type=observe q_typed_reliable_context=2.891860 sequence=573.853222
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=241 node=N699 type=observe q_typed_reliable_context=5.786949 sequence=579.640171
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=242 node=N6658 type=observe q_typed_reliable_context=6.511714 sequence=586.151885
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=243 node=N734 type=observe q_typed_reliable_context=2.242716 sequence=588.394601
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=244 node=N6932 type=observe q_typed_reliable_context=4.871303 sequence=593.265904
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=245 node=N708 type=observe q_typed_reliable_context=4.137294 sequence=597.403197
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=246 node=N7383 type=observe q_typed_reliable_context=6.505514 sequence=603.908711
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=247 node=N2159 type=observe q_typed_reliable_context=4.148626 sequence=608.057338
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=248 node=N4505 type=observe q_typed_reliable_context=2.738566 sequence=610.795904
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=249 node=N1351 type=observe q_typed_reliable_context=4.300188 sequence=615.096092
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=250 node=N6656 type=observe q_typed_reliable_context=5.249629 sequence=620.345721
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=251 node=N4421 type=control0 q_typed_reliable_context=1.589179 sequence=621.934900
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=252 node=N1688 type=observe q_typed_reliable_context=5.495023 sequence=627.429923
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=253 node=N1598 type=observe q_typed_reliable_context=5.108268 sequence=632.538192
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=254 node=N4532 type=control0 q_typed_reliable_context=4.836139 sequence=637.374331
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=255 node=N4442 type=control0 q_typed_reliable_context=4.116228 sequence=641.490559
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=256 node=N765 type=observe q_typed_reliable_context=5.688330 sequence=647.178889
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=257 node=N684 type=observe q_typed_reliable_context=4.729182 sequence=651.908071
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=258 node=N729 type=observe q_typed_reliable_context=5.198463 sequence=657.106534
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=259 node=N7381 type=observe q_typed_reliable_context=5.634969 sequence=662.741503
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=260 node=N8235 type=control1 q_typed_reliable_context=3.187600 sequence=665.929103
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=261 node=N7512 type=observe q_typed_reliable_context=0.599301 sequence=666.528404
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=262 node=N1854 type=observe q_typed_reliable_context=5.309144 sequence=671.837548
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=263 node=N686 type=observe q_typed_reliable_context=5.636602 sequence=677.474150
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=264 node=N545 type=observe q_typed_reliable_context=6.068277 sequence=683.542427
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=265 node=N4513 type=observe q_typed_reliable_context=1.415267 sequence=684.957694
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=266 node=N898 type=observe q_typed_reliable_context=2.776490 sequence=687.734184
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=267 node=N543 type=observe q_typed_reliable_context=5.853876 sequence=693.588060
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=268 node=N6678 type=observe q_typed_reliable_context=4.366869 sequence=697.954929
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=269 node=N689 type=observe q_typed_reliable_context=7.249368 sequence=705.204296
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=270 node=N2271 type=observe q_typed_reliable_context=7.064353 sequence=712.268649
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=271 node=N8234 type=control1 q_typed_reliable_context=0.938009 sequence=713.206658
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=272 node=N541 type=observe q_typed_reliable_context=4.408029 sequence=717.614687
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=273 node=N7802 type=observe q_typed_reliable_context=7.806445 sequence=725.421132
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=274 node=N6685 type=observe q_typed_reliable_context=0.711867 sequence=726.132999
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=275 node=N695 type=observe q_typed_reliable_context=5.707211 sequence=731.840211
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=276 node=N2243 type=observe q_typed_reliable_context=1.058835 sequence=732.899045
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=277 node=N539 type=observe q_typed_reliable_context=5.401162 sequence=738.300208
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] [plan] step=278 node=N7433 type=observe q_typed_reliable_context=7.268426 sequence=745.568633
[b15-r11/marginal_horizon_lr1e4/e006] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round11/b15_selection/marginal_horizon_lr1e4/epoch_006/alpha_0p10_decay_64/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r11/marginal_horizon_lr1e4/e006] [gmean] 2026-07-21T18:01:44 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=238.102 plan_csv=autoresearch/loop-260720-0945/model_training_round11/b15_selection/marginal_horizon_lr1e4/epoch_006/alpha_0p10_decay_64/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r11/marginal_horizon_lr1e4/e006] [gmean] 2026-07-21T18:01:44 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r11/marginal_horizon_lr1e4/e006] [eval iscas99__b15_1] {
[b15-r11/marginal_horizon_lr1e4/e006] [eval iscas99__b15_1]   "records": 2,
[b15-r11/marginal_horizon_lr1e4/e006] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round11/b15_selection/marginal_horizon_lr1e4/epoch_006/alpha_0p10_decay_64/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r11/marginal_horizon_lr1e4/e006] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round11/b15_selection/marginal_horizon_lr1e4/epoch_006/alpha_0p10_decay_64/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r11/marginal_horizon_lr1e4/e006] [eval iscas99__b15_1] }
[b15-r11/marginal_horizon_lr1e4/e006] [gmean] 2026-07-21T18:01:51 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12707000000000013 plan_sec=238.102 eval_sec=7.44 total_sec=245.553
[b15-r11/marginal_horizon_lr1e4/e006] [gmean] 2026-07-21T18:01:51 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12707000000000013 positives=1 negatives=0 elapsed=245.553
