benchmark_id,net,fault_count,hard_fault_count,hard_fault_ratio,sa0_fault_count,sa1_fault_count,sa0_hard_fault_count,sa1_hard_fault_count,sa0_hard_fault_ratio,sa1_hard_fault_ratio,status_counts,source_fault_csv_count,source_label_count
iscas99__b15_1,N21217,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N21932,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22049,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22052,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22055,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22058,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22061,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22064,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22067,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22070,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22186,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22217,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22223,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22228,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22422,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22646,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22647,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22687,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22694,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N22748,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23147,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23149,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23183,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23192,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23208,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23209,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23210,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23211,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23232,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23342,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23362,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23579,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23759,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23799,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23856,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23866,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23954,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23963,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23974,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23977,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N23978,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N24617,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N24850,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N24879,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N24881,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25112,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25187,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25189,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25191,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25193,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25195,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25197,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25199,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25201,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25203,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25205,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25213,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25217,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25219,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25221,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25223,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25225,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25227,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25229,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25231,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25233,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25284,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25286,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25290,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25292,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25294,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25296,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25298,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25299,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25300,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25301,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25303,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25305,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25320,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25337,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25340,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25343,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25404,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25490,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25569,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25570,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25572,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25577,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25597,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25598,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25601,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25602,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25605,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25607,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25608,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25611,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25612,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25617,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25620,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25623,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25624,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25625,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25627,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25629,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25641,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25649,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25654,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25655,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25657,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25658,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25661,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25662,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25664,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25671,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25676,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25677,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25680,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25683,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25688,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25694,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25696,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25697,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25699,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25700,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25702,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25703,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25704,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25705,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25706,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25707,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25710,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25711,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25712,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25713,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25715,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25716,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25717,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25718,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25729,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25732,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25735,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25740,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25746,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25785,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25788,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25789,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25792,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25793,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25794,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25799,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25801,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25802,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25806,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25807,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25812,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25813,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25829,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25830,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25831,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25832,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25834,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25835,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25836,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25837,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25839,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25841,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25842,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25881,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25882,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25883,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25885,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N25901,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26041,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26043,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26045,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26047,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26049,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26051,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26054,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26056,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26071,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26074,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26076,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26078,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26080,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26082,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26084,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26088,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26090,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26092,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26094,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26096,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26098,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26100,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26102,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26104,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26118,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26133,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26154,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26162,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26207,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26230,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26231,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26232,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26237,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26238,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26239,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26240,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26247,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26250,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26251,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26253,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26254,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26255,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26257,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26259,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26260,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26261,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26264,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26266,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26268,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26269,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26270,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26271,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26272,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26275,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26281,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26282,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26284,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26288,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26289,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26318,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26324,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26325,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26326,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26328,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26331,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26332,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b15_1,N26341,1,1,1.0,0,1,0,1,0.0,1.0,"{""UNDETECTED"": 1}",1,1
