[typed-five-r3/b17_C] [gmean] 2026-07-20T22:00:13 out_dir=autoresearch/loop-260720-0945/typed_winner_round3_five/b17_C
[typed-five-r3/b17_C] [gmean] 2026-07-20T22:00:13 budgets=iscas99__b17:994
[typed-five-r3/b17_C] [gmean] 2026-07-20T22:00:13 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r3/b17_C] [gmean] 2026-07-20T22:00:13 [1/1] plan_start benchmark=iscas99__b17 budget=994 planner=greedy score=q_typed_residual_context
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=196 node=N13611 type=observe q_typed_residual_context=0.718506 sequence=443.494371
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=197 node=N18511 type=observe q_typed_residual_context=0.848419 sequence=444.342790
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=198 node=N12671 type=control0 q_typed_residual_context=1.522637 sequence=445.865427
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=199 node=N18037 type=control0 q_typed_residual_context=0.949110 sequence=446.814537
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=200 node=N18085 type=control0 q_typed_residual_context=0.895330 sequence=447.709867
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=201 node=N7310 type=control0 q_typed_residual_context=1.437000 sequence=449.146867
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=202 node=N12674 type=control0 q_typed_residual_context=1.845797 sequence=450.992664
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=203 node=N18128 type=control0 q_typed_residual_context=1.308618 sequence=452.301281
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=204 node=N12641 type=control0 q_typed_residual_context=1.184695 sequence=453.485976
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=205 node=N18097 type=control0 q_typed_residual_context=1.519523 sequence=455.005498
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=206 node=N18314 type=control0 q_typed_residual_context=2.241723 sequence=457.247222
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=207 node=N31076 type=control1 q_typed_residual_context=0.651364 sequence=457.898586
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=208 node=N31078 type=control1 q_typed_residual_context=2.882267 sequence=460.780853
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=209 node=N18414 type=control0 q_typed_residual_context=1.274578 sequence=462.055431
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=210 node=N7177 type=control0 q_typed_residual_context=2.254693 sequence=464.310125
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=211 node=N31079 type=control1 q_typed_residual_context=2.424008 sequence=466.734133
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=212 node=N18034 type=control0 q_typed_residual_context=1.195049 sequence=467.929182
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=213 node=N7268 type=control0 q_typed_residual_context=2.075696 sequence=470.004877
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=214 node=N31080 type=control1 q_typed_residual_context=5.931693 sequence=475.936570
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=215 node=N7225 type=control0 q_typed_residual_context=1.113046 sequence=477.049616
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=216 node=N12232 type=control0 q_typed_residual_context=2.405093 sequence=479.454709
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=217 node=N12248 type=control0 q_typed_residual_context=2.752795 sequence=482.207504
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=218 node=N12280 type=control0 q_typed_residual_context=3.144067 sequence=485.351571
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=219 node=N12312 type=control0 q_typed_residual_context=4.011909 sequence=489.363480
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=220 node=N12328 type=control0 q_typed_residual_context=3.109430 sequence=492.472910
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=221 node=N7151 type=control0 q_typed_residual_context=2.010628 sequence=494.483539
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=222 node=N7199 type=control0 q_typed_residual_context=2.018912 sequence=496.502450
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=223 node=N7218 type=control0 q_typed_residual_context=2.146869 sequence=498.649319
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=224 node=N7222 type=control0 q_typed_residual_context=2.229980 sequence=500.879300
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=225 node=N12216 type=control0 q_typed_residual_context=2.552498 sequence=503.431798
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=226 node=N12294 type=control0 q_typed_residual_context=2.782486 sequence=506.214285
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=227 node=N7162 type=control0 q_typed_residual_context=2.389124 sequence=508.603409
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=228 node=N7210 type=control0 q_typed_residual_context=5.547519 sequence=514.150928
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=229 node=N7274 type=control0 q_typed_residual_context=6.087765 sequence=520.238693
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=230 node=N12262 type=control0 q_typed_residual_context=5.738431 sequence=525.977124
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=231 node=N31081 type=control1 q_typed_residual_context=2.038645 sequence=528.015769
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=232 node=N18524 type=observe q_typed_residual_context=0.681421 sequence=528.697190
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=233 node=N13609 type=observe q_typed_residual_context=0.718472 sequence=529.415662
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=234 node=N31082 type=control1 q_typed_residual_context=1.563890 sequence=530.979552
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=235 node=N13607 type=observe q_typed_residual_context=0.848215 sequence=531.827767
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=236 node=N13596 type=observe q_typed_residual_context=0.825273 sequence=532.653041
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=237 node=N31083 type=control1 q_typed_residual_context=0.643633 sequence=533.296674
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=238 node=N13591 type=observe q_typed_residual_context=0.718392 sequence=534.015066
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=239 node=N18492 type=observe q_typed_residual_context=0.830229 sequence=534.845295
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=240 node=N8774 type=observe q_typed_residual_context=0.718400 sequence=535.563695
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=241 node=N8776 type=observe q_typed_residual_context=0.363241 sequence=535.926937
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=242 node=N13583 type=observe q_typed_residual_context=0.317580 sequence=536.244517
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=243 node=N8778 type=observe q_typed_residual_context=0.281650 sequence=536.526166
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=244 node=N8825 type=observe q_typed_residual_context=0.248388 sequence=536.774554
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=245 node=N2192 type=control1 q_typed_residual_context=0.232308 sequence=537.006862
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=246 node=N8820 type=observe q_typed_residual_context=0.718390 sequence=537.725252
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=247 node=N8764 type=observe q_typed_residual_context=0.763887 sequence=538.489139
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=248 node=N8824 type=observe q_typed_residual_context=0.774605 sequence=539.263744
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=249 node=N8833 type=observe q_typed_residual_context=0.773045 sequence=540.036789
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=250 node=N8836 type=observe q_typed_residual_context=0.766363 sequence=540.803152
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=251 node=N18447 type=control0 q_typed_residual_context=0.325270 sequence=541.128422
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=252 node=N18874 type=control0 q_typed_residual_context=0.760027 sequence=541.888449
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=253 node=N13488 type=observe q_typed_residual_context=0.785349 sequence=542.673798
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=254 node=N8823 type=observe q_typed_residual_context=0.814262 sequence=543.488059
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=255 node=N13581 type=observe q_typed_residual_context=0.800393 sequence=544.288452
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=256 node=N13559 type=observe q_typed_residual_context=0.764662 sequence=545.053114
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=257 node=N13548 type=observe q_typed_residual_context=0.780721 sequence=545.833835
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=258 node=N13545 type=observe q_typed_residual_context=0.766537 sequence=546.600373
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=259 node=N13543 type=observe q_typed_residual_context=0.752903 sequence=547.353276
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=260 node=N7669 type=control0 q_typed_residual_context=0.922003 sequence=548.275278
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=261 node=N13532 type=observe q_typed_residual_context=0.828527 sequence=549.103805
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=262 node=N26508 type=control1 q_typed_residual_context=1.136276 sequence=550.240081
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=263 node=N7520 type=observe q_typed_residual_context=0.956018 sequence=551.196099
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=264 node=N19478 type=observe q_typed_residual_context=0.889770 sequence=552.085869
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=265 node=N19475 type=observe q_typed_residual_context=0.788477 sequence=552.874346
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=266 node=N19473 type=observe q_typed_residual_context=0.758674 sequence=553.633020
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=267 node=N19472 type=observe q_typed_residual_context=0.743821 sequence=554.376841
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=268 node=N19469 type=observe q_typed_residual_context=0.733630 sequence=555.110471
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=269 node=N19470 type=observe q_typed_residual_context=0.727843 sequence=555.838315
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=270 node=N13617 type=control0 q_typed_residual_context=0.479249 sequence=556.317564
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=271 node=N7469 type=observe q_typed_residual_context=0.728032 sequence=557.045596
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=272 node=N7445 type=observe q_typed_residual_context=0.753158 sequence=557.798754
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=273 node=N19466 type=observe q_typed_residual_context=0.718376 sequence=558.517130
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=274 node=N19467 type=observe q_typed_residual_context=0.718379 sequence=559.235508
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=275 node=N19465 type=observe q_typed_residual_context=0.718375 sequence=559.953884
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=276 node=N19463 type=observe q_typed_residual_context=0.718400 sequence=560.672283
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=277 node=N19460 type=observe q_typed_residual_context=0.718402 sequence=561.390685
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=278 node=N13531 type=observe q_typed_residual_context=0.718374 sequence=562.109059
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=279 node=N19461 type=observe q_typed_residual_context=0.718356 sequence=562.827415
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=280 node=N19457 type=observe q_typed_residual_context=0.718453 sequence=563.545868
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=281 node=N7673 type=control0 q_typed_residual_context=0.002919 sequence=563.548787
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=282 node=N19458 type=observe q_typed_residual_context=0.695407 sequence=564.244195
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=283 node=N13511 type=observe q_typed_residual_context=0.784683 sequence=565.028877
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=284 node=N19456 type=observe q_typed_residual_context=0.749254 sequence=565.778131
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=285 node=N19454 type=observe q_typed_residual_context=0.730025 sequence=566.508156
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=286 node=N2859 type=control0 q_typed_residual_context=0.421131 sequence=566.929287
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=287 node=N19451 type=observe q_typed_residual_context=1.284680 sequence=568.213967
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=288 node=N27560 type=control0 q_typed_residual_context=0.982584 sequence=569.196552
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=289 node=N19452 type=observe q_typed_residual_context=1.030053 sequence=570.226605
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=290 node=N27562 type=control0 q_typed_residual_context=0.903396 sequence=571.130001
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=291 node=N19441 type=observe q_typed_residual_context=1.608935 sequence=572.738936
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=292 node=N7507 type=observe q_typed_residual_context=1.147652 sequence=573.886588
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=293 node=N19449 type=observe q_typed_residual_context=1.078612 sequence=574.965200
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=294 node=N27568 type=control0 q_typed_residual_context=1.909744 sequence=576.874944
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=295 node=N19448 type=observe q_typed_residual_context=0.784334 sequence=577.659278
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=296 node=N19447 type=observe q_typed_residual_context=0.852001 sequence=578.511278
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=297 node=N19446 type=observe q_typed_residual_context=0.833009 sequence=579.344287
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=298 node=N27570 type=control0 q_typed_residual_context=0.833755 sequence=580.178042
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=299 node=N19436 type=observe q_typed_residual_context=0.808561 sequence=580.986603
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=300 node=N13506 type=observe q_typed_residual_context=0.774451 sequence=581.761054
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=301 node=N18802 type=observe q_typed_residual_context=0.746133 sequence=582.507187
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=302 node=N18799 type=observe q_typed_residual_context=0.719799 sequence=583.226986
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=303 node=N18796 type=observe q_typed_residual_context=0.678162 sequence=583.905148
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=304 node=N27566 type=control0 q_typed_residual_context=0.686086 sequence=584.591234
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=305 node=N18792 type=observe q_typed_residual_context=0.649143 sequence=585.240376
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=306 node=N13500 type=observe q_typed_residual_context=0.672624 sequence=585.913000
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=307 node=N13499 type=observe q_typed_residual_context=0.706630 sequence=586.619629
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=308 node=N27572 type=control0 q_typed_residual_context=0.723217 sequence=587.342846
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=309 node=N13497 type=observe q_typed_residual_context=0.690302 sequence=588.033148
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=310 node=N13495 type=observe q_typed_residual_context=0.733117 sequence=588.766265
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=311 node=N13066 type=observe q_typed_residual_context=0.657150 sequence=589.423415
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=312 node=N13757 type=observe q_typed_residual_context=0.728418 sequence=590.151833
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=313 node=N13064 type=observe q_typed_residual_context=0.730475 sequence=590.882308
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=314 node=N2041 type=control1 q_typed_residual_context=0.726482 sequence=591.608790
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=315 node=N13703 type=observe q_typed_residual_context=1.358850 sequence=592.967640
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=316 node=N7729 type=control1 q_typed_residual_context=1.534536 sequence=594.502176
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=317 node=N13062 type=observe q_typed_residual_context=1.057552 sequence=595.559728
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=318 node=N13701 type=observe q_typed_residual_context=1.947195 sequence=597.506923
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=319 node=N13060 type=observe q_typed_residual_context=0.948436 sequence=598.455359
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=320 node=N13800 type=control1 q_typed_residual_context=1.013484 sequence=599.468843
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=321 node=N28737 type=control0 q_typed_residual_context=0.599755 sequence=600.068598
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=322 node=N13733 type=observe q_typed_residual_context=0.667849 sequence=600.736447
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=323 node=N3964 type=control0 q_typed_residual_context=0.586928 sequence=601.323375
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=324 node=N2030 type=control1 q_typed_residual_context=0.797049 sequence=602.120424
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=325 node=N9042 type=observe q_typed_residual_context=0.505522 sequence=602.625945
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=326 node=N12095 type=control0 q_typed_residual_context=0.039911 sequence=602.665856
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=327 node=N13737 type=observe q_typed_residual_context=1.137142 sequence=603.802998
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=328 node=N12630 type=control0 q_typed_residual_context=1.011823 sequence=604.814820
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=329 node=N13739 type=observe q_typed_residual_context=0.924822 sequence=605.739642
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=330 node=N13735 type=observe q_typed_residual_context=0.802426 sequence=606.542068
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=331 node=N13741 type=observe q_typed_residual_context=0.879709 sequence=607.421777
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=332 node=N13743 type=observe q_typed_residual_context=0.840351 sequence=608.262129
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=333 node=N13745 type=observe q_typed_residual_context=0.841241 sequence=609.103370
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=334 node=N13747 type=observe q_typed_residual_context=0.845106 sequence=609.948476
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=335 node=N13749 type=observe q_typed_residual_context=0.832400 sequence=610.780876
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=336 node=N13731 type=observe q_typed_residual_context=0.818718 sequence=611.599594
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=337 node=N13699 type=observe q_typed_residual_context=0.898137 sequence=612.497731
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=338 node=N13697 type=observe q_typed_residual_context=0.869794 sequence=613.367525
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=339 node=N13695 type=observe q_typed_residual_context=0.847989 sequence=614.215514
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=340 node=N13693 type=observe q_typed_residual_context=0.861299 sequence=615.076814
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=341 node=N2037 type=control1 q_typed_residual_context=0.887701 sequence=615.964514
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=342 node=N22040 type=control1 q_typed_residual_context=0.854094 sequence=616.818608
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=343 node=N7712 type=control1 q_typed_residual_context=0.786096 sequence=617.604704
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=344 node=N13794 type=control1 q_typed_residual_context=0.795111 sequence=618.399815
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=345 node=N13785 type=control1 q_typed_residual_context=0.769342 sequence=619.169157
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=346 node=N7455 type=observe q_typed_residual_context=0.681122 sequence=619.850279
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=347 node=N18718 type=observe q_typed_residual_context=0.681334 sequence=620.531613
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=348 node=N18557 type=observe q_typed_residual_context=0.681324 sequence=621.212936
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=349 node=N7411 type=observe q_typed_residual_context=0.681287 sequence=621.894223
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=350 node=N18614 type=observe q_typed_residual_context=0.669587 sequence=622.563810
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=351 node=N18563 type=observe q_typed_residual_context=0.681273 sequence=623.245083
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=352 node=N7727 type=control1 q_typed_residual_context=0.966099 sequence=624.211182
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=353 node=N18548 type=observe q_typed_residual_context=0.733617 sequence=624.944799
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=354 node=N2078 type=control1 q_typed_residual_context=1.150969 sequence=626.095768
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=355 node=N13801 type=control1 q_typed_residual_context=1.255740 sequence=627.351508
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=356 node=N18329 type=observe q_typed_residual_context=1.324794 sequence=628.676302
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=357 node=N2036 type=control1 q_typed_residual_context=1.158499 sequence=629.834801
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=358 node=N9513 type=observe q_typed_residual_context=0.697148 sequence=630.531949
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=359 node=N7726 type=control1 q_typed_residual_context=0.925146 sequence=631.457095
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=360 node=N18788 type=observe q_typed_residual_context=0.697817 sequence=632.154912
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=361 node=N3779 type=observe q_typed_residual_context=0.681279 sequence=632.836191
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=362 node=N15376 type=observe q_typed_residual_context=0.681270 sequence=633.517460
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=363 node=N13729 type=observe q_typed_residual_context=0.681239 sequence=634.198700
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=364 node=N13727 type=observe q_typed_residual_context=0.692523 sequence=634.891222
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=365 node=N9041 type=observe q_typed_residual_context=0.658372 sequence=635.549594
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=366 node=N24568 type=control0 q_typed_residual_context=0.616415 sequence=636.166010
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=367 node=N2891 type=observe q_typed_residual_context=0.703026 sequence=636.869035
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=368 node=N7766 type=control1 q_typed_residual_context=0.859646 sequence=637.728681
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=369 node=N2076 type=control1 q_typed_residual_context=1.025646 sequence=638.754327
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=370 node=N2074 type=control1 q_typed_residual_context=1.548810 sequence=640.303137
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=371 node=N13837 type=control1 q_typed_residual_context=1.343588 sequence=641.646725
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=372 node=N13836 type=control1 q_typed_residual_context=1.247993 sequence=642.894718
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=373 node=N29498 type=control1 q_typed_residual_context=2.104718 sequence=644.999437
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=374 node=N7711 type=control1 q_typed_residual_context=2.096065 sequence=647.095502
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=375 node=N7765 type=control1 q_typed_residual_context=2.527889 sequence=649.623390
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=376 node=N2029 type=control1 q_typed_residual_context=2.551745 sequence=652.175135
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=377 node=N1987 type=control1 q_typed_residual_context=4.073968 sequence=656.249103
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=378 node=N13797 type=control1 q_typed_residual_context=3.653880 sequence=659.902983
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=379 node=N1986 type=control1 q_typed_residual_context=3.133822 sequence=663.036806
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=380 node=N7759 type=control1 q_typed_residual_context=2.566088 sequence=665.602894
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=381 node=N7690 type=control1 q_typed_residual_context=2.644499 sequence=668.247393
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=382 node=N27364 type=control1 q_typed_residual_context=2.064930 sequence=670.312323
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=383 node=N8611 type=control0 q_typed_residual_context=1.069299 sequence=671.381622
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=384 node=N13725 type=observe q_typed_residual_context=0.689652 sequence=672.071275
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=385 node=N30929 type=control0 q_typed_residual_context=0.605812 sequence=672.677087
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=386 node=N13723 type=observe q_typed_residual_context=0.976663 sequence=673.653750
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=387 node=N9502 type=observe q_typed_residual_context=1.109443 sequence=674.763193
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=388 node=N19314 type=observe q_typed_residual_context=1.237358 sequence=676.000551
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=389 node=N12581 type=observe q_typed_residual_context=0.979348 sequence=676.979899
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=390 node=N13721 type=observe q_typed_residual_context=0.813298 sequence=677.793197
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=391 node=N29408 type=control1 q_typed_residual_context=0.510877 sequence=678.304073
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=392 node=N7721 type=control1 q_typed_residual_context=0.806795 sequence=679.110868
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=393 node=N13719 type=observe q_typed_residual_context=0.704048 sequence=679.814916
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=394 node=N13717 type=observe q_typed_residual_context=0.705268 sequence=680.520184
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=395 node=N13715 type=observe q_typed_residual_context=0.763818 sequence=681.284001
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=396 node=N12259 type=observe q_typed_residual_context=0.719580 sequence=682.003581
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=397 node=N13713 type=observe q_typed_residual_context=0.834856 sequence=682.838437
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=398 node=N12335 type=observe q_typed_residual_context=0.744884 sequence=683.583321
