[typed-five-r3/b22_C] [gmean] 2026-07-21T15:00:52 out_dir=autoresearch/loop-260720-0945/typed_winner_round7_five/b22_C
[typed-five-r3/b22_C] [gmean] 2026-07-21T15:00:52 budgets=iscas99__b22:915
[typed-five-r3/b22_C] [gmean] 2026-07-21T15:00:52 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r3/b22_C] [gmean] 2026-07-21T15:00:52 [1/1] plan_start benchmark=iscas99__b22 budget=915 planner=greedy score=q_typed_reliable_context
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=193 node=N6985 type=observe q_typed_reliable_context=0.708043 sequence=320.878734
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=194 node=N7019 type=observe q_typed_reliable_context=0.634572 sequence=321.513307
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=195 node=N6971 type=observe q_typed_reliable_context=0.704783 sequence=322.218090
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=196 node=N3868 type=observe q_typed_reliable_context=0.686095 sequence=322.904184
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=197 node=N7048 type=observe q_typed_reliable_context=0.704640 sequence=323.608825
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=198 node=N3916 type=observe q_typed_reliable_context=1.282706 sequence=324.891531
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=199 node=N14449 type=observe q_typed_reliable_context=0.566468 sequence=325.457999
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=200 node=N14443 type=observe q_typed_reliable_context=0.619043 sequence=326.077042
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=201 node=N14436 type=observe q_typed_reliable_context=0.679780 sequence=326.756822
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=202 node=N1364 type=observe q_typed_reliable_context=0.789116 sequence=327.545939
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=203 node=N14365 type=observe q_typed_reliable_context=0.925233 sequence=328.471172
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=204 node=N14352 type=observe q_typed_reliable_context=0.921575 sequence=329.392747
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=205 node=N4461 type=control1 q_typed_reliable_context=1.417146 sequence=330.809893
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=206 node=N7042 type=observe q_typed_reliable_context=0.922913 sequence=331.732806
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=207 node=N14348 type=observe q_typed_reliable_context=0.652654 sequence=332.385460
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=208 node=N7039 type=observe q_typed_reliable_context=0.439269 sequence=332.824729
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=209 node=N14357 type=observe q_typed_reliable_context=0.799697 sequence=333.624426
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=210 node=N7030 type=observe q_typed_reliable_context=0.432802 sequence=334.057228
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=211 node=N14356 type=observe q_typed_reliable_context=0.672661 sequence=334.729889
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=212 node=N7036 type=observe q_typed_reliable_context=0.491507 sequence=335.221395
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=213 node=N14492 type=observe q_typed_reliable_context=0.993086 sequence=336.214481
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=214 node=N2033 type=observe q_typed_reliable_context=1.231728 sequence=337.446209
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=215 node=N14333 type=control1 q_typed_reliable_context=1.679967 sequence=339.126176
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=216 node=N4463 type=control1 q_typed_reliable_context=2.773575 sequence=341.899751
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=217 node=N26415 type=control1 q_typed_reliable_context=2.745679 sequence=344.645430
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=218 node=N6966 type=observe q_typed_reliable_context=2.660041 sequence=347.305471
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=219 node=N3852 type=observe q_typed_reliable_context=1.188197 sequence=348.493668
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=220 node=N7027 type=observe q_typed_reliable_context=1.453552 sequence=349.947220
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=221 node=N6963 type=observe q_typed_reliable_context=1.332752 sequence=351.279972
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=222 node=N5249 type=observe q_typed_reliable_context=1.329205 sequence=352.609178
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=223 node=N5365 type=observe q_typed_reliable_context=1.760503 sequence=354.369681
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=224 node=N1985 type=observe q_typed_reliable_context=1.813503 sequence=356.183184
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=225 node=N2920 type=observe q_typed_reliable_context=2.086739 sequence=358.269923
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=226 node=N5849 type=observe q_typed_reliable_context=3.436102 sequence=361.706025
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=227 node=N3864 type=observe q_typed_reliable_context=2.909076 sequence=364.615101
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=228 node=N26403 type=control1 q_typed_reliable_context=1.738788 sequence=366.353889
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=229 node=N14364 type=observe q_typed_reliable_context=2.370997 sequence=368.724886
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=230 node=N2037 type=observe q_typed_reliable_context=2.116751 sequence=370.841637
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=231 node=N14361 type=observe q_typed_reliable_context=2.406903 sequence=373.248540
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=232 node=N14360 type=observe q_typed_reliable_context=1.628476 sequence=374.877016
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=233 node=N4999 type=observe q_typed_reliable_context=1.050233 sequence=375.927249
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=234 node=N14344 type=observe q_typed_reliable_context=1.082307 sequence=377.009556
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=235 node=N15099 type=control1 q_typed_reliable_context=0.806940 sequence=377.816496
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=236 node=N14345 type=observe q_typed_reliable_context=1.091901 sequence=378.908396
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=237 node=N14349 type=observe q_typed_reliable_context=1.279738 sequence=380.188134
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=238 node=N4523 type=observe q_typed_reliable_context=1.353857 sequence=381.541991
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=239 node=N24133 type=control1 q_typed_reliable_context=0.910609 sequence=382.452600
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=240 node=N14353 type=observe q_typed_reliable_context=1.301417 sequence=383.754017
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=241 node=N15115 type=observe q_typed_reliable_context=1.473076 sequence=385.227093
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=242 node=N5242 type=observe q_typed_reliable_context=1.511311 sequence=386.738404
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=243 node=N1272 type=observe q_typed_reliable_context=1.580378 sequence=388.318782
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=244 node=N18557 type=observe q_typed_reliable_context=1.213361 sequence=389.532143
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=245 node=N15101 type=control1 q_typed_reliable_context=2.248741 sequence=391.780885
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=246 node=N15100 type=control1 q_typed_reliable_context=1.788802 sequence=393.569687
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=247 node=N15087 type=control1 q_typed_reliable_context=0.805656 sequence=394.375343
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=248 node=N26417 type=control1 q_typed_reliable_context=1.316176 sequence=395.691518
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=249 node=N15097 type=control1 q_typed_reliable_context=1.033877 sequence=396.725396
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=250 node=N15095 type=control1 q_typed_reliable_context=1.032878 sequence=397.758274
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=251 node=N26404 type=control1 q_typed_reliable_context=0.781540 sequence=398.539814
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=252 node=N14467 type=observe q_typed_reliable_context=1.133594 sequence=399.673408
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=253 node=N15109 type=control1 q_typed_reliable_context=1.145459 sequence=400.818867
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=254 node=N1994 type=observe q_typed_reliable_context=1.478678 sequence=402.297545
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=255 node=N2047 type=observe q_typed_reliable_context=2.750675 sequence=405.048220
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=256 node=N6020 type=observe q_typed_reliable_context=1.864729 sequence=406.912949
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=257 node=N4994 type=observe q_typed_reliable_context=1.007439 sequence=407.920388
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=258 node=N19312 type=control1 q_typed_reliable_context=0.951936 sequence=408.872324
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=259 node=N15098 type=control1 q_typed_reliable_context=0.721786 sequence=409.594109
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=260 node=N15096 type=control1 q_typed_reliable_context=0.688707 sequence=410.282817
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=261 node=N15093 type=control1 q_typed_reliable_context=0.688627 sequence=410.971444
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=262 node=N15082 type=control1 q_typed_reliable_context=0.769506 sequence=411.740950
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=263 node=N24119 type=control1 q_typed_reliable_context=1.197352 sequence=412.938302
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=264 node=N5792 type=observe q_typed_reliable_context=0.759173 sequence=413.697474
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=265 node=N14380 type=observe q_typed_reliable_context=1.146003 sequence=414.843477
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=266 node=N5246 type=observe q_typed_reliable_context=1.284934 sequence=416.128411
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=267 node=N2059 type=observe q_typed_reliable_context=1.397380 sequence=417.525791
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=268 node=N15089 type=control1 q_typed_reliable_context=0.700273 sequence=418.226064
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=269 node=N15090 type=control1 q_typed_reliable_context=0.720677 sequence=418.946741
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=270 node=N15088 type=control1 q_typed_reliable_context=0.753697 sequence=419.700437
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=271 node=N1273 type=observe q_typed_reliable_context=0.817317 sequence=420.517754
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=272 node=N19311 type=control1 q_typed_reliable_context=0.730146 sequence=421.247900
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=273 node=N15092 type=control1 q_typed_reliable_context=0.761521 sequence=422.009421
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=274 node=N7057 type=observe q_typed_reliable_context=1.766333 sequence=423.775754
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=275 node=N19308 type=control1 q_typed_reliable_context=1.838095 sequence=425.613849
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=276 node=N2109 type=observe q_typed_reliable_context=2.663365 sequence=428.277213
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=277 node=N26397 type=control1 q_typed_reliable_context=1.094522 sequence=429.371736
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=278 node=N18410 type=observe q_typed_reliable_context=1.533718 sequence=430.905454
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=279 node=N8477 type=control1 q_typed_reliable_context=1.560214 sequence=432.465668
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=280 node=N18400 type=observe q_typed_reliable_context=1.738525 sequence=434.204193
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=281 node=N18401 type=observe q_typed_reliable_context=1.702748 sequence=435.906941
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=282 node=N18402 type=observe q_typed_reliable_context=1.835947 sequence=437.742888
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=283 node=N18404 type=observe q_typed_reliable_context=2.617828 sequence=440.360715
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=284 node=N2168 type=observe q_typed_reliable_context=0.995165 sequence=441.355880
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=285 node=N18415 type=observe q_typed_reliable_context=2.732777 sequence=444.088657
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=286 node=N18405 type=observe q_typed_reliable_context=3.024015 sequence=447.112672
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=287 node=N18411 type=observe q_typed_reliable_context=3.597722 sequence=450.710394
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=288 node=N18406 type=observe q_typed_reliable_context=3.385966 sequence=454.096360
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=289 node=N8476 type=control1 q_typed_reliable_context=2.744256 sequence=456.840617
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=290 node=N6001 type=observe q_typed_reliable_context=6.143612 sequence=462.984229
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=291 node=N15102 type=control1 q_typed_reliable_context=4.164392 sequence=467.148621
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=292 node=N15091 type=control1 q_typed_reliable_context=5.973456 sequence=473.122077
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=293 node=N21350 type=control1 q_typed_reliable_context=5.913260 sequence=479.035337
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=294 node=N5391 type=control1 q_typed_reliable_context=6.720326 sequence=485.755664
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=295 node=N15086 type=control1 q_typed_reliable_context=6.215964 sequence=491.971627
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=296 node=N21468 type=control1 q_typed_reliable_context=6.420308 sequence=498.391935
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=297 node=N5390 type=control1 q_typed_reliable_context=6.501115 sequence=504.893050
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=298 node=N4456 type=control1 q_typed_reliable_context=6.806678 sequence=511.699728
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=299 node=N18549 type=observe q_typed_reliable_context=4.796751 sequence=516.496479
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=300 node=N15085 type=control1 q_typed_reliable_context=0.385200 sequence=516.881680
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=301 node=N15084 type=control1 q_typed_reliable_context=1.044292 sequence=517.925972
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=302 node=N15083 type=control1 q_typed_reliable_context=1.867646 sequence=519.793618
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=303 node=N18545 type=observe q_typed_reliable_context=3.963834 sequence=523.757452
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=304 node=N21472 type=control1 q_typed_reliable_context=1.385348 sequence=525.142800
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=305 node=N1183 type=control1 q_typed_reliable_context=3.032935 sequence=528.175735
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=306 node=N4457 type=control1 q_typed_reliable_context=5.912747 sequence=534.088482
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=307 node=N14461 type=observe q_typed_reliable_context=3.577850 sequence=537.666332
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=308 node=N18554 type=observe q_typed_reliable_context=1.223759 sequence=538.890091
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=309 node=N7516 type=observe q_typed_reliable_context=1.642749 sequence=540.532840
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=310 node=N14454 type=observe q_typed_reliable_context=1.903584 sequence=542.436424
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=311 node=N15081 type=control1 q_typed_reliable_context=1.540306 sequence=543.976730
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=312 node=N18527 type=observe q_typed_reliable_context=2.382582 sequence=546.359312
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=313 node=N13000 type=control1 q_typed_reliable_context=1.442459 sequence=547.801771
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=314 node=N12997 type=control1 q_typed_reliable_context=2.082271 sequence=549.884043
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=315 node=N19309 type=control1 q_typed_reliable_context=2.906592 sequence=552.790635
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=316 node=N5773 type=observe q_typed_reliable_context=4.140819 sequence=556.931454
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=317 node=N18378 type=observe q_typed_reliable_context=4.503520 sequence=561.434974
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=318 node=N2039 type=observe q_typed_reliable_context=5.829128 sequence=567.264102
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=319 node=N14384 type=observe q_typed_reliable_context=5.584833 sequence=572.848935
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=320 node=N7543 type=observe q_typed_reliable_context=4.207186 sequence=577.056121
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=321 node=N14385 type=observe q_typed_reliable_context=3.403611 sequence=580.459732
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=322 node=N7549 type=observe q_typed_reliable_context=3.985043 sequence=584.444775
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=323 node=N14388 type=observe q_typed_reliable_context=5.497810 sequence=589.942585
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=324 node=N12998 type=control1 q_typed_reliable_context=5.377695 sequence=595.320281
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=325 node=N7534 type=observe q_typed_reliable_context=1.934635 sequence=597.254915
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=326 node=N7561 type=observe q_typed_reliable_context=3.144154 sequence=600.399070
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=327 node=N21470 type=control1 q_typed_reliable_context=3.409875 sequence=603.808944
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=328 node=N19300 type=control1 q_typed_reliable_context=6.067984 sequence=609.876928
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=329 node=N13001 type=control1 q_typed_reliable_context=6.111607 sequence=615.988536
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=330 node=N15282 type=control1 q_typed_reliable_context=5.705287 sequence=621.693822
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=331 node=N18528 type=observe q_typed_reliable_context=5.003355 sequence=626.697177
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=332 node=N7567 type=observe q_typed_reliable_context=3.570101 sequence=630.267278
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=333 node=N3873 type=control0 q_typed_reliable_context=7.032433 sequence=637.299711
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=334 node=N24130 type=control1 q_typed_reliable_context=6.243010 sequence=643.542721
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=335 node=N18526 type=observe q_typed_reliable_context=6.192802 sequence=649.735523
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=336 node=N7591 type=control1 q_typed_reliable_context=5.677977 sequence=655.413499
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=337 node=N5280 type=observe q_typed_reliable_context=6.233617 sequence=661.647116
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=338 node=N15072 type=observe q_typed_reliable_context=7.511834 sequence=669.158950
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=339 node=N14381 type=observe q_typed_reliable_context=7.196024 sequence=676.354973
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=340 node=N18531 type=observe q_typed_reliable_context=5.562945 sequence=681.917918
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=341 node=N18523 type=control0 q_typed_reliable_context=6.048952 sequence=687.966870
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=342 node=N7611 type=control1 q_typed_reliable_context=6.591563 sequence=694.558434
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=343 node=N1184 type=control1 q_typed_reliable_context=6.914451 sequence=701.472885
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=344 node=N2073 type=observe q_typed_reliable_context=6.651708 sequence=708.124593
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=345 node=N5982 type=observe q_typed_reliable_context=6.032869 sequence=714.157462
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=346 node=N15296 type=control1 q_typed_reliable_context=6.868356 sequence=721.025817
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=347 node=N7610 type=control1 q_typed_reliable_context=6.827753 sequence=727.853571
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=348 node=N7597 type=control1 q_typed_reliable_context=6.314350 sequence=734.167921
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=349 node=N5508 type=observe q_typed_reliable_context=5.995889 sequence=740.163809
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=350 node=N5830 type=observe q_typed_reliable_context=2.614177 sequence=742.777986
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=351 node=N18386 type=observe q_typed_reliable_context=4.185425 sequence=746.963411
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=352 node=N5248 type=observe q_typed_reliable_context=6.398561 sequence=753.361972
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=353 node=N4348 type=observe q_typed_reliable_context=5.702638 sequence=759.064610
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=354 node=N2071 type=observe q_typed_reliable_context=6.632880 sequence=765.697490
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=355 node=N19360 type=control0 q_typed_reliable_context=0.061229 sequence=765.758719
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=356 node=N4991 type=observe q_typed_reliable_context=1.290731 sequence=767.049451
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=357 node=N18529 type=observe q_typed_reliable_context=6.298273 sequence=773.347724
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=358 node=N18546 type=observe q_typed_reliable_context=1.880868 sequence=775.228592
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=359 node=N18593 type=observe q_typed_reliable_context=2.686450 sequence=777.915042
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=360 node=N18548 type=observe q_typed_reliable_context=1.582385 sequence=779.497427
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=361 node=N18550 type=observe q_typed_reliable_context=3.370142 sequence=782.867569
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=362 node=N1991 type=observe q_typed_reliable_context=5.921260 sequence=788.788829
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=363 node=N18547 type=observe q_typed_reliable_context=6.294579 sequence=795.083408
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=364 node=N18551 type=observe q_typed_reliable_context=6.234191 sequence=801.317599
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=365 node=N14334 type=observe q_typed_reliable_context=6.893226 sequence=808.210824
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=366 node=N18552 type=observe q_typed_reliable_context=6.396831 sequence=814.607656
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=367 node=N18530 type=observe q_typed_reliable_context=5.005096 sequence=819.612751
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=368 node=N2108 type=observe q_typed_reliable_context=4.535416 sequence=824.148167
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=369 node=N1990 type=observe q_typed_reliable_context=3.104618 sequence=827.252785
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=370 node=N14502 type=observe q_typed_reliable_context=5.757960 sequence=833.010745
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=371 node=N5266 type=observe q_typed_reliable_context=1.628354 sequence=834.639099
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=372 node=N2041 type=observe q_typed_reliable_context=5.081508 sequence=839.720607
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=373 node=N5906 type=observe q_typed_reliable_context=4.637613 sequence=844.358220
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=374 node=N7504 type=observe q_typed_reliable_context=6.778596 sequence=851.136815
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=375 node=N15074 type=observe q_typed_reliable_context=6.962789 sequence=858.099604
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=376 node=N2043 type=observe q_typed_reliable_context=6.990991 sequence=865.090594
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=377 node=N24045 type=control1 q_typed_reliable_context=5.272071 sequence=870.362665
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=378 node=N7592 type=control1 q_typed_reliable_context=6.778187 sequence=877.140852
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=379 node=N28154 type=control1 q_typed_reliable_context=6.956054 sequence=884.096906
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=380 node=N21483 type=control1 q_typed_reliable_context=6.849054 sequence=890.945960
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=381 node=N15252 type=control1 q_typed_reliable_context=6.746646 sequence=897.692606
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=382 node=N21485 type=control1 q_typed_reliable_context=6.544993 sequence=904.237599
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=383 node=N23994 type=control1 q_typed_reliable_context=5.876830 sequence=910.114429
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=384 node=N21461 type=control1 q_typed_reliable_context=5.837474 sequence=915.951902
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=385 node=N28772 type=control1 q_typed_reliable_context=5.814380 sequence=921.766282
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=386 node=N25481 type=control1 q_typed_reliable_context=5.840281 sequence=927.606563
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=387 node=N24454 type=control1 q_typed_reliable_context=5.881476 sequence=933.488039
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=388 node=N15268 type=control1 q_typed_reliable_context=5.402902 sequence=938.890941
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=389 node=N15216 type=control1 q_typed_reliable_context=6.634910 sequence=945.525851
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=390 node=N19299 type=control1 q_typed_reliable_context=6.360601 sequence=951.886452
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=391 node=N4459 type=control1 q_typed_reliable_context=6.197841 sequence=958.084292
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=392 node=N25961 type=control1 q_typed_reliable_context=5.870343 sequence=963.954635
