[typed-five-r3/b21_C] [gmean] 2026-07-21T15:00:51 out_dir=autoresearch/loop-260720-0945/typed_winner_round7_five/b21_C
[typed-five-r3/b21_C] [gmean] 2026-07-21T15:00:51 budgets=iscas99__b21:628
[typed-five-r3/b21_C] [gmean] 2026-07-21T15:00:51 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r3/b21_C] [gmean] 2026-07-21T15:00:51 [1/1] plan_start benchmark=iscas99__b21 budget=628 planner=greedy score=q_typed_reliable_context
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=194 node=N15044 type=observe q_typed_reliable_context=3.176927 sequence=415.014548
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=195 node=N12772 type=observe q_typed_reliable_context=3.116288 sequence=418.130837
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=196 node=N5164 type=observe q_typed_reliable_context=6.967918 sequence=425.098755
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=197 node=N1717 type=observe q_typed_reliable_context=7.131606 sequence=432.230361
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=198 node=N12777 type=observe q_typed_reliable_context=6.592615 sequence=438.822976
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=199 node=N1677 type=observe q_typed_reliable_context=7.428649 sequence=446.251625
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=200 node=N1977 type=observe q_typed_reliable_context=3.064321 sequence=449.315946
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=201 node=N4650 type=observe q_typed_reliable_context=3.004809 sequence=452.320755
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=202 node=N15810 type=control1 q_typed_reliable_context=6.572465 sequence=458.893219
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=203 node=N12604 type=observe q_typed_reliable_context=6.764695 sequence=465.657914
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=204 node=N1719 type=observe q_typed_reliable_context=1.937262 sequence=467.595176
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=205 node=N12624 type=observe q_typed_reliable_context=5.267606 sequence=472.862782
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=206 node=N11452 type=observe q_typed_reliable_context=1.964437 sequence=474.827219
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=207 node=N1718 type=observe q_typed_reliable_context=6.319913 sequence=481.147131
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=208 node=N1971 type=observe q_typed_reliable_context=5.286679 sequence=486.433810
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=209 node=N4653 type=observe q_typed_reliable_context=2.602075 sequence=489.035885
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=210 node=N12798 type=observe q_typed_reliable_context=6.807152 sequence=495.843037
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=211 node=N8900 type=control0 q_typed_reliable_context=2.908447 sequence=498.751484
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=212 node=N14614 type=observe q_typed_reliable_context=6.778582 sequence=505.530066
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=213 node=N11085 type=control1 q_typed_reliable_context=1.890068 sequence=507.420134
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=214 node=N14612 type=observe q_typed_reliable_context=6.822539 sequence=514.242673
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=215 node=N3986 type=observe q_typed_reliable_context=1.595619 sequence=515.838292
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=216 node=N4668 type=observe q_typed_reliable_context=6.033447 sequence=521.871739
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=217 node=N14902 type=observe q_typed_reliable_context=3.071160 sequence=524.942899
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=218 node=N3947 type=observe q_typed_reliable_context=1.637537 sequence=526.580437
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=219 node=N1953 type=observe q_typed_reliable_context=4.330114 sequence=530.910551
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=220 node=N1729 type=observe q_typed_reliable_context=2.921874 sequence=533.832424
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=221 node=N10393 type=control1 q_typed_reliable_context=6.390000 sequence=540.222424
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=222 node=N10976 type=observe q_typed_reliable_context=5.968658 sequence=546.191083
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=223 node=N11449 type=observe q_typed_reliable_context=1.483941 sequence=547.675024
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=224 node=N4669 type=observe q_typed_reliable_context=6.248031 sequence=553.923055
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=225 node=N1727 type=observe q_typed_reliable_context=3.711091 sequence=557.634145
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=226 node=N3944 type=observe q_typed_reliable_context=2.648936 sequence=560.283082
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=227 node=N15808 type=control1 q_typed_reliable_context=5.358841 sequence=565.641923
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=228 node=N1966 type=observe q_typed_reliable_context=4.664416 sequence=570.306338
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=229 node=N1720 type=observe q_typed_reliable_context=3.059673 sequence=573.366011
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=230 node=N4666 type=observe q_typed_reliable_context=7.399497 sequence=580.765508
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=231 node=N8962 type=control1 q_typed_reliable_context=2.189344 sequence=582.954852
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=232 node=N8961 type=control1 q_typed_reliable_context=4.039842 sequence=586.994694
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=233 node=N14627 type=observe q_typed_reliable_context=5.604019 sequence=592.598713
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=234 node=N12789 type=observe q_typed_reliable_context=2.646151 sequence=595.244864
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=235 node=N12884 type=observe q_typed_reliable_context=3.521345 sequence=598.766209
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=236 node=N12885 type=observe q_typed_reliable_context=3.994599 sequence=602.760808
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=237 node=N3938 type=observe q_typed_reliable_context=1.308621 sequence=604.069429
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=238 node=N11437 type=observe q_typed_reliable_context=1.005742 sequence=605.075171
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=239 node=N1968 type=observe q_typed_reliable_context=3.500463 sequence=608.575634
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=240 node=N4670 type=observe q_typed_reliable_context=3.441605 sequence=612.017239
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=241 node=N1732 type=observe q_typed_reliable_context=5.821352 sequence=617.838591
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=242 node=N3950 type=observe q_typed_reliable_context=0.694308 sequence=618.532899
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=243 node=N1949 type=observe q_typed_reliable_context=4.012942 sequence=622.545841
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=244 node=N4649 type=observe q_typed_reliable_context=2.954980 sequence=625.500821
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=245 node=N1722 type=observe q_typed_reliable_context=7.227489 sequence=632.728310
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=246 node=N12771 type=observe q_typed_reliable_context=3.523289 sequence=636.251599
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=247 node=N12767 type=observe q_typed_reliable_context=6.451185 sequence=642.702784
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=248 node=N11440 type=observe q_typed_reliable_context=3.231009 sequence=645.933792
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=249 node=N3935 type=observe q_typed_reliable_context=2.933878 sequence=648.867670
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=250 node=N4677 type=observe q_typed_reliable_context=5.797321 sequence=654.664991
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=251 node=N1742 type=observe q_typed_reliable_context=4.606938 sequence=659.271929
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=252 node=N1974 type=observe q_typed_reliable_context=4.526087 sequence=663.798016
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=253 node=N1731 type=observe q_typed_reliable_context=4.974207 sequence=668.772223
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=254 node=N4651 type=observe q_typed_reliable_context=4.968585 sequence=673.740807
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=255 node=N14645 type=observe q_typed_reliable_context=2.702509 sequence=676.443317
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=256 node=N14679 type=observe q_typed_reliable_context=3.867307 sequence=680.310624
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=257 node=N12718 type=observe q_typed_reliable_context=2.651324 sequence=682.961947
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=258 node=N12768 type=observe q_typed_reliable_context=2.378563 sequence=685.340510
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=259 node=N3941 type=observe q_typed_reliable_context=1.669086 sequence=687.009596
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=260 node=N12606 type=observe q_typed_reliable_context=2.232534 sequence=689.242130
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=261 node=N11425 type=observe q_typed_reliable_context=1.564060 sequence=690.806190
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=262 node=N1745 type=observe q_typed_reliable_context=3.832106 sequence=694.638296
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=263 node=N4648 type=observe q_typed_reliable_context=4.169742 sequence=698.808038
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=264 node=N15939 type=observe q_typed_reliable_context=3.032802 sequence=701.840840
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=265 node=N3962 type=observe q_typed_reliable_context=2.145877 sequence=703.986717
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=266 node=N14630 type=observe q_typed_reliable_context=2.596193 sequence=706.582910
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=267 node=N1959 type=observe q_typed_reliable_context=2.292337 sequence=708.875247
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=268 node=N1743 type=observe q_typed_reliable_context=5.067560 sequence=713.942807
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=269 node=N4676 type=observe q_typed_reliable_context=4.427765 sequence=718.370572
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=270 node=N1746 type=observe q_typed_reliable_context=3.114320 sequence=721.484891
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=271 node=N3968 type=observe q_typed_reliable_context=1.895542 sequence=723.380433
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=272 node=N14632 type=observe q_typed_reliable_context=4.558380 sequence=727.938813
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=273 node=N14621 type=observe q_typed_reliable_context=2.935516 sequence=730.874328
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=274 node=N14628 type=observe q_typed_reliable_context=2.967132 sequence=733.841460
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=275 node=N11428 type=observe q_typed_reliable_context=2.249019 sequence=736.090479
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=276 node=N1748 type=observe q_typed_reliable_context=5.306914 sequence=741.397394
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=277 node=N4674 type=observe q_typed_reliable_context=4.257303 sequence=745.654697
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=278 node=N3989 type=observe q_typed_reliable_context=2.756572 sequence=748.411269
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=279 node=N1749 type=observe q_typed_reliable_context=5.910227 sequence=754.321495
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=280 node=N4672 type=observe q_typed_reliable_context=3.449839 sequence=757.771334
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=281 node=N11419 type=observe q_typed_reliable_context=2.030376 sequence=759.801710
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=282 node=N1744 type=observe q_typed_reliable_context=6.051439 sequence=765.853149
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=283 node=N3983 type=observe q_typed_reliable_context=3.062370 sequence=768.915519
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=284 node=N4652 type=observe q_typed_reliable_context=6.131989 sequence=775.047508
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=285 node=N5048 type=control1 q_typed_reliable_context=3.549793 sequence=778.597301
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=286 node=N1721 type=observe q_typed_reliable_context=1.997162 sequence=780.594463
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=287 node=N3965 type=observe q_typed_reliable_context=0.891830 sequence=781.486294
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=288 node=N1747 type=observe q_typed_reliable_context=3.759428 sequence=785.245722
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=289 node=N11364 type=observe q_typed_reliable_context=2.904406 sequence=788.150129
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=290 node=N3929 type=observe q_typed_reliable_context=3.990516 sequence=792.140645
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=291 node=N1725 type=observe q_typed_reliable_context=6.839552 sequence=798.980196
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=292 node=N1750 type=observe q_typed_reliable_context=3.246360 sequence=802.226556
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=293 node=N4494 type=observe q_typed_reliable_context=4.205944 sequence=806.432500
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=294 node=N3974 type=observe q_typed_reliable_context=1.994239 sequence=808.426738
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=295 node=N11431 type=observe q_typed_reliable_context=3.033303 sequence=811.460041
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=296 node=N1724 type=observe q_typed_reliable_context=6.654345 sequence=818.114386
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=297 node=N3959 type=observe q_typed_reliable_context=2.396133 sequence=820.510519
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=298 node=N1751 type=observe q_typed_reliable_context=6.285376 sequence=826.795895
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=299 node=N1752 type=observe q_typed_reliable_context=4.305341 sequence=831.101236
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=300 node=N1834 type=observe q_typed_reliable_context=1.109832 sequence=832.211067
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=301 node=N830 type=control1 q_typed_reliable_context=3.387793 sequence=835.598861
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=302 node=N11358 type=observe q_typed_reliable_context=6.567745 sequence=842.166605
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=303 node=N3907 type=observe q_typed_reliable_context=6.846106 sequence=849.012712
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=304 node=N1753 type=observe q_typed_reliable_context=7.305233 sequence=856.317944
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=305 node=N3980 type=observe q_typed_reliable_context=2.567864 sequence=858.885808
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=306 node=N1833 type=observe q_typed_reliable_context=3.520495 sequence=862.406303
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=307 node=N14665 type=observe q_typed_reliable_context=3.408778 sequence=865.815081
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=308 node=N11422 type=observe q_typed_reliable_context=6.039544 sequence=871.854624
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=309 node=N3919 type=observe q_typed_reliable_context=6.745599 sequence=878.600223
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=310 node=N958 type=observe q_typed_reliable_context=5.145232 sequence=883.745455
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=311 node=N837 type=observe q_typed_reliable_context=2.504763 sequence=886.250218
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=312 node=N829 type=control1 q_typed_reliable_context=4.516257 sequence=890.766475
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=313 node=N828 type=control1 q_typed_reliable_context=7.470061 sequence=898.236536
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=314 node=N15059 type=control0 q_typed_reliable_context=6.011415 sequence=904.247951
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=315 node=N3971 type=observe q_typed_reliable_context=1.272100 sequence=905.520051
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=316 node=N11443 type=observe q_typed_reliable_context=1.147224 sequence=906.667275
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=317 node=N948 type=observe q_typed_reliable_context=5.869280 sequence=912.536554
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=318 node=N844 type=observe q_typed_reliable_context=4.009211 sequence=916.545766
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=319 node=N5047 type=control1 q_typed_reliable_context=5.326158 sequence=921.871924
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=320 node=N9021 type=control0 q_typed_reliable_context=3.347213 sequence=925.219137
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=321 node=N3993 type=observe q_typed_reliable_context=3.607904 sequence=928.827040
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=322 node=N3956 type=observe q_typed_reliable_context=6.827478 sequence=935.654519
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=323 node=N1254 type=control1 q_typed_reliable_context=6.669705 sequence=942.324224
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=324 node=N11416 type=observe q_typed_reliable_context=1.039264 sequence=943.363488
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=325 node=N3932 type=observe q_typed_reliable_context=6.977640 sequence=950.341128
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=326 node=N11361 type=observe q_typed_reliable_context=6.423151 sequence=956.764279
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=327 node=N946 type=observe q_typed_reliable_context=7.117987 sequence=963.882266
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=328 node=N3978 type=observe q_typed_reliable_context=0.958664 sequence=964.840930
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=329 node=N11355 type=observe q_typed_reliable_context=1.365262 sequence=966.206193
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=330 node=N12782 type=observe q_typed_reliable_context=3.780579 sequence=969.986772
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=331 node=N3921 type=observe q_typed_reliable_context=1.039634 sequence=971.026406
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=332 node=N3915 type=observe q_typed_reliable_context=2.446136 sequence=973.472542
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=333 node=N12783 type=observe q_typed_reliable_context=6.567352 sequence=980.039894
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=334 node=N11446 type=observe q_typed_reliable_context=0.958626 sequence=980.998520
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=335 node=N2426 type=observe q_typed_reliable_context=1.180589 sequence=982.179109
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=336 node=N846 type=observe q_typed_reliable_context=4.382880 sequence=986.561989
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=337 node=N12834 type=observe q_typed_reliable_context=6.126668 sequence=992.688657
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=338 node=N3911 type=observe q_typed_reliable_context=0.941111 sequence=993.629768
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=339 node=N11349 type=observe q_typed_reliable_context=0.962594 sequence=994.592362
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=340 node=N12797 type=observe q_typed_reliable_context=4.228815 sequence=998.821177
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=341 node=N3909 type=observe q_typed_reliable_context=2.298778 sequence=1001.119955
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=342 node=N11340 type=observe q_typed_reliable_context=3.112013 sequence=1004.231968
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=343 node=N15944 type=observe q_typed_reliable_context=5.969629 sequence=1010.201597
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=344 node=N2464 type=observe q_typed_reliable_context=3.293430 sequence=1013.495026
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=345 node=N943 type=observe q_typed_reliable_context=4.011582 sequence=1017.506609
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=346 node=N2369 type=observe q_typed_reliable_context=5.767817 sequence=1023.274426
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=347 node=N15959 type=observe q_typed_reliable_context=6.825104 sequence=1030.099530
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=348 node=N11352 type=observe q_typed_reliable_context=1.965004 sequence=1032.064534
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=349 node=N2445 type=observe q_typed_reliable_context=4.750403 sequence=1036.814937
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=350 node=N959 type=observe q_typed_reliable_context=6.631445 sequence=1043.446382
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=351 node=N11413 type=observe q_typed_reliable_context=5.763309 sequence=1049.209691
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=352 node=N15952 type=observe q_typed_reliable_context=7.418922 sequence=1056.628613
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=353 node=N3336 type=observe q_typed_reliable_context=3.526334 sequence=1060.154948
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=354 node=N15954 type=observe q_typed_reliable_context=7.188445 sequence=1067.343392
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=355 node=N921 type=observe q_typed_reliable_context=3.467900 sequence=1070.811292
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=356 node=N2521 type=observe q_typed_reliable_context=7.597125 sequence=1078.408417
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=357 node=N12796 type=observe q_typed_reliable_context=8.047248 sequence=1086.455665
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=358 node=N2539 type=observe q_typed_reliable_context=2.612433 sequence=1089.068098
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=359 node=N2502 type=observe q_typed_reliable_context=5.206367 sequence=1094.274465
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=360 node=N12859 type=observe q_typed_reliable_context=8.031859 sequence=1102.306324
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=361 node=N10983 type=observe q_typed_reliable_context=4.177873 sequence=1106.484198
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=362 node=N15947 type=observe q_typed_reliable_context=3.080941 sequence=1109.565138
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=363 node=N926 type=observe q_typed_reliable_context=2.219096 sequence=1111.784234
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=364 node=N11024 type=observe q_typed_reliable_context=1.989928 sequence=1113.774163
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=365 node=N1422 type=observe q_typed_reliable_context=1.824317 sequence=1115.598480
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=366 node=N4097 type=control1 q_typed_reliable_context=2.646148 sequence=1118.244627
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=367 node=N840 type=control1 q_typed_reliable_context=4.191243 sequence=1122.435870
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=368 node=N11404 type=observe q_typed_reliable_context=2.614517 sequence=1125.050387
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=369 node=N3400 type=observe q_typed_reliable_context=2.357267 sequence=1127.407654
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=370 node=N3667 type=observe q_typed_reliable_context=2.977942 sequence=1130.385596
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=371 node=N3338 type=observe q_typed_reliable_context=2.017540 sequence=1132.403136
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=372 node=N11455 type=observe q_typed_reliable_context=1.798280 sequence=1134.201416
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=373 node=N3342 type=observe q_typed_reliable_context=3.140671 sequence=1137.342087
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=374 node=N15951 type=observe q_typed_reliable_context=2.601466 sequence=1139.943553
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=375 node=N15953 type=observe q_typed_reliable_context=2.043902 sequence=1141.987455
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=376 node=N15870 type=observe q_typed_reliable_context=1.922874 sequence=1143.910329
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=377 node=N12823 type=observe q_typed_reliable_context=2.208801 sequence=1146.119129
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=378 node=N12813 type=observe q_typed_reliable_context=2.314219 sequence=1148.433349
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=379 node=N11346 type=observe q_typed_reliable_context=2.313753 sequence=1150.747101
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=380 node=N3344 type=observe q_typed_reliable_context=2.281908 sequence=1153.029009
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=381 node=N12839 type=observe q_typed_reliable_context=2.654162 sequence=1155.683171
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=382 node=N11035 type=observe q_typed_reliable_context=2.035720 sequence=1157.718891
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=383 node=N12836 type=observe q_typed_reliable_context=5.676081 sequence=1163.394972
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=384 node=N4490 type=observe q_typed_reliable_context=2.642011 sequence=1166.036983
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=385 node=N12830 type=observe q_typed_reliable_context=6.286526 sequence=1172.323509
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=386 node=N14664 type=observe q_typed_reliable_context=3.024403 sequence=1175.347911
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=387 node=N14678 type=observe q_typed_reliable_context=2.563391 sequence=1177.911303
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=388 node=N3409 type=observe q_typed_reliable_context=1.889071 sequence=1179.800374
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=389 node=N4226 type=observe q_typed_reliable_context=2.474177 sequence=1182.274551
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=390 node=N3403 type=observe q_typed_reliable_context=1.673746 sequence=1183.948297
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=391 node=N3406 type=observe q_typed_reliable_context=1.205876 sequence=1185.154173
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=392 node=N11149 type=observe q_typed_reliable_context=6.005172 sequence=1191.159345
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=393 node=N16001 type=observe q_typed_reliable_context=0.784554 sequence=1191.943899
