[typed-five-r3/b20_C] [gmean] 2026-07-21T15:50:23 out_dir=autoresearch/loop-260720-0945/typed_winner_round8_five/b20_C
[typed-five-r3/b20_C] [gmean] 2026-07-21T15:50:23 budgets=iscas99__b20:616
[typed-five-r3/b20_C] [gmean] 2026-07-21T15:50:23 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r3/b20_C] [gmean] 2026-07-21T15:50:23 [1/1] plan_start benchmark=iscas99__b20 budget=616 planner=greedy score=q_typed_reliable_context
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=194 node=N10826 type=control1 q_typed_reliable_context=2.880169 sequence=313.409092
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=195 node=N8766 type=control0 q_typed_reliable_context=1.771064 sequence=315.180156
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=196 node=N5777 type=control0 q_typed_reliable_context=3.049751 sequence=318.229908
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=197 node=N16606 type=control0 q_typed_reliable_context=3.471234 sequence=321.701141
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=198 node=N6039 type=control0 q_typed_reliable_context=5.738342 sequence=327.439483
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=199 node=N14706 type=control1 q_typed_reliable_context=4.354097 sequence=331.793580
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=200 node=N16221 type=control1 q_typed_reliable_context=5.706248 sequence=337.499829
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=201 node=N8024 type=control0 q_typed_reliable_context=5.468098 sequence=342.967927
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=202 node=N8744 type=control0 q_typed_reliable_context=3.427953 sequence=346.395880
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=203 node=N11065 type=control0 q_typed_reliable_context=2.799381 sequence=349.195261
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=204 node=N8762 type=control0 q_typed_reliable_context=3.086765 sequence=352.282026
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=205 node=N8758 type=control0 q_typed_reliable_context=2.736327 sequence=355.018353
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=206 node=N6867 type=control0 q_typed_reliable_context=1.923973 sequence=356.942326
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=207 node=N8026 type=control0 q_typed_reliable_context=3.327209 sequence=360.269535
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=208 node=N8028 type=control0 q_typed_reliable_context=3.783329 sequence=364.052865
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=209 node=N3090 type=control0 q_typed_reliable_context=3.080059 sequence=367.132924
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=210 node=N3881 type=control0 q_typed_reliable_context=2.343760 sequence=369.476683
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=211 node=N6271 type=control0 q_typed_reliable_context=3.734006 sequence=373.210690
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=212 node=N1021 type=observe q_typed_reliable_context=1.444614 sequence=374.655303
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=213 node=N1698 type=observe q_typed_reliable_context=3.922902 sequence=378.578205
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=214 node=N14380 type=observe q_typed_reliable_context=3.707534 sequence=382.285739
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=215 node=N1253 type=control1 q_typed_reliable_context=4.945814 sequence=387.231553
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=216 node=N16672 type=observe q_typed_reliable_context=3.846534 sequence=391.078087
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=217 node=N3409 type=observe q_typed_reliable_context=2.375614 sequence=393.453701
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=218 node=N10141 type=control1 q_typed_reliable_context=1.393806 sequence=394.847507
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=219 node=N16687 type=observe q_typed_reliable_context=2.688426 sequence=397.535934
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=220 node=N16695 type=observe q_typed_reliable_context=3.159279 sequence=400.695213
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=221 node=N14314 type=observe q_typed_reliable_context=2.508573 sequence=403.203786
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=222 node=N10823 type=control1 q_typed_reliable_context=1.565033 sequence=404.768819
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=223 node=N4140 type=control0 q_typed_reliable_context=1.059727 sequence=405.828546
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=224 node=N14316 type=observe q_typed_reliable_context=1.719501 sequence=407.548047
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=225 node=N19060 type=control1 q_typed_reliable_context=1.835426 sequence=409.383473
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=226 node=N10048 type=control1 q_typed_reliable_context=1.634675 sequence=411.018148
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=227 node=N16236 type=control1 q_typed_reliable_context=1.467223 sequence=412.485371
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=228 node=N14721 type=control1 q_typed_reliable_context=1.590973 sequence=414.076344
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=229 node=N15752 type=control1 q_typed_reliable_context=2.124619 sequence=416.200963
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=230 node=N14393 type=control1 q_typed_reliable_context=2.117272 sequence=418.318235
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=231 node=N16594 type=observe q_typed_reliable_context=1.220556 sequence=419.538790
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=232 node=N14299 type=observe q_typed_reliable_context=1.445535 sequence=420.984325
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=233 node=N12621 type=observe q_typed_reliable_context=2.417609 sequence=423.401934
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=234 node=N12622 type=observe q_typed_reliable_context=3.058093 sequence=426.460027
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=235 node=N16681 type=observe q_typed_reliable_context=4.413138 sequence=430.873165
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=236 node=N16680 type=observe q_typed_reliable_context=2.630377 sequence=433.503542
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=237 node=N16592 type=observe q_typed_reliable_context=2.199005 sequence=435.702547
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=238 node=N12446 type=observe q_typed_reliable_context=1.336116 sequence=437.038663
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=239 node=N4615 type=observe q_typed_reliable_context=1.867734 sequence=438.906397
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=240 node=N14386 type=observe q_typed_reliable_context=1.438309 sequence=440.344706
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=241 node=N14373 type=observe q_typed_reliable_context=1.720956 sequence=442.065662
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=242 node=N16691 type=observe q_typed_reliable_context=1.875477 sequence=443.941139
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=243 node=N12535 type=observe q_typed_reliable_context=2.012878 sequence=445.954017
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=244 node=N12442 type=observe q_typed_reliable_context=2.151317 sequence=448.105334
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=245 node=N12508 type=observe q_typed_reliable_context=1.161302 sequence=449.266636
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=246 node=N12531 type=observe q_typed_reliable_context=1.999046 sequence=451.265681
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=247 node=N4617 type=observe q_typed_reliable_context=2.003525 sequence=453.269206
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=248 node=N1782 type=observe q_typed_reliable_context=0.364195 sequence=453.633400
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=249 node=N10777 type=observe q_typed_reliable_context=1.485458 sequence=455.118858
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=250 node=N18680 type=control1 q_typed_reliable_context=1.545128 sequence=456.663987
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=251 node=N3884 type=observe q_typed_reliable_context=2.982584 sequence=459.646570
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=252 node=N14298 type=observe q_typed_reliable_context=1.104355 sequence=460.750926
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=253 node=N14471 type=control0 q_typed_reliable_context=2.537063 sequence=463.287988
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=254 node=N1699 type=observe q_typed_reliable_context=2.431670 sequence=465.719658
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=255 node=N4612 type=observe q_typed_reliable_context=2.052233 sequence=467.771890
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=256 node=N6945 type=observe q_typed_reliable_context=1.141891 sequence=468.913781
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=257 node=N1700 type=observe q_typed_reliable_context=0.675986 sequence=469.589768
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=258 node=N3916 type=observe q_typed_reliable_context=1.176264 sequence=470.766032
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=259 node=N12504 type=observe q_typed_reliable_context=0.903969 sequence=471.670001
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=260 node=N14434 type=observe q_typed_reliable_context=1.056985 sequence=472.726986
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=261 node=N3524 type=observe q_typed_reliable_context=0.906905 sequence=473.633891
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=262 node=N6906 type=observe q_typed_reliable_context=0.773145 sequence=474.407035
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=263 node=N1934 type=observe q_typed_reliable_context=1.206895 sequence=475.613930
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=264 node=N12640 type=observe q_typed_reliable_context=1.780038 sequence=477.393968
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=265 node=N12625 type=observe q_typed_reliable_context=1.620509 sequence=479.014477
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=266 node=N3528 type=observe q_typed_reliable_context=1.423146 sequence=480.437623
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=267 node=N1711 type=observe q_typed_reliable_context=1.779563 sequence=482.217186
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=268 node=N10787 type=observe q_typed_reliable_context=1.635965 sequence=483.853151
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=269 node=N3922 type=observe q_typed_reliable_context=1.427209 sequence=485.280360
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=270 node=N1716 type=observe q_typed_reliable_context=2.579721 sequence=487.860082
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=271 node=N1922 type=observe q_typed_reliable_context=1.928526 sequence=489.788608
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=272 node=N2534 type=observe q_typed_reliable_context=1.782912 sequence=491.571520
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=273 node=N3949 type=observe q_typed_reliable_context=1.915204 sequence=493.486724
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=274 node=N1712 type=observe q_typed_reliable_context=2.035015 sequence=495.521739
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=275 node=N10781 type=observe q_typed_reliable_context=1.872159 sequence=497.393898
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=276 node=N3952 type=observe q_typed_reliable_context=0.825435 sequence=498.219333
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=277 node=N1713 type=observe q_typed_reliable_context=1.429758 sequence=499.649090
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=278 node=N1719 type=observe q_typed_reliable_context=1.449281 sequence=501.098372
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=279 node=N3946 type=observe q_typed_reliable_context=0.847270 sequence=501.945642
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=280 node=N12455 type=observe q_typed_reliable_context=1.067856 sequence=503.013498
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=281 node=N12505 type=observe q_typed_reliable_context=1.281015 sequence=504.294513
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=282 node=N8030 type=control0 q_typed_reliable_context=2.131477 sequence=506.425991
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=283 node=N6262 type=control0 q_typed_reliable_context=2.235232 sequence=508.661223
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=284 node=N16722 type=observe q_typed_reliable_context=1.600925 sequence=510.262148
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=285 node=N14456 type=control0 q_typed_reliable_context=0.524552 sequence=510.786700
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=286 node=N6075 type=control0 q_typed_reliable_context=1.563126 sequence=512.349826
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=287 node=N6048 type=control0 q_typed_reliable_context=1.548069 sequence=513.897894
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=288 node=N6163 type=control0 q_typed_reliable_context=2.206680 sequence=516.104575
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=289 node=N8407 type=control1 q_typed_reliable_context=3.754483 sequence=519.859057
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=290 node=N1924 type=observe q_typed_reliable_context=3.601316 sequence=523.460374
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=291 node=N1701 type=observe q_typed_reliable_context=2.884850 sequence=526.345224
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=292 node=N6181 type=control0 q_typed_reliable_context=2.029678 sequence=528.374902
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=293 node=N6226 type=control0 q_typed_reliable_context=1.751495 sequence=530.126397
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=294 node=N8417 type=control1 q_typed_reliable_context=1.978026 sequence=532.104423
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=295 node=N10785 type=observe q_typed_reliable_context=2.815553 sequence=534.919976
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=296 node=N11286 type=control0 q_typed_reliable_context=2.364715 sequence=537.284691
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=297 node=N3943 type=observe q_typed_reliable_context=2.830459 sequence=540.115150
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=298 node=N1702 type=observe q_typed_reliable_context=1.625941 sequence=541.741090
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=299 node=N14390 type=control1 q_typed_reliable_context=1.704140 sequence=543.445231
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=300 node=N16754 type=control0 q_typed_reliable_context=2.132594 sequence=545.577824
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=301 node=N16761 type=observe q_typed_reliable_context=1.236986 sequence=546.814810
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=302 node=N11265 type=control0 q_typed_reliable_context=0.846994 sequence=547.661804
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=303 node=N1931 type=observe q_typed_reliable_context=1.673944 sequence=549.335748
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=304 node=N10936 type=control1 q_typed_reliable_context=0.712044 sequence=550.047792
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=305 node=N11137 type=control0 q_typed_reliable_context=0.968299 sequence=551.016090
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=306 node=N19047 type=control1 q_typed_reliable_context=1.276846 sequence=552.292936
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=307 node=N15739 type=control1 q_typed_reliable_context=3.283974 sequence=555.576910
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=308 node=N14708 type=control1 q_typed_reliable_context=1.359996 sequence=556.936907
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=309 node=N6093 type=control0 q_typed_reliable_context=1.154716 sequence=558.091623
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=310 node=N3934 type=observe q_typed_reliable_context=1.979505 sequence=560.071127
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=311 node=N1717 type=observe q_typed_reliable_context=1.843051 sequence=561.914178
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=312 node=N10791 type=observe q_typed_reliable_context=1.990810 sequence=563.904988
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=313 node=N4337 type=observe q_typed_reliable_context=1.765971 sequence=565.670959
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=314 node=N6145 type=control0 q_typed_reliable_context=1.758233 sequence=567.429192
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=315 node=N11239 type=control0 q_typed_reliable_context=1.610867 sequence=569.040059
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=316 node=N8032 type=control0 q_typed_reliable_context=1.930871 sequence=570.970930
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=317 node=N8020 type=control0 q_typed_reliable_context=2.483834 sequence=573.454763
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=318 node=N19711 type=control1 q_typed_reliable_context=2.422925 sequence=575.877688
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=319 node=N19716 type=control1 q_typed_reliable_context=2.952264 sequence=578.829952
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=320 node=N19717 type=control1 q_typed_reliable_context=2.836037 sequence=581.665989
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=321 node=N19710 type=control1 q_typed_reliable_context=2.970872 sequence=584.636860
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=322 node=N19709 type=control1 q_typed_reliable_context=3.114575 sequence=587.751435
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=323 node=N16750 type=control0 q_typed_reliable_context=3.924727 sequence=591.676162
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=324 node=N6280 type=control0 q_typed_reliable_context=2.319487 sequence=593.995649
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=325 node=N16802 type=control1 q_typed_reliable_context=1.795563 sequence=595.791212
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=326 node=N6235 type=control0 q_typed_reliable_context=1.604225 sequence=597.395437
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=327 node=N6066 type=control0 q_typed_reliable_context=3.045494 sequence=600.440931
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=328 node=N16807 type=control1 q_typed_reliable_context=2.235512 sequence=602.676443
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=329 node=N6217 type=control0 q_typed_reliable_context=1.907486 sequence=604.583929
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=330 node=N6102 type=control0 q_typed_reliable_context=2.019437 sequence=606.603366
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=331 node=N6084 type=control0 q_typed_reliable_context=1.349547 sequence=607.952914
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=332 node=N11012 type=control0 q_typed_reliable_context=1.048753 sequence=609.001666
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=333 node=N6208 type=control0 q_typed_reliable_context=2.071331 sequence=611.072997
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=334 node=N3000 type=control0 q_typed_reliable_context=1.778578 sequence=612.851574
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=335 node=N16801 type=control1 q_typed_reliable_context=1.301530 sequence=614.153104
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=336 node=N16808 type=control1 q_typed_reliable_context=1.455691 sequence=615.608795
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=337 node=N17303 type=control1 q_typed_reliable_context=1.613366 sequence=617.222161
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=338 node=N17304 type=control1 q_typed_reliable_context=1.617337 sequence=618.839498
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=339 node=N6190 type=control0 q_typed_reliable_context=1.837580 sequence=620.677077
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=340 node=N6127 type=control0 q_typed_reliable_context=2.196608 sequence=622.873685
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=341 node=N6057 type=control0 q_typed_reliable_context=1.877723 sequence=624.751409
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=342 node=N6026 type=control0 q_typed_reliable_context=1.929698 sequence=626.681107
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=343 node=N6118 type=control0 q_typed_reliable_context=1.915606 sequence=628.596713
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=344 node=N6244 type=control0 q_typed_reliable_context=1.948848 sequence=630.545561
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=345 node=N6154 type=control0 q_typed_reliable_context=1.610854 sequence=632.156415
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=346 node=N1936 type=observe q_typed_reliable_context=1.291811 sequence=633.448226
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=347 node=N1718 type=observe q_typed_reliable_context=1.765512 sequence=635.213737
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=348 node=N11213 type=control0 q_typed_reliable_context=1.416838 sequence=636.630575
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=349 node=N17311 type=control1 q_typed_reliable_context=1.960997 sequence=638.591572
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=350 node=N7954 type=control0 q_typed_reliable_context=1.498205 sequence=640.089777
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=351 node=N8034 type=control0 q_typed_reliable_context=2.215747 sequence=642.305524
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=352 node=N16223 type=control1 q_typed_reliable_context=3.807648 sequence=646.113172
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=353 node=N17310 type=control1 q_typed_reliable_context=2.968259 sequence=649.081431
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=354 node=N17804 type=control1 q_typed_reliable_context=2.388238 sequence=651.469669
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=355 node=N17805 type=control1 q_typed_reliable_context=1.883246 sequence=653.352914
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=356 node=N6172 type=control0 q_typed_reliable_context=2.130064 sequence=655.482979
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=357 node=N17806 type=control1 q_typed_reliable_context=2.420607 sequence=657.903586
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=358 node=N6136 type=control0 q_typed_reliable_context=2.184954 sequence=660.088539
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=359 node=N17811 type=control1 q_typed_reliable_context=1.346429 sequence=661.434968
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=360 node=N6253 type=control0 q_typed_reliable_context=1.885757 sequence=663.320725
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=361 node=N17812 type=control1 q_typed_reliable_context=1.923910 sequence=665.244635
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=362 node=N11059 type=control0 q_typed_reliable_context=2.744650 sequence=667.989285
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=363 node=N8036 type=control0 q_typed_reliable_context=2.487008 sequence=670.476292
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=364 node=N3961 type=observe q_typed_reliable_context=1.494866 sequence=671.971158
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=365 node=N1715 type=observe q_typed_reliable_context=3.713969 sequence=675.685128
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=366 node=N11064 type=control0 q_typed_reliable_context=3.096023 sequence=678.781151
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=367 node=N16772 type=control0 q_typed_reliable_context=2.607935 sequence=681.389086
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=368 node=N3940 type=observe q_typed_reliable_context=2.763801 sequence=684.152887
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=369 node=N10202 type=control0 q_typed_reliable_context=2.220201 sequence=686.373088
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=370 node=N10206 type=control0 q_typed_reliable_context=1.532282 sequence=687.905370
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=371 node=N17305 type=control1 q_typed_reliable_context=2.827940 sequence=690.733310
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=372 node=N16800 type=control1 q_typed_reliable_context=3.677207 sequence=694.410517
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=373 node=N1724 type=observe q_typed_reliable_context=1.960839 sequence=696.371356
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=374 node=N1714 type=observe q_typed_reliable_context=3.000389 sequence=699.371745
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=375 node=N10786 type=observe q_typed_reliable_context=5.550194 sequence=704.921939
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=376 node=N16716 type=observe q_typed_reliable_context=3.569621 sequence=708.491560
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=377 node=N3958 type=observe q_typed_reliable_context=3.962028 sequence=712.453588
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=378 node=N1704 type=observe q_typed_reliable_context=4.368624 sequence=716.822212
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=379 node=N1939 type=observe q_typed_reliable_context=1.890357 sequence=718.712569
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=380 node=N18684 type=control1 q_typed_reliable_context=1.428518 sequence=720.141087
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=381 node=N11206 type=control0 q_typed_reliable_context=1.045032 sequence=721.186119
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=382 node=N13649 type=control1 q_typed_reliable_context=2.341901 sequence=723.528020
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=383 node=N3955 type=observe q_typed_reliable_context=2.362850 sequence=725.890870
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=384 node=N1703 type=observe q_typed_reliable_context=2.781445 sequence=728.672316
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=385 node=N10783 type=observe q_typed_reliable_context=2.194687 sequence=730.867003
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=386 node=N11279 type=control0 q_typed_reliable_context=1.239271 sequence=732.106274
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=387 node=N10888 type=control1 q_typed_reliable_context=2.143814 sequence=734.250088
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=388 node=N13650 type=control1 q_typed_reliable_context=5.220404 sequence=739.470492
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=389 node=N1723 type=observe q_typed_reliable_context=2.043760 sequence=741.514252
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=390 node=N13651 type=control1 q_typed_reliable_context=2.675234 sequence=744.189485
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=391 node=N13657 type=control1 q_typed_reliable_context=1.787170 sequence=745.976656
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=392 node=N8774 type=control1 q_typed_reliable_context=1.682087 sequence=747.658743
